num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/sample,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/vf_explained_var,learners/default_policy/curr_kl_coeff,learners/default_policy/weights_seq_no,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes,evaluation/env_runners/env_step_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/sample,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,5000,False,1,17c49_00000,2025-08-17_15-06-08,1755443168,7.469363689422607,7.469363689422607,456534,intrinsic-attention2,10.156.0.3,7.469363689422607,1,7.2901133330015,1.5227007679641247e-05,7.289907395010232,6.49654874400585,0.785142402004567,0.0011040079989470541,5000,10.5,2,5000,0.0,6.423115630008397,-10.5,2.0,0.43,2,2500,1.0067001111073661,7.94231225896475e-05,4.4338948787342455e-05,0.0002542690053815022,1.0067001111073661,0.0012802487004955766,2500,777.5796864676155,1,0,0,0,0,0,49.78181818181818,51.7,0.0003218857305664695,0.00010514205218854087,5000,5000,0.43,0.43,5000,5000,0.022242978,0.3428963,22337,0.6780898,0.0021815896,0.3256276547908783,1.0,0.46102118,96.99458,0.000631317558363,30134,494.0,30134,1.0,1.171753,0.008565896,0.0034828119666,134730.33402795962,30134,30134,457500,0,7500,457500,5000,22337,2044383.2518313318,134709.44798842637,134695.41048815276,50,8.428397306839052e-05,0.00020815176904265208,0.0018870369967771694,10.5,5100,0.16098714800318703,2,1.22,2,0.7837645722890833,100,1.0,-10.5,2.0,0.7837645722890833,0.001947270738601219,50,0.5552435220015468,0.000746530273016461,100,0.00023951428988039757,100,1.22,100,1.22,100,3.180097625172885e-05,4.121338040611194e-05,0.00014397272478600326,1.5585171005279865e-06,2.6483478838742078e-05,1.4200489594637877e-05,7.754642342225633e-06,5.174256037304375e-06,1.7009774786291923e-05,2.8520894327891262e-05,3.272091645656039e-06,0.0001684660091996193,8.354996680282056e-06,0.016724385000998154,2.305499219801277e-05,0.018304134995560162,0.3059721739991801,0.09946394100552425,0.11357846499595325,2.7563268128288332e-06,2.3930501402269455e-05,5.224472265544666e-05,0.00010708927841324177,9.425544425063365e-05,0.0003423403175511659,3.0817020865912656e-05,1.3145152486608593e-05,9.933299393199195e-06,4.8479323081966475e-05,5.893447513186676e-06
1,10000,False,2,17c49_00000,2025-08-17_15-06-15,1755443175,6.9873809814453125,14.45674467086792,456534,intrinsic-attention2,10.156.0.3,14.45674467086792,2,7.285268317811569,1.5192307619145139e-05,7.285061314480117,6.490917235975793,0.7859186196945666,0.001103178939083591,5000,10.5,2,10000,1.0,6.416930251108424,-10.5,2.0,0.42,2,2500,1.0067001111073661,0.00013537654801274725,6.413771583569004e-05,0.0002542690053815022,1.0067001111073661,0.0020262443502724638,5000,777.4550767011606,1,0,0,0,0,0,55.05,51.269999999999996,0.0005021708056685228,0.00016416212444248762,10000,10000,0.42,0.42,5000,5000,-0.05518476,0.26555797,22337,0.65220666,0.001883328,0.3256276547908783,2.0,0.4610211,98.37446,0.000631317558363,30134,494.0,60268,1.0,0.19668652,0.008563582,0.0034828119666,134864.6575065515,30134,60268,915000,0,7500.0,457500,5000.0,22337,2046486.8728696818,134845.045430034,134831.75758714552,50,6.76787826980176e-05,0.00015119717604013478,0.0018702209368348121,10.5,10100,0.16103849214327057,2,2.02,2,0.9573306375970015,100,2.0,-10.5,2.0,0.9573306375970015,0.0019868950694217347,100,0.5560815807814652,0.0005540792271111252,100,0.00018085219680805603,200,2.02,200,2.02,100,4.920779891038556e-05,6.586372429723198e-05,0.00022191081947589694,2.530916356310909e-06,3.768650725541965e-05,2.2181999244510378e-05,1.0784879607146996e-05,8.456352138272184e-06,2.5428425687323706e-05,4.350561535702578e-05,5.2951522753103574e-06,0.0001685734490456525,8.34256672533229e-06,0.016808640581002694,2.3111402260838076e-05,0.018280675225687448,0.30589152595915947,0.09944569652550854,0.1144548388759722,2.714609992110862e-06,2.2253126941547286e-05,4.883176464504659e-05,7.411882519502417e-05,4.9862793203858734e-05,0.0002485505445676997,2.66174480148433e-05,1.1024934606465073e-05,8.778552660599672e-06,4.367864415354719e-05,5.634904990578878e-06
1,15000,False,3,17c49_00000,2025-08-17_15-06-22,1755443182,6.431168556213379,20.8879132270813,456534,intrinsic-attention2,10.156.0.3,20.8879132270813,3,7.27550518511338,1.5196864488825667e-05,7.275296614905273,6.481436618966117,0.785637774977587,0.0011020197197736704,5000,10.5,2,15000,2.0,6.407465125227233,-10.5,2.0,3.62,2,2500,1.0067001111073661,7.8634064684278e-05,4.4609842864964e-05,0.0002542690053815022,1.0067001111073661,0.0012738398496003355,7500,777.270778024927,1,0,0,0,0,0,54.04444444444445,51.922222222222224,0.0003228907211450579,0.0001043762721212056,15000,15000,3.62,3.62,5000,5000,-0.115233555,0.20731655,22337,0.5907194,0.0004120469,0.3256276547908783,3.0,0.4610211,98.33571,0.000631317558363,30134,494.0,90402,1.0,0.5133115,0.013456365,0.0034828119666,134911.9976853537,30134,90402,1372500,0,7500.0,457500,5000.0,22337,2047265.9357801806,134893.70688092662,134881.07464106957,50,4.987945284680161e-05,9.703160306235563e-05,0.0018531496674171648,10.5,15100,0.16051540979177809,2,2.82,2,0.9957671529634575,100,3.0,-10.5,2.0,0.9957671529634575,0.001668688730278518,150,0.5558706454637533,0.00037728692216564035,100,0.00012398279679207123,300,2.82,300,2.82,100,3.178986257703352e-05,4.132248282382514e-05,0.00014359364272668754,1.612870604015353e-06,2.6599048754882443e-05,1.4634815642659171e-05,7.617060929627154e-06,5.166589627823512e-06,1.6801340587880422e-05,2.841104265779822e-05,3.2353869616146973e-06,0.00016852187455369857,8.323040991672315e-06,0.01679992609520996,2.3150518322654535e-05,0.018249581713478256,0.3057161367696404,0.09943269512035767,0.11447409555731282,1.958776962171959e-06,1.6094647359775525e-05,3.486431862181219e-05,4.9021007326850115e-05,3.180800757848661e-05,0.00016960869716025183,1.9119636231762317e-05,8.509740002418691e-06,6.217840479384331e-06,3.1797048585806365e-05,3.8039344288617816e-06
1,20000,False,4,17c49_00000,2025-08-17_15-06-29,1755443189,7.099045753479004,27.986958980560303,456534,intrinsic-attention2,10.156.0.3,27.986958980560303,4,7.271860982682203,1.5179095934479846e-05,7.271651260096226,6.478088315186347,0.7853366918477717,0.001101348452657752,5000,10.5,2,20000,3.0,6.40409519497489,-10.5,2.0,4.59,2,2500,1.0067001111073661,8.057867378970551e-05,4.514679366596654e-05,0.0002542690053815022,1.0067001111073661,0.0013123953493777664,10000,776.9331761975776,1,0,0,0,0,0,54.43000000000001,52.04,0.0003271167728083174,0.00010675226960272472,20000,20000,4.59,4.59,5000,5000,-0.3487782,-0.025253808,22337,0.5065341,6.711483e-05,0.3256276547908783,4.0,0.4610211,98.36663,0.000631317558363,30134,494.0,120536,1.0,0.16371173,0.015547968,0.0034828119666,135140.94481584657,30134,120536,1830000,0,7500.0,457500,5000.0,22337,2050791.914628196,135123.76600649772,135111.6672552599,50,6.170026113593309e-05,0.00012803708885655653,0.0018370733608581357,10.5,20100,0.16061267583377842,2,4.02,2,1.0042789879865917,100,4.0,-10.5,2.0,1.0042789879865917,0.001701392380928155,200,0.5556681176491836,0.0004820288229998495,100,0.0001600161054816725,400,4.02,400,4.02,100,3.2245068505215214e-05,4.18532553573658e-05,0.00014603557099134243,1.642598987623679e-06,2.683215995829505e-05,1.4761610760086601e-05,7.63382496354923e-06,5.167886417281486e-06,1.712782362221236e-05,2.9054602593161737e-05,3.2430210114976228e-06,0.00016837687577238829,8.342390524660005e-06,0.01680363387424786,2.32044931944547e-05,0.018216131836395495,0.3054782286019397,0.09940490852910425,0.1145684100817037,2.6198640855516837e-06,2.152576005159853e-05,4.655214791009414e-05,6.343814116587636e-05,3.753748704421938e-05,0.00021004631670779302,2.4332593582035985e-05,1.0270999926532676e-05,8.443200454431473e-06,3.951976450978677e-05,5.2000479321974535e-06
1,25000,False,5,17c49_00000,2025-08-17_15-06-35,1755443195,6.454355239868164,34.44131422042847,456534,intrinsic-attention2,10.156.0.3,34.44131422042847,5,7.2617902115053905,1.5136825017450174e-05,7.261579490885238,6.469719895044394,0.7835729694293193,0.001103482028221152,5000,10.5,2,25000,4.0,6.3957496874551625,-10.5,2.0,6.16,2,2500,1.0067001111073661,7.81718181161294e-05,4.440563647967886e-05,0.0002542690053815022,1.0067001111073661,0.001279283759649843,12500,776.574006512659,1,0,0,0,0,0,54.422222222222224,52.1,0.0003210991879771852,0.00010476593778474899,25000,25000,6.16,6.16,5000,5000,-0.3470456,-0.022736352,22337,0.40695056,-0.00048828125,0.3256276547908783,5.0,0.46102113,98.470184,0.000631317558363,30134,494.0,150670,1.0,0.093259916,0.016893184,0.0034828119666,133321.0869857586,30134,150670,2287500,0,7500.0,457500,5000.0,22337,2023199.2889825888,133304.76739328346,133292.9626560743,50,6.391703290108003e-05,0.00013641507421694745,0.001820674747184644,10.5,25100,0.16071329785542016,2,6.62,2,1.006163949065147,100,5.0,-10.5,2.0,1.006163949065147,0.0020912284405494573,250,0.5533207783426431,0.0005079702419930913,100,0.0001668033182513757,500,6.62,500,6.62,100,3.114943966549827e-05,4.138374377397909e-05,0.00014393957805851714,1.6120458278153758e-06,2.6209723168664376e-05,1.4233191675522862e-05,7.501251976466904e-06,5.293136808426706e-06,1.6983455011987913e-05,2.8498292761372417e-05,3.2112753638914575e-06,0.000168275166936594,8.315796650512201e-06,0.016804115425484212,2.3190818231444137e-05,0.018184450958092613,0.3031332241059547,0.099393464863808,0.1146111057209381,2.7624709768864814e-06,2.2095177038992408e-05,4.8054455639552805e-05,6.673230271986005e-05,3.876731649625575e-05,0.00022397956510845465,2.563974381870252e-05,1.0586285330784478e-05,8.74110635743627e-06,4.2574444894405397e-05,5.347659416295217e-06
1,30000,False,6,17c49_00000,2025-08-17_15-06-42,1755443202,7.127423524856567,41.568737745285034,456534,intrinsic-attention2,10.156.0.3,41.568737745285034,6,7.258580991160337,1.5110376810438672e-05,7.258369065436386,6.467829597313978,0.7822458525249382,0.0011027395179737966,5000,10.5,2,30000,5.0,6.393581913680548,-10.5,2.0,7.16,2,2500,1.0067001111073661,8.890527116278578e-05,4.7577989919118135e-05,0.0002542690053815022,1.0067001111073661,0.0016340867495455314,15000,776.0717833733439,1,0,0,0,0,0,55.57000000000001,51.03999999999999,0.00034958845532413957,0.00011520455054364746,30000,30000,7.16,7.16,5000,5000,-0.3486727,-0.022958336,22337,0.30375367,0.0063153505,0.3256276547908783,6.0,0.46102118,98.20885,0.000631317558363,30134,494.0,180804,1.0,0.06527665,0.020104585,0.0034828119666,133339.46867888593,30134,180804,2745000,0,7500.0,457500,5000.0,22337,2023513.3920556228,133324.05812650538,133312.59306069385,50,6.462156034478735e-05,0.00013808826549764576,0.001804400569725084,10.5,30100,0.16081908166684983,2,8.62,2,1.0065813770648688,100,6.0,-10.5,2.0,1.0065813770648688,0.0020944683198467827,300,0.5520326492691536,0.0005132421475747028,100,0.00016870662190822868,600,8.62,600,8.62,100,3.4397090168501154e-05,4.518075350002506e-05,0.00015556147724802988,1.7567599281565312e-06,2.7859297638103656e-05,1.528986144689741e-05,7.976220046017042e-06,5.759866926197662e-06,1.84277386742564e-05,3.113707451967167e-05,3.73772611289247e-06,0.00016822446523802253,8.308048745988609e-06,0.016866233431357465,2.3253200124673963e-05,0.018161632788627504,0.30081977831489715,0.09992616189505059,0.11506346548375543,2.798565247407894e-06,2.269071681696364e-05,4.909835710594344e-05,6.706491988894209e-05,3.7900216742830524e-05,0.00022822717342260108,2.586564483574292e-05,1.0734583450656957e-05,8.732726181840269e-06,4.3782181019722156e-05,5.401257154695671e-06
1,35000,False,7,17c49_00000,2025-08-17_15-06-49,1755443209,6.564350128173828,48.13308787345886,456534,intrinsic-attention2,10.156.0.3,48.13308787345886,7,7.249779575128784,1.5061773095224094e-05,7.249566483632112,6.461376966850801,0.7798802421095864,0.0011017520628921265,5000,10.5,2,35000,6.0,6.387132774053781,-10.5,2.0,8.77,2,2500,1.0067001111073661,8.26506825111263e-05,4.5733572106993857e-05,0.0002542690053815022,1.0067001111073661,0.001316844899993157,17500,775.5390928940021,1,0,0,0,0,0,54.970000000000006,49.61,0.0003324611461469262,0.00010836964255247931,35000,35000,8.77,8.77,5000,5000,-0.557767,-0.23349889,22337,0.21079358,0.014297664,0.3256276547908783,7.0,0.4610211,99.180984,0.000631317558363,30134,494.0,210938,1.0,0.029124517,0.014668804,0.0034828119666,133461.1765711117,30134,210938,3202500,0,7500.0,457500,5000.0,22337,2025410.8163397815,133446.9137258611,133436.0523048929,50,6.376689962822455e-05,0.0001375775875055991,0.0017881980339576194,10.5,35100,0.16089897368025954,2,9.22,2,1.0066738172414504,100,7.0,-10.5,2.0,1.0066738172414504,0.002078147579886718,350,0.5497350885264228,0.0005101853134803787,100,0.00016813361925258663,700,9.22,700,9.22,100,3.26353894676962e-05,4.3117080160379617e-05,0.00014939098129659664,1.6251704174388133e-06,2.713908080235483e-05,1.4649700225111016e-05,7.80279501099341e-06,5.300382125963071e-06,1.723173571417924e-05,2.964362220894337e-05,3.2927806151978107e-06,0.00016816856053042032,8.280808322834535e-06,0.016858378276971252,2.3271218197697216e-05,0.01812362010076764,0.29852392255172683,0.09992271304607932,0.1151117069189746,2.7881805164088377e-06,2.20228083135869e-05,4.835057950892272e-05,6.635852893734244e-05,3.7445471042770305e-05,0.0002273878022800415,2.5861497738590522e-05,1.0712545863778275e-05,8.543822501107334e-06,4.352829587566609e-05,5.406605224475697e-06
1,40000,False,8,17c49_00000,2025-08-17_15-06-56,1755443216,7.389178514480591,55.52226638793945,456534,intrinsic-attention2,10.156.0.3,55.52226638793945,8,7.249318574507466,1.5049235431971628e-05,7.249104227985835,6.46325142722227,0.7775449939885674,0.00110157721228036,5000,10.5,2,40000,7.0,6.389030091953299,-10.5,2.0,8.98,2,2500,1.0067001111073661,7.830942491328533e-05,4.3945789162831254e-05,0.0002542690053815022,1.0067001111073661,0.0012815479090204462,20000,774.8052738575783,1,0,0,0,0,0,54.08,49.739999999999995,0.00031809645330276617,0.00010492101909721178,40000,40000,8.98,8.98,5000,5000,-0.5895657,-0.2677563,22337,0.15960352,0.017394483,0.16281382739543915,8.0,0.46102118,99.07971,0.000631317558363,30134,494.0,241072,1.0,0.13373935,0.0065705976,0.0034828119666,133564.93785170317,30134,241072,3660000,0,7500.0,457500,5000.0,22337,2027014.167229841,133551.30913480488,133540.78651847487,50,6.346825099661467e-05,0.00013615493674770874,0.001772238073637308,10.5,40100,0.1609790096234094,2,9.62,2,1.0066942882837675,100,8.0,-10.5,2.0,1.0066942882837675,0.002059263759292662,400,0.5474577256211323,0.0005080879954526586,100,0.00016728043242122837,800,9.62,800,9.62,100,3.1297676224449505e-05,4.096023885435327e-05,0.0001417678665879465,1.5974981964144913e-06,2.592916503690789e-05,1.4430712450713121e-05,7.612734762495678e-06,5.155395880960057e-06,1.6815584000196347e-05,2.8371538376681628e-05,3.2708955560477704e-06,0.0001681498948639762,8.257600227768708e-06,0.016852877504176335,2.325872611515636e-05,0.018096826939842662,0.2962837085262222,0.09992354078556484,0.11510753640982334,2.88989225581632e-06,2.2146200746389666e-05,4.817321940958219e-05,6.64571282060349e-05,3.7566862274424354e-05,0.00022454724519576966,2.611324156508528e-05,1.0605289340567514e-05,8.604969231292522e-06,4.3110395038188514e-05,5.37985385060231e-06
1,45000,False,9,17c49_00000,2025-08-17_15-07-03,1755443223,6.6898229122161865,62.21208930015564,456534,intrinsic-attention2,10.156.0.3,62.21208930015564,9,7.241862734862389,1.5004053105372319e-05,7.24164765146594,6.4581294184000635,0.7752038417486578,0.0011004334300536117,5000,10.5,2,45000,8.0,6.383911692293809,-9.5,2.0,9.83,2,2500,1.0067001111073661,8.128732444766769e-05,4.549401401843014e-05,0.0002542690053815022,1.0067001111073661,0.001310873420588905,22500,774.0700132672889,1,0,0,0,0,0,55.3,49.46666666666667,0.0003291906229083331,0.00010628362118248594,45000,45000,9.83,9.83,5000,5000,-0.6523932,-0.33225858,22337,0.13794653,0.028421223,0.08140691369771957,9.0,0.46102113,99.12287,0.000631317558363,30134,494.0,271206,1.0,0.2065034,0.002391382,0.0034828119666,133827.9007236086,30134,271206,4117500,0,7500.0,457500,5000.0,22337,2031057.2869577473,133815.28402109223,133805.40537950097,50,6.4821313918913e-05,0.00013851057523002613,0.0017566627028464095,10.5,45100,0.1610786735272588,2,10.02,2,1.0066988216326744,100,9.0,9.5,2.0,1.0066988216326744,0.002073847689171089,450,0.5452038502849932,0.0005115945708292885,100,0.00016816492820386392,900,10.02,900,10.02,100,3.2448541012197334e-05,4.249336961406367e-05,0.00014713616502954788,1.6061941248710087e-06,2.6769105162785693e-05,1.4407682266494646e-05,7.63751943037794e-06,5.242472610450842e-06,1.7078587953967012e-05,2.887899209004093e-05,3.3070595925665105e-06,0.00016809061592187497,8.236424285567287e-06,0.01684602041913712,2.324836886397226e-05,0.018069163230379586,0.29403595455093157,0.09988997644771656,0.11517052838576777,2.8060161441683813e-06,2.2306905012161708e-05,4.830932416850847e-05,6.638604741854126e-05,3.778742448046346e-05,0.00022726498421332707,2.631058016900394e-05,1.0610264281654647e-05,8.560660523659014e-06,4.357135475026174e-05,5.4379758500576395e-06
1,50000,False,10,17c49_00000,2025-08-17_15-07-10,1755443230,6.85523796081543,69.06732726097107,456534,intrinsic-attention2,10.156.0.3,69.06732726097107,10,7.236274563313701,1.4955032551910528e-05,7.23605841272133,6.453622449666177,0.774107902351209,0.0011005274357903546,5000,10.5,2,50000,9.0,6.379403546940888,-10.5,2.0,9.8,2,2500,1.0067001111073661,8.164550184983e-05,4.5549106820086895e-05,0.0002542690053815022,1.0067001111073661,0.0013021193101303652,25000,773.3190749885856,1,0,0,0,0,0,54.160000000000004,48.66,0.00032909136780476125,0.00010954188556524661,50000,50000,9.8,9.8,5000,5000,-0.6825264,-0.36258152,22337,0.10874028,0.026051223,0.04070345684885979,10.0,0.46102116,99.25687,0.000631317558363,30134,494.0,301340,1.0,0.14790021,0.0012036196,0.0034828119666,133827.84746097296,30134,301340,4575000,0,7500.0,457500,5000.0,22337,2031088.8101183788,133815.87096094637,133806.37476138966,50,5.9973206074796384e-05,0.00012511867431330213,0.0017410142957500674,10.5,50100,0.16104205467201213,2,9.82,2,1.0066998255508928,100,10.0,-9.5,2.0,1.0066998255508928,0.0020010568691941444,500,0.5441017107021885,0.0004665195430259052,100,0.00015429434267179775,1000,9.82,1000,9.82,100,3.246073128669615e-05,4.242738552373808e-05,0.00014575001199965457,1.6641512515110255e-06,2.704621147326202e-05,1.4767339397910204e-05,7.788992716641794e-06,5.422716911662846e-06,1.754936831192405e-05,2.9593899917963356e-05,3.4836459621607788e-06,0.00016801609975925188,8.243430048010019e-06,0.016861327334979484,2.3304095169656087e-05,0.01804318896809951,0.2922034181153459,0.10062019248321102,0.11518180338196995,2.5126396748479787e-06,2.0315049620562285e-05,4.399806725534872e-05,6.042558391986703e-05,3.5032082110080656e-05,0.00020858644633206587,2.398964508349571e-05,9.974548588714408e-06,7.928216022465225e-06,4.060466376790091e-05,4.8984164880264555e-06
