num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_step_timer,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/episode_duration_sec_mean,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/mean_kl_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/total_loss,learners/default_policy/weights_seq_no,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/vf_loss_unclipped,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_reset_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_episodes,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/sample,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,2000,False,1,6a439_00000,2025-08-17_16-44-34,1755449074,3.2641143798828125,3.2641143798828125,522274,intrinsic-attention2,10.156.0.3,3.2641143798828125,1,2.3141512229922228,1.9539002096280456e-05,2.313888290998875,2.107202116996632,0.20410333400650416,0.0015247340052155778,6.492902097500511e-05,20,-0.33,10.368238387501162,10.368238387501162,2.097105395005201,0.00033819199597928673,2000,100,14.5,100,2000,0.00012010688454053192,0.019391688590549166,0.0,20,20.0,-16.5,950.3563891549028,1,0,0,0,0,0,69.67999999999999,49.48,2000,0.00015758296920108058,0.0004751744545021637,2000,2000,2000,-0.33,-0.33,0,2100,15516,37800,2000,37800,19595,15516,360103.11891751515,148334.9364011509,148156.96842459377,0.02028295,862.0,15516,-0.020667039,-0.064616084,0.4121971,1.0,0.6483045,19595,15516,0.5944201350212097,0.6900376,164.40665,0.0294433442338,0.0167650211067,0.44717306,1.0,148593.17872719228,0.0017750410042935982,8.845837532727695e-05,20,0.017250115960196127,5.0183826736518455e-05,4.32,10.36796758793872,3000,50,50,20.0,1000,14.5,-14.5,10.36796758793872,0.9311178650095826,1.0,20,0.09391776699339971,1000,0.00035361470219273883,1000,0.00011458819233589509,4.32,4.32,1000,1000,3.967113897499889e-05,2.4813037577564498e-05,8.239357112979325e-06,1.0223542717052744e-05,5.3834687165936284e-06,0.00021041672216855382,3.6938788305983734e-05,2.1462625588948038e-05,4.519452390537916e-05,6.122335209168637e-05,2.3576112110082033e-06,0.00019403699843678623,0.033542506003868766,0.0074134370079264045,0.04171146500448231,2.906100417021662e-05,0.0010598209919407964,1.0980991646647453e-05,0.009506540998700075,0.00016096407120678907,2.7805907908740693e-05,3.312977757161249e-05,4.5134883814184434e-05,1.6846400377412512e-06,1.5740390750735434e-05,3.106558227774552e-05,8.009226085675967e-06,3.546738346460262e-06,1.777686757449469e-05,5.734687832967729e-06
1,4000,False,2,6a439_00000,2025-08-17_16-44-38,1755449078,3.331695318222046,6.595809698104858,522274,intrinsic-attention2,10.156.0.3,6.595809698104858,2,2.314329677552305,1.949380210135132e-05,2.314065657978936,2.107324590506614,0.20416083567644816,0.0015236797952093183,6.626140428205791e-05,20,-1.82,10.368238394574323,10.368238394574323,2.097239706205146,0.00033819199597928673,4000,100,13.5,200,2000,0.00013183237317825487,0.01957412621952244,1.0,20,20.0,-14.5,949.4965524900527,1,0,0,0,0,0,87.06,49.78000000000001,4000,0.00016586953644677596,0.0005016693139837147,2000,4000,2000,-1.82,-1.82,0,2100.0,31032,37800,2000.0,75600,19595,15516,359101.6285221095,147908.87030146152,147735.8074366577,0.010978312,862.0,31032,-0.06537174,0.12713087,0.32962728,2.0,0.84314245,19595,15516,0.5944201350212097,0.52850074,40.998005,0.0294433442338,0.0167650211067,0.4109314,1.0,148157.93254883506,0.00175934652419528,0.00014002729388147315,20,0.017698482080595566,6.774180592682659e-05,3.12,10.368238387501162,5000,50,100,20.0,1000,14.5,-14.5,10.368238387501162,0.9315813402694767,2.0,20,0.0939136960034375,1000,0.0005137800889006848,2000,0.000172044658997774,3.12,3.12,2000,1000,4.0860244481436626e-05,2.504940037683169e-05,8.75136131758692e-06,1.0332848126469124e-05,5.929144808880406e-06,0.00021652077068229586,3.833490482694679e-05,2.2757597215345664e-05,4.946011425983932e-05,6.658131717811067e-05,2.565171225970454e-06,0.00019385336854611522,0.033533352873928376,0.007405819057894405,0.04171981995445094,2.908290407503955e-05,0.0010592514519521502,1.0981511732097715e-05,0.00951288045878755,0.00022311403090759268,3.871128389820902e-05,5.058074395519453e-05,6.947421744290389e-05,2.626628695667547e-06,2.305156238388843e-05,4.3422933671376235e-05,1.0392854692869186e-05,5.94372905940936e-06,2.5562640834136753e-05,8.985179951350355e-06
1,6000,False,3,6a439_00000,2025-08-17_16-44-41,1755449081,3.0597312450408936,9.655540943145752,522274,intrinsic-attention2,10.156.0.3,9.655540943145752,3,2.312310657496711,1.9481924118008464e-05,2.312044903339257,2.105303045221587,0.20416476504969322,0.0015222576472675427,4.85165222177712e-05,20,-2.31,10.368238394574323,10.368238394574323,2.09526797152308,0.00033819199597928673,6000,100,15.5,300,2000,8.452473320924282e-05,0.017647238279896556,2.0,20,20.0,-16.5,947.9363210777008,1,0,0,0,0,0,86.92500000000001,49.8,6000,0.00011237028608000029,0.0003397395005152822,2000,6000,2000,-2.31,-2.31,0,2100.0,46548,37800,2000.0,113400,19595,15516,357681.7749439664,147305.84451834095,147139.37783775647,0.09710175,862.0,46548,-0.0073524048,0.38942212,0.43412837,3.0,2.691188,19595,15516,0.8916301727294922,0.52034,29.280035,0.0294433442338,0.0167650211067,0.4059169,1.0,147542.86119553322,0.0017438319388689708,0.00013203869703876323,20,0.01766535575079615,6.667844408227581e-05,0.92,10.368238394574137,7000,50,150,20.0,1000,14.5,-14.5,10.368238394574137,0.9315273506567843,3.0,20,0.09384879070338502,1000,0.0004950430083744069,3000,0.0001652967431242291,0.92,0.92,3000,1000,3.0200101934941125e-05,1.79741834300504e-05,5.6249014307688955e-06,7.73341391331126e-06,3.617724012188905e-06,0.00015191873989169353,2.794310459860603e-05,1.5200589550986189e-05,3.242992956925778e-05,4.350218034410298e-05,1.6125507980353677e-06,0.0001936770147513016,0.03351845717527613,0.0073978086173214245,0.041716908964912,2.9043095135421025e-05,0.0010571954874452787,1.0963296555564737e-05,0.009477387544265366,0.00022058234323202373,3.771093288643572e-05,4.707002816845669e-05,6.490301532774744e-05,2.392160977826712e-06,2.239148727568373e-05,4.317294706108426e-05,1.0673092288169778e-05,5.490783705520141e-06,2.5686255936418053e-05,8.343840471355498e-06
1,8000,False,4,6a439_00000,2025-08-17_16-44-44,1755449084,3.4320147037506104,13.087555646896362,522274,intrinsic-attention2,10.156.0.3,13.087555646896362,4,2.3122808188317516,1.94957148762187e-05,2.3120092802058694,2.1051788689693995,0.2042542569492342,0.001523082040771609,6.9871812109397e-05,20,-0.11,10.368238394574323,10.368238394574323,2.095155278757863,0.00033819199597928673,8000,100,16.5,400,2000,0.00013435997485071498,0.019312776840524747,3.0,20,20.0,-15.5,945.6875010157506,1,0,0,0,0,0,87.26,49.8,8000,0.00016918851480947534,0.0005093070419552873,2000,8000,2000,-0.11,-0.11,0,2100.0,62064,37800,2000.0,151200,19595,15516,355944.74944577896,146570.96218964536,146411.53649620648,0.024352444,862.0,62064,0.00301213,0.6780412,0.39857644,4.0,0.8151469,19595,15516,0.8916301727294922,0.47757423,13.450684,0.0294433442338,0.0167650211067,0.39492562,1.0,146794.71647191656,0.001728354879466555,0.00013578621566138335,20,0.01882387768040644,6.615661994688049e-05,0.92,10.368238394574323,9000,50,200,20.0,1000,14.5,-14.5,10.368238394574323,0.9332278214901822,4.0,20,0.09384537866642596,1000,0.0005025730114148718,4000,0.0001674777666812735,0.92,0.92,4000,1000,4.2408639944996874e-05,2.605016019773638e-05,9.0040702629712e-06,1.0905322482558252e-05,5.693803280573109e-06,0.0002216921616717266,3.8939388468159016e-05,2.2847947078652597e-05,5.110757335095143e-05,6.745608421454664e-05,2.5755309818632915e-06,0.00019353204462684514,0.03351168465352632,0.0073863760711340865,0.04172365504522137,2.903790427801141e-05,0.0010573575825816226,1.097871358177508e-05,0.009486642248776305,0.0002190645003148181,3.7577371618861134e-05,4.90549923940049e-05,6.62204303881219e-05,2.532388653371515e-06,2.258580323402137e-05,4.202290296810319e-05,1.0732764047131713e-05,5.771446395449414e-06,2.558685280787932e-05,8.75093352587813e-06
1,10000,False,5,6a439_00000,2025-08-17_16-44-47,1755449087,2.940284490585327,16.02784013748169,522274,intrinsic-attention2,10.156.0.3,16.02784013748169,5,2.3090394411433883,1.942300763969426e-05,2.3087674837338,2.1025751987096566,0.20362329725969677,0.0015195531202937963,5.42684519354313e-05,20,1.4,10.368238394574323,10.368238394574323,2.0925727326302073,0.00033819199597928673,10000,100,14.5,500,2000,9.838716583048664e-05,0.01700621280906489,4.0,20,20.0,-14.5,942.853319971423,1,0,0,0,0,0,86.875,49.8,10000,0.00013137537743523355,0.00039450999671519695,2000,10000,2000,1.4,1.4,0,2100.0,77580,37800,2000.0,189000,19595,15516,359098.33053555584,147843.25865611114,147691.08645928823,0.035213474,862.0,77580,0.03759459,0.6489078,0.43592966,5.0,2.071995,19595,15516,1.3374452590942383,0.5861154,14.362418,0.0294433442338,0.0167650211067,0.38965774,1.0,148052.3791345166,0.0017130962906484414,0.00011798120303699497,20,0.018894906240166164,6.304075618735215e-05,2.72,10.368238394574323,11000,50,250,20.0,1000,14.5,-14.5,10.368238394574323,0.9332290027652884,5.0,20,0.0935302815497283,1000,0.00046077862518667637,5000,0.00014929706339804138,2.72,2.72,5000,1000,3.339978261483602e-05,2.056717749757861e-05,6.662835826250677e-06,8.838120339306608e-06,4.509140354992099e-06,0.00017255727027509584,3.179335159102098e-05,1.7604158488198588e-05,4.0067298024438686e-05,5.092980002555071e-05,1.9841217334356398e-06,0.00019302382424969908,0.033348599607020864,0.007349863050444539,0.04161964054479568,2.8961475205433817e-05,0.0010561982667404298,1.0932076519358959e-05,0.009479183816356275,0.0002055439540414401,3.52233738592281e-05,4.618113141609531e-05,6.029763746023717e-05,2.140100376142691e-06,1.998331483937899e-05,3.847307368263151e-05,9.760931973101363e-06,4.847971652473012e-06,2.3463343139847657e-05,7.677499432587093e-06
1,12000,False,6,6a439_00000,2025-08-17_16-44-51,1755449091,3.2843048572540283,19.312144994735718,522274,intrinsic-attention2,10.156.0.3,19.312144994735718,6,2.3088201096218532,1.9382597564584703e-05,2.3085470445564042,2.1026541893125197,0.20332398840700466,0.0015210200291207625,5.3467688157500136e-05,20,2.39,10.368238394574323,10.368238394574323,2.0926716847738978,0.00033819199597928673,12000,100,15.5,600,2000,9.319888269235944e-05,0.019511564619460842,5.0,20,20.0,-13.5,939.4862889915587,1,0,0,0,0,0,87.54,49.8,12000,0.00012133921001296333,0.0003665546362705263,2000,12000,2000,2.39,2.39,0,2100.0,93096,37800,2000.0,226800,19595,15516,359699.3282470023,148069.94292972106,147924.33456433853,0.0036298365,862.0,93096,-0.06069022,0.3398288,0.33166587,6.0,0.40739897,19595,15516,0.6687226295471191,0.46759778,37.355965,0.0294433442338,0.0167650211067,0.40887025,1.0,148266.09153236906,0.0016980762777504574,0.0001333380714779539,20,0.017692405769921607,6.761847927870082e-05,5.92,10.368238394574323,13000,50,300,20.0,1000,14.5,-14.5,10.368238394574323,0.9336592186577155,6.0,20,0.09323481539420614,1000,0.0005037722586256377,6000,0.0001656725604216575,5.92,5.92,6000,1000,3.205412044132033e-05,1.919349775448767e-05,6.040214303815031e-06,8.373350041906545e-06,3.9812834211288305e-06,0.00016315291829162328,3.0005920930662528e-05,1.5829515598219932e-05,3.603650457328753e-05,4.6833697861252195e-05,1.732644853238448e-06,0.0001923981761213616,0.03320574741103512,0.00731465571994677,0.04150993405938761,2.889008053758661e-05,0.0010551478441291513,1.0885145781034622e-05,0.00947545657817564,0.00022116550952175525,3.925842195122788e-05,5.041832890695623e-05,6.550009760028446e-05,2.3854285605850473e-06,2.235389280384223e-05,4.33041178417496e-05,1.0415534215558e-05,5.965176696636549e-06,2.550163377222247e-05,8.774300860355522e-06
1,14000,False,7,6a439_00000,2025-08-17_16-44-54,1755449094,3.655153751373291,22.96729874610901,522274,intrinsic-attention2,10.156.0.3,22.96729874610901,7,2.3110760861856434,1.9371541606939013e-05,2.310801671820836,2.1020359205194326,0.20620573074300527,0.0015158608788783422,6.930590318839829e-05,20,4.53,10.368238394574323,10.368238394574323,2.09206277722619,0.00033819199597928673,14000,100,16.5,700,2000,0.00013925848281401567,0.018852692630025557,6.0,20,20.0,-16.5,935.6412504004797,1,0,0,0,0,0,86.83999999999999,49.8,14000,0.00017088225579447303,0.00051800439374117,2000,14000,2000,4.53,4.53,0,2100.0,108612,37800,2000.0,264600,19595,15516,359851.45908569405,148112.11614752482,147973.07584200392,0.022131993,862.0,108612,-0.017895997,0.6898681,0.4016278,7.0,0.7921147,19595,15516,0.6687226295471191,0.46669084,31.355242,0.0294433442338,0.0167650211067,0.4266661,1.0,148295.3928090296,0.0016830386850368488,0.00013292598091685414,20,0.019262344019080047,6.728515835094568e-05,7.52,10.368238394574323,15000,50,350,20.0,1000,14.5,-14.5,10.368238394574323,0.9353527638411006,7.0,20,0.09615774222027873,1000,0.0005028309064048562,7000,0.0001650609066705858,7.52,7.52,7000,1000,4.372861498068144e-05,2.68930262427982e-05,8.857641146277574e-06,1.0673722863491037e-05,5.7624912996840005e-06,0.00022894999947916213,3.935524476838166e-05,2.2660826423677355e-05,5.065650972231248e-05,6.796132772909086e-05,2.6188351627701944e-06,0.0001924428043732846,0.03612403278685785,0.007300067572693575,0.04152201709887466,2.8868259618026945e-05,0.0010556054658139623,1.0855534303774757e-05,0.009482766622358028,0.00022244769809797702,3.692954947247539e-05,4.784269279209349e-05,6.531349935732866e-05,2.7724742154908733e-06,2.2579412715882684e-05,4.223599576551439e-05,1.0406970920120947e-05,5.5648505075813975e-06,2.511235407247848e-05,8.481685318277242e-06
1,16000,False,8,6a439_00000,2025-08-17_16-44-58,1755449098,3.245274066925049,26.212572813034058,522274,intrinsic-attention2,10.156.0.3,26.212572813034058,8,2.311155059273917,1.931260617523391e-05,2.310879637102623,2.102111612914127,0.2062109969956159,0.0015149351401062714,6.485059927602798e-05,20,5.36,10.368238394574323,10.368238394574323,2.0921467254838824,0.00033819199597928673,16000,100,14.5,800,2000,0.00012276094263262479,0.019489820809831145,7.0,20,20.0,-14.5,931.1660521097153,1,0,0,0,0,0,86.96,49.8,16000,0.000159282185239031,0.000480808693085477,2000,16000,2000,5.36,5.36,0,2100.0,124128,37800,2000.0,302400,19595,15516,359088.8822101722,147782.6055098595,147649.647138455,0.0047986326,862.0,124128,-0.045353286,0.7063967,0.29987758,8.0,0.3238946,19595,15516,0.33436131477355957,0.43186417,16.06147,0.0294433442338,0.0167650211067,0.36121476,1.0,147955.42902139216,0.0016682090382463646,8.418131910035832e-05,20,0.01866055586928269,4.9905695583199496e-05,7.52,10.368238394574323,17000,50,400,20.0,1000,14.5,-14.5,10.368238394574323,0.9350775094728232,8.0,20,0.0961217221580999,1000,0.00034426220429207123,8000,0.00011118766521090772,7.52,7.52,8000,1000,3.9832486635774396e-05,2.4594565109758567e-05,8.029804640175958e-06,1.0234894259004367e-05,5.282530318186227e-06,0.0002111183024360196,3.738465452175118e-05,2.1337869472409502e-05,4.6300268137679155e-05,6.251829236178798e-05,2.3691597532220003e-06,0.00019224133633483325,0.036091594498865155,0.0072853669769482035,0.041527492057900704,2.885150706100849e-05,0.001054611731202648,1.0835248986763303e-05,0.009490980036135724,0.0001556177539129984,2.7672918095678382e-05,3.214962150848257e-05,4.366018131528624e-05,1.6156319095553017e-06,1.5698858829240303e-05,3.0395057073308986e-05,7.753550682227305e-06,3.423438793532782e-06,1.7667416558441114e-05,5.5885894499604595e-06
1,18000,False,9,6a439_00000,2025-08-17_16-45-00,1755449100,2.9170994758605957,29.129672288894653,522274,intrinsic-attention2,10.156.0.3,29.129672288894653,9,2.3077517440612723,1.92507101581259e-05,2.3074756750515975,2.0986096012849376,0.20631271168560658,0.0015131188087385236,6.28319223983927e-05,20,6.08,10.368238394574323,10.368238394574323,2.0886548377190244,0.00033819199597928673,18000,100,15.5,900,2000,0.00011869426507462037,0.016157692160195438,8.0,20,20.0,-14.5,926.5206448263839,1,0,0,0,0,0,88.35,49.8,18000,0.00015417965660699615,0.00046239440063080883,2000,18000,2000,6.08,6.08,0,2100.0,139644,37800,2000.0,340200,19595,15516,357492.8517622771,147109.45805669753,146982.65658469088,0.018287271,862.0,139644,-0.08712636,0.6682501,0.2602037,9.0,0.3959603,19595,15516,0.33436131477355957,0.4378936,11.500478,0.0294433442338,0.0167650211067,0.36048532,1.0,147272.03942839036,0.001653479047856096,8.27052428315611e-05,20,0.017018909300095402,4.882545484604573e-05,7.52,10.368238394574323,19000,50,450,20.0,1000,14.5,-12.5,10.368238394574323,0.9349974163580737,9.0,20,0.09612030762642278,1000,0.0003372318571643558,9000,0.00011035841880727089,7.52,7.52,9000,1000,4.102794427739806e-05,2.395721042055799e-05,8.037408475820511e-06,1.0026810464444576e-05,4.975811444944735e-06,0.00020477082006741467,3.573691147978856e-05,2.0278239178562157e-05,4.349102025023228e-05,6.172976161747483e-05,2.212572333236739e-06,0.00019210480298438828,0.03606585738386799,0.007273479157167582,0.04155741733722329,2.8840331995084668e-05,0.001054421653892701,1.0823486580453782e-05,0.009498418355755255,0.00015330587750186645,2.6908151717563945e-05,3.15502176711354e-05,4.2991318638291895e-05,1.5698736868547742e-06,1.4722366791048274e-05,2.992662458907644e-05,7.661975450683269e-06,3.465993255018481e-06,1.764437264637227e-05,5.434198602939723e-06
1,20000,False,10,6a439_00000,2025-08-17_16-45-04,1755449104,3.5691349506378174,32.69880723953247,522274,intrinsic-attention2,10.156.0.3,32.69880723953247,10,2.3092626082007657,1.919926306544488e-05,2.3089857991911154,2.1000932862420747,0.20634219105879187,0.0015118842906398915,6.926974815445674e-05,20,6.12,10.368238394574323,10.368238394574323,2.090147843611844,0.00033819199597928673,20000,100,15.5,1000,2000,0.0001404825279066023,0.020792031401360874,9.0,20,20.0,-12.5,921.4673334897965,1,0,0,0,0,0,86.66,49.8,20000,0.00017686706462747586,0.0005295981994865589,2000,20000,2000,6.12,6.12,0,2100.0,155160,37800,2000.0,378000,19595,15516,356093.0607005442,146518.80472875253,146397.45242277993,0.017727565,862.0,155160,-0.112862706,0.44720507,0.22324096,10.0,0.25907853,19595,15516,0.33436131477355957,0.4086552,18.306175,0.0294433442338,0.0167650211067,0.34856132,1.0,146671.41285953115,0.0016387854873462393,0.0001375563484831713,20,0.018705400219914736,6.877898813220742e-05,6.72,10.368238394574323,21000,50,500,20.0,1000,14.5,-12.5,10.368238394574323,0.9365386978345103,10.0,20,0.09611321685010935,1000,0.0005117307647368836,10000,0.00016850629148149624,6.72,6.72,10000,1000,4.448931946610485e-05,2.6818919325055585e-05,8.862305613467178e-06,1.0678763691291388e-05,6.031381136000071e-06,0.00023310090748989638,3.944527954838096e-05,2.298725449071785e-05,5.235222828374071e-05,6.779218281332385e-05,2.968082407362538e-06,0.00019196526502730468,0.036041580869933594,0.007264332885584022,0.0415759958538463,2.8790698682988147e-05,0.0010554863974025352,1.0803191703238158e-05,0.009506795982231378,0.00022549636155378173,3.792042592547583e-05,4.950274688751653e-05,6.754034855187383e-05,2.5191569362193134e-06,2.3255217777672784e-05,4.313694079377349e-05,1.0522802405765688e-05,5.691936851798462e-06,2.571253078875369e-05,8.879856884127633e-06
