num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_return_min,env_runners/sample,env_runners/num_episodes_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_len_min,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_entropy_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/weights_seq_no,learners/default_policy/policy_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/total_loss,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch
1,2000,False,1,5b4c6_00000,2025-08-17_16-22-42,1755447762,3.5069992542266846,3.5069992542266846,500260,intrinsic-attention2,10.156.0.3,3.5069992542266846,1,2.3623533089994453,1.892700674943626e-05,2.3620949199976167,2.193237070008763,0.16623081600118894,0.0015127039951039478,1.27,0.020236645330151078,100,-16.5,2.1822094800008927,100,10.368238387501162,0.0,15.5,20,20.0,6.829596836268543e-05,10.368238387501162,0.00036204999196343124,2000,2000,20,0.0001360482637887612,912.913297818233,1,0,0,0,0,0,72.14999999999999,48.849999999999994,0.00016698040500160027,2000,0.0005088231491660498,2000,1.27,1.27,2000,2000,2100,2000,23100,0,12587,8998,8998,23100,350591.05097753403,137106.28225192125,136927.3469575456,0.6922792,0.2079526036977768,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,1.0,-0.044972926,0.13332976,0.36636892,12587,-0.0016527176,0.29742256,0.00012040462,8998,68.381714,137382.0501947821,1.52,20,0.002160216012271121,50,-12.5,50,14.5,0.00010308138699543145,1.1210143039934337,10.36796758793872,5.581028107544478e-05,1000,20,0.020733891820418647,1.0,10.36796758793872,20.0,3000,0.09593644899723586,0.00013368156206223272,0.00040087935213755065,1.52,1000,1000,1000,1.52,1000,2.6327894993027254e-05,5.488579656113359e-06,8.83739740317984e-06,1.0377305356617164e-05,4.402660393159346e-05,6.564073912021833e-05,3.779882978997332e-05,2.656733749220717e-06,0.00022853668341915058,4.825108873916003e-05,2.34978261422268e-05,0.00017929999739862978,0.03350453400344122,0.008352985008968972,1.099100336432457e-05,2.676800068002194e-05,0.0011468570010038093,0.04209464500308968,0.010233084001811221,7.4552349045640034e-06,2.110790235065249e-05,8.666862411801074e-06,3.408720308309702e-05,4.378837967588166e-06,1.7423204069970035e-05,0.00017860674209106554,3.872935291060976e-05,5.224974177133089e-05,3.1007572512412806e-05,2.2558839723891233e-06
1,4000,False,2,5b4c6_00000,2025-08-17_16-22-45,1755447765,3.2045516967773438,6.711550951004028,500260,intrinsic-attention2,10.156.0.3,6.711550951004028,2,2.360380829299538,1.8917006673291326e-05,2.3601215826376576,2.1913799405886674,0.1661166217311984,0.0015119027151376942,-1.02,0.018536798699351494,100,-15.5,2.1803870269509207,200,10.368238394574323,1.0,13.5,20,20.0,6.44744638621825e-05,10.368238394574323,0.00036204999196343124,4000,2000,20,0.00011859334112639235,912.1250663052292,1,0,0,0,0,0,86.6,48.9,0.00015327753766988098,4000,0.00046843131719086,2000,-1.02,-1.02,2000,4000,2100.0,2000.0,23100,0,12587,17996,8998,46200,350601.11931569234,137099.4589622021,136923.69343188635,0.6921325,0.1039763018488884,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,2.0,0.037834436,0.15136147,0.36636895,12587,-0.0021904707,0.38018435,2.7035426e-06,17996,68.49579,137366.569939863,0.12,20,0.002140212922240607,50,-12.5,100,14.5,0.00012338101883818035,1.1200037132734724,10.368238387501162,6.58721837345034e-05,1000,20,0.019823718069965253,2.0,10.368238387501162,20.0,5000,0.09587490760721266,0.00015973768304247901,0.0004830771799693078,0.12,2000,2000,1000,0.12,1000,2.3994953309758287e-05,4.935661383577517e-06,7.786506066313334e-06,1.005534346014995e-05,4.0405872559670334e-05,6.115509265672244e-05,3.682065752490688e-05,2.3322415809373994e-06,0.00020975418672778329,4.40851049152461e-05,2.099647302318497e-05,0.00017925807740539314,0.0334867354434391,0.008335284048807807,1.0976633348036557e-05,2.6819690683623774e-05,0.0011450291410437785,0.0420882772130426,0.01021593063182081,8.852071280993851e-06,2.520715444835109e-05,1.0460292157420477e-05,4.1005489288070914e-05,5.343261504952765e-06,2.1431680766847383e-05,0.00021572374437773246,4.5219853973063124e-05,6.253859152218111e-05,3.658382320106701e-05,2.248355522935096e-06
1,6000,False,3,5b4c6_00000,2025-08-17_16-22-48,1755447768,3.3756418228149414,10.08719277381897,500260,intrinsic-attention2,10.156.0.3,10.08719277381897,3,2.359267242016482,1.8898446607636287e-05,2.3590060391612937,2.190398697442721,0.16598724969378673,0.0015103991179115839,-1.11,0.01933919339076965,100,-16.5,2.1794354805014113,300,10.368238394574323,2.0,13.5,20,20.0,6.442409435608686e-05,10.368238394574323,0.00036204999196343124,6000,2000,20,0.00011864633220166176,910.6450100527336,1,0,0,0,0,0,86.08000000000001,48.980000000000004,0.00015660968291418602,6000,0.0004732693603554854,2000,-1.11,-1.11,2000,6000,2100.0,2000.0,23100,0,12587,26994,8998,69300,350831.1363852313,137172.75385874018,137001.779633309,0.69256794,0.0519881509244442,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,3.0,-0.0026670205,0.11947016,0.36636892,12587,0.001874268,0.33967352,2.8693306e-05,26994,66.618065,137426.45242792417,-0.48,20,0.0021330823829164725,50,-12.5,150,14.5,0.00011943799419419016,1.1198166779507983,10.368238394574137,6.45345477419751e-05,1000,20,0.019645500689512117,3.0,10.368238394574137,20.0,7000,0.09581139531119261,0.0001555323804060417,0.00046642519157779765,-0.48,3000,3000,1000,-0.48,1000,2.4867244485141432e-05,5.1052816414563854e-06,7.93539869784937e-06,1.0068969132130126e-05,4.050515138892086e-05,6.17336829896564e-05,3.671950152707994e-05,2.3873432582641942e-06,0.00021023731516729005,4.437584825329423e-05,2.0968067491029922e-05,0.00017926837662816982,0.03345786309898976,0.008310253148333868,1.0959296996588819e-05,2.6850333799666255e-05,0.0011437726797274082,0.04208775274080107,0.010208818305488967,8.50603780492862e-06,2.4434446872633255e-05,9.606371560511643e-06,4.043294568473531e-05,5.126908468573346e-06,2.1042992419019914e-05,0.00020484639012815296,4.3357389476135023e-05,5.962027705237814e-05,4.171887409960299e-05,2.161553537580354e-06
1,8000,False,4,5b4c6_00000,2025-08-17_16-22-52,1755447772,3.2313969135284424,13.318589687347412,500260,intrinsic-attention2,10.156.0.3,13.318589687347412,4,2.357548303406379,1.8897262174577918e-05,2.357285625229644,2.1888631266883016,0.16580347602672924,0.0015116864366419905,0.09,0.018765945269697114,100,-15.5,2.177926965406374,400,10.368238394574323,3.0,15.5,20,20.0,6.424385117372525e-05,10.368238394574323,0.00036204999196343124,8000,2000,20,0.00011547284767384191,908.5280894173635,1,0,0,0,0,0,86.28,49.0,0.0001528795771432492,8000,0.00046209634874869377,2000,0.09,0.09,2000,8000,2100.0,2000.0,23100,0,12587,35992,8998,92400,352008.43407128565,137612.34641583523,137446.88147628985,0.6928893,0.0259940754622221,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,4.0,-0.033785917,0.11580109,0.36636898,12587,0.0030448437,0.30854785,9.587124e-05,35992,68.661156,137847.6272852787,-1.28,20,0.00211486550902063,50,-14.5,200,14.5,0.00011749672962740843,1.1188711761912338,10.368238394574323,6.337415102501131e-05,1000,20,0.019688612249447034,4.0,10.368238394574323,20.0,9000,0.0957549886780891,0.00015409198173224706,0.0004584107211039261,-1.28,4000,4000,1000,-1.28,1000,2.425885433146004e-05,5.015598278638143e-06,7.680627783127569e-06,9.886137577210725e-06,3.950028077751615e-05,5.978656893868274e-05,3.62465510174511e-05,2.372228010099281e-06,0.00020579829612696478,4.3577116848491e-05,2.047080603146935e-05,0.000179258292873099,0.03345810544806047,0.008286713606914098,1.0972194045461947e-05,2.6880860532561194e-05,0.0011414924728923072,0.042064016503406736,0.010202007512352998,8.302866365286049e-06,2.4431074722420292e-05,9.588923339432723e-06,3.85717479328274e-05,5.283279095462598e-06,2.062008208801549e-05,0.00020297062957655922,4.313249416187804e-05,5.918887777053459e-05,3.530965193723857e-05,2.205440798086524e-06
1,10000,False,5,5b4c6_00000,2025-08-17_16-22-54,1755447774,2.711886405944824,16.030476093292236,500260,intrinsic-attention2,10.156.0.3,16.030476093292236,5,2.3515057834923443,1.8843339620743064e-05,2.3512421980372893,2.18309666415149,0.16553015955652642,0.0015098189522657272,-1.4,0.014901319380442146,100,-15.5,2.172210530792376,500,10.368238394574323,4.0,14.5,20,20.0,4.989659247212754e-05,10.368238394574323,0.00036204999196343124,10000,2000,20,8.708049242154873e-05,906.1124044155517,1,0,0,0,0,0,86.63333333333333,49.0,0.00011593183236602895,10000,0.0003510143218333622,2000,-1.4,-1.4,2000,10000,2100.0,2000.0,23100,0,12587,44990,8998,115500,352085.79517234897,137622.53338103852,137463.04119480558,0.6928066,0.01299703773111105,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,5.0,0.013559027,0.09892994,0.36636895,12587,-0.00027692318,0.35589033,1.0906645e-05,44990,67.21818,137840.95629466913,-0.48,20,0.00209566145386551,50,-14.5,250,14.5,0.00012306100854464605,1.1170639726193026,10.368238394574323,6.494475861662332e-05,1000,20,0.01822362192979199,5.0,10.368238394574323,20.0,11000,0.09548495378129429,0.00015581732147903294,0.00048074849224167296,-0.48,5000,5000,1000,-0.48,1000,1.8339722193377388e-05,3.5168678984701054e-06,5.738655192111432e-06,7.7088873209298e-06,3.172262983227403e-05,4.5507746083673395e-05,2.849785486512021e-05,1.6663431664956842e-06,0.0001603861661746177,3.2895350885331156e-05,1.5267125325316946e-05,0.00017907408991537114,0.033413962753532395,0.008265943160934631,1.0919052134202503e-05,2.677727189891287e-05,0.0011405970581238156,0.04189910117832614,0.010164424847266967,8.999844451366702e-06,2.412080775387057e-05,9.61327497778691e-06,4.088072397631737e-05,5.227784119043815e-06,2.1080574180225787e-05,0.000213014688151048,4.558329212862087e-05,6.361768785333882e-05,3.725769777308344e-05,2.5000461701485693e-06
1,12000,False,6,5b4c6_00000,2025-08-17_16-22-58,1755447778,3.533407211303711,19.563883304595947,500260,intrinsic-attention2,10.156.0.3,19.563883304595947,6,2.3522499255274147,1.8801116156235192e-05,2.351984870866985,2.1838925029800382,0.1654779299509184,0.001511621832645885,-1.41,0.020907452239916892,100,-14.5,2.173026560734522,600,10.368238394574323,5.0,15.5,20,20.0,6.751120497545925e-05,10.368238394574323,0.00036204999196343124,12000,2000,20,0.00013191127991715135,903.1443992356282,1,0,0,0,0,0,86.55,49.0,0.0001684773290177835,12000,0.0005029700637739803,2000,-1.41,-1.41,2000,12000,2100.0,2000.0,23100,0,12587,53988,8998,138600,351811.8987677499,137495.79349889822,137342.29688667168,0.69270223,0.006498518865555525,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,6.0,-0.0046831183,0.17341721,0.36636892,12587,0.00037550926,0.33765104,2.0824464e-05,53988,64.802925,137698.24005902433,1.12,20,0.002076633329273149,50,-14.5,300,14.5,0.00012618918480288507,1.1167585988330473,10.368238394574323,6.790984948251814e-05,1000,20,0.018796560529153794,6.0,10.368238394574323,20.0,13000,0.09545540004345197,0.0001610709255945076,0.00048449637583777513,1.12,6000,6000,1000,1.12,1000,2.603965967711854e-05,5.789640089993396e-06,8.939294981159664e-06,1.0496060825635265e-05,4.2681464040225374e-05,6.623611659427261e-05,3.797408618385518e-05,2.6163514511755508e-06,0.00022101191767280278,4.9345500285494844e-05,2.2423148412392915e-05,0.00017903213910758673,0.0334010358158841,0.00824344008944836,1.0897101508807755e-05,2.676104926180823e-05,0.0011393657075078327,0.041906499126438,0.010164909888820212,9.402031492635655e-06,2.4917687471244552e-05,1.0074209503833707e-05,4.066815210143939e-05,5.240183690738783e-06,2.1653843104768394e-05,0.00021492989270458009,4.565668153618019e-05,6.35843072751414e-05,3.705945340315784e-05,2.3907154401512648e-06
1,14000,False,7,5b4c6_00000,2025-08-17_16-23-01,1755447781,3.2812721729278564,22.845155477523804,500260,intrinsic-attention2,10.156.0.3,22.845155477523804,7,2.3512116614121408,1.876114497523152e-05,2.350945100638318,2.18029145025018,0.16804930712136756,0.0015064721242890983,1.33,0.016845634809287732,100,-16.5,2.169449456287184,700,10.368238394574323,6.0,16.5,20,20.0,6.324469662858662e-05,10.368238394574323,0.00036204999196343124,14000,2000,20,0.0001198365108565227,899.8128995989294,1,0,0,0,0,0,86.44999999999999,49.0,0.0001613115867011188,14000,0.0004640917586113649,2000,1.33,1.33,2000,14000,2100.0,2000.0,23100,0,12587,62986,8998,161700,355215.5872045423,138802.30592097863,138654.28586323574,0.69253534,0.0032492594327777624,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,7.0,-0.0342399,0.1083564,0.36636892,12587,-0.0008480549,0.30809864,1.2392032e-05,62986,70.3484,138987.10378715038,0.92,20,0.0020577849459745123,50,-14.5,350,14.5,0.00011779781177312211,1.1156949971347523,10.368238394574323,6.237019250836927e-05,1000,20,0.01943804608861683,7.0,10.368238394574323,20.0,15000,0.09828497998307947,0.00015196173030730984,0.0004554758960288851,0.92,7000,7000,1000,0.92,1000,2.5201666518052937e-05,5.531868730743997e-06,8.235699428659777e-06,1.005120709550482e-05,3.953697410769035e-05,6.045260574267897e-05,3.6818735618408966e-05,2.500766491410646e-06,0.0002012030542043391,4.543338490725365e-05,2.1309396223286242e-05,0.00017879911770019857,0.03631780551776859,0.008201795988671682,1.0858840432601596e-05,2.6774348795239386e-05,0.0011378633703654033,0.04187854217523121,0.010149903710000708,8.329010924797163e-06,2.3960667323273708e-05,9.531771991833028e-06,3.817897440380177e-05,5.140292916585662e-06,2.0288820927231978e-05,0.00020022401239101683,4.412092997925941e-05,5.8685948965565326e-05,3.544524916698132e-05,2.473225789077905e-06
1,16000,False,8,5b4c6_00000,2025-08-17_16-23-05,1755447785,3.378096103668213,26.223251581192017,500260,intrinsic-attention2,10.156.0.3,26.223251581192017,8,2.350320087937948,1.87126534730412e-05,2.350052553381957,2.1795653076576893,0.1678846197101733,0.001507760422937747,0.76,0.019462129930616356,100,-14.5,2.168745261094336,800,10.368238394574323,7.0,14.5,20,20.0,6.663783100442722e-05,10.368238394574323,0.00036204999196343124,16000,2000,20,0.00012211094925893725,895.9490835906894,1,0,0,0,0,0,86.32000000000001,49.0,0.00015928721325564498,16000,0.00048129405006689025,2000,0.76,0.76,2000,16000,2100.0,2000.0,23100,0,12587,71984,8998,184800,357406.5339105924,139637.31898201525,139494.47236530058,0.6923019,0.0016246297163888812,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,8.0,0.054075595,0.0692496,0.36636892,12587,-0.000962615,0.39642048,2.3907234e-05,71984,67.73498,139806.12336312543,1.92,20,0.0020391209064889795,50,-14.5,400,14.5,0.00012109686420387534,1.1154834715633837,10.368238394574323,6.513370790366105e-05,1000,20,0.01952739160915371,8.0,10.368238394574323,20.0,17000,0.09820106084314467,0.0001572428356250806,0.0004697883667914191,1.92,8000,8000,1000,1.92,1000,2.5698630035592453e-05,5.074261336090983e-06,7.934789731678575e-06,1.055632620316608e-05,4.159623723360704e-05,6.231491710535475e-05,3.7131161129821495e-05,2.426939828946854e-06,0.00021302920197912515,4.667455680725646e-05,2.182096170012558e-05,0.00017873159655026335,0.03627131675249347,0.008177182288790535,1.083573201559514e-05,2.673670528404826e-05,0.0011360249866918626,0.04187705425343174,0.010141323332984953,8.67020790385688e-06,2.476377785287823e-05,9.940193062648526e-06,4.034999418669124e-05,5.259842692833806e-06,2.097397995410889e-05,0.00020716989506758612,4.444114672844754e-05,6.147234047241736e-05,3.60128533385639e-05,2.425853814512444e-06
1,18000,False,9,5b4c6_00000,2025-08-17_16-23-08,1755447788,3.1898767948150635,29.41312837600708,500260,intrinsic-attention2,10.156.0.3,29.41312837600708,9,2.3489978591684957,1.8674476995647846e-05,2.3487293126481195,2.178347249531122,0.1677829442631687,0.0015066484787451438,1.28,0.019018173569929787,100,-15.5,2.16754830993336,900,10.368238394574323,8.0,15.5,20,20.0,6.473490774199676e-05,10.368238394574323,0.00036204999196343124,18000,2000,20,0.000127190117448564,891.711571808398,1,0,0,0,0,0,86.675,49.0,0.00016002358272415655,18000,0.0004871076588009855,2000,1.28,1.28,2000,18000,2100.0,2000.0,23100,0,12587,80982,8998,207900,358278.4667638569,139958.7410792537,139821.09814892046,0.69216734,0.0008123148581944406,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,9.0,-0.031397868,0.043843783,0.36636892,12587,0.0017161965,0.3109506,9.885551e-06,80982,68.79128,140113.09234057137,1.12,20,0.002020624037517803,50,-14.5,450,14.5,0.0001235854679557684,1.1138345467477853,10.368238394574323,6.414702065998388e-05,1000,20,0.01898818657908123,9.0,10.368238394574323,20.0,19000,0.0981300902046553,0.0001537988245544757,0.0004701937126379568,1.12,9000,9000,1000,1.12,1000,2.5058574274778975e-05,5.2236761815458165e-06,8.349225485839721e-06,1.0472541430662503e-05,4.1999259226144255e-05,6.262668136162108e-05,3.707942160448424e-05,2.5269709206061186e-06,0.0002190897396721707,4.5813068832255254e-05,2.0999882349695644e-05,0.00017869576059765998,0.036232118254985714,0.008155689435806805,1.0812664780265017e-05,2.66941081324592e-05,0.0011347755367466204,0.04187434002095693,0.010135912489564802,8.56718512070961e-06,2.400034611299026e-05,9.429969933413521e-06,3.937603919925252e-05,5.522138678291437e-06,2.1268702162461455e-05,0.00020885094061665296,4.420317622271681e-05,6.20857668234588e-05,3.527541733056653e-05,2.2233180961182563e-06
1,20000,False,10,5b4c6_00000,2025-08-17_16-23-11,1755447791,3.118338108062744,32.531466484069824,500260,intrinsic-attention2,10.156.0.3,32.531466484069824,10,2.3468960737467977,1.865397214110701e-05,2.34662564215173,2.1762756297758123,0.16775505995058484,0.0015051319539432315,0.32,0.01819279231087421,100,-13.5,2.16548711464399,1000,10.368238394574323,9.0,14.5,20,20.0,5.805626244655528e-05,10.368238394574323,0.00036204999196343124,20000,2000,20,0.0001053908706345086,887.2564988114702,1,0,0,0,0,0,86.26,49.0,0.0001310035424884124,20000,0.00041748724228821566,2000,0.32,0.32,2000,20000,2100.0,2000.0,23100,0,12587,89980,8998,231000,358437.9293187315,140003.11781653643,139870.70087153386,0.69202256,0.0004061574290972203,1.45122369e-05,1.0,8998,0.0272168385171,817.9999999999999,10.0,0.010752457,0.100823,0.36636892,12587,-0.00023543835,0.35310483,6.146656e-06,89980,67.18649,140143.56162071237,1.32,20,0.002002692837166585,50,-12.5,500,14.5,8.4325399375757e-05,1.1123190165002257,10.368238394574323,4.810261484353053e-05,1000,20,0.017756611109507502,10.0,10.368238394574323,20.0,21000,0.09813653655250072,0.00011351249828649185,0.0003369543037934992,1.32,10000,10000,1000,1.32,1000,2.0854124753191688e-05,3.983346181125001e-06,6.7791253921700925e-06,8.761436364332216e-06,3.7331936620275776e-05,5.619670265874043e-05,3.249838979078923e-05,2.0259336618779136e-06,0.00018929743979613357,3.980891982739282e-05,1.7970202120861246e-05,0.00017869936304604333,0.03620004140254309,0.008134077451475125,1.0786408080652072e-05,2.6711147094739576e-05,0.001135225241408056,0.04191262358066812,0.01015809867472173,6.18513816815397e-06,1.7966200760983735e-05,7.454703470163504e-06,2.960037230435776e-05,3.7305294213490085e-06,1.5086154564412983e-05,0.0001498627307480373,3.20518897563773e-05,4.2972765887178325e-05,2.68721559072156e-05,1.6410947524207012e-06
