num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_max,env_runners/sample,env_runners/env_step_timer,env_runners/num_episodes,env_runners/episode_len_min,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/curr_kl_coeff,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_min,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/sample,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_to_module_sum_episodes_length_out,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,5000,False,1,7c931_00000,2025-08-17_17-13-47,1755450827,7.224076271057129,7.224076271057129,550429,intrinsic-attention2,10.156.0.3,7.224076271057129,1,6.869745389994932,1.6264995792880654e-05,6.869513320008991,6.013812529999996,0.8486402569978964,0.0016774760006228462,0.00472083576998557,5000,2.529311653822441,5,5.956998548004776,6.215912662532367e-05,1000,5,0.0,0.00011516768131784599,2.529311653822441,0.0002725289959926158,1000,5.0,0.37,5000,-12.0,12.0,838.2981115654064,1,0,0,0,0,0,82.64545454545454,52.49090909090909,0.00015880942553971186,0.00046361937766044916,0.37,5000,5000,5000,0.37,5000,6000,5000,24205,13492,282000,282000,24205,0,1398014.3882936898,120120.30895798632,120076.50201349925,0.67952734,13492,-0.018800784,24205,0.37212297,0.013485413,85.84468,24205,0.0027541439213,515.0,0.24573109,1.0,0.00026512146,0.25209635,1.0,0.5939851999282837,0.0018408992081,120184.23579187834,0.005185419398767408,5250,5,1.0,12.0,5,0.002474748995155096,50,5.0,0.3300735319935484,7.039620684241666e-05,50,0.00015193213913733148,2.5,250,-12.0,2.4052719489340766,2.4052719489340766,0.6332175179995829,0.0005661681500281724,2.5,0.00018369865054929847,250,2.5,250,250,250,5.649692394242563e-06,3.824727473095782e-05,1.0776398502671742e-05,8.06747734344452e-06,2.4362256182410858e-05,3.688323618191714e-05,2.1406200015211877e-05,0.0001994865640987823,4.618398677775553e-05,2.449668935864024e-06,5.9144411501104704e-05,0.020080754009541124,1.026000245474279e-05,0.00020885099365841597,0.13354049099143595,0.08792915499361698,0.010085128000355326,3.399499109946191e-05,0.3805169270053739,5.027694506136918e-05,2.692196453913326e-06,5.240431420776831e-05,0.00025337328579157957,7.573836783158256e-05,2.2883566771317136e-05,2.7478127551123347e-05,4.326706782979028e-05,5.66157093021968e-06,1.1409299052643572e-05,9.133356786191373e-06
1,10000,False,2,7c931_00000,2025-08-17_17-13-54,1755450834,7.198761940002441,14.42283821105957,550429,intrinsic-attention2,10.156.0.3,14.42283821105957,2,6.869353977594875,1.6296555841108785e-05,6.869120262788783,6.016342175099998,0.8457169092480035,0.0016748480605019722,0.004741699240112212,10000,2.529311653822441,5,5.959592449454649,6.49507684597893e-05,1000,5,1.0,0.00012012606202390154,2.529311653822441,0.0002725289959926158,2000,5.0,2.09,5000,-12.0,12.0,837.8671783088372,1,0,0,0,0,0,88.58000000000001,52.589999999999996,0.00015634751383335134,0.00047327063135450126,2.09,5000,5000,10000,2.09,10000,6000.0,5000.0,24205,13492,282000,564000,48410,0,1392281.033435556,119624.19361724264,119581.80507199896,0.6534536,13492,-0.109951615,24205,0.37212294,0.009794584,85.438576,48410,0.0027541439213,515.0,0.15243594,2.0,0.0017281175,0.18070279,1.0,0.5939851999282837,0.0018408992081,119684.7017599156,0.005360913499607704,10250,5,2.0,12.0,5,0.0024516716551443098,100,5.0,0.3302494370935892,6.852900544566223e-05,50,0.00015231322158398397,3.1,250,-12.0,2.5232286357943847,2.5232286357943847,0.6301717381396156,0.0005378573520321104,3.1,0.0001731196977767172,500,3.1,250,250,500,5.033236351173794e-06,4.0796079894099813e-05,1.0456546318978432e-05,7.647157911687832e-06,2.4279910249356215e-05,3.710338267646982e-05,2.1270432805284336e-05,0.00020916079725279214,4.556660542597449e-05,2.468871815734103e-06,6.152589082515898e-05,0.02004166237951722,1.030789251672104e-05,0.00020875501373666337,0.13349257637150005,0.08783957442356041,0.010085489490447798,3.4011031239060685e-05,0.3776487802051997,4.919850812529888e-05,3.0764442471259042e-06,3.939734283474816e-05,0.00024203584259891258,6.81774394649656e-05,2.5914135975503673e-05,2.6858289132628256e-05,4.573303936544582e-05,5.458212247195729e-06,1.084536969889674e-05,8.955229791606185e-06
1,15000,False,3,7c931_00000,2025-08-17_17-14-01,1755450841,6.874271631240845,21.297109842300415,550429,intrinsic-attention2,10.156.0.3,21.297109842300415,3,6.865994341668895,1.629003035632195e-05,6.865759152150931,6.012923501518875,0.8457821854055058,0.0016724335298451479,0.005495467270811787,15000,2.529311653822441,5,5.956187668040171,6.954087834508678e-05,1000,5,2.0,0.00014748625222192786,2.529311653822441,0.0002725289959926158,3000,5.0,3.73,5000,-12.0,12.0,837.2706621155487,1,0,0,0,0,0,87.34,52.31,0.00017960056793415964,0.0005316949436431872,3.73,5000,5000,15000,3.73,15000,6000.0,5000.0,24205,13492,282000,846000,72615,0,1385186.3156937333,119009.82964918463,118969.68256406026,0.6178289,13492,-0.10896937,24205,0.37212297,0.007027762,84.4539,72615,0.0027541439213,515.0,0.15184034,3.0,-0.00015449524,0.109226584,1.0,0.5939851999282837,0.0018408992081,119066.74889825,0.005303315510100219,15250,5,3.0,12.0,5,0.002429118058604945,150,5.0,0.33015193258260406,6.390450716807066e-05,50,0.00013076294358597184,3.1,250,-12.0,2.5290133371797006,2.5290133371797006,0.6300831717481531,0.0004986722664508888,3.1,0.00016488376618342177,750,3.1,250,250,750,5.563410685933197e-06,4.6356683939635424e-05,1.096400019053722e-05,8.739801493334777e-06,2.6453079040806373e-05,4.045776650237206e-05,2.396658981372707e-05,0.00023576118876936098,5.112499449385415e-05,2.663882680015574e-06,6.889930180223235e-05,0.019997863955702633,1.0288223568932153e-05,0.0002086137035352294,0.13356189377774866,0.08786621334931988,0.010091265405585,3.3994500951666854e-05,0.3775025081032523,4.701373251679377e-05,2.787548460707022e-06,3.689995115837502e-05,0.00022104543900388466,6.510106274746053e-05,2.1888713082519805e-05,2.577862996653445e-05,4.2083454559782505e-05,5.52671307592567e-06,1.0489799980260445e-05,8.775511243417765e-06
1,20000,False,4,7c931_00000,2025-08-17_17-14-08,1755450848,7.053539991378784,28.3506498336792,550429,intrinsic-attention2,10.156.0.3,28.3506498336792,4,6.864139367412208,1.6302800045799813e-05,6.863901203449391,6.013840406183652,0.8430123700814136,0.0016694867745716039,0.004942948199604871,20000,2.529311653822441,5,5.957166987359891,6.370212019073351e-05,1000,5,3.0,0.0001236647836419202,2.529311653822441,0.0002725289959926158,4000,5.0,5.21,5000,-12.0,12.0,836.3433274668139,1,0,0,0,0,0,87.22,52.33,0.0001579719685884816,0.0004780400321121875,5.21,5000,5000,20000,5.21,20000,6000.0,5000.0,24205,13492,282000,1128000,96820,0,1377876.2705734598,118376.92445495086,118338.72852806289,0.5983736,13492,-0.04018772,24205,0.372123,0.0040525077,82.93534,96820,0.0027541439213,515.0,0.21889053,4.0,-0.0006688833,0.219482,1.0,0.29699259996414185,0.0018408992081,118430.69020267966,0.0052949969998735465,20250,5,4.0,12.0,5,0.002407157077950644,200,5.0,0.3303679340168476,7.055584008356741e-05,50,0.00014164338873740977,4.1,250,-12.0,2.5292970241075725,2.5292970241075725,0.6271625727207775,0.0005240390434755846,4.1,0.00017209805733817097,1000,4.1,250,250,1000,5.072588099000212e-06,4.0796602483389865e-05,1.0252635298305105e-05,7.972593685735688e-06,2.501948432202004e-05,3.688078676464122e-05,2.163379491538897e-05,0.00021190600684625887,4.565424069983055e-05,2.3187285304341665e-06,6.294328433178125e-05,0.0199758173562421,1.0300701204658253e-05,0.00020855796656441813,0.13356832694005194,0.08780936797582559,0.010092880481434129,3.397457598660549e-05,0.37465393170218547,5.014739893043431e-05,2.5517918763228695e-06,3.9056105490997e-05,0.0002333318579219369,6.843755538743259e-05,2.324148010105606e-05,2.7152287521890892e-05,4.461652350217688e-05,5.696903353823498e-06,1.1337751719241874e-05,8.466850750497892e-06
1,25000,False,5,7c931_00000,2025-08-17_17-14-15,1755450855,7.318338632583618,35.66898846626282,550429,intrinsic-attention2,10.156.0.3,35.66898846626282,5,6.865481649608111,1.62757819575812e-05,6.8652415899349775,6.015002317451824,0.8431945722305714,0.0016656845867775072,0.0037640536487742794,25000,2.529311653822441,5,5.958589861406242,5.416076185093005e-05,1000,5,4.0,9.907845673150512e-05,2.529311653822441,0.0002725289959926158,5000,5.0,5.84,5000,-12.0,12.0,835.1705990677716,1,0,0,0,0,0,87.41000000000001,52.31,0.00013028358581244418,0.00039980658240200347,5.84,5000,5000,25000,5.84,25000,6000.0,5000.0,24205,13492,282000,1410000,121025,0,1368660.754948536,117580.66315737511,117544.19369199507,0.56815815,13492,-0.1590015,24205,0.372123,0.005223505,84.76564,121025,0.0027541439213,515.0,0.0992766,5.0,-0.0056723356,0.07526994,1.0,0.14849629998207092,0.0018408992081,117631.44096741575,0.005123781370639335,25250,5,5.0,12.0,5,0.002384989817218531,250,5.0,0.3300674808766232,6.328322931596475e-05,50,0.0001198063638596066,6.7,250,-12.0,2.529310936368151,2.529310936368151,0.627095077423548,0.0004699473493926572,6.7,0.00015549494924246404,1250,6.7,250,250,1250,4.254462730650431e-06,3.4815101756248695e-05,8.79243025464653e-06,6.598545366383658e-06,2.092209387694272e-05,3.1900800800575716e-05,1.774007408493225e-05,0.00017695892563863438,3.844196912370584e-05,2.044383513716587e-06,5.260404912776179e-05,0.019960291402587833,1.0281274281879014e-05,0.0002094934468640231,0.13356345659071095,0.08758009935611966,0.010095939196598333,3.3919280297206274e-05,0.37483311838517946,4.3693856613038454e-05,2.3308145342339346e-06,3.5889439884982736e-05,0.00020870469821046157,6.107308992679739e-05,2.0906969643469016e-05,2.4995740303580255e-05,3.9580741474848016e-05,5.226744947724488e-06,1.0161340393897353e-05,7.734477766841686e-06
1,30000,False,6,7c931_00000,2025-08-17_17-14-22,1755450862,6.847533226013184,42.516521692276,550429,intrinsic-attention2,10.156.0.3,42.516521692276,6,6.86229333697211,1.6244514079855693e-05,6.862052276745683,6.016591620677289,0.8384379697183179,0.0016591550309162262,0.003233151040476514,30000,2.529311653822441,5,5.960440213492242,4.475296211491779e-05,1000,5,5.0,7.625396940167172e-05,2.529311653822441,0.0002725289959926158,6000,5.0,6.6,5000,-12.0,12.0,833.7166373290459,1,0,0,0,0,0,86.83,52.269999999999996,0.00010746534823624563,0.00032345489971983985,6.6,5000,5000,30000,6.6,30000,6000.0,5000.0,24205,13492,282000,1692000,145230,0,1386424.7956125285,119100.10120242559,119065.25955116632,0.5486923,13492,-0.17372334,24205,0.37212303,0.0041662944,84.74039,145230,0.0027541439213,515.0,0.08365796,6.0,-0.00992918,0.1364117,1.0,0.07424814999103546,0.0018408992081,119147.88014563406,0.004628332610300276,30250,5,6.0,12.0,5,0.002362777889027293,300,5.0,0.3296340435978654,5.742024902365527e-05,50,0.00010433728098685234,7.5,250,-11.0,2.529311618637848,2.529311618637848,0.6228870867891957,0.00041678509553871006,7.5,0.00012851514110944078,1500,7.5,250,250,1500,3.488775969683788e-06,2.816458214550718e-05,7.506042025865908e-06,5.224637404945116e-06,1.73098316300619e-05,2.712024512888867e-05,1.4258959808863169e-05,0.00014283250645782418,3.130625632237254e-05,1.586287299434977e-06,4.081911394268104e-05,0.019880041478566653,1.0238171539701867e-05,0.00020898477243660486,0.13306111074482696,0.08719468136255511,0.010060058434628046,3.3803517600650554e-05,0.37163285163122267,3.783543139806688e-05,1.899202499765776e-06,3.109904246835432e-05,0.00019116431807724725,5.526970450162478e-05,1.8303301628133383e-05,2.0600398279787517e-05,3.5087976964301394e-05,4.381178152426858e-06,9.007450426789353e-06,6.5530309912662505e-06
1,35000,False,7,7c931_00000,2025-08-17_17-14-29,1755450869,6.938904285430908,49.45542597770691,550429,intrinsic-attention2,10.156.0.3,49.45542597770691,7,6.859247155192367,1.622046885785363e-05,6.859004719308292,6.0172046739205545,0.8347905787211587,0.0016530313805994275,0.004531024399766465,35000,2.529311653822441,5,5.961290373667361,5.466842980026461e-05,1000,5,6.0,0.00010319744605573686,2.529311653822441,0.0002725289959926158,7000,5.0,6.28,5000,-12.0,12.0,832.1652380209752,1,0,0,0,0,0,88.11,50.76,0.0001319555766751292,0.0004038654753871959,6.28,5000,5000,35000,6.28,35000,6000.0,5000.0,24205,13492,282000,1974000,169435,0,1404441.1031609054,120640.86781803524,120607.93094407147,0.47144023,13492,-0.13688846,24205,0.37212303,0.01711227,83.375725,169435,0.0027541439213,515.0,0.1212869,7.0,-0.010147572,0.10476684,1.0,0.07424814999103546,0.0018408992081,120685.468041704,0.00513639339900692,35250,5,7.0,12.0,5,0.0023412488902332957,350,5.0,0.32995640384183134,7.187710714532438e-05,50,0.00014352874260809389,8.7,250,-10.0,2.529311652096965,2.529311652096965,0.6197468400012774,0.0005483055947079424,8.7,0.0001780051466526316,1750,8.7,250,250,1750,4.253872714403109e-06,3.5086895408579065e-05,8.9601213581214e-06,6.7413178393090825e-06,2.0887691526015516e-05,3.208165057730395e-05,1.8044387078935492e-05,0.00018055691281178784,3.878581621548981e-05,2.004642967927243e-06,5.283103524282704e-05,0.01980164032368492,1.0194659888399511e-05,0.00020847702479745444,0.13306730672735284,0.08712408605894696,0.010068698180338984,3.371261250779707e-05,0.36862947512483657,5.3904813509507165e-05,3.158565453691355e-06,3.9821167239772754e-05,0.00024056575548720368,7.19997850982013e-05,2.461954761445364e-05,2.793337831860871e-05,4.44138494931009e-05,6.059590074612333e-06,1.1131298256503066e-05,9.086616058489796e-06
1,40000,False,8,7c931_00000,2025-08-17_17-14-36,1755450876,7.117587089538574,56.57301306724548,550429,intrinsic-attention2,10.156.0.3,56.57301306724548,8,6.858255874420413,1.6186514272718957e-05,6.858011719815319,6.01602902856134,0.8349805067038983,0.0016503993567013897,0.005127394570590696,40000,2.529311653822441,5,5.9601339656907255,6.614059870297802e-05,1000,5,7.0,0.00013318261627335467,2.529311653822441,0.0002725289959926158,8000,5.0,8.63,5000,-12.0,12.0,830.5307766641662,1,0,0,0,0,0,86.78,48.85000000000001,0.00016627242562392266,0.0005068667017945623,8.63,5000,5000,40000,8.63,40000,6000.0,5000.0,24205,13492,282000,2256000,193640,0,1399388.405970253,120202.01977767424,120170.7735707302,0.45588157,13492,-0.24155036,24205,0.37212303,0.00548225,83.89371,193640,0.0027541439213,515.0,0.015790157,8.0,-0.018612027,0.09738675,1.0,0.03712407499551773,0.0018408992081,120244.02952259108,0.0055322383588645605,40250,5,8.0,12.0,5,0.0023198385113081463,400,5.0,0.33001914391346393,6.837426829213694e-05,50,0.0001349990739343311,9.9,250,-8.0,2.5293116537378304,2.5293116537378304,0.6197876115613402,0.0005211382858796245,9.9,0.0001709512657611951,2000,9.9,250,250,2000,5.464036974673719e-06,4.237744496989177e-05,1.0714852052133033e-05,8.440676077250538e-06,2.599996753927341e-05,3.86773941224164e-05,2.2950591552938922e-05,0.00022487212335616885,4.8954712119441465e-05,2.5964381201005085e-06,6.604104785143088e-05,0.019776414950502287,1.0178513273450946e-05,0.00020839067445200014,0.13308659191000005,0.0871486554084162,0.010072493368526255,3.365052645720352e-05,0.3686493594836014,4.9936447030069765e-05,2.677431946384133e-06,3.808687183684926e-05,0.00023034861407929868,6.886818374283801e-05,2.3094727601338513e-05,2.6619742956781028e-05,4.2856825793104515e-05,6.085001853745371e-06,1.0940540547208577e-05,8.90000845972092e-06
1,45000,False,9,7c931_00000,2025-08-17_17-14-44,1755450884,7.237811326980591,63.810824394226074,550429,intrinsic-attention2,10.156.0.3,63.810824394226074,9,6.858420531786123,1.6162879082418396e-05,6.858173449887159,6.018945432975721,0.8322312316667742,0.0016473810631719389,0.004629383490391774,45000,2.529311653822441,5,5.963109843063866,6.182750397989013e-05,1000,5,8.0,0.00011670158140494832,2.529311653822441,0.0002725289959926158,9000,5.0,9.29,5000,-10.0,12.0,828.6338647544306,1,0,0,0,0,0,86.85999999999999,49.82000000000001,0.0001524543458035665,0.00046198722818976485,9.29,5000,5000,45000,9.29,45000,6000.0,5000.0,24205,13492,282000,2538000,217845,0,1391958.6740118882,119559.88150124997,119530.19082531292,0.36682376,13492,-0.35613233,24205,0.37212297,0.023286367,86.3328,217845,0.0027541439213,515.0,-0.09817041,9.0,-0.030401349,0.07245446,1.0,0.03712407499551773,0.0018408992081,119599.41768779358,0.005351762679638341,45250,5,9.0,12.0,5,0.002298392056298702,450,5.0,0.33012125733439407,7.069672276214179e-05,50,0.00014318959619003262,9.9,250,-8.0,2.5293116538183,2.5293116538183,0.616879219815761,0.0005373333329776678,9.9,0.0001783610013742941,2250,9.9,250,250,2250,4.950893021014653e-06,3.893115634473931e-05,1.0074671048070705e-05,7.526213507333534e-06,2.414942851566138e-05,3.557472895328728e-05,2.1014938748023166e-05,0.00020340211416673272,4.396586566517824e-05,2.3984855873380995e-06,6.071339240916422e-05,0.019740121981032997,1.0169118104982185e-05,0.00020826475773288314,0.13303732816095648,0.0870741487543741,0.010075287964789235,3.360482113682738e-05,0.3658991632087695,5.0033571836780334e-05,2.7154537081854704e-06,3.9909841564450905e-05,0.00024281291946469602,7.147426267205308e-05,2.2591162722848946e-05,2.7684364072550456e-05,4.82825539593709e-05,6.177183947591112e-06,1.127162110640216e-05,9.39513917007475e-06
1,50000,False,10,7c931_00000,2025-08-17_17-14-50,1755450890,6.203614711761475,70.01443910598755,550429,intrinsic-attention2,10.156.0.3,70.01443910598755,10,6.848476703138199,1.6148660319742653e-05,6.84822805305832,6.009432825995932,0.8318056991101553,0.001644397412594281,0.003975106260040775,50000,2.529311653822441,5,5.953831819193199,5.4094080746774895e-05,1000,5,9.0,9.721516016000815e-05,2.529311653822441,0.0002725289959926158,10000,5.0,9.61,5000,-9.0,12.0,826.9165377540056,1,0,0,0,0,0,87.07777777777778,50.455555555555556,0.0001223758977171536,0.0003950010632742721,9.61,5000,5000,50000,9.61,50000,6000.0,5000.0,24205,13492,282000,2820000,242050,0,1385562.5301538538,119006.8934655968,118978.67585748603,0.33640718,13492,-0.41030818,24205,0.37212303,0.0018371355,85.41721,242050,0.0027541439213,515.0,-0.15308657,10.0,-0.04404068,0.055916533,1.0,0.018562037497758865,0.0018408992081,119044.13654980327,0.00519404505030252,50250,5,10.0,12.0,5,0.00227954589570575,500,5.0,0.3299997712611434,6.264057939734417e-05,50,0.00012020385073245463,9.9,250,-11.0,2.529311653822246,2.529311653822246,0.6163364278776936,0.00047820473836736994,9.9,0.00015632368733207677,2500,9.9,250,250,2500,3.876016142464162e-06,3.458057909675851e-05,8.487056989721685e-06,5.840154726848138e-06,1.988882286873333e-05,3.079259898842379e-05,1.7022356740542374e-05,0.00017974823599412816,3.700900108846936e-05,1.8637320660296912e-06,5.068580288268827e-05,0.01970390168119026,1.0125296834893381e-05,0.00020812523001534288,0.13253785864945794,0.08679315400683674,0.010049891915198332,3.348311288698975e-05,0.36620113236667284,4.4305933621570065e-05,2.479541257319451e-06,3.571753824816291e-05,0.00021277900090384413,6.203329918534706e-05,2.0852401354868963e-05,2.452025409510859e-05,3.956599954437913e-05,5.082430006041901e-06,1.0174809468245418e-05,7.78499460320949e-06
