num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/episode_len_max,env_runners/episode_return_mean,env_runners/sample,env_runners/num_episodes_lifetime,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_explained_var,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/total_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_mean,evaluation/env_runners/sample,evaluation/env_runners/episode_len_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/weights_seq_no,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor
1,5000,False,1,14ce5_00000,2025-08-17_15-08-36,1755443316,4.712800025939941,4.712800025939941,459509,intrinsic-attention2,10.156.0.3,4.712800025939941,1,4.297003489002236,1.5605997759848833e-05,4.2967785649962025,3.9002073110023048,0.3919921130000148,0.001379317996907048,0.0,0.007291024130390724,5000,12.5,500,-12.5,10,0.0002542690053815022,10,-0.83,3.8825545400031842,500,8.79920902377917e-05,5000,10.0,5.100482722610239,4.935850224359704e-05,5.100482722610239,1285.4914688310926,1,0,0,0,0,0,46.614285714285714,45.49999999999999,5000,0.00011476056002808945,0.0003494371331628948,5000,5000,-0.83,-0.83,5000,22230,247500,22230,5000,0,22337,5500,247500,1085243.078634541,97594.65763038013,97553.5056940599,0.000631317558363,22230,0.0039987927,0.074235,22230,1.0,-0.002235651,1.0,494.0,22337,0.46102113,82.838165,0.39338768,0.18132351,0.0034828119666,0.16281382739543915,0.6819585,97661.26622720344,10.0,0.40002280999033246,10,7.483768585687055e-05,0.006938213438843377,50,2.92,500,4.298954799451157e-05,12.5,-12.5,0.0015549910021945834,5.080207374966069,5.080207374966069,1.0,5500,10,50,0.1580555149994325,0.00030391064634353713,2.92,500,0.00010295119379723161,500,500,500,2.92,1.8242482472879224e-05,3.585668542382472e-06,7.907749578005144e-06,3.061451595875218e-05,6.061135639640335e-06,2.7982264813010994e-05,3.329715127981138e-05,1.6596713953063679e-06,1.5293915863731226e-05,4.490018780648198e-05,0.00015852924237813015,0.025620233005611226,7.776994607411325e-06,0.003443556997808628,0.00015773299674037844,0.012444373001926579,2.931700146291405e-05,0.04954278300283477,0.06640107699786313,2.917454418063144e-05,1.4522382967617512e-06,1.3560603518489337e-05,3.8477971622726385e-05,0.00013377989137700156,2.6239281100593852e-05,3.2659668466907282e-06,7.048831566686428e-06,5.359073236134352e-06,1.638296695492182e-05,2.6356060286401515e-05
1,10000,False,2,14ce5_00000,2025-08-17_15-08-40,1755443320,4.873550653457642,9.586350679397583,459509,intrinsic-attention2,10.156.0.3,9.586350679397583,2,4.298945789142308,1.5577487793052566e-05,4.298719880746212,3.9028837168823522,0.39127078794001136,0.0013764924669521861,1.0,0.0072793742510839365,10000,13.5,500,-13.5,10,0.0002542690053815022,10,1.94,3.885236408903147,1000,8.074456314270968e-05,5000,10.0,5.100482722610239,4.662929877330889e-05,5.100482722610239,1284.778496392199,1,0,0,0,0,0,54.557142857142864,45.02857142857143,5000,0.0001075198509534059,0.00032342440568565456,10000,5000,1.94,1.94,10000,22230,495000,44460,5000.0,0,22337,5500.0,247500,1104810.174803153,99349.06391247369,99309.6831626962,0.000631317558363,22230,0.006311826,0.029858135,44460,1.0,-0.0023667812,2.0,494.0,22337,0.4610211,82.95359,0.34881124,0.2686945,0.0034828119666,0.08140691369771957,0.6604611,99412.13624365676,10.0,0.3997145732403442,10,7.833481630314742e-05,0.006684656709840055,50,2.32,500,4.557645596366363e-05,13.5,-13.5,0.001541360782139236,5.100402124411121,5.100402124411121,2.0,10500,10,100,0.15800263652941793,0.00032241339651156183,2.32,1000,0.00010621130793988587,500,1000,500,2.32,1.760181029084149e-05,3.3792741521542195e-06,7.508008314251568e-06,2.8697368955477884e-05,5.696139241541177e-06,2.6670101811107912e-05,3.152862287627314e-05,1.5899927793549087e-06,1.4174571493975483e-05,4.1550138317801955e-05,0.00014484902303043838,0.025632224405562738,7.784684712532907e-06,0.0034424943577323576,0.00015774441679241135,0.012433807221968891,2.9301881440915167e-05,0.04951645871289656,0.0663741119678889,3.0349428045569205e-05,1.570845217737244e-06,1.4240916787606417e-05,4.086264283761578e-05,0.0001447758545051843,2.6589893767816385e-05,3.3829058755925348e-06,7.471440714373434e-06,5.604014040867356e-06,1.7072886936523654e-05,2.8252960953164037e-05
1,15000,False,3,14ce5_00000,2025-08-17_15-08-45,1755443325,4.698296070098877,14.28464674949646,459509,intrinsic-attention2,10.156.0.3,14.28464674949646,3,4.29681784378084,1.558494291239185e-05,4.296590506018762,3.901548410643502,0.39048799928069344,0.0013727412522624946,2.0,0.006573313909757417,15000,12.5,500,-12.5,10,0.0002542690053815022,10,1.96,3.883906328534142,1500,7.723119632553449e-05,5000,10.0,5.100482722610239,4.636425978657916e-05,5.100482722610239,1283.7046417473848,1,0,0,0,0,0,54.471428571428575,45.6,5000,0.00010585316023140072,0.00031761318810162917,15000,5000,1.96,1.96,15000,22230,742500,66690,5000.0,0,22337,5500.0,247500,1125446.7203536332,101197.69170754791,101159.87010290091,0.000631317558363,22230,0.0046239584,-0.07364522,66690,1.0,-0.0013289452,3.0,494.0,22337,0.46102113,81.98489,0.24474701,0.08199154,0.0034828119666,0.04070345684885979,0.6345147,101257.19792314294,10.0,0.40166808127791886,10,0.00013622902257306714,0.008460312860115664,50,2.92,500,6.755323856513998e-05,13.5,-13.5,0.0015279270642480696,5.100482402217726,5.100482402217726,3.0,15500,10,150,0.1579000024941037,0.0005119404107637235,2.92,1500,0.00016883117128895214,500,1500,500,2.92,1.7019684585321266e-05,3.309543564346111e-06,7.344014853890555e-06,2.8217871617688247e-05,5.69269376640215e-06,2.6347212311165316e-05,3.0664959089038294e-05,1.6174285747068321e-06,1.3877855641045827e-05,4.068028282615254e-05,0.0001418231844886195,0.02562919105159672,7.768407891853713e-06,0.0034398327341579717,0.00015777793265006038,0.012411115379781405,2.9310412507038563e-05,0.04947632712580234,0.06633958020811406,5.0123038540763226e-05,2.554600192017146e-06,2.346957135745541e-05,6.691971657443353e-05,0.00022537508089221162,3.8574251035716134e-05,6.0367708033991054e-06,1.0652496245442912e-05,9.415913003231019e-06,2.5668824845767968e-05,4.1523018805261814e-05
1,20000,False,4,14ce5_00000,2025-08-17_15-08-50,1755443330,4.590635538101196,18.875282287597656,459509,intrinsic-attention2,10.156.0.3,18.875282287597656,4,4.295782375912994,1.5571933482438904e-05,4.295554215098528,3.8991322709670633,0.391882119527934,0.0013692101697074539,3.0,0.006396900680410909,20000,13.5,500,-13.5,10,0.0002542690053815022,10,3.46,3.881497199388834,2000,7.619401110198109e-05,5000,10.0,5.100482722610239,4.4570472451000375e-05,5.100482722610239,1282.238776724527,1,0,0,0,0,0,55.416666666666664,45.71666666666666,5000,0.00010420051474734989,0.0003117822819855745,20000,5000,3.46,3.46,20000,22230,990000,88920,5000.0,0,22337,5500.0,247500,1146780.7359873888,103108.9105899687,103072.72781652641,0.000631317558363,22230,0.007964013,-0.08484548,88920,1.0,0.000110924244,4.0,494.0,22337,0.46102113,85.28658,0.2336259,0.20387746,0.0034828119666,0.04070345684885979,0.5967771,103166.77851656436,10.0,0.401481474595086,10,7.955104421530249e-05,0.00858527627919102,50,3.92,500,4.626921149979438e-05,13.5,-13.5,0.0015142723535600962,5.100482721336625,5.100482721336625,4.0,20500,10,200,0.1599966506191096,0.00032778273021435116,3.92,2000,0.00010734039464869873,500,2000,500,3.92,1.6890847765849792e-05,3.2386789681757178e-06,7.481259231279378e-06,2.766069669468542e-05,5.408572867752945e-06,2.6053254812633975e-05,3.0548692746466724e-05,1.7053812158027405e-06,1.3678429899403745e-05,4.031291351405594e-05,0.00013802040101457288,0.025636023011034896,7.770083846786292e-06,0.0034386028268664523,0.00015776265343415432,0.012383170795985105,2.9281838335678915e-05,0.05160781987455639,0.06632683001603619,3.113782626433985e-05,1.573730719432667e-06,1.4367941885156073e-05,4.1393752241209354e-05,0.0001487237040400171,2.6838317859873015e-05,3.4035478065995664e-06,7.6020268540945564e-06,5.749962217771361e-06,1.7214637657699136e-05,2.8543710809999647e-05
1,25000,False,5,14ce5_00000,2025-08-17_15-08-54,1755443334,4.426482439041138,23.301764726638794,459509,intrinsic-attention2,10.156.0.3,23.301764726638794,5,4.293190994203863,1.5518374122245434e-05,4.292962171327572,3.8972858221774347,0.391147621562598,0.0013650551080335125,4.0,0.0065963491212460215,25000,13.5,500,-13.5,10,0.0002542690053815022,10,4.73,3.8796608569849576,2500,8.03273762287582e-05,5000,10.0,5.100482722610239,4.6920751255017374e-05,5.100482722610239,1280.38857584809,1,0,0,0,0,0,53.699999999999996,45.542857142857144,5000,0.00010824314486459971,0.0003270994310701877,25000,5000,4.73,4.73,25000,22230,1237500,111150,5000.0,0,22337,5500.0,247500,1165897.8020805744,104820.27760497542,104786.10149414057,0.000631317558363,22230,0.0043768003,-0.051303748,111150,1.0,-0.0024764538,5.0,494.0,22337,0.46102113,85.312744,0.26715985,0.11216938,0.0034828119666,0.020351728424429893,0.55709803,104874.72035821913,10.0,0.40124452082917944,10,8.319556998788489e-05,0.00664082991948817,50,4.92,500,4.772501708346463e-05,13.5,-13.5,0.0015007366101012535,5.10048272260518,5.10048272260518,5.0,25500,10,250,0.1599101291030419,0.0003321473428195841,4.92,2500,0.00011077244772239078,500,2500,500,4.92,1.7521581421739795e-05,3.412054042679728e-06,7.545558491951896e-06,2.8859907885543114e-05,5.747429644504804e-06,2.6887142687528536e-05,3.161218571835255e-05,1.631873038548941e-06,1.445953479890847e-05,4.191613947309168e-05,0.00014639731425350653,0.025639761180955532,7.762903044706617e-06,0.003435854048665221,0.00015778733683041672,0.01235477590799982,2.9254149881497728e-05,0.05156421163588826,0.06631113086575394,3.186024570487497e-05,1.6215645510402539e-06,1.485677324655797e-05,4.185040825497304e-05,0.0001489153026747597,2.6998797462251112e-05,3.50652812362035e-06,7.683106693018267e-06,5.932893717398825e-06,1.8320129960434623e-05,2.869325481222339e-05
1,30000,False,6,14ce5_00000,2025-08-17_15-08-59,1755443339,4.6758036613464355,27.97756838798523,459509,intrinsic-attention2,10.156.0.3,27.97756838798523,6,4.292862789821856,1.5476650354386185e-05,4.292632989634184,3.895583632365571,0.3925328025969729,0.001360955027084394,5.0,0.006541484301124001,30000,13.5,500,-13.5,10,0.0002542690053815022,10,5.14,3.877904882995006,3000,7.89179094180144e-05,5000,10.0,5.100482722610239,4.668382696233066e-05,5.100482722610239,1278.3283319873715,1,0,0,0,0,0,54.666666666666664,43.166666666666664,5000,0.00010590703929918984,0.000324462866884773,30000,5000,5.14,5.14,30000,22230,1485000,133380,5000.0,0,22337,5500.0,247500,1185013.1603875365,106532.02648124061,106499.5304763381,0.000631317558363,22230,0.021991143,-0.058885813,133380,1.0,-0.0019372702,6.0,494.0,22337,0.46102107,84.14329,0.26022825,0.3923019,0.0034828119666,0.020351728424429893,0.44768664,106583.03778860235,10.0,0.4012424511809161,10,7.762544396996916e-05,0.006801924129540567,50,6.32,500,4.4527059308544033e-05,13.5,-11.5,0.0014878587040449117,5.100482722610224,5.100482722610224,6.0,30500,10,300,0.16198832464200344,0.0003137299837238688,6.32,3000,0.00010410393495189093,500,3000,500,6.32,1.7191543373867692e-05,3.3524570446785027e-06,7.392580207732926e-06,2.8185721068640844e-05,5.659092065957521e-06,2.7974214935049976e-05,3.119053719808773e-05,1.5908901364692847e-06,1.3959956448657008e-05,4.111223575401531e-05,0.0001449356242359602,0.025731747479168652,7.75546401321036e-06,0.003433970828218817,0.00015769471342104495,0.0123254018188513,2.929571831905792e-05,0.05359659199942511,0.06629624281716473,3.030317139219409e-05,1.7102623688244528e-06,1.4132599466407976e-05,3.971193011939441e-05,0.00013944901223626236,2.5490317285724568e-05,3.353784081720978e-06,7.310396748416491e-06,5.527483285919503e-06,1.6982615517305084e-05,2.7020683222622272e-05
1,35000,False,7,14ce5_00000,2025-08-17_15-09-04,1755443344,4.775692701339722,32.75326108932495,459509,intrinsic-attention2,10.156.0.3,32.75326108932495,7,4.291554928053564,1.5444543836051204e-05,4.291324177127811,3.8949953129119725,0.39182423778093306,0.001357879236736969,6.0,0.0065440811004373245,35000,13.5,500,-13.5,10,0.0002542690053815022,10,4.47,3.87732006369511,3500,8.187321272051128e-05,5000,10.0,5.100482722610239,4.783633864204115e-05,5.100482722610239,1275.8716599672248,1,0,0,0,0,0,54.35714285714287,42.27142857142858,5000,0.0001095026230473118,0.000331924420090925,35000,5000,4.47,4.47,35000,22230,1732500,155610,5000.0,0,22337,5500.0,247500,1201365.481709657,107995.533121145,107964.76808584928,0.000631317558363,22230,0.014973162,-0.025747072,155610,1.0,-0.00054967403,7.0,494.0,22337,0.46102113,83.50627,0.2935236,0.20223421,0.0034828119666,0.020351728424429893,0.36170527,108043.40552930655,10.0,0.403192989819048,10,0.00013816349709006547,0.008753768140304602,50,7.12,500,6.790961634953116e-05,13.5,-13.5,0.0014749507169920066,5.100482722610239,5.100482722610239,7.0,35500,10,350,0.1619105153756736,0.0005138161899005642,7.12,3500,0.0001694784302764368,500,3500,500,7.12,1.784520416929965e-05,3.408594029291536e-06,7.5706961765511185e-06,2.9383707714068528e-05,5.7697537644933355e-06,2.744790431999069e-05,3.225991876402312e-05,1.6171010781235603e-06,1.4706047335734858e-05,4.276327362300761e-05,0.00014860185551269773,0.025732502674344043,7.744979295884952e-06,0.0034312260699148,0.00015770483628765807,0.012301802860702156,2.9220761195116225e-05,0.053564381499353386,0.06627674741901537,4.9847081006861245e-05,2.5472245396667535e-06,2.3317472439312925e-05,6.718608962161828e-05,0.00022655467610224286,3.8635757259358374e-05,5.932121786628882e-06,1.0701044686853935e-05,9.810568135923883e-06,2.5695081235670433e-05,4.2112650974919985e-05
1,40000,False,8,14ce5_00000,2025-08-17_15-09-09,1755443349,4.795335054397583,37.548596143722534,459509,intrinsic-attention2,10.156.0.3,37.548596143722534,8,4.292578316193055,1.542533836809535e-05,4.292346218146577,3.894557390262904,0.3932972866931215,0.0013538284443064352,7.0,0.007162658469896996,40000,13.5,500,-13.5,10,0.0002542690053815022,10,5.7,3.876893716818172,4000,8.411828131981313e-05,5000,10.0,5.100482722610239,4.797151325638615e-05,5.100482722610239,1273.061792181898,1,0,0,0,0,0,52.228571428571435,41.642857142857146,5000,0.0001114323332297945,0.0003378730204785292,40000,5000,5.7,5.7,40000,22230,1980000,177840,5000.0,0,22337,5500.0,247500,1217466.6157545627,109437.0161294862,109407.78940886007,0.000631317558363,22230,0.0026629164,-0.1131994,177840,1.0,-0.00054204464,8.0,494.0,22337,0.46102113,85.05685,0.20598255,0.13595451,0.0034828119666,0.010175864212214947,0.31523886,109482.03063435612,10.0,0.403028236300866,10,7.614110409833889e-05,0.008627420691191219,50,7.72,500,4.410704458312672e-05,13.5,-13.5,0.0014622506398627292,5.100482722610239,5.100482722610239,8.0,40500,10,400,0.16397652105189117,0.00031504443273253785,7.72,4000,0.00010436468094316043,500,4000,500,7.72,1.7975595987863953e-05,3.5475073002692304e-06,7.666674219822491e-06,3.0148088503580424e-05,5.834387547774622e-06,2.7572129647423798e-05,3.272166471552176e-05,1.6100526084513505e-06,1.4650147713325685e-05,4.3484336850326725e-05,0.00015219207778981216,0.025729910447695247,7.729169524084484e-06,0.0034277211891689825,0.00015768037789006721,0.01227670433206238,2.9168513646646764e-05,0.05567697987440353,0.06626109140480967,3.037345430126268e-05,1.5228096413052677e-06,1.4206561441304263e-05,3.893152068856069e-05,0.00014030107271498796,2.5561184136287003e-05,3.4483750186583505e-06,7.300947909523912e-06,5.578400410393515e-06,1.6659865950336317e-05,2.7150987427660155e-05
1,45000,False,9,14ce5_00000,2025-08-17_15-09-14,1755443354,4.960470199584961,42.509066343307495,459509,intrinsic-attention2,10.156.0.3,42.509066343307495,9,4.295054154051116,1.5389394965604064e-05,4.294820410335137,3.8964550709303385,0.3938770487361396,0.0013530101197862042,8.0,0.0066151709397672676,45000,13.5,500,-12.5,10,0.0002542690053815022,10,6.46,3.8787932618399297,4500,7.916817031829755e-05,5000,10.0,5.100482722610239,4.693474860580424e-05,5.100482722610239,1269.820705779889,1,0,0,0,0,0,54.65714285714285,41.55714285714286,5000,0.00010688807425806288,0.0003234841236650863,45000,5000,6.46,6.46,45000,22230,2227500,200070,5000.0,0,22337,5500.0,247500,1211338.1984746621,108882.48584332182,108854.53583756849,0.000631317558363,22230,0.0054129907,-0.07692289,200070,1.0,-0.0018464327,9.0,494.0,22337,0.46102104,83.85363,0.2425191,0.13155726,0.0034828119666,0.005087932106107473,0.24083406,108925.00390868659,10.0,0.40303703776785094,10,7.766167756658558e-05,0.006905223210633266,50,7.52,500,4.502538322614467e-05,13.5,-13.5,0.001449700873490153,5.100482722610239,5.100482722610239,9.0,45500,10,450,0.16445825220127724,0.000317843397037433,7.52,4500,0.00010583493763851009,500,4500,500,7.52,1.7391214920255932e-05,3.358893800211266e-06,7.390259474811796e-06,2.8522027832166492e-05,5.561788304688968e-06,2.689289409727439e-05,3.126329795535691e-05,1.579143153320534e-06,1.4241657715314374e-05,4.149614133600261e-05,0.0001450938829816061,0.025739552263191714,7.747727947512389e-06,0.003426840797349377,0.0001580489141566615,0.012327269108856738,2.915530851190555e-05,0.05593206282556225,0.0664261479907413,3.0461451316352425e-05,1.550024668304609e-06,1.4251233504321037e-05,3.970037554211273e-05,0.00014127870749546255,2.6117301634681236e-05,3.3477781024112518e-06,7.4363324768059e-06,5.573492160333363e-06,1.6971709931843178e-05,2.77946756724069e-05
1,50000,False,10,14ce5_00000,2025-08-17_15-09-19,1755443359,4.95526909828186,47.464335441589355,459509,intrinsic-attention2,10.156.0.3,47.464335441589355,10,4.296024246400544,1.5353641030767825e-05,4.295789663881736,3.8981670543410285,0.39314600088885066,0.0013497058586758564,9.0,0.00706010518988478,50000,13.5,500,-11.5,10,0.0002542690053815022,10,7.25,3.880515166091572,5000,7.951865693837747e-05,5000,10.0,5.100482722610239,4.745864596828213e-05,5.100482722610239,1266.2379632407474,1,0,0,0,0,0,52.65714285714286,42.385714285714286,5000,0.00010828496947084792,0.00032666669592627064,50000,5000,7.25,7.25,50000,22230,2475000,222300,5000.0,0,22337,5500.0,247500,1224594.4157385407,110068.82184267875,110042.30756044878,0.000631317558363,22230,0.00074324466,-0.15584518,222300,1.0,0.0009768605,10.0,494.0,22337,0.46102104,85.55683,0.16367693,0.037607655,0.0034828119666,0.0025439660530537367,0.2031008,110108.72242808585,10.0,0.40450326365008143,10,0.00010589748851318491,0.008352825249749002,50,8.32,500,5.522665235073714e-05,13.5,-13.5,0.001437032944747855,5.100482722610239,5.100482722610239,10.0,50500,10,500,0.16436205475936008,0.0004103501031464059,8.32,5000,0.00013647557774952782,500,5000,500,8.32,1.7641588429544466e-05,3.4505051048841653e-06,7.542304180363874e-06,2.882782419386412e-05,5.731027186564229e-06,2.705960248503729e-05,3.170229298252956e-05,1.6197945134437005e-06,1.4479871576906138e-05,4.209740980704352e-05,0.00014511246395548476,0.02573801508065669,7.725320644989192e-06,0.003427119359358213,0.00015803812512230612,0.012302911847757746,2.9104995331212532e-05,0.05586682809729738,0.06642015021085858,3.950639621719754e-05,2.078322948692183e-06,1.8509461983626618e-05,5.236015548154073e-05,0.0001804484760573785,3.1769825528764414e-05,4.525818485245116e-06,9.038774060051017e-06,7.460791716976592e-06,2.1391366284674414e-05,3.512273804625857e-05
