num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_reset_timer,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/sample,env_runners/env_step_timer,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/weights_seq_no,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/episode_duration_sec_mean,env_runners/episode_return_min,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_explained_var,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/policy_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_reset_timer,evaluation/env_runners/sample,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_mean,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,2000,False,1,c768d_00000,2025-08-17_16-32-48,1755448368,2.605222225189209,2.605222225189209,512095,intrinsic-attention2,10.156.0.3,2.605222225189209,1,1.7144019150000531,1.4407007256522775e-05,1.7142071870039217,1.5100637220020872,0.20241011898906436,0.0010584240080788732,10.368238387501162,0.0002453820052323863,14.5,2000,-0.93,2000,20.0,1.5035067050048383,4.5826986740341736e-05,20,100,0.0,100,10.368238387501162,20,0.013917283810442313,-16.5,7.747330631359029e-05,1324.582114243358,1,0,0,0,0,0,43.125,40.5,0.00010526620907871989,0.0003183704312712447,2000,-0.93,2000,2000,-0.93,2000,10608,100800,10608,2000,2100,100800,0,17872,693456.9281607178,73031.47786135899,73012.68262866735,-0.0023075342,0.001090687806,1.0,0.68155885,17872,0.8866142630577087,0.12141466,0.004851182,10608,0.0013234542858,10608,0.08047593,0.035595734,45.325768,1.0,0.14071067,221.0,73059.66496084203,50,10.36796758793872,1000,14.5,20.0,20,-12.5,7.422166818980316e-05,0.0017161220021080226,0.8740454299986595,4.4188977220628295e-05,20,1.0,3000,50,10.36796758793872,0.016172175479296128,2.32,0.05337546800728887,0.00030554827381736976,2.32,1000,0.00010543343792910101,1000,1000,1000,2.32,2.7696656367860275e-05,5.230587934810584e-06,7.347333078916333e-06,1.698671443485097e-05,3.433306454244366e-06,2.6332681200246548e-05,4.038987982407509e-05,3.0850681122051356e-05,0.00014053576604259793,1.441297951423872e-05,1.53600063923246e-06,1.934899773914367e-05,0.005689156998414546,0.0009187940013362095,0.017723708995617926,0.005974517989670858,6.3350016716867685e-06,0.022685071991872974,0.00011121900752186775,1.4885066784541025e-06,3.865589222606405e-05,2.4621437058479225e-05,2.8940703984307142e-05,0.00013441096681775678,1.3671777135649737e-05,5.4642539873655654e-06,1.6408678464997355e-05,3.3238152939852917e-06,2.660041688171544e-05,7.0510038575707925e-06
1,4000,False,2,c768d_00000,2025-08-17_16-32-51,1755448371,2.5625076293945312,5.16772985458374,512095,intrinsic-attention2,10.156.0.3,5.16772985458374,2,1.7157425625300675,1.4420517254620789e-05,1.715546556753834,1.5114638828420721,0.20235068350913932,0.001058063528034836,10.368238394574323,0.0002453820052323863,13.5,2000,-2.02,4000,20.0,1.5049198671447812,4.654575410368476e-05,20,200,1.0,100,10.368238394574323,20,0.01522872438916238,-15.5,7.803352290625069e-05,1323.0788005097695,1,0,0,0,0,0,57.525000000000006,40.6,0.00010699441622758591,0.0003203317937008676,4000,-2.02,2000,4000,-2.02,2000,10608,201600,21216,2000.0,2100.0,100800,0,17872,693885.1274010065,73074.05958950352,73056.12145439326,-0.00988698,0.001090687806,2.0,0.6767753,17872,1.3299213647842407,0.18433963,0.014490175,10608,0.0013234542858,21216,0.57859534,0.09008431,47.693233,1.0,0.1405126,221.0,73100.71738079262,50,10.368238387501162,1000,14.5,20.0,20,-14.5,7.86136038760255e-05,0.0017004975520831067,0.8723180329187017,4.6300233124625304e-05,20,2.0,5000,100,10.368238387501162,0.014592662969807862,1.92,0.053356122687255265,0.00032006421167043704,1.92,2000,0.00010809544200574184,2000,1000,1000,1.92,2.7959435103447234e-05,5.3113992576638e-06,7.762175782989894e-06,1.723526054079654e-05,3.5478522480812317e-06,2.6675652255883844e-05,4.1252776442130944e-05,3.119442783817071e-05,0.00013995922798599433,1.4490076792258447e-05,1.5719692841491597e-06,1.9348317728145048e-05,0.005678659198456444,0.0009157299113576301,0.01771882743560127,0.005970710429683095,6.3410517759621145e-06,0.022688556821958628,0.00011114070744952187,1.577450617791012e-06,4.087721763532657e-05,2.561728053863898e-05,3.0285175120464966e-05,0.0001421817049257214,1.4358188848269735e-05,5.706633349803262e-06,1.677292063120239e-05,3.4608636598890447e-06,2.8032165904311382e-05,7.249982620116674e-06
1,6000,False,3,c768d_00000,2025-08-17_16-32-54,1755448374,2.8522706031799316,8.020000457763672,512095,intrinsic-attention2,10.156.0.3,8.020000457763672,3,1.7161780906847344,1.4415082056075332e-05,1.7159809172863068,1.5119151805535846,0.2023339784340467,0.0010583326427149587,10.368238394574323,0.0002453820052323863,15.5,2000,2.09,6000,20.0,1.5053857464333413,6.0507427519354874e-05,20,300,2.0,100,10.368238394574323,20,0.01438920476997737,-16.5,0.000115665057601319,1320.4210091106715,1,0,0,0,0,0,57.150000000000006,40.6,0.00014713063833780867,0.00044857128255170543,6000,2.09,2000,6000,2.09,2000,10608,302400,31824,2000.0,2100.0,100800,0,17872,693621.4716523091,73043.830643107,73026.74532107246,0.017956793,0.001090687806,3.0,0.67513746,17872,0.6649606823921204,-0.0103516765,0.0016511898,10608,0.0013234542858,31824,0.21401548,-0.09407393,45.330284,1.0,0.14071067,221.0,73068.82572582862,50,10.368238394574137,1000,14.5,20.0,20,-14.5,0.00011112455230803607,0.0016856175566543241,0.8743866758594886,5.764163606827775e-05,20,3.0,7000,150,10.368238394574137,0.016541546349908457,2.12,0.05334075745039009,0.00042834248948094537,2.12,3000,0.0001437902008636887,3000,1000,1000,2.12,3.7000797633607836e-05,7.673832927469517e-06,9.403857316646524e-06,2.3101146855773362e-05,5.077826556620411e-06,3.435199148270761e-05,5.909637199571678e-05,4.382083667893967e-05,0.00019605603691049873,2.0376433823915196e-05,2.2521123700245866e-06,1.935928459424758e-05,0.005662630736379652,0.0009126592722401256,0.01772384220126696,0.005966733845348063,6.337301345774904e-06,0.02269163171372202,0.0001111424703762168,2.13351816413852e-06,5.533936353733844e-05,3.255614810487977e-05,4.1741144987767715e-05,0.00018851137495001568,1.9137225979241826e-05,7.631027046620477e-06,2.174850762222741e-05,4.82403778831293e-06,3.600607818746883e-05,9.121891612878509e-06
1,8000,False,4,c768d_00000,2025-08-17_16-32-56,1755448376,2.7023940086364746,10.722394466400146,512095,intrinsic-attention2,10.156.0.3,10.722394466400146,4,1.715480859037868,1.4413351266412063e-05,1.7152824529635478,1.511226031248061,0.20232486244977613,0.0010581626163300825,10.368238394574323,0.0002453820052323863,16.5,2000,2.29,8000,20.0,1.5047100009689844,4.633202775108834e-05,20,400,3.0,100,10.368238394574323,20,0.013320979669806547,-13.5,7.691741511972989e-05,1316.532949964175,1,0,0,0,0,0,57.650000000000006,40.6,0.00010561285467613206,0.0003167594955701269,8000,2.29,2000,8000,2.29,2000,10608,403200,42432,2000.0,2100.0,100800,0,17872,692857.4361434524,72962.31603005622,72946.12244617645,0.008870125,0.001090687806,4.0,0.65909266,17872,0.3324803411960602,0.030634694,0.0026148132,10608,0.0013234542858,42432,0.025528764,-0.052651588,36.642597,1.0,0.14071065,221.0,72985.76759315196,50,10.368238394574323,1000,14.5,20.0,20,-14.5,0.00012330149648542423,0.0016707525411853129,0.8760363339409313,6.51424566963768e-05,20,4.0,9000,200,10.368238394574323,0.019690197859308683,2.32,0.053323249715842735,0.0004788677325210629,2.32,4000,0.00015968208042112437,4000,1000,1000,2.32,2.7265640161525617e-05,5.46895063563837e-06,7.4232094810326916e-06,1.7085562157196227e-05,3.5177954361528725e-06,2.611179719093215e-05,4.0612957908499324e-05,3.015146122493222e-05,0.00013983266501693347,1.4252292235219009e-05,1.586635847926475e-06,1.935384175488434e-05,0.005646830669017335,0.0009102849895183172,0.017718503669373966,0.005967070577004736,6.351358345651534e-06,0.022697391786590308,0.0001113155157265428,2.3354381333296143e-06,6.139087785381302e-05,3.610982383891617e-05,4.583375254807788e-05,0.00021087457311978218,2.16611566564886e-05,8.538573887284047e-06,2.4351908226611232e-05,5.2441603154748e-06,4.0421269987251026e-05,1.0154054969895538e-05
1,10000,False,5,c768d_00000,2025-08-17_16-32-59,1755448379,3.0023324489593506,13.724726915359497,512095,intrinsic-attention2,10.156.0.3,13.724726915359497,5,1.717989797617469,1.4409397808334322e-05,1.7177897991438884,1.5137565615254693,0.20230184045532185,0.0010580961102509463,10.368238394574323,0.0002453820052323863,15.5,2000,4.0,10000,20.0,1.5072558585092268,4.622100518266477e-05,20,500,4.0,100,10.368238394574323,20,0.016323074729443762,-12.5,7.693915977584062e-05,1311.3732808540487,1,0,0,0,0,0,58.05,40.6,0.00010488624103457542,0.00031635984541754445,10000,4.0,2000,10000,4.0,2000,10608,504000,53040,2000.0,2100.0,100800,0,17872,692545.6996489924,72927.09777801443,72911.83364060704,0.014424741,0.001090687806,5.0,0.6520116,17872,0.3324803411960602,0.14601393,0.012946145,10608,0.0013234542858,53040,0.2063643,0.061236586,38.07442,1.0,0.13886017,221.0,72949.08826671632,50,10.368238394574323,1000,14.5,20.0,20,-14.5,8.377174423982294e-05,0.0016560487158384207,0.8774936034615255,4.8117416887155744e-05,20,5.0,11000,250,10.368238394574323,0.019143686958850593,3.92,0.053296293588681376,0.00034083217853554437,3.92,5000,0.00011662929299020543,5000,1000,1000,3.92,2.77842415706769e-05,5.20928368286935e-06,7.393434396027847e-06,1.6885719770590472e-05,3.48410874875677e-06,2.6218594716982728e-05,4.079718413652543e-05,3.0298793304510062e-05,0.00014021323416098531,1.3910503342795182e-05,1.5507106431972623e-06,1.9333793307956218e-05,0.005630579262269768,0.0009069602696214958,0.017715870782663585,0.005962156021291762,6.342424776161207e-06,0.022697722278797378,0.00011163606065955159,1.708883671971551e-06,4.3779861005398904e-05,2.7545631698087927e-05,3.267404733824858e-05,0.0001477959444548588,1.5606729344938196e-05,6.1463403067284545e-06,1.8238374294330546e-05,3.814937517049797e-06,2.918995835933986e-05,7.68486188598498e-06
1,12000,False,6,c768d_00000,2025-08-17_16-33-02,1755448382,3.0363893508911133,16.76111626625061,512095,intrinsic-attention2,10.156.0.3,16.76111626625061,6,1.7225641361812947,1.4405663892028734e-05,1.7223626641524676,1.5183903268503443,0.20224158105078502,0.0010575745991447704,10.368238394574323,0.0002453820052323863,15.5,2000,4.99,12000,20.0,1.511905015854198,4.4817961776437376e-05,20,600,5.0,100,10.368238394574323,20,0.01828961234044982,-14.5,7.534937778830669e-05,1304.9848530315107,1,0,0,0,0,0,57.260000000000005,40.6,0.00010507738072034877,0.00031367664365485303,12000,4.99,2000,12000,4.99,2000,10608,604800,63648,2000.0,2100.0,100800,0,17872,692863.2788526353,72958.79937847202,72944.30026274131,-0.027465463,0.001090687806,6.0,0.6306391,17872,0.3324803411960602,-0.001982874,0.004996308,10608,0.0013234542858,63648,0.12972009,-0.08139202,31.089108,1.0,0.13415956,221.0,72979.40272917901,50,10.368238394574323,1000,14.5,20.0,20,-12.5,7.695740672605732e-05,0.0016415061987896276,0.8771972333669326,4.52799737507029e-05,20,6.0,13000,300,10.368238394574323,0.017342399679182562,5.32,0.05326716836277907,0.00031843456722796103,5.32,6000,0.00010665525140747688,6000,1000,1000,5.32,2.728549160677549e-05,5.228142671340112e-06,7.321775934370414e-06,1.6875324523800292e-05,3.567952349813422e-06,2.6132962165886844e-05,4.0400402247502626e-05,3.014170064940216e-05,0.00013693669918547264,1.4043075913618171e-05,1.550299538718088e-06,1.935979537447976e-05,0.005615830819697495,0.0009038714569359342,0.017708486814752688,0.005957054771156195,6.336260423074239e-06,0.022699456746006402,0.00011159459007698478,1.5575362958655954e-06,4.0558829580377504e-05,2.580767934812388e-05,3.0218587054033052e-05,0.00014063138502463146,1.4366350135467712e-05,5.574604940682095e-06,1.681811681928059e-05,3.4179169746394115e-06,2.7515001849219125e-05,7.23183514947625e-06
1,14000,False,7,c768d_00000,2025-08-17_16-33-05,1755448385,2.844829797744751,19.60594606399536,512095,intrinsic-attention2,10.156.0.3,19.60594606399536,7,1.7262505530094876,1.438618721801256e-05,1.7260475468309404,1.5201922477318741,0.2041249887202949,0.0010570501131862465,10.368238394574323,0.0002453820052323863,16.5,2000,3.13,14000,20.0,1.513721978225715,4.551664843328763e-05,20,700,6.0,100,10.368238394574323,20,0.015707905529270646,-16.5,7.461642539142709e-05,1297.75568169606,1,0,0,0,0,0,57.300000000000004,40.6,0.00010491004667777284,0.0003129889384272901,14000,3.13,2000,14000,3.13,2000,10608,705600,74256,2000.0,2100.0,100800,0,17872,693116.5908962244,72982.8193908154,72969.05557602643,-0.0026017427,0.001090687806,7.0,0.62826234,17872,0.3324803411960602,0.24238318,0.00504291,10608,0.0013234542858,74256,0.16563407,0.16188015,62.476643,1.0,0.13599527,221.0,73002.0134686988,50,10.368238394574323,1000,14.5,20.0,20,-14.5,7.893893297023675e-05,0.0016270341168176145,0.8758202393932161,4.56402610014845e-05,20,7.0,15000,350,10.368238394574323,0.014714777339395368,4.72,0.05517018573908143,0.0003207745348617944,4.72,7000,0.00010637765080359584,7000,1000,1000,4.72,2.743172528812649e-05,5.210483285007406e-06,7.415033438368537e-06,1.714901460767247e-05,3.504550427830513e-06,2.5998765600247686e-05,4.0373064672215914e-05,3.020628008137405e-05,0.0001378481036331714,1.3867087777892247e-05,1.5334962235788223e-06,1.934359749097755e-05,0.0056039944314956475,0.0009011376524237991,0.019636630366719306,0.005952063293573599,6.323087811023591e-06,0.022693728768634246,0.00011197421420790813,1.539340933692359e-06,4.038863011802165e-05,2.5606683862372738e-05,3.0430760892248864e-05,0.0001435115338412701,1.434519217797804e-05,5.544761919781729e-06,1.679302116891203e-05,3.436171978087958e-06,2.7517290453856117e-05,7.2445431636635155e-06
1,16000,False,8,c768d_00000,2025-08-17_16-33-08,1755448388,2.3734946250915527,21.979440689086914,512095,intrinsic-attention2,10.156.0.3,21.979440689086914,8,1.725386953039447,1.437638530143122e-05,1.725182601822626,1.5192110397444847,0.20424148560319097,0.0010565172421814284,10.368238394574323,0.0002453820052323863,14.5,2000,1.76,16000,20.0,1.512754198763423,4.6685261030435356e-05,20,800,7.0,100,10.368238394574323,20,0.013135708140325733,-14.5,7.850797111876904e-05,1289.9182449288721,1,0,0,0,0,0,57.46666666666667,40.6,0.00010723658220781253,0.00032406497682596126,16000,1.76,2000,16000,1.76,2000,10608,806400,84864,2000.0,2100.0,100800,0,17872,690068.785167333,72659.65384396387,72646.71365154517,0.15601116,0.001090687806,8.0,0.6191527,17872,0.3324803411960602,0.06256375,0.011584135,10608,0.0013234542858,84864,0.3534773,-0.019800602,42.553074,1.0,0.13543947,221.0,72677.47689939778,50,10.368238394574323,1000,14.5,20.0,20,-14.5,7.80767773383511e-05,0.0016125017657458824,0.8742702479093141,4.5547734929945124e-05,20,8.0,17000,400,10.368238394574323,0.013542497380112763,5.72,0.055131339011763765,0.0003209054647942642,5.72,8000,0.0001078261281312439,8000,1000,1000,5.72,2.8441074059482824e-05,5.319437544823354e-06,7.700603991439014e-06,1.7080425966930944e-05,3.5170011371832994e-06,2.6930447308935126e-05,4.170562513208711e-05,3.061048787188315e-05,0.00014449444908435125,1.42720203539689e-05,1.5494487994119922e-06,1.9341011484998482e-05,0.005587392217191523,0.0008996542159330305,0.019623581753004788,0.005949629740696271,6.312686933554179e-06,0.022688614550971577,0.00011221194194817946,1.5683948000996779e-06,4.042678712329105e-05,2.5727571874959916e-05,3.0165535146749177e-05,0.0001428792614688497,1.43932531737821e-05,5.65123026847953e-06,1.6861781361485506e-05,3.4334651137568453e-06,2.778459361373413e-05,7.218914423352493e-06
1,18000,False,9,c768d_00000,2025-08-17_16-33-10,1755448390,2.4198782444000244,24.39931893348694,512095,intrinsic-attention2,10.156.0.3,24.39931893348694,9,1.7242238115090336,1.4341441398090398e-05,1.7240185318744463,1.518134327877015,0.20415514285720152,0.0010555355197694276,10.368238394574323,0.0002453820052323863,15.5,2000,4.88,18000,20.0,1.5116929550458338,4.478528448276821e-05,20,900,8.0,100,10.368238394574323,20,0.01302553936940967,-13.5,7.321775496249713e-05,1281.7181861551057,1,0,0,0,0,0,57.599999999999994,40.6,0.00010327156438400322,0.0003083808451216132,18000,4.88,2000,18000,4.88,2000,10608,907200,95472,2000.0,2100.0,100800,0,17872,690280.9251862684,72679.99823056698,72667.7011596203,0.08511835,0.001090687806,9.0,0.6127631,17872,0.49872052669525146,0.12571833,0.021346081,10608,0.0013234542858,95472,0.37777528,0.042579457,36.981884,1.0,0.13120618,221.0,72696.62172757802,50,10.368238394574323,1000,14.5,20.0,20,-14.5,0.00010780770766514872,0.0015978278480492554,0.8734996292203032,5.568513707612037e-05,20,9.0,19000,450,10.368238394574323,0.014083775720064296,5.12,0.05507661414168244,0.00041492230244977006,5.12,9000,0.00013688027429931636,9000,1000,1000,5.12,2.6863340808191584e-05,5.2255303493425605e-06,7.544274127121029e-06,1.6600530596462116e-05,3.4523733234580823e-06,2.5551561239135905e-05,3.980517445738283e-05,2.996091062634255e-05,0.00013493380763089806,1.3951614524492229e-05,1.5204127866025637e-06,1.9319891389839487e-05,0.005572253374984696,0.0008965634137367549,0.01960081105535327,0.0059448939331640605,6.296140017268878e-06,0.02268011974548407,0.00011233590259314526,2.3216226131687253e-06,5.3669446782824954e-05,3.113308350965471e-05,3.984199841109227e-05,0.0001824851046798411,1.869043479281271e-05,7.399695125470481e-06,2.0988467012095434e-05,4.53447338596306e-06,3.472992456168581e-05,8.842933405226674e-06
1,20000,False,10,c768d_00000,2025-08-17_16-33-13,1755448393,2.5115787982940674,26.910897731781006,512095,intrinsic-attention2,10.156.0.3,26.910897731781006,10,1.723825489733947,1.432005701690814e-05,1.7236191304556718,1.5177425237382827,0.20414722561864057,0.0010551055146624084,10.368238394574323,0.0002453820052323863,14.5,2000,4.72,20000,20.0,1.5113148530554434,4.727946156671138e-05,20,1000,9.0,100,10.368238394574323,20,0.013669534989603563,-14.5,7.804030299721783e-05,1273.1046173102402,1,0,0,0,0,0,57.73333333333333,40.6,0.00010699260116074287,0.00032806659632526544,20000,4.72,2000,20000,4.72,2000,10608,1008000,106080,2000.0,2100.0,100800,0,17872,689659.2370643067,72612.74257934092,72601.03845936939,0.018603861,0.001090687806,10.0,0.5766096,17872,0.49872052669525146,0.027937848,0.009610426,10608,0.0013234542858,106080,0.28984845,-0.052862547,42.016808,1.0,0.13106602,221.0,72628.38824333128,50,10.368238394574323,1000,14.5,20.0,20,-14.5,7.392375127837723e-05,0.0015836985695326033,0.8728919683480949,4.3008157126470396e-05,20,10.0,21000,500,10.368238394574323,0.01494199843989918,2.52,0.0550508264303051,0.00030392048731744313,2.52,10000,0.00010328387243146139,10000,1000,1000,2.52,2.8387379082674134e-05,5.3300016670684005e-06,7.502520291394231e-06,1.73115388132334e-05,3.558310024982537e-06,2.708057722284553e-05,4.181089871974687e-05,3.130320643620349e-05,0.00014686161118841292,1.4468548155178064e-05,1.6003523764156164e-06,1.9308862518476382e-05,0.005558754781198,0.0008942557195566092,0.0195913825548171,0.00594266872394182,6.28754850140648e-06,0.022682240647952014,0.000112338963669296,1.5072391834007928e-06,3.8960167911757055e-05,2.4802991116151675e-05,2.903464275172442e-05,0.00013187488675917204,1.3861989581886087e-05,5.346618979860313e-06,1.6335075152067144e-05,3.3833066197397264e-06,2.6191855493829742e-05,6.976211670230774e-06
