num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/num_episodes,env_runners/env_step_timer,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/episode_len_max,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/weights_seq_no,evaluation/env_runners/sample,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_duration_sec_mean,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions
1,5000,False,1,d999d_00000,2025-08-17_14-20-14,1755440414,7.077110052108765,7.077110052108765,395448,intrinsic-attention2,10.156.0.3,7.077110052108765,1,6.44854498100176,1.8656006432138383e-05,6.448277324991068,5.916686315002153,0.5263983179902425,0.0019776620029006153,5.886769575008657,5000,0.010550302198971621,5.100482722610239,0.00012543700276853358,500,5000,500,6.711484813964011e-05,10.0,-0.06,10,12.5,-12.5,0.00039620400639250875,10,0.0,5.100482722610239,847.9815802775017,1,0,0,0,0,0,87.50909090909092,83.5090909090909,5000,0.00015924880203490848,0.0004851114182356483,5000,5000,-0.06,-0.06,5000,0.3527203,0.0034828119666,0.687778,0.23422301,494.0,22337,0.03325249,22230,0.46102113,0.16281382739543915,1.0,22230,81.88894,1.0,0.000631317558363,-0.00018334389,0.0050287065,92328.18516377626,247500,247500,22230,5000,22337,0,5500,22230,1026688.6532690534,92289.62086967696,92268.71025207306,6.811846030549564e-05,13.5,0.0018936230044346303,5.080207374966069,50,1.0,0.603625338000711,5500,5.080207374966069,10,10,0.00014560803785535642,500,50,1.38,10.0,-11.5,0.010542594300059136,0.2760656109894626,0.00017325679065804253,0.0005127259346399167,500,1.38,500,500,1.38,500,5.115833385807185e-06,1.073205266567088e-05,4.084328492200211e-05,8.544769948528392e-06,2.4816172897363287e-05,3.743532187009092e-05,6.402514677464663e-05,2.21570031087479e-05,4.690802434126857e-05,0.00021293733237284955,2.299538466459499e-06,0.0049228280113311484,0.018538681004429236,0.00018934800755232573,2.9611008358187973e-05,0.12031076499260962,0.0889960320055252,0.04253134300233796,9.901006706058979e-06,4.385441200366254e-05,8.29701338207246e-06,3.1245937869732034e-05,1.0442127845346532e-05,5.512955312584639e-06,3.9336688867725785e-05,2.3082380107068014e-05,4.789596395152478e-05,6.621298730597514e-05,2.4112230345654663e-06,0.00022862968149411778
1,10000,False,2,d999d_00000,2025-08-17_14-20-21,1755440421,7.4378883838653564,14.514998435974121,395448,intrinsic-attention2,10.156.0.3,14.514998435974121,2,6.4518318474016265,1.864886624389328e-05,6.45156286650119,5.919496832082222,0.5268469786502828,0.001974925022950629,5.889577382808639,10000,0.010911986839346355,5.100482722610239,0.00015565217598622214,1000,5000,500,8.692930120067457e-05,10.0,-0.61,10,13.5,-12.5,0.00039620400639250875,10,1.0,5.100482722610239,847.5541639780477,1,0,0,0,0,0,96.16,83.83,10000,0.0002455242393788761,0.0005654647481945762,5000,10000,-0.61,-0.61,5000,0.2991889,0.0034828119666,0.6867233,0.69325393,494.0,22337,-0.019375255,22230,0.46102104,0.08140691369771957,1.0,44460,81.76116,2.0,0.000631317558363,-0.000603199,0.0044848546,91607.41509655147,495000,247500,44460,5000.0,22337,0,5500.0,22230,1018758.0174861706,91572.12611763463,91552.1119457761,6.305238673000415e-05,13.5,0.0018769210543541702,5.100402124411121,100,2.0,0.6039475467406737,10500,5.100402124411121,10,10,0.00012166914108030447,500,50,0.78,10.0,-14.5,0.010827611190325114,0.27604119390962295,0.00014915812082095747,0.0004625804622532712,500,0.78,500,1000,0.78,1000,5.64201313794072e-06,1.382218582863432e-05,5.232347991007899e-05,1.0784248644297057e-05,5.4237312956874976e-05,4.0838282672421715e-05,7.66833338313785e-05,2.670930434524034e-05,5.268522405023069e-05,0.0002546873710714929,2.658101619403212e-06,0.004937871531146811,0.01857286263431888,0.00018933273750008082,2.9658978310180828e-05,0.12027492908266141,0.08888001603540033,0.04260700082231778,9.901166631607339e-06,4.1647921405940834e-05,7.840743649793565e-06,2.3436003506149222e-05,9.452232196222766e-06,4.583092568379379e-06,3.5404365021914416e-05,2.0197612243133605e-05,4.303790461278087e-05,6.167410950464581e-05,2.1593553218121738e-06,0.00020950187780191147
1,15000,False,3,d999d_00000,2025-08-17_14-20-29,1755440429,7.427126169204712,21.942124605178833,395448,intrinsic-attention2,10.156.0.3,21.942124605178833,3,6.45450617722758,1.864208762272028e-05,6.454235758826199,5.922216248341414,0.5267866252338296,0.0019749844626974667,5.892291887970527,15000,0.010877303919987752,5.100482722610239,0.00014067710345230921,1500,5000,500,6.958298091833572e-05,10.0,2.31,10,13.5,-13.5,0.00039620400639250875,10,2.0,5.100482722610239,846.726598195404,1,0,0,0,0,0,96.83636363636364,82.08181818181819,15000,0.0001723400527173434,0.0005361948172930281,5000,15000,2.31,2.31,5000,0.27781847,0.0034828119666,0.6715629,0.3040914,494.0,22337,-0.04052021,22230,0.4610211,0.04070345684885979,1.0,66690,81.76419,3.0,0.000631317558363,0.00024467707,0.005550987,91936.69381018796,742500,247500,66690,5000.0,22337,0,5500.0,22230,1022485.6495456097,91903.46251982661,91884.36112910401,8.883457853953895e-05,12.5,0.0018597881138368393,5.100482402217726,150,3.0,0.6047722108032015,15500,5.100482402217726,10,10,0.00015966120468508357,500,50,1.58,10.0,-14.5,0.011535676220228197,0.2760644641405015,0.00022187832219194506,0.0005934257195471959,500,1.58,500,1500,1.58,1500,6.265531258578681e-06,1.0912281103021892e-05,4.455931127007748e-05,9.099403140583565e-06,2.6519395148053257e-05,3.9856897409449634e-05,7.320582719362226e-05,2.247750327338691e-05,5.088262834172453e-05,0.0002353894381611235,2.550968766290972e-06,0.0049432047758004045,0.018571661917999156,0.0001893710002113948,2.967098851950141e-05,0.12025894831181795,0.08885007389512029,0.04267019988404353,9.892264935479035e-06,5.09609816890727e-05,9.652593671569568e-06,4.475559012197276e-05,1.0810421435582007e-05,6.366251361461122e-06,4.557428481918887e-05,2.5796386431568803e-05,5.706971573984283e-05,7.618945044589113e-05,2.814066369008182e-06,0.000261741142104378
1,20000,False,4,d999d_00000,2025-08-17_14-20-36,1755440436,7.265165567398071,29.207290172576904,395448,intrinsic-attention2,10.156.0.3,29.207290172576904,4,6.456362997005277,1.862296676893311e-05,6.456090743298018,5.921356096587906,0.5295007878714558,0.0019714604779425575,5.891462988070867,20000,0.010378703259775648,5.100482722610239,0.00013561701412104395,2000,5000,500,6.791993834992845e-05,10.0,1.04,10,13.5,-12.5,0.00039620400639250875,10,3.0,5.100482722610239,845.6236785422809,1,0,0,0,0,0,96.33000000000001,82.73000000000002,20000,0.0001673721114235295,0.0005061338044121584,5000,20000,1.04,1.04,5000,0.3359777,0.0034828119666,0.64587724,0.28521502,494.0,22337,0.017753387,22230,0.46102113,0.020351728424429893,1.0,88920,83.37355,4.0,0.000631317558363,-3.7312508e-05,0.0060947496,92233.29328809063,990000,247500,88920,5000.0,22337,0,5500.0,22230,1025845.737218656,92202.20989124724,92183.87853729601,7.017288359689574e-05,13.5,0.0018433635127799498,5.100482721336625,200,4.0,0.604738033775083,20500,5.100482721336625,10,10,0.00013357994258502857,500,50,3.38,10.0,-14.5,0.011250551199482288,0.27897357360908215,0.00016828939585714265,0.0005171043832901102,500,3.38,500,2000,3.38,2000,5.4620633896483426e-06,1.0251943958719659e-05,4.362422741541308e-05,8.788899963224567e-06,2.5686187907177314e-05,3.7476520785800326e-05,6.51151714339593e-05,2.320784051795693e-05,4.851842617314283e-05,0.00022611547675469465,2.4832809275965293e-06,0.004944923738017401,0.01858973874887411,0.00018939906022664212,2.9673248605788105e-05,0.1201102462687661,0.09186790832605508,0.042689153545208386,9.895262154153899e-06,4.43963724644889e-05,8.851232441879811e-06,2.6516272078964364e-05,1.2209017310754431e-05,5.435519594396934e-06,3.8889487097267855e-05,2.343449463245457e-05,4.9999387807509894e-05,6.708073365762249e-05,2.5789066405491598e-06,0.00022944043738805237
1,25000,False,5,d999d_00000,2025-08-17_14-20-43,1755440443,7.245359897613525,36.45265007019043,395448,intrinsic-attention2,10.156.0.3,36.45265007019043,5,6.4579348685052045,1.8576037201516298e-05,6.457661477145119,5.9230113156520225,0.5294218320428324,0.0019650952831640877,5.893151265310204,25000,0.010714123910292982,5.100482722610239,0.0001447249783463657,2500,5000,500,6.70333228362103e-05,10.0,4.05,10,12.5,-12.5,0.00039620400639250875,10,4.0,5.100482722610239,844.1710202989141,1,0,0,0,0,0,96.66999999999999,83.45,25000,0.0001651444744871469,0.0005298825922958614,5000,25000,4.05,4.05,5000,0.3386621,0.0034828119666,0.60220283,0.2627244,494.0,22337,0.020371342,22230,0.46102113,0.020351728424429893,1.0,111150,83.58372,5.0,0.000631317558363,0.0003619194,0.00798032,92038.47769587152,1237500,247500,111150,5000.0,22337,0,5500.0,22230,1023727.5476121515,92009.89160062924,91991.83314481779,6.844756075278082e-05,13.5,0.001827015687626383,5.10048272260518,250,5.0,0.6047617678872103,25500,5.10048272260518,10,10,0.000128450985641022,500,50,5.18,10.0,-12.5,0.010590471389587037,0.2787844468730651,0.0001630594526410503,0.0004958364697048152,500,5.18,500,2500,5.18,2500,4.922774222662492e-06,1.011902146235715e-05,4.5150272441254784e-05,8.183485951048987e-06,2.5528419384747182e-05,3.87985654038007e-05,6.628004133647885e-05,2.337485044131167e-05,5.158330828537544e-05,0.000245097680859732,2.588529565989618e-06,0.004934963830575305,0.018597702121431307,0.00018941449961762331,2.9668666045101855e-05,0.11998128379607058,0.0918575531127477,0.042639789449752205,9.887679553139753e-06,4.127104466614031e-05,8.20811293185255e-06,2.6833593896415884e-05,1.0334319505092388e-05,5.3968900634727935e-06,3.874514780082679e-05,2.2873168025779833e-05,4.7087795054984744e-05,6.390179860444646e-05,2.377585542307418e-06,0.00021904101640889457
1,30000,False,6,d999d_00000,2025-08-17_14-20-51,1755440451,7.641476631164551,44.09412670135498,395448,intrinsic-attention2,10.156.0.3,44.09412670135498,6,6.463374630630252,1.8524836788907166e-05,6.463100214833699,5.925333502325575,0.5325402841823517,0.0019626129502934592,5.8954710274170985,30000,0.009851882609655149,5.100482722610239,0.00012768105589214436,3000,5000,500,6.804615872773593e-05,10.0,5.11,10,13.5,-13.5,0.00039620400639250875,10,5.0,5.100482722610239,842.4537071259856,1,0,0,0,0,0,96.85454545454546,81.29090909090908,30000,0.00016452853056544446,0.0005015970960877378,5000,30000,5.11,5.11,5000,0.23502587,0.0034828119666,0.5531315,0.17627431,494.0,22337,-0.0834154,22230,0.46102107,0.010175864212214947,1.0,133380,83.2793,6.0,0.000631317558363,0.00062942505,0.0069794375,91700.80788203189,1485000,247500,133380,5000.0,22337,0,5500.0,22230,1020015.6378934028,91673.71814912793,91656.51488462146,6.862211849154123e-05,13.5,0.0018107009708434164,5.100482722610224,300,6.0,0.6048977193983723,30500,5.100482722610224,10,10,0.00013943818187536213,500,50,4.98,10.0,-14.5,0.010774603779282188,0.2818322071242394,0.00017382602524783095,0.0005223355775347113,500,4.98,500,3000,4.98,3000,5.372933554010411e-06,1.0623224402248334e-05,4.264178846130114e-05,8.925965514501473e-06,2.5583656430737853e-05,3.852776868221242e-05,6.445935937192935e-05,2.1690019634315238e-05,4.7578667622495574e-05,0.00022569420382031398,3.5643108897237515e-06,0.004938210472271587,0.018553383070160474,0.0001892406647229655,2.9649939446444983e-05,0.11994106349817144,0.09497472188152861,0.04265112142528208,9.868902756348836e-06,4.446606338890704e-05,9.009393443912864e-06,2.66179759120617e-05,1.0411465811353935e-05,5.802707216317692e-06,4.057793562304668e-05,2.327754547123626e-05,5.017733596148207e-05,6.77424831555211e-05,2.594165677913125e-06,0.00022847940996119923
1,35000,False,7,d999d_00000,2025-08-17_14-20-58,1755440458,6.893402099609375,50.987528800964355,395448,intrinsic-attention2,10.156.0.3,50.987528800964355,7,6.46151301693392,1.85320284777258e-05,6.461237308675249,5.923569840342283,0.5324437483006248,0.001959300450830328,5.89381468189295,35000,0.010959710780734894,5.100482722610239,0.00012470135648918118,3500,5000,500,6.548604841076548e-05,10.0,5.21,10,13.5,-13.5,0.00039620400639250875,10,6.0,5.100482722610239,840.517664899615,1,0,0,0,0,0,96.34,81.25000000000001,35000,0.00015964598379809345,0.0004879170349905816,5000,35000,5.21,5.21,5000,0.15965697,0.0034828119666,0.4602827,0.18816338,494.0,22337,-0.15911405,22230,0.46102113,0.010175864212214947,1.0,155610,84.190186,7.0,0.000631317558363,0.0006071925,0.014585098,91915.66780458282,1732500,247500,155610,5000.0,22337,0,5500.0,22230,1022441.8475937943,91889.92714149453,91873.37697666216,6.676394635481676e-05,13.5,0.0017950471410485551,5.100482722610239,350,7.0,0.6047806196944635,35500,5.100482722610239,10,10,0.00012928666810301556,500,50,4.18,10.0,-14.5,0.010641015409055399,0.28174915312309756,0.00016462615652395888,0.0004969636049651277,500,4.18,500,3500,4.18,3500,5.264019962903769e-06,1.0216230703423852e-05,4.141144683456514e-05,8.254931504682153e-06,2.435454629055123e-05,3.649829712302485e-05,6.46707777438684e-05,2.648752011099876e-05,4.581057824418229e-05,0.00021480395116044444,2.4497203800495246e-06,0.004945421927551381,0.018562519289572796,0.0001892318380467718,2.963519990987911e-05,0.11999591425317563,0.09490839285277351,0.04256164877113032,9.849563721814957e-06,4.433374307638245e-05,8.225706779321853e-06,2.4955375211472377e-05,1.0085773619749317e-05,5.152210452349265e-06,3.9757817039982016e-05,2.233489021658026e-05,4.7392895488258113e-05,6.447982530297501e-05,2.31638138609199e-06,0.00021983337557956501
1,40000,False,8,d999d_00000,2025-08-17_14-21-05,1755440465,7.210918664932251,58.198447465896606,395448,intrinsic-attention2,10.156.0.3,58.198447465896606,8,6.463265486924591,1.8472658220671407e-05,6.46298846699852,5.922292306858843,0.5354625186677395,0.001955465126261295,5.892552764784071,40000,0.009988556029566099,5.100482722610239,0.00013726318594782316,4000,5000,500,6.833644039716232e-05,10.0,6.32,10,13.5,-13.5,0.00039620400639250875,10,7.0,5.100482722610239,838.466286586467,1,0,0,0,0,0,96.46000000000001,82.24,40000,0.00017162771376831373,0.000517612427361402,5000,40000,6.32,6.32,5000,0.3081984,0.0034828119666,0.41625684,0.075803034,494.0,22337,-0.010609942,22230,0.46102113,0.005087932106107473,1.0,177840,84.16943,8.0,0.000631317558363,0.0005092621,0.0031824133,91625.02550813249,1980000,247500,177840,5000.0,22337,0,5500.0,22230,1019258.6500607567,91601.23796989994,91585.50436018108,6.514319733702101e-05,13.5,0.0017790704995687178,5.100482722610239,400,8.0,0.6042397474476103,40500,5.100482722610239,10,10,0.00012305625877670942,500,50,5.58,10.0,-11.5,0.010007082050142344,0.28466465904182553,0.00015586946425651764,0.000477251021871386,500,5.58,500,4000,5.58,4000,5.443530483114363e-06,1.0953046443645594e-05,4.4989915163630565e-05,9.315650985215965e-06,2.6701790449068695e-05,3.96847596506826e-05,6.813849965190202e-05,2.682516035800705e-05,4.854828696981867e-05,0.00022891200874046105,2.4865397802896553e-06,0.004945899938306986,0.01854201990669441,0.00018957156954918172,2.9611027806326606e-05,0.11995970307073428,0.09782866617432366,0.0426111607433669,9.834738104700262e-06,4.0110464489304164e-05,7.668976788568682e-06,2.43973023317176e-05,9.967474073931182e-06,5.045144268393786e-06,3.8061615139765874e-05,2.148385883545696e-05,4.552862263213928e-05,6.127387155699413e-05,2.2648642776546235e-06,0.00020996942500421374
1,45000,False,9,d999d_00000,2025-08-17_14-21-12,1755440472,7.10924506187439,65.307692527771,395448,intrinsic-attention2,10.156.0.3,65.307692527771,9,6.4640448976752385,1.8425531638481086e-05,6.463766073638569,5.923400781180364,0.5351423744310423,0.001948791945027924,5.893775434496335,45000,0.010899270849477035,5.100482722610239,0.00012386026814770453,4500,5000,500,6.612902942772083e-05,10.0,6.71,10,12.5,-12.5,0.00039620400639250875,10,8.0,5.100482722610239,836.1899351860982,1,0,0,0,0,0,95.95,82.35,45000,0.00015750176214808604,0.0004738517674422838,5000,45000,6.71,6.71,5000,0.1803935,0.0034828119666,0.38672653,0.17960876,494.0,22337,-0.13848908,22230,0.46102113,0.0025439660530537367,1.0,200070,86.4909,9.0,0.000631317558363,0.00085806847,0.0007469527,91510.70070515067,2227500,247500,200070,5000.0,22337,0,5500.0,22230,1018041.2037072101,91488.37054069519,91473.68972752133,6.313749031410658e-05,13.5,0.0017651671347084373,5.100482722610239,450,9.0,0.6036250287231181,45500,5.100482722610239,10,10,0.0001249058664681849,500,50,6.18,10.0,-11.5,0.009570006429712521,0.2842513649814681,0.0001585746191836694,0.0004761713040848901,500,6.18,500,4500,6.18,4500,4.8485107595633176e-06,9.92612704024032e-06,4.116114262842552e-05,8.178502530996195e-06,2.445542247225591e-05,3.528376852965067e-05,6.126626623196785e-05,2.185065063346915e-05,4.4135423918584043e-05,0.00021638153510655992,2.2092760847035403e-06,0.004928574148966873,0.01855034225751835,0.00018956719377904053,2.959679743946255e-05,0.11975376249993167,0.09775816517252739,0.04248260205587984,9.819530763004096e-06,4.184845520156322e-05,8.45822218517303e-06,2.591120403682978e-05,9.999980771417004e-06,5.751130997370274e-06,3.774818131658164e-05,2.0899333778216974e-05,4.5955702602341334e-05,6.274623763974909e-05,2.444220623770076e-06,0.0002082741891591384
1,50000,False,10,d999d_00000,2025-08-17_14-21-19,1755440479,7.107427358627319,72.41511988639832,395448,intrinsic-attention2,10.156.0.3,72.41511988639832,10,6.464556904798527,1.8391766263102802e-05,6.464275316152171,5.923940757318559,0.5351106013768031,0.0019456334055918576,5.89431981472136,50000,0.010421259081049357,5.100482722610239,0.0001397471181709944,5000,5000,500,7.013660490932866e-05,10.0,6.41,10,12.5,-12.5,0.00039620400639250875,10,9.0,5.100482722610239,833.8135220085211,1,0,0,0,0,0,96.98,81.1,50000,0.00017421529560375734,0.0005252912406429051,5000,50000,6.41,6.41,5000,0.23781122,0.0034828119666,0.34002793,0.12888007,494.0,22337,-0.0812389,22230,0.46102113,0.0012719830265268683,1.0,222300,87.70045,10.0,0.000631317558363,0.0009948611,0.003415406,91373.21284215523,2475000,247500,222300,5000.0,22337,0,5500.0,22230,1016568.930390253,91352.37424412416,91338.40823908635,6.71242298085917e-05,13.5,0.0017493756733930896,5.100482722610239,500,10.0,0.6032690518758258,50500,5.100482722610239,10,10,0.00012740003231285867,500,50,6.78,10.0,-14.5,0.009735675969423027,0.2841780879316508,0.00015626362490426106,0.0005015929828419769,500,6.78,500,5000,6.78,5000,6.240837597054391e-06,1.0507005195204823e-05,4.576490733098384e-05,9.227548059207309e-06,2.638515276131358e-05,3.896180930506361e-05,7.043794829017035e-05,2.2802486724911947e-05,5.036381040363057e-05,0.00023125347604520754,2.59758467846733e-06,0.004937832617373559,0.018551034984823002,0.00018957969192967726,2.9569919552453772e-05,0.11974100535503965,0.09764613496087646,0.042521993855293,9.808595432964348e-06,4.2615921646020676e-05,7.836343962398251e-06,2.428714666467913e-05,9.807661687183194e-06,4.778609898235194e-06,3.8347722993870634e-05,2.1499073540153715e-05,4.5763546904547896e-05,7.23757092965044e-05,2.2269124130178443e-06,0.00022539211514381214
