num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_duration_sec_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_episodes,env_runners/episode_len_max,env_runners/weights_seq_no,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained,learners/default_policy/policy_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_kl_coeff,learners/default_policy/weights_seq_no,learners/default_policy/mean_kl_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/total_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/sample,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch
1,5000,False,1,19496_00000,2025-08-17_15-02-08,1755442928,4.469576120376587,4.469576120376587,450469,intrinsic-attention2,10.156.0.3,4.469576120376587,1,4.059786299010739,1.5202997019514441e-05,4.059583848997136,3.7277541600051336,0.32867869999608956,0.001074922998668626,5.100482722610239,0.006655705339508131,5.100482722610239,500,-1.22,10,13.5,-13.5,500,10,0.0,5000,0.0002475380024407059,10.0,7.994462001368864e-05,5000,4.709438125707401e-05,3.7085368409898365,1346.2334585667627,1,0,0,0,0,0,47.142857142857146,60.857142857142854,0.00032859694283752757,0.00010767111634709642,-1.22,5000,-1.22,5000,5000,5000,0.0034828119666,0.46102113,83.85964,22230,0.096530646,494.0,1.0,0.0007814765,22230,0.16281382739543915,1.0,0.0053092795,22337,0.68686384,0.000631317558363,0.416093,0.30517977,135317.38875073148,22230,247500,5000,22230,0,247500,5500,22337,1504638.020673194,135265.78173783288,135228.49498684937,10,1.0,8.50811909631115e-05,10,50,13.5,-12.5,500,0.0013396270078374073,4.7662163010310307e-05,0.006867488619463984,5.080207374966069,50,5.080207374966069,2.02,10.0,5500,0.3944916330074193,0.16039424200425856,0.00011186095431245664,0.00034241717535075065,500,500,500,500,2.02,2.02,1.611382336367363e-06,2.6635380862193307e-05,1.4236630069811596e-05,3.0341385024387813e-05,0.00014967536911878105,4.157432955543887e-05,1.7805719575271e-05,2.851729798925267e-05,3.441249218007763e-06,5.327632770360395e-06,7.626239829013513e-06,0.025796543995966204,0.0679583950113738,2.5643996195867658e-05,0.0031547940016025677,0.013193565988331102,0.049593463001656346,0.00016703100118320435,6.664995453320444e-06,3.0368942486537817e-05,3.628751861794543e-06,7.5031052125461085e-06,1.7522034462362542e-05,5.376893867661679e-06,1.50238413349108e-05,3.088438867672532e-05,4.4246427721094656e-05,2.7876326335072418e-05,0.0001561424890093976,1.7303394165186567e-06
1,10000,False,2,19496_00000,2025-08-17_15-02-13,1755442933,5.0736472606658936,9.54322338104248,450469,intrinsic-attention2,10.156.0.3,9.54322338104248,2,4.065882105460623,1.5223887166939675e-05,4.065678083277162,3.733975307774963,0.3285508806360304,0.001074475958594121,5.100482722610239,0.006573584700527135,5.100482722610239,1000,-1.11,10,13.5,-13.5,500,10,1.0,5000,0.0002475380024407059,10.0,8.082117927002995e-05,10000,4.649308314194647e-05,3.7147756424600082,1345.3129451204632,1,0,0,0,0,0,54.9,61.300000000000004,0.00032241236260319384,0.00010728640165097538,-1.11,5000,-1.11,10000,10000,5000,0.0034828119666,0.46102107,83.7546,22230,-0.018070523,494.0,1.0,0.0010370612,44460,0.08140691369771957,2.0,0.0020901426,22337,0.6784048,0.000631317558363,0.3001327,0.110970095,135408.80055041198,22230,247500,5000.0,44460,0,495000,5500.0,22337,1505746.0949028821,135359.8828905265,135324.27699343,10,2.0,7.81202509004447e-05,10,50,13.5,-12.5,500,0.0013278176677704323,4.4766239709531946e-05,0.006855328229721636,5.100402124411121,100,5.100402124411121,3.02,10.0,10500,0.3944560489573632,0.16030577223413275,0.00010731616566551638,0.00031980779177926235,500,1000,1000,500,3.02,3.02,1.5904342214033268e-06,2.6464412571996782e-05,1.3809016452411701e-05,3.0232557449246558e-05,0.0001461357273914586,4.11790044827108e-05,1.7598442810567937e-05,2.886697964218144e-05,3.318435789462847e-06,5.216839055004138e-06,7.738132741942678e-06,0.025800743535946823,0.06792193609129754,2.5640286185080186e-05,0.0031545639716205184,0.01316357968840748,0.04956858399164048,0.0001669074512028601,6.666395493084564e-06,2.849220860525209e-05,3.425218205647428e-06,7.193385058563039e-06,1.7088794045362946e-05,5.276203343873542e-06,1.4286146239546064e-05,2.9692736245145426e-05,4.1091481826631284e-05,2.6338997611788535e-05,0.00014199973417333768,1.6325356705732766e-06
1,15000,False,3,19496_00000,2025-08-17_15-02-18,1755442938,4.879061698913574,14.422285079956055,450469,intrinsic-attention2,10.156.0.3,14.422285079956055,3,4.067860082605981,1.5213168290210887e-05,4.067654677114503,3.7360976204471896,0.3284036829097808,0.0010736919291026424,5.100482722610239,0.0075630895780341234,5.100482722610239,1500,1.47,10,12.5,-13.5,500,10,2.0,5000,0.0002475380024407059,10.0,8.690321400500292e-05,15000,4.93114197883475e-05,3.7169221012554057,1343.7839463687365,1,0,0,0,0,0,54.88571428571428,61.39999999999999,0.00034186508205551056,0.0001109862254252537,1.47,5000,1.47,15000,15000,5000,0.0034828119666,0.46102113,82.82209,22230,-0.06277111,494.0,1.0,0.000551641,66690,0.08140691369771957,3.0,0.00741758,22337,0.65230834,0.000631317558363,0.25578657,0.6947205,135486.41624392275,22230,247500,5000.0,66690,0,742500,5500.0,22337,1506703.234441123,135440.3895712262,135406.43449723622,10,3.0,0.00013662875485674205,10,50,13.5,-12.5,500,0.0013164842810758273,6.777658744483485e-05,0.008704433680104557,5.100482402217726,150,5.100482402217726,3.02,10.0,15500,0.3964958070478023,0.16019912255175733,0.00016852910017007885,0.0005138829888877594,500,1500,1500,500,3.02,3.02,1.6438220133299574e-06,2.7713392969726133e-05,1.4476804456919487e-05,3.181869601722156e-05,0.00015625924009322515,4.382566336146279e-05,1.8145707693037367e-05,2.9822249847057594e-05,3.4839997237707995e-06,5.63274495542399e-06,7.787846855738085e-06,0.02579516779046535,0.06789920945039339,2.5606493283703457e-05,0.003153031931948498,0.01312793686154182,0.049528932431647264,0.00016672660659096435,6.658051539852748e-06,4.251392137584833e-05,5.7949055829789316e-06,1.03674059868283e-05,2.5590080504332063e-05,8.832046922269787e-06,2.3001570008505493e-05,4.9034837713589074e-05,6.817439870504703e-05,3.8371509404206306e-05,0.00022716486820985516,2.659652090729323e-06
1,20000,False,4,19496_00000,2025-08-17_15-02-24,1755442944,5.961721420288086,20.38400650024414,450469,intrinsic-attention2,10.156.0.3,20.38400650024414,4,4.0829840253700285,1.5228046610078307e-05,4.082777236683341,3.7492983974427356,0.330323943400698,0.0010733376597369204,5.100482722610239,0.006717750710377004,5.100482722610239,2000,2.33,10,13.5,-13.5,500,10,3.0,5000,0.0002475380024407059,10.0,8.009783064289778e-05,20000,4.661499335478306e-05,3.730146197762917,1341.1249123319938,1,0,0,0,0,0,55.04444444444445,61.42222222222222,0.00032502766497267656,0.00010614582228490604,2.33,5000,2.33,20000,20000,5000,0.0034828119666,0.46102107,83.41906,22230,-0.010506661,494.0,1.0,0.00077205896,88920,0.08140691369771957,4.0,0.007947546,22337,0.60726184,0.000631317558363,0.30825102,0.42224526,135557.56469654644,22230,247500,5000.0,88920,0,990000,5500.0,22337,1507585.9486346357,135514.3636950549,135481.9154263545,10,4.0,7.634958324794384e-05,10,50,13.5,-12.5,500,0.0013052389083522285,4.4441059906743916e-05,0.008494462438684423,5.100482721336625,200,5.100482721336625,3.22,10.0,20500,0.3962097868173378,0.16215007397622497,0.00010480740921974636,0.00031248246497104354,500,2000,2000,500,3.22,3.22,1.5741942449943904e-06,2.632730583463033e-05,1.3830700793265803e-05,3.0496113675636874e-05,0.00014797149771651562,4.1443992093731375e-05,1.7441910417346097e-05,2.837027693335548e-05,3.2943255718656783e-06,5.285552359716117e-06,7.549181085508865e-06,0.025817256652507333,0.06787613113595448,2.5557908248520107e-05,0.0031554325926182493,0.013111373712904112,0.05149619163735108,0.00016655121058678192,6.671031147139728e-06,2.7633302241916795e-05,3.3345436768645077e-06,7.33662909873439e-06,1.6688709155958162e-05,5.1079352036647165e-06,1.389073758739725e-05,2.9188068209711163e-05,4.0033302450731304e-05,2.5812826833173397e-05,0.00013839635951906198,1.6269050335069913e-06
1,25000,False,5,19496_00000,2025-08-17_15-02-30,1755442950,5.338701486587524,25.722707986831665,450469,intrinsic-attention2,10.156.0.3,25.722707986831665,5,4.089511420256263,1.5197726182063924e-05,4.089302907616596,3.755801013108347,0.3303460588866345,0.0010726811431927832,5.100482722610239,0.0073102150102204175,5.100482722610239,2500,3.68,10,13.5,-12.5,500,10,4.0,5000,0.0002475380024407059,10.0,9.64565040091753e-05,25000,5.3947314732760053e-05,3.7365839388053743,1337.722312411292,1,0,0,0,0,0,55.385714285714286,61.5,0.00039053734880515695,0.00012939201806484797,3.68,5000,3.68,25000,25000,5000,0.0034828119666,0.46102107,82.63985,22230,-0.07039519,494.0,1.0,0.00030976534,111150,0.08140691369771957,5.0,0.008799641,22337,0.5532696,0.000631317558363,0.24861993,0.28233498,135775.997887398,22230,247500,5000.0,111150,0,1237500,5500.0,22337,1510103.5887728697,135735.3989952567,135704.49375655764,10,5.0,0.00013402391989599733,10,50,13.5,-12.5,500,0.0012944200992854702,6.507097389508251e-05,0.008353959548840066,5.10048272260518,250,5.10048272260518,4.02,10.0,25500,0.3981038297491886,0.16223617305653712,0.00016554095774964068,0.0005013271744341656,500,2500,2500,500,4.02,4.02,1.997378391286111e-06,3.114238735205624e-05,1.7350216420082317e-05,3.679994318698659e-05,0.00017285640503210796,5.111577489289662e-05,2.0622827843554433e-05,3.256812047408196e-05,4.450089930458584e-06,6.59386245199822e-06,8.856566915158834e-06,0.02595174125599625,0.06790401537468481,2.5525149110645727e-05,0.003170893126720934,0.01307461819586034,0.051442338011014936,0.00016640302857352492,6.659140810716635e-06,4.2792234062576646e-05,5.477755402825978e-06,1.0309010057897809e-05,2.5670976698675597e-05,8.480618510175412e-06,2.2237425298696106e-05,4.734681636320449e-05,6.676985138577e-05,3.7920004534960606e-05,0.00021912080368197696,2.6229510337615223e-06
1,30000,False,6,19496_00000,2025-08-17_15-02-35,1755442955,5.4423322677612305,31.165040254592896,450469,intrinsic-attention2,10.156.0.3,31.165040254592896,6,4.09726441966366,1.5172178870130382e-05,4.097054382090307,3.760638601737313,0.3332496541177457,0.0010747558618624247,5.100482722610239,0.006529966420348501,5.100482722610239,3000,4.9,10,12.5,-12.5,500,10,5.0,5000,0.0002475380024407059,10.0,7.899922243963047e-05,30000,4.654084092254698e-05,3.741446227597316,1333.7051377455764,1,0,0,0,0,0,55.2625,61.5,0.0003227998280867807,0.00010553812686618825,4.9,5000,4.9,30000,30000,5000,0.0034828119666,0.46102113,82.30432,22230,0.029310007,494.0,1.0,0.00078356266,133380,0.08140691369771957,6.0,0.015365571,22337,0.4655606,0.000631317558363,0.34916508,0.17076282,133835.42762102044,22230,247500,5000.0,133380,0,1485000,5500.0,22337,1488580.1517143343,133797.15144052595,133767.7343699561,10,6.0,0.0001076550052754157,10,50,13.5,-12.5,500,0.001283607398370282,5.507064242260054e-05,0.010066426730336388,5.100482722610224,300,5.100482722610224,4.42,10.0,30500,0.3997301415117145,0.16437893552597102,0.00013849084519002242,0.0004142257177452349,500,3000,3000,500,4.42,4.42,1.5735030628044316e-06,2.6231914963441204e-05,1.380451631112825e-05,3.0129369025115874e-05,0.00014611138109088342,4.1667473355313604e-05,1.725290058834577e-05,2.8150952591478673e-05,3.288581243719763e-06,5.160583576366378e-06,7.506268825737671e-06,0.02595045071335516,0.06785469120096856,2.5425797526070247e-05,0.003168618715564678,0.01309073185378048,0.053623920810953934,0.00016650777834510818,6.6472793013025086e-06,3.565110950705706e-05,4.601632816315824e-06,8.78486572261838e-06,2.1612382527364635e-05,6.9924551392501606e-06,1.8511531920164283e-05,3.902542817634747e-05,5.4345859764778356e-05,3.219586138123598e-05,0.0001809043775976418,2.1737950824671467e-06
1,35000,False,7,19496_00000,2025-08-17_15-02-40,1755442960,4.894434928894043,36.05947518348694,450469,intrinsic-attention2,10.156.0.3,36.05947518348694,7,4.100551385346979,1.5136087036391138e-05,4.100340339249377,3.7641466605399176,0.3330277552966469,0.0010742243431984852,5.100482722610239,0.007957247169542825,5.100482722610239,3500,3.68,10,13.5,-13.5,500,10,6.0,5000,0.0002475380024407059,10.0,7.962761797258986e-05,35000,4.673716962777755e-05,3.7449816908714277,1329.0884984494623,1,0,0,0,0,0,54.91428571428571,61.5,0.0003230976078819592,0.00010666855052534715,3.68,5000,3.68,35000,35000,5000,0.0034828119666,0.46102113,83.48368,22230,-0.13564935,494.0,1.0,0.0008684993,155610,0.04070345684885979,7.0,0.0017589756,22337,0.41208246,0.000631317558363,0.18328431,0.14667924,133880.79933455397,22230,247500,5000.0,155610,0,1732500,5500.0,22337,1489163.9743845933,133844.92082861078,133816.87307070036,10,7.0,8.140964392518065e-05,10,50,13.5,-12.5,500,0.0012729691343405201,4.697385391080386e-05,0.00891395118975197,5.100482722610239,350,5.100482722610239,5.82,10.0,35500,0.40028467143666535,0.16421639571064958,0.00010953032975732655,0.00033213160769148643,500,3500,3500,500,5.82,5.82,1.5851206196711229e-06,2.665005291987301e-05,1.377336779298538e-05,3.044685547737705e-05,0.00014570458780581506,4.1255983634129955e-05,1.7407390079606414e-05,2.8609592988793963e-05,3.3478703445375175e-06,5.224995024056036e-06,7.5126611961276076e-06,0.02595065613618169,0.06780836999895529,2.5390149480825646e-05,0.0031663340884319924,0.013055302585158657,0.05354651013279858,0.0001664193305819384,6.6375265269091555e-06,2.9579738103887552e-05,3.4424059204116184e-06,7.4343588368683296e-06,1.7551326350342778e-05,5.315286798678726e-06,1.472903370837237e-05,3.057311248231791e-05,4.267340352202552e-05,2.6979702407331667e-05,0.00014904991084935794,1.690168256131926e-06
1,40000,False,8,19496_00000,2025-08-17_15-02-45,1755442965,4.938756465911865,40.998231649398804,450469,intrinsic-attention2,10.156.0.3,40.998231649398804,8,4.1029794594135165,1.50878261943819e-05,4.102767494536859,3.7647675249445647,0.33483312253366926,0.0010734856797215827,5.100482722610239,0.006631888099509525,5.100482722610239,4000,6.5,10,12.5,-13.5,500,10,7.0,5000,0.0002475380024407059,10.0,8.060438801801852e-05,40000,4.658631505531477e-05,3.745624756292806,1324.3004907403083,1,0,0,0,0,0,55.12857142857143,61.5,0.00032645089603067034,0.00010729869892330105,6.5,5000,6.5,40000,40000,5000,0.0034828119666,0.4610211,81.74131,22230,-0.1439581,494.0,1.0,0.00080025196,177840,0.04070345684885979,8.0,0.01032738,22337,0.3152693,0.000631317558363,0.1755899,0.27183682,134026.32009248628,22230,247500,5000.0,177840,0,1980000,5500.0,22337,1490856.2058358984,133992.92134120374,133966.28969456043,10,8.0,0.00013755647770416358,10,50,13.5,-12.5,500,0.0012617193829621805,6.773869115085631e-05,0.009100045439699897,5.100482722610239,400,5.100482722610239,7.02,10.0,40500,0.4020804462822508,0.1660645926135574,0.0001707853898492062,0.0005153961859841591,500,4000,4000,500,7.02,7.02,1.5783038124694871e-06,2.6705818541734575e-05,1.4234747830973089e-05,3.0213010185756342e-05,0.0001478507679351893,4.223749980500932e-05,1.751082181673811e-05,2.856260760651021e-05,3.3375440740592858e-06,5.2178334799756314e-06,7.63358510855195e-06,0.025939967484852684,0.0677754669289104,2.5339427938240243e-05,0.0031637089575978754,0.01302068606934959,0.055476853371527864,0.00016627089721707667,6.630341176831446e-06,4.326254997079699e-05,5.838359108639596e-06,1.0476882135828391e-05,2.573420285261442e-05,8.89693067327436e-06,2.3054727142420576e-05,4.9556773109219145e-05,6.878094571656204e-05,3.831658533795322e-05,0.00022645803446937044,2.701895919872634e-06
1,45000,False,9,19496_00000,2025-08-17_15-02-50,1755442970,4.762984037399292,45.761215686798096,450469,intrinsic-attention2,10.156.0.3,45.761215686798096,9,4.1043968092792555,1.5055447961640632e-05,4.1041833750113765,3.7664582625850387,0.3345589725884314,0.0010729780629061263,5.100482722610239,0.006582224389276235,5.100482722610239,4500,7.1,10,13.5,-12.5,500,10,8.0,5000,0.0002475380024407059,10.0,7.648201601456252e-05,45000,4.5213609307935645e-05,3.74734219808991,1319.1369369269642,1,0,0,0,0,0,55.114285714285714,61.5,0.0003129977125067168,0.00010359463230678699,7.1,5000,7.1,45000,45000,5000,0.0034828119666,0.46102107,82.15409,22230,-0.08998654,494.0,1.0,0.0009493232,200070,0.020351728424429893,9.0,0.0021311406,22337,0.27034205,0.000631317558363,0.22938433,0.12202557,134347.69970421525,22230,247500,5000.0,200070,0,2227500,5500.0,22337,1494507.8350819626,134316.6311316383,134291.25077785345,10,9.0,0.00010124055320137237,10,50,13.5,-12.5,500,0.0012506245891124351,5.389341470318891e-05,0.009533782210637583,5.100482722610239,450,5.100482722610239,6.42,10.0,45500,0.40310141726950965,0.1658761949075105,0.00013258706140815927,0.0003982008121164049,500,4500,4500,500,6.42,6.42,1.540941250311982e-06,2.5798471286921665e-05,1.3798793250675679e-05,2.9489048863988175e-05,0.00013967864257119356,4.025837583909296e-05,1.6962766239645167e-05,2.7334335438423792e-05,3.2640536765145004e-06,5.078222438546265e-06,7.253089208138693e-06,0.025930247870082544,0.06773141724965343,2.5297453778597907e-05,0.0031622558980599685,0.012983923088688376,0.05538186445780856,0.00016612010822647307,6.628017734190235e-06,3.390189375900189e-05,4.467529987051756e-06,8.509709537292579e-06,2.038790637556324e-05,6.684505743768057e-06,1.7805265322441043e-05,3.7171474326935985e-05,5.2107661949794255e-05,3.077706533730929e-05,0.00017589202745508102,2.059423605926303e-06
1,50000,False,10,19496_00000,2025-08-17_15-02-54,1755442974,4.636517286300659,50.397732973098755,450469,intrinsic-attention2,10.156.0.3,50.397732973098755,10,4.104756275266447,1.5030003427680957e-05,4.104541910551321,3.766984938509111,0.3343880137625771,0.0010719457322818158,5.100482722610239,0.006502803259936627,5.100482722610239,5000,7.51,10,12.5,-12.5,500,10,9.0,5000,0.0002475380024407059,10.0,8.270909417427475e-05,50000,4.7836286253558286e-05,3.7478872574789563,1313.8579924289502,1,0,0,0,0,0,55.371428571428574,61.5,0.00033330122400771926,0.00010909230590925668,7.51,5000,7.51,50000,50000,5000,0.0034828119666,0.46102113,84.73258,22230,-0.009399712,494.0,1.0,-0.0001937151,222300,0.010175864212214947,10.0,0.0060592666,22337,0.22992614,0.000631317558363,0.3101485,0.20867679,134501.52837076,22230,247500,5000.0,222300,0,2475000,5500.0,22337,1496292.2707253667,134472.64019642584,134448.5466953459,10,10.0,8.412944002123094e-05,10,50,13.5,-12.5,500,0.001240003133184098,4.717010131974875e-05,0.008659718020353466,5.100482722610239,500,5.100482722610239,6.22,10.0,50500,0.40389696348688,0.16575512120839034,0.0001114807008617229,0.0003369092815099231,500,5000,5000,500,6.22,6.22,1.6802602589448816e-06,2.699001222444921e-05,1.4477851678900714e-05,3.142242633796637e-05,0.00014995631078102244,4.355937188434889e-05,1.8079301223023413e-05,2.909756186387392e-05,3.4372792156566955e-06,5.330271246634867e-06,7.704123917675347e-06,0.02595530420140396,0.06769615716714222,2.5317979286107733e-05,0.0031632532990451827,0.012951268667803127,0.0553031560732435,0.00016602290712070547,6.6407874893859335e-06,2.9783314251554157e-05,3.6103720535704953e-06,7.637850169243155e-06,1.7632686844216075e-05,5.451416253195685e-06,1.5115321514348168e-05,3.109582717037725e-05,4.3494967119080384e-05,2.709290943105169e-05,0.00015055857919424697,1.7274941563057005e-06
