num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/time_between_sampling,env_runners/sample,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_max,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_return_min,env_runners/num_episodes_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_returns_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/num_module_steps_trained,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/weights_seq_no,learners/default_policy/curr_entropy_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/sample,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_reset_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_returns_mean/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_episode_returns_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,627500.0,False,1,4dd64_00000,2025-08-11_19-22-18,1754932938,2.0491831302642822,2.0491831302642822,14353,Mac,127.0.0.1,2.0491831302642822,1,1.9220640830462798,9.66701190918684e-06,1.9219069998944178,1.7986985829193145,0.11924150004051626,0.0010600839741528034,0.00012356062913035555,5000.0,0.006000224999617787,0.0006434414613592127,0.0080365270949551,12.5,627500.0,20,2.899999999999998,0.0,6.159075433675011e-05,10.191744832559449,1.812316692658006e-05,20,20.0,250.0,-7.5,31375.0,10.191744832559449,2896.3998638378616,1,0,0,0,0,0,37.13333333333333,77.73333333333333,627500.0,0.00013988855948137777,2.899999999999998,5.4603003567936154e-05,5000.0,627500.0,2.899999999999998,5000.0,6000,0.10145388,0.012743056,6000,-0.077579096,6003,0.691903,1.0,0.0090570820258,1000.0,-0.016456306,0.0002847858517,0.10070119,0.3732481598854065,5.3182855e-05,28.695229,1.0,323454.3645300112,31500,5000,5250,6000,31500,6000,6003,0,1643591.1588189548,315464.81712889124,314110.8662217206,20,1.8034681288279417e-05,20,-12.5,20,0.11675258295144886,3.513656078015165e-05,10.216013141322508,0.0002732090651988983,1.0,20.0,400,0.005314518610248342,12.5,1.15,10.216013141322508,20,5400,0.08947737503331155,1.15,5.3201272862284025e-05,0.00014801728295573644,400,1.15,400,400,400,1.66541855100219e-05,1.4931847457683696e-05,1.3629144670752977e-05,6.5154619122485995e-06,5.6634658163372584e-05,7.004728315293222e-07,1.9567864477017563e-06,3.7360818790004177e-06,1.1386065034123092e-05,7.947056471632216e-06,2.8685407655960995e-06,4.166970029473305e-06,0.008482791017740965,0.0008961670100688934,1.3375072740018368e-05,0.008678999962285161,7.575005292892456e-05,0.03295166708994657,0.0382051250198856,1.0182381431313202e-05,8.893675682411878e-06,3.4987424446899993e-06,2.9329193779056783e-06,1.6779306359155606e-06,5.518157549673077e-05,2.89525566541715e-05,1.3341159864579302e-05,8.06056036269334e-07,6.6065831420249684e-06,1.2745341279889642e-05
1,10000.0,False,2,4dd64_00000,2025-08-11_19-22-20,1754932940,1.9242098331451416,3.973392963409424,14353,Mac,127.0.0.1,3.973392963409424,2,1.9209785063762683,9.636591421440244e-06,1.9208210023946592,1.7969600904197431,0.11989994087954983,0.0010561427241191268,6.0327479579655895e-05,5000.0,0.005343260027002544,0.001734396965563923,0.0063741699196766055,12.5,10000.0,20,3.1399999999999992,1.0,3.337321020521996e-05,10.36823839457432,1.6450010919774467e-05,20,20.0,250.0,-7.5,500.0,10.36823839457432,3147.530531140839,1,0,0,0,0,0,49.5,78.99999999999999,10000.0,0.00012409596788725554,3.1399999999999992,4.997535203922163e-05,5000.0,10000.0,3.1399999999999992,5000.0,6000,0.09580281,0.015528023,12000,0.15436918,6003,0.6910909,2.0,0.0090570820258,1000.0,0.21512306,0.0002847858517,0.10001109,0.18662407994270325,0.0003347791,28.312943,1.0,324041.860412169,63000,5000.0,5250.0,6000,31500,12000,6003,0,1647431.5014573033,316166.5713351426,314830.1797194768,20,1.4327502203983811e-05,20,-13.5,40,0.1166176667122636,2.8362368606616266e-05,10.366003441359926,0.0002712132246233523,2.0,20.0,400,0.005016711301868782,12.5,0.15,10.366003441359926,20,10400,0.09026569586247206,0.15,4.368065436776972e-05,0.00010351175178199434,800,0.15,800,400,400,1.5786734099688557e-05,1.1045929193288576e-05,1.2895964272009528e-05,6.173864026927747e-06,4.869736057209606e-05,6.49161781672363e-07,1.890766293871866e-06,3.3408244595723496e-06,1.0556845262270677e-05,7.537589103097767e-06,2.752612532615985e-06,4.16071037761867e-06,0.008457142697880045,0.0008955978404264897,1.3467151438817382e-05,0.008667792462510988,7.581505225971341e-05,0.033818957088515164,0.0381640604394488,8.55260806614131e-06,6.538267424603803e-06,2.8558730466897253e-06,2.293543044373247e-06,1.5844035598169708e-06,3.725588309555009e-05,1.3321461296938665e-05,9.539967475350084e-06,6.370583957126373e-07,5.713740200225242e-06,1.1096333813843846e-05
1,-607500.0,False,3,4dd64_00000,2025-08-11_19-22-22,1754932942,1.6642811298370361,5.63767409324646,14353,Mac,127.0.0.1,5.63767409324646,3,1.917217157972732,9.610646299552173e-06,1.917059416539839,1.7935032995148328,0.11960330689123366,0.0010514771275687963,4.39220919546048e-05,5000.0,0.0047705883393064155,0.0019183580232492406,0.005299612909162679,12.5,-607500.0,20,3.06,2.0,2.903051091284241e-05,10.36823839457432,1.4536858039512067e-05,20,20.0,250.0,-7.5,-30375.0,10.36823839457432,3546.665257023348,1,0,0,0,0,0,44.73333333333333,78.93333333333334,-607500.0,0.00010937080828888941,3.06,4.5001971280739375e-05,5000.0,-607500.0,3.06,5000.0,6000,0.10330438,0.018149436,18000,0.07159475,6003,0.6889596,3.0,0.0090570820258,1000.0,0.13235386,0.0002847858517,0.100090146,0.09331203997135162,0.00031093598,28.332207,1.0,326240.48371708376,94500,5000.0,5250.0,6000,31500,18000,6003,0,1660255.212734359,318559.49891731906,317250.80795669404,20,1.9489122587480185e-05,20,-16.5,60,0.11657038212599,3.4473899751798274e-05,10.368205581254823,0.00026931109155993904,3.0,20.0,400,0.005047747834275166,12.5,-0.18333333333333332,10.368205581254823,20,15400,0.09013815140309743,-0.18333333333333332,5.1806879870432764e-05,0.00013301854367446194,1200,-0.18333333333333332,1200,400,400,1.3933418725102457e-05,9.805483780921814e-06,1.1585747874965722e-05,5.699323324162467e-06,4.136878564371049e-05,6.06353659754675e-07,1.7580507755274601e-06,3.0521561750823245e-06,9.096942775960072e-06,6.528176099798843e-06,2.3776182428193314e-06,4.148273461032658e-06,0.008424577111599501,0.0008948285320424475,1.3437890505883843e-05,0.008657162037782837,7.565940225031226e-05,0.03377672251737676,0.038123673165752554,1.0667210896472601e-05,7.669455149581035e-06,3.554666685001427e-06,2.7231405651532726e-06,1.7873405147025717e-06,4.938845999855706e-05,1.7513862999901213e-05,1.1832683380002087e-05,8.483075877474826e-07,6.811028012449338e-06,1.428413461369388e-05
1,-1225000.0,False,4,4dd64_00000,2025-08-11_19-22-23,1754932943,1.8499701023101807,7.487644195556641,14353,Mac,127.0.0.1,7.487644195556641,4,1.914862849313002,9.584540369571187e-06,1.9147048423747008,1.7914418790192475,0.11931756674321066,0.0010465586061230861,4.5637118288932154e-05,5000.0,0.00493916816310957,0.0018988671769922412,0.005330077263325799,12.5,-1225000.0,20,3.7799999999999994,3.0,3.0149863175492134e-05,10.36823839457432,1.5149247552314185e-05,20,20.0,250.0,-7.5,-61250.0,10.36823839457432,3434.52164701749,1,0,0,0,0,0,46.45,78.85,-1225000.0,0.00011368020021202317,3.7799999999999994,4.638731498973193e-05,5000.0,-1225000.0,3.7799999999999994,5000.0,6000,0.026392024,0.019670129,24000,0.17085873,6003,0.68157554,4.0,0.0090570820258,1000.0,0.23179859,0.0002847858517,0.10008808,0.04665601998567581,0.0018568553,28.318329,1.0,329564.928485754,126000,5000.0,5250.0,6000,31500,24000,6003,0,1679319.7786891337,322129.99269195,320854.9127400698,20,1.6672297842013015e-05,20,-16.5,80,0.11701832872447941,3.23655014083439e-05,10.368237912813044,0.00026734506068588226,4.0,20.0,400,0.005639089514443185,12.5,0.15,10.368237912813044,20,20400,0.09002076071901666,0.15,4.7362527619586474e-05,0.00011162599232437073,1600,0.15,1600,400,400,1.450499013427997e-05,1.0191610088905068e-05,1.2049212875410419e-05,5.820091966842061e-06,4.336275977594741e-05,6.147748038245355e-07,1.7818701635283926e-06,3.2110331001897723e-06,9.481421389609038e-06,6.831808877543373e-06,2.473589876247499e-06,4.141381210996768e-06,0.008393067170442197,0.0008939702466231539,1.339184172626119e-05,0.008646930836878135,7.541155831818468e-05,0.03374104154236102,0.03808570185345528,9.447307096654761e-06,7.027748137259776e-06,3.6480268838226162e-06,2.8147798025748477e-06,1.6248477648716502e-06,4.023914445109494e-05,1.4541771324427603e-05,1.0094309244335096e-05,6.682771388202776e-07,6.131470600792117e-06,1.1925128940937746e-05
1,-1842500.0,False,5,4dd64_00000,2025-08-11_19-22-25,1754932945,1.6893439292907715,9.176988124847412,14353,Mac,127.0.0.1,9.176988124847412,5,1.9114563070699742,9.543275125360814e-06,1.9112979631212663,1.7882475464795091,0.11910817607664109,0.0010426055201747315,3.5318384739717586e-05,5000.0,0.004900051491800694,0.0018234466658651085,0.004983629114091728,12.5,-1842500.0,20,4.5,4.0,4.583984579084159e-05,10.36823839457432,1.3700671166773657e-05,20,20.0,250.0,-7.5,-92125.0,10.36823839457432,3719.4151315414674,1,0,0,0,0,0,45.93333333333334,78.26666666666667,-1842500.0,0.00010403125891712744,4.5,4.342688441993329e-05,5000.0,-1842500.0,4.5,5000.0,6000,0.05565659,0.021403551,30000,0.09948651,6003,0.6678588,5.0,0.0090570820258,1000.0,0.16066518,0.0002847858517,0.10040839,0.023328009992837906,0.0015791373,28.42604,1.0,332478.5013730363,157500,5000.0,5250.0,6000,31500,30000,6003,0,1696430.9055739841,325322.4202759869,324084.0404990007,20,1.554555335570677e-05,20,-16.5,100,0.11692692918707019,3.165233968162459e-05,10.368238387501162,0.00026554077967746873,5.0,20.0,400,0.005495622031157836,12.5,0.35,10.368238387501162,20,25400,0.08995208103249916,0.35,4.600784879843881e-05,0.00011216105893927867,2000,0.35,2000,400,400,1.3195924625542743e-05,9.34180501042025e-06,1.1018154821185848e-05,5.421676624433512e-06,3.874521170018674e-05,5.874319825569427e-07,1.717512416828535e-06,2.8985167206831604e-06,8.565458745325376e-06,6.2337604755324706e-06,2.2990925044574787e-06,4.1295485321630245e-06,0.008370318998368152,0.0008933684644557222,1.3365843804791801e-05,0.008643027369075885,7.545994360694429e-05,0.033718476127331094,0.0380672102553628,9.075520537900964e-06,6.5548739597136776e-06,3.5554632640232598e-06,2.417171355878127e-06,1.608947665074859e-06,4.049233589226919e-05,1.4941625782134226e-05,1.0948121414926059e-05,7.156456866236703e-07,6.365806963821184e-06,1.162614359617663e-05
1,-2460000.0,False,6,4dd64_00000,2025-08-11_19-22-27,1754932947,1.8085072040557861,10.985495328903198,14353,Mac,127.0.0.1,10.985495328903198,6,1.9093504856683985,9.507421407511795e-06,1.9091915318200088,1.7854258426753604,0.1198312172354267,0.0010379411246771329,4.111384243461652e-05,5000.0,0.00492788056563586,0.001631419452979479,0.00541363099927881,12.5,-2460000.0,20,6.3400000000000025,5.0,3.0484931007391143e-05,10.36823839457432,1.5121063747013944e-05,20,20.0,250.0,-7.5,-123000.0,10.36823839457432,3451.134136352133,1,0,0,0,0,0,45.5,79.30000000000001,-2460000.0,0.0001128647963973303,6.3400000000000025,4.5944860889774316e-05,5000.0,-2460000.0,6.3400000000000025,5000.0,6000,0.029508594,0.020750403,36000,-0.2132358,6003,0.64705384,6.0,0.0090570820258,1000.0,-0.15098222,0.0002847858517,0.10181019,0.011664004996418953,0.0009678312,28.623245,1.0,335799.15876161715,189000,5000.0,5250.0,6000,31500,36000,6003,0,1715813.3975687574,328941.7994308874,327743.16851870285,20,1.4174587927164349e-05,20,-16.5,120,0.11675538406506474,2.7540674737333023e-05,10.368238394470474,0.00026370329196201143,6.0,20.0,400,0.005345402488019318,12.5,0.35,10.368238394470474,20,30400,0.09083126438183443,0.35,4.296034573221273e-05,0.00010291358251815511,2400,0.35,2400,400,400,1.4385418191586144e-05,1.0059792681599308e-05,1.1936787874946925e-05,5.7498787053636845e-06,4.3224289850946506e-05,6.09121997267518e-07,1.7840869497145966e-06,3.0941341147196142e-06,9.366144429277713e-06,6.6870379645168415e-06,2.4403028259017357e-06,4.1295036519775495e-06,0.008343633308896772,0.0008929268596074345,1.3355514594534119e-05,0.00863757834530615,7.53815937904482e-05,0.034663653036222174,0.03803442315332862,8.503819143607748e-06,6.222449045093806e-06,2.8126226638636095e-06,2.2489117141559393e-06,1.6182595774604647e-06,3.6596328799841087e-05,1.3146205042766455e-05,1.0015111155411301e-05,6.304223008625665e-07,5.62583978707716e-06,1.1362919013496e-05
1,-3077500.0,False,7,4dd64_00000,2025-08-11_19-22-29,1754932949,1.761775016784668,12.747270345687866,14353,Mac,127.0.0.1,12.747270345687866,7,1.9063563728919284,9.468596748637014e-06,1.9061970902519325,1.7825100929992448,0.11974545423299282,0.0010358725531969982,4.305253830257134e-05,5000.0,0.0048879533447325225,0.0019287479477046335,0.005216044461616712,12.5,-3077500.0,20,6.820000000000002,6.0,2.9968553995069344e-05,10.36823839457432,1.4984039969418047e-05,20,20.0,250.0,-7.5,-153875.0,10.36823839457432,3476.779116995429,1,0,0,0,0,0,47.93333333333334,79.36666666666666,-3077500.0,0.00011212831423774494,6.820000000000002,4.593367420860813e-05,5000.0,-3077500.0,6.820000000000002,5000.0,6000,0.06353103,0.021754086,42000,-0.048893116,6003,0.6315294,7.0,0.0090570820258,1000.0,0.013276418,0.0002847858517,0.10148672,0.0058320024982094765,0.0012224274,28.575392,1.0,337487.23963596585,220500,5000.0,5250.0,6000,31500,42000,6003,0,1726690.5139345303,330936.476561565,329780.2167300317,20,2.0662013498501927e-05,20,-16.5,140,0.1169901148042313,3.914700157976445e-05,10.368238394572801,0.0002629875099929364,7.0,20.0,400,0.005669834167929366,12.5,-0.05,10.368238394572801,20,35400,0.09083770132729911,-0.05,5.399970538345975e-05,0.00013744962245942885,2800,-0.05,2800,400,400,1.4288104296094423e-05,1.0000746850426381e-05,1.1935055056441526e-05,5.7165313941867475e-06,4.259147302232549e-05,6.155933960888468e-07,1.756982968236265e-06,3.114667636212292e-06,9.337922185740074e-06,6.763721241469232e-06,2.445188880242454e-06,4.127788660725714e-06,0.008328394476466957,0.0008933988407106547,1.3608209188265493e-05,0.00863820048156903,7.542444748101485e-05,0.03468142692557552,0.038037276011918184,1.1716595556411844e-05,8.200726470209394e-06,3.244213404323647e-06,2.793870947555677e-06,2.1425909848097478e-06,5.277259824281071e-05,1.6865106523722486e-05,1.2060072109858572e-05,8.443918942108452e-07,6.879320189582904e-06,1.551663921356766e-05
1,-3695000.0,False,8,4dd64_00000,2025-08-11_19-22-31,1754932951,1.9242448806762695,14.671515226364136,14353,Mac,127.0.0.1,14.671515226364136,8,1.9054227558328054,9.457240868514364e-06,1.9052623010202745,1.7818313820693776,0.11949011553139781,0.0010349496573715182,5.1373040075458486e-05,5000.0,0.005701602990273383,0.0019154612056548998,0.005905193514958218,12.5,-3695000.0,20,7.46,7.0,5.039374785692105e-05,10.36823839457432,1.649527031597521e-05,20,20.0,250.0,-7.5,-184750.0,10.36823839457432,3226.0854642303393,1,0,0,0,0,0,53.75,79.25,-3695000.0,0.00012191792826372057,7.46,4.937477925545176e-05,5000.0,-3695000.0,7.46,5000.0,6000,0.14886373,0.020945728,48000,-0.11716496,6003,0.60540235,8.0,0.0090570820258,1000.0,-0.054619994,0.0002847858517,0.101702645,0.0029160012491047382,0.0014844422,28.60869,1.0,339544.88853938814,252000,5000.0,5250.0,6000,31500,48000,6003,0,1739528.9640120512,333306.1858418215,332191.5998509618,20,1.4880736840656957e-05,20,-16.5,160,0.11685716532614647,2.8634258314500087e-05,10.3682383945743,0.0002615759654737482,8.0,20.0,400,0.005593794989399612,12.5,0.35,10.3682383945743,20,40400,0.09072908472388978,0.35,4.3644637569144206e-05,0.00010340228055965275,3200,0.35,3200,400,400,1.557287382111882e-05,1.071913173768119e-05,1.268034117419168e-05,6.135962944456922e-06,4.7643258107670536e-05,6.508018091524481e-07,1.8594294656030163e-06,3.418492171937626e-06,1.0276770015704285e-05,7.293724311494465e-06,2.6312169452520324e-06,4.118590180201087e-06,0.00830002428162063,0.0008953027625347511,1.3629627713588934e-05,0.008629909726787389,7.532936285653387e-05,0.03463826223735723,0.038007261171031925,8.63586231976823e-06,6.3473077451812174e-06,2.862034039399504e-06,2.2619322326309798e-06,1.5762060770803554e-06,3.7289335726904666e-05,1.3052152486814345e-05,9.612571401578934e-06,6.37518246058425e-07,5.593602231387857e-06,1.1184032215447483e-05
1,-4312500.0,False,9,4dd64_00000,2025-08-11_19-22-33,1754932953,2.247403860092163,16.9189190864563,14353,Mac,127.0.0.1,16.9189190864563,9,1.90770525285451,9.42766779061807e-06,1.9075443230108238,1.782916621589035,0.12068891146653078,0.0010317772410583926,4.43962664836362e-05,5000.0,0.006378918041475119,0.0016409837742990304,0.005881469471613178,12.5,-4312500.0,20,8.980000000000004,8.0,4.7071217269372324e-05,10.36823839457432,2.6765959435625445e-05,20,20.0,250.0,-7.5,-215625.0,10.36823839457432,3391.609372553487,1,0,0,0,0,0,51.425000000000004,80.925,-4312500.0,0.00013541883554431174,8.980000000000004,5.745659267830982e-05,5000.0,-4312500.0,8.980000000000004,5000.0,6000,0.023104187,0.019284964,54000,-0.10377396,6003,0.57015336,9.0,0.0090570820258,1000.0,-0.040696528,0.0002847858517,0.10202646,0.0014580006245523691,0.0018121906,28.674519,1.0,340963.21825454145,283500,5000.0,5250.0,6000,31500,54000,6003,0,1748982.619959088,335031.6490471398,333958.85371246096,20,1.4647693057400444e-05,20,-16.5,180,0.11672800825333074,2.8185854949055655e-05,10.368238394574323,0.000259853546730727,9.0,20.0,400,0.005061730387387798,12.5,0.35,10.368238394574323,20,45400,0.09204212262604121,0.35,4.470685733096721e-05,0.00010429821145884433,3600,0.35,3600,400,400,1.9536197986598508e-05,1.1886631659224046e-05,1.4619828231519453e-05,6.1388074423501635e-06,5.134567781773915e-05,1.3165411522406876e-06,1.9632026903383807e-06,3.4159300306273152e-06,1.1339472458029753e-05,7.861903252242913e-06,3.136678346944672e-06,4.111984285594549e-06,0.00827773903894956,0.0008949584849770548,1.3615422005219041e-05,0.009997375209011205,7.530231922826655e-05,0.03461859461495743,0.03799550438828572,8.66336628527641e-06,6.42648183065155e-06,2.876239532047643e-06,2.538822457776408e-06,1.6344730794865049e-06,3.7646943991323686e-05,1.3339683645104633e-05,9.661034443682404e-06,6.555607711324811e-07,5.525786777246384e-06,1.126085633731243e-05
1,-4930000.0,False,10,4dd64_00000,2025-08-11_19-22-35,1754932955,1.6755108833312988,18.594429969787598,14353,Mac,127.0.0.1,18.594429969787598,10,1.9043004161662784,9.396301952627164e-06,1.9041389993605968,1.7788917695434103,0.12131482568131835,0.001027694468393893,4.1126509761553036e-05,5000.0,0.004551643676590174,0.0021666977465883905,0.006032553265779401,12.5,-4930000.0,20,8.260000000000002,9.0,2.780393175363629e-05,10.36823839457432,1.3836045044978768e-05,20,20.0,250.0,-7.5,-246500.0,10.36823839457432,3656.4858631566767,1,0,0,0,0,0,43.05,80.15,-4930000.0,0.0001047609906388606,8.260000000000002,4.3550543510387285e-05,5000.0,-4930000.0,8.260000000000002,5000.0,6000,0.07620148,0.019550085,60000,-0.12937036,6003,0.539249,10.0,0.0090570820258,1000.0,-0.06608772,0.0002847858517,0.10191888,0.0007290003122761846,0.0017268539,28.664484,1.0,342616.02097995137,315000,5000.0,5250.0,6000,31500,60000,6003,0,1759637.1054483764,336984.43066264736,335953.91247621126,20,1.3852119373858353e-05,20,-16.5,200,0.11656934609066716,2.713104331305076e-05,10.368238394574323,0.0002579846012193009,10.0,20.0,400,0.004999734949087724,12.5,0.35,10.368238394574323,20,50400,0.09280183472971802,0.35,4.269980300571988e-05,0.00010002026061183281,4000,0.35,4000,400,400,1.3222093960101526e-05,9.438013583640186e-06,1.1109361945191976e-05,5.408212643658485e-06,3.934222956213859e-05,5.797846245154783e-07,1.7343178013202667e-06,3.000746471522162e-06,8.656778624669317e-06,6.247973946428801e-06,2.3342384613034717e-06,4.096283728259514e-06,0.008251089988634856,0.0008942634903387203,1.355509839749848e-05,0.009974703127019771,7.519345693624887e-05,0.035463807418168666,0.03796098684433022,8.336893549439287e-06,6.151443496257663e-06,2.7893211488938135e-06,2.2335695521193226e-06,1.5581434097642257e-06,3.5522014476486514e-05,1.2762468942879005e-05,9.358156899496429e-06,6.239797215084522e-07,5.426694353817055e-06,1.0785511700152424e-05
