num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_mean,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/env_reset_timer,env_runners/env_step_timer,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_return_min,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/total_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_explained_var,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,627500.0,False,1,08487_00000,2025-08-17_09-25-20,1755422720,10.642334222793579,10.642334222793579,215748,intrinsic-attention2,10.156.0.3,10.642334222793579,1,10.43988862200058,1.9873994460795075e-05,10.437101777002681,9.449171164997097,0.9684338760052924,0.0012463669991120696,0.9952570451641812,0.004000000000000001,0.002533336577348722,627500.0,0.0006291620011324994,6.694619330492317e-05,2500.0,0.002025202700140653,-10.5,0.00014355620974317214,10.5,313750.0,0.03626810336553356,5000.0,0.0,2,0.9952570451641812,2,2.0,544.0412724497997,1,0,0,0,0,0,90.38125000000001,93.03125,0.0005291681378550879,5000.0,0.004000000000000001,0.00016750998474042894,0.004000000000000001,627500.0,5000.0,627500.0,457500,0,7500,30134,457500,5000,22337,30134,1228912.3846866023,80932.3835114173,80933.58968987233,494.0,30134,97.71233,22337,0.0034828119666,1.0293586,1.0,-3.0398369e-05,0.4610211,30134,0.9201641,1.0,0.15579689,0.41004464,0.0631317558363,3.211087,0.48844146728515625,80937.09513123681,2.0,0.00034396700357319787,8.717174924237628e-05,100,2,2,0.7837645722890833,-10.5,50,0.7,5100,0.002162640920141712,10.5,0.00022417938639732743,0.1751366489988868,50,1.0,0.7837645722890833,0.5876533400005428,0.0008178801053437438,0.7,100,0.00023680767727558586,100,0.7,100,100,6.736605299735582e-05,2.526583425266428e-06,4.858419013223722e-05,2.2373078019635695e-05,5.199232901719998e-05,0.00023325998877724968,4.3356361528107686e-05,9.507302435118287e-06,2.6022838438459068e-05,1.0899926390855862e-05,5.487298505593227e-06,0.1423699340011808,0.0001996870050788857,3.27340021613054e-05,0.17718926700035809,1.080000220099464e-05,0.21504741399985505,0.02038309799536364,0.03105207699991297,2.416666241830313e-06,5.3788114099201815e-05,2.5058552229607816e-05,0.00010154316778278119,0.00011164388856648304,0.0003946408801015616,3.0150558861494074e-05,5.153133050289848e-05,9.634034447738349e-06,7.067844757996736e-06,1.2429865751442022e-05
1,10000.0,False,2,08487_00000,2025-08-17_09-25-31,1755422731,10.908527135848999,21.550861358642578,215748,intrinsic-attention2,10.156.0.3,21.550861358642578,2,10.442260427130604,1.9845124479616062e-05,10.43949613992263,9.449169423477143,0.9708006895552534,0.001253375669111847,1.006700111107366,0.14799999999999996,0.008680920254129547,10000.0,0.0006291620011324994,6.541632751990436e-05,2500.0,0.0020728919201355896,-10.5,0.00013924757189974897,10.5,5000.0,0.034235911472582925,5000.0,1.0,2,1.006700111107366,2,2.0,551.8718446882962,1,0,0,0,0,0,96.36666666666666,93.32666666666668,0.0005136937410901767,5000.0,0.14799999999999996,0.00016567654769907513,0.14799999999999996,10000.0,5000.0,10000.0,915000,0,7500.0,60268,457500,5000.0,22337,30134,1239302.5493063203,81617.68406177268,81618.66949578049,494.0,60268,97.43992,22337,0.0034828119666,0.56937337,1.0,8.404255e-06,0.4610212,30134,0.10854944,2.0,0.6140003,0.19826604,0.0631317558363,6.1588893,0.7326622009277344,81622.0910254693,2.0,0.0003432547935517505,8.55577497195922e-05,100,2,2,0.9573306375970015,-10.5,50,0.9,10100,0.0023115677202440567,10.5,0.00017658436947478202,0.1754270450988406,100,2.0,0.9573306375970015,0.5906259416905232,0.000654032554748872,0.9,200,0.00020092705088967436,100,0.9,200,100,6.812429346298555e-05,2.593601659446499e-06,4.8721578004137056e-05,2.2475500201886517e-05,3.912293251540575e-05,0.0002307758165917912,4.38655533674854e-05,9.357456411006664e-06,2.5841960107987764e-05,1.0624975220478398e-05,5.396541097107157e-06,0.14551784031122225,0.0002000023750588298,3.275063216278795e-05,0.17723326845036355,1.0796662172651851e-05,0.21482937768989357,0.02044489513544249,0.03098862788989209,2.5058328969388527e-06,6.508678077546478e-05,2.495611923860129e-05,5.4101759031168e-05,9.16011879516274e-05,0.00029812348131960274,3.101498940501989e-05,5.5068382037420235e-05,9.239741460132173e-06,6.373505832842792e-06,1.1546081256546667e-05
1,-607500.0,False,3,08487_00000,2025-08-17_09-25-42,1755422742,10.439507007598877,31.990368366241455,215748,intrinsic-attention2,10.156.0.3,31.990368366241455,3,10.440151731309312,1.9840213198040148e-05,10.437409278093405,9.44416310047241,0.9736442701596847,0.001258065652417281,1.006700111107366,0.52,0.008673215839807909,-607500.0,0.0006291620011324994,6.324066695928072e-05,2500.0,0.0019956860162201333,-10.5,0.00013431653814423858,10.5,-303750.0,0.033501104968544484,5000.0,2.0,2,1.006700111107366,2,2.0,566.7843047303626,1,0,0,0,0,0,96.68,93.3866666666667,0.0004986967927901444,5000.0,0.52,0.00016179362408075105,0.52,-607500.0,5000.0,-607500.0,1372500,0,7500.0,90402,457500,5000.0,22337,30134,1242793.261228914,81847.69928732514,81849.13674676999,494.0,90402,97.59061,22337,0.0034828119666,1.3615785,1.0,3.0994415e-06,0.4610211,30134,0.77122283,3.0,0.6348355,0.47851774,0.0631317558363,10.652783,1.0989933013916016,81851.54119524529,2.0,0.0003418299756158376,7.082498126538363e-05,100,2,2,0.9957671529634575,-10.5,50,1.7,15100,0.0023900542603223583,10.5,0.00017319254443008586,0.17552259825787986,150,3.0,0.9957671529634575,0.5937541758535837,0.0005635954115056484,1.7,300,0.0001780994343111338,100,1.7,300,100,6.490453379370181e-05,2.514977699252928e-06,4.7643170088100266e-05,2.2011746232368934e-05,3.821224999477217e-05,0.00022301245933435693,4.214817105888084e-05,8.916919256999586e-06,2.5313205435405835e-05,1.0467816324937985e-05,5.261357925155508e-06,0.1487948692881124,0.00020021554132690654,3.276565587948425e-05,0.17728014634585706,1.078863555812859e-05,0.2146254666229841,0.020513654024088463,0.03092873067102337,2.5785543271226836e-06,5.47249099634027e-05,2.3475703183393612e-05,4.240536209037885e-05,7.478375093799056e-05,0.0002527692652509605,2.761391764612804e-05,4.713373622915982e-05,9.097774273157822e-06,5.688528721970032e-06,1.0672912049629338e-05
1,-1225000.0,False,4,08487_00000,2025-08-17_09-25-53,1755422753,11.085744619369507,43.07611298561096,215748,intrinsic-attention2,10.156.0.3,43.07611298561096,4,10.44460769830621,1.9798381015527413e-05,10.441887285392509,9.444704645717712,0.9775111642781029,0.001260892365830856,1.006700111107366,0.7159999999999997,0.008727577228296073,-1225000.0,0.0006291620011324994,6.591317428484417e-05,2500.0,0.0021356756960158245,-10.5,0.00014647672661960732,10.5,-612500.0,0.03476991188271295,5000.0,3.0,2,1.006700111107366,2,2.0,533.6421978140829,1,0,0,0,0,0,96.92,93.40000000000003,0.0005314494584618885,5000.0,0.7159999999999997,0.00017200797604340805,0.7159999999999997,-1225000.0,5000.0,-1225000.0,1830000,0,7500.0,120536,457500,5000.0,22337,30134,1249308.545461215,82278.36904513354,82278.24076992572,494.0,120536,97.28217,22337,0.0034828119666,1.5591922,1.0,5.1617622e-05,0.46102118,30134,0.6930665,4.0,0.12730701,0.47773442,0.0631317558363,7.0606775,1.6484899520874023,82369.43248706209,2.0,0.0003404884958789626,7.028640285639295e-05,100,2,2,1.0042789879865917,-10.5,50,1.7,20100,0.002217253310227534,10.5,0.00014723993299220462,0.17552263609531515,200,4.0,1.0042789879865917,0.5978162129250771,0.0005251880077886912,1.7,400,0.00017261190842667224,100,1.7,400,100,7.121357416794786e-05,2.6910904457211536e-06,5.091345423027629e-05,2.2834493718095722e-05,3.967583759361675e-05,0.0002365875228411007,4.4661867388696884e-05,9.827004300112101e-06,2.6495213496740153e-05,1.1176531982817714e-05,5.7477335002185e-06,0.15225766763521525,0.00020099241587822326,3.2749149317976834e-05,0.17750572837238887,1.0797449159836107e-05,0.21495404470676713,0.020604665253833997,0.030880492064289663,2.4309550780263944e-06,4.989223550642528e-05,2.246898588621671e-05,3.8593638872978224e-05,6.987365441303514e-05,0.00023680549124209806,2.675634182538748e-05,4.3769044860155216e-05,8.324979326928668e-06,5.439282655415738e-06,1.2856929253127961e-05
1,-1842500.0,False,5,08487_00000,2025-08-17_09-26-04,1755422764,10.85509991645813,53.93121290206909,215748,intrinsic-attention2,10.156.0.3,53.93121290206909,5,10.446326246823098,1.97452372197721e-05,10.443628503318543,9.443576047460542,0.9803265375953412,0.0012648635021368737,1.006700111107366,-0.624,0.009088971099031869,-1842500.0,0.0006291620011324994,6.777788447001853e-05,2500.0,0.002046530239953427,-10.5,0.00014157477782426696,10.5,-921250.0,0.03476367627258525,5000.0,4.0,2,1.006700111107366,2,2.0,546.9415150856163,1,0,0,0,0,0,96.88749999999999,93.4,0.0005217858234215047,5000.0,-0.624,0.00016709713856579916,-0.624,-1842500.0,5000.0,-1842500.0,2287500,0,7500.0,150670,457500,5000.0,22337,30134,1251225.9019803891,82405.09162109521,82404.87117944326,494.0,150670,97.71802,22337,0.0034828119666,0.2929786,1.0,-2.9802322e-06,0.46102113,30134,0.0067292233,5.0,0.33542317,-0.03717192,0.0631317558363,2.0140631,0.8242449760437012,82495.28236009988,2.0,0.000339148550901383,7.347985959383899e-05,100,2,2,1.006163949065147,-10.5,50,1.5,25100,0.00230667777985218,10.5,0.0001557873859344104,0.1757466004543744,250,5.0,1.006163949065147,0.6006814247558705,0.0005747816382476787,1.5,500,0.00018393833166466977,100,1.5,500,100,6.858766349546072e-05,2.592529961304436e-06,4.9753847729173374e-05,2.3230469006450768e-05,3.985110232132573e-05,0.00023365447165688358,4.4346613720798654e-05,9.323734023953333e-06,2.6046476515966525e-05,1.0976144648951154e-05,5.5125380970345655e-06,0.15569256514887728,0.0002012563317197119,3.273240778993487e-05,0.1774889269986187,1.0777724612621023e-05,0.21438593354971716,0.020624022741296703,0.030876087973637976,2.7568698130851843e-06,5.189143407798177e-05,2.3594028572901814e-05,4.093051452735612e-05,7.003462614426353e-05,0.0002647443780636823,2.8259049686172208e-05,4.8944675688969604e-05,8.888447567689589e-06,6.630781351809894e-06,1.1157555584035951e-05
1,-2460000.0,False,6,08487_00000,2025-08-17_09-26-15,1755422775,10.933280229568481,64.86449313163757,215748,intrinsic-attention2,10.156.0.3,64.86449313163757,6,10.44904301757486,1.968232487085655e-05,10.446367239605356,9.442716798425907,0.9838753786993302,0.0012662156471082895,1.006700111107366,0.344,0.00886925843096419,-2460000.0,0.0006291620011324994,6.666305523266871e-05,2500.0,0.0020807280557928612,-10.5,0.00014355478245199355,10.5,-1230000.0,0.03440333151217146,5000.0,5.0,2,1.006700111107366,2,2.0,550.0283265269742,1,0,0,0,0,0,96.74000000000001,93.40000000000003,0.0005187872145092331,5000.0,0.344,0.00016897583837261398,0.344,-2460000.0,5000.0,-2460000.0,2745000,0,7500.0,180804,457500,5000.0,22337,30134,1254635.079022421,82630.02160283469,82630.16237842538,494.0,180804,98.17944,22337,0.0034828119666,0.3301838,1.0,0.0,0.46102118,30134,0.00044124437,6.0,0.014101134,0.009643468,0.0631317558363,0.021335818,0.4121224880218506,82715.2736050581,2.0,0.0003383680454015636,7.32476156253968e-05,100,2,2,1.0065813770648688,-10.5,50,2.1,30100,0.0024102934699476463,10.5,0.00015360891494771098,0.1758902329398103,300,6.0,1.0065813770648688,0.6044827005183585,0.0005665887182207422,2.1,600,0.00018380721004405173,100,2.1,600,100,6.923050319234615e-05,2.5719992778012685e-06,4.984762078458756e-05,2.269314057686394e-05,3.918318262277572e-05,0.0002314734813480989,4.442568863674619e-05,9.370752803755803e-06,2.6741230486165883e-05,1.1113419246619112e-05,5.32806055415542e-06,0.15933563980738505,0.00020119711840422804,3.273594369642316e-05,0.17763394845862623,1.0773627361430914e-05,0.21437877392417395,0.020696328913888153,0.03082337364395896,2.586317590858816e-06,5.224767804488334e-05,2.5109612653592164e-05,4.0554013862524286e-05,7.279464145991048e-05,0.0002577035071857851,2.7805842116604516e-05,4.7224624441684986e-05,9.832125717405665e-06,6.186929850019073e-06,1.0621288521943396e-05
1,-3077500.0,False,7,08487_00000,2025-08-17_09-26-26,1755422786,11.11825704574585,75.98275017738342,215748,intrinsic-attention2,10.156.0.3,75.98275017738342,7,10.453559880299098,1.9623091654102444e-05,10.450904985049274,9.444036763931653,0.9870467129123469,0.0012683286806302947,1.006700111107366,0.5359999999999999,0.00910045987222168,-3077500.0,0.0006291620011324994,6.7631157444805e-05,2500.0,0.0021687207322102038,-10.5,0.00014820010460640914,10.5,-1538750.0,0.03535725406034691,5000.0,6.0,2,1.006700111107366,2,2.0,531.5845490043356,1,0,0,0,0,0,96.725,93.40625,0.0005337125621007561,5000.0,0.5359999999999999,0.00017258875474961217,0.5359999999999999,-3077500.0,5000.0,-3077500.0,3202500,0,7500.0,210938,457500,5000.0,22337,30134,1257510.3126136183,82820.06462408793,82820.12785819508,494.0,210938,97.699684,22337,0.0034828119666,0.3127853,1.0,0.0,0.46102118,30134,0.014471612,7.0,0.1247184,-0.012970123,0.0631317558363,0.5527255,0.4121224880218506,82900.8520498347,2.0,0.0003368511149737861,7.242709644609168e-05,100,2,2,1.0066738172414504,-10.5,50,2.1,35100,0.0023167140905570706,10.5,0.0001527102055226684,0.17602626272042027,350,7.0,1.0066738172414504,0.6077517693531981,0.0005823715892986998,2.1,700,0.00017866037305256342,100,2.1,700,100,7.052346952038377e-05,2.6885282175010276e-06,5.114144897783659e-05,2.341854985938019e-05,4.071579677274616e-05,0.00023842097654554274,4.5387031491103044e-05,9.898615785748451e-06,2.660763373177783e-05,1.1003609913855294e-05,5.547077153915969e-06,0.16265062542937347,0.00020120112720985037,3.268570423918694e-05,0.17734404416405775,1.074344108169204e-05,0.2145817787549565,0.020796347184737617,0.030763598737547908,2.953882564602766e-06,6.776868286619735e-05,2.372124777688083e-05,3.8210289090914844e-05,8.123238853997742e-05,0.000254870928427288,2.6918656116792592e-05,4.6432069028243196e-05,9.60946894938664e-06,5.5327060743994965e-06,1.1190862712489733e-05
1,-3695000.0,False,8,08487_00000,2025-08-17_09-26-36,1755422796,10.655545234680176,86.6382954120636,215748,intrinsic-attention2,10.156.0.3,86.6382954120636,8,10.453505460696045,1.9562150693794882e-05,10.4508713536488,9.441612939982306,0.9893501930632489,0.0012705290537931922,1.006700111107366,-0.09200000000000001,0.008980024399824722,-3695000.0,0.0006291620011324994,6.496434489946903e-05,2500.0,0.002054897376365262,-10.5,0.00014009024292679594,10.5,-1847500.0,0.03481130993512534,5000.0,7.0,2,1.006700111107366,2,2.0,549.9500131650753,1,0,0,0,0,0,96.73333333333335,93.49333333333334,0.0005133924149686712,5000.0,-0.09200000000000001,0.00016767615895914997,-0.09200000000000001,-3695000.0,5000.0,-3695000.0,3660000,0,7500.0,241072,457500,5000.0,22337,30134,1262061.5736380923,83121.92957762576,83121.7991656426,494.0,241072,98.49083,22337,0.0034828119666,0.24906702,1.0,0.0,0.46102113,30134,0.0016243932,8.0,0.017958524,-0.07176558,0.0631317558363,0.0503226,0.2060612440109253,83198.33513074102,2.0,0.0003355009138663793,7.079503832044754e-05,100,2,2,1.0066942882837675,-10.5,50,1.9,40100,0.0022293128103774507,10.5,0.00014561180310094536,0.1760339303732549,400,8.0,1.0066942882837675,0.6105143959796498,0.0005480798073832346,1.9,800,0.00017195478995099558,100,1.9,800,100,6.800099801401563e-05,2.575034340226213e-06,4.919550455823282e-05,2.2876035960718123e-05,3.958800096944448e-05,0.00022732282018149752,4.392198950594119e-05,9.332353203856846e-06,2.6764296994711373e-05,1.0549697774601806e-05,5.376667956962223e-06,0.1623106561650898,0.00020115420598811393,3.2646457142894176e-05,0.18066648198245272,1.072932672080269e-05,0.2143963357274264,0.020848199312892425,0.030679481730155483,2.676152568115792e-06,5.269633831991491e-05,2.5730390225015986e-05,3.940416160751731e-05,7.318732677712034e-05,0.00024333551391308585,2.670970350761803e-05,4.4479852865358535e-05,8.837985556589036e-06,5.358181824629643e-06,1.065949574698076e-05
1,-4312500.0,False,9,08487_00000,2025-08-17_09-26-47,1755422807,10.687527656555176,97.32582306861877,215748,intrinsic-attention2,10.156.0.3,97.32582306861877,9,10.453636913219107,1.9819549152646213e-05,10.451018527862363,9.442250256402495,0.9887998213926383,0.0012744977433177386,1.006700111107366,-0.676,0.008882396075090964,-4312500.0,0.0006291620011324994,6.503112970283332e-05,2500.0,0.002056180239538662,-10.5,0.0001424454147147865,10.5,-2156250.0,0.034242208380502306,5000.0,8.0,2,1.006700111107366,2,2.0,550.9475628166533,1,0,0,0,0,0,96.90666666666668,93.49333333333334,0.0005138966362935234,5000.0,-0.676,0.00016606726848266803,-0.676,-4312500.0,5000.0,-4312500.0,4117500,0,7500.0,271206,457500,5000.0,22337,30134,1263334.1288646786,83206.09479410198,83205.83755628997,494.0,271206,97.630165,22337,0.0034828119666,0.2861775,1.0,0.0,0.46102118,30134,0.0055170613,9.0,0.005444821,-0.03516612,0.0631317558363,0.014602233,0.10303062200546265,83278.67241247096,2.0,0.0003340657547653815,6.957693143563884e-05,100,2,2,1.0066988216326744,-10.5,50,1.9,45100,0.0022434384701045928,10.5,0.00015970248947514508,0.17618541859957942,450,9.0,1.0066988216326744,0.6101826455498154,0.0005565311914216007,1.9,900,0.0001902848581995209,100,1.9,900,100,6.789534504619627e-05,2.6627087053638486e-06,4.889712641290045e-05,2.264168069067671e-05,3.847900261443547e-05,0.0002313632767920358,4.388747646065698e-05,9.489784692230502e-06,2.5678018586653752e-05,1.0465421217127325e-05,5.394703396631834e-06,0.16210788449342894,0.00020118430396485578,3.259691253511843e-05,0.1806803203426162,1.0716073459528157e-05,0.21421426184011913,0.02090259890971508,0.030665966392810183,2.616265820149911e-06,5.04531520007556e-05,2.4523734847235754e-05,3.972175881779491e-05,7.449387981023544e-05,0.0002524187066073547,3.147788048567032e-05,4.838176592214815e-05,8.851451540535724e-06,5.483081013300553e-06,1.273942220448386e-05
1,-4930000.0,False,10,08487_00000,2025-08-17_09-26-58,1755422818,10.462542057037354,107.78836512565613,215748,intrinsic-attention2,10.156.0.3,107.78836512565613,10,10.45164923025689,1.977143367467429e-05,10.449051748423782,9.440353249858495,0.988682758748689,0.0012784637858827446,1.006700111107366,0.8559999999999998,0.00835777154910566,-4930000.0,0.0006291620011324994,6.348687485811492e-05,2500.0,0.00198260297239176,-10.5,0.000173462067978024,10.5,-2465000.0,0.03458970548963288,5000.0,9.0,2,1.006700111107366,2,2.0,568.3745113068412,1,0,0,0,0,0,96.92666666666668,93.5,0.0004992260243009876,5000.0,0.8559999999999998,0.00016235867485090252,0.8559999999999998,-4930000.0,5000.0,-4930000.0,4575000,0,7500.0,301340,457500,5000.0,22337,30134,1264256.1645622158,83266.66863621867,83266.39563553236,494.0,301340,97.469925,22337,0.0034828119666,0.38127998,1.0,1.1920929e-07,0.46102113,30134,0.0008985684,10.0,0.00015494991,0.060962226,0.0631317558363,0.0006546872,0.05151531100273132,83335.58304830568,2.0,0.0003332486172332571,7.01577844008859e-05,100,2,2,1.0066998255508928,-10.5,50,1.9,50100,0.002271455830123159,10.5,0.00014767836811217187,0.17625600961356333,500,10.0,1.0066998255508928,0.6101759611543204,0.000532622269857286,1.9,1000,0.0001827386581529528,100,1.9,1000,100,6.677430007192126e-05,2.4165212168111683e-06,4.7161643049112316e-05,2.199539361939548e-05,3.782998405796518e-05,0.0002242762485121171,4.38023029883343e-05,8.851137417958381e-06,2.52926586291893e-05,1.039421643762809e-05,5.084553989431406e-06,0.1618677383484709,0.00020124512091572463,3.2585363440685215e-05,0.180834467429203,1.0697712731711787e-05,0.214263612741649,0.020980779750652778,0.030617935278882222,2.470654237114649e-06,4.79793385491177e-05,2.350790031175816e-05,3.939436765761414e-05,7.089176083060676e-05,0.0002402328215628709,2.760972459522848e-05,4.908538842382125e-05,8.504314035323064e-06,5.550252230841564e-06,1.181597637666088e-05
