num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/time_between_sampling,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/num_episodes_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_max,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/sample,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/mean_kl_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/sample,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_max,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions
1,627500.0,False,1,05b96_00000,2025-08-17_09-25-17,1755422717,10.924654722213745,10.924654722213745,214698,intrinsic-attention2,10.156.0.3,10.924654722213745,1,10.70088014799694,2.1007996110711247e-05,10.69862034599646,9.74318148799648,0.9337893480042112,0.0015725350021966733,0.002599425233238267,0.00014735374965711446,6.901804848478929e-05,313750.0,0.9952570451641812,2,0.0,-0.4960000000000002,0.0358743755510821,2500.0,10.5,-10.5,2,0.0021194636000727777,0.00037450499803526327,627500.0,5000.0,0.9952570451641812,2.0,532.1554503879638,1,0,0,0,0,0,90.36875,92.60625,0.0001730662513269972,0.0005526955896589559,-0.4960000000000002,-0.4960000000000002,5000.0,627500.0,5000.0,627500.0,7500,30134,0,5000,457500,30134,457500,22337,1298167.8799429918,85550.52933499354,85534.81818117565,494.0,1.0,0.11565352,0.0631317558363,7.524958,30134,0.46102118,22337,0.45671374,1.0,-0.040821195,0.0034828119666,30134,100.999344,0.81252027,0.48844146728515625,0.59697586,85582.88669562878,10.5,1.0,-10.5,2,0.0003560490004019812,0.7837645722890833,0.00022563317900970066,0.7837645722890833,0.19356688700645464,2.0,8.771439442379909e-05,50,-6.38,50,0.002332085479865782,100,5100,2,0.5790434579976136,0.0002377121471631115,100,100,0.0007854105325765354,-6.38,100,100,-6.38,5.291026410287308e-06,1.1095280811048398e-05,2.80014481143315e-05,4.571257812566165e-05,8.962899845223176e-06,5.451580136123551e-05,7.059203231497419e-05,2.30545516236444e-05,5.0673577463159e-05,0.00024445471848146526,2.5813223314642443e-06,0.03000557100313017,0.1324590599979274,0.1741703649968258,0.21531629699893529,0.00019975499890279025,3.28699970850721e-05,1.1382006050553173e-05,0.025433391994738486,5.510016282143012e-06,1.0095774467990741e-05,1.3939375265653672e-05,3.255990990828499e-05,5.536755826602155e-05,2.532041694319689e-05,2.850648954027272e-06,7.617528889688202e-05,0.00010938110662722252,5.72494207995728e-05,0.00037410023028531224
1,10000.0,False,2,05b96_00000,2025-08-17_09-25-28,1755422728,10.891647100448608,21.816301822662354,214698,intrinsic-attention2,10.156.0.3,21.816301822662354,2,10.700593400626968,2.0994506194256246e-05,10.698330646836476,9.739421691356547,0.9372692696542072,0.0015728239621967076,0.008741566709816666,0.00013733170930272837,6.473586091698346e-05,5000.0,1.006700111107366,2,1.0,-3.332,0.03403699103382188,2500.0,10.5,-10.5,2,0.002035714159865165,0.00037450499803526327,10000.0,5000.0,1.006700111107366,2.0,560.0408196762721,1,0,0,0,0,0,96.14000000000001,93.27333333333331,0.00016324685745443545,0.0005042510612675151,-3.332,-3.332,5000.0,10000.0,5000.0,10000.0,7500.0,60268,0,5000.0,457500,30134,915000,22337,1301037.210503492,85737.45040493575,85722.56879017808,494.0,1.0,0.012249383,0.0631317558363,5.351363,30134,0.4610211,22337,0.38627008,2.0,-0.0051654577,0.0034828119666,60268,98.640854,0.71059734,0.48844146728515625,0.54022706,85768.36160304841,10.5,2.0,-10.5,2,0.0003548791004141094,0.9573306375970015,0.0001872675870859458,0.9573306375970015,0.19357046682642248,2.0,8.126747388163553e-05,100,-1.98,50,0.0023206857698824025,100,10100,2,0.5825321340476511,0.00019455252765636247,100,200,0.0006482277008114048,-1.98,100,200,-1.98,5.597840185569833e-06,1.0715868037573126e-05,2.581278781167966e-05,4.234068125657046e-05,8.634481514867142e-06,3.8943843651855945e-05,6.664322689736703e-05,2.2666757474441745e-05,4.794411715187e-05,0.00022372790300054146,2.5527703034584315e-06,0.029977291983159376,0.13588365462790533,0.17429140049680428,0.21528364158890326,0.00019983764890639578,3.2868847047211605e-05,1.1368145933374761e-05,0.025438709794834723,5.994989279577035e-06,9.460462530079598e-06,1.2181925903231845e-05,3.107248225379398e-05,4.958097065756542e-05,2.4133303694798907e-05,2.7137226703774644e-06,4.869179589553171e-05,8.115613705066866e-05,6.208172239672201e-05,0.00030308384414390213
1,-607500.0,False,3,05b96_00000,2025-08-17_09-25-39,1755422739,10.991347074508667,32.80764889717102,214698,intrinsic-attention2,10.156.0.3,32.80764889717102,3,10.701515056430758,2.0981231139739975e-05,10.699268823478079,9.736866356122952,0.9407412203576867,0.0015742646326281828,0.009036995252710987,0.00014728320503780987,6.737914557338914e-05,-303750.0,1.006700111107366,2,2.0,3.6319999999999997,0.03498943717086009,2500.0,10.5,-10.5,2,0.0021171991879818967,0.00037450499803526327,-607500.0,5000.0,1.006700111107366,2.0,537.50467750047,1,0,0,0,0,0,96.60666666666665,93.38666666666668,0.0001695948093865105,0.0005312230496604537,3.6319999999999997,3.6319999999999997,5000.0,-607500.0,5000.0,-607500.0,7500.0,90402,0,5000.0,457500,30134,1372500,22337,1300955.667882883,85731.00610404315,85716.77796263603,494.0,1.0,0.3960841,0.0631317558363,2.7570415,30134,0.4610211,22337,-0.09746774,3.0,-0.0008068085,0.0034828119666,90402,97.58524,0.41552824,0.7326622009277344,0.19915113,85760.47940417111,10.5,3.0,-10.5,2,0.00035454286945096094,0.9957671529634575,0.00015247846104467303,0.9957671529634575,0.19338250625815198,2.0,6.848245074837905e-05,150,-1.38,50,0.002220790560095338,100,15100,2,0.5858975651471467,0.00017757208365906242,100,300,0.0005515062909791081,-1.38,100,300,-1.38,5.650191725497763e-06,1.1124557303974244e-05,2.7145814574275082e-05,4.5270013520190317e-05,9.137120160506815e-06,3.992413539699204e-05,7.003153077482605e-05,2.2998684386216416e-05,5.06853384983996e-05,0.00024040952826778032,2.6423931836255616e-06,0.02993568513338032,0.13921800236166673,0.17434087924183042,0.2152943011529991,0.00019983785239091958,3.287469852220966e-05,1.135715450218413e-05,0.025452398956849354,5.867387937826261e-06,9.681981376331823e-06,1.0992414869986603e-05,2.723877301930805e-05,4.5170244722111346e-05,2.427208903220183e-05,2.7109080295250126e-06,4.141102446239592e-05,7.126476106202842e-05,5.297829606140587e-05,0.00024600761587207135
1,-1225000.0,False,4,05b96_00000,2025-08-17_09-25-50,1755422750,11.00250506401062,43.81015396118164,214698,intrinsic-attention2,10.156.0.3,43.81015396118164,4,10.702407573326472,2.0923818853741977e-05,10.700177912643264,9.734731462791693,0.9437800476241193,0.0015715661663157224,0.008775199189497734,0.00014636603064649772,6.981734417829803e-05,-612500.0,1.006700111107366,2,3.0,-4.240000000000002,0.03529963936570249,2500.0,10.5,-10.5,2,0.0021243631079269107,0.00037450499803526327,-1225000.0,5000.0,1.006700111107366,2.0,536.7346517132189,1,0,0,0,0,0,96.9,93.4,0.0001728950038714261,0.0005315411934429713,-4.240000000000002,-4.240000000000002,5000.0,-1225000.0,5000.0,-1225000.0,7500.0,120536,0,5000.0,457500,30134,1830000,22337,1300948.0353875207,85728.58210462658,85715.00677066448,494.0,1.0,0.34603813,0.0631317558363,6.5417404,30134,0.4610211,22337,0.34672603,4.0,-0.020683765,0.0034828119666,120536,98.80676,0.9183478,1.0989933013916016,0.61245215,85756.54020617837,10.5,4.0,-10.5,2,0.0003532697307594716,1.0042789879865917,0.0001543615704364056,1.0042789879865917,0.19332692771556154,2.0,6.728123563453582e-05,200,0.02,50,0.0022158734602271577,100,20100,2,0.5890073157856432,0.0001765312537071585,100,400,0.0005595543583539642,0.02,100,400,0.02,6.090558221123727e-06,1.0873668768051522e-05,2.676096183769914e-05,4.5833074754450514e-05,9.264071824485956e-06,3.97643604960788e-05,7.023928329077563e-05,2.3566651761664337e-05,4.991708582013914e-05,0.0002391191270241848,2.5724195077021122e-06,0.029885482352089522,0.14266427753805622,0.1743172303294097,0.2150419164214273,0.0001997737138570883,3.2882961524548595e-05,1.1367292935814475e-05,0.025443087107279192,5.410177677038062e-06,9.065141206502219e-06,1.2364300119873866e-05,2.7214088568440384e-05,4.615335047927073e-05,2.4116124960702082e-05,2.556531068054641e-06,4.2822231855088396e-05,7.063928926715027e-05,5.3674600898630274e-05,0.00025609860149164736
1,-1842500.0,False,5,05b96_00000,2025-08-17_09-26-01,1755422761,10.59280776977539,54.40296173095703,214698,intrinsic-attention2,10.156.0.3,54.40296173095703,5,10.699253334453166,2.0845120658028752e-05,10.697041168236833,9.728316067393763,0.947055256197863,0.0015721860146610679,0.008662265848486858,0.00013750263637433434,6.488975654942191e-05,-921250.0,1.006700111107366,2,4.0,5.759999999999999,0.03460574987721971,2500.0,10.5,-10.5,2,0.0019973321201105136,0.00037450499803526327,-1842500.0,5000.0,1.006700111107366,2.0,557.5847123926059,1,0,0,0,0,0,96.92,93.40000000000003,0.00016401622723176656,0.0005068890638848238,5.759999999999999,5.759999999999999,5000.0,-1842500.0,5000.0,-1842500.0,7500.0,150670,0,5000.0,457500,30134,2287500,22337,1306556.8095833044,86095.88274782605,86083.03527502119,494.0,1.0,0.9837516,0.0631317558363,16.81063,30134,0.46102113,22337,0.85159,5.0,-0.0014190674,0.0034828119666,150670,97.10819,2.251335,1.6484899520874023,0.46432206,86122.11814784208,10.5,5.0,-10.5,2,0.00035174230345021216,1.006163949065147,0.00015141241320693115,1.006163949065147,0.19326034268838652,2.0,6.637684994578806e-05,250,1.62,50,0.0023072490497725085,100,25100,2,0.5925678929778321,0.0001773266236126237,100,500,0.0005451935640375284,1.62,100,500,1.62,5.299313342969019e-06,1.078856619297006e-05,2.5859118932357666e-05,4.369124977585579e-05,8.708264636079786e-06,3.797021639170382e-05,6.625350069952191e-05,2.2687031880040815e-05,4.946269650105718e-05,0.00022509140095475753,2.6579451058180784e-06,0.029826089108627187,0.14616293258268492,0.17436159485605845,0.21511229900722187,0.0001998112567678303,3.28587718890344e-05,1.1352939956551708e-05,0.025450678416238035,5.957829197872656e-06,8.414854618339202e-06,1.1776604859279584e-05,2.7087469830025413e-05,4.751106452028964e-05,2.3098204498917672e-05,2.4516365035730452e-06,3.947325230038881e-05,7.004605440833496e-05,5.045071582436551e-05,0.00024708484803745814
1,-2460000.0,False,6,05b96_00000,2025-08-17_09-26-12,1755422772,10.930363893508911,65.33332562446594,214698,intrinsic-attention2,10.156.0.3,65.33332562446594,6,10.699471242518623,2.1008009444301348e-05,10.697275660344435,9.725099056809828,0.9504301450158616,0.0015707098445502073,0.00868346140479813,0.00014614395690018585,6.615425665610042e-05,-1230000.0,1.006700111107366,2,5.0,-2.244,0.03430132298865671,2500.0,10.5,-10.5,2,0.002081695948116248,0.00037450499803526327,-2460000.0,5000.0,1.006700111107366,2.0,541.5211392215973,1,0,0,0,0,0,96.88125,93.4,0.00016809595611653208,0.0005247952211309805,-2.244,-2.244,5000.0,-2460000.0,5000.0,-2460000.0,7500.0,180804,0,5000.0,457500,30134,2745000,22337,1303971.982737629,85921.3298489724,85909.55471341628,494.0,1.0,0.20172524,0.0631317558363,9.595431,30134,0.46102118,22337,0.545821,6.0,0.043503344,0.0034828119666,180804,94.114136,1.1973928,2.4727349281311035,0.34337094,85944.80229839098,10.5,6.0,-10.5,2,0.0003501938404024079,1.0065813770648688,0.00015433175650795503,1.0065813770648688,0.19312831816150436,2.0,6.826560869957764e-05,300,1.22,50,0.0022786622696730776,100,30100,2,0.595740418978032,0.0001743487241310754,100,600,0.0005692192807991466,1.22,100,600,1.22,5.3936168837179035e-06,1.091857592847958e-05,2.5972457469254818e-05,4.4851431039264206e-05,8.791439204977217e-06,3.918186374381834e-05,6.892537499729677e-05,2.3322235748902243e-05,4.9860813165414365e-05,0.000234022463051767,2.6055264318333217e-06,0.02977192399753996,0.14940756175686748,0.17441267644745148,0.21502370973716775,0.0002001055741993675,3.285929421396591e-05,1.1330870508349695e-05,0.02547157903211608,5.5583416915473564e-06,8.809608055897362e-06,1.0908221734841769e-05,2.7119913147625015e-05,4.6474570041783764e-05,2.3723479120069783e-05,3.2643747612402167e-06,4.116003741903222e-05,7.369127362237103e-05,5.6947901031806846e-05,0.00024081684426512386
1,-3077500.0,False,7,05b96_00000,2025-08-17_09-26-22,1755422782,10.426227569580078,75.75955319404602,214698,intrinsic-attention2,10.156.0.3,75.75955319404602,7,10.694896104363462,2.092059930312915e-05,10.692717918361046,9.716700647741762,0.9542608049757038,0.0015678273660939652,0.008766831194629204,0.00013496007177689128,6.377105051921541e-05,-1538750.0,1.006700111107366,2,6.0,1.4439999999999993,0.03349913653856092,2500.0,10.5,-10.5,2,0.0019910517399839597,0.00037450499803526327,-3077500.0,5000.0,1.006700111107366,2.0,570.8010939109255,1,0,0,0,0,0,96.6642857142857,93.40000000000002,0.00015948894337528292,0.000495231668310656,1.4439999999999993,1.4439999999999993,5000.0,-3077500.0,5000.0,-3077500.0,7500.0,210938,0,5000.0,457500,30134,3202500,22337,1307970.5780917655,86182.68894871595,86171.6963622381,494.0,1.0,0.10146485,0.0631317558363,12.472839,30134,0.4610211,22337,0.3010116,7.0,0.07514727,0.0034828119666,210938,90.40224,0.8704167,3.7091023921966553,0.49278218,86204.83812321696,10.5,7.0,-10.5,2,0.0003485694519467874,1.0066738172414504,0.00013731748423577415,1.0066738172414504,0.19279170317986694,2.0,6.245029284185823e-05,350,6.02,50,0.002094497149955714,100,35100,2,0.599603785798233,0.00016151494994032245,100,700,0.0005004332212928764,6.02,100,700,6.02,5.179695611071675e-06,1.0591924327951257e-05,2.4966004186227616e-05,4.1840437573687536e-05,8.333296705337225e-06,3.792792956764177e-05,6.484357009002399e-05,2.200045667758356e-05,4.7122908865707263e-05,0.00022183745892086906,2.437622329009126e-06,0.029763766027602227,0.14930761851923602,0.178230288813039,0.21514456595981027,0.000200074678467761,3.2882331277578924e-05,1.130722175547553e-05,0.025501838221744684,4.955460148769696e-06,8.604433132821699e-06,1.0287971189680763e-05,2.5524286368249374e-05,4.372999116185027e-05,2.2253100978328074e-05,2.4321804104699843e-06,3.747245183171225e-05,6.568652893058521e-05,4.764254088428698e-05,0.00022198961858573073
1,-3695000.0,False,8,05b96_00000,2025-08-17_09-26-33,1755422793,10.5497407913208,86.30929398536682,214698,intrinsic-attention2,10.156.0.3,86.30929398536682,8,10.691430738439806,2.085322333359241e-05,10.689250182207441,9.710037555804366,0.9574667532259403,0.0015661766523881642,0.008821145864181791,0.00013660690022430328,6.393841646223633e-05,-1847500.0,1.006700111107366,2,7.0,7.164,0.03387881242185037,2500.0,10.5,-10.5,2,0.002003800508158747,0.00037450499803526327,-3695000.0,5000.0,1.006700111107366,2.0,560.881596808395,1,0,0,0,0,0,96.52666666666669,93.45333333333335,0.00016535644264143817,0.0005036271570677166,7.164,7.164,5000.0,-3695000.0,5000.0,-3695000.0,7500.0,241072,0,5000.0,457500,30134,3660000,22337,1309809.5765856798,86303.56530962158,86292.96312413824,494.0,1.0,0.09529245,0.0631317558363,12.369619,30134,0.46102118,22337,-0.21653382,8.0,0.034687936,0.0034828119666,241072,94.94081,0.45589238,5.563653469085693,0.35860148,86325.11405088405,10.5,8.0,-10.5,2,0.0003470558774351688,1.0066942882837675,0.00014333984680428355,1.0066942882837675,0.19259293815807987,2.0,6.424291276675527e-05,400,8.82,50,0.0020237085400731302,100,40100,2,0.6029047077702767,0.00016637712327255224,100,800,0.0005204058902576417,8.82,100,800,8.82,5.11678868723066e-06,1.0559458901084938e-05,2.6822376730114303e-05,4.284058971796346e-05,8.586979786922948e-06,3.867130541115393e-05,6.635338335531262e-05,2.2236800968723945e-05,4.7441816857329365e-05,0.00022429607910049243,2.463707613943057e-06,0.029729638547337713,0.14913857292408356,0.17828339352491915,0.2185859415802185,0.00020001638164545443,3.2879737966322567e-05,1.129685957494733e-05,0.02551292737953736,5.231128858204095e-06,8.661558747627658e-06,1.0487357141924226e-05,2.631109152204225e-05,4.396916715271463e-05,2.3971011292378377e-05,2.5702501812245275e-06,3.8340276798876485e-05,6.693462968963894e-05,4.881694412890934e-05,0.00023138939345515773
1,-4312500.0,False,9,05b96_00000,2025-08-17_09-26-43,1755422803,10.252101421356201,96.56139540672302,214698,intrinsic-attention2,10.156.0.3,96.56139540672302,9,10.685033989485408,2.0779941111482647e-05,10.682869687985413,9.7046326749863,0.9564961340236976,0.001565946285888964,0.008682761869554289,0.00017637695276282383,6.410153940223004e-05,-2156250.0,1.006700111107366,2,8.0,9.840000000000003,0.03381288844546133,2500.0,10.5,-10.5,2,0.0019706817199767112,0.00037450499803526327,-4312500.0,5000.0,1.006700111107366,2.0,572.6210981567451,1,0,0,0,0,0,97.07857142857142,93.48571428571428,0.00015993430782765977,0.000492812632679815,9.840000000000003,9.840000000000003,5000.0,-4312500.0,5000.0,-4312500.0,7500.0,271206,0,5000.0,457500,30134,4117500,22337,1317508.14115377,86809.02900509517,86798.94426808647,494.0,1.0,3.2143224e-05,0.0631317558363,0.25089264,30134,0.46102113,22337,-0.66010374,9.0,-0.009617209,0.0034828119666,271206,96.74212,-0.33977574,2.7818267345428467,0.02195567,86829.35650075208,10.5,9.0,9.5,2,0.0003459602786103375,1.0066988216326744,0.00014682791051278364,1.0066988216326744,0.19243533071646143,2.0,6.535029599989602e-05,450,10.02,50,0.002130335439869668,100,45100,2,0.602260261622548,0.00017582724341201313,100,900,0.0005264345451661539,10.02,100,900,10.02,5.235483381669296e-06,1.037760895161846e-05,2.4954060243225202e-05,4.222841066851951e-05,8.368478053867766e-06,3.727645576352565e-05,6.510320162754326e-05,2.1673004234667857e-05,4.672936387730557e-05,0.00021982773816294642,2.466511254994011e-06,0.029677882501902467,0.1489272611648169,0.17818752090968054,0.2183029012844213,0.000199965917846576,3.285136058373398e-05,1.1261451013894801e-05,0.02551252109573574,5.844883413939686e-06,8.511810536772539e-06,1.1023101861283135e-05,2.6832514935243703e-05,4.469215738451595e-05,2.323476414920329e-05,2.5346939837990735e-06,3.943660644975341e-05,6.92397656770039e-05,5.1868878952822674e-05,0.00023115049847336058
1,-4930000.0,False,10,05b96_00000,2025-08-17_09-26-54,1755422814,11.059671878814697,107.62106728553772,214698,intrinsic-attention2,10.156.0.3,107.62106728553772,10,10.686745748590527,2.071111169044339e-05,10.684596950925565,9.703601962296451,0.9591985592734894,0.0015658703830463134,0.007156071800111945,0.00018485499621586905,6.624850786591734e-05,-2465000.0,1.006700111107366,2,9.0,10.075999999999999,0.03526190494344164,2500.0,10.5,9.5,2,0.0020427830801345403,0.00037450499803526327,-4930000.0,5000.0,1.006700111107366,2.0,551.0953784022848,1,0,0,0,0,0,96.80625,93.5,0.0001680727219899583,0.0005178531694642586,10.075999999999999,10.075999999999999,5000.0,-4930000.0,5000.0,-4930000.0,7500.0,301340,0,5000.0,457500,30134,4575000,22337,1320711.5518309118,87018.13935303358,87008.74740770503,494.0,1.0,0.0042528003,0.0631317558363,0.049153995,30134,0.46102116,22337,-0.69372994,10.0,-0.034843445,0.0034828119666,301340,97.11115,-0.361674,1.3909133672714233,7.991826e-05,87036.58366449318,10.5,10.0,9.5,2,0.0003445853958600162,1.0066998255508928,0.00015501710648734254,1.0066998255508928,0.19232701518930545,2.0,6.866389227096348e-05,500,10.02,50,0.0021839533895399656,100,50100,2,0.6050713809462771,0.0001739349466837029,100,1000,0.0005307348879414576,10.02,100,1000,10.02,5.402925158146724e-06,1.0657402032991402e-05,2.5514265805516117e-05,4.6019875733756597e-05,8.680758741659187e-06,3.828076560067152e-05,6.79287287196859e-05,2.2586147592753154e-05,4.8639753553426065e-05,0.00023188284616683003,2.5485841870844487e-06,0.029642921826912725,0.15196572847318185,0.17819743991058673,0.21809858843158775,0.00020043384861573812,3.28099169751812e-05,1.1222086479440883e-05,0.025514525454796533,6.200145263814671e-06,8.662026728231767e-06,1.0750274327768694e-05,2.7128907993841876e-05,4.537138835856088e-05,2.3632677036834236e-05,2.7863959749826134e-06,3.9290331504352816e-05,6.776563617571192e-05,5.27202427495981e-05,0.00023780813339959952
