num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/time_between_sampling,env_runners/env_step_timer,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/num_episodes,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_duration_sec_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/env_reset_timer,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/default_policy/num_trainable_parameters,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_reset_timer,evaluation/env_runners/sample,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor
1,252500.0,False,1,05648_00000,2025-08-17_09-32-18,1755423138,9.290627717971802,9.290627717971802,228206,intrinsic-attention2,10.156.0.3,9.290627717971802,1,9.095699944999069,1.5263001841958612e-05,9.095444990001852,7.872025799995754,1.2062497790029738,0.0015148669990594499,2,0.003264712007618436,5.9724858304736765e-05,0.00012538113852797233,-10.5,2500.0,10.5,0.9977517229180546,0.0018329077503585725,0.9977517229180546,0.0,0.0002961430000141263,126250.0,252500.0,0.07747610293160405,5000.0,2.0,2,-0.019999999999999997,645.2822871301286,1,0,0,0,0,0,75.17142857142856,77.79285714285716,0.00014875440305406573,0.0004690743319682606,-0.019999999999999997,5000.0,252500.0,-0.019999999999999997,252500.0,5000.0,22337,3.893814,30134,0.0631317558363,0.5230467,0.24190126,0.08117245,30134,494.0,0.0034828119666,97.674965,0.005607128,1.0,0.46102118,1.0,0.48844146728515625,0.47834626,91059.66995876486,0,22337,30134,5000,457500,30134,457500,7500,1381776.5875712773,91041.75686557537,91029.37276862422,-10.5,8.479231603143631e-05,10.5,50,0.0003448389979894273,0.1725889079971239,4.78,2,0.00022093585998706378,50,5100,2.0,0.7837645722890833,1.0,0.002110020059335511,0.7837645722890833,100,2,0.868041091998748,0.0007837820911363213,0.0002423118502932051,100,100,4.78,100,100,4.78,3.9126733636483185e-05,2.3184539197116474e-05,4.857539085946961e-06,9.845445092618017e-06,7.745456829863707e-06,6.087469427737214e-05,4.4302817214547854e-05,0.0002075747864996212,2.052089218858978e-05,4.228345683856076e-05,2.3117545614508395e-06,0.20200138299696846,1.0559000656940043e-05,2.8827002097386867e-05,0.026284252002369612,0.028575887001352385,0.4758947640002589,0.1337873189986567,0.0002002059991355054,0.00013318110121372247,5.283781928365741e-05,0.0003540319339775863,8.992632211311941e-05,2.6766628509928395e-05,2.6745069368450934e-06,5.770567972172058e-06,1.0263698551967818e-05,1.3516008307940492e-05,3.146510054064379e-05,4.733905054211355e-05
1,10000.0,False,2,05648_00000,2025-08-17_09-32-27,1755423147,9.41002368927002,18.70065140724182,228206,intrinsic-attention2,10.156.0.3,18.70065140724182,2,9.097470594599072,1.527309177618008e-05,9.0972134912818,7.874335679765791,1.2057143771529082,0.0015146586690389086,2,0.012247132944119056,6.086284093259842e-05,0.00012476407697042924,-10.5,2500.0,10.5,1.006700111107366,0.001879050400093547,1.006700111107366,1.0,0.0002961430000141263,5000.0,10000.0,0.07720275049908498,5000.0,2.0,2,5.119999999999999,617.0772013336241,1,0,0,0,0,0,80.96923076923078,77.83076923076922,0.00015253115044369753,0.00047011270777073624,5.119999999999999,5000.0,10000.0,5.119999999999999,10000.0,5000.0,22337,2.1531594,60268,0.0631317558363,0.39580652,0.03059561,-0.21172687,30134,494.0,0.0034828119666,92.77405,-0.015293956,1.0,0.4610211,2.0,0.7326622009277344,0.12206446,91325.23254424403,0,22337,60268,5000.0,457500,30134,915000,7500.0,1385840.4312891788,91308.2696176639,91296.28569586904,-10.5,5.6756702075838834e-05,10.5,100,0.0003431819380784873,0.17204485499714792,5.98,2,0.00012000034053278356,50,10100,2.0,0.9573306375970015,2.0,0.0017648414296854752,0.9573306375970015,100,2,0.8677251478187099,0.00045350436657840297,0.0001423615911177307,200,200,5.98,100,100,5.98,4.013092360846681e-05,2.388103776879698e-05,4.987679472977807e-06,1.0114544936876556e-05,7.691922360578255e-06,6.193222919687817e-05,4.459371523593568e-05,0.00020899340573374376,2.1159240900170077e-05,3.596840402680099e-05,2.3342047812626813e-06,0.20185543838699233,1.0566820637905039e-05,2.8872752081952055e-05,0.026288127682346386,0.028529496631308576,0.4758144659802201,0.13374012845866673,0.0002001978891348699,6.509430292773858e-05,3.714395030148651e-05,0.00020815721553118813,4.18379133710227e-05,1.8645123726376795e-05,1.9043895860367789e-06,3.835020519853293e-06,6.658704658163429e-06,9.469162948798023e-06,2.1419699142118096e-05,3.5681670778449874e-05
1,-232500.0,False,3,05648_00000,2025-08-17_09-32-37,1755423157,9.058282136917114,27.758933544158936,228206,intrinsic-attention2,10.156.0.3,27.758933544158936,3,9.095631850473074,1.5299390888685593e-05,9.095372876778992,7.87363128545816,1.2045755425713986,0.0015125680723329423,2,0.01490742278393309,5.908833889407096e-05,0.00012033273438955603,-10.5,2500.0,10.5,1.006700111107366,0.0017965491491486315,1.006700111107366,2.0,0.0002961430000141263,-116250.0,-232500.0,0.07763533106462328,5000.0,2.0,2,7.659999999999997,624.8713293772976,1,0,0,0,0,0,80.75384615384615,76.36153846153846,0.00014754526546886045,0.00045460295178605727,7.659999999999997,5000.0,-232500.0,7.659999999999997,-232500.0,5000.0,22337,1.2619976,90402,0.0631317558363,0.20551042,0.07737138,-0.30489597,30134,494.0,0.0034828119666,88.68259,-0.014228702,1.0,0.46102113,3.0,1.0989933013916016,0.071301065,91315.03288118227,0,22337,90402,5000.0,457500,30134,1372500,7500.0,1385724.004671563,91299.00751115633,91287.69582116073,-10.5,5.3676052739133026e-05,10.5,150,0.0003414067986581358,0.17160426847716373,4.78,2,0.00010615984243677523,50,15100,2.0,0.9957671529634575,3.0,0.0014837555200938367,0.9957671529634575,100,2,0.8666002838305182,0.00040362570394868365,0.00012726158970965685,300,300,4.78,100,100,4.78,3.876238434706472e-05,2.3162209965593566e-05,4.824844856430208e-06,9.811075569734296e-06,7.464877415620854e-06,5.9548519665768784e-05,4.336232648659074e-05,0.0002024420280626573,2.037246823026413e-05,3.4878351784438284e-05,2.273987461854796e-06,0.20103221470311547,1.0558632437459891e-05,2.892002457301714e-05,0.026191293215495536,0.0285057928449467,0.4756295446904434,0.13374497787404324,0.00020014913022387189,5.224191677765228e-05,3.622765557084101e-05,0.00018865122185363715,3.253412811256951e-05,1.7869192099494648e-05,1.7989529700121887e-06,3.604629245416566e-06,6.241804669277726e-06,9.633278270431265e-06,2.0374558373435273e-05,3.408296509694787e-05
1,-475000.0,False,4,05648_00000,2025-08-17_09-32-45,1755423165,8.75938081741333,36.518314361572266,228206,intrinsic-attention2,10.156.0.3,36.518314361572266,4,9.090275308758384,1.5340276948518293e-05,9.090014477601198,7.86822593767356,1.2046214074156874,0.0015110231916146148,2,0.015212805994923391,5.548273823735845e-05,0.00011221990715060185,-10.5,2500.0,10.5,1.006700111107366,0.001702159820488304,1.006700111107366,3.0,0.0002961430000141263,-237500.0,-475000.0,0.07268849589287678,5000.0,2.0,2,1.1899999999999995,718.1654987100849,1,0,0,0,0,0,80.56666666666665,77.54166666666667,0.0001367362547433547,0.00042542434434599934,1.1899999999999995,5000.0,-475000.0,1.1899999999999995,-475000.0,5000.0,22337,3.9771385,120536,0.0631317558363,0.36307493,0.057693843,0.034770444,30134,494.0,0.0034828119666,99.85516,-0.03158033,1.0,0.46102118,4.0,1.6484899520874023,0.41713682,91289.11517479976,0,22337,120536,5000.0,457500,30134,1830000,7500.0,1385364.8554936494,91274.05181860182,91263.36042786359,-10.5,6.29737620480039e-05,10.5,200,0.0003402088706544746,0.1716693275523809,3.78,2,0.00014198450949279865,50,20100,2.0,1.0042789879865917,4.0,0.001861033049863181,1.0042789879865917,100,2,0.8666573467121819,0.000499819001278655,0.0001667058583334738,400,400,3.78,100,100,3.78,3.61688691250388e-05,2.1396889673481475e-05,4.499017207526107e-06,9.23392902727411e-06,7.061639241020626e-06,5.5698361498586844e-05,4.0520876606562016e-05,0.00019073680403714537,1.8895778963178094e-05,3.268835438483174e-05,2.1194726560538956e-06,0.2010682982360963,1.0581436133194074e-05,2.9365404280419167e-05,0.026188044573281076,0.028477442236501584,0.4756852296635204,0.13374140254529526,0.00020009875891509725,6.459982818841644e-05,4.72701109175425e-05,0.00022404845318680646,3.8180892601548613e-05,2.232125646674952e-05,2.362303879469242e-06,5.20052332212625e-06,8.718820721490164e-06,1.0561327077821654e-05,2.6954428982157295e-05,4.277102967970653e-05
1,-717500.0,False,5,05648_00000,2025-08-17_09-32-55,1755423175,9.46205997467041,45.980374336242676,228206,intrinsic-attention2,10.156.0.3,45.980374336242676,5,9.091991905970811,1.533777419301077e-05,9.0917292162952,7.870602318596785,1.2039686289315288,0.0015099718497088152,2,0.01671504429477721,6.08400351418531e-05,0.00012397406757779395,-10.5,2500.0,10.5,1.006700111107366,0.0018830230696767105,1.006700111107366,4.0,0.0002961430000141263,-358750.0,-717500.0,0.07467189558209932,5000.0,2.0,2,3.73,619.9681631578779,1,0,0,0,0,0,81.81428571428572,77.07142857142857,0.00015277635764049592,0.0004705248849350669,3.73,5000.0,-717500.0,3.73,-717500.0,5000.0,22337,6.9603863,150670,0.0631317558363,0.2557947,0.22867538,-0.07148058,30134,494.0,0.0034828119666,96.53636,-0.027891874,1.0,0.46102118,5.0,2.4727349281311035,0.62482333,91553.8659431646,0,22337,150670,5000.0,457500,30134,2287500,7500.0,1389417.621913681,91539.70717629699,91529.53354555211,-10.5,6.679904552423054e-05,10.5,250,0.00033877348194943317,0.17174703076686124,5.18,2,0.00014538426416405587,50,25100,2.0,1.006163949065147,5.0,0.0021834417798527283,1.006163949065147,100,2,0.8662230084150586,0.0005342768168452761,0.00017397555983772957,500,500,5.18,100,100,5.18,4.0220182327416976e-05,2.4005085574667725e-05,4.9761632617624875e-06,1.0112112678772333e-05,7.6282218705728645e-06,6.223491679678144e-05,4.4615368961981206e-05,0.00020892545863586499,2.1203111047330206e-05,3.584390791586345e-05,2.3454757639409533e-06,0.20093209801376657,1.0555951763622797e-05,2.9374030260494106e-05,0.026174251297587336,0.028424758004102244,0.47552774501689266,0.133668818349876,0.0002000479113206793,6.761851552202339e-05,5.076377522223191e-05,0.00023997954994431294,3.873939265980482e-05,2.4488592803987562e-05,2.5113443304400057e-06,5.401711686187739e-06,8.590547440714235e-06,1.1250481109744814e-05,2.693064842737454e-05,4.5378676801714605e-05
1,-960000.0,False,6,05648_00000,2025-08-17_09-33-04,1755423184,9.385533809661865,55.36590814590454,228206,intrinsic-attention2,10.156.0.3,55.36590814590454,6,9.093555032171118,1.531873645828802e-05,9.093290587472254,7.872459984530771,1.2036786166121844,0.0015079243312225883,2,0.016852985959776606,6.0216326295054175e-05,0.0001239777492627073,-10.5,2500.0,10.5,1.006700111107366,0.0018718750001426089,1.006700111107366,5.0,0.0002961430000141263,-480000.0,-960000.0,0.07631817226565632,5000.0,2.0,2,3.31,625.3900184526714,1,0,0,0,0,0,80.73846153846155,76.76923076923077,0.00015175318036950977,0.0004685135067491121,3.31,5000.0,-960000.0,3.31,-960000.0,5000.0,22337,6.9055185,180804,0.0631317558363,0.07482554,0.25594035,0.038260765,30134,494.0,0.0034828119666,94.27816,-0.026459813,1.0,0.4610211,6.0,3.7091023921966553,0.9910985,91572.1883627761,0,22337,180804,5000.0,457500,30134,2745000,7500.0,1389725.5897051902,91558.88361122324,91549.21186803567,-10.5,5.2852494424942314e-05,10.5,300,0.0003368461971328624,0.17124238688924806,5.58,2,0.00010684186511436895,50,30100,2.0,1.0065813770648688,6.0,0.0018361186802212616,1.0065813770648688,100,2,0.8660105684509019,0.00040536759148447583,0.00012885160904078035,600,600,5.58,100,100,5.58,3.985171092592979e-05,2.3826223291966784e-05,4.944859343202136e-06,1.0015932994153183e-05,7.680651934565552e-06,6.177217962196043e-05,4.451465829727718e-05,0.0002084233816629968,2.0985950328845012e-05,3.563726881560745e-05,2.3546741740253735e-06,0.20095777760358727,1.0527622243246133e-05,2.937562995411716e-05,0.02617283311462238,0.028420431683996,0.4753966782167232,0.1335677552563529,0.00020022904224178557,5.111030724026306e-05,3.8113617238345314e-05,0.00018737054944909304,3.1086311783407414e-05,1.7807975277343555e-05,1.8540883650895168e-06,3.850328926784077e-06,6.519656253633674e-06,9.099030709679791e-06,2.0152918360935515e-05,3.541037972984249e-05
1,-1202500.0,False,7,05648_00000,2025-08-17_09-33-14,1755423194,9.777323007583618,65.14323115348816,228206,intrinsic-attention2,10.156.0.3,65.14323115348816,7,9.098992660089362,1.5304359158232348e-05,9.098726362267515,7.877940994665444,1.2036341261160508,0.0015058682479009151,2,0.016730287988117834,6.174918951409019e-05,0.0001322142529585371,-10.5,2500.0,10.5,1.006700111107366,0.0019673880795016896,1.006700111107366,6.0,0.0002961430000141263,-601250.0,-1202500.0,0.07858353901932279,5000.0,2.0,2,6.85,604.2588419733364,1,0,0,0,0,0,80.77142857142857,76.30714285714285,0.0001589434450387483,0.0004902858709253969,6.85,5000.0,-1202500.0,6.85,-1202500.0,5000.0,22337,11.539063,210938,0.0631317558363,0.3045089,0.07364061,-0.18627524,30134,494.0,0.0034828119666,88.62227,-0.017009258,1.0,0.46102118,7.0,5.563653469085693,0.40603042,91552.3069209416,0,22337,210938,5000.0,457500,30134,3202500,7500.0,1389452.0209763686,91539.86102219416,91530.61985447722,-10.5,5.0469141489881234e-05,10.5,350,0.0003350875751261918,0.1707575919202975,5.98,2,9.888158451507861e-05,50,35100,2.0,1.0066738172414504,7.0,0.0014832687801390422,1.0066738172414504,100,2,0.8659948873663811,0.0003835196754686938,0.00011936686073974396,700,700,5.98,100,100,5.98,4.08863443628227e-05,2.464121470058875e-05,5.309607879295503e-06,1.0326760026818376e-05,8.231660154222089e-06,6.433477839863964e-05,4.731558800767547e-05,0.0002177278286780706,2.1743128498711104e-05,3.667214308180872e-05,2.4963560012998856e-06,0.2009579865576015,1.0511006038168087e-05,2.93490736664524e-05,0.026169438493483875,0.028402214927207185,0.4754163944845631,0.1335537393237391,0.00020022780183504634,4.833972232061398e-05,3.525849802569411e-05,0.00017901943769780588,2.9815491649833555e-05,1.754733084896683e-05,1.7218290642929596e-06,3.651544794799316e-06,5.9170617759249596e-06,8.644580319029551e-06,1.8751900942889405e-05,3.3088723227866564e-05
1,-1445000.0,False,8,05648_00000,2025-08-17_09-33-22,1755423202,8.094351768493652,73.23758292198181,228206,intrinsic-attention2,10.156.0.3,73.23758292198181,8,9.087116579068462,1.5280785557147478e-05,9.086848634274816,7.869123404358729,1.2005688229848568,0.0015041853154080592,2,0.01671877822991462,5.374930921689718e-05,0.0001076380774354932,-10.5,2500.0,10.5,1.006700111107366,0.0016376331004721578,1.006700111107366,7.0,0.0002961430000141263,-722500.0,-1445000.0,0.07480897398839619,5000.0,2.0,2,7.450000000000004,715.3117753567734,1,0,0,0,0,0,80.61818181818182,76.28181818181818,0.00013151077979892516,0.0004095592506916962,7.450000000000004,5000.0,-1445000.0,7.450000000000004,-1445000.0,5000.0,22337,33.505333,241072,0.0631317558363,0.03381643,1.2622421,0.4302011,30134,494.0,0.0034828119666,88.465805,-0.017475009,1.0,0.4610211,8.0,8.345479965209961,7.7729864,91524.21379713803,0,22337,241072,5000.0,457500,30134,3660000,7500.0,1389043.960313989,91512.40190800124,91503.43701943656,-10.5,6.040380641985425e-05,10.5,400,0.0003339554093715985,0.17067992058106235,3.78,2,0.00012219745475270456,50,40100,2.0,1.0066942882837675,8.0,0.0017357764999178472,1.0066942882837675,100,2,0.8630302029226772,0.000472452973254827,0.0001511409011430351,800,800,3.78,100,100,3.78,3.5064920688650666e-05,2.054567509769768e-05,4.265102684150876e-06,8.946816765364811e-06,6.81390560352751e-06,5.336468332768505e-05,3.8975537437965935e-05,0.0001846870134566799,1.806356040702458e-05,3.146698674941001e-05,2.0567135934875524e-06,0.20009456334201842,1.0467975976101717e-05,2.932435294779828e-05,0.026066589288525236,0.028287743407951715,0.4740829497097436,0.133006042820545,0.0001999688237614878,6.0960631461780115e-05,4.4528465638875295e-05,0.00021201793412329513,3.592986166862944e-05,2.1446478704581936e-05,2.2258553913670154e-06,4.670349431462943e-06,7.5083227425958465e-06,1.063495779639646e-05,2.3719855082786507e-05,3.996306761625371e-05
1,-1687500.0,False,9,05648_00000,2025-08-17_09-33-31,1755423211,8.723665714263916,81.96124863624573,228206,intrinsic-attention2,10.156.0.3,81.96124863624573,9,9.081531174967807,1.5247967701378786e-05,9.081261663562044,7.867533152665089,1.1966212728549586,0.0014997186822573534,2,0.014923785010302311,5.8703013411359605e-05,0.00011841180935649498,-10.5,2500.0,10.5,1.006700111107366,0.0017907238892803435,1.006700111107366,8.0,0.0002961430000141263,-843750.0,-1687500.0,0.07257508461708055,5000.0,2.0,2,2.240000000000001,667.3042398831411,1,0,0,0,0,0,80.40833333333335,76.50833333333334,0.00014529583104528045,0.00044558568735332364,2.240000000000001,5000.0,-1687500.0,2.240000000000001,-1687500.0,5000.0,22337,1.1233885,271206,0.0631317558363,0.060432002,0.0023402488,-0.08924594,30134,494.0,0.0034828119666,100.743256,-0.03788829,1.0,0.46102118,9.0,4.1727399826049805,0.2502998,93343.21610079813,0,22337,271206,5000.0,457500,30134,4117500,7500.0,1416695.689019144,93332.33906726855,93323.97430501375,-10.5,6.364962022539746e-05,10.5,450,0.00033248947526329995,0.17074599592525797,1.58,2,0.00013943150233087771,50,45100,2.0,1.0066988216326744,9.0,0.0020820055699005023,1.0066988216326744,100,2,0.8601003679734011,0.0005212528611320309,0.00017022941434354056,900,900,1.58,100,100,1.58,3.78786710834021e-05,2.2759561330736467e-05,4.790502141753539e-06,9.643390150065022e-06,7.36860171284165e-06,5.828869648743154e-05,4.23441467079611e-05,0.0001978173600325056,2.0065798142873318e-05,3.428273498050895e-05,2.2295883321467584e-06,0.1993088404886089,1.0423196192235652e-05,2.9245859452822074e-05,0.025974088175610522,0.028179401703910967,0.47268028961265884,0.1324677128023224,0.00019965521551899753,6.611981985956925e-05,5.1002245046480195e-05,0.00023344082910607285,3.8883409715753336e-05,2.274322893164878e-05,2.7011051920761454e-06,5.271894062673564e-06,8.426312057631378e-06,1.1426884581610234e-05,2.637160926327629e-05,4.520979189452346e-05
1,-1930000.0,False,10,05648_00000,2025-08-17_09-33-40,1755423220,9.276823997497559,91.23807263374329,228206,intrinsic-attention2,10.156.0.3,91.23807263374329,10,9.081922638338138,1.5233108033264829e-05,9.081651633176424,7.868402100788438,1.1961494811564108,0.0014973393854593375,2,0.013982248266296349,5.9878292494082115e-05,0.00012135857820107952,-10.5,2500.0,10.5,1.006700111107366,0.0018420525900000935,1.006700111107366,9.0,0.0002961430000141263,-965000.0,-1930000.0,0.07471308712760492,5000.0,2.0,2,0.4099999999999999,628.3583345737319,1,0,0,0,0,0,78.3153846153846,75.58461538461539,0.0001500880619478239,0.0004601294877454578,0.4099999999999999,5000.0,-1930000.0,0.4099999999999999,-1930000.0,5000.0,22337,0.27598077,301340,0.0631317558363,0.038300764,0.0014347818,0.008857023,30134,494.0,0.0034828119666,102.189735,-0.037751794,1.0,0.4610211,10.0,2.0863699913024902,0.3349363,93613.67290537956,0,22337,301340,5000.0,457500,30134,4575000,7500.0,1420826.0431779784,93603.48474154025,93595.53791481565,-10.5,5.4761846949300636e-05,10.5,500,0.00033100730044997146,0.17042420610601267,1.58,2,0.0001112227218452625,50,50100,2.0,1.0066998255508928,10.0,0.0019365183897025419,1.0066998255508928,100,2,0.8598302123336534,0.00041998216558681846,0.0001366095931094779,1000,1000,1.58,100,100,1.58,3.923576167920439e-05,2.3514801075760944e-05,4.908638094186865e-06,9.916902921584037e-06,7.567365820868492e-06,6.023745199283635e-05,4.3805806496958435e-05,0.00020420729250993994,2.0832820223873816e-05,3.530056755458849e-05,2.292532490482739e-06,0.1991462983937342,1.0420684227787288e-05,2.9312540889217154e-05,0.025964333463874254,0.028141924926866273,0.4696763691265634,0.13541101665430208,0.00019958162336403663,5.339070347305836e-05,3.951931356862059e-05,0.00019206471404564733,3.219369764250818e-05,1.8610420389066094e-05,2.0970074829556525e-06,4.156510446414155e-06,6.781879684071531e-06,9.407831326732668e-06,2.1610357480575237e-05,3.715301469300503e-05
