num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/env_reset_timer,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/sample,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/mean_kl_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/sample,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_step_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_episodes,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch
1,5000,False,1,7cd48_00000,2025-08-17_17-07-16,1755450436,8.572378158569336,8.572378158569336,542259,intrinsic-attention2,10.156.0.3,8.572378158569336,1,5.956610383989755,1.876198803074658e-05,5.956356283000787,5.5228241800068645,0.4311328030016739,0.0012621869973372668,17.5,0.0003437100094743073,0.00012995996399649682,6.884055563201228e-05,50,5000,100,27.168093332126602,5000,5.5113440429995535,0.0,27.168093332126602,-18.5,50,50.0,0.05305753061969881,100,0.08,905.8875902646074,1,0,0,0,0,0,88.7153846153846,67.88461538461537,0.00016216400871972518,0.000495570474723135,5000,5000,5000,0.08,0.08,5000,0,13492,20600,5000,20600,204000,204000,5100,947042.1870810253,95734.02450822417,95703.36579879279,0.0004857679,515.0,0.0018408992081,0.6891944,0.08166193,0.3210852,13492,0.063646376,20600,1.0,1.0,0.29699259996414185,0.34704858,0.045557857,20600,0.0027541439213,25.30091,95786.38997739303,2500,0.0498405022994848,27.168093331925355,2.592646485005389,50,50.0,7.050653095787361e-05,27.168093331925355,-19.5,50,16.5,7500,50,1.0,-0.7,0.0016011709958547726,0.00013840122927416562,50,0.2113107420009328,0.0001697113339696024,0.0005288228416936101,-0.7,2500,2500,2500,-0.7,2500,5.345052683820167e-06,8.234012607080466e-06,2.567712458995024e-05,4.238176475285291e-05,1.006652551025728e-05,4.858094960582576e-05,2.207739416880202e-05,3.8513856978675905e-05,6.43986883644015e-05,2.2437028682409208e-06,0.0002231801982214507,1.0370000381954014e-05,3.093699342571199e-05,0.07991207500163,0.10137844900600612,0.015203813003608957,0.00019252600031904876,0.0128310669970233,0.0013217609957791865,1.0336668539728782e-05,5.694989526233613e-06,2.6770092557882426e-05,8.96554494742106e-06,4.343973326240432e-05,4.921572814386654e-05,2.2143798014164774e-05,4.646005091733504e-05,6.791284594728742e-05,0.0002312431114248475,2.2943494974614518e-06
1,10000,False,2,7cd48_00000,2025-08-17_17-07-24,1755450444,8.426673173904419,16.999051332473755,542259,intrinsic-attention2,10.156.0.3,16.999051332473755,2,5.9557965860498365,1.872502820333466e-05,5.955539607670798,5.519533743236825,0.4336044709917041,0.0012655826774425805,19.5,0.0003437100094743073,0.00012423669818704015,6.536599067501482e-05,50,10000,100,27.168093332126602,5000,5.508085114489512,1.0,27.168093332126602,-19.5,50,50.0,0.049926089519431116,200,-2.32,905.1336196459716,1,0,0,0,0,0,96.075,69.15000000000002,0.00015583205322433903,0.0004796492795508635,5000,10000,5000,-2.32,-2.32,10000,0,13492,20600,5000.0,41200,204000,408000,5100.0,951703.4619103697,96200.69358392675,96171.2253044435,0.0077419197,515.0,0.0018408992081,0.6853112,0.03009599,0.26837566,13492,0.6105196,20600,1.0,2.0,0.29699259996414185,0.34248468,0.11145812,41200,0.0027541439213,21.286636,96250.41845026001,2500,0.04923034088977147,27.168093332126602,2.592018775585311,50,50.0,6.756881670469133e-05,27.168093332126602,-19.5,100,16.5,12500,50,2.0,0.3,0.0015872674259298947,0.00012002200402675384,50,0.21398502372103392,0.0001568591862409743,0.0004742232112828692,0.3,2500,2500,5000,0.3,5000,5.114314459134796e-06,7.736203876862368e-06,2.53701847047772e-05,3.944528010768632e-05,1.002019708745455e-05,4.510870607047608e-05,2.0941580401861417e-05,3.683213610093156e-05,6.124902835488339e-05,2.3312352098063562e-06,0.00021562588473776783,1.0367330396547914e-05,3.096575353993103e-05,0.08267044461157638,0.10131691272588796,0.015194216733507347,0.00019251250036177227,0.012819108127150685,0.0013204188557574526,9.989198156975643e-06,5.0455706729380966e-06,2.459644070790202e-05,8.648154203513905e-06,4.1390250661318296e-05,4.5242266237850984e-05,2.1345433348293494e-05,3.60894057796905e-05,6.240806918382558e-05,0.00021116357144001043,2.300036552052944e-06
1,15000,False,3,7cd48_00000,2025-08-17_17-07-33,1755450453,8.476598739624023,25.47565007209778,542259,intrinsic-attention2,10.156.0.3,25.47565007209778,3,5.9530793616492295,1.8703377989004368e-05,5.952820984104086,5.517013923354399,0.43340236311182667,0.0012689016706484834,17.5,0.0003437100094743073,0.00013811137695939797,6.815707607397701e-05,50,15000,100,27.168093332126602,5000,5.505589144914546,2.0,27.168093332126602,-19.5,50,50.0,0.05060196918973816,300,-0.62,903.6556799273358,1,0,0,0,0,0,96.26666666666667,69.28333333333332,0.00017032018877179432,0.0005162404257099473,5000,15000,5000,-0.62,-0.62,15000,0,13492,20600,5000.0,61800,204000,612000,5100.0,953433.7223310095,96370.83393164881,96342.78205998395,0.002480389,515.0,0.0018408992081,0.6745485,-0.06952957,0.1677237,13492,0.16271143,20600,1.0,3.0,0.14849629998207092,0.34323016,0.12500644,61800,0.0027541439213,23.636608,96417.57851868054,2500,0.05099101261992473,27.168093332126602,2.5937847217694636,50,50.0,6.885674981825818e-05,27.168093332126602,-19.5,150,15.5,17500,50,3.0,1.3,0.0015738814116120921,0.0001372857811772371,50,0.21386783734379422,0.0001737810812074487,0.000518281966839119,1.3,2500,2500,7500,1.3,7500,6.036456950163437e-06,8.97741820545324e-06,2.5874603242054677e-05,4.208450352926258e-05,1.0962294315863172e-05,5.0799813696825745e-05,2.345963339233092e-05,3.951084585445678e-05,6.906188295161836e-05,2.5983872704730325e-06,0.0002239429506901586,1.0365577106131241e-05,3.0965956047293726e-05,0.08259383237553411,0.10128189475871768,0.015188143506189227,0.0001924733754582121,0.012821818565903233,0.0013179161872772967,1.030834229730485e-05,5.8070857257412864e-06,2.6553381177961758e-05,9.824842873719909e-06,4.3851429866142543e-05,5.1132388579254586e-05,2.3984704573889276e-05,3.79655622425796e-05,6.853594503663587e-05,0.0002264375200422994,2.566130962463111e-06
1,20000,False,4,7cd48_00000,2025-08-17_17-07-41,1755450461,8.455118656158447,33.930768728256226,542259,intrinsic-attention2,10.156.0.3,33.930768728256226,4,5.952065896802695,1.868877421822981e-05,5.95180599917303,5.516076826480847,0.4333165503808223,0.0012751153939176,17.5,0.0003437100094743073,0.0001476852676747743,7.11368388020882e-05,50,20000,100,27.168093332126602,5000,5.5046769916453915,3.0,27.168093332126602,-15.5,50,50.0,0.052136631109606243,400,3.18,901.5065650171514,1,0,0,0,0,0,95.85833333333335,69.29999999999998,0.00018209648828589547,0.0005248608280445431,5000,20000,5000,3.18,3.18,20000,0,13492,20600,5000.0,82400,204000,816000,5100.0,953756.7858711146,96398.99741387831,96372.31501021366,0.00911115,515.0,0.0018408992081,0.65935266,0.01489776,0.24815315,13492,0.60416865,20600,1.0,4.0,0.14849629998207092,0.33652863,0.3357436,82400,0.0027541439213,24.69193,96442.89538354312,2500,0.051563667919836007,27.168093332126602,2.593674931371797,50,50.0,7.130324343835535e-05,27.168093332126602,-19.5,200,15.5,22500,50,4.0,1.9,0.0015607239675590973,0.00012415136161616052,50,0.21378782392037454,0.00015736082252107336,0.0004933575174532652,1.9,2500,2500,10000,1.9,10000,5.860052392091612e-06,9.313190345470653e-06,2.73449877501895e-05,4.477858612383286e-05,1.2045844251586781e-05,5.2025512032439246e-05,2.331160643136423e-05,3.9918727550024844e-05,7.04479862796861e-05,2.830225047520188e-06,0.00022766471471717242,1.0374201293627265e-05,3.096779653042904e-05,0.08254544186177262,0.10125100541107827,0.015188203081099114,0.0001926793115945329,0.012821972360198153,0.0013165282854444233,9.829905066775372e-06,4.852970463709408e-06,2.553869618499825e-05,8.71401106526783e-06,4.354026661682516e-05,4.5987090740579925e-05,2.1325579276914224e-05,3.874108386659971e-05,6.488156455819097e-05,0.00022596093865498215,2.1184685156272317e-06
1,25000,False,5,7cd48_00000,2025-08-17_17-07-50,1755450470,8.811375617980957,42.74214434623718,542259,intrinsic-attention2,10.156.0.3,42.74214434623718,5,5.952880088694613,1.864393645174074e-05,5.952616009881206,5.514271571986114,0.4359290344670662,0.0012794475899362535,14.5,0.0003437100094743073,0.00012879830011328617,6.683022594526203e-05,50,25000,100,27.168093332126602,5000,5.50289351647886,4.0,27.168093332126602,-16.5,50,50.0,0.05129017915998702,500,0.62,898.8026152630588,1,0,0,0,0,0,95.22500000000001,68.9,0.0001583128459436006,0.0004977584540549979,5000,25000,5000,0.62,0.62,25000,0,13492,20600,5000.0,103000,204000,1020000,5100.0,957382.0729681576,96761.62087221416,96735.92172288406,0.0018063062,515.0,0.0018408992081,0.65073884,0.05670562,0.28138477,13492,0.40484744,20600,1.0,5.0,0.07424814999103546,0.32569095,0.6131373,103000,0.0027541439213,19.164995,96803.10686673908,2500,0.05137008391029667,27.168093332126602,2.595267657758073,50,50.0,7.004645891477853e-05,27.168093332126602,-19.5,250,15.5,27500,50,5.0,2.5,0.0015472377879806308,0.0001403943425650831,50,0.21658981196120847,0.0001757092169282682,0.0005219181745136113,2.5,2500,2500,12500,2.5,12500,5.383353767662239e-06,7.955594742989077e-06,2.499003064892438e-05,4.1912686400186975e-05,9.975219405524094e-06,4.6036012257625956e-05,2.3479352812100437e-05,3.743509887851605e-05,6.498580822759175e-05,2.2983624612123566e-06,0.00022730648623949366,1.0357399407184566e-05,3.0922458616341755e-05,0.08535802605323399,0.10124266547696274,0.015186730270220166,0.00019271907841790685,0.012821527136593203,0.001315868172606063,1.0804571884661478e-05,5.906624667263254e-06,2.6574010204361017e-05,9.904376893996912e-06,4.3706529687777524e-05,5.1952438857815336e-05,2.3980706211725852e-05,3.856033542720721e-05,6.915067384905537e-05,0.00022542692260594014,2.5911748715831604e-06
1,30000,False,6,7cd48_00000,2025-08-17_17-07-59,1755450479,8.734867572784424,51.477011919021606,542259,intrinsic-attention2,10.156.0.3,51.477011919021606,6,5.953531585407685,1.8581717037744698e-05,5.953266463432358,5.515181602296289,0.43566618003228264,0.0012829629739664974,19.5,0.0003437100094743073,0.0001362830073013906,6.718164439655237e-05,50,30000,100,27.168093332126602,5000,5.503828423384122,5.0,27.168093332126602,-19.5,50,50.0,0.05381951178991585,600,1.3,895.4883565483146,1,0,0,0,0,0,96.04166666666667,68.05000000000001,0.0001708664184615031,0.0005133915450686096,5000,30000,5000,1.3,1.3,30000,0,13492,20600,5000.0,123600,204000,1224000,5100.0,959655.7594890002,96987.26357572796,96962.74291088004,0.0087385615,515.0,0.0018408992081,0.6246497,0.09934886,0.30868053,13492,0.60440135,20600,1.0,6.0,0.07424814999103546,0.3029165,0.7086537,123600,0.0027541439213,20.424997,97026.37732792644,2500,0.05244359649019316,27.168093332126602,2.596261293850535,50,50.0,7.22053907348229e-05,27.168093332126602,-19.5,300,15.5,32500,50,6.0,1.5,0.0015348284900309679,0.00014205201897288537,50,0.21644947642154366,0.00017972619852568293,0.0005415365051834719,1.5,2500,2500,15000,1.5,15000,5.975419454381008e-06,9.171509981150684e-06,2.6505112584463234e-05,4.20956187928758e-05,1.0973092127604832e-05,5.202434071246648e-05,2.3367206461986042e-05,3.843635993457677e-05,6.811658272211744e-05,2.65560764813526e-06,0.00022080305983103216,1.0344295397683239e-05,3.088137402301892e-05,0.08526770529279215,0.10121381453217217,0.015165897087503962,0.00019266377761470332,0.012823527365184828,0.0013131118408971046,1.0715812042047887e-05,6.011298719685979e-06,2.7772757180121257e-05,1.0505952595804704e-05,4.530456013073421e-05,5.247680125683196e-05,2.3782816361117853e-05,4.0600885104360116e-05,7.330805530196113e-05,0.0002353996736855333,2.665729788385537e-06
1,35000,False,7,7cd48_00000,2025-08-17_17-08-07,1755450487,8.540316104888916,60.01732802391052,542259,intrinsic-attention2,10.156.0.3,60.01732802391052,7,5.95118083367357,1.8523649821484713e-05,5.950914508378023,5.513390179093358,0.4351054650719238,0.0012838547241730512,19.5,0.0003437100094743073,0.00010412138450779205,5.704493097420542e-05,50,35000,100,27.168093332126602,5000,5.502053873180323,6.0,27.168093332126602,-17.5,50,50.0,0.051299712848995115,700,1.71,891.7307923772082,1,0,0,0,0,0,96.0,68.51538461538463,0.00013247759452677515,0.00041043649536170193,5000,35000,5000,1.71,1.71,35000,0,13492,20600,5000.0,144200,204000,1428000,5100.0,961654.7636150053,97185.7652539423,97162.17012331008,0.0070867534,515.0,0.0018408992081,0.6115624,0.013420562,0.21270072,13492,0.17555362,20600,1.0,7.0,0.07424814999103546,0.28854826,0.86397845,144200,0.0027541439213,10.538177,97222.65937952934,2500,0.05288697832933394,27.168093332126602,2.598280821162126,50,50.0,6.965735673891506e-05,27.168093332126602,-19.5,350,15.5,37500,50,7.0,2.5,0.0015214486850496727,0.00012936479362525823,50,0.2160195129374181,0.00016488154992538542,0.0005101594582079801,2.5,2500,2500,17500,2.5,17500,4.415858634665363e-06,7.004909530161963e-06,2.15549835802074e-05,3.451190191597364e-05,8.778169977009684e-06,4.0225235269294533e-05,1.8008162730710672e-05,3.240674695189868e-05,5.313424824212032e-05,1.9836112123479823e-06,0.00018583521044160782,1.0325152416220097e-05,3.082932038688243e-05,0.08495317054997042,0.10117005520681224,0.015105309326528305,0.00019230936979622998,0.012813567001442793,0.0013125099925131037,1.0564181724762373e-05,5.418006500527508e-06,2.5909687608238914e-05,9.066042540071337e-06,4.297201211024961e-05,4.705692604837067e-05,2.3288911300861366e-05,3.788535245432908e-05,6.934417650685174e-05,0.00022726146975409527,2.394653698835689e-06
1,40000,False,8,7cd48_00000,2025-08-17_17-08-16,1755450496,8.454894065856934,68.47222208976746,542259,intrinsic-attention2,10.156.0.3,68.47222208976746,8,5.947986836166767,1.8478793321171486e-05,5.947719113104167,5.510641948442352,0.4346567373111519,0.0012867914968477498,19.5,0.0003437100094743073,0.00012121403058898445,6.44559777634598e-05,50,40000,100,27.168093332126602,5000,5.499336720858578,7.0,27.168093332126602,-14.5,50,50.0,0.050394708839739906,800,1.84,887.5867103028581,1,0,0,0,0,0,96.20833333333331,68.56666666666668,0.00015267520474371543,0.0004658436379813513,5000,40000,5000,1.84,1.84,40000,0,13492,20600,5000.0,164800,204000,1632000,5100.0,967314.4250843629,97753.62831333102,97731.17855809916,0.0034869888,515.0,0.0018408992081,0.6100754,-0.04718819,0.16240166,13492,0.1777634,20600,1.0,8.0,0.03712407499551773,0.30381337,0.73377573,164800,0.0027541439213,21.353542,97788.3017173065,2500,0.05390310803020839,27.168093332126602,2.6003007882705607,50,50.0,7.514836833255397e-05,27.168093332126602,-19.5,400,15.5,42500,50,8.0,4.3,0.0015083382382307302,0.0001439615880580164,50,0.2158580505380335,0.0001810644978959519,0.0005794161913052833,4.3,2500,2500,20000,4.3,20000,5.070793564807261e-06,7.698772928513156e-06,2.420483225158142e-05,3.937520615345683e-05,9.948681439407603e-06,4.533103461285859e-05,2.0635393387114402e-05,3.657465747742178e-05,6.0646813101735595e-05,2.2896813226942664e-06,0.00020704608831304918,1.0313130923160792e-05,3.080153732243237e-05,0.08484916827445779,0.10113671130475597,0.015095043933337748,0.00019229166604329043,0.012803137051323096,0.0013088314626265353,1.0719565458622258e-05,5.700364332428585e-06,2.9130633708328008e-05,9.743557201802821e-06,5.0225131880939486e-05,4.985444007038145e-05,2.4749595047818558e-05,7.029442475898848e-05,7.588377608231608e-05,0.00024313949430401378,2.600652631534907e-06
1,45000,False,9,7cd48_00000,2025-08-17_17-08-24,1755450504,8.662178039550781,77.13440012931824,542259,intrinsic-attention2,10.156.0.3,77.13440012931824,9,5.945976580175141,1.841850531733013e-05,5.945708011683049,5.509071813967979,0.43421443941815774,0.0012896386517734855,19.5,0.0003437100094743073,0.00012052260508483424,6.485722959329282e-05,50,45000,100,27.168093332126602,5000,5.49779689204991,8.0,27.168093332126602,-17.5,50,50.0,0.05143099931985489,900,1.25,883.0810279074655,1,0,0,0,0,0,96.55000000000001,67.44166666666668,0.00015318509123667524,0.0004689667690229597,5000,45000,5000,1.25,1.25,45000,0,13492,20600,5000.0,185400,204000,1836000,5100.0,972129.8730980423,98236.73336084647,98214.94264153406,0.0015201364,515.0,0.0018408992081,0.6037373,-0.006403348,0.19588459,13492,0.2466845,20600,1.0,9.0,0.018562037497758865,0.2935477,0.79322535,185400,0.0027541439213,18.271423,98269.25747752388,2500,0.05487415870113182,27.168093332126602,2.6032584052479013,50,50.0,7.081928026854743e-05,27.168093332126602,-19.5,450,15.5,47500,50,9.0,3.3,0.0014951999358511926,0.00013399317452792513,50,0.21564623402263441,0.00018296277855261425,0.000540999258665402,3.3,2500,2500,22500,3.3,22500,5.1098664382832576e-06,7.689569657758572e-06,2.435573779453625e-05,3.94242236517844e-05,9.983193406433368e-06,4.4846206454043345e-05,2.0450314625472016e-05,3.6594055452803084e-05,6.025058694165648e-05,2.29896775407258e-06,0.00021125225718280063,1.0293209647992271e-05,3.076039199640665e-05,0.08470252119182982,0.10108697621175232,0.015093490043972885,0.00019238618936617702,0.012789819710724331,0.0013075371279386446,1.0489375384237863e-05,4.754374393736468e-06,2.5801534713655792e-05,8.629073315316537e-06,6.466676636950087e-05,7.025050103663673e-05,2.411067704460793e-05,3.880342291185745e-05,7.105781160056627e-05,0.0002303382707039522,2.530993735817879e-06
1,50000,False,10,7cd48_00000,2025-08-17_17-08-33,1755450513,8.257596969604492,85.39199709892273,542259,intrinsic-attention2,10.156.0.3,85.39199709892273,10,5.942625828063392,1.834456033523745e-05,5.94235622754616,5.504720754888208,0.4352108004340125,0.0012934596752909493,16.5,0.0003437100094743073,0.0001449866882851802,7.466890189762737e-05,50,50000,100,27.168093332126602,5000,5.493467400849507,9.0,27.168093332126602,-14.5,50,50.0,0.048756677600176775,1000,3.02,878.2947172941232,1,0,0,0,0,0,96.46666666666665,66.61666666666666,0.00017496683889145232,0.0005569634059662839,5000,50000,5000,3.02,3.02,50000,0,13492,20600,5000.0,206000,204000,2040000,5100.0,977315.9111609226,98757.93379703708,98736.95365310514,0.004457399,515.0,0.0018408992081,0.5639447,-0.06625406,0.1321587,13492,0.24688241,20600,1.0,10.0,0.009281018748879433,0.28780976,0.81786335,206000,0.0027541439213,13.916721,98788.42634486592,2500,0.05318083682024735,27.168093332126602,2.6034794986553216,50,50.0,6.1401083215257e-05,27.168093332126602,-19.5,500,16.5,52500,50,10.0,2.9,0.00148242654650415,0.00010547420212796337,50,0.21689371235236748,0.00014573457791606392,0.0004185966841403363,2.9,2500,2500,25000,2.9,25000,5.425023643112477e-06,9.376598600302445e-06,2.9362856959770355e-05,4.749719104275083e-05,1.1237103529178283e-05,5.524040107983099e-05,2.3586543198525603e-05,4.453435198301018e-05,7.23861792490727e-05,2.506250690474818e-06,0.00025051058554985514,1.0282457531641352e-05,3.071672809550996e-05,0.08462041612987044,0.10241879920962875,0.015096475663630175,0.00019239638745540178,0.012784312923585346,0.0013073840567432865,9.302861846876621e-06,4.1358874123861565e-06,2.1872432433359086e-05,7.854464161512069e-06,4.0984461828805605e-05,3.9244749380165945e-05,1.860913796060191e-05,3.2224901658386045e-05,5.544146535133661e-05,0.0001900511590750572,1.8914340642317318e-06
