num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/num_episodes,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_mean,env_runners/episode_len_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_max,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/weights_seq_no,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/mean_kl_loss,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/sample,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch
1,2000,False,1,17ec2_00000,2025-08-17_16-35-02,1755448502,2.1957616806030273,2.1957616806030273,513674,intrinsic-attention2,10.156.0.3,2.1957616806030273,1,1.4826884520007297,1.764899934642017e-05,1.48248980299104,1.3715781200007768,0.10928452800726518,0.0010668660106603056,1.3653124710108386,7.326323183959766e-05,4.495166962389467e-05,-16.5,20,100,0.0002526969910832122,10.368238387501162,1.47,20.0,10.368238387501162,15.5,0.0,0.012626088510151021,20,100,2000,2000,1458.1619049938283,1,0,0,0,0,0,42.75,40.225,1.47,0.00031573794379219735,0.00010436093739954745,2000,2000,2000,2000,1.47,468.0,8424,83.57101,3863,8424,0.0449219741388,0.0300557646156,0.64997965,0.5776060819625854,0.02111198,0.18342587,1.0,0.5380455,0.24834909,1.0,0.013798935,-0.03540027,153824.48079703236,37800,37800,2100,8424,3863,2000,8424,0,686039.7077013255,153554.38267308075,153345.88829107437,1.0,-12.5,50,10.36796758793872,20.0,10.36796758793872,14.5,3000,0.6970600999920862,7.585970626447099e-05,4.578321885361565e-05,20,1.52,1000,0.0013203559938119724,0.01287592753971694,20,50,0.051536945000407286,0.0001070426889903389,1000,0.0003159367015226695,1000,1000,1.52,1000,1.52,2.9782502953686427e-05,0.00014111169489642385,4.061110710972425e-05,2.5803781181187744e-05,1.574416932082524e-06,1.3875192457849323e-05,5.1209990837173996e-06,3.2863337247980415e-06,2.7236332928466684e-05,1.7030560233914257e-05,7.661169080844852e-06,0.017896413992275484,0.02274460699118208,0.0006906799972057343,0.0041437420004513115,1.9035011064261198e-05,0.005657329995301552,6.9490051828324795e-06,0.00010908399417530745,3.4455662179920245e-06,5.55881179465499e-06,7.214562509530931e-06,2.771767321307005e-05,1.7110593717990154e-05,2.9142200094229844e-05,3.972776373874875e-05,0.000141987546242103,1.386971098474567e-05,2.5696504886002675e-05,1.470148581343549e-06
1,4000,False,2,17ec2_00000,2025-08-17_16-35-05,1755448505,2.6176042556762695,4.813365936279297,513674,intrinsic-attention2,10.156.0.3,4.813365936279297,2,1.4848802209008136,1.7624669417273254e-05,1.4846802266011947,1.3738074418307225,0.10924722994721378,0.0010659139405470343,1.3675506505306112,7.652294514478031e-05,4.63682163016131e-05,-15.5,20,100,0.0002526969910832122,10.368238394574323,-0.82,20.0,10.368238394574323,13.5,1.0,0.014714879211387597,20,200,4000,2000,1456.5667556551793,1,0,0,0,0,0,58.133333333333326,40.6,-0.82,0.0003221145788204148,0.00010689743024332415,4000,4000,2000,2000,-0.82,468.0,16848,49.0168,3863,8424,0.0449219741388,0.0300557646156,0.6239959,0.8664091229438782,0.13984947,0.3081491,2.0,1.2767382,0.23065488,1.0,0.04425775,-0.04028642,153898.64023996156,75600,37800,2100.0,16848,3863,2000.0,8424,0,686504.6107422712,153638.86150810326,153436.68111746007,2.0,-14.5,50,10.368238387501162,20.0,10.368238387501162,14.5,5000,0.6991134372421948,7.437644042764579e-05,4.4621960074752255e-05,20,0.92,1000,0.0013091919939324725,0.014814747379423352,20,100,0.05152746025036322,0.00010540779015116205,1000,0.00031248543362504813,2000,1000,0.92,2000,0.92,3.109589413305976e-05,0.00014225314752398506,4.149800511358841e-05,2.6708847962889293e-05,1.606625620181845e-06,1.4632629487229611e-05,5.2458331997730095e-06,3.430209443486539e-06,2.8230248576383404e-05,1.7846696647610775e-05,7.70738162987221e-06,0.017887805902428226,0.022755245491280218,0.0006897124872193672,0.004132896860392066,1.9089490961050616e-05,0.005658278995397268,6.944235210539773e-06,0.00010904034410486929,3.3876157929973843e-06,5.446293147358488e-06,7.07631987456308e-06,2.7548030626424046e-05,1.7019028403479907e-05,2.9657323190332075e-05,3.9307904436907876e-05,0.0001381580429427558,1.3995644067955521e-05,2.5648984469022984e-05,1.4747812200174308e-06
1,6000,False,3,17ec2_00000,2025-08-17_16-35-07,1755448507,2.5153584480285645,7.328724384307861,513674,intrinsic-attention2,10.156.0.3,7.328724384307861,3,1.4867593917618884,1.758237266622018e-05,1.4865580600552029,1.375310619472347,0.10961641565768077,0.001068368661182467,1.3690669340553812,7.465568407579988e-05,4.5675940752532345e-05,-16.5,20,100,0.0002526969910832122,10.368238394574323,0.69,20.0,10.368238394574323,15.5,2.0,0.014083463009737897,20,300,6000,2000,1453.4357101127368,1,0,0,0,0,0,56.574999999999996,40.6,0.69,0.00031446628675270915,0.00010338453408294708,6000,6000,2000,2000,0.69,468.0,25272,50.40534,3863,8424,0.0449219741388,0.0300557646156,0.6474642,0.4332045614719391,0.0395956,0.18392047,3.0,0.35660452,0.22669193,1.0,0.0058502876,-0.16018319,152320.70910849332,113400,37800,2100.0,25272,3863,2000.0,8424,0,679597.4284961009,152073.4758369379,151879.23955240595,3.0,-14.5,50,10.368238394574137,20.0,10.368238394574137,14.5,7000,0.7003955477597789,7.410237151590142e-05,4.502143134775802e-05,20,1.92,1000,0.0012980729340386458,0.016053199769667115,20,150,0.05162659927781497,0.00010565224964840625,1000,0.00031837870195664095,3000,1000,1.92,3000,1.92,3.0203102475986547e-05,0.0001397778703406573,4.074594019229932e-05,2.5981339407752297e-05,1.587870591903714e-06,1.3798267393343194e-05,5.127148809294397e-06,3.408811467351588e-06,2.716676733338015e-05,1.7187077320995747e-05,7.326823573926303e-06,0.017962531713336647,0.02277405691636377,0.000688756012354861,0.004139878701731505,1.910172609059373e-05,0.005657600285370427,6.938132979848888e-06,0.00010942459071666234,3.3901931585523194e-06,5.45137516821853e-06,7.1569261891559846e-06,2.78800263954244e-05,1.728444093013122e-05,2.928107091489228e-05,3.9931639652820404e-05,0.00014350306532733483,1.3925753168908991e-05,2.6107980926500647e-05,1.4980383264897193e-06
1,8000,False,4,17ec2_00000,2025-08-17_16-35-10,1755448510,2.272275924682617,9.601000308990479,513674,intrinsic-attention2,10.156.0.3,9.601000308990479,4,1.4877334538742215,1.7553318974474678e-05,1.4875304780446463,1.3763112359777392,0.10958777544110465,0.0010679288645627676,1.370078153974859,7.56656046251701e-05,4.6508865289810706e-05,-15.5,20,100,0.0002526969910832122,10.368238394574323,0.29,20.0,10.368238394574323,14.5,3.0,0.01361479731000145,20,400,8000,2000,1448.9905304702447,1,0,0,0,0,0,58.5,40.6,0.29,0.0003208274494829705,0.00010556806992754176,8000,8000,2000,2000,0.29,468.0,33696,41.33522,3863,8424,0.0449219741388,0.0300557646156,0.53081304,0.4332045614719391,0.02825293,0.17945465,4.0,0.29984063,0.23020473,1.0,0.013804394,0.005342126,151758.3065642123,151200,37800,2100.0,33696,3863,2000.0,8424,0,677265.0167402833,151525.61510236832,151339.674547399,4.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,9000,0.7001466889722118,7.349915816584114e-05,4.402063890283167e-05,20,0.52,1000,0.0012867068646937986,0.013936608380317921,20,200,0.05162130028504607,0.00010282470869728222,1000,0.0003073648266231091,4000,1000,0.52,4000,0.52,3.0821005167121954e-05,0.0001442341115348247,4.13068497250305e-05,2.6556261029276496e-05,1.5858052363158233e-06,1.4102092844416025e-05,5.164026437837797e-06,3.43225907226233e-06,2.8036180375646874e-05,1.7369394671862245e-05,7.729573335105467e-06,0.017960303396282788,0.022782256347184244,0.0006879986621806456,0.004129305514684021,1.9136748822100347e-05,0.005658039222474021,6.971361715419335e-06,0.00010942775479545526,3.2682318460657365e-06,5.305376475959482e-06,6.995120905546925e-06,2.6887117705505758e-05,1.6549549545141943e-05,2.8684139240738597e-05,3.842753157538195e-05,0.00013684437417221668,1.432626947393864e-05,2.5571001737740678e-05,1.4592261001944031e-06
1,10000,False,5,17ec2_00000,2025-08-17_16-35-12,1755448512,2.5631651878356934,12.164165496826172,513674,intrinsic-attention2,10.156.0.3,12.164165496826172,5,1.4904888147253907,1.751180572256184e-05,1.4902844312942651,1.3791049979579835,0.1095490186065615,0.0010665859859201555,1.3728847266351132,7.822667428960902e-05,4.7058651379725104e-05,-14.5,20,100,0.0002526969910832122,10.368238394574323,0.2,20.0,10.368238394574323,15.5,4.0,0.015297210511489539,20,500,10000,2000,1443.3766532278796,1,0,0,0,0,0,57.2,40.6,0.2,0.0003273749674607657,0.00010771569454491006,10000,10000,2000,2000,0.2,468.0,42120,35.249386,3863,8424,0.0449219741388,0.0300557646156,0.55093485,0.21660228073596954,0.05169263,0.18992715,5.0,0.15605538,0.21848659,1.0,0.0042059165,0.1934635,151683.67142278422,189000,37800,2100.0,42120,3863,2000.0,8424,0,677117.106145805,151465.45205943575,151287.5174065023,5.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,11000,0.7009926959925681,0.00012490146194402724,6.480578562199922e-05,20,-0.28,1000,0.001275475005966047,0.013539503620413597,20,250,0.05161810106219623,0.00016163701457081993,1000,0.00048814012914825375,5000,1000,-0.28,5000,-0.28,3.1659423869035204e-05,0.00014624867176888355,4.181231884685252e-05,2.6951699522609522e-05,1.6327240273343697e-06,1.4521434269552243e-05,5.317828592367632e-06,3.357864206520742e-06,2.8924622220883093e-05,1.784662831317587e-05,7.625373781033805e-06,0.017968803112427604,0.022784642493693927,0.0006874805054324792,0.004118530379486669,1.9114681226029207e-05,0.005655992530271429,6.956988158763707e-06,0.00010940804727491355,5.366619640002147e-06,8.745139259187637e-06,1.0135625430707023e-05,4.172960277766523e-05,2.518290968511688e-05,4.633869944199886e-05,6.240783167192776e-05,0.0002164402562172496,2.1536360175522333e-05,3.704120417670602e-05,2.437139302459889e-06
1,12000,False,6,17ec2_00000,2025-08-17_16-35-15,1755448515,2.765362024307251,14.929527521133423,513674,intrinsic-attention2,10.156.0.3,14.929527521133423,6,1.4961067501081824,1.7441737650331498e-05,1.495901154461255,1.384036323978336,0.11022851774046112,0.0010691824961092775,1.3777895858988525,0.00013120947270002723,6.7919047419153e-05,-13.5,20,100,0.0002526969910832122,10.368238394574323,1.19,20.0,10.368238394574323,14.5,5.0,0.017294237979804165,20,600,12000,2000,1436.491790211217,1,0,0,0,0,0,57.625,40.6,1.19,0.0005109299348707026,0.00016833178072224485,12000,12000,2000,2000,1.19,468.0,50544,56.608715,3863,8424,0.0449219741388,0.0300557646156,0.5143814,0.10830114036798477,0.0010683382,0.15245582,6.0,0.0845364,0.23612916,1.0,0.007036309,-0.13088596,150136.77315797596,226800,37800,2100.0,50544,3863,2000.0,8424,0,670346.1468857063,149930.6880829421,149760.26659328406,6.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,13000,0.7009460691726932,6.9461246049077e-05,4.252671075903885e-05,20,2.12,1000,0.0012645738659169713,0.0137328211402928,20,300,0.052036035551559896,0.00010119582834944773,1000,0.00029534746746582815,6000,1000,2.12,6000,2.12,5.024603040546024e-05,0.00022475103290441756,6.772626750105257e-05,3.816148879808153e-05,2.542563003128995e-06,2.2646026946785636e-05,8.763863637799717e-06,5.678755261401264e-06,4.258849261967484e-05,2.627645513971214e-05,1.063211094886704e-05,0.018122682511364847,0.022985846458841726,0.0006912012004399085,0.0041282138357004,1.9167834440448326e-05,0.0057043097849520195,6.978258316950845e-06,0.0001100822068379088,3.275120847338375e-06,5.399870470040835e-06,6.805500556394988e-06,2.572201760021342e-05,1.637835294504297e-05,2.79594359401251e-05,3.6969052382183583e-05,0.0001289302542910522,1.3410972400437019e-05,2.4886585503419564e-05,1.4385090553215627e-06
1,14000,False,7,17ec2_00000,2025-08-17_16-35-18,1755448518,2.604192018508911,17.533719539642334,513674,intrinsic-attention2,10.156.0.3,17.533719539642334,7,1.4998501720770654,1.7393810323125173e-05,1.4996431942566735,1.3858858522384854,0.11212141540300635,0.0010683297511603553,1.3796510178599635,7.256376471575871e-05,4.493333473963978e-05,-14.5,20,100,0.0002526969910832122,10.368238394574323,1.93,20.0,10.368238394574323,16.5,6.0,0.014488115089770872,20,700,14000,2000,1428.694899899545,1,0,0,0,0,0,57.125,40.6,1.93,0.0003076278713296916,0.00010324463543240213,14000,14000,2000,2000,1.93,468.0,58968,79.336494,3863,8424,0.0449219741388,0.0300557646156,0.37685174,0.16245171427726746,0.038816553,0.19881096,7.0,0.61171657,0.23295605,1.0,0.07589076,0.09816259,149768.74814445773,264600,37800,2100.0,58968,3863,2000.0,8424,0,668864.5265109474,149575.8028760267,149412.55796455347,7.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,15000,0.701133113741038,7.759469027434887e-05,4.67518022609301e-05,20,1.72,1000,0.0012534126571879685,0.01312268638110254,20,350,0.05396700611605627,0.0001072580993936471,1000,0.0003244614872318591,7000,1000,1.72,7000,1.72,2.9794555144941667e-05,0.00013645865446570385,3.950289975074401e-05,2.5736808539880717e-05,1.551776996289061e-06,1.371428729736409e-05,5.074932374766637e-06,3.270298188665704e-06,2.7023018447418752e-05,1.7033786632636404e-05,7.435168114341342e-06,0.02006712618620534,0.02298536372423093,0.0006905148583666641,0.004118524417240558,1.9151566046359795e-05,0.005701810477131628,6.963175655529006e-06,0.0001104780847574404,3.419246659138503e-06,5.6377104043458294e-06,7.326934996388759e-06,2.8434678650511594e-05,1.7248635268112134e-05,3.059224080247341e-05,4.077340237236393e-05,0.0001451113399293682,1.444289969541142e-05,2.6545931381708324e-05,1.5460400484523915e-06
1,16000,False,8,17ec2_00000,2025-08-17_16-35-20,1755448520,2.2742209434509277,19.80794048309326,513674,intrinsic-attention2,10.156.0.3,19.80794048309326,8,1.500252255086236,1.731992231233588e-05,1.5000446284641216,1.3863624566861485,0.11204645213889808,0.0010677788036472092,1.3801397788613425,7.413048246861025e-05,4.532881013398552e-05,-13.5,20,100,0.0002526969910832122,10.368238394574323,1.36,20.0,10.368238394574323,14.5,7.0,0.013231843009998556,20,800,16000,2000,1420.095865226688,1,0,0,0,0,0,58.333333333333336,40.6,1.36,0.00031529881250839676,0.00010555789469266528,16000,16000,2000,2000,1.36,468.0,67392,38.01916,3863,8424,0.0449219741388,0.0300557646156,0.46618637,0.08122585713863373,0.01990881,0.16142084,8.0,0.18637654,0.22180685,1.0,0.0014018795,0.22295702,149832.8749144319,302400,37800,2100.0,67392,3863,2000.0,8424,0,669317.1350019601,149653.24526238194,149496.9358715323,8.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,17000,0.701314518843586,7.83341059912045e-05,4.704433506482707e-05,20,2.12,1000,0.0012425559806706467,0.013341612680524122,20,400,0.05392768484483327,0.00011060861617182231,1000,0.00032857832532678753,8000,1000,2.12,8000,2.12,3.0552872452651195e-05,0.00013967229026716903,4.081524319782386e-05,2.5954129576087076e-05,1.5637144418337376e-06,1.3976595897854012e-05,5.179509324532732e-06,3.3769658058534894e-06,2.7789189385850614e-05,1.741991940297713e-05,7.495845050058012e-06,0.020042504234446114,0.02297668558703485,0.0006932628198110093,0.004107994913042617,1.914437032838733e-05,0.00570393155229925,6.947223876983029e-06,0.00011064623400413975,3.6858348995578673e-06,5.836652362570474e-06,7.446478986005133e-06,2.894724558976136e-05,1.7636472759201576e-05,3.076655979754381e-05,4.0888897099699396e-05,0.0001473843201905044,1.4398933814819307e-05,2.6494677530705318e-05,1.55977818012999e-06
1,18000,False,9,17ec2_00000,2025-08-17_16-35-23,1755448523,2.8274903297424316,22.635430812835693,513674,intrinsic-attention2,10.156.0.3,22.635430812835693,9,1.5031530368654762,1.7262673040790453e-05,1.5029443926095694,1.389305186139369,0.11200639494751873,0.0010657147655709417,1.3830950477427004,7.238920856353981e-05,4.43923151077131e-05,-15.5,20,100,0.0002526969910832122,10.368238394574323,1.88,20.0,10.368238394574323,15.5,8.0,0.015541567830077839,20,900,18000,2000,1410.7513898427046,1,0,0,0,0,0,57.525,40.6,1.88,0.000305951316208024,0.00010331313825958822,18000,18000,2000,2000,1.88,468.0,75816,25.514135,3863,8424,0.0449219741388,0.0300557646156,0.42072564,0.040612928569316864,0.068717815,0.21144488,9.0,0.15564786,0.22137284,1.0,0.0046812836,0.5029429,149874.8486390033,340200,37800,2100.0,75816,3863,2000.0,8424,0,669664.5965473825,149707.6890354123,149558.14015336303,9.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,19000,0.7045110382650154,0.0001137927501216786,6.374657052656177e-05,20,2.92,1000,0.001231898110837289,0.016146204679243964,20,450,0.05390112270644242,0.00015451634271528863,1000,0.0004630312421717838,9000,1000,2.92,9000,2.92,2.9929916128709628e-05,0.00013398118016897157,3.929639615433705e-05,2.5650824601102627e-05,1.547107262268458e-06,1.3782776787258656e-05,5.1310845940636305e-06,3.3108148201068393e-06,2.6722371802756344e-05,1.708418737143218e-05,7.334401933531246e-06,0.020017548302064814,0.022985998571121914,0.0006926214515370818,0.004098652773825656,1.910605657457071e-05,0.00570377765682999,6.929201535213765e-06,0.00011063689163038738,5.126121735376882e-06,8.061375880118095e-06,9.723781338059656e-06,3.9257136077342286e-05,2.4411370967621324e-05,4.3939921428532054e-05,5.937246953312294e-05,0.00020490552649412593,2.0650329538722062e-05,3.5959465007155766e-05,2.2440282644824e-06
1,20000,False,10,17ec2_00000,2025-08-17_16-35-25,1755448525,2.357525587081909,24.992956399917603,513674,intrinsic-attention2,10.156.0.3,24.992956399917603,10,1.5037812705767224,1.7189196221348483e-05,1.5035720516034141,1.389991267908007,0.11194836906812923,0.0010644567679186786,1.3837927121353424,7.306351709634904e-05,4.4517312671571266e-05,-14.5,20,100,0.0002526969910832122,10.368238394574323,1.12,20.0,10.368238394574323,15.5,9.0,0.013457572650222573,20,1000,20000,2000,1400.6961481222634,1,0,0,0,0,0,57.73333333333333,40.6,1.12,0.00030975380414376716,0.00010381072707109589,20000,20000,2000,2000,1.12,468.0,84240,24.630337,3863,8424,0.0449219741388,0.0300557646156,0.50463986,0.040612928569316864,-0.021312483,0.120741725,10.0,0.23400962,0.22386608,1.0,0.011914755,0.5351217,150040.63123093275,378000,37800,2100.0,84240,3863,2000.0,8424,0,670547.6979359842,149885.81543786844,149742.71455082038,10.0,-14.5,50,10.368238394574323,20.0,10.368238394574323,14.5,21000,0.7052529201722769,7.637632411313825e-05,4.6051815583335666e-05,20,3.72,1000,0.0012215098596515218,0.01669489411942777,20,500,0.053871643399338864,0.00010960526129738338,1000,0.00032269288792762527,10000,1000,3.72,10000,3.72,3.0004401387000954e-05,0.0001362960043692655,3.968476893024555e-05,2.600133556484366e-05,1.6307689494381446e-06,1.4009401091987894e-05,5.12480025462657e-06,3.272838941115614e-06,2.717534405042792e-05,1.703504571982098e-05,7.459626165611765e-06,0.019994492548968183,0.022989169405501483,0.0006921893369653768,0.004090131176205694,1.911081589336365e-05,0.005703420720177915,6.9129595454607044e-06,0.00011090793264931389,3.5041969838497418e-06,5.633064942346995e-06,7.267231644256735e-06,2.8253790766428004e-05,1.7378037899905276e-05,2.9840784341423697e-05,4.0347582788180174e-05,0.000144876073682637,1.4092649661644801e-05,2.649965248926327e-05,1.5228974090768086e-06
