num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/num_episodes,env_runners/env_reset_timer,env_runners/episode_return_max,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes,evaluation/env_runners/sample,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions
1,2000,False,1,09ee5_00000,2025-08-17_16-41-48,1755448908,2.227346897125244,2.227346897125244,519207,intrinsic-attention2,10.156.0.3,2.227346897125244,1,1.4890380910073873,1.5686993720009923e-05,1.4888412239961326,1.3768364209972788,0.11033867399964947,0.0010182889964198694,1.370542471006047,100,0.0002491189952706918,15.5,7.624654723453301e-05,-16.5,0.0,10.368238387501162,10.368238387501162,4.603460605519699e-05,2000,20,-0.93,0.01266286046928144,20,2000,100,20.0,1452.6655584613668,1,0,0,0,0,0,36.5,38.074999999999996,0.00010786635058357267,2000,0.00031704558186795503,2000,-0.93,2000,-0.93,2000,2000,33600,12736,33600,3243,2100,0,12736,629683.903497666,239803.18672406464,239396.6861003676,3243,0.6881199,1.0,0.0136401315654,-0.0006148815,27.022928,1.0,12736,-0.016312735,0.025442576,0.29828694462776184,0.07099149,796.0,12736,0.0018918881,0.0415838473337,0.110888,240344.89534027604,0.0013783799950033426,0.01338662995985942,-12.5,1.0,10.36796758793872,20,50,0.7244402680080384,4.2968511955155867e-05,1000,3000,20.0,14.5,7.046027203965205e-05,10.36796758793872,3.52,20,50,0.05357206700136885,0.00010300283725526364,0.0002978290313436974,1000,1000,1000,1000,3.52,3.52,7.504529923681489e-06,2.7587652315106802e-05,3.4539897059224e-06,1.7017856210947238e-05,5.61541667649034e-06,0.0001387099552342623,4.032966975756286e-05,1.6795526707941334e-06,3.0901336042570094e-05,1.4159670608660362e-05,2.6145607009541418e-05,0.0007392350089503452,0.00011228299990762025,0.02358396799536422,0.004351690993644297,6.87700230628252e-06,0.006205270998179913,1.8229999113827944e-05,0.018278835996170528,1.6831974644017103e-05,2.617949201321419e-05,3.293580151676512e-06,7.282996918402698e-06,5.01791711730382e-06,2.8310099313705387e-05,3.745094615501425e-05,1.468683507583111e-06,1.3564658381805975e-05,0.00012993045476801345,2.4846660591637932e-05
1,4000,False,2,09ee5_00000,2025-08-17_16-41-50,1755448910,2.4943172931671143,4.721664190292358,519207,intrinsic-attention2,10.156.0.3,4.721664190292358,2,1.4903443963473548,1.56531338870991e-05,1.490146200696181,1.378204339227377,0.11027679732971592,0.0010181488964008166,1.371921165245876,100,0.0002491189952706918,13.5,7.319111694928278e-05,-14.5,1.0,10.368238394574323,10.368238394574323,4.500677112749945e-05,2000,20,0.38,0.013957920929678949,20,4000,200,20.0,1451.1306458232198,1,0,0,0,0,0,49.13333333333333,38.13333333333333,0.00010527869383949406,2000,0.00030868816595975256,4000,0.38,4000,0.38,2000,2000.0,33600,12736,67200,3243,2100.0,0,25472,629700.4341333621,239778.2630959753,239382.4170840481,3243,0.68891376,1.0,0.0136401315654,0.0050746202,28.634596,2.0,25472,0.030422973,0.07196525,0.14914347231388092,0.057391144,796.0,12736,0.0010710978,0.0415838473337,0.111895524,240301.2855550089,0.0013665573550679256,0.014691480249894084,-14.5,2.0,10.368238387501162,20,50,0.725810315997951,4.415222021599424e-05,1000,5000,20.0,14.5,7.23514550045517e-05,10.368238387501162,2.52,20,100,0.05354401788135874,0.00010737361383808196,0.00030908147875545564,1000,1000,2000,2000,2.52,2.52,7.364153346289635e-06,2.6666300724073402e-05,3.326557543645435e-06,1.701919146746978e-05,5.348665305116139e-06,0.00013363727054392627,3.8729618494844805e-05,1.6589354405329562e-06,3.025895089985468e-05,1.4001667728581085e-05,2.5699250271263677e-05,0.0007381338988489006,0.0001123989699408412,0.023581688075355486,0.004340465753775788,6.8738323170691725e-06,0.006200322358199628,1.8242629012092947e-05,0.018270753966207847,1.741581210061709e-05,2.7098292714083543e-05,3.517733225156472e-06,7.261864683297355e-06,5.461020699333691e-06,2.9324155902898436e-05,3.8926256685302536e-05,1.5562357164553763e-06,1.3979719022504891e-05,0.00013408132727643046,2.563381210438161e-05
1,6000,False,3,09ee5_00000,2025-08-17_16-41-53,1755448913,2.257791042327881,6.979455232620239,519207,intrinsic-attention2,10.156.0.3,6.979455232620239,3,1.4904226922439674,1.5649322570243386e-05,1.4902228830891573,1.3783335451751204,0.11022600779635541,0.0010171274274180177,1.3720592529833462,100,0.0002491189952706918,13.5,7.638512161491777e-05,-14.5,2.0,10.368238394574323,10.368238394574323,4.62434158157345e-05,2000,20,1.09,0.012829715530242538,20,6000,300,20.0,1448.2068237652336,1,0,0,0,0,0,48.975,38.2,0.00010726176954070663,2000,0.00031949522002895766,6000,1.09,6000,1.09,2000,2000.0,33600,12736,100800,3243,2100.0,0,38208,629734.1410537665,239748.92601731204,239367.66336484236,3243,0.6888835,1.0,0.0136401315654,-0.019212961,27.815058,3.0,38208,-0.018551124,0.022294693,0.07457173615694046,0.04454146,796.0,12736,0.0013185602,0.0415838473337,0.110974886,240245.6244657882,0.0013545071015876602,0.014894635389500763,-14.5,3.0,10.368238394574137,20,50,0.7259957578979127,5.74376052595198e-05,1000,7000,20.0,14.5,0.00010588998973033124,10.368238394574137,0.32,20,150,0.05352411904253677,0.00014143485244352038,0.0004246067731025017,1000,1000,3000,3000,0.32,0.32,7.465176483145138e-06,2.7608977948079024e-05,3.412590615748199e-06,1.6947437859594386e-05,5.405004859832546e-06,0.00014019925070273044,4.032495927622539e-05,1.6372944866558278e-06,3.066285889117059e-05,1.4531294330912728e-05,2.658950744903827e-05,0.0007374208398265182,0.00011239120017853566,0.023587867484589513,0.0043274856962103505,6.863233988406136e-06,0.006197417604555085,1.827729284996167e-05,0.01826200945650198,2.2125627121732493e-05,3.6203417304533504e-05,4.727724071630822e-06,8.995973512972297e-06,7.2373486426068815e-06,4.000051400745066e-05,5.4691228749292087e-05,2.038386137191929e-06,1.8818216714975394e-05,0.00018876929472222995,3.25077207475555e-05
1,8000,False,4,09ee5_00000,2025-08-17_16-41-55,1755448915,2.254727363586426,9.234182596206665,519207,intrinsic-attention2,10.156.0.3,9.234182596206665,4,1.490746308361575,1.5631149373322844e-05,1.4905450183483655,1.3787054005433892,0.11017670327839968,0.0010169537231579306,1.3724435905635557,100,0.0002491189952706918,14.5,7.785276341282655e-05,-15.5,3.0,10.368238394574323,10.368238394574323,4.65986538889614e-05,2000,20,1.29,0.013047897009382723,20,8000,400,20.0,1444.1185863592345,1,0,0,0,0,0,49.23333333333333,38.2,0.00010997672511471463,2000,0.00032061024444185915,8000,1.29,8000,1.29,2000,2000.0,33600,12736,134400,3243,2100.0,0,50944,629540.8485563395,239629.4065456463,239264.15343116492,3243,0.68677217,1.0,0.0136401315654,-0.00013232231,26.936728,4.0,50944,-0.021955192,0.018784372,0.03728586807847023,0.06358493,796.0,12736,0.0028545873,0.0415838473337,0.110638164,240097.25511440847,0.0013424852605929045,0.013554685698909451,-14.5,4.0,10.368238394574323,20,50,0.7259135797089736,4.626669790120931e-05,1000,9000,20.0,14.5,7.599504256328537e-05,10.368238394574323,-1.28,20,200,0.05349514247216452,0.00010704427397203797,0.000321816434609666,1000,1000,4000,4000,-1.28,-1.28,7.645132906127934e-06,2.8696216942140187e-05,3.454660954463986e-06,1.728667371274492e-05,5.631515601500715e-06,0.00014114693977709803,4.031958514434794e-05,1.7061548725136455e-06,3.0977451448514285e-05,1.444594068849245e-05,2.6580223029902577e-05,0.0007362073314234876,0.00011238905821432127,0.02358780499970466,0.004315059109210254,6.867621703946497e-06,0.006192623238464949,1.8285760027240028e-05,0.01825230056199817,1.7180132232485437e-05,2.8210045299951713e-05,3.463040095658376e-06,7.396248750473436e-06,5.414430281806653e-06,2.977374251897049e-05,4.045894997787018e-05,1.5021867988744437e-06,1.3855140483617254e-05,0.00014552529831123734,2.583347339718136e-05
1,10000,False,5,09ee5_00000,2025-08-17_16-41-57,1755448917,2.29742431640625,11.531606912612915,519207,intrinsic-attention2,10.156.0.3,11.531606912612915,5,1.4915469646378745,1.5599307832014603e-05,1.4913444006349554,1.3795490393878513,0.11013275054561775,0.0010167701160089724,1.373298989117939,100,0.0002491189952706918,15.5,7.376918548501441e-05,-15.5,4.0,10.368238394574323,10.368238394574323,4.425825586261944e-05,2000,20,0.6,0.013496902069891802,20,10000,500,20.0,1438.973191648415,1,0,0,0,0,0,48.9,38.2,0.00010614482936502184,2000,0.0003080890580528909,10000,0.6,10000,0.6,2000,2000.0,33600,12736,168000,3243,2100.0,0,63680,629384.01867488,239524.23982661506,239174.57279200706,3243,0.68894774,1.0,0.0136401315654,0.014787197,29.004871,5.0,63680,-0.031215968,0.009170954,0.018642934039235115,0.06377274,796.0,12736,0.00077617535,0.0415838473337,0.11051286,239963.17122542165,0.0013312127379671382,0.013262029469478876,-14.5,5.0,10.368238394574323,20,50,0.7257722267819295,4.540024578695573e-05,1000,11000,20.0,14.5,7.583478572796684e-05,10.368238394574323,-0.28,20,250,0.0534779798774815,0.00010870410965423206,0.0003209519708621222,1000,1000,5000,5000,-0.28,-0.28,7.399949931520452e-06,2.694884532562363e-05,3.4474999613133274e-06,1.721953288501206e-05,5.422108581776341e-06,0.00013431409864940978,3.92171955709932e-05,1.6438884858808218e-06,2.9814872874402067e-05,1.3982604127391087e-05,2.5584019480976776e-05,0.000735473218065202,0.0001124117776435247,0.023593367179727702,0.00430321027800005,6.853175381792826e-06,0.006188016476150369,1.8270802424872526e-05,0.018247528106443145,1.745690582814521e-05,2.8109739976159325e-05,3.55881764682636e-06,7.379588284741116e-06,5.417442356475258e-06,3.062502174377685e-05,4.052463939693961e-05,1.5553857966376334e-06,1.4192446123213177e-05,0.00014194400441879012,2.5925384459681213e-05
1,12000,False,6,09ee5_00000,2025-08-17_16-41-59,1755448919,2.1766304969787598,13.708237409591675,519207,intrinsic-attention2,10.156.0.3,13.708237409591675,6,1.491357543271486,1.5583144834719596e-05,1.4911535804787084,1.3794162594439803,0.11007619582016716,0.0010159748248349818,1.373178305946784,100,0.0002491189952706918,14.5,7.162131588409007e-05,-14.5,5.0,10.368238394574323,10.368238394574323,4.3410121149013204e-05,2000,20,-0.61,0.012588040960836225,20,12000,600,20.0,1432.9799068486982,1,0,0,0,0,0,48.56666666666666,38.2,0.00010398797689359358,2000,0.00030066961391665844,12000,-0.61,12000,-0.61,2000,2000.0,33600,12736,201600,3243,2100.0,0,76416,629281.2462554903,239441.4087572897,239106.85177121134,3243,0.67895764,1.0,0.0136401315654,0.0464257,28.783792,6.0,76416,0.06435645,0.10558177,0.009321467019617558,0.051755544,796.0,12736,0.0031010741,0.0415838473337,0.111144,239851.9859295162,0.0013193990306117574,0.012989539019908989,-14.5,6.0,10.368238394574323,20,50,0.7254019670841221,4.5972214134219857e-05,1000,13000,20.0,14.5,7.50650135001516e-05,10.368238394574323,2.72,20,300,0.05344921033870308,0.0001074260538046265,0.00031663606179641214,1000,1000,6000,6000,2.72,2.72,7.292095188921857e-06,2.630694547221474e-05,3.3843809166753597e-06,1.656402161672574e-05,5.2770723662677325e-06,0.00012996404572491747,3.788710485751743e-05,1.6198423509472258e-06,2.9481933443712812e-05,1.3585757761261197e-05,2.5378736221193276e-05,0.0007346067858713632,0.00011253958994697802,0.023593101757882564,0.004291330715252103,6.838723638133838e-06,0.006184027911397454,1.826971438076346e-05,0.01823637886537797,1.732540687371083e-05,2.7796500107073246e-05,3.5150442131880472e-06,7.2984057597933765e-06,5.305952446062181e-06,2.979103067832566e-05,4.0632636274704596e-05,1.5534574010459263e-06,1.4054275300466957e-05,0.00013902182062612098,2.6149619936082317e-05
1,14000,False,7,09ee5_00000,2025-08-17_16-42-02,1755448922,2.420612335205078,16.128849744796753,519207,intrinsic-attention2,10.156.0.3,16.128849744796753,7,1.4935651640887078,1.554259336777322e-05,1.4933601658739588,1.379824599089618,0.11187487758205453,0.00101552087662586,1.3735952891773342,100,0.0002491189952706918,16.5,7.541041351982164e-05,-16.5,6.0,10.368238394574323,10.368238394574323,4.54328396624422e-05,2000,20,0.73,0.0130968788600876,20,14000,700,20.0,1426.205690132926,1,0,0,0,0,0,49.575,38.2,0.00010837546947290313,2000,0.0003152875643068109,14000,0.73,14000,0.73,2000,2000.0,33600,12736,235200,3243,2100.0,0,89152,629244.8426743089,239384.77694025871,239065.15787470294,3243,0.66401416,1.0,0.0136401315654,-0.0626719,32.28501,7.0,89152,-0.069282785,-0.028920319,0.004660733509808779,0.06112697,796.0,12736,0.0036689448,0.0415838473337,0.1088048,239767.35167958308,0.0013078416603054118,0.012826281819870928,-12.5,7.0,10.368238394574323,20,50,0.7250906597332957,4.519724476725784e-05,1000,15000,20.0,14.5,7.40724772844593e-05,10.368238394574323,1.32,20,350,0.05527144028519682,0.00010736336892282927,0.00031228828132884756,1000,1000,7000,7000,1.32,1.32,7.581235946645499e-06,2.7791154494435178e-05,3.5732957893961366e-06,1.7102612982889054e-05,5.603041421326154e-06,0.00013886082468686929,3.990892688662004e-05,1.700150562475524e-06,3.0280718905864575e-05,1.4221284639506926e-05,2.6008797201597757e-05,0.0007335434179182183,0.00011285033405740879,0.02359569500021582,0.004282185518105931,6.827296381454287e-06,0.006180026972289946,1.8265507245649013e-05,0.020070115236832373,1.7310637906477558e-05,2.795924861416777e-05,3.545367403196613e-06,7.3198725523082475e-06,5.303854137993356e-06,2.9519677045123815e-05,3.949437917472362e-05,1.5095266789884679e-06,1.3907415770423756e-05,0.00013726482637790285,2.5730780757155355e-05
1,16000,False,8,09ee5_00000,2025-08-17_16-42-04,1755448924,2.347412586212158,18.47626233100891,519207,intrinsic-attention2,10.156.0.3,18.47626233100891,8,1.4951461034278477,1.5531997407673937e-05,1.4949394287351194,1.3814542054287526,0.1118262219261584,0.0010145595478192407,1.3752189242755122,100,0.0002491189952706918,14.5,0.00011599376515595906,-14.5,7.0,10.368238394574323,10.368238394574323,6.110149037787663e-05,2000,20,1.56,0.014233156099362532,20,16000,800,20.0,1418.4751232270116,1,0,0,0,0,0,48.43333333333334,38.2,0.0001481607723271389,2000,0.00044902436767760984,16000,1.56,16000,1.56,2000,2000.0,33600,12736,268800,3243,2100.0,0,101888,629070.8333153566,239278.13449986023,238972.56194177287,3243,0.653194,1.0,0.0136401315654,0.01129365,29.902416,8.0,101888,-0.0331207,0.008421115,0.0023303667549043894,0.12554839,796.0,12736,0.0039920486,0.0415838473337,0.10999791,239633.99469929986,0.0012961853037156408,0.012768652310187463,-14.5,8.0,10.368238394574323,20,50,0.7246722669760168,4.464843372413731e-05,1000,17000,20.0,14.5,7.375215275834702e-05,10.368238394574323,0.32,20,400,0.05524529855240483,0.00010503354473043732,0.0003105874239042405,1000,1000,8000,8000,0.32,0.32,9.737433099710636e-06,3.807590554710099e-05,4.911867650800266e-06,2.2666767827185963e-05,8.201648514722626e-06,0.00019861151974005984,5.8676162958943565e-05,2.3881939948064472e-06,4.365822715902483e-05,2.010930117234599e-05,3.435441188757117e-05,0.0007329426537624699,0.00011282201065985795,0.023605287210240373,0.004270814562912121,6.819943410032627e-06,0.006178287452532534,1.826701219013529e-05,0.020048558034545246,1.6885849396103073e-05,2.7007531615524298e-05,3.430454282622427e-06,7.24000974150476e-06,5.2169766255560555e-06,2.980448187840817e-05,3.906419539368548e-05,1.522818217483457e-06,1.386099676509871e-05,0.00013655564517706274,2.539878168702609e-05
1,18000,False,9,09ee5_00000,2025-08-17_16-42-07,1755448927,2.4712023735046387,20.94746470451355,519207,intrinsic-attention2,10.156.0.3,20.94746470451355,9,1.4973069413734879,1.5507747407174012e-05,1.4970989464276534,1.383684858114465,0.11175668938679331,0.0010143334823255205,1.377462398632654,100,0.0002491189952706918,15.5,7.322131336579484e-05,-15.5,8.0,10.368238394574323,10.368238394574323,4.4121716320215e-05,2000,20,1.68,0.014833563089341624,20,18000,900,20.0,1410.0067018930422,1,0,0,0,0,0,49.4,38.2,0.00010536096713616917,2000,0.0003055018978801198,18000,1.68,18000,1.68,2000,2000.0,33600,12736,302400,3243,2100.0,0,114624,629150.3270143406,239269.1304577509,238977.11161586712,3243,0.6574394,1.0,0.0136401315654,0.17766505,27.618584,9.0,114624,0.0012417852,0.041649226,0.0011651833774521947,0.091444544,796.0,12736,0.0015157924,0.0415838473337,0.1084881,239599.2416980155,0.0012850893506545944,0.013252737040311331,-14.5,9.0,10.368238394574323,20,50,0.7248832394863122,4.465928145562237e-05,1000,19000,20.0,14.5,7.384024485952275e-05,10.368238394574323,2.72,20,450,0.05520874931679143,0.00010661454408349396,0.00031186667238055054,1000,1000,9000,9000,2.72,2.72,7.225555138044276e-06,2.646326698264295e-05,3.4128471285705068e-06,1.6630285841437676e-05,5.336746728806461e-06,0.00013244340732104237,3.8818451195537956e-05,1.6655103782329609e-06,2.947114810461359e-05,1.3869524911871617e-05,2.546155204554198e-05,0.0007319126271993683,0.0001130252405925474,0.023604668578159245,0.004260599427213476,6.8147739960332965e-06,0.0061741821980686494,1.825375197286293e-05,0.020028517784242653,1.7066445703675033e-05,2.7347930266380195e-05,3.482335688319826e-06,7.2527157390390495e-06,5.305295151050527e-06,2.944780887608047e-05,3.959866693073729e-05,1.4942418637266037e-06,1.3917327214329273e-05,0.00013748821517080414,2.5534452242871745e-05
1,20000,False,10,09ee5_00000,2025-08-17_16-42-09,1755448929,2.262188196182251,23.2096529006958,519207,intrinsic-attention2,10.156.0.3,23.2096529006958,10,1.4974542866097624,1.5457819889755166e-05,1.497245774493349,1.3838771555932312,0.11171215489294321,0.0010134066075232452,1.3776636291763267,100,0.0002491189952706918,15.5,7.356187358733413e-05,-13.5,9.0,10.368238394574323,10.368238394574323,4.444932972692031e-05,2000,20,1.52,0.012954496309976093,20,20000,1000,20.0,1401.0227029150612,1,0,0,0,0,0,48.43333333333334,38.2,0.0001056486227899889,2000,0.00030707447794084316,20000,1.52,20000,1.52,2000,2000.0,33600,12736,336000,3243,2100.0,0,127360,629063.4197986049,239197.311144426,238918.30265140408,3243,0.65684533,1.0,0.0136401315654,0.013685286,27.723515,10.0,127360,-0.0018823165,0.038195893,0.0005825916887260973,0.043845825,796.0,12736,0.003098137,0.0415838473337,0.10792114,239503.26544896085,0.001273728677168108,0.013757811480172678,-14.5,10.0,10.368238394574323,20,50,0.7249958671014463,4.528776931151556e-05,1000,21000,20.0,14.5,7.503844418458699e-05,10.368238394574323,3.32,20,500,0.055185620243659875,0.00010642517807480719,0.00031988143199321897,1000,1000,10000,10000,3.32,3.32,7.228128573481845e-06,2.6918246884656448e-05,3.378011774042398e-06,1.6849958391953253e-05,5.34251193866127e-06,0.00013314973187515704,3.871820465865778e-05,1.6133742137776195e-06,2.9749104235860004e-05,1.394030573118719e-05,2.568089519392299e-05,0.0007309217708830767,0.00011315411811760801,0.023613220932393254,0.004250387502944989,6.807336264329101e-06,0.006171918396063322,1.8264094414239366e-05,0.020010768596425144,1.7215377504170204e-05,2.7960708505008433e-05,3.451910523198448e-06,7.194109475626399e-06,5.304489128589457e-06,2.9866639404090647e-05,4.0409361068832926e-05,1.5350859793393775e-06,1.3951505976805329e-05,0.00014338390673889633,2.571109240368945e-05
