num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/rlmodule_inference_timer,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/env_step_timer,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_explained_var,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/mean_kl_loss,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/entropy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/sample,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch
1,2000,False,1,be530_00000,2025-08-17_16-25-26,1755447926,2.964113712310791,2.964113712310791,502323,intrinsic-attention2,10.156.0.3,2.964113712310791,1,2.1964649289875524,1.99229980353266e-05,2.196187343011843,1.9132066480087815,0.28073074600251857,0.0013416340079857036,-16.5,10.368238387501162,20,14.5,100,1.47,0.00011697904159077028,0.00038519898953381926,2000,20.0,0.0,0.01761219742067624,6.60068201231162e-05,100,10.368238387501162,1.9028128549980465,2000,20,1047.1440514091184,1,0,0,0,0,0,63.56,46.44,0.0004806469877556451,0.0001640123298906289,1.47,2000,2000,2000,1.47,2000,0.3022107,0.40843650698661804,0.08351769,21504,0.009746373,0.19184096,0.0018789279685,4082,1.0,0.0003625881,0.003674816,21504,31.179712,1.0,0.0027431991398,0.6817968,512.0,120043.48313329379,21504,4082,2100,88200,21504,88200,2000,0,491310.6758541832,119966.41543543177,119902.01293618206,14.5,8.100453201657883e-05,1.0,20,10.36796758793872,1.52,50,0.0018473490054020658,0.013836844579782338,4.8426774600906814e-05,50,1000,-12.5,20,3000,20.0,10.36796758793872,0.7485261620022357,0.0930530479963636,0.00011333095433857849,1.52,0.00034084205858655775,1.52,1000,1000,1000,1000,4.494660702886097e-05,2.3983595841891235e-06,2.128766156371201e-05,0.0002097020986967843,6.21332021406165e-05,3.652964154192219e-05,2.5067485184995583e-05,5.191844001653765e-06,4.10440637188664e-05,8.269531880038097e-06,1.0293743698791174e-05,0.00019373800023458898,0.0422609709930839,2.7054993552155793e-05,0.009460840999963693,0.0011163269955432042,0.03281068700016476,0.006667078996542841,8.781993528828025e-06,1.80641918644598e-05,7.75925170492018e-06,2.982965669007229e-05,6.095604239174166e-06,3.5936795184299794e-06,1.5101453321027389e-05,0.0001550888769693489,4.310557829562941e-05,2.7144438408071276e-05,3.2252578889558755e-05,1.597021629833279e-06
1,4000,False,2,be530_00000,2025-08-17_16-25-29,1755447929,2.4565865993499756,5.420700311660767,502323,intrinsic-attention2,10.156.0.3,5.420700311660767,2,2.191730213557748,1.990317803574726e-05,2.1914517910417635,1.9090075951087055,0.2801983307124465,0.0013400402879051399,-14.5,10.368238394574323,20,13.5,200,-0.02,0.00010259974400204037,0.00038519898953381926,4000,20.0,1.0,0.013743543249147479,5.9403759817799905e-05,100,10.368238394574323,1.8986291660780261,2000,20,1046.4748747749513,1,0,0,0,0,0,78.63333333333334,46.6,0.0004279871157823211,0.00014415473640425752,-0.02,4000,2000,4000,-0.02,2000,0.29221705,0.20421825349330902,0.081381604,21504,0.0023964047,0.14399014,0.0018789279685,4082,1.0,0.006609268,-0.04030844,43008,38.991768,2.0,0.0027431991398,0.69026697,512.0,122145.60066018724,21504,4082,2100.0,176400,43008,88200,2000.0,0,499986.323346139,122072.95011925542,122011.62117130689,14.5,8.095198573454235e-05,2.0,20,10.368238387501162,1.92,100,0.0018304656354303005,0.013589120079268468,4.876113527585134e-05,50,1000,-12.5,20,5000,20.0,10.368238387501162,0.7482435727922712,0.09301720668634517,0.00011143845357880983,1.92,0.0003370338759310358,1.92,1000,1000,2000,2000,4.050845181250141e-05,2.085769732186738e-06,1.9130237302088967e-05,0.00018845488175371711,5.536873921451393e-05,3.364028702821982e-05,2.338693538809748e-05,4.604751811160788e-06,3.739934349635491e-05,7.26047450549557e-06,9.352872807175261e-06,0.0001936561801994685,0.042266490293113745,2.7089403592981397e-05,0.009458611849986483,0.0011151617555879055,0.032793262090126514,0.00664863610669272,8.79684361279942e-06,1.7967173897192926e-05,7.579817397804079e-06,2.9649632802527077e-05,6.047278674628025e-06,3.6072439137761104e-06,1.501020539291558e-05,0.0001522527078882866,4.2872891924977945e-05,2.7597493352458784e-05,3.2092587311714795e-05,1.5968129926938962e-06
1,6000,False,3,be530_00000,2025-08-17_16-25-32,1755447932,3.212247610092163,8.63294792175293,502323,intrinsic-attention2,10.156.0.3,8.63294792175293,3,2.1913410365021013,1.98465363093419e-05,2.1910622197013345,1.9095692472576165,0.2792526316254429,0.0013370650549200944,-13.5,10.368238394574323,20,15.5,300,1.29,7.655400731830736e-05,0.00038519898953381926,6000,20.0,2.0,0.018210507920884994,4.726180282079666e-05,100,10.368238394574323,1.8992413174572589,2000,20,1044.9458857691636,1,0,0,0,0,0,79.22,46.64,0.0003245862012267235,0.00010925773952526953,1.29,6000,2000,6000,1.29,2000,0.29010725,0.10210912674665451,0.12881549,21504,0.019221246,0.24210249,0.0018789279685,4082,1.0,0.005007538,0.060773708,64512,38.69574,3.0,0.0027431991398,0.67560047,512.0,124252.85111204465,21504,4082,2100.0,264600,64512,88200,2000.0,0,508677.4772540119,124184.16880992556,124125.46638293104,14.5,0.00011492242662964098,3.0,20,10.368238394574137,2.12,150,0.001814055649061629,0.01632267738954397,6.48132911394754e-05,50,1000,-12.5,20,7000,20.0,10.368238394574137,0.7511796630043885,0.09262119216947322,0.00015662169054127639,2.12,0.0004701107141198938,2.12,1000,1000,3000,3000,3.051850329506118e-05,1.5366833944858572e-06,1.4091152151654241e-05,0.00014569861219483932,4.163123608425151e-05,2.6638288270890436e-05,1.7892020375273355e-05,3.3583346661898276e-06,2.9292367222028942e-05,5.478928004851884e-06,7.616244004817741e-06,0.00019290493854059602,0.04209922803021473,2.702099960297346e-05,0.009424462451427825,0.0011106071179790887,0.03264177331929386,0.006613939035558724,8.772855145798532e-06,2.497929620961527e-05,1.0106867007152236e-05,3.99387933060443e-05,8.516953643318435e-06,5.210392276390024e-06,2.122032119308001e-05,0.00020867339200986802,6.048328211581867e-05,3.605687951332272e-05,4.495066017027922e-05,2.2574138711165807e-06
1,8000,False,4,be530_00000,2025-08-17_16-25-35,1755447935,3.365983247756958,11.998931169509888,502323,intrinsic-attention2,10.156.0.3,11.998931169509888,4,2.1929651359570967,1.982218082845793e-05,2.192685010234351,1.9112453458950591,0.27919913969929455,0.0013381360843303116,-14.5,10.368238394574323,20,16.5,400,2.09,0.00011611575165839264,0.00038519898953381926,8000,20.0,3.0,0.01916156785970088,6.605554249710649e-05,100,10.368238394574323,1.90093849418268,2000,20,1042.4448054429697,1,0,0,0,0,0,78.97999999999999,46.7,0.00047597663196883005,0.00015938579193650369,2.09,8000,2000,8000,2.09,2000,0.2755486,0.051054563373327255,0.1591684,21504,-0.014763474,0.1294482,0.0018789279685,4082,1.0,0.0013656095,-0.041892562,86016,45.49287,4.0,0.0027431991398,0.67169726,512.0,124300.00861428349,21504,4082,2100.0,352800,86016,88200,2000.0,0,508915.25949548435,124234.98366645972,124178.83216272212,14.5,8.989534890188126e-05,4.0,20,10.368238394574323,2.52,200,0.001798119252544202,0.018886405450029998,5.259403725138222e-05,50,1000,-14.5,20,9000,20.0,10.368238394574323,0.7536127084143305,0.09261625086779812,0.000125495617898593,2.52,0.0003759470667356309,2.52,1000,1000,4000,4000,4.4906332554636986e-05,2.4593802498922924e-06,2.1090257117763756e-05,0.00020969538245869224,6.225601295499197e-05,3.68783786710708e-05,2.556105580087814e-05,5.138598564224051e-06,4.064296714025406e-05,8.096048948187295e-06,1.0341992276776574e-05,0.00019282203912643307,0.042113105389924625,2.7026759548811242e-05,0.0094246560569212,0.0011096350567347253,0.03263888390610562,0.00660090537524267,8.79729668593791e-06,1.9769834471359976e-05,8.230664066107287e-06,3.323455205535609e-05,6.6251525074551314e-06,4.300787052230538e-06,1.6859673909887637e-05,0.0001686309622458179,4.8042350761742065e-05,3.001983730137197e-05,3.593398978416184e-05,1.7973449989607756e-06
1,10000,False,5,be530_00000,2025-08-17_16-25-38,1755447938,3.018806219100952,15.01773738861084,502323,intrinsic-attention2,10.156.0.3,15.01773738861084,5,2.194054454707514,1.9734098974077206e-05,2.1937738739418804,1.9132677999760714,0.27827074280232944,0.0013353512135155555,-15.5,10.368238394574323,20,14.5,500,2.0,8.401099007701835e-05,0.00038519898953381926,10000,20.0,4.0,0.01957517461036332,4.988785582472571e-05,100,10.368238394574323,1.9030082498208212,2000,20,1039.0415257181053,1,0,0,0,0,0,78.625,46.7,0.000346405307448102,0.00011674325591387442,2.0,10000,2000,10000,2.0,2000,0.25847748,0.025527281686663628,0.22208439,21504,-0.008810401,0.14398037,0.0018789279685,4082,1.0,0.00428181,-0.016784523,107520,50.931313,5.0,0.0027431991398,0.6559564,512.0,126299.57509243517,21504,4082,2100.0,441000,107520,88200,2000.0,0,517166.32995934633,126238.84843875511,126185.34478278804,14.5,7.583915998283711e-05,5.0,20,10.368238394574323,2.32,250,0.0017817062100559612,0.015758280959998955,4.750761986226566e-05,50,1000,-14.5,20,11000,20.0,10.368238394574323,0.7531143563402906,0.09225585031914439,0.00010670843581240908,2.32,0.00032614878805545966,2.32,1000,1000,5000,5000,3.241788240190617e-05,1.6812502535249378e-06,1.5178827853233447e-05,0.00015456394571198982,4.452521971723474e-05,2.8741177243470722e-05,1.878121846792858e-05,3.5474981687504467e-06,3.13164868916647e-05,6.013704696961382e-06,8.024428444473125e-06,0.00019246870878294618,0.04195417116603356,2.6977421895184088e-05,0.009390933736313513,0.0011048684061397897,0.032510455837064134,0.006569415171497105,8.766603695396189e-06,1.7258547114739855e-05,7.342487815418383e-06,2.8238239046274325e-05,5.735917236596268e-06,3.422510928940814e-06,1.4294894765416416e-05,0.0001469883954096581,4.116107508729005e-05,2.607180104961832e-05,3.076678368084723e-05,1.6819956147279813e-06
1,12000,False,6,be530_00000,2025-08-17_16-25-41,1755447941,2.70025372505188,17.71799111366272,502323,intrinsic-attention2,10.156.0.3,17.71799111366272,6,2.191189835370347,1.9728418058387904e-05,2.190908410632542,1.910294217676297,0.2783800451543499,0.0013349423713961133,-13.5,10.368238394574323,20,16.5,600,2.79,0.00013351459934289012,0.00038519898953381926,12000,20.0,5.0,0.014899942989140982,6.897237899989569e-05,100,10.368238394574323,1.9000516659626479,2000,20,1035.3419689505063,1,0,0,0,0,0,79.725,46.7,0.0005176547412156479,0.0001726596707678777,2.79,12000,2000,12000,2.79,2000,0.2576746,0.012763640843331814,0.16458929,21504,-0.031340122,0.12766819,0.0018789279685,4082,1.0,0.006577522,-0.03252358,129024,41.685017,6.0,0.0027431991398,0.6665318,512.0,125881.3705315729,21504,4082,2100.0,529200,129024,88200,2000.0,0,515496.4096266406,125824.16666035158,125773.4856439385,14.5,8.093841055288839e-05,6.0,20,10.368238394574323,2.92,300,0.0017655671479268361,0.013730032889725408,4.891698435960284e-05,50,1000,-14.5,20,13000,20.0,10.368238394574323,0.7533433627167465,0.09226639470592894,0.00011299568430833095,2.92,0.000340428721709504,2.92,1000,1000,6000,6000,5.1241493142765975e-05,2.6411896990825237e-06,2.3246241774140267e-05,0.00022482592933413997,6.896902293260138e-05,3.9024429545157e-05,2.6603783297184262e-05,5.934063821435565e-06,4.242268201235785e-05,9.416138904188472e-06,1.077968988708371e-05,0.00019228638173170406,0.04197152930425627,2.6935717660819158e-05,0.009400378668909177,0.0011044388020635821,0.03251174999861054,0.0065545258497346735,8.769537591615735e-06,1.8184032583185066e-05,7.661465518591807e-06,2.9846449082707482e-05,6.074676518847977e-06,3.6882618280603146e-06,1.5100934267748649e-05,0.00015337310313020362,4.2990733538273546e-05,2.713179643169736e-05,3.249391039079336e-05,1.6259267028120177e-06
1,14000,False,7,be530_00000,2025-08-17_16-25-45,1755447945,3.650285482406616,21.368276596069336,502323,intrinsic-attention2,10.156.0.3,21.368276596069336,7,2.1951984468066557,1.9661103872108726e-05,2.1949160374561036,1.9117005693395388,0.28097981295276936,0.0013360164876606042,-16.5,10.368238394574323,20,16.5,700,3.53,0.00011644245813338,0.00038519898953381926,14000,20.0,6.0,0.018915981750178616,6.57438715597461e-05,100,10.368238394574323,1.9014758494830317,2000,20,1030.9996989454896,1,0,0,0,0,0,78.26,46.7,0.00047638427373084577,0.00016075945771420783,3.53,14000,2000,14000,3.53,2000,0.24708495,0.006381820421665907,0.058419324,21504,-0.033981204,0.10373626,0.0018789279685,4082,1.0,0.0046843584,-0.04973955,150528,38.799385,7.0,0.0027431991398,0.6558249,512.0,125687.25426293715,21504,4082,2100.0,617400,150528,88200,2000.0,0,514737.4120508769,125633.22876543937,125584.69869609152,14.5,0.00011603437297593838,7.0,20,10.368238394574323,4.32,350,0.0017498641864560492,0.016845805178891168,6.471555051052454e-05,50,1000,-12.5,20,15000,20.0,10.368238394574323,0.7562021081594741,0.09492412971890866,0.0001566697024386368,4.32,0.00047119378326259916,4.32,1000,1000,7000,7000,4.5142195915710584e-05,2.3925411490923376e-06,2.10902057963598e-05,0.0002093041311803948,6.26070053914404e-05,3.6983476037016665e-05,2.530859314965539e-05,5.2066320884750955e-06,4.1259162513900055e-05,8.172627531957065e-06,1.047942207082904e-05,0.00019225905795903,0.041980903511171334,2.698250055150893e-05,0.009403980762220715,0.0011037786440152063,0.035171719278724096,0.006541463751198739,8.761302221208313e-06,2.4528801489559664e-05,1.0012370466286576e-05,3.9994352346730104e-05,8.476069842481055e-06,5.208907988379962e-06,2.1594741617919223e-05,0.00020914151688985918,6.157532158197671e-05,3.581025360365332e-05,4.4901883495951856e-05,2.2534779492528826e-06
1,16000,False,8,be530_00000,2025-08-17_16-25-48,1755447948,3.558262825012207,24.926539421081543,502323,intrinsic-attention2,10.156.0.3,24.926539421081543,8,2.1971902774686307,1.961949284948089e-05,2.1969068544515706,1.9135781849162177,0.2810920640732879,0.0013365436527714811,-14.5,10.368238394574323,20,14.5,800,2.96,0.0001323523539911066,0.00038519898953381926,16000,20.0,7.0,0.019415993420989253,6.811294949576035e-05,100,10.368238394574323,1.9033696829381934,2000,20,1025.8467500892343,1,0,0,0,0,0,79.1,46.7,0.000510489499004368,0.0001692594775486737,2.96,16000,2000,16000,2.96,2000,0.25208247,0.006381820421665907,0.22268572,21504,0.02791059,0.19133246,0.0018789279685,4082,1.0,0.013364859,0.03459725,172032,51.726543,8.0,0.0027431991398,0.5994275,512.0,124967.15926821128,21504,4082,2100.0,705600,172032,88200,2000.0,0,511816.55046434974,124914.97246201642,124868.5516482118,14.5,0.00013300784406780275,8.0,20,10.368238394574323,5.32,400,0.0017343268045777627,0.020268701849126956,6.653353186372402e-05,50,1000,-12.5,20,17000,20.0,10.368238394574323,0.7600751592378269,0.09490280479170257,0.00017147683066802817,5.32,0.000513029791151594,5.32,1000,1000,8000,8000,4.9064482346811516e-05,2.65774229052491e-06,2.2514884956874204e-05,0.0002235395762485355,6.760455826907775e-05,3.841038648948505e-05,2.6201663484734827e-05,5.664884640419186e-06,4.28093356739977e-05,9.234080759104512e-06,1.057597533191675e-05,0.00019214253744712667,0.04198800037615405,2.696942546374688e-05,0.009412845134546889,0.0011053276975960126,0.03514864183601471,0.006527657913672594,8.767159206410228e-06,2.631825247342953e-05,1.0193768426500603e-05,4.111790051043096e-05,9.42105848539478e-06,6.1717900358536215e-06,2.3566438590449123e-05,0.00022269844575113144,6.789935947372785e-05,3.8057008391573886e-05,5.0703333984595675e-05,2.5655078370551577e-06
1,18000,False,9,be530_00000,2025-08-17_16-25-51,1755447951,3.15328311920166,28.079822540283203,502323,intrinsic-attention2,10.156.0.3,28.079822540283203,9,2.198332953783978,1.9544007949554363e-05,2.1980491591870264,1.914713318367117,0.2810996523125642,0.0013368716562217084,-13.5,10.368238394574323,20,15.5,900,6.08,0.00011430665070843459,0.00038519898953381926,18000,20.0,8.0,0.018727688510261943,6.460679700638125e-05,100,10.368238394574323,1.9045335659088172,2000,20,1020.0552685020353,1,0,0,0,0,0,79.16,46.7,0.00046456472653587036,0.00015701572810691633,6.08,18000,2000,18000,6.08,2000,0.24429308,0.006381820421665907,0.14660554,21504,0.007636726,0.18177432,0.0018789279685,4082,1.0,0.02270062,0.02970234,193536,32.66186,9.0,0.0027431991398,0.5182561,512.0,124328.0767008322,21504,4082,2100.0,793800,193536,88200,2000.0,0,509226.80876909965,124278.49020059197,124233.74740227984,14.5,8.052239497797033e-05,9.0,20,10.368238394574323,6.72,450,0.0017189957765339169,0.01826995624025585,4.932329872629052e-05,50,1000,-12.5,20,19000,20.0,10.368238394574323,0.7607181898054374,0.09486123608387292,0.0001129776144076358,6.72,0.0003460082582416318,6.72,1000,1000,9000,9000,4.4149869031518846e-05,2.3346439688005434e-06,2.0512204206844993e-05,0.00020560639742375837,6.063085581427823e-05,3.619500342372855e-05,2.4531212566663415e-05,5.0377393835966935e-06,4.0387225745057106e-05,8.079948778907066e-06,1.0309024741561478e-05,0.00019237274210569583,0.041982385382432756,2.698743115880421e-05,0.009420327443231291,0.0011055800606933127,0.035119252747572154,0.006514514854611454,8.758767612663486e-06,1.807817608051126e-05,7.566224735156469e-06,2.9926354041555117e-05,6.100123196818939e-06,3.6853417240034435e-06,1.5570747125121486e-05,0.00015583606066826294,4.3793395017874116e-05,2.7967394414097487e-05,3.305216946765776e-05,1.623906346104038e-06
1,20000,False,10,be530_00000,2025-08-17_16-25-54,1755447954,2.789458751678467,30.86928129196167,502323,intrinsic-attention2,10.156.0.3,30.86928129196167,10,2.196550891466102,1.9471877889320955e-05,2.1962659708352854,1.9130109901333645,0.28101956284946983,0.0013361861696751735,-13.5,10.368238394574323,20,15.5,1000,5.52,0.00011865939662704942,0.00038519898953381926,20000,20.0,9.0,0.01611643083218951,6.664232998667049e-05,100,10.368238394574323,1.9028523012397354,2000,20,1014.007240705404,1,0,0,0,0,0,78.57499999999999,46.7,0.0004816135267293673,0.00016195770194209726,5.52,20000,2000,20000,5.52,2000,0.24614738,0.006381820421665907,0.39199454,21504,-0.028599143,0.068077534,0.0018789279685,4082,1.0,0.023721738,-0.08526315,215040,28.101894,10.0,0.0027431991398,0.46416676,512.0,124135.2518547592,21504,4082,2100.0,882000,215040,88200,2000.0,0,508475.2065356945,124088.87568460488,124046.33901711386,14.5,7.899493806358617e-05,10.0,20,10.368238394574323,6.32,500,0.0017032922887600828,0.014600539990642574,4.807392216670057e-05,50,1000,-12.5,20,21000,20.0,10.368238394574323,0.760628804127437,0.09480756366307862,0.00011186278513553632,6.32,0.00033779757997239344,6.32,1000,1000,10000,10000,4.537841313849908e-05,2.3574199276865105e-06,2.1533826263569306e-05,0.00021502163629777524,6.236556569054695e-05,3.720276143006333e-05,2.53968863850981e-05,5.115889382523465e-06,4.2832384885555114e-05,8.244593910493547e-06,1.0547570506922754e-05,0.0001922544745905203,0.04197811768861393,2.701563682356251e-05,0.009419645008817734,0.0011044399800884067,0.03508503934005805,0.006503054616009763,8.757329894033524e-06,1.7987964322613307e-05,7.508714346915593e-06,2.9041075899751824e-05,6.0679936730407935e-06,3.6988729890354217e-06,1.5001529881403826e-05,0.00015231010145130052,4.292577172164729e-05,2.684041603178108e-05,3.1929862138876205e-05,1.6127490547799275e-06
