num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/entropy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/env_step_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions
1,5000,False,1,1bfeb_00000,2025-08-17_15-11-08,1755443468,4.564291954040527,4.564291954040527,462807,intrinsic-attention2,10.156.0.3,4.564291954040527,1,3.773815533000743,1.4608987839892507e-05,3.7736125749943312,3.4756295230035903,0.29548509999585804,0.0010900859924731776,3.464154266010155,5000,250,0.01283835646114312,13.5,250,-15.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.579936752108738e-05,0.0,7.85346750869037e-05,10.368238394574323,-0.34,1440.7455929902299,1,0,0,0,0,0,45.357142857142854,37.65714285714286,0.00032138026218066977,5000,0.00010875227896374339,-0.34,5000,5000,-0.34,5000,22337,1.0,0.33934802,0.0034828119666,0.0020559414,1.0,21242,0.0004324317,21242,0.000631317558363,0.6901671,0.21430384,494.0,0.16281382739543915,0.02085656,0.46102107,69.115234,137088.38765465122,21242,5250,225750,21242,5000,22337,225750,0,1454109.2533689823,137016.94839169912,136945.63600676684,0.014259913659770973,50,20.0,1000,-14.5,20,0.0018170940020354465,50,4.625740456975569e-05,1.0,0.18,10.36796758793872,6000,15.5,20,10.36796758793872,7.831411277367067e-05,0.7716464229888516,0.13673960701271426,1000,0.00010787259478276158,0.00032024076266405096,1000,1000,1000,0.18,0.18,2.6215007414955232e-05,0.00014170896067451525,1.405285523931888e-05,1.5450309432503727e-06,3.043236675581387e-05,4.1079698979769136e-05,5.213150273499507e-06,3.4577242343184547e-06,1.6990512081572866e-05,2.859565621281881e-05,7.182327319983399e-06,0.0001550029992358759,0.01460487800068222,0.0016971300065051764,2.791300357785076e-05,7.816997822374105e-06,0.06283749800059013,0.045237894999445416,0.011888278997503221,1.7284390378088317e-05,2.9437801003781752e-05,5.535862265534179e-06,3.430574138262763e-06,7.368161024614008e-06,4.0292365346015085e-05,2.605319073083421e-05,3.027342069790919e-05,1.425666454148116e-05,1.7240046474116764e-06,0.0001445755648078128
1,10000,False,2,1bfeb_00000,2025-08-17_15-11-13,1755443473,4.78659725189209,9.350889205932617,462807,intrinsic-attention2,10.156.0.3,9.350889205932617,2,3.7752473753308005,1.4635007973993198e-05,3.7750430275843243,3.474780809643562,0.2977638063959603,0.0010897706025571096,3.463273685430031,10000,250,0.01251923532006913,13.5,500,-15.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.699965748574992e-05,1.0,8.096375361678705e-05,10.368238394574323,1.35,1439.920644086266,1,0,0,0,0,0,52.614285714285714,37.542857142857144,0.00032746288972369055,10000,0.00010979100733768763,1.35,5000,10000,1.35,5000,22337,1.0,0.2569557,0.0034828119666,0.0054179486,2.0,42484,0.0003812909,21242,0.000631317558363,0.67482346,0.08838631,494.0,0.08140691369771957,-0.06180182,0.46102113,67.79502,137159.2086872874,42484,5250.0,451500,21242,5000.0,22337,225750,0,1454994.0100770954,137091.58126192208,137023.34566137314,0.01502779791917419,100,20.0,1000,-14.5,20,0.001800941972032888,50,5.8971083678450665e-05,2.0,-0.02,10.368238387501162,11000,15.5,20,10.368238387501162,0.00011282719153095788,0.7724445336688951,0.13904348037263844,1000,0.00014513384119871218,0.00042827147262924936,1000,2000,2000,-0.02,-0.02,2.71560002097543e-05,0.00014415438461558443,1.4472834234630765e-05,1.6419167543412275e-06,3.143157413752429e-05,4.26929919113038e-05,5.417494920201099e-06,3.608314271675268e-06,1.780871791225975e-05,2.8909911379460927e-05,7.371625925926117e-06,0.00015498335924348793,0.014674502180714626,0.0017041496463934892,2.7875683445017787e-05,7.817257719580084e-06,0.06304731417068979,0.047270498909347224,0.011872347467433429,2.2708139074960292e-05,3.85827998742125e-05,7.826263935510389e-06,4.6490633583478006e-06,9.443584148390769e-06,5.677716661537699e-05,3.4264402778570875e-05,4.2107653254553494e-05,2.0091908042760536e-05,2.324531996235027e-06,0.00018684876233953022
1,15000,False,3,1bfeb_00000,2025-08-17_15-11-18,1755443478,4.770192384719849,14.121081590652466,462807,intrinsic-attention2,10.156.0.3,14.121081590652466,3,3.778147207747433,1.4662757881160362e-05,3.777941337778541,3.4777500312471235,0.2976919451919894,0.001089972996477445,3.466257615435707,15000,250,0.014645607290149201,14.5,750,-15.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.579477227830895e-05,2.0,7.786877807379817e-05,10.368238394574323,1.55,1437.9830344163902,1,0,0,0,0,0,54.457142857142856,36.94285714285714,0.0003179877853173057,15000,0.00010436347597886372,1.55,5000,15000,1.55,5000,22337,1.0,0.34145045,0.0034828119666,0.0028470093,3.0,63726,0.000106573105,21242,0.000631317558363,0.66307676,0.14116518,494.0,0.04070345684885979,0.023302346,0.46102113,69.30278,137142.38775100288,63726,5250.0,677250,21242,5000.0,22337,225750,0,1454951.4170618192,137078.37831537685,137013.38836394055,0.014309805258817506,150,20.0,1000,-14.5,20,0.0017844821923135897,50,4.5156421798455456e-05,3.0,1.18,10.368238394574137,16000,15.5,20,10.368238394574137,7.51204273666545e-05,0.771640431152146,0.1389737519088143,1000,0.00010557336467671237,0.00031344942211667775,1000,3000,3000,1.18,1.18,2.632954916113837e-05,0.0001420283078373389,1.3847250915649374e-05,1.5779394720524462e-06,3.052909587618022e-05,4.084046770548091e-05,5.103302264587487e-06,3.418831939615191e-06,1.70557211359277e-05,2.8170053338895386e-05,7.214637335304491e-06,0.00015494701563875424,0.014673852108794381,0.0017042714398150566,2.783307654608507e-05,7.804005019715987e-06,0.0630106977589574,0.047242494350197374,0.011867564052723174,1.704236238350895e-05,2.8563568395655376e-05,5.3138351405373745e-06,3.3726245411010532e-06,7.364411004029922e-06,3.961475400554472e-05,2.596724067869168e-05,3.0070374729251815e-05,1.4028903530549187e-05,1.7191409106828336e-06,0.00013925797088349068
1,20000,False,4,1bfeb_00000,2025-08-17_15-11-23,1755443483,4.849344253540039,18.970425844192505,462807,intrinsic-attention2,10.156.0.3,18.970425844192505,4,3.7811491638499612,1.4681780283121045e-05,3.7809416559607882,3.480921297884646,0.2975225680100898,0.00108868224654808,3.469448693051348,20000,250,0.012151576330215902,14.5,1000,-16.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.229778065660186e-05,3.0,7.075856995627132e-05,10.368238394574323,2.77,1435.2378290456156,1,0,0,0,0,0,53.385714285714286,37.44285714285714,0.00029191219287666274,20000,9.910448664456063e-05,2.77,5000,20000,2.77,5000,22337,1.0,0.27245632,0.0034828119666,0.0027060786,4.0,84968,0.00048291683,21242,0.000631317558363,0.6738072,0.20753622,494.0,0.020351728424429893,-0.04553275,0.46102107,69.46044,137274.30158026735,84968,5250.0,903000,21242,5000.0,22337,225750,0,1456486.8879836814,137214.09773813532,137152.34153025638,0.013435860479658003,200,20.0,1000,-14.5,20,0.0017686639705133715,50,4.365102510449968e-05,4.0,1.78,10.368238394574323,21000,15.5,20,10.368238394574323,7.306726461668408e-05,0.7714909209207069,0.1388478003497625,1000,0.00010258929284321108,0.0003019409738620832,1000,4000,4000,1.78,1.78,2.49122906779358e-05,0.00012656910194364855,1.3109485524550026e-05,1.4681471464016993e-06,2.8475646527938138e-05,3.7932126147394446e-05,4.73219343806623e-06,3.1853638297999252e-06,1.6120787909060117e-05,2.5913587404248473e-05,6.671016206167804e-06,0.00015469740549648123,0.014662891517678828,0.0017039103853254056,2.7748125745536528e-05,7.802584877732442e-06,0.06295323410141489,0.04719463167674999,0.011858750222101793,1.653264177415434e-05,2.7626095882756703e-05,5.162154269402532e-06,3.2878143411422333e-06,7.027243960643041e-06,3.8431362030653115e-05,2.4803107469789293e-05,2.90440124424266e-05,1.3679463718629155e-05,1.6697205875570602e-06,0.00013317208629664686
1,25000,False,5,1bfeb_00000,2025-08-17_15-11-28,1755443488,4.8261260986328125,23.796551942825317,462807,intrinsic-attention2,10.156.0.3,23.796551942825317,5,3.7831047550115606,1.4652782498493764e-05,3.7828960792011785,3.481153493235798,0.29924615663994775,0.001087320884128151,3.4696955166409147,25000,250,0.012673240899312077,14.5,1250,-14.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.642282166921499e-05,4.0,7.674588412735946e-05,10.368238394574323,0.74,1431.9005408703936,1,0,0,0,0,0,54.01428571428572,36.57142857142857,0.0003191500571835618,25000,0.00010379614994636733,0.74,5000,25000,0.74,5000,22337,1.0,0.2739433,0.0034828119666,0.0052200905,5.0,106210,0.00034564734,21242,0.000631317558363,0.6670861,0.18559434,494.0,0.010175864212214947,-0.044065304,0.46102113,70.29354,137454.13363026374,106210,5250.0,1128750,21242,5000.0,22337,225750,0,1458525.4810662547,137397.48076970357,137338.882564023,0.014778631629160372,250,20.0,1000,-14.5,20,0.0017529139007054627,50,4.498599323079331e-05,5.0,0.18,10.368238394574323,26000,15.5,20,10.368238394574323,7.502509016161085e-05,0.7721288717014727,0.1406240986062108,1000,0.00010513713550059326,0.0003133703719483003,1000,5000,5000,0.18,0.18,2.6389979367441445e-05,0.00014315298042567236,1.4041431744701092e-05,1.5911841628088318e-06,3.086264300972037e-05,4.1034394118843925e-05,5.136585202622869e-06,3.3365636003705477e-06,1.6926335774511318e-05,2.831329345953368e-05,7.287556814643118e-06,0.00015467558144233263,0.014655312992491318,0.0017034982014411365,2.764867436521483e-05,7.778609062168688e-06,0.06291701173039126,0.049021351899991926,0.011852572359867938,1.7182082417815756e-05,2.8512528896446175e-05,5.309262272119797e-06,3.3178172100273306e-06,7.140375166808603e-06,3.974363506493061e-05,2.558882700677169e-05,2.9877569857652493e-05,1.3838364712292671e-05,1.7192419554318253e-06,0.0001396414639667898
1,30000,False,6,1bfeb_00000,2025-08-17_15-11-32,1755443492,4.584234952926636,28.380786895751953,462807,intrinsic-attention2,10.156.0.3,28.380786895751953,6,3.7837759513113887,1.4628144716882977e-05,3.783566098899279,3.480775875763559,0.3002932626435466,0.0010863322653952828,3.469335049084486,30000,250,0.012515870749921306,15.5,1500,-13.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.437268233930736e-05,5.0,7.502326841962248e-05,10.368238394574323,0.41,1427.9186065441975,1,0,0,0,0,0,53.099999999999994,36.56666666666667,0.0003041754841884966,30000,0.00010088813117462132,0.41,5000,30000,0.41,5000,22337,1.0,0.2370019,0.0034828119666,0.003611895,6.0,127452,0.0006015897,21242,0.000631317558363,0.63968545,0.031286847,494.0,0.005087932106107473,-0.08103268,0.46102113,68.05032,137321.3780809673,127452,5250.0,1354500,21242,5000.0,22337,225750,0,1457241.8465778476,137268.18184140426,137212.67555889528,0.014434769298968603,300,20.0,1000,-14.5,20,0.0017368707817446943,50,4.539574446888724e-05,6.0,1.18,10.368238394574323,31000,15.5,20,10.368238394574323,7.635243426202161e-05,0.7716105558144402,0.14143609820011727,1000,0.00010567585199001487,0.0003174550764454444,1000,6000,6000,1.18,1.18,2.5521170918363198e-05,0.00013582311755871177,1.3184370224651493e-05,1.5173667405479354e-06,2.9125672293669313e-05,3.916409670577855e-05,4.98797828219527e-06,3.285337861796023e-06,1.6428091014046342e-05,2.703616690419751e-05,7.028119241777861e-06,0.00015498899564187906,0.014665549122493286,0.0017142680194740315,2.7626747621593007e-05,7.79237299926577e-06,0.06334684762312402,0.049319609350993075,0.01191399381627335,1.693626563229745e-05,2.8632394982125714e-05,5.365988202874264e-06,3.353394761322899e-06,7.230869659387482e-06,4.0062526387287623e-05,2.583255397026193e-05,3.0130379593627233e-05,1.447721099863131e-05,1.7276638634530333e-06,0.00014116840146172308
1,35000,False,7,1bfeb_00000,2025-08-17_15-11-37,1755443497,5.044199466705322,33.424986362457275,462807,intrinsic-attention2,10.156.0.3,33.424986362457275,7,3.789037722868313,1.461215326063472e-05,3.788826745300365,3.484101745985918,0.30222751907711254,0.0010861379126582082,3.472680254783645,35000,250,0.014933058659662492,14.5,1750,-13.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.379679986191727e-05,6.0,7.433843922058647e-05,10.368238394574323,2.99,1423.2686689884772,1,0,0,0,0,0,54.07142857142857,34.642857142857146,0.00030556893525539536,35000,0.00010260546337965165,2.99,5000,35000,2.99,5000,22337,1.0,0.31439915,0.0034828119666,0.004553192,7.0,148694,0.00017422438,21242,0.000631317558363,0.61198586,0.17670354,494.0,0.0025439660530537367,-0.003718236,0.46102116,70.7062,137387.43985168668,148694,5250.0,1580250,21242,5000.0,22337,225750,0,1458058.9880857377,137337.42473670468,137284.74586067826,0.013350281249440741,350,20.0,1000,-14.5,20,0.001721392533898284,50,4.5227188158622546e-05,7.0,2.18,10.368238394574323,36000,15.5,20,10.368238394574323,7.707477669928747e-05,0.7710892060162882,0.14339856114812768,1000,0.00010454689765722039,0.00031425581790789256,1000,7000,7000,2.18,2.18,2.5296934392539945e-05,0.00013537673694937472,1.3249551479584143e-05,1.5215213630325325e-06,2.9006235801625502e-05,4.0008865742303076e-05,5.023884342577199e-06,3.293523044885565e-06,1.6375112006937886e-05,2.741427350912223e-05,6.929264600045502e-06,0.0001550304856725362,0.014660354121244806,0.0017167061592143634,2.758597015153893e-05,7.77553922803586e-06,0.06329272008691399,0.051345108427484736,0.011907373428131423,1.6824283436200695e-05,2.8241529718555234e-05,5.2598984869958524e-06,3.3385259683916575e-06,7.18965522927551e-06,3.963758894847058e-05,2.567559178158333e-05,2.988854206316591e-05,1.4352421076451377e-05,1.7272468012392311e-06,0.00013985166120967488
1,40000,False,8,1bfeb_00000,2025-08-17_15-11-42,1755443502,4.780841827392578,38.20582818984985,462807,intrinsic-attention2,10.156.0.3,38.20582818984985,8,3.790481440099694,1.4601561718103529e-05,3.7902692419173976,3.4856863379460252,0.3020843867063616,0.0010861670335113492,3.4742808659857767,40000,250,0.012903497821098427,15.5,2000,-14.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.537774990888923e-05,7.0,7.720488894858465e-05,10.368238394574323,2.37,1418.0692241635466,1,0,0,0,0,0,52.6,35.0,0.0003083483286017585,40000,0.00010332864430416313,2.37,5000,40000,2.37,5000,22337,1.0,0.2508255,0.0034828119666,0.005036236,8.0,169936,0.00026094913,21242,0.000631317558363,0.5741255,0.04437709,494.0,0.0012719830265268683,-0.067413464,0.4610211,69.12469,137466.57763660923,169936,5250.0,1806000,21242,5000.0,22337,225750,0,1459005.367729542,137419.72991602708,137369.6733243499,0.014417045929149027,400,20.0,1000,-14.5,20,0.0017060924985690471,50,4.5251428512113086e-05,8.0,1.78,10.368238394574323,41000,15.5,20,10.368238394574323,7.5345538004303e-05,0.7717222915660366,0.14328598767674247,1000,0.00010460073314997696,0.00031138843308861066,1000,8000,8000,1.78,1.78,2.567294395576076e-05,0.00013833955248418396,1.3142748553812184e-05,1.5446667191700517e-06,2.9350778426595747e-05,4.005511113695518e-05,5.092379298939307e-06,3.293092162032356e-06,1.6832820578468026e-05,2.7835283837851098e-05,7.009839345272968e-06,0.00015504872084434008,0.014654930589991856,0.001716567377603097,2.7526310437358667e-05,7.766143785847193e-06,0.0632780084459975,0.051259497613195495,0.011900109223767191,1.6955766474353323e-05,2.8600819984815017e-05,5.302633970691419e-06,3.4220075237328574e-06,7.1934158630003575e-06,3.912182464000224e-05,2.6025480673050593e-05,2.9837932028668598e-05,1.4001673461549421e-05,1.7022307812426673e-06,0.00013839817881778913
1,45000,False,9,1bfeb_00000,2025-08-17_15-11-47,1755443507,4.52923321723938,42.73506140708923,462807,intrinsic-attention2,10.156.0.3,42.73506140708923,9,3.7908363279387265,1.4592326100515765e-05,3.790622860998232,3.4862609842466212,0.3018649802993005,0.001084798153153466,3.4748759445759805,45000,250,0.012804480619961396,15.5,2250,-14.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,5.59794682945778e-05,8.0,0.00010311852722866022,10.368238394574323,2.39,1412.4910225465485,1,0,0,0,0,0,53.31428571428571,35.871428571428574,0.0004020938881202138,45000,0.0001328647338416826,2.39,5000,45000,2.39,5000,22337,1.0,0.31248093,0.0034828119666,0.0039835996,9.0,191178,-0.0007543564,21242,0.000631317558363,0.5306808,0.16671455,494.0,0.0006359915132634342,-0.005331464,0.4602003,71.01955,137553.75885359402,191178,5250.0,2031750,21242,5000.0,22337,225750,0,1460035.181985681,137509.77032446524,137462.15204830896,0.014157103379548062,450,20.0,1000,-14.5,20,0.0016905064535564591,50,4.4511969697327665e-05,9.0,3.38,10.368238394574323,46000,15.5,20,10.368238394574323,7.483360364432198e-05,0.7709141108203855,0.14310754047007096,1000,0.00010421006110969485,0.0003095158943642587,1000,9000,9000,3.38,3.38,3.164338935493416e-05,0.0001796221657522549,1.7333360269336284e-05,2.0248654113875115e-06,3.854195734740645e-05,5.314115177259203e-05,6.73580338547264e-06,4.493674584562335e-06,2.0809611165761625e-05,3.495011879096429e-05,8.643947692098508e-06,0.00015468395366564938,0.014643316174175905,0.001715766453871952,2.7427417273148648e-05,7.746892280523863e-06,0.06321252927158034,0.051168634107187166,0.011891078251485934,1.6739686396029038e-05,2.7918001342968765e-05,5.304162910099072e-06,3.2900560475178467e-06,7.132478211557633e-06,3.869350419192838e-05,2.560903141411821e-05,2.9384791042841025e-05,1.3886553544025374e-05,1.6838064747972467e-06,0.00013722784780022972
1,50000,False,10,1bfeb_00000,2025-08-17_15-11-51,1755443511,4.599346160888672,47.334407567977905,462807,intrinsic-attention2,10.156.0.3,47.334407567977905,10,3.791601658409364,1.4543062772261816e-05,3.79138752363818,3.4852486903142497,0.303643593206361,0.0010834161216101566,3.473878675290287,50000,250,0.012540211930754594,14.5,2500,-13.5,20.0,20,10.368238394574323,20,5000,0.0002555670071160421,4.598626232043152e-05,9.0,7.78125867359006e-05,10.368238394574323,4.61,1406.7747353132813,1,0,0,0,0,0,53.46666666666666,35.9,0.0003166421566855316,50000,0.00010514636502065823,4.61,5000,50000,4.61,5000,22337,1.0,0.29364192,0.0034828119666,0.0030807338,10.0,212420,-0.00075113773,21242,0.000631317558363,0.4846953,0.06928725,494.0,0.0003179957566317171,-0.024897618,0.46102107,70.06206,137642.91385677955,212420,5250.0,2257500,21242,5000.0,22337,225750,0,1461079.9235981626,137601.71249536268,137556.3753636143,0.013076192419830476,500,20.0,1000,-14.5,20,0.0016751236690929895,50,4.958336918945992e-05,10.0,4.38,10.368238394574323,51000,15.5,20,10.368238394574323,8.692672017284061e-05,0.7703874097421919,0.14489669540545477,1000,0.00011773883637557876,0.00035424178272697323,1000,10000,10000,4.38,4.38,2.6012878868046645e-05,0.00014215485478725166,1.3673754008982985e-05,1.5842392595066676e-06,3.0181485261974173e-05,4.0300897545695566e-05,5.193476559045543e-06,3.433547705827192e-06,1.7125765084224717e-05,2.818246928762045e-05,7.081751859610736e-06,0.00015463933424042628,0.014635535562374307,0.0017148693494113134,2.7378783060680088e-05,7.779123261705973e-06,0.06320824592876399,0.052976820476037786,0.011884554618973251,1.882421296317788e-05,3.1434065142010036e-05,6.033383442673802e-06,3.789164544123435e-06,7.938505849819834e-06,4.5446574131090304e-05,2.83107128438409e-05,3.345989293566191e-05,1.601768456389826e-05,1.9119704170114953e-06,0.00015824217786484924
