num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/sample,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/curr_kl_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/entropy,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/sample,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_to_module_sum_episodes_length_out,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions
1,5000,False,1,1b84b_00000,2025-08-17_15-02-16,1755442936,10.955485343933105,10.955485343933105,450582,intrinsic-attention2,10.156.0.3,10.955485343933105,1,5.078232123996713,1.8889011698774993e-05,5.078007266012719,4.747186767999665,0.32930440800555516,0.001035883993608877,-1.8636363636363635,0.0003270670131314546,150,-24.5,150,6.580038054697884e-05,5000,150.0,0.00012764280568496592,0.13906278206030204,21.5,66.83846593574395,66.83846593574395,33,33,5000,4.7403584429994226,0.0,1053.4694775191813,1,0,0,0,0,0,51.7,61.23125,0.00047923946964900947,0.00015992742783510296,5000,-1.8636363636363635,-1.8636363636363635,5000,5000,5000,-0.011086154,-0.024996758,1.0,0.000631317558363,0.0014146534,1.0,22337,0.0034828119666,20254,19.59505,0.16281382739543915,494.0,0.69210684,0.411216,0.27259505,0.15268573,20254,138521.8711430171,5000,20254,0,206394,206394,5034,22337,20254,1409268.2198603526,138443.50471448398,138392.87612373446,50,5.85696732600627,-1.92,0.0012873899977421388,12500,0.0001266826397766436,20.5,93.40062489595951,1.0,6.460577328752986e-05,150.0,0.1147721154789906,50,7500,150,-24.5,150,93.40062489595951,0.17893985600676388,0.0001624729524080296,0.00048614409560023095,-1.92,-1.92,7500,7500,7500,7500,2.342954698438959e-06,4.659171283853479e-05,2.154071412981022e-05,6.236815154811201e-05,3.6531775079082086e-05,0.00021267133955942346,9.882449371477654e-06,2.5224263853957737e-05,8.676330227454447e-06,5.4775333012465874e-06,4.108058498262112e-05,0.0003706959978444502,0.09730236500035971,0.062033740992774256,0.011275924000074156,2.9323986382223666e-05,1.046199759002775e-05,0.007443242007866502,0.00015738799993414432,4.0859344342092854e-05,8.815837860779813e-06,2.4939820307405556e-05,5.618885643820878e-06,1.0038069755354617e-05,6.214424315592128e-05,2.4351562283519714e-06,2.1912746184907167e-05,0.0002151254192708612,4.737823376686546e-05,3.6650957953503736e-05
1,10000,False,2,1b84b_00000,2025-08-17_15-02-26,1755442946,10.364456176757812,21.319941520690918,450582,intrinsic-attention2,10.156.0.3,21.319941520690918,2,5.075808378036745,1.8847151513909923e-05,5.075582563972712,4.742697391859546,0.3313697225054784,0.0010352575636352413,-1.0606060606060606,0.0003270670131314546,150,-24.5,151,6.825754321134069e-05,10000,150.0151515151515,0.00013745452964265869,0.13246746806125334,21.5,71.08297469902989,71.08297469902989,33,66,5000,4.735881582609436,1.0,1052.0225940024523,1,0,0,0,0,0,55.05333333333333,61.42666666666666,0.0005083289482881977,0.00016747549941670752,5000,-1.0606060606060606,-1.0606060606060606,5000,10000,10000,0.02100179,0.056961894,1.0,0.000631317558363,0.0005670805,2.0,22337,0.0034828119666,40508,15.967387,0.08140691369771957,494.0,0.69172573,0.4112522,0.30434114,0.06669428,20254,138238.25537961366,5000.0,20254,0,206394,412788,5034.0,22337,40508,1406486.0646454329,138164.02798042522,138115.51264452972,100,5.853535481466242,-2.12,0.0012764163677638862,17500,7.685815971148113e-05,20.5,93.40062489595951,2.0,4.551288194647494e-05,150.0,0.11144030498966458,50,7500,150,-24.5,150,93.40062489595951,0.1809530787965923,0.00010748535077854731,0.0003212505768741251,-2.12,-2.12,15000,15000,7500,7500,2.5308503439392576e-06,4.915055612294278e-05,2.2013977696594458e-05,6.616969551229593e-05,3.815196301995682e-05,0.00022764672877466051,1.0323447788434016e-05,2.6105499356903892e-05,9.173151896333558e-06,5.577366961612246e-06,4.3615766926732565e-05,0.0003707464277977124,0.09727784188042278,0.0640744999628805,0.011277409000031184,2.9362926579779013e-05,1.0471637651789933e-05,0.00743942155779223,0.00015733336986158974,2.7327448330482135e-05,5.539780519013175e-06,1.7382022042473814e-05,3.6256287727747165e-06,7.3077679636533975e-06,3.94780923852265e-05,1.602892246969492e-06,1.4277123152137201e-05,0.00013993556766840972,3.1105904507441725e-05,2.6696376107231317e-05
1,15000,False,3,1b84b_00000,2025-08-17_15-02-35,1755442955,9.138270139694214,30.458211660385132,450582,intrinsic-attention2,10.156.0.3,30.458211660385132,3,5.062439615886267,1.8855340110894758e-05,5.06221238124307,4.730088147090896,0.33060882445035816,0.0010351033379178262,-1.05,0.0003270670131314546,150,-26.5,151,4.6554177963922084e-05,15000,150.02,7.855858979551657e-05,0.12253793189025601,21.5,93.40062489595951,93.40062489595951,34,100,5000,4.723304638603356,2.0,1049.3924490320787,1,0,0,0,0,0,55.06153846153846,61.5,0.0003218054564801119,0.00010663816931942906,5000,-1.05,-1.05,5000,15000,15000,-0.016274378,0.004446447,1.0,0.000631317558363,0.0012606472,3.0,22337,0.0034828119666,60762,19.616892,0.04070345684885979,494.0,0.6857944,0.42172503,0.27437037,0.26136512,20254,138162.07497118675,5000.0,20254,0,206394,619182,5034.0,22337,60762,1405827.5899151172,138092.17346888976,138046.0137778602,150,5.848864244401634,-1.12,0.0012651778741725138,22500,7.232212085721947e-05,20.5,93.40062489595951,3.0,4.462575046384689e-05,150.0,0.10684487850987352,50,7500,150,-24.5,150,93.40062489595951,0.18020224002864124,0.00010448114893661302,0.00031209367201328323,-1.12,-1.12,22500,22500,7500,7500,1.5430674824518706e-06,3.0876335621346965e-05,1.3873858074972485e-05,4.155024899208382e-05,2.6343048138846e-05,0.00014431784732109245,7.129551390373866e-06,1.73047866557863e-05,5.779821547128624e-06,3.599098466806892e-06,2.792180364359288e-05,0.00037062954353750686,0.09681318233152995,0.06385178255330974,0.011250736220038379,2.930122733960161e-05,1.0428061292623169e-05,0.007403247722152446,0.00015751424611516995,2.6633704574665945e-05,5.393707564304996e-06,1.669109998440748e-05,3.583896715049479e-06,7.131799637113633e-06,3.8250540599039324e-05,1.5558210240887168e-06,1.3672264587717308e-05,0.00013584102033819658,3.0227704995073062e-05,2.5710430285424285e-05
1,20000,False,4,1b84b_00000,2025-08-17_15-02-44,1755442964,8.696083068847656,39.15429472923279,450582,intrinsic-attention2,10.156.0.3,39.15429472923279,4,5.047763084497391,1.879907671593537e-05,5.047534731150649,4.716142221519982,0.32987409987584937,0.001037247414524696,0.35,0.0003270670131314546,150,-26.5,151,4.6097439646270916e-05,20000,150.02,7.633986450832162e-05,0.10897132551035611,25.5,66.83846593574395,66.83846593574395,33,133,5000,4.70939181768741,3.0,1045.7823492147227,1,0,0,0,0,0,55.1,61.5,0.0003143588625827012,0.00010481445099711729,5000,0.35,0.35,5000,20000,20000,-0.051421877,-0.035075665,1.0,0.000631317558363,0.0016691817,4.0,22337,0.0034828119666,81016,21.382938,0.020351728424429893,494.0,0.68768096,0.42704934,0.24287988,0.17088749,20254,138068.69287045204,5000.0,20254,0,206394,825576,5034.0,22337,81016,1404990.36637319,138003.16130586073,137959.31789215477,200,5.8412465317075615,0.48,0.0012541688653609745,27500,7.587945402822219e-05,20.5,93.40062489595951,4.0,4.525665085763765e-05,150.0,0.10266131481985212,50,7500,150,-24.5,150,93.40062489595951,0.17946830522835178,0.00010749595976930407,0.0003181017290917068,0.48,0.48,30000,30000,7500,7500,1.5171372169293687e-06,2.9522489612121956e-05,1.3893359888569789e-05,4.049870078666422e-05,2.605434591212564e-05,0.00014072266713780322,7.053642710722355e-06,1.70202039161528e-05,5.634449403056403e-06,3.4824345592693688e-06,2.797229595905453e-05,0.0003712844780508313,0.09636602613827565,0.06361909662776535,0.011225127017917723,2.9259815061159318e-05,1.0454990642698248e-05,0.007374565044842413,0.000157517983545913,2.7481446468513368e-05,5.4571494729846204e-06,1.726290021523453e-05,3.665859862977149e-06,7.3475233140587655e-06,3.934929444998686e-05,1.60564565746487e-06,1.4173847310679994e-05,0.00013871844986763194,3.09543609103822e-05,2.6273233792716436e-05
1,25000,False,5,1b84b_00000,2025-08-17_15-02-54,1755442974,10.005752325057983,49.16004705429077,450582,intrinsic-attention2,10.156.0.3,49.16004705429077,5,5.035124356562424,1.8729255940541187e-05,5.034895181919193,4.702231761154772,0.33114502651711664,0.0010373482103195701,0.24,0.0003270670131314546,150,-26.5,151,4.922451171468154e-05,25000,150.02,8.054768608518938e-05,0.09963284751022002,25.5,71.08297469902989,71.08297469902989,33,166,5000,4.695515366550621,4.0,1041.3457523989714,1,0,0,0,0,0,55.23333333333332,61.5,0.00033233260317760776,0.00010929376902897093,5000,0.24,0.24,5000,25000,25000,-0.044447824,-0.041312575,1.0,0.000631317558363,0.00075837557,5.0,22337,0.0034828119666,101270,19.332266,0.010175864212214947,494.0,0.68680716,0.42253157,0.2466664,0.10298654,20254,137867.55305783974,5000.0,20254,0,206394,1031970,5034.0,22337,101270,1403048.4231636599,137806.04351357013,137764.41063838068,250,5.844897228690524,-0.72,0.001243683676796021,32500,7.855226053621122e-05,20.5,93.40062489595951,5.0,4.733009566388961e-05,150.0,0.11069093672020244,50,7500,150,-18.5,150,93.40062489595951,0.18070768890610162,0.00010935556392077002,0.0003303648315145386,-0.72,-0.72,37500,37500,7500,7500,1.601728116437518e-06,3.206944679520433e-05,1.4619650087793418e-05,4.282081993852727e-05,2.7578657703227532e-05,0.00014911754763405552,7.359728343485907e-06,1.7878711580475144e-05,6.043363140041017e-06,3.6242495882807366e-06,2.9218026272468942e-05,0.0003697040732561943,0.09592366287697952,0.06536403705148094,0.011200550677848189,2.9134196936371883e-05,1.0401010678957971e-05,0.007338181934418321,0.00015745283368927122,2.859002344929394e-05,5.7260103697882e-06,1.7348831032935172e-05,3.822706756704505e-06,7.553103039821402e-06,4.060382258990373e-05,1.6302874033158529e-06,1.4494216567877508e-05,0.00014704081520222569,3.149758331878839e-05,2.691709084815701e-05
1,30000,False,6,1b84b_00000,2025-08-17_15-03-03,1755442983,9.025425910949707,58.18547296524048,450582,intrinsic-attention2,10.156.0.3,58.18547296524048,6,5.02272638614685,1.8740003305861664e-05,5.022496645000116,4.6905570043132485,0.3304214770219587,0.0010371581181843805,-0.36,0.0003270670131314546,150,-23.5,151,4.791031703952342e-05,30000,150.02,8.017669359364161e-05,0.09979293630065512,25.5,93.40062489595951,93.40062489595951,34,200,5000,4.683873713875129,5.0,1035.9598305508648,1,0,0,0,0,0,55.19166666666666,61.58333333333334,0.0003277611064229296,0.00010805372279040026,5000,-0.36,-0.36,5000,30000,30000,0.09407134,-0.016946077,1.0,0.000631317558363,0.002172107,6.0,22337,0.0034828119666,121524,23.556297,0.005087932106107473,494.0,0.6898992,0.4308257,0.39094263,0.072542,20254,137752.33699111984,5000.0,20254,0,206394,1238364,5034.0,22337,121524,1401978.0740166628,137694.65243962003,137655.08824964345,300,5.838612002363607,-1.92,0.0012331595500230008,37500,7.666688096401993e-05,20.5,93.40062489595951,6.0,4.651809274315065e-05,150.0,0.11195042694962468,50,7500,150,-18.5,150,93.40062489595951,0.17998270199694066,0.000107954225214321,0.0003244050318097564,-1.92,-1.92,45000,45000,7500,7500,1.5516193490190492e-06,3.114786553117874e-05,1.4491741693849071e-05,4.2860687011926047e-05,2.6744782171239802e-05,0.00014709611892135623,7.169757697850748e-06,1.7448241118810044e-05,5.70664880589725e-06,3.512051800390415e-06,2.8880047171446773e-05,0.000369890482495541,0.09548828633824358,0.06513554262091906,0.011175110681061194,2.9074125063272943e-05,1.0357620649588417e-05,0.007303013385092015,0.00015741891545345248,2.7910348041386962e-05,5.6937284336946106e-06,1.728839370715639e-05,3.666425566207172e-06,7.423956806220327e-06,3.9517531678625776e-05,1.6082855949612593e-06,1.4479351220022486e-05,0.00014271668746635384,3.124505685658686e-05,2.6497530803473604e-05
1,35000,False,7,1b84b_00000,2025-08-17_15-03-12,1755442992,9.297644138336182,67.48311710357666,450582,intrinsic-attention2,10.156.0.3,67.48311710357666,7,5.013267127005394,1.8663783252088273e-05,5.013036437620122,4.681771280300138,0.3297476929017633,0.001036713896936036,-2.24,0.0003270670131314546,150,-23.5,151,4.730676637288013e-05,35000,150.02,7.954186188488542e-05,0.10447231802041643,24.5,66.83846593574395,66.83846593574395,33,233,5000,4.67511939497641,6.0,1029.8504661254217,1,0,0,0,0,0,55.24285714285714,61.60000000000001,0.00032693740156924744,0.00010700419038862375,5000,-2.24,-2.24,5000,35000,35000,-0.054906446,0.004513979,1.0,0.000631317558363,0.0018049722,7.0,22337,0.0034828119666,141778,18.134867,0.0025439660530537367,494.0,0.6886875,0.41251123,0.22923487,0.07031299,20254,137549.3192176454,5000.0,20254,0,206394,1444758,5034.0,22337,141778,1400000.6494096934,137495.0969744335,137457.2947422712,350,5.832303639910048,-1.32,0.0012222674145521307,42500,7.661366045133329e-05,20.5,93.40062489595951,7.0,4.617840133677373e-05,150.0,0.10216839810935198,50,7500,150,-18.5,150,93.40062489595951,0.179280601546977,0.00010788597112323932,0.00032335064998684476,-1.32,-1.32,52500,52500,7500,7500,1.5376923553738694e-06,3.064745205288816e-05,1.4195359391200687e-05,4.251672737816089e-05,2.647528428817199e-05,0.00014807132490510426,7.16767222701921e-06,1.7368705462718577e-05,5.857016983779681e-06,3.4557113244823685e-06,2.8504759967033294e-05,0.0003703641976266655,0.09507408470476543,0.0649038234646539,0.011153779754163635,2.9016043762328455e-05,1.0312074425121062e-05,0.007268382771221981,0.00015732964622041298,2.7935821099618327e-05,5.697134948133122e-06,1.726876443209727e-05,3.750178090856401e-06,7.391535533895865e-06,3.9594360647336336e-05,1.6123882852499162e-06,1.4155514440733511e-05,0.00014278489858702667,3.160247103031821e-05,2.6539830775299775e-05
1,40000,False,8,1b84b_00000,2025-08-17_15-03-22,1755443002,9.632232427597046,77.1153495311737,450582,intrinsic-attention2,10.156.0.3,77.1153495311737,8,5.00432029756535,1.8600565451308655e-05,5.004088046974047,4.673541828837183,0.32902874353270845,0.0010360128480120328,-2.86,0.0003270670131314546,150,-23.5,151,4.5889317057727505e-05,40000,150.02,7.75104636100284e-05,0.10975176752021071,24.5,71.08297469902989,71.08297469902989,33,266,5000,4.666922545616584,7.0,1023.0972853826156,1,0,0,0,0,0,54.86428571428571,61.60000000000001,0.00031275579940971844,0.00010477298736944534,5000,-2.86,-2.86,5000,40000,40000,0.008435278,0.06831759,1.0,0.000631317558363,0.00426381,8.0,22337,0.0034828119666,162032,20.01534,0.0012719830265268683,494.0,0.6775643,0.4224706,0.2995348,0.2056293,20254,137491.13747805494,5000.0,20254,0,206394,1651152,5034.0,22337,162032,1399496.601387672,137440.14214351214,137404.2392440427,400,5.828963457770963,-2.12,0.0012119746404334894,47500,7.872176176619344e-05,20.5,93.40062489595951,8.0,4.6870186619202015e-05,150.0,0.10491150765054044,50,7500,150,-24.5,150,93.40062489595951,0.17856538261157892,0.00010827575131007178,0.0003316399925733115,-2.12,-2.12,60000,60000,7500,7500,1.5190562780920517e-06,2.9934544243123796e-05,1.3833270830746536e-05,4.047333836858753e-05,2.5902876364030278e-05,0.0001397131131328371,7.045507123810972e-06,1.719979685726565e-05,5.573394200914409e-06,3.423181116706862e-06,2.754502437157606e-05,0.00036911779569383967,0.09464898371770636,0.06467568741005622,0.011127093116539886,2.8902333300402494e-05,1.0265263626518387e-05,0.007235776383572066,0.00015687927972894266,2.8119411321314072e-05,5.720154912124215e-06,1.737151029000104e-05,3.6854459827034e-06,7.512164272763141e-06,4.039401833195685e-05,1.6636021886418872e-06,1.4441994301246763e-05,0.00014619939257189073,3.1788326688479784e-05,2.65754486367858e-05
1,45000,False,9,1b84b_00000,2025-08-17_15-03-31,1755443011,9.255101680755615,86.37045121192932,450582,intrinsic-attention2,10.156.0.3,86.37045121192932,9,4.990053553849638,1.852877981669115e-05,4.989820283134314,4.65965414922895,0.3286453695974277,0.00103841309958208,-1.21,0.0003270670131314546,150,-22.5,151,4.731188115792268e-05,45000,150.02,7.93546934597799e-05,0.10726995702032582,24.5,93.40062489595951,93.40062489595951,34,300,5000,4.653067063330391,8.0,1015.8214172551824,1,0,0,0,0,0,55.06923076923077,61.60000000000001,0.00031832585727864705,0.00010717021978995493,5000,-1.21,-1.21,5000,45000,45000,-0.002846893,0.010122061,1.0,0.000631317558363,0.00029938712,9.0,22337,0.0034828119666,182286,24.966267,0.0006359915132634342,494.0,0.6784704,0.41589025,0.28366828,0.16740197,20254,136161.39333009097,5000.0,20254,0,206394,1857546,5034.0,22337,182286,1386020.6180236472,136113.2920908733,136078.8853664667,450,5.827250813873295,-2.72,0.0012017388040376279,52500,0.00013455929683022,18.5,93.40062489595951,9.0,6.735843658998491e-05,150.0,0.10933546126107103,50,7500,150,-24.5,150,93.40062489595951,0.1778798124253666,0.00016927399382858936,0.0005101412035977017,-2.72,-2.72,67500,67500,7500,7500,1.5580335178124383e-06,3.0478532321862092e-05,1.388647122499509e-05,4.095352918426876e-05,2.6412535373503953e-05,0.0001426477903379403,7.151832615475354e-06,1.75166610017075e-05,5.802262609126919e-06,3.5268887338616453e-06,2.825683150520226e-05,0.0003675600478350847,0.09424824222061165,0.06444828368601978,0.011106600575378323,2.8850609940776424e-05,1.0218411036792139e-05,0.007201133089826922,0.00015683005700057513,4.1499413961004103e-05,9.167253198640587e-06,2.5653971343877266e-05,6.046570932967318e-06,1.032213163564536e-05,6.625631298635357e-05,2.6009993226322436e-06,2.2592803067430467e-05,0.0002244485887362983,4.92405293429343e-05,3.829595260317539e-05
1,50000,False,10,1b84b_00000,2025-08-17_15-03-41,1755443021,9.580108642578125,95.95055985450745,450582,intrinsic-attention2,10.156.0.3,95.95055985450745,10,4.981950664111102,1.8453591954661213e-05,4.981716923382958,4.650484906316666,0.32971332460132696,0.0010373879385689726,-0.27,0.0003270670131314546,150,-25.5,151,4.707332980608296e-05,50000,150.02,7.770584882291387e-05,0.10658634933075518,22.5,66.83846593574395,66.83846593574395,33,333,5000,4.643931056157086,9.0,1007.9995522051422,1,0,0,0,0,0,56.06923076923077,61.60000000000001,0.00031577628851823196,0.00010646234148689598,5000,-0.27,-0.27,5000,50000,50000,-0.021692272,-0.011707664,1.0,0.000631317558363,0.0011744853,10.0,22337,0.0034828119666,202540,23.079163,0.0003179957566317171,494.0,0.67180985,0.4266588,0.27232635,0.39066768,20254,135984.88941007527,5000.0,20254,0,206394,2063940,5034.0,22337,202540,1384298.739775982,135939.63879276055,135906.7905233567,500,5.822822768224504,-2.92,0.0011917185560588275,57500,7.94874910351625e-05,18.5,93.40062489595951,10.0,4.813810473230346e-05,150.0,0.10826085984095699,50,7500,150,-24.5,150,93.40062489595951,0.1789610368012121,0.00011002216236588679,0.00033248346090277765,-2.92,-2.92,75000,75000,7500,7500,1.513824461676159e-06,3.0408615938149047e-05,1.3968230941314592e-05,4.06360810100221e-05,2.6188584775212686e-05,0.00014038439052176438,7.004735545650892e-06,1.7410481146533136e-05,5.649292127933258e-06,3.520998432087478e-06,2.808707042549268e-05,0.0003673895874049527,0.09382167868841983,0.06601694861910362,0.011081010039593055,2.874618382277767e-05,1.0165076978250082e-05,0.007166792038927218,0.0001567280964667008,2.8509180187301868e-05,5.701639246951641e-06,1.7797500255374193e-05,3.7094969441252293e-06,7.695074204635504e-06,4.080351523271753e-05,1.6680794812146506e-06,1.4436792213411632e-05,0.00014754079012667306,3.196571364531945e-05,2.7006074569399743e-05
