num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_reset_timer,env_runners/episode_duration_sec_mean,env_runners/weights_seq_no,env_runners/sample,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/total_loss,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_kl_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_loss,learners/default_policy/mean_kl_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/sample,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_episodes,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,2000,False,1,5557a_00000,2025-08-17_18-20-09,1755454809,2.940056562423706,2.940056562423706,593377,intrinsic-attention2,10.156.0.3,2.940056562423706,1,2.582132240990177,1.7341997590847313e-05,2.581888696993701,2.4227508460026,0.15638984499673825,0.0011629960063146427,2.5293116537378304,0.0003275929921073839,0.003732304148725234,0.0,2.40807446600229,5,9.5044924733699e-05,-11.0,5.0,12.0,400,0.87,400,5,5.079094093764586e-05,2000,2000,2.5293116537378304,828.0663054659503,1,0,0,0,0,0,66.11999999999999,78.5,0.0003618752726462736,0.00011558267631339626,2000,2000,2000,0.87,0.87,2000,2400,45600,13492,45600,2000,0,9785,9785,656288.5592349025,141132.2973831914,141032.31169828118,0.21641782,1.0,0.0027541439213,-0.0446168,0.6888051,0.0018408992081,9785,0.5939851999282837,515.0,9785,82.37625,0.37212297,0.00762636,1.0,13492,-0.001473546,0.48746133,141359.49841104425,2.4052719489340766,0.0018453889933880419,5,50,250,0.005279467998479959,0.00015197941648253843,12.0,1.0,-12.0,0.1,5,2250,7.172099100618433e-05,2.4052719489340766,0.33551948999229353,5.0,50,0.0841042599931825,0.0005796852299803386,0.00018755458539441378,0.1,250,250,250,250,0.1,0.00016558449267906717,4.618869758437016e-05,1.5845502116823785e-05,3.4628286981141075e-05,2.939858976098776e-05,1.7610505508950825e-06,1.8767964791895302e-05,3.554274757802954e-06,8.231766947779297e-06,3.148153181912863e-05,5.992454897286899e-06,0.020303359007812105,0.02260200800083112,9.038005373440683e-06,0.0026847929984796792,0.03169943801185582,0.00013857899466529489,2.2920998162589967e-05,0.006328549992758781,7.718311316247231e-05,2.3433795585064226e-05,0.0002607038691392765,5.087803929301938e-05,2.7190139147798298e-06,5.049808014704864e-05,2.8496360458330542e-05,5.889711907275419e-06,4.5092714567913807e-05,9.227219292773913e-06,1.1647170176239195e-05
1,4000,False,2,5557a_00000,2025-08-17_18-20-12,1755454812,2.7984092235565186,5.738465785980225,593377,intrinsic-attention2,10.156.0.3,5.738465785980225,2,2.5808620467803847,1.7362497601425275e-05,2.580617003243824,2.4206763138725367,0.1571819892867643,0.0011647362762596458,2.529311653822441,0.0003275929921073839,0.005193404279561946,1.0,2.405911242552247,5,0.0001384016022120467,-12.0,5.0,12.0,400,1.06,800,5,6.659559485587607e-05,4000,2000,2.529311653822441,827.8128227179964,1,0,0,0,0,0,82.075,78.5,0.0005110872930933652,0.00016945065280116897,4000,2000,4000,1.06,1.06,2000,2400.0,91200,13492,45600,2000.0,0,19570,9785,650177.0898366288,139811.74199524743,139714.51635023544,0.21524943,2.0,0.0027541439213,-0.04497746,0.6701147,0.0018408992081,19570,0.29699259996414185,515.0,9785,86.44922,0.37212297,0.0062086093,1.0,13492,-0.0018333197,0.13135988,140030.6521662287,2.5232286357943847,0.001829404213349335,5,100,250,0.005199185449600918,0.00012044530726700598,12.0,2.0,-12.0,-0.3,5,4250,6.067648262209952e-05,2.5232286357943847,0.33540209806247734,5.0,50,0.0846193328332447,0.00046925420857088436,0.00015412243247071706,-0.3,250,500,500,250,-0.3,0.00022300768263959944,6.720929229734154e-05,2.285597889294242e-05,5.067593962968059e-05,3.884533350864499e-05,2.6558141427454024e-06,2.6194292663474347e-05,5.825342276439818e-06,1.0709827319976128e-05,4.226349158471757e-05,8.97594475857422e-06,0.020447771807666867,0.02275762646080693,9.05721535673365e-06,0.0026988750085001813,0.03188932260178263,0.00013896983466111124,2.2981668153079226e-05,0.006339164962846553,6.04419860467673e-05,2.1018327007199935e-05,0.00020904639191516683,4.437729413620059e-05,2.4315197423320816e-06,3.572713300913686e-05,2.4308352225794845e-05,5.127904371852075e-06,3.960878796280867e-05,7.9176650354087e-06,9.89860542348856e-06
1,6000,False,3,5557a_00000,2025-08-17_18-20-15,1755454815,3.270289182662964,9.008754968643188,593377,intrinsic-attention2,10.156.0.3,9.008754968643188,3,2.584188662662556,1.7362532562401613e-05,2.583941755261339,2.423163719463839,0.15799977194399836,0.0011719257634191307,2.529311653822441,0.0003275929921073839,0.005118709111266071,2.0,2.4083046076466488,5,0.00013999460838086451,-12.0,5.0,12.0,400,3.29,1200,5,6.612013694974424e-05,6000,2000,2.529311653822441,827.0430382067315,1,0,0,0,0,0,83.35,76.60000000000001,0.0005104589768870293,0.00016902225944882737,6000,2000,6000,3.29,3.29,2000,2400.0,136800,13492,45600,2000.0,0,29355,9785,641800.3746894643,138002.5796459955,137908.8530195139,0.28764215,3.0,0.0027541439213,0.02715838,0.62264615,0.0018408992081,29355,0.29699259996414185,515.0,9785,84.07039,0.372123,0.012987921,1.0,13492,0.001768589,0.18936676,138210.65641464782,2.5290133371797006,0.0018130896711547394,5,150,250,0.00521675143041648,0.00012890489589519028,12.0,3.0,-12.0,2.1,5,6250,6.78105451598244e-05,2.5290133371797006,0.33539695685190823,5.0,50,0.08514513576489843,0.0005030846613084709,0.00016691219729463808,2.1,250,750,750,250,2.1,0.00022426935689765377,6.765232022059945e-05,2.2105834216660742e-05,4.943992245020191e-05,3.856509792914129e-05,2.622637030879038e-06,2.6511767583334026e-05,5.404485178751788e-06,1.0766469776608456e-05,4.351746163507047e-05,8.617328787498799e-06,0.02058698086955119,0.022907650636168547,9.072593224118463e-06,0.0027133834984328135,0.032101213145701336,0.00013939808627474123,2.309201151219895e-05,0.006348380663229909,6.500624193633161e-05,2.3553234504087464e-05,0.00022486018519719253,4.824235398005191e-05,2.517649567997133e-06,3.807992500675026e-05,2.75528522676982e-05,6.235048354054329e-06,4.258872731528497e-05,8.41875471275075e-06,1.0961625360952169e-05
1,8000,False,4,5557a_00000,2025-08-17_18-20-18,1755454818,2.8148128986358643,11.823567867279053,593377,intrinsic-attention2,10.156.0.3,11.823567867279053,4,2.583446825935996,1.7374317117719332e-05,2.5831983776486886,2.42244458581921,0.1579670137845811,0.0011727377458481932,2.529311653822441,0.0003275929921073839,0.004199846949777566,3.0,2.4075941516901618,5,0.00010274752590030635,-12.0,5.0,12.0,400,4.17,1600,5,5.272586253389839e-05,8000,2000,2.529311653822441,825.954045944331,1,0,0,0,0,0,84.80000000000001,75.05,0.0003951773144021681,0.0001276002197447765,8000,2000,8000,4.17,4.17,2000,2400.0,182400,13492,45600,2000.0,0,39140,9785,639148.9795014104,137420.36501265218,137330.35738391662,0.14863348,4.0,0.0027541439213,-0.11603645,0.51846844,0.0018408992081,39140,0.29699259996414185,515.0,9785,85.897804,0.372123,0.026437324,1.0,13492,-0.012583852,0.38962707,137615.99630343498,2.5292970241075725,0.001797029164480453,5,200,250,0.004922689429367893,0.00012353553003298037,12.0,4.0,-11.0,5.5,5,8250,6.351246819174668e-05,2.5292970241075725,0.33491094133340527,5.0,50,0.08512584621735302,0.0004709690881338841,0.00014751889788526166,5.5,250,1000,1000,250,5.5,0.0001787883130402899,5.042011640707101e-05,1.651637724918281e-05,3.9879650975185726e-05,3.290376737828926e-05,1.8353364445045893e-06,2.0194411880764548e-05,4.076565112677642e-06,8.556016250385068e-06,3.392524238169583e-05,6.543617525907438e-06,0.02059824912081682,0.022912059399807387,9.060127346456283e-06,0.002712206673378183,0.032085256624323176,0.00013964245548896725,2.314893148171541e-05,0.00633086204667225,6.058266740207328e-05,2.1014355001496684e-05,0.00021119911751017398,4.4201503945696987e-05,2.1945670781722797e-06,3.536417195651808e-05,2.404831715066257e-05,4.910749192701625e-06,3.950495576998177e-05,7.4642613069988686e-06,9.842463073749466e-06
1,10000,False,5,5557a_00000,2025-08-17_18-20-22,1755454822,3.3145997524261475,15.1381676197052,593377,intrinsic-attention2,10.156.0.3,15.1381676197052,5,2.587340435206653,1.7329063865548964e-05,2.5870908244322193,2.422932876540986,0.16136153555674046,0.001174233008362521,2.529311653822441,0.0003275929921073839,0.004724791469634511,4.0,2.408008108503181,5,0.00012435280007522712,-12.0,5.0,12.0,400,4.01,2000,5,6.291950069336018e-05,10000,2000,2.529311653822441,824.6005684193171,1,0,0,0,0,0,83.78,74.75999999999999,0.00046970060928672744,0.00015567614426187617,10000,2000,10000,4.01,4.01,2000,2400.0,228000,13492,45600,2000.0,0,48925,9785,633272.1320047459,136146.8263329203,136060.62688396103,0.16203333,5.0,0.0027541439213,-0.10009146,0.42453918,0.0018408992081,48925,0.29699259996414185,515.0,9785,84.63622,0.37212303,0.01728541,1.0,13492,-0.0033251047,0.10833765,136330.36447640116,2.529310936368151,0.001781250822733327,5,250,250,0.004795983769290615,0.00012615419097637638,12.0,5.0,-11.0,6.9,5,10250,6.594732267645347e-05,2.529310936368151,0.33477993538016565,5.0,50,0.08828977073510828,0.0004973468436276577,0.00016135746014460256,6.9,250,1250,1250,250,6.9,0.00020828566742801924,6.0983374611025484e-05,2.0929647126008218e-05,4.507499575025675e-05,3.658712432992828e-05,2.4081221597466272e-06,2.464732759775e-05,5.2837173862655254e-06,1.030063809715941e-05,4.005191774430708e-05,7.929649039422245e-06,0.020706261279522745,0.02577324308571296,9.040766138145407e-06,0.0027251576866618656,0.032257753527987064,0.00014009732093281754,2.3208652184065286e-05,0.006338066306252845,6.43510309648935e-05,2.205016014619703e-05,0.00022013429051550077,4.707724860012973e-05,2.586193539432568e-06,3.704255792117105e-05,2.5638574193018284e-05,5.4144222482638605e-06,4.108497022358436e-05,8.07341639833729e-06,1.0875456397809245e-05
1,12000,False,6,5557a_00000,2025-08-17_18-20-25,1755454825,3.024933099746704,18.163100719451904,593377,intrinsic-attention2,10.156.0.3,18.163100719451904,6,2.5882600758545267,1.7294513223948854e-05,2.588008843037883,2.42316624763559,0.16203857811122574,0.001175678048338209,2.529311653822441,0.0003275929921073839,0.004218907740723807,5.0,2.4081726971380686,5,0.00012733500608209545,-12.0,5.0,12.0,400,6.72,2400,5,6.290917974646755e-05,12000,2000,2.529311653822441,822.8250064694165,1,0,0,0,0,0,82.16,75.47999999999999,0.0004670133532990573,0.00015203013102735774,12000,2000,12000,6.72,6.72,2000,2400.0,273600,13492,45600,2000.0,0,58710,9785,626352.0590839032,134649.77942548582,134567.21313406382,0.103300534,6.0,0.0027541439213,-0.15450428,0.37349045,0.0018408992081,58710,0.14849629998207092,515.0,9785,83.22912,0.372123,0.0024232399,1.0,13492,-0.0043907166,0.32935596,134821.93748377427,2.529311618637848,0.0017654698244451092,5,300,250,0.005091494219814194,0.0001271821631404088,12.0,6.0,-11.0,7.7,5,12250,6.295558932687359e-05,2.529311618637848,0.33467309905633025,5.0,50,0.0887399870877193,0.00048629034530128806,0.00015963167563212545,7.7,250,1500,1500,250,7.7,0.00020696747100332956,6.117365279977557e-05,2.0948530627726576e-05,4.574179505106481e-05,3.658482061585225e-05,2.388398435231182e-06,2.4522010707590142e-05,4.798791777496667e-06,1.0178677166287214e-05,4.029510320407493e-05,7.785913528745055e-06,0.0208201441867979,0.025899548884969047,9.380388526520122e-06,0.0027438739097558826,0.032444572312683266,0.0001404676077182011,2.469110563831669e-05,0.0063400196133142185,6.40931339168086e-05,2.128447544003147e-05,0.0002157927998839657,4.618236834523567e-05,2.379412054954364e-06,3.705923387004026e-05,2.5580521558281348e-05,5.689046645077367e-06,4.10474353120601e-05,8.473080150060435e-06,1.0121317097347642e-05
1,14000,False,7,5557a_00000,2025-08-17_18-20-27,1755454827,2.578054904937744,20.74115562438965,593377,intrinsic-attention2,10.156.0.3,20.74115562438965,7,2.584720929486047,1.7249628001621192e-05,2.584468896507562,2.419725243799269,0.16193754970009333,0.0011740391178883933,2.529311653822441,0.0003275929921073839,0.0037208590902446303,6.0,2.404735578886719,5,9.19947219168493e-05,-12.0,5.0,12.0,400,8.27,2800,5,4.980483104768912e-05,14000,2000,2.529311653822441,821.0226183131437,1,0,0,0,0,0,82.73333333333333,76.2,0.00035796752822579074,0.00011556667915485213,14000,2000,14000,8.27,8.27,2000,2400.0,319200,13492,45600,2000.0,0,68495,9785,624868.5936528534,134319.36336153522,134240.0364850071,0.06589873,7.0,0.0027541439213,-0.19355778,0.27109224,0.0018408992081,68495,0.14849629998207092,515.0,9785,84.59391,0.372123,0.014700025,1.0,13492,-0.013465166,0.047982592,134479.98341575754,2.529311652096965,0.001749786926284651,5,350,250,0.005139588970196201,0.00012989037054254954,12.0,7.0,-12.0,8.5,5,14250,6.376455718313245e-05,2.529311652096965,0.3345859359258443,5.0,50,0.08867277064673824,0.0005044885745540774,0.00016682694441739936,8.5,250,1750,1750,250,8.5,0.0001636819191056625,4.642567578754975e-05,1.538768657867533e-05,3.3373558626603255e-05,2.932948357993621e-05,1.8065351181475708e-06,1.8141566233703634e-05,3.6392887479459363e-06,8.056098206164845e-06,3.186789198877254e-05,5.899021808556927e-06,0.02082037702485069,0.02586167287609409,9.347444679757062e-06,0.0027423831706241885,0.03243544261943895,0.00014067724151747778,2.4671274599727446e-05,0.006321169327125256,6.513214799067897e-05,2.24489282114668e-05,0.00022137857070054807,4.841337508687174e-05,2.6071015724493914e-06,3.771762060391997e-05,2.662319419933241e-05,5.737804584316065e-06,4.24643847807728e-05,8.601128097793042e-06,1.0509698140880509e-05
1,16000,False,8,5557a_00000,2025-08-17_18-20-30,1755454830,2.7017993927001953,23.442955017089844,593377,intrinsic-attention2,10.156.0.3,23.442955017089844,8,2.582559102791129,1.719413173938579e-05,2.5823060925824732,2.417673342801398,0.16182041924312074,0.0011746262066356801,2.529311653822441,0.0003275929921073839,0.0035177278601622674,7.0,2.4026885304678873,5,8.729763095445547e-05,-11.0,5.0,12.0,400,9.02,3200,5,4.743255368999851e-05,16000,2000,2.529311653822441,819.1699182128808,1,0,0,0,0,0,81.22500000000001,76.7,0.00033786576265800757,0.00010977041977349418,16000,2000,16000,9.02,9.02,2000,2400.0,364800,13492,45600,2000.0,0,78280,9785,625323.0048421363,134406.78711130514,134330.14704417836,0.03604893,8.0,0.0027541439213,-0.2224801,0.22369991,0.0018408992081,78280,0.14849629998207092,515.0,9785,85.25243,0.372123,0.007866424,1.0,13492,-0.016419888,0.016696835,134557.13677246057,2.5293116537378304,0.0017340498971176168,5,400,250,0.005070528100332012,0.0001284444303919123,12.0,8.0,-12.0,9.1,5,16250,7.228987078425166e-05,2.5293116537378304,0.3343937699866125,5.0,50,0.08859004899029155,0.0004872765577363925,0.0001598667800488262,9.1,250,2000,2000,250,9.1,0.00015303397986523632,4.3371244497154383e-05,1.4729138261024126e-05,3.2277053620279125e-05,2.731093451868399e-05,1.710114899985179e-06,1.7479311248707044e-05,3.3836087020136073e-06,7.754357059398584e-06,2.9718839959381284e-05,5.603863291585098e-06,0.020828308454627926,0.0258159783272591,9.309180199335915e-06,0.0027416121590061486,0.03240987870323172,0.00014083295917207604,2.466424193836288e-05,0.006302674273822105,6.48718506668206e-05,2.206923362642966e-05,0.00021804701141045856,4.666583625168838e-05,2.566292555545501e-06,3.621193207675764e-05,2.5624426193161184e-05,5.473377924879142e-06,4.3630290094049796e-05,8.217029503164388e-06,1.0366141528173841e-05
1,18000,False,9,5557a_00000,2025-08-17_18-20-33,1755454833,2.9524431228637695,26.395398139953613,593377,intrinsic-attention2,10.156.0.3,26.395398139953613,9,2.5827536675031886,1.7231510409326246e-05,2.5824996539167158,2.41710192945348,0.16257395054055854,0.001178156604547877,2.529311653822441,0.0003275929921073839,0.005160802608879749,8.0,2.402030440933138,5,0.00013676972121062856,-12.0,5.0,12.0,400,8.82,3600,5,6.514305721621925e-05,18000,2000,2.529311653822441,817.1954538537661,1,0,0,0,0,0,82.95,76.875,0.0005051712400669008,0.0001682757877127886,18000,2000,18000,8.82,8.82,2000,2400.0,410400,13492,45600,2000.0,0,88065,9785,620344.3643410848,133329.01079426365,133255.15079891254,-0.026617184,9.0,0.0027541439213,-0.28476077,0.15988982,0.0018408992081,88065,0.07424814999103546,515.0,9785,86.794426,0.372123,0.004479978,1.0,13492,-0.028475761,0.04479314,133470.0587659827,2.5293116538183,0.0017186075681587228,5,450,250,0.005126980379864108,0.00013245198318775626,12.0,9.0,-10.0,9.3,5,18250,6.544529111234267e-05,2.5293116538183,0.3343711465967611,5.0,50,0.08907570825035721,0.0005077418538389174,0.00016845365875803848,9.3,250,2250,2250,250,9.3,0.00021918608987491324,6.688944003689225e-05,2.2721949944276796e-05,5.030675825055258e-05,3.8008940903317627e-05,2.63519930862061e-06,2.5598534661302937e-05,5.867470462815553e-06,1.100525621482842e-05,4.149981599863906e-05,8.890509782448224e-06,0.020982268660082706,0.025941223463980576,9.298698455940777e-06,0.002753743367504768,0.032598047056201625,0.00014114421965310818,2.4702179538049085e-05,0.0063076543510128796,6.594609598686218e-05,2.2260585884377235e-05,0.00022439229378700591,4.880063801441949e-05,2.5934909257616718e-06,3.7649142087984904e-05,2.6478038415450145e-05,6.160840555823328e-06,4.2953683496517095e-05,8.613162396657125e-06,1.0938847109126835e-05
1,20000,False,10,5557a_00000,2025-08-17_18-20-35,1755454835,2.409034013748169,28.804432153701782,593377,intrinsic-attention2,10.156.0.3,28.804432153701782,10,2.5784528506380737,1.7179245258926506e-05,2.5781981221775236,2.412023118378899,0.16334256113508325,0.0011792886884914573,2.529311653822441,0.0003275929921073839,0.0035598748401389456,9.0,2.3968623139838736,5,0.00011029883607166006,-10.0,5.0,12.0,400,9.38,4000,5,5.476014972953044e-05,20000,2000,2.529311653822441,815.3496167387033,1,0,0,0,0,0,78.45,76.325,0.0004122279919047567,0.00013471625545535595,20000,2000,20000,9.38,9.38,2000,2400.0,456000,13492,45600,2000.0,0,97850,9785,613223.159753759,131791.46604709668,131720.54333182555,-0.09435699,10.0,0.0027541439213,-0.35192043,0.14342445,0.0018408992081,97850,0.03712407499551773,515.0,9785,84.723854,0.372123,0.0007379654,1.0,13492,-0.018524885,0.05549734,131923.7237694444,2.529311653822246,0.0017031228225156216,5,500,250,0.004521049059840152,9.533899630153803e-05,12.0,10.0,-9.0,9.9,5,20250,5.286178889596715e-05,2.529311653822246,0.3334198481507819,5.0,50,0.08955351452786436,0.0003803318132118563,0.00012339298624278313,9.9,250,2500,2500,250,9.9,0.00018548611462848195,5.2718736586833356e-05,1.7755279235475117e-05,3.997187412530673e-05,3.2177384523996825e-05,2.0811376368075163e-06,2.1201865785826487e-05,4.453073552674468e-06,9.080544978126367e-06,3.5794070063201e-05,7.008604220875005e-06,0.02111238055345173,0.026066750329235607,9.290451493811566e-06,0.00276688522393461,0.03279943985565484,0.00014155252748873192,2.47099077907118e-05,0.006313588357571675,4.836956727381112e-05,1.687733299577403e-05,0.00017450704329253412,3.54134408345331e-05,1.757878012394114e-06,2.9891570283054784e-05,1.9769169480309378e-05,4.054021233790236e-06,3.338452294122059e-05,6.5079381566265815e-06,8.657219649677734e-06
