num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/env_step_timer,env_runners/env_reset_timer,env_runners/num_episodes,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/mean_kl_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/num_episodes,evaluation/env_runners/env_reset_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,2000,False,1,50ed6_00000,2025-08-17_18-28-25,1755455305,2.0890185832977295,2.0890185832977295,603319,intrinsic-attention2,10.156.0.3,2.0890185832977295,1,1.6984992630023044,1.5080004232004285e-05,1.6982937389984727,1.5665556029998697,0.12971538900455926,0.0010712919902289286,10.0,4.583935390521386e-05,0.00025708800239954144,200,7.983507367462044e-05,200,10,10,2000,1.557207859994378,-0.63,2000,5.100482721336625,12.5,-13.5,5.100482721336625,0.0,0.006626026290323352,1278.921515156496,1,0,0,0,0,0,73.33333333333333,56.6,2000,0.00010638787045017331,0.00032081656928072757,2000,-0.63,2000,2000,-0.63,39600,2000,13492,9270,2200,0,9270,39600,638429.3493765274,149893.8092313844,149754.9501794909,0.0027541439213,0.18942533,0.37212294,67.97429,-0.0025891066,1.0,-0.0036377916,9270,0.2545809,0.6922907,0.29699259996414185,1.0,515.0,0.002896472,13492,9270,0.0018408992081,150154.9917636653,10,50,4.7218341547794585e-05,5.080207374966069,5.080207374966069,0.006530195241502952,2500,13.5,1.0,50,0.0013150479935575277,8.154890848388954e-05,0.37652926398732234,-2.36,500,-12.5,10.0,10,0.06375079198915046,500,0.00011090779787961653,0.0003330445140520452,-2.36,500,-2.36,500,500,1.7291903993533084e-05,7.408464234380777e-06,5.371633539630184e-06,3.536984855628638e-06,2.8205298413166236e-05,4.1271640876303745e-05,3.1038970853720344e-05,1.4126881847686172e-05,2.6733879718526615e-05,0.00014251312524550102,1.5271451741906099e-06,0.011064979000366293,0.0012195960007375106,0.004870447010034695,0.026528400005190633,1.9405008060857654e-05,9.329989552497864e-06,0.00013073100126348436,0.019593926990637556,1.7499723321456143e-05,3.4929070136815206e-06,6.13625528258716e-06,7.556896386560051e-06,2.966318369581797e-05,0.0001494165931481503,1.4488653521572945e-05,2.724205336457701e-05,1.6050469981857625e-06,4.265014753454507e-05,3.172327081334166e-05
1,4000,False,2,50ed6_00000,2025-08-17_18-28-28,1755455308,2.7205631732940674,4.809581756591797,603319,intrinsic-attention2,10.156.0.3,4.809581756591797,2,1.7047494756222297,1.5106964274309575e-05,1.7045420749783806,1.5728639975699479,0.12965707813447808,0.0010709340502216946,10.0,4.354309052689256e-05,0.00025708800239954144,200,7.576260268810961e-05,400,10,10,4000,1.563531275994319,-0.69,2000,5.100482722610239,13.5,-12.5,5.100482722610239,1.0,0.008987048329290702,1277.548550756796,1,0,0,0,0,0,58.45,56.8,2000,0.00010383936153574663,0.00030882527289837456,2000,-0.69,4000,4000,-0.69,79200,2000.0,13492,18540,2200.0,0,9270,39600,638197.5050303235,149826.7304633716,149691.6213176475,0.0027541439213,0.22443226,0.37212294,69.46117,-0.002461791,1.0,-0.0042611184,9270,0.25429186,0.6844176,0.14849629998207092,2.0,515.0,0.006869705,13492,18540,0.0018408992081,150078.09768513264,10,100,4.573007355985818e-05,5.100402124411121,5.100402124411121,0.006625876201142091,4500,13.5,2.0,50,0.0013039096536522265,7.628472588962192e-05,0.3766052753574331,-0.16,500,-12.5,10.0,10,0.06371813093923265,500,0.00010723272522172706,0.0003220766161264686,-0.16,500,-0.16,1000,1000,1.700396673491367e-05,7.314134777444864e-06,5.157017260588651e-06,3.4126911300482637e-06,2.7315974308628838e-05,4.0062046834879044e-05,3.0146128481755348e-05,1.3949173320447839e-05,2.5698661406717915e-05,0.00013561909983213194,1.5066800321559878e-06,0.011061306920455536,0.0012202028406318277,0.004863944449898554,0.02651822042520507,1.9413478003116325e-05,9.306819556513801e-06,0.00013049417131696828,0.019582646790659058,1.7417903543505866e-05,3.430675934941958e-06,5.457782607987259e-06,7.2342762163153085e-06,2.8754043624412916e-05,0.00014365707029586158,1.3989519052193827e-05,2.6172595749022277e-05,1.5415166027373215e-06,4.015797945655541e-05,3.103418273805863e-05
1,6000,False,3,50ed6_00000,2025-08-17_18-28-31,1755455311,2.7043471336364746,7.5139288902282715,603319,intrinsic-attention2,10.156.0.3,7.5139288902282715,3,1.7091619387759815,1.5083464578492566e-05,1.7089532619786025,1.5765210307542437,0.13040522705319454,0.0010735148296880652,10.0,6.527642453148514e-05,0.00025708800239954144,200,0.0001306412074327586,600,10,10,6000,1.5671405087343446,1.17,2000,5.100482722610239,14.5,-13.5,5.100482722610239,2.0,0.010139732229727088,1275.1377522683792,1,0,0,0,0,0,59.275,56.8,2000,0.00016527828072112558,0.0004963708729148821,2000,1.17,6000,6000,1.17,118800,2000.0,13492,27810,2200.0,0,9270,39600,631455.9038406166,148231.44696052052,148101.40978972547,0.0027541439213,0.062329993,0.37212294,71.01154,-0.0016938448,1.0,-0.0016969417,9270,0.25591785,0.66996205,0.14849629998207092,3.0,515.0,0.007242132,13492,27810,0.0018408992081,148470.54201061444,10,150,6.418728773744421e-05,5.100482402217726,5.100482402217726,0.008099902519752504,6500,13.5,3.0,50,0.0012927946371040888,0.00011897767624904046,0.3782444723538967,1.84,500,-12.5,10.0,10,0.06416730933986545,500,0.0001552653949620626,0.0004707259463239222,1.84,500,1.84,1500,1500,2.5535432154811833e-05,1.023170469584426e-05,8.851449831804901e-06,5.771568286421383e-06,4.183787811851218e-05,6.602474118097677e-05,4.838591351378345e-05,2.198186910142284e-05,3.759543651625271e-05,0.00021595038609932628,2.62358572943857e-06,0.011135428311304712,0.0012271847122290636,0.004878691185372009,0.026718592891034492,1.9527693213603925e-05,9.313311344885732e-06,0.0001309858595530386,0.019734689512761545,2.470088919916855e-05,5.001152855607568e-06,8.121943625807052e-06,9.958058508533813e-06,4.027190739721817e-05,0.00020744885456861853,2.1141471948131345e-05,3.601316781235093e-05,2.2866521699286866e-06,6.115556804881372e-05,4.489341934760031e-05
1,8000,False,4,50ed6_00000,2025-08-17_18-28-33,1755455313,2.4134275913238525,9.927356481552124,603319,intrinsic-attention2,10.156.0.3,9.927356481552124,4,1.7102709328982015,1.5113409976300317e-05,1.7100604173087834,1.5776058254967744,0.1304278480325222,0.001072838611447587,10.0,4.4451040367383886e-05,0.00025708800239954144,200,7.643728293721473e-05,800,10,10,8000,1.5682379888069826,3.66,2000,5.100482722610239,14.5,-12.5,5.100482722610239,3.0,0.006158093229896622,1271.7946349093327,1,0,0,0,0,0,58.725,56.8,2000,0.0001022779216874221,0.0003107459310292524,2000,3.66,8000,8000,3.66,158400,2000.0,13492,37080,2200.0,0,9270,39600,628648.3000925917,147555.50123824744,147430.92704700257,0.0027541439213,0.20613496,0.372123,68.74649,-0.002691865,1.0,-0.021514319,9270,0.23713891,0.62903744,0.14849629998207092,4.0,515.0,0.013727859,13492,37080,0.0018408992081,147781.03248323407,10,200,6.482995608104563e-05,5.100482721336625,5.100482721336625,0.009811219629045808,8500,13.5,4.0,50,0.0012820592007339437,0.00012907145986781326,0.3802397257403901,3.24,500,-12.5,10.0,10,0.06420976621649858,500,0.0001660269507686164,0.0004979634526664602,3.24,500,3.24,2000,2000,1.6854623045570768e-05,7.021019628182855e-06,5.074014567205597e-06,3.281288988039576e-06,2.733737207007769e-05,4.068150874458081e-05,2.9580105611045623e-05,1.3624405857219853e-05,2.585217503425391e-05,0.00013796245878588417,1.5113125465986226e-06,0.011133349618121558,0.0012274368052017524,0.004871003413589598,0.02678536578209836,1.958106616664736e-05,9.331628294268738e-06,0.0001310471509498457,0.01972052743768663,2.5710694746160533e-05,5.593826417379468e-06,8.926726791970329e-06,1.017247765903008e-05,4.227396572533674e-05,0.00021706755453165726,2.1980769188406514e-05,3.704385306846019e-05,2.5502109189296248e-06,6.48130448295775e-05,4.852897803278094e-05
1,10000,False,5,50ed6_00000,2025-08-17_18-28-36,1755455316,2.358128786087036,12.28548526763916,603319,intrinsic-attention2,10.156.0.3,12.28548526763916,5,1.7129551811091286,1.5062315928157767e-05,1.7127437385556017,1.5778900086516752,0.13282774939218475,0.001071845085256012,10.0,6.311007560278942e-05,0.00025708800239954144,200,0.00012271016877309475,1000,10,10,10000,1.5684803995687913,4.7,2000,5.100482722610239,13.5,-13.5,5.100482722610239,4.0,0.007257870900357375,1267.725481568055,1,0,0,0,0,0,60.166666666666664,56.79999999999999,2000,0.00015291276148171235,0.00046834682830413884,2000,4.7,10000,10000,4.7,198000,2000.0,13492,46350,2200.0,0,9270,39600,628148.2515727346,147420.6452536569,147301.21429837777,0.0027541439213,0.14541648,0.37212294,69.44372,-0.0012025833,1.0,-0.11688295,9270,0.1415837,0.5777329,0.14849629998207092,5.0,515.0,0.011835318,13492,46350,0.0018408992081,147631.9862684319,10,250,4.380670123001077e-05,5.10048272260518,5.10048272260518,0.008265176700224402,10500,13.5,5.0,50,0.0012707470686992876,7.415344886238458e-05,0.38010246257295605,4.64,500,-12.5,10.0,10,0.06665213683432793,500,0.00010436844537320959,0.0003110655373818982,4.64,500,4.64,2500,2500,2.3784957479262577e-05,9.769264961735096e-06,7.950540408649562e-06,5.158789191755252e-06,4.014660947517922e-05,6.247177041515663e-05,4.533538159974352e-05,2.03463160712329e-05,3.555647749569531e-05,0.00020928556561099763,2.3063162723935014e-06,0.011203415461866772,0.0012345047571604994,0.004862154959461412,0.026972857564263934,1.9599865550058164e-05,9.325601965861714e-06,0.0001313560293726453,0.02190700378328618,1.7193314799290594e-05,3.363714232172985e-06,5.392040991248988e-06,7.163684413477581e-06,2.7468355913873797e-05,0.00013831568308691862,1.3815523588105478e-05,2.551021580680896e-05,1.5253825305056062e-06,3.9023991423586736e-05,2.9846343590653754e-05
1,12000,False,6,50ed6_00000,2025-08-17_18-28-39,1755455319,2.997326374053955,15.282811641693115,603319,intrinsic-attention2,10.156.0.3,15.282811641693115,6,1.72050420302809,1.5019762858357962e-05,1.7202916628101566,1.5847241349451444,0.13353408983819776,0.0010752067843981493,10.0,6.740560546601113e-05,0.00025708800239954144,200,0.00013429987073530813,1200,10,10,12000,1.5752723830132038,4.91,2000,5.100482722610239,13.5,-13.5,5.100482722610239,5.0,0.010371497731102863,1262.5325414340678,1,0,0,0,0,0,59.3,56.8,2000,0.00016676785010413532,0.0005055860455402839,2000,4.91,12000,12000,4.91,237600,2000.0,13492,55620,2200.0,0,9270,39600,621611.1424008777,145872.5019929024,145758.34849730297,0.0027541439213,0.12085405,0.37212294,71.05905,-0.0015273094,1.0,0.0051547857,9270,0.2629139,0.51804847,0.07424814999103546,6.0,515.0,0.006330817,13492,55620,0.0018408992081,146070.91192093372,10,300,5.334324053658059e-05,5.100482722610224,5.100482722610224,0.007695999650313752,12500,13.5,6.0,50,0.0012598866280833707,9.624556602863573e-05,0.38144319074719935,5.44,500,-11.5,10.0,10,0.0670653513559282,500,0.00012865422901738244,0.00038789438944875006,5.44,500,5.44,3000,3000,2.5626891410175206e-05,1.0507250620184393e-05,8.717731205942532e-06,5.720073986895089e-06,4.205805062184352e-05,6.719296112452046e-05,4.979622197208057e-05,2.2188273516807085e-05,3.843726868629248e-05,0.00022270254213540904,2.5247649914308993e-06,0.011275165227176932,0.0012423398095528033,0.004877665909841018,0.027158624548639175,1.965506685736168e-05,9.326765902643202e-06,0.00013183651911910803,0.02203864693543566,2.0521192952024806e-05,4.2042341994355795e-06,7.045585601436928e-06,8.515335643994886e-06,3.374431937872748e-05,0.0001721431528507021,1.7122143551755897e-05,3.0263058830346585e-05,1.973589940875223e-06,4.999827385046252e-05,3.7341601085525084e-05
1,14000,False,7,50ed6_00000,2025-08-17_18-28-41,1755455321,2.111450672149658,17.394262313842773,603319,intrinsic-attention2,10.156.0.3,17.394262313842773,7,1.720336511887832,1.4977635319256153e-05,1.7201230134420786,1.5846427519456072,0.13344697250981663,0.001074758766637673,10.0,4.730774765954048e-05,0.00025708800239954144,200,8.144443864380516e-05,1400,10,10,14000,1.5752036919030907,6.72,2000,5.100482722610239,14.5,-12.5,5.100482722610239,6.0,0.006832271949824644,1256.8281840788745,1,0,0,0,0,0,58.86666666666667,56.79999999999999,2000,0.00010971238670064386,0.00033273677366156735,2000,6.72,14000,14000,6.72,277200,2000.0,13492,64890,2200.0,0,9270,39600,619218.8112130007,145295.3343574486,145186.2043532871,0.0027541439213,0.10086234,0.37212294,68.440834,-0.0006290674,1.0,-0.11729928,9270,0.14038731,0.42237088,0.07424814999103546,7.0,515.0,0.009312695,13492,64890,0.0018408992081,145480.64006340818,10,350,4.8004699050189665e-05,5.100482722610239,5.100482722610239,0.007949430819426197,14500,13.5,7.0,50,0.0012490206617845536,8.113706194866887e-05,0.3815663610097719,7.44,500,-11.5,10.0,10,0.06700077351229876,500,0.00011319473195880261,0.0003396517306755169,7.44,500,7.44,3500,3500,1.7397397699936012e-05,7.512568038458064e-06,5.429654911703137e-06,3.4275417590073554e-06,2.9696535668234292e-05,4.3083870045573754e-05,3.1669585013545044e-05,1.4253557415314883e-05,2.7245415063282813e-05,0.0001505148850944615,1.5678094523257609e-06,0.011264891414878452,0.0012418340214115282,0.004869226560653291,0.02714305481325498,1.9684706211446618e-05,9.293878214435529e-06,0.00013200388380901358,0.022009466756118676,1.8259710725532947e-05,3.6232142306918748e-06,6.150230797926689e-06,7.76675552112183e-06,3.0278647129625986e-05,0.00015077240878934013,1.5075299502022508e-05,2.7706309510474164e-05,1.8197373380086544e-06,4.299933517542489e-05,3.272233416231599e-05
1,16000,False,8,50ed6_00000,2025-08-17_18-28-43,1755455323,2.407115936279297,19.80137825012207,603319,intrinsic-attention2,10.156.0.3,19.80137825012207,8,1.7215368107988556,1.4942639089176315e-05,1.721322180987601,1.5859073370962171,0.1333829636046604,0.001073771548983669,10.0,4.678914464771264e-05,0.00025708800239954144,200,8.06908090856158e-05,1600,10,10,16000,1.5764848262840503,6.48,2000,5.100482722610239,14.5,-13.5,5.100482722610239,7.0,0.007866008549754042,1250.7456512342715,1,0,0,0,0,0,59.45,56.8,2000,0.00010905093004833031,0.0003279862813827062,2000,6.48,16000,16000,6.48,316800,2000.0,13492,74160,2200.0,0,9270,39600,618449.845550432,145098.23197572248,144994.09601931376,0.0027541439213,0.046671472,0.37212294,70.9308,-0.0013477802,1.0,-0.13027927,9270,0.12707011,0.36723027,0.03712407499551773,8.0,515.0,0.0034039023,13492,74160,0.0018408992081,145270.87285677704,10,400,5.5736612370174205e-05,5.100482722610239,5.100482722610239,0.008292843079252633,16500,13.5,8.0,50,0.0012384287551275932,0.00010530352687685904,0.3832732236796392,8.64,500,-11.5,10.0,10,0.06695423535705333,500,0.00013852268983732344,0.0004168543511146337,8.64,500,8.64,4000,4000,1.7454523238889657e-05,7.378227765688711e-06,5.402933528412677e-06,3.4992313802313533e-06,2.9336923096078754e-05,4.210530177643921e-05,3.1510309807284544e-05,1.4405611561660888e-05,2.7106927340265888e-05,0.00014688607902257756,1.5838062328551866e-06,0.011269361960776192,0.001241750891100953,0.004864273415057045,0.027122978015186004,1.9660229204556896e-05,9.260289418550069e-06,0.00013194976497107424,0.02198441112852996,2.1750273557890655e-05,4.51299462725846e-06,7.85153605520057e-06,8.97519211775054e-06,3.612891721282109e-05,0.00018398754167485142,1.845798262972138e-05,3.198229237040426e-05,2.1642133304137322e-06,5.338293770323102e-05,4.026085715328723e-05
1,18000,False,9,50ed6_00000,2025-08-17_18-28-46,1755455326,2.8974850177764893,22.69886326789856,603319,intrinsic-attention2,10.156.0.3,22.69886326789856,9,1.7272883426008192,1.4912692798977733e-05,1.7270725586376334,1.5909679861852033,0.13406811310858907,0.0010754407734255118,10.0,6.615410148456025e-05,0.00025708800239954144,200,0.0001314836371987155,1800,10,10,18000,1.5815035293612012,7.75,2000,5.100482722610239,14.5,-12.5,5.100482722610239,8.0,0.008921838568494423,1243.9142762471372,1,0,0,0,0,0,60.6,56.85,2000,0.0001668390147131863,0.0004976191658779257,2000,7.75,18000,18000,7.75,356400,2000.0,13492,83430,2200.0,0,9270,39600,612274.1608329468,143636.96742530915,143537.3653863811,0.0027541439213,0.12259594,0.37212294,69.60736,0.00089251995,1.0,-0.066739514,9270,0.19079274,0.29517356,0.03712407499551773,9.0,515.0,0.008160122,13492,83430,0.0018408992081,143798.53959848543,10,450,6.451813371928561e-05,5.100482722610239,5.100482722610239,0.00995769154978916,18500,13.5,9.0,50,0.0012279439375111867,0.0001296863924178919,0.38525913978276133,8.44,500,-11.5,10.0,10,0.06735921772336206,500,0.00016554216692229743,0.0004971231386542856,8.44,500,8.44,4500,4500,2.5663958172602118e-05,1.0359555244169226e-05,8.728393214425462e-06,5.766241133571935e-06,4.185202579020073e-05,6.602329935018563e-05,4.8940318918935344e-05,2.1956639320455064e-05,3.783444951005576e-05,0.00021713681742076624,2.513239044644219e-06,0.011337908091113664,0.0012491082220831599,0.0048776395709969845,0.027313331824965394,1.9671166909574905e-05,9.2482965677338e-06,0.0001322432673799325,0.02210956182724705,2.5709220472770913e-05,5.529668065532532e-06,9.377287297354867e-06,1.0154746993462242e-05,4.214028634674771e-05,0.0002169004048425597,2.1885407128006944e-05,3.707144328718481e-05,2.5628271716658825e-06,6.486689827396965e-05,4.8227394044758836e-05
1,20000,False,10,50ed6_00000,2025-08-17_18-28-49,1755455329,2.50502610206604,25.2038893699646,603319,intrinsic-attention2,10.156.0.3,25.2038893699646,10,1.7310214054248902,1.4903835856410448e-05,1.7308044833412861,1.5948092370033715,0.1339600798674954,0.0010739049456352468,10.0,4.74242060801502e-05,0.00025708800239954144,200,8.133203740740813e-05,2000,10,10,20000,1.5853596974075563,8.41,2000,5.100482722610239,12.5,-11.5,5.100482722610239,9.0,0.006936750159366056,1236.4189729709044,1,0,0,0,0,0,60.45,56.8,2000,0.00010819237458001395,0.00032919583723237903,2000,8.41,20000,20000,8.41,396000,2000.0,13492,92700,2200.0,0,9270,39600,610481.1075326944,143203.07998276674,143107.62998312002,0.0027541439213,0.09035888,0.37212294,69.09037,0.0028839111,1.0,-0.08166312,9270,0.175991,0.21080945,0.03712407499551773,10.0,515.0,0.007259997,13492,92700,0.0018408992081,143353.98360237377,10,500,4.7831970930733704e-05,5.100482722610239,5.100482722610239,0.00853839901086758,20500,13.5,10.0,50,0.0012172020981734838,8.460995873041662e-05,0.38532307240481184,8.44,500,-11.5,10.0,10,0.06728469533616999,500,0.00011181209908271028,0.0003420544829346518,8.44,500,8.44,5000,5000,1.7270615461654008e-05,7.3122635572426225e-06,5.333152494208568e-06,3.370043404763866e-06,2.9144247299456294e-05,4.239685683277288e-05,3.152935852878725e-05,1.4259285209321502e-05,2.6815857894363892e-05,0.0001478204968384938,1.5932978118464867e-06,0.011328487790148497,0.0012484320598611977,0.004867630655287403,0.0272940839067316,1.967594513326739e-05,9.222823716491569e-06,0.0001322240746935978,0.022075141159065982,1.8005277779221704e-05,3.5897975065566395e-06,6.199591219296496e-06,7.554422441942906e-06,3.0255808612394512e-05,0.00015480388786633413,1.5005333545726867e-05,2.7281878807939734e-05,1.6417439252536352e-06,4.339435102884709e-05,3.236326854996086e-05
