num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/sample,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/time_between_sampling,env_runners/weights_seq_no,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_episodes,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_returns_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_returns_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/module_train_batch_size_mean,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/policy_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/total_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_len_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/sample,evaluation/env_runners/episode_return_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/agent_episode_returns_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/module_episode_returns_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items
1,252500.0,False,1,113a1_00000,2025-08-11_17-52-26,1754927546,5.042569637298584,5.042569637298584,99618,DESKTOP-3SK5A41,192.168.40.242,5.042569637298584,1,4.3004221870005495,1.4599999303754885e-05,4.300212686999657,3.8031076890001714,0.4934911979999015,0.0016107000001284177,252500.0,4.369490175555875e-05,5050.0,5000.0,0.03902282215424737,0.03556450089999998,14.5,-5.5,0.001186395338463607,0.0,50.0,50,100.0,0.00017800388491756447,4.100000000000001,50,26.762340024562445,0.00010340154515120816,26.762340024562445,1272.9420176085125,1,0,0,0,0,0,11.587499999999999,78.8375,0.00012085642707014465,0.000365494923852467,5000.0,4.100000000000001,252500.0,4.100000000000001,252500.0,5000.0,5000,10319,0,5100,16000,16000,81600,81600,865323.1850116136,169936.32756553122,170009.78915924067,1000.0,1.577865,16000,1.0,16000,0.15539698,0.44013792276382446,272.4711,0.13433066,0.24123195,0.051764006447,0.019316588579,0.60171735,10319,0.10041876,1.0,-1.0,170243.17694992851,20,4.166772517420466e-05,0.034972329899937905,50.0,0.1,27.167134025045954,20,50,9.62501960316428e-05,6000,27.167134025045954,17.5,1.0,50,0.00020700000004580943,1000,0.7277924979998716,-14.5,0.2949640990000262,0.0001121518576355828,1000,0.0003407738603478484,1000,0.1,1000,1000,0.1,1.8499081237610386e-05,3.4952073919916404e-06,6.344563884337991e-06,6.399010748931469e-06,3.016566074236185e-05,3.079221823047746e-05,2.7133690740932875e-05,0.0001673465604615558,4.6542375740171096e-05,1.4804064017484992e-05,1.441577386534452e-06,0.0674881999993886,0.00848130000031233,0.0007639999994353275,3.709999964485178e-05,0.20248739900034707,0.015108400000826805,0.00017250000018975697,7.800000275892671e-06,1.7701578173734846e-05,2.9027932065938718e-05,3.356167432752273e-06,5.982534970696587e-06,5.789481051395234e-06,3.1627876292023726e-05,4.5603484681546116e-05,2.1465999594682908e-05,0.00015290268737566852,1.3967514116484223e-06,1.5228573819327861e-05
1,10000.0,False,2,113a1_00000,2025-08-11_17-52-31,1754927551,4.894983768463135,9.937553405761719,99618,DESKTOP-3SK5A41,192.168.40.242,9.937553405761719,2,4.29889647472054,1.4595999318771647e-05,4.298685063719659,3.804070721730168,0.4909929269899021,0.001610706000119535,10000.0,4.244903935508718e-05,200.0,5000.0,0.037811016281215706,0.03644869477004248,14.5,-5.5,0.009437157847750222,1.0,50.0,50,100.0,0.00012326796256085428,12.700000000000003,50,27.16809333212661,0.00010184316273338979,27.16809333212661,1288.606318881546,1,0,0,0,0,0,12.985714285714286,78.98571428571428,0.00011924685544114648,0.00035856995273222557,5000.0,12.700000000000003,10000.0,12.700000000000003,10000.0,5000.0,5000.0,10319,0,5100.0,16000,32000,163200,81600,864147.561435829,169700.82845950456,169770.97280287836,1000.0,0.7075561,32000,1.0,16000,-0.045018822,0.6602069139480591,107.772385,0.040825497,0.024568977,0.051764006447,0.019316588579,0.25654858,10319,0.097879834,2.0,0.08727902,169996.46306673725,40,4.222035417574556e-05,0.035102834749977774,50.0,1.1,27.168093298253442,20,50,9.5672285525066e-05,11000,27.168093298253442,17.5,2.0,50,0.00020624600004339301,1000,0.7278418189298737,-16.5,0.29347655700003084,0.00011228132689586051,2000,0.00034039101309536437,1000,1.1,1000,2000,1.1,1.8442555651636716e-05,3.535586098769269e-06,6.284235699932242e-06,6.312132235298221e-06,3.011974560068293e-05,3.0799990452156036e-05,2.221821120366256e-05,0.00016266488630567753,4.883608623056614e-05,1.4720747986264203e-05,1.4302018554513813e-06,0.06747662698939166,0.008478218000309425,0.0007635519994437345,3.697899965118267e-05,0.20105308901033822,0.015071043000816643,0.00017274000018915103,7.784000272295089e-06,1.7982605373260786e-05,2.9691330084913112e-05,3.2748222158457753e-06,6.205768744828769e-06,5.720547091016462e-06,3.0312964041142814e-05,4.554120206942419e-05,2.1659472393624215e-05,0.00015376867546137933,1.4012461372568845e-06,1.547219166122667e-05
1,-232500.0,False,3,113a1_00000,2025-08-11_17-52-36,1754927556,5.021174430847168,14.958727836608887,99618,DESKTOP-3SK5A41,192.168.40.242,14.958727836608887,3,4.298705243423333,1.4594039321582387e-05,4.298492538532457,3.80651919498287,0.48835142570000994,0.0016094539401177825,-232500.0,4.241685670666729e-05,-4650.0,5000.0,0.03804747193167,0.03795552558994132,14.5,-5.5,0.010967254410328465,2.0,50.0,50,100.0,0.00010404560576618127,13.900000000000007,50,27.16809333212661,0.0001360624743256708,27.16809333212661,1271.5235786298983,1,0,0,0,0,0,13.014285714285714,79.0,0.00012033973486380883,0.00035984571210100264,5000.0,13.900000000000007,-232500.0,13.900000000000007,-232500.0,5000.0,5000.0,10319,0,5100.0,16000,48000,244800,81600,867663.9621590074,170381.927004345,170448.14717988737,1000.0,1.2830393,48000,1.0,16000,0.09707413,0.9903103709220886,730.3603,0.06104027,0.18895732,0.051764006447,0.019316588579,0.33433005,10319,0.10041877,3.0,0.564708,170660.82542804218,60,4.167383374042573e-05,0.03507102979994367,50.0,0.43333333333333335,27.168093332125434,20,50,9.526527296106533e-05,16000,27.168093332125434,17.5,3.0,50,0.00020547254004459322,1000,0.7278459877205748,-16.5,0.2919920884200364,0.00011212471299228462,3000,0.0003419545690115977,1000,0.43333333333333335,1000,3000,0.43333333333333335,1.853366240045785e-05,3.5428151374851415e-06,6.244444656760169e-06,6.356021028655535e-06,3.049372071792706e-05,3.108264024091783e-05,2.2124726493606464e-05,0.00016345648164282664,4.8824269557965615e-05,1.4720355208187978e-05,1.4102933909533744e-06,0.06747097771950449,0.008477942820298632,0.0007627234794490504,3.6859209657450256e-05,0.1996218521102296,0.015025861570810683,0.0001728326001849382,7.76316027613575e-06,1.8458206193033407e-05,2.8903656343784634e-05,3.46318602086107e-06,6.104078522621394e-06,5.86136014894069e-06,3.1120063291122214e-05,4.5280376225418556e-05,2.151782583046727e-05,0.00015490244212438927,1.3918065973655039e-06,1.527787123916564e-05
1,-475000.0,False,4,113a1_00000,2025-08-11_17-52-41,1754927561,5.017261028289795,19.97598886489868,99618,DESKTOP-3SK5A41,192.168.40.242,19.97598886489868,4,4.298394462899104,1.4573098934303745e-05,4.298180683057139,3.8074153599530405,0.48714427543300803,0.0016082374007183769,-475000.0,4.267200403695726e-05,-9500.0,5000.0,0.038216377025091244,0.03642963794002753,14.5,-5.5,0.011361348124853336,3.0,50.0,50,100.0,9.598884074848197e-05,14.3,50,27.16809333212661,0.00010143968643897851,27.16809333212661,1281.083741041666,1,0,0,0,0,0,12.542857142857141,79.0,0.00011917285809772238,0.00035935484690328105,5000.0,14.3,-475000.0,14.3,-475000.0,5000.0,5000.0,10319,0,5100.0,16000,64000,326400,81600,873058.9166231605,171430.2429289904,171492.53252680917,1000.0,1.1587745,64000,1.0,16000,0.02805231,0.9903103709220886,71.96168,0.015738165,0.096800916,0.051764006447,0.019316588579,0.25258893,10319,0.10041876,4.0,-1.0,171690.9755712835,80,4.239535719995977e-05,0.035151438587479336,50.0,0.35,27.168093332126602,20,50,9.678142184545446e-05,21000,27.168093332126602,17.5,4.0,50,0.0002047088146428205,1000,0.7279278488333703,-16.5,0.29194292953583834,0.00011327757648007022,4000,0.0003410609218653684,1000,0.35,1000,4000,0.35,1.840328043353262e-05,3.5050347960369128e-06,6.178636845990964e-06,6.317412825447815e-06,3.0118923845636095e-05,3.099176090681065e-05,2.2142857587161003e-05,0.00016316392342194324,4.8825754360478794e-05,1.4688649737812153e-05,1.4217677740036192e-06,0.06745967494231127,0.008474988392093125,0.0007619392446555866,3.673061756026981e-05,0.19963854558912744,0.014976462955095768,0.0001727202741826468,7.750528677189322e-06,1.81944046455768e-05,2.9755810555801422e-05,3.305190627197309e-06,6.1185521351094585e-06,5.744297673461528e-06,3.0465281638848477e-05,4.572107921741178e-05,2.187813476398426e-05,0.0001543878563710724,1.3564266056657104e-06,1.557019678529359e-05
1,-717500.0,False,5,113a1_00000,2025-08-11_17-52-46,1754927566,4.887362957000732,24.863351821899414,99618,DESKTOP-3SK5A41,192.168.40.242,24.863351821899414,5,4.296815952210111,1.4551367943283396e-05,4.296599643166564,3.8084017053035124,0.48457620266868223,0.0016068160267159008,-717500.0,4.277412191461003e-05,-14350.0,5000.0,0.03778144604814095,0.03651240694996888,14.5,-5.5,0.012462418237681185,4.0,50.0,50,100.0,9.290241114615285e-05,14.3,50,27.16809333212661,0.00010145315871066048,27.16809333212661,1280.8361738453887,1,0,0,0,0,0,12.585714285714285,79.0,0.00011955278694163489,0.0003599861589506927,5000.0,14.3,-717500.0,14.3,-717500.0,5000.0,5000.0,10319,0,5100.0,16000,80000,408000,81600,878372.6154770347,172465.52187543066,172523.09727258526,1000.0,4.006621,80000,1.0,16000,0.0920642,1.4854655265808105,827.7831,0.09634864,0.23536167,0.051764006447,0.019316588579,0.52595717,10319,0.10041876,5.0,-1.0,172710.82772288175,100,4.2885104463444304e-05,0.03516448586997285,50.0,0.3,27.168093332126602,20,50,9.603254159401873e-05,26000,27.168093332126602,17.5,5.0,50,0.00020429772649362604,1000,0.7279772973450402,-16.5,0.29048215023047963,0.0001124805121552637,5000,0.000342519910225007,1000,0.3,1000,5000,0.3,1.8395170344608115e-05,3.5182664959603778e-06,6.2273270565560995e-06,6.269903234658041e-06,3.053149377768201e-05,3.0963477481153684e-05,2.2158425323928126e-05,0.00016350708022837735,4.873545302132271e-05,1.4739092450826231e-05,1.4396510432685596e-06,0.06745395819289106,0.008472160508171588,0.0007608388522167871,3.65703113874414e-05,0.19822481612323767,0.014940342325538465,0.00017278007144187922,7.728023390847001e-06,1.813061395136021e-05,2.9647600605970935e-05,3.311940565588845e-06,6.0515367650400315e-06,5.588519832040432e-06,3.126791551633788e-05,4.5308761574836195e-05,2.1476064007780625e-05,0.00015565597897473267,1.3729405119793676e-06,1.555133263722589e-05
1,-960000.0,False,6,113a1_00000,2025-08-11_17-52-51,1754927571,5.090280771255493,29.953632593154907,99618,DESKTOP-3SK5A41,192.168.40.242,29.953632593154907,6,4.297168233658011,1.4507854258363441e-05,4.296950552704903,3.809800768220473,0.4835258216419953,0.0016051798664468652,-960000.0,4.295228519160033e-05,-19200.0,5000.0,0.03775115479998349,0.03689896696997495,14.5,-5.5,0.011989834493499028,5.0,50.0,50,100.0,9.188061961967178e-05,14.3,50,27.16809333212661,0.00010311241533231586,27.16809333212661,1273.5850738701731,1,0,0,0,0,0,12.775,79.0125,0.00012044135592053032,0.00036365431838086804,5000.0,14.3,-960000.0,14.3,-960000.0,5000.0,5000.0,10319,0,5100.0,16000,96000,489600,81600,884068.6464518761,173574.67819082257,173627.84558128496,1000.0,3.9861448,96000,1.0,16000,0.002517627,2.228198289871216,101.90442,0.081205666,0.17378822,0.051764006447,0.019316588579,0.38097265,10319,0.10034846,6.0,-0.826066,173804.83291708888,120,4.215042265169369e-05,0.03532333388999177,50.0,-0.1,27.168093332126602,20,50,9.627691688047599e-05,31000,27.168093332126602,17.5,6.0,50,0.0002035647492265192,1000,0.7281341453715869,-16.5,0.29056422772817253,0.00011498177940193141,6000,0.00034669670918179534,1000,-0.1,1000,6000,-0.1,1.8629940434874368e-05,3.543611481020259e-06,6.307431913635728e-06,6.364359146456106e-06,3.050160157668177e-05,3.118128769978071e-05,2.228855474380897e-05,0.00016564388896530058,4.9206314189176896e-05,1.4877520654062134e-05,1.4361195222667563e-06,0.06746757961096037,0.008472740903096647,0.0007604744636931555,3.6434608278670635e-05,0.19834664296201185,0.014887594902279153,0.00017301427072409847,7.705743148273157e-06,1.8694800258702594e-05,2.9434096642118834e-05,3.728923826970933e-06,6.1993514628785415e-06,5.952311618839193e-06,3.105329505839529e-05,4.62151761370158e-05,2.214097582744355e-05,0.00015741421500776364,1.591305030690588e-06,1.5382462121177103e-05
1,-1202500.0,False,7,113a1_00000,2025-08-11_17-52-56,1754927576,4.91141939163208,34.86505198478699,99618,DESKTOP-3SK5A41,192.168.40.242,34.86505198478699,7,4.295872820111438,1.4469775721080312e-05,4.2956537109678585,3.8109480553382618,0.48108107841556824,0.0016035990677864469,-1202500.0,4.2822649742598575e-05,-24050.0,5000.0,0.037865110389330006,0.03666587480995077,14.5,14.5,0.012852500583212006,6.0,50.0,50,100.0,9.294889566814803e-05,14.5,50,27.16809333212661,0.0001017455930064513,27.16809333212661,1270.3463134711046,1,0,0,0,0,0,12.942857142857145,79.07142857142857,0.00012025400740634026,0.00036214025630522157,5000.0,14.5,-1202500.0,14.5,-1202500.0,5000.0,5000.0,10319,0,5100.0,16000,112000,571200,81600,886324.4857375682,174007.60624503708,174056.4525602033,1000.0,3.7664337,112000,1.0,16000,-0.09189851,3.3422975540161133,653.00806,0.060410563,0.09580835,0.051764006447,0.019316588579,0.25584015,10319,0.10041876,7.0,-1.0,174224.1877400006,140,4.32218348701448e-05,0.03528467693001403,50.0,-0.5,27.168093332126602,20,50,9.960684396262134e-05,36000,27.168093332126602,17.5,7.0,50,0.00020275810173376587,1000,0.7281411428778776,-16.5,0.28910577844088997,0.00011717549036827085,7000,0.00035304267388950634,1000,-0.5,1000,7000,-0.5,1.8591349142196486e-05,3.55367094823314e-06,6.3592716366143575e-06,6.3190362997344805e-06,3.0523129236440626e-05,3.1148757599344885e-05,2.2399533148951535e-05,0.00016450693155110066,4.913196880869132e-05,1.486552777952929e-05,1.449300817662596e-06,0.06746759581485308,0.008470766494062636,0.0007595477190559619,3.627726219865822e-05,0.19694694752238873,0.01483288495325531,0.0001728771280140861,7.683685717219998e-06,1.850520702869885e-05,3.0205013970765337e-05,3.568883049447248e-06,6.325970955024783e-06,6.014118678261452e-06,3.2651388073869646e-05,4.6248025635062996e-05,2.1735212664152084e-05,0.00016044376318251623,1.4001455330313765e-06,1.5493183128144002e-05
1,-1445000.0,False,8,113a1_00000,2025-08-11_17-53-01,1754927581,5.047731399536133,39.91278338432312,99618,DESKTOP-3SK5A41,192.168.40.242,39.91278338432312,8,4.295910533720324,1.443807796938224e-05,4.295689564668176,3.811871509594881,0.48019288263141385,0.0016017430771068874,-1445000.0,4.258035383922992e-05,-28900.0,5000.0,0.03768189658922856,0.03648915382000267,14.5,14.5,0.012178263638673052,7.0,50.0,50,100.0,9.300997536860388e-05,14.5,50,27.16809333212661,0.00010207567035220434,27.16809333212661,1280.6297188208714,1,0,0,0,0,0,12.742857142857144,79.0,0.00011918120553024618,0.00035959926364234856,5000.0,14.5,-1445000.0,14.5,-1445000.0,5000.0,5000.0,10319,0,5100.0,16000,128000,652800,81600,885284.6041434085,173795.81299936082,173840.9496670184,1000.0,0.2398889,128000,1.0,16000,-0.05941043,1.6711487770080566,315.2018,0.0007041197,-0.0036662954,0.051764006447,0.019316588579,0.2407948,10319,0.10041876,8.0,-0.05799675,173997.843638879,160,4.1962568655883255e-05,0.03533175993004079,50.0,-0.5,27.168093332126602,20,50,9.865185269281081e-05,41000,27.168093332126602,17.5,8.0,50,0.00020194652071699607,1000,0.7281919514290974,-16.5,0.28913359565648594,0.00011391220411275231,8000,0.0003447121164080007,1000,-0.5,1000,8000,-0.5,1.8420902393441587e-05,3.5347656249908916e-06,6.28926628022842e-06,6.289595849398335e-06,3.027554971167255e-05,3.0767029681656925e-05,2.2124533287887124e-05,0.00016331611054958386,4.895077408328391e-05,1.4839741492123488e-05,1.434150467145143e-06,0.06745673485670262,0.008468129829119094,0.0007591212418658332,3.611348957309966e-05,0.19701562504716777,0.014806681103720808,0.0001728093567396424,7.66184886047737e-06,1.8519414232045427e-05,2.979984988305865e-05,3.3061695237209422e-06,6.181240827121604e-06,5.781910966276717e-06,3.137679211509077e-05,4.6413607368276764e-05,2.1861626531426433e-05,0.00015535279922138345,1.4677727053136865e-06,1.5258295540999353e-05
1,-1687500.0,False,9,113a1_00000,2025-08-11_17-53-06,1754927586,4.8993306159973145,44.812114000320435,99618,DESKTOP-3SK5A41,192.168.40.242,44.812114000320435,9,4.294512200323115,1.4400697194988923e-05,4.294289529961494,3.812822532438931,0.477841748805104,0.0016005396463322954,-1687500.0,4.2726296234057376e-05,-33750.0,5000.0,0.0375940474402697,0.03651674694995563,14.5,14.5,0.012933490028252956,8.0,50.0,50,100.0,9.316155751533153e-05,14.5,50,27.16809333212661,0.00010195713671989546,27.16809333212661,1281.3807617316538,1,0,0,0,0,0,13.228571428571428,79.08571428571429,0.00011970430368007682,0.00035961865371221123,5000.0,14.5,-1687500.0,14.5,-1687500.0,5000.0,5000.0,10319,0,5100.0,16000,144000,734400,81600,882916.8430910022,173322.84445892752,173364.2755721105,1000.0,9.6190405,144000,1.0,16000,0.16237906,2.506723165512085,280.33633,0.3485206,0.7873637,0.051764006447,0.019316588579,0.64197195,10319,0.09507876,9.0,-0.036235213,173511.10173936433,180,4.239112457209544e-05,0.03526662293003028,50.0,-0.5,27.168093332126602,20,50,9.755795899698688e-05,46000,27.168093332126602,17.5,9.0,50,0.00020139905551338564,1000,0.72820150890481,-16.5,0.28770085869991885,0.00011360139449443667,9000,0.0003454359898040435,1000,-0.5,1000,9000,-0.5,1.84132065314587e-05,3.5280436557897617e-06,6.2626916842872866e-06,6.315987863242549e-06,3.0467453673060597e-05,3.085138571425539e-05,2.2282298502630618e-05,0.00016337730347459678,4.88562902495236e-05,1.4822859073531438e-05,1.4283802790766928e-06,0.06744824350813329,0.008465285530825806,0.0007583680294465089,3.59493546767576e-05,0.19563802279669137,0.014764894292683569,0.0001727202631741333,7.63723037674353e-06,1.834310257091796e-05,2.9110702030120096e-05,3.388782392842576e-06,6.4317532066825974e-06,5.745373292165442e-06,3.1900666294192504e-05,4.53565581597134e-05,2.1740309854808365e-05,0.00015670496511240018,1.3692640717099303e-06,1.5636200305700145e-05
1,-1930000.0,False,10,113a1_00000,2025-08-11_17-53-11,1754927591,5.044345378875732,49.85645937919617,99618,DESKTOP-3SK5A41,192.168.40.242,49.85645937919617,10,4.2946066320998835,1.4360690223685955e-05,4.2943828684418826,3.8138108159145485,0.4769468392970613,0.0015982112498752548,-1930000.0,4.266714781237809e-05,-38600.0,5000.0,0.03756023754553516,0.03657456881995132,14.5,-5.5,0.012239543272912743,9.0,50.0,50,100.0,9.150234473746711e-05,14.3,50,27.16809333212661,0.00010182958844904808,27.16809333212661,1281.5546754610127,1,0,0,0,0,0,12.828571428571427,79.0,0.00011986025979028989,0.0003602364784653065,5000.0,14.3,-1930000.0,14.3,-1930000.0,5000.0,5000.0,10319,0,5100.0,16000,160000,816000,81600,880569.9388795543,172854.09498199253,172891.70171052008,1000.0,5.95245,160000,1.0,16000,0.03599378,3.760084629058838,167.58911,0.08169405,0.2872146,0.051764006447,0.019316588579,0.5317854,10319,0.09811187,10.0,0.19988674,173029.68982494783,200,4.2164467845090764e-05,0.03520803288006391,50.0,-0.3,27.168093332126602,20,50,9.688547335290373e-05,51000,27.168093332126602,17.5,10.0,50,0.00020057306496389256,1000,0.7281816877657622,-16.5,0.28773522609292174,0.00011240960601044198,10000,0.0003414540015334332,1000,-0.3,1000,10000,-0.3,1.855343884128978e-05,3.5221887148307393e-06,6.298215035729239e-06,6.305262042938601e-06,3.0418219837480613e-05,3.078058946025763e-05,2.2204784636506683e-05,0.0001639442862802394,4.8892569962732825e-05,1.4799651827671024e-05,1.4323235096650779e-06,0.0674470070730577,0.008464069675520509,0.0007577423491556222,3.578986113403254e-05,0.19569628854872248,0.014745105349759062,0.00017285506054155622,7.613858076366575e-06,1.828306348588538e-05,2.9654363688128286e-05,3.273108905600691e-06,6.153899488618969e-06,5.722009685587665e-06,3.12198806933372e-05,4.4567522588941205e-05,2.1776857661123155e-05,0.00015466176159157884,1.37884332511931e-06,1.5371576176369774e-05
