num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/num_episodes_lifetime,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_return_mean/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/policy_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_kl_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_explained_var,learners/default_policy/total_loss,learners/default_policy/mean_kl_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/rlmodule_inference_timer,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items
1,5000,False,1,80821_00000,2025-08-17_17-12-17,1755450737,9.45148491859436,9.45148491859436,549059,intrinsic-attention2,10.156.0.3,9.45148491859436,1,9.244716837012675,2.047899761237204e-05,9.244453998995596,8.062596756994026,1.1692213419883046,0.001398225998855196,2,-10.5,10.5,2,2.0,0.0017532583387219348,0.0,5.477584605407992e-05,2500,5000,0.82,2500,7.976837645997875,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00010896354502326081,625.9673549263546,1,0,0,0,0,0,92.05714285714284,57.96428571428572,0.82,0.000137601937693016,5000,0.00042373594583677057,0.82,5000,5000,5000,-0.24725656,0.0027541439213,0.5939851999282837,13492,1.0,0.6752494,515.0,0.00061291456,0.01791092,0.0145422835,0.82540673,0.372123,94.886856,0.0018408992081,30385,30385,1.0,99092.45428679649,5000,13492,442500,7500,0,442500,30385,30385,1442129.9471589788,99074.3414535636,99055.56462911326,50,5100,100,-10.5,2,0.0021460360405035316,1.18,0.7837645722890833,0.004982869999366812,2,1.0,10.5,2.0,50,9.37953157272844e-05,0.17921137899975292,0.7837645722890833,0.0002234219503209989,0.8563505950005492,0.00024975350886710754,1.18,100,0.000779638914094595,1.18,100,100,100,4.726692765219278e-06,2.2449949340481662e-05,9.957842850301803e-06,6.740992896685494e-06,3.775984172755985e-05,1.8709510935004127e-05,5.3519677114004156e-05,3.956039764889246e-05,3.405285307466913e-05,0.00019501085537526968,1.8657198806855015e-06,1.063600939232856e-05,0.42425161399296485,0.02603956899838522,0.027312492005876265,3.196900070179254e-05,0.00020280199532862753,0.20045012098853476,0.17677182199258823,6.151115634260994e-06,1.1332779778799e-05,3.088582923122648e-05,1.3757280166279747e-05,5.217686416514669e-05,5.616952283098153e-05,9.8472263406731e-05,0.00035059263055262676,2.763878601265374e-06,0.00011628652913791872,2.616125483029429e-05
1,10000,False,2,80821_00000,2025-08-17_17-12-26,1755450746,9.22920036315918,18.68068528175354,549059,intrinsic-attention2,10.156.0.3,18.68068528175354,2,9.242552231932496,2.044923763605766e-05,9.242288042075671,8.060974366784066,1.1686919876984028,0.001399217258876888,2,-10.5,10.5,2,2.0,0.0018460782400507015,1.0,6.0704664827145864e-05,2500,10000,2.27,5000,7.974869770307995,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00012149234939894829,625.7488312512098,1,0,0,0,0,0,91.64615384615385,58.1846153846154,2.27,0.00015289080376267622,5000,0.0004682316926537055,2.27,10000,10000,5000,-0.21959598,0.0027541439213,0.5939851999282837,13492,1.0,0.63737845,515.0,-0.0006233454,0.046127494,0.015360882,0.29052672,0.37212297,96.45585,0.0018408992081,60770,30385,2.0,99710.48981325486,5000.0,13492,885000,7500.0,0,442500,60770,30385,1451160.1811265186,99692.28978552051,99674.25854435813,50,10100,100,-10.5,2,0.0021706773006008005,3.38,0.9573306375970015,0.004936250829341589,2,2.0,10.5,2.0,100,7.391451241435082e-05,0.17921888869983377,0.9573306375970015,0.00015608216054307866,0.8561232026305515,0.0001901460451399094,3.38,100,0.0005788651781991043,3.38,200,200,100,4.98547256142272e-06,2.375564062757638e-05,1.0232845641745586e-05,8.01369459820739e-06,3.944980979329389e-05,2.087403981442886e-05,6.073583485926785e-05,4.4142030126397794e-05,3.673131039309658e-05,0.000208190046612777,2.2829487350288644e-06,1.0638199310051277e-05,0.42426846187299816,0.026046969918388643,0.02726477620584774,3.200869061402045e-05,0.0002027993653609883,0.20030175231877365,0.17671648192263092,5.3026718556721504e-06,1.1947812429047645e-05,2.7013643605540706e-05,1.4587667037778788e-05,4.56627238037785e-05,5.0547827308643456e-05,5.123231850501019e-05,0.00026432643530629226,2.4290204557943506e-06,7.718394806815488e-05,2.3462290836631555e-05
1,15000,False,3,80821_00000,2025-08-17_17-12-35,1755450755,9.443472385406494,28.124157667160034,549059,intrinsic-attention2,10.156.0.3,28.124157667160034,3,9.243066475993176,2.041495522862533e-05,9.242801267024795,8.0625108613163,1.1676888028713888,0.0013970811863153357,2,-10.5,10.5,2,2.0,0.0020714299504470545,2.0,6.687480882379445e-05,2500,15000,4.4,7500,7.976183729224967,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.0001446242540365064,625.2921645988262,1,0,0,0,0,0,91.51538461538462,57.70769230769231,4.4,0.00016664730653275577,5000,0.0005421541728226623,4.4,15000,15000,5000,-0.20290008,0.0027541439213,0.5939851999282837,13492,1.0,0.56056315,515.0,0.003081143,0.06651516,0.021338047,0.2454075,0.372123,95.545746,0.0018408992081,91155,30385,3.0,100970.14102614947,5000.0,13492,1327500,7500.0,0,442500,91155,30385,1469577.4835234163,100953.39220763785,100935.97124420773,50,15100,100,-10.5,2,0.0019159848606796004,5.58,0.9957671529634575,0.004888693200914713,2,3.0,10.5,2.0,150,5.648943504583337e-05,0.17876395089280267,0.9957671529634575,0.00011656809118046171,0.8557219640841766,0.00013799622970365598,5.58,100,0.00043389124072787605,5.58,300,300,100,5.299372930268113e-06,2.5409569944472348e-05,1.0286257898617268e-05,8.226447670571734e-06,4.4566790901987877e-05,2.329515466459077e-05,7.363413103846939e-05,4.9448675905495166e-05,5.5218037649627094e-05,0.00023248882082786758,2.4282116404000123e-06,1.0604347263870295e-05,0.42396558676431595,0.026044013569138772,0.02721845215387439,3.196987374831223e-05,0.00020243637172534363,0.20032111837548291,0.17664977432339948,4.001725299901395e-06,7.962424582080985e-06,2.276403723064088e-05,9.659279451308165e-06,3.564571479727071e-05,3.859061431392496e-05,3.454957585751113e-05,0.00020292448131272074,1.8950344750811405e-06,5.624359151285165e-05,1.7795417518073756e-05
1,20000,False,4,80821_00000,2025-08-17_17-12-44,1755450764,8.97451138496399,37.09866905212402,549059,intrinsic-attention2,10.156.0.3,37.09866905212402,4,9.23845008178325,2.0346785611633095e-05,9.238183926084513,8.058162189333132,1.1674298366127187,0.001399159474392756,2,-10.5,10.5,2,2.0,0.001969710879784543,3.0,6.407772144510535e-05,2500,20000,5.81,10000,7.971504028612711,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00012834698932536747,624.7269655706925,1,0,0,0,0,0,91.46923076923076,56.01538461538461,5.81,0.00016037774423953153,5000,0.0004922599565472864,5.81,20000,20000,5000,-0.34540913,0.0027541439213,0.5939851999282837,13492,1.0,0.48560715,515.0,0.012396693,-0.07375529,0.02487453,0.09426953,0.372123,94.221855,0.0018408992081,121540,30385,4.0,101421.61486000041,5000.0,13492,1770000,7500.0,0,442500,121540,30385,1476187.1876265,101405.7032377377,101388.86891286162,50,20100,100,-10.5,2,0.0018588120298227296,6.78,1.0042789879865917,0.004841962408868174,2,4.0,10.5,2.0,200,6.174815049073755e-05,0.17867684167383802,1.0042789879865917,0.00012913234460284388,0.8556799849433174,0.00016148006199996287,6.78,100,0.0004896023914819496,6.78,400,400,100,5.052539437175721e-06,2.467945732739677e-05,1.0227055547922408e-05,7.886285944409088e-06,4.21256198000563e-05,2.18892303599509e-05,6.449981359799158e-05,4.5618181357625724e-05,3.7728675579705976e-05,0.00022051090051820519,2.3396626788022564e-06,1.06137137212354e-05,0.42412093626669733,0.026030429293470443,0.027180001032426942,3.196742495270154e-05,0.00020249264797788055,0.20020308658166563,0.1766224871501055,5.269058947163875e-06,9.22350321678007e-06,2.4731934313791733e-05,1.0814958753062825e-05,4.1295244421769205e-05,4.433988863903669e-05,3.6336619816002294e-05,0.00022147571043740617,2.247012668208115e-06,6.511155668714435e-05,2.0534900079612575e-05
1,25000,False,5,80821_00000,2025-08-17_17-12-54,1755450774,9.437145709991455,46.53581476211548,549059,intrinsic-attention2,10.156.0.3,46.53581476211548,5,9.238556413115488,2.0276877707308303e-05,9.238289096503566,8.061292539329807,1.1643928735466007,0.001401407959652455,2,-10.5,10.5,2,2.0,0.0020484844401653392,4.0,6.376621273341301e-05,2500,25000,9.06,12500,7.974204515206651,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00013369837292047853,623.9395069782954,1,0,0,0,0,0,92.07692307692308,55.57692307692308,9.06,0.00016713228316356861,5000,0.0005083420226608222,9.06,25000,25000,5000,-0.44815406,0.0027541439213,0.5939851999282837,13492,1.0,0.42440748,515.0,0.022388697,-0.18489866,0.010545778,0.16339277,0.372123,93.72732,0.0018408992081,151925,30385,5.0,101507.73472426915,5000.0,13492,2212500,7500.0,0,442500,151925,30385,1477503.3130515597,101492.83607701717,101476.44031321249,50,25100,100,-10.5,2,0.002058734189486131,8.38,1.006163949065147,0.00479586112475481,2,5.0,10.5,2.0,250,6.256224573065184e-05,0.17855288123712806,1.006163949065147,0.0001318351124815178,0.8525826825838216,0.00015915718728088212,8.38,100,0.0004933260728616664,8.38,500,500,100,5.457186086119599e-06,2.557457144301593e-05,1.0913148907365437e-05,8.66713611796486e-06,4.330656322336177e-05,2.2482653378284185e-05,6.784138512221814e-05,4.845019632773172e-05,3.799395192481416e-05,0.00022414574171995724,2.607677464421557e-06,1.0569946674768436e-05,0.4210742344440885,0.026025672190562586,0.02715730915204034,3.190367072520209e-05,0.00020251092142727764,0.20027829737585742,0.17652521491863407,5.034620089033846e-06,8.692129525229517e-06,2.48540907896926e-05,1.0347477977143008e-05,4.075361779306614e-05,4.4992520955986614e-05,3.637914904093215e-05,0.0002199165534998342,7.778291103932832e-06,6.363729390900625e-05,2.1009769556032378e-05
1,30000,False,6,80821_00000,2025-08-17_17-13-04,1755450784,9.726200342178345,56.26201510429382,549059,intrinsic-attention2,10.156.0.3,56.26201510429382,6,9.241639443544267,2.0209798991377887e-05,9.241370788488465,8.067118138556534,1.1616504222411796,0.0014012403401163797,2,-10.5,10.5,2,2.0,0.0019232652497885284,5.0,5.998822244239915e-05,2500,30000,8.61,15000,7.979551308344542,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.0001221729080849172,622.9547359835269,1,0,0,0,0,0,91.63571428571427,56.13571428571428,8.61,0.00016213631608131895,5000,0.0004733012377188933,8.61,30000,30000,5000,-0.6345972,0.0027541439213,0.29699259996414185,13492,1.0,0.39686808,515.0,0.041158497,-0.3749833,0.0043296735,0.01874793,0.37212303,93.64431,0.0018408992081,182310,30385,6.0,101492.90175782438,5000.0,13492,2655000,7500.0,0,442500,182310,30385,1477328.5505795975,101478.85483550443,101463.2868324088,50,30100,100,-10.5,2,0.0019973833893891426,9.38,1.0065813770648688,0.004753130163470024,2,6.0,10.5,2.0,300,5.742580998826384e-05,0.1783805080547956,1.0065813770648688,0.00012645081674777421,0.8498961524280028,0.00015206083061369927,9.38,100,0.00045944582820707665,9.38,600,600,100,5.619812395573863e-06,2.4374291641794503e-05,1.0048761225134614e-05,8.111268476749097e-06,3.8439523069974855e-05,2.135540435692668e-05,6.126885273077924e-05,4.531861328016744e-05,3.627656964933118e-05,0.00020341529198500353,2.616203990658009e-06,1.0557107199148378e-05,0.4182696650196078,0.026017875588611735,0.027117497710440308,3.191707397653364e-05,0.00020253840220203932,0.2003502383720983,0.17661861960949737,4.66417030297427e-06,8.357415297226748e-06,2.38244438012748e-05,9.6927177031769e-06,4.123030548046148e-05,4.2288326571279356e-05,3.452184693980142e-05,0.00020628325374445666,3.5691837961415758e-06,5.9114555186819176e-05,1.9913790958666196e-05
1,35000,False,7,80821_00000,2025-08-17_17-13-13,1755450793,9.357027053833008,65.61904215812683,549059,intrinsic-attention2,10.156.0.3,65.61904215812683,7,9.240848218888843,2.016453106641648e-05,9.240577937663478,8.069690904980938,1.1582567566987074,0.0014102697266881376,2,-10.5,10.5,2,2.0,0.0018976594597916118,6.0,6.064959484564803e-05,2500,35000,9.54,17500,7.9818282597710795,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00012232583374612165,621.83087774561,1,0,0,0,0,0,91.1076923076923,55.51538461538461,9.54,0.00015517244378101129,5000,0.00047064701489686633,9.54,35000,35000,5000,-0.55790395,0.0027541439213,0.29699259996414185,13492,1.0,0.35755637,515.0,0.035877943,-0.29626065,0.015248986,0.52822775,0.37212303,93.04895,0.0018408992081,212695,30385,7.0,101821.90754090594,5000.0,13492,3097500,7500.0,0,442500,212695,30385,1482163.165830305,101808.76477079869,101794.09967677439,50,35100,100,9.5,2,0.002030369609419722,9.98,1.0066738172414504,0.004707444471930512,2,7.0,10.5,2.0,350,6.353502012308634e-05,0.17827056768427593,1.0066738172414504,0.00012603440300644911,0.8467512797038089,0.00014861542649917707,9.98,100,0.0005292842829636926,9.98,700,700,100,4.997009939851626e-06,2.4005232780142565e-05,1.0205306052651753e-05,7.803876251453547e-06,4.022131679025947e-05,2.1091124502512858e-05,6.11707705775461e-05,4.410337674567914e-05,3.633353441561436e-05,0.00020930010952911027,2.3232000045516366e-06,1.0538576225308086e-05,0.41536351716949943,0.026004466092845964,0.02705457166332962,3.189778313950924e-05,0.00020251077815318358,0.20022639911832563,0.17658024706347053,4.871154105106426e-06,8.33989173029286e-06,2.3692624631428784e-05,9.757666894821238e-06,4.187916155302377e-05,4.5005571686650846e-05,3.601400593241686e-05,0.00026692002210687365,2.832025140347952e-06,6.327832769695415e-05,2.00468682120961e-05
1,40000,False,8,80821_00000,2025-08-17_17-13-22,1755450802,9.217326641082764,74.8363687992096,549059,intrinsic-attention2,10.156.0.3,74.8363687992096,8,9.238684245599877,2.0097755670952713e-05,9.238412533996824,8.070906279611123,1.1548605845817497,0.0014133457593253733,2,-10.5,10.5,2,2.0,0.0019006256098509765,7.0,6.095301446673422e-05,2500,40000,9.85,20000,7.982722320923425,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.0001242462062533863,620.6138047560695,1,0,0,0,0,0,92.37692307692306,54.1923076923077,9.85,0.00015310027819308644,5000,0.0004723114642856983,9.85,40000,40000,5000,-0.616019,0.0027541439213,0.14849629998207092,13492,1.0,0.2970516,515.0,0.04624206,-0.35789523,0.0030234652,0.061032806,0.372123,92.134476,0.0018408992081,243080,30385,8.0,102341.10099276358,5000.0,13492,3540000,7500.0,0,442500,243080,30385,1489768.737630433,102329.00879132109,102315.17095699959,50,40100,100,9.5,2,0.002085238620056771,9.98,1.0066942882837675,0.004662261147111599,2,8.0,10.5,2.0,400,6.384750907892852e-05,0.1781833387174437,1.0066942882837675,0.00013397576146828693,0.8436301499968436,0.0001625069291469641,9.98,100,0.0005121820046620971,9.98,800,800,100,5.0635588496793935e-06,2.377441753714898e-05,1.0077907019109168e-05,7.796433051534266e-06,3.929417402283257e-05,2.1512104298703853e-05,6.246445419124573e-05,4.406622880879841e-05,3.62487894270655e-05,0.0002112176642614881,2.3123699605923864e-06,1.0525530514251522e-05,0.41249469897784624,0.025992394031963118,0.027011427946714954,3.188054538217873e-05,0.00020278697049079473,0.20009014067725192,0.17651882433294874,5.2865284721181146e-06,9.088381674459582e-06,2.5321845716362277e-05,1.0425019869144191e-05,4.298497797115288e-05,4.744410950829527e-05,3.7151071535601557e-05,0.0002343062998909199,2.603147832794209e-06,6.600159473806136e-05,2.1596841015911096e-05
1,45000,False,9,80821_00000,2025-08-17_17-13-32,1755450812,9.411328315734863,84.24769711494446,549059,intrinsic-attention2,10.156.0.3,84.24769711494446,9,9.238501324763826,2.0018708175384213e-05,9.23822840849694,8.074487616175045,1.1510620412359134,0.0014150755016832466,2,-10.5,10.5,2,2.0,0.0016761688084807247,8.0,5.589115935172076e-05,2500,45000,9.77,22500,7.985950628884293,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.00011615165232789926,619.2830152851526,1,0,0,0,0,0,91.32857142857142,53.957142857142856,9.77,0.0001353920123604369,5000,0.00043865085988870376,9.77,45000,45000,5000,-0.663153,0.0027541439213,0.07424814999103546,13492,1.0,0.3106051,515.0,0.05430323,-0.40573737,0.0014458841,0.032471772,0.37212297,92.059975,0.0018408992081,273465,30385,9.0,101945.29562009974,5000.0,13492,3982500,7500.0,0,442500,273465,30385,1484039.1988801656,101934.20279252961,101920.59691095082,50,45100,100,9.5,2,0.0020560478106199298,9.98,1.0066988216326744,0.004617489775726153,2,9.0,10.5,2.0,450,6.437332122866711e-05,0.17810168334019283,1.0066988216326744,0.0001349731737211701,0.8397222904469719,0.0001628589430503779,9.98,100,0.0005061162519105878,9.98,900,900,100,3.926865741478231e-06,2.1865373046310522e-05,9.356086736110376e-06,6.904574414007052e-06,3.7663266330403906e-05,1.833856183517376e-05,5.786281035514173e-05,4.0546587760717464e-05,3.3705854054541135e-05,0.00020324002826819203,1.8871001146612654e-06,1.0481535134241624e-05,0.4092256940680107,0.02595416125161152,0.026906347027201474,3.179300987910257e-05,0.00020252485084341643,0.2002707167404827,0.17584446058960748,5.122958345183266e-06,8.616710768787746e-06,2.5291168318413764e-05,1.0937643640741188e-05,4.2581184947363195e-05,4.820539883599402e-05,3.8099715091983284e-05,0.00022538419337413425,2.4645822689167854e-06,6.648187956218345e-05,2.2054989569378798e-05
1,50000,False,10,80821_00000,2025-08-17_17-13-41,1755450821,9.482747793197632,93.73044490814209,549059,intrinsic-attention2,10.156.0.3,93.73044490814209,10,9.239067964656233,1.9948161050497695e-05,9.238793872402082,8.07881316204326,1.1473158098735436,0.001415022526597449,2,-10.5,10.5,2,2.0,0.0020339381300436797,9.0,6.123282737853518e-05,2500,50000,9.56,25000,7.990402429065495,1.0067001111073661,0.000333243006025441,5000,1.0067001111073661,0.0001262616005364926,617.840753930476,1,0,0,0,0,0,92.57692307692308,52.553846153846166,9.56,0.0001533668110777404,5000,0.0004815761881681366,9.56,50000,50000,5000,-0.7117972,0.0027541439213,0.07424814999103546,13492,1.0,0.25373167,515.0,0.05689615,-0.4536233,0.011693896,0.08169355,0.372123,91.993164,0.0018408992081,303850,30385,10.0,102478.89295861668,5000.0,13492,4425000,7500.0,0,442500,303850,30385,1491834.1766944667,102468.43484570358,102455.24728855914,50,50100,100,9.5,2,0.002029432370327413,9.98,1.0066998255508928,0.004573788577974686,2,10.0,10.5,2.0,500,6.284941367620033e-05,0.17795975574684317,1.0066998255508928,0.00012782453449374978,0.8362683224625741,0.00016100019373254648,9.98,100,0.0004889810532865254,9.98,1000,1000,100,4.674440997171651e-06,2.4720759922939832e-05,1.1125796348383e-05,7.677496300220936e-06,4.1408496071202285e-05,2.1467674753901976e-05,6.401005788348292e-05,4.534856554930818e-05,3.578390312180752e-05,0.00021568220890429143,2.2645104032317662e-06,1.0460689717975519e-05,0.40649979355726557,0.025952638129080663,0.026850510706872582,3.175693975538689e-05,0.00020243583229946768,0.19961600584298356,0.17582942991365533,5.103710229697658e-06,8.539143626286476e-06,2.5163366406446792e-05,1.112660981949669e-05,4.205626093334818e-05,4.586414338543566e-05,3.917689139898171e-05,0.000215474072921886,2.3741451271453028e-06,6.355040727510866e-05,2.1194219855838925e-05
