num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/episode_len_min,env_runners/episode_duration_sec_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_max,env_runners/env_reset_timer,env_runners/num_episodes,env_runners/episode_return_min,env_runners/sample,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/entropy,learners/default_policy/vf_loss_unclipped,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_entropy_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_explained_var,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_kl_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/weights_seq_no,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/sample,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_step_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_min,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,5000,False,1,d9580_00000,2025-08-17_14-20-15,1755440415,8.845523834228516,8.845523834228516,395447,intrinsic-attention2,10.156.0.3,8.845523834228516,1,6.055387341999449,1.849199179559946e-05,6.055125920989667,5.625610104005318,0.42654712600051425,0.001877518996479921,50.0,0.00012108968219507271,50,0.05410146513953805,27.168093332126602,27.168093332126602,17.5,0.0002741150092333555,100,-17.5,5.61499726799957,6.79077396850748e-05,0.0,100,5000,5000,0.29,50,889.1358147866326,1,0,0,0,0,0,88.70000000000002,83.55384615384615,5000,0.00015901969731063763,5000,0.0004824335921352433,0.29,5000,0.29,5000,0.6838462,44.999393,494.0,0.45500872,0.35245308,0.05265637,20748,0.0034828119666,1.0,0.038124043,20748,-0.0056164265,0.000631317558363,0.16281382739543915,22337,1.0,0.0020305282,97567.0235106388,20748,0,5000,214200,5100,20748,214200,22337,1005838.428559148,97518.95943342621,97487.68221620597,2.7686784800025634,50,2500,0.0016761220031185076,6.956955287959253e-05,1.0,-1.94,50,50,27.168093331925355,27.168093331925355,16.5,50,-17.5,0.00012925956674185974,50.0,0.05326056430087192,7500,0.20516116300132126,0.00016792077352855537,0.0005090979639309385,2500,2500,2500,-1.94,-1.94,2500,4.258329827596648e-05,2.5212614040359898e-05,7.770547889284345e-06,1.0581692641590326e-05,4.9131653265726515e-06,4.8907154332767883e-05,2.2374421635221853e-05,3.840735116785793e-05,6.32146893954927e-05,2.375453808899074e-06,0.00021043782628286185,0.07463778198871296,0.012423295003827661,3.306199505459517e-05,0.015112836001208052,0.0012958550069015473,1.3493001461029053e-05,0.00019364999025128782,0.10089750000042841,2.729248148923519e-05,8.62091388022207e-06,1.038936466738596e-05,4.379701037712616e-05,5.346250746041937e-06,3.846175578814015e-05,6.598237644631121e-05,2.354665752642126e-06,2.2766398001110474e-05,0.00022795749334827606,4.805511877307259e-05
1,10000,False,2,d9580_00000,2025-08-17_14-20-24,1755440424,9.02720856666565,17.872732400894165,395447,intrinsic-attention2,10.156.0.3,17.872732400894165,2,6.056083976959489,1.8483911990188062e-05,6.055821187159745,5.622102509045362,0.4307558289804729,0.0018731596764700953,50.0,0.00014409201567316263,50,0.05065186929088668,27.168093332126602,27.168093332126602,20.5,0.0002741150092333555,100,-16.5,5.611503308549581,6.99388960460023e-05,1.0,200,10000,5000,1.54,50,888.3795883034368,1,0,0,0,0,0,96.33076923076922,83.19230769230768,5000,0.00018931413641460015,10000,0.0005262761651269466,1.54,10000,1.54,5000,0.6869428,42.259468,494.0,0.4538806,0.36289698,0.07457158,20748,0.0034828119666,1.0,0.04974917,41496,0.006005943,0.000631317558363,0.08140691369771957,22337,2.0,0.0016850294,97206.40992496017,20748,0,5000.0,428400,5100.0,41496,214200,22337,1002185.5628300991,97160.87119057895,97130.99368215652,2.769757694952423,100,2500,0.0016620936531398913,7.081658601404679e-05,2.0,-0.94,50,50,27.168093332126602,27.168093332126602,16.5,50,-17.5,0.00013764774120825446,50.0,0.054324227379838705,12500,0.20922810844131162,0.00017861205196832028,0.0005364506698094979,2500,5000,5000,-0.94,-0.94,2500,4.7804209718355426e-05,2.855892447071051e-05,9.648505045702746e-06,1.1042844791342814e-05,5.959365991283646e-06,5.2003529050901744e-05,2.3764612401681054e-05,4.046673521184683e-05,7.062094973422494e-05,2.630683521632051e-06,0.00023048093668307618,0.07875539742890396,0.012425927453732583,3.306977509055287e-05,0.015082642821216722,0.001294764506747015,1.3457771419780327e-05,0.00019361847036634573,0.10087654219038086,2.679154019072041e-05,9.803126087435944e-06,1.1308395265273385e-05,4.436162736409199e-05,6.0692800537591186e-06,4.170456933307236e-05,6.834750723394282e-05,2.6716046406574554e-06,2.4420236019893886e-05,0.00023418804069066593,5.262694684856251e-05
1,15000,False,3,d9580_00000,2025-08-17_14-20-33,1755440433,8.849573373794556,26.72230577468872,395447,intrinsic-attention2,10.156.0.3,26.72230577468872,3,6.055866970419894,1.84846727992408e-05,6.0556027831282115,5.622055996414892,0.43057898092061514,0.0018777966397741693,50.0,0.00013588483590986784,50,0.053947948881104824,27.168093332126602,27.168093332126602,16.5,0.0002741150092333555,100,-16.5,5.61146204842402,7.04449892740707e-05,2.0,300,15000,5000,2.18,50,886.8058544862679,1,0,0,0,0,0,96.69999999999999,82.30769230769232,5000,0.00017486027850609017,15000,0.0005207977917341195,2.18,15000,2.18,5000,0.68209773,44.607285,494.0,0.456688,0.27493128,0.07238765,20748,0.0034828119666,1.0,-0.040027548,62244,0.00597322,0.000631317558363,0.04070345684885979,22337,3.0,0.0014560053,97189.91328977329,20748,0,5000.0,642600,5100.0,62244,214200,22337,1002081.2323561492,97146.930325329,97118.35443348279,2.7700007305128906,150,2500,0.0016489499766423252,6.84652755188729e-05,3.0,0.86,50,50,27.168093332126602,27.168093332126602,21.5,50,-17.5,0.00012869019513203948,50.0,0.054572642109851584,17500,0.2090099760468656,0.00016739069293536272,0.0004997485409374748,2500,7500,7500,0.86,0.86,2500,4.5240460772850255e-05,2.7352442136482135e-05,8.92903293475258e-06,1.146991972539032e-05,5.6002147259206945e-06,5.188990917334173e-05,2.3729222743354065e-05,4.027971217409144e-05,6.719344120224553e-05,2.713445607877149e-06,0.00022919818084273622,0.0784940646045361,0.012439684619227771,3.3061177289346236e-05,0.015093954803091765,0.0012923742515849883,1.342651375889545e-05,0.00019355691562377615,0.10089860733856622,2.5678694653198228e-05,9.46389386831683e-06,1.0725232340456409e-05,4.3783175271742314e-05,5.324044227064759e-06,3.814747905109185e-05,6.402372814157547e-05,2.348557166321917e-06,2.2310086017012985e-05,0.0002230645674811715,4.728581175976067e-05
1,20000,False,4,d9580_00000,2025-08-17_14-20-42,1755440442,8.76024317741394,35.48254895210266,395447,intrinsic-attention2,10.156.0.3,35.48254895210266,4,6.0547075905057115,1.888525602372829e-05,6.054438784606894,5.620934582900828,0.4305373224114148,0.0018762562733446392,50.0,0.0001497606164481736,50,0.05292171535867965,27.168093332126602,27.168093332126602,18.5,0.0002741150092333555,100,-20.5,5.61035349156977,7.644969035683531e-05,3.0,400,20000,5000,-1.4,50,884.5940847918177,1,0,0,0,0,0,96.53333333333335,83.325,5000,0.00018225687310122215,20000,0.0005476181650289301,-1.4,20000,-1.4,5000,0.6790554,45.462444,494.0,0.45700756,0.3691356,0.12742364,20748,0.0034828119666,1.0,0.053819537,82992,-0.0041685104,0.000631317558363,0.020351728424429893,22337,4.0,0.005975161,96624.35154185051,20748,0,5000.0,856800,5100.0,82992,214200,22337,996304.2049477596,96583.82228623856,96556.47650382874,2.770200972567862,200,2500,0.001634185836928562,7.144363978785917e-05,4.0,-0.34,50,50,27.168093332126602,27.168093332126602,21.5,50,-17.5,0.00014493785034173478,50.0,0.05374411075084936,22500,0.20880621273636724,0.00018284667138060906,0.0005460982212172349,2500,10000,10000,-0.34,-0.34,2500,5.062046824618177e-05,2.8749180084045707e-05,9.793877614699448e-06,1.1236819927741576e-05,5.137314751637671e-06,5.245710691594786e-05,2.4587818194156375e-05,4.164253057765828e-05,7.097356850211627e-05,2.482301608005086e-06,0.00024227803973351692,0.07829770150856995,0.01244567710304193,3.304181541263825e-05,0.01507170384510896,0.001292911029054667,1.3400438618569749e-05,0.00019336463637150883,0.10090859454518687,2.5845869951960364e-05,8.988313228299276e-06,1.0875217055505998e-05,4.795262488667072e-05,5.765544999647841e-06,3.981500306766584e-05,7.258427453744908e-05,2.3016336576404087e-06,2.2036412173481767e-05,0.00025589184405368107,4.825245220030324e-05
1,25000,False,5,d9580_00000,2025-08-17_14-20-51,1755440451,9.31069540977478,44.79324436187744,395447,intrinsic-attention2,10.156.0.3,44.79324436187744,5,6.059376655540683,1.8841023452932713e-05,6.059106319450748,5.621130871451882,0.435011995547344,0.00187202230057464,50.0,0.0001270068449089688,50,0.05413114809052786,27.168093332126602,27.168093332126602,15.5,0.0002741150092333555,100,-18.5,5.6105583089640785,6.687258165079122e-05,4.0,500,25000,5000,-1.39,50,881.7886181741258,1,0,0,0,0,0,96.8153846153846,81.65384615384616,5000,0.000164412204345695,25000,0.0004894876962170956,-1.39,25000,-1.39,5000,0.6778798,43.6454,494.0,0.44790924,0.32157767,0.21419089,20748,0.0034828119666,1.0,0.0127471,103740,0.011441886,0.000631317558363,0.010175864212214947,22337,5.0,0.003599723,96022.01479920425,20748,0,5000.0,1071000,5100.0,103740,214200,22337,990149.0385945225,95984.45799376248,95958.74662408757,2.7701788644722187,250,2500,0.0016206793885369826,6.571207709113839e-05,5.0,-1.14,50,50,27.168093332126602,27.168093332126602,21.5,50,-16.5,0.000128958494242619,50.0,0.0535195904399734,27500,0.2129021639789333,0.00015915285419495625,0.0004879814149053584,2500,12500,12500,-1.14,-1.14,2500,4.33482165608374e-05,2.640855076097811e-05,9.242652911513065e-06,1.0488841936918041e-05,6.153596916276925e-06,4.55464168111782e-05,2.1264242582641357e-05,3.763372390645334e-05,6.261533006592762e-05,2.3485555006391048e-06,0.00021974763362050603,0.08190782067347667,0.01246258701204781,3.311489727505774e-05,0.01510403369667312,0.0012933523188841589,1.3351364157307978e-05,0.0001933750299851822,0.10134478826974112,2.4811764076990125e-05,8.746530405550583e-06,9.998771144467375e-06,4.1813949093666554e-05,6.068551406000522e-06,3.6832278426798736e-05,6.758755374246596e-05,2.3601562357683237e-06,2.1714604713142735e-05,0.0002159923486002454,4.664691140180218e-05
1,30000,False,6,d9580_00000,2025-08-17_14-21-00,1755440460,8.788434743881226,53.58167910575867,395447,intrinsic-attention2,10.156.0.3,53.58167910575867,6,6.058496983565253,1.879531322814986e-05,6.058224387696272,5.620164181197346,0.43509372143187897,0.0018711586876346855,50.0,0.0001333285493522884,50,0.053101117520127444,27.168093332126602,27.168093332126602,20.5,0.0002741150092333555,100,-16.5,5.609608028734513,7.301782340467312e-05,5.0,600,30000,5000,1.36,50,878.4081087969626,1,0,0,0,0,0,96.5923076923077,81.43846153846154,5000,0.0001730477433023163,30000,0.000518804855345333,1.36,30000,1.36,5000,0.6651879,45.379692,494.0,0.4559345,0.2888468,0.09073546,20748,0.0034828119666,1.0,-0.02554716,124488,-0.004238963,0.000631317558363,0.005087932106107473,22337,6.0,0.0017844115,95879.33415473269,20748,0,5000.0,1285200,5100.0,124488,214200,22337,988733.5987125053,95843.54314990535,95819.0641538572,2.7704028704475925,300,2500,0.001606406584639787,7.339928831272418e-05,6.0,0.46,50,50,27.168093332126602,27.168093332126602,21.5,50,-15.5,0.00013497429962090827,50.0,0.05354294415941695,32500,0.21291817942922964,0.00017079330549731034,0.0005439881722655285,2500,15000,15000,0.46,0.46,2500,4.47624994170504e-05,2.8143643619839172e-05,8.419049562042933e-06,1.1475962268178001e-05,5.433188834486879e-06,5.0225808274099995e-05,2.26258528401233e-05,4.067082554741695e-05,6.766328753436954e-05,2.445477970355827e-06,0.00022812984234129964,0.08186499826675231,0.012462662561918074,3.309282821689378e-05,0.015128038629713491,0.0012907458955759867,1.3311060480423765e-05,0.00019331588971030042,0.1013832120070459,2.618129635974167e-05,9.006403384310026e-06,1.0878513384183443e-05,4.279881813566996e-05,7.566516963019796e-06,4.080127806732465e-05,6.757323386332442e-05,2.5290996060078775e-06,2.4421779974625088e-05,0.00022901172877485713,5.314203158454309e-05
1,35000,False,7,d9580_00000,2025-08-17_14-21-08,1755440468,8.081674575805664,61.66335368156433,395447,intrinsic-attention2,10.156.0.3,61.66335368156433,7,6.052417255979616,1.9134460005827724e-05,6.052142821139338,5.6141810743154,0.4349879568075775,0.001878822270740541,50.0,0.0001144262337649308,50,0.048172812679549676,27.168093332126602,27.168093332126602,18.5,0.0002741150092333555,100,-18.5,5.603643245657196,6.22625872471235e-05,6.0,700,35000,5000,-1.52,50,874.6652743332687,1,0,0,0,0,0,96.2090909090909,82.36363636363636,5000,0.00014735058125029028,35000,0.00044033670133240263,-1.52,35000,-1.52,5000,0.67094326,44.07037,494.0,0.4511451,0.3383653,0.066536635,20748,0.0034828119666,1.0,0.027332725,145236,0.048365116,0.000631317558363,0.0025439660530537367,22337,7.0,0.0006879227,95852.51588393324,20748,0,5000.0,1499400,5100.0,145236,214200,22337,988512.301125806,95818.732798747,95795.31322535385,2.768767236153075,350,2500,0.0015930861687592397,6.837996231903997e-05,7.0,0.06,50,50,27.168093332126602,27.168093332126602,21.5,50,-16.5,0.00013803409531231524,50.0,0.05196148221002659,37500,0.212815486634919,0.00017056392851513613,0.0005137982726759585,2500,17500,17500,0.06,0.06,2500,3.7918549155098347e-05,2.41364599224875e-05,7.258157179732261e-06,1.0076798628187116e-05,4.727201013937883e-06,4.391217043076827e-05,2.0532977389533622e-05,3.5241920657725786e-05,5.804950504264191e-05,2.15958660374312e-06,0.00019386289893273665,0.08179842155420801,0.012441152696300178,3.310480999631522e-05,0.015151433753477562,0.0012887916166464898,1.326670986463156e-05,0.00019328898077641016,0.10134926419690245,2.6523810835738182e-05,9.163726951280034e-06,1.0817962331979115e-05,4.3981046578615196e-05,5.712543744993211e-06,3.8755030931683055e-05,6.73309601671012e-05,2.5572458208788975e-06,2.2792654337569935e-05,0.0002262896745859817,4.972202502384091e-05
1,40000,False,8,d9580_00000,2025-08-17_14-21-17,1755440477,9.085427045822144,70.74878072738647,395447,intrinsic-attention2,10.156.0.3,70.74878072738647,8,6.052219968089742,1.910426535227651e-05,6.051944200137976,5.613960411092231,0.43500634072953415,0.0018800170380852208,50.0,0.00011833931438457438,50,0.053817905600881205,27.168093332126602,27.168093332126602,15.5,0.0002741150092333555,100,-17.5,5.60343601369074,6.445930371262913e-05,7.0,800,40000,5000,-0.29,50,870.5405626758375,1,0,0,0,0,0,96.74615384615385,81.69999999999999,5000,0.0001561173328792645,40000,0.00046017998764063075,-0.29,40000,-0.29,5000,0.67313546,43.090027,494.0,0.45166692,0.31092083,0.18504943,20748,0.0034828119666,1.0,-0.00046943134,165984,0.058229566,0.000631317558363,0.0012719830265268683,22337,8.0,0.002504905,95849.78126465456,20748,0,5000.0,1713600,5100.0,165984,214200,22337,988544.026834131,95818.26799682697,95796.06723209957,2.771358460501477,400,2500,0.0015791718471645292,6.814646556531977e-05,8.0,-0.54,50,50,27.168093332126602,27.168093332126602,21.5,50,-16.5,0.0001259858690975307,50.0,0.05425539945921628,42500,0.21281023306845087,0.00016569626051149964,0.0005017987446187701,2500,20000,20000,-0.54,-0.54,2500,4.110387732436161e-05,2.4136057727422784e-05,7.619180250637851e-06,1.0255216403147998e-05,7.83818801082771e-06,4.546314608541991e-05,2.0945795428064686e-05,3.59533787417707e-05,6.141788992442801e-05,2.1942304949628613e-06,0.00020385926804242365,0.08177071062870614,0.012437521799287053,3.3055321810935404e-05,0.01519922282598789,0.001285284200457876,1.322560283452552e-05,0.00019356310093443277,0.10133061252487617,2.5370335394858773e-05,8.97866677068556e-06,1.1154082150426929e-05,4.3349141632418366e-05,5.858204409434869e-06,3.822257753204e-05,6.339166483583911e-05,2.388777290470242e-06,2.1975338874262427e-05,0.00022127971371689064,4.8934348653809236e-05
1,45000,False,9,d9580_00000,2025-08-17_14-21-26,1755440486,8.722694396972656,79.47147512435913,395447,intrinsic-attention2,10.156.0.3,79.47147512435913,9,6.0513548409488385,1.9054972613954962e-05,6.051076250796501,5.6128929555912155,0.43520818541216366,0.0018761840177592406,50.0,0.00013065319748379185,50,0.05285443065004074,27.168093332126602,27.168093332126602,17.5,0.0002741150092333555,100,-19.5,5.60237603325383,6.750403855832068e-05,8.0,900,45000,5000,0.83,50,866.0263152651586,1,0,0,0,0,0,95.99999999999999,81.07499999999999,5000,0.00016629146888377344,45000,0.0005208924163163503,0.83,45000,0.83,5000,0.6826372,47.40698,494.0,0.43367457,0.25166076,0.20184436,20748,0.0034828119666,1.0,-0.047196493,186732,0.07559067,0.000631317558363,0.0006359915132634342,22337,9.0,0.0031272753,95469.66909935669,20748,0,5000.0,1927800,5100.0,186732,214200,22337,984670.0794199343,95440.04266822571,95418.87569331234,2.7709861893963903,450,2500,0.0015653177386154905,7.039522576778353e-05,9.0,0.06,50,50,27.168093332126602,27.168093332126602,16.5,50,-16.5,0.00013445717043541363,50.0,0.05551029828886385,47500,0.2128213064777788,0.00017717262038298632,0.0005245406775984804,2500,22500,22500,0.06,0.06,2500,4.238988210060847e-05,2.6455717051713277e-05,8.33393030789421e-06,1.1500532262587998e-05,5.170409290955634e-06,5.255676757904139e-05,2.1694133251316566e-05,4.1316826143170464e-05,7.140379079357092e-05,2.4659735575294137e-06,0.0002307008528042173,0.08165687173253106,0.012450539781278398,3.302751856980748e-05,0.015230178987720826,0.0012851433184607338,1.3184616855050039e-05,0.00019352605990564413,0.10141191190963407,2.6232496845259456e-05,9.04092252738598e-06,1.0742351332727132e-05,4.5910080186986235e-05,5.6836136982139805e-06,4.075820563689479e-05,6.973606694762846e-05,2.603259710735143e-06,2.3085194346546143e-05,0.00022536690025240985,5.1543635546900065e-05
1,50000,False,10,d9580_00000,2025-08-17_14-21-35,1755440495,8.61726689338684,88.08874201774597,395447,intrinsic-attention2,10.156.0.3,88.08874201774597,10,6.047569000339369,1.9013722918713718e-05,6.047289284518462,5.609076238665362,0.43523893395817836,0.0018759103375669299,50.0,0.00013602485584746473,50,0.050232745140383485,27.168093332126602,27.168093332126602,18.5,0.0002741150092333555,100,-17.5,5.598573316431364,6.879731221824968e-05,9.0,1000,50000,5000,0.27,50,861.262611877128,1,0,0,0,0,0,96.56923076923076,81.69999999999999,5000,0.00017085135929672496,50000,0.0005090225004688788,0.27,50000,0.27,5000,0.67883956,79.44892,494.0,0.42685756,0.2919314,0.3137168,20748,0.0034828119666,1.0,-0.002203971,207480,0.071799755,0.000631317558363,0.0003179957566317171,22337,10.0,0.0063203825,95281.92370910347,20748,0,5000.0,2142000,5100.0,207480,214200,22337,982785.375459474,95254.15353397225,95234.02596189451,2.7725007703523805,500,2500,0.0015517856313672816,7.14437499690244e-05,10.0,0.06,50,50,27.168093332126602,27.168093332126602,16.5,50,-17.5,0.00014494096238035114,50.0,0.05441959885894903,52500,0.21277998741309564,0.00017944220146931666,0.0005442199372899026,2500,25000,25000,0.06,0.06,2500,4.482588936673788e-05,2.7004649124014324e-05,8.578660371736235e-06,1.0862547365771034e-05,5.407780362952904e-06,4.91197754665021e-05,2.205783770172726e-05,3.923220978033419e-05,6.91822108487651e-05,2.5029838678796277e-06,0.00022393747881926872,0.08160654668528328,0.012452823483351695,3.297366341671493e-05,0.015256959907935807,0.001284732635418686,1.3142910633632678e-05,0.0001935069592695901,0.1013931923006764,2.695780792503085e-05,9.783832839378562e-06,1.1481179347383764e-05,4.512614561799699e-05,6.089591961329964e-06,4.1366312135583646e-05,7.039846534768034e-05,3.194184856481729e-06,2.5147753794138126e-05,0.00023554069650857438,5.358849255020684e-05
