num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/sample,env_runners/num_episodes,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/episode_return_mean,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_explained_var,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_max,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/sample,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_episodes,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,2000,False,1,51f45_00000,2025-08-17_18-23-05,1755454985,2.830068349838257,2.830068349838257,596500,intrinsic-attention2,10.156.0.3,2.830068349838257,1,2.4815075649967184,1.7907004803419113e-05,2.481258647996583,2.260169824003242,0.21789135900326073,0.0012014040112262592,0.00331672331012669,5,2000,0.0,2.237368324000272,400,-12.0,5,5.0,400,0.0003281480021541938,2.5293116537378304,2000,12.0,2.5293116537378304,8.967790450230503e-05,-0.15,4.886074420399158e-05,891.418454757647,1,0,0,0,0,0,62.220000000000006,71.1,0.00035152896145138036,2000,0.00011484085206271153,2000,-0.15,2000,-0.15,2000,9785,0.0027541439213,0.36702898,0.372123,0.67929405,9785,0.2658759,515.0,1.0,1.0,0.0018408992081,0.007809112,84.34896,0.00037139654,13492,0.004715252,0.5939851999282837,119634.33695663273,45600,2400,13492,45600,2000,9785,9785,0,554602.4384403164,119428.54906264452,119287.74532672504,5,2250,-11.0,250,11.0,0.00015339471267485907,0.005163283298898023,50,7.045803216920974e-05,1.0,0.3278862479928648,5,5.0,0.0018427750037517399,2.4052719489340766,2.4052719489340766,1.26,50,0.13042618699546438,0.0005634561911604323,250,1.26,250,0.0001828402214862172,250,1.26,250,1.579683217161381e-05,2.8435915507360725e-05,0.00015796122979211971,1.7614456277633217e-06,4.4591138977188055e-05,3.37750507352402e-05,3.00667571855341e-05,8.080774384576403e-06,6.047139697927744e-06,1.8197432600267673e-05,3.7252546406581907e-06,0.007867509993957356,0.00017803900118451566,0.0038757369911763817,2.9668997740373015e-05,0.0381812879932113,8.615999831818044e-06,0.02935041900491342,0.05054684299102519,5.0854758591649496e-05,2.514037205136888e-06,7.591809021055233e-05,0.0002543994969081445,4.9509297900405566e-05,2.278817271870178e-05,1.1222750165033411e-05,4.403946258352614e-05,9.530879189985651e-06,2.643952387600837e-05,5.664895569180898e-06
1,4000,False,2,51f45_00000,2025-08-17_18-23-08,1755454988,2.6504786014556885,5.480546951293945,596500,intrinsic-attention2,10.156.0.3,5.480546951293945,2,2.4803595938766376,1.7876934725791214e-05,2.480110161996563,2.2588945284731747,0.2180198886131984,0.0012006674411532004,0.0050758088000293355,5,4000,1.0,2.236077708170196,400,-12.0,5,5.0,800,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.00013424620525405513,0.41,6.564385001724891e-05,891.0270963085705,1,0,0,0,0,0,77.03333333333335,71.1,0.000502501834839717,2000,0.0001651833091271036,2000,0.41,4000,0.41,4000,19570,0.0027541439213,0.1347013,0.37212303,0.6694426,9785,0.25395617,515.0,1.0,2.0,0.0018408992081,0.007825113,85.20938,-0.0016412735,13492,-0.00723213,0.5939851999282837,119375.36137291571,91200,2400.0,13492,45600,2000.0,19570,9785,0,553490.923213329,119178.41161667804,119042.38308525478,5,4250,-12.0,250,12.0,9.669804104042773e-05,0.0047101557393034454,100,5.057182169836531e-05,2.0,0.3273044986728928,5,5.0,0.0018263337436656,2.5232286357943847,2.5232286357943847,1.06,50,0.1305130499554798,0.00037070954952711656,500,1.06,500,0.00012059226002593918,250,1.06,250,2.219203982163546e-05,3.7611858095985153e-05,0.0002241831181710204,2.5912127657074918e-06,6.584017676534502e-05,4.8847134297583615e-05,4.232485210439567e-05,1.0219856791096065e-05,8.912168408945965e-06,2.5303384365900122e-05,5.545912035482315e-06,0.007864837864035508,0.00017810814111726358,0.0038773917412618175,2.9687087808270006e-05,0.038200522443366934,8.636429847683758e-06,0.02938980083490605,0.050577119561057766,2.958346857736777e-05,1.7683768461923391e-06,4.7574669893055295e-05,0.00016801887978559732,3.4689989858316203e-05,1.6353315690673026e-05,8.222719529410592e-06,3.1834219494869004e-05,6.532153891763239e-06,1.9069917405189135e-05,3.777313396149693e-06
1,6000,False,3,51f45_00000,2025-08-17_18-23-11,1755454991,2.439854860305786,7.9204018115997314,596500,intrinsic-attention2,10.156.0.3,7.9204018115997314,3,2.477345192617894,1.787101535592228e-05,2.477094465056574,2.256493586638464,0.21740814750700663,0.0011992493367448333,0.003915783251577523,5,6000,2.0,2.2337699713484485,400,-12.0,5,5.0,1200,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,8.284262929536032e-05,2.97,4.607373356471721e-05,890.390722996117,1,0,0,0,0,0,77.27499999999999,70.5,0.00032722863421668903,2000,0.00010831763880999752,2000,2.97,6000,2.97,6000,29355,0.0027541439213,0.2364186,0.372123,0.65072775,9785,0.16272865,515.0,1.0,3.0,0.0018408992081,0.0041900678,85.72285,-0.001134634,13492,-0.09633494,0.29699259996414185,119347.24006481786,136800,2400.0,13492,45600,2000.0,29355,9785,0,553490.6036576214,119161.78330286678,119031.32222564341,5,6250,-12.0,250,12.0,0.00010461714140273179,0.0040305404899118,150,5.372158913869454e-05,3.0,0.32644619654614654,5,5.0,0.0018097669262773705,2.5290133371797006,2.5290133371797006,3.06,50,0.12998213441589032,0.00039566399309115806,750,3.06,750,0.0001267738798940943,250,3.06,250,1.4437663146955501e-05,2.6617233197824904e-05,0.00014730594386033126,1.6358465734378611e-06,4.182708509828178e-05,3.149659697803489e-05,2.91894915685682e-05,7.474021084757092e-06,5.600831813429669e-06,1.7145553133879617e-05,3.4841377170979354e-06,0.007830511855481018,0.00017766628978133667,0.003864989363856148,2.9605116994935087e-05,0.03802176201885595,8.632465623668396e-06,0.02928594906657963,0.05037781491540226,3.077619772834986e-05,1.8914474583397515e-06,5.2131651842803265e-05,0.00017887808562401213,3.6849691814871787e-05,1.810949676312387e-05,8.875027444403862e-06,3.433326106998617e-05,7.0938550429393936e-06,1.9716693006907253e-05,4.009035072336726e-06
1,8000,False,4,51f45_00000,2025-08-17_18-23-13,1755454993,2.854635238647461,10.775037050247192,596500,intrinsic-attention2,10.156.0.3,10.775037050247192,4,2.4777055484017962,1.785759516875259e-05,2.477453572626055,2.2575291670920814,0.2167305731318826,0.001198700093491483,0.0033654898294480516,5,8000,3.0,2.2348931414150655,400,-11.0,5,5.0,1600,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,8.601775203158825e-05,1.28,4.8124824550989954e-05,889.3754379591106,1,0,0,0,0,0,79.275,69.65,0.00033920352423440415,2000,0.00010963264985144124,2000,1.28,8000,1.28,8000,39140,0.0027541439213,0.28527126,0.37212297,0.6157077,9785,0.16224876,515.0,1.0,4.0,0.0018408992081,0.005901023,86.40712,-0.0025712252,13492,-0.096143015,0.14849629998207092,120054.17197008767,182400,2400.0,13492,45600,2000.0,39140,9785,0,556918.9198195618,119880.33782126065,119755.57870345053,5,8250,-11.0,250,12.0,0.00013266762885524963,0.00446554955895408,200,6.330871660093999e-05,4.0,0.32642005264071505,5,5.0,0.0017937306369425058,2.5292970241075725,2.5292970241075725,4.26,50,0.12948180187169805,0.0004955802424241259,1000,4.26,1000,0.00016547206962101,250,4.26,250,1.4844022478691e-05,2.7240102379897088e-05,0.00015567877319594485,1.6967394925982478e-06,4.342202569821017e-05,3.192287841969001e-05,3.01153825041309e-05,7.464625600235619e-06,5.8333560848872436e-06,1.738444320088728e-05,3.602116390237685e-06,0.007799711966812364,0.0001773468970019312,0.0038524242001244566,2.9584665857168146e-05,0.03785697919871505,8.649211018841017e-06,0.02919164060595758,0.050181484566253556,3.744065603518528e-05,2.499804625150201e-06,6.354681719454792e-05,0.0002206735254168675,4.6622369689643625e-05,2.1529000293162294e-05,1.1622240973025888e-05,4.207647156919926e-05,9.091010239745288e-06,2.5564405585845556e-05,5.338632957458596e-06
1,10000,False,5,51f45_00000,2025-08-17_18-23-17,1755454997,3.390336036682129,14.165373086929321,596500,intrinsic-attention2,10.156.0.3,14.165373086929321,5,2.4836513541876744,1.780537917223991e-05,2.48339835642983,2.2603804166710684,0.2198159743505412,0.0011996704624652587,0.004966314319317462,5,10000,4.0,2.2377363261008485,400,-12.0,5,5.0,2000,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.0001282802572215392,3.52,6.338925311280243e-05,887.8731394276163,1,0,0,0,0,0,77.8,69.88,0.0004899405694936466,2000,0.00016482438826049344,2000,3.52,10000,3.52,10000,48925,0.0027541439213,0.101104796,0.372123,0.54918355,9785,0.13003945,515.0,1.0,5.0,0.0018408992081,0.012508296,86.291756,-0.0069681406,13492,-0.12857966,0.14849629998207092,119628.52655624115,228000,2400.0,13492,45600,2000.0,48925,9785,0,555066.5607208229,119465.4324864677,119346.31524765558,5,10250,-12.0,250,12.0,0.00012241732524982953,0.00493000500879134,250,6.203196717356745e-05,5.0,0.3261593167043093,5,5.0,0.0017777397205392595,2.529310936368151,2.529310936368151,4.06,50,0.13243227832300095,0.00046131454707529955,1250,4.06,1250,0.00015097677462919432,250,4.06,250,2.2048055545954232e-05,3.780350659559318e-05,0.00021274156320362153,2.5978572385597446e-06,6.363296607713714e-05,4.851979782470834e-05,4.1500955652285814e-05,1.0316632115834327e-05,9.096842063741461e-06,2.5390647301068533e-05,5.593912593315683e-06,0.007791133237047389,0.00017743382811166142,0.0038545610781246715,2.957026910070068e-05,0.04074381579671057,8.649418928544911e-06,0.02924239568982313,0.05020138788060748,3.566201799154585e-05,2.219580522393649e-06,5.9735378873849066e-05,0.0002056428830124557,4.3056504547454336e-05,2.113255926354105e-05,9.951228073338453e-06,3.9495230015466255e-05,8.154850801091763e-06,2.343810820315528e-05,4.9211522428976565e-06
1,12000,False,6,51f45_00000,2025-08-17_18-23-20,1755455000,2.839242935180664,17.004616022109985,596500,intrinsic-attention2,10.156.0.3,17.004616022109985,6,2.4837869009657942,1.7729225457942455e-05,2.4835331584255815,2.26047174142438,0.2198586706371477,0.0012011098477798109,0.004720600789878518,5,12000,5.0,2.237826984939769,400,-12.0,5,5.0,2400,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.0001230228052441904,4.81,6.309089887913808e-05,885.8917598607849,1,0,0,0,0,0,74.2,69.1,0.0004643352274220125,2000,0.00015560129557227602,2000,4.81,12000,4.81,12000,58710,0.0027541439213,0.19436702,0.37212303,0.5103028,9785,0.18061718,515.0,1.0,6.0,0.0018408992081,0.004159825,84.77979,-0.0057787895,13492,-0.0768338,0.07424814999103546,119003.9736886103,273600,2400.0,13492,45600,2000.0,58710,9785,0,552281.4086473527,118851.13625747674,118737.318066691,5,12250,-12.0,250,12.0,0.00013372509927669934,0.004933285170118325,300,6.427812527815957e-05,6.0,0.32613925315725684,5,5.0,0.001761821723406002,2.529311618637848,2.529311618637848,6.06,50,0.13239714389986784,0.0004991924621957795,1500,6.06,1500,0.00016416966076557543,250,6.06,250,2.1025776530439955e-05,3.621059406983224e-05,0.00020575239663922411,2.390842099032651e-06,6.0970800866764406e-05,4.4862094487723315e-05,4.051759597939918e-05,1.043482631591173e-05,8.200945045916615e-06,2.393230402918513e-05,5.092020808066064e-06,0.007778404324607267,0.00017748691978148055,0.0038567272374686237,2.9578086474028988e-05,0.040687726518810696,8.650124762959013e-06,0.029265359912803837,0.05021002899186795,3.7477206734487826e-05,2.5263174097745886e-06,6.46022981923074e-05,0.00022052429389445155,4.7382369573537844e-05,2.1915424585792007e-05,1.0423427929551298e-05,4.169806947211608e-05,9.112023464034687e-06,2.517278481486926e-05,5.460711262562858e-06
1,14000,False,7,51f45_00000,2025-08-17_18-23-23,1755455003,2.8905932903289795,19.895209312438965,596500,intrinsic-attention2,10.156.0.3,19.895209312438965,7,2.4853941066461185,1.769127317588328e-05,2.4851390752213227,2.262040808430263,0.2198901535907758,0.0012015967893161921,0.004684137100703083,5,14000,6.0,2.2393989553004774,400,-11.0,5,5.0,2800,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.00011865689939832468,6.91,6.219000427428351e-05,883.5503648103236,1,0,0,0,0,0,73.5,69.125,0.00046156345676553605,2000,0.0001552276636760407,2000,6.91,14000,6.91,14000,68495,0.0027541439213,0.14330058,0.37212303,0.4609801,9785,0.038598597,515.0,1.0,7.0,0.0018408992081,0.004665582,86.05702,-0.006369829,13492,-0.2186719,0.03712407499551773,118493.62392519947,319200,2400.0,13492,45600,2000.0,68495,9785,0,550023.3256224159,118350.4983887239,118241.80336766172,5,14250,-11.0,250,12.0,9.257832772299735e-05,0.004381664020911558,350,5.032372613466956e-05,7.0,0.32518503751571054,5,5.0,0.0017457229962053301,2.529311652096965,2.529311652096965,6.86,50,0.13239749592086322,0.0003668394906914212,1750,6.86,1750,0.00011770285637679736,250,6.86,250,2.109330510032649e-05,3.61565805524607e-05,0.00020408695790137424,2.326671261671984e-06,6.001569819934848e-05,4.443610509118269e-05,3.9702125032083774e-05,1.0449328422121717e-05,7.940491894106856e-06,2.4056769656595507e-05,5.095554721599745e-06,0.007763395761398284,0.00017751211056484423,0.0038585911850619508,2.9589495666644608e-05,0.04065199204357691,8.647363530145125e-06,0.029289719783724348,0.05023437782202891,2.8963693834564137e-05,1.7331129655545805e-06,4.641952647499056e-05,0.00016880536576074177,3.342492088543038e-05,1.6106550474605834e-05,8.310262551687615e-06,3.17390730113846e-05,6.43519735348488e-06,1.8865133915284003e-05,3.982608145253477e-06
1,16000,False,8,51f45_00000,2025-08-17_18-23-26,1755455006,2.990905284881592,22.886114597320557,596500,intrinsic-attention2,10.156.0.3,22.886114597320557,8,2.487057142109623,1.7643130341980265e-05,2.486801191109149,2.263645287746011,0.21994688092491146,0.0012012905414066583,0.0046717088103469,5,16000,7.0,2.2410085588374917,400,-12.0,5,5.0,3200,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.00011984128954206989,7.08,6.255874361363073e-05,880.9438024169248,1,0,0,0,0,0,72.475,69.3,0.0004627019557964862,2000,0.00015576271712957988,2000,7.08,16000,7.08,16000,78280,0.0027541439213,0.034756318,0.372123,0.3757648,9785,0.092459746,515.0,1.0,8.0,0.0018408992081,0.0191689,86.56696,-0.0050611496,13492,-0.16533281,0.03712407499551773,117851.95110921924,364800,2400.0,13492,45600,2000.0,78280,9785,0,547146.9478333986,117718.1368057816,117614.24658395814,5,16250,-11.0,250,12.0,0.00012766464316200154,0.004349467430147342,400,6.245328191945357e-05,8.0,0.32514322427045544,5,5.0,0.0017301676461208273,2.5293116537378304,2.5293116537378304,7.46,50,0.13237669179172418,0.000488900462112299,2000,7.46,2000,0.0001621444671476626,250,7.46,250,2.0841431817488487e-05,3.6372726864124205e-05,0.00020372648797007667,2.349710771777892e-06,6.001771666340765e-05,4.456123181429766e-05,3.990061394853119e-05,1.037311398418889e-05,7.89094528399627e-06,2.401170273383221e-05,5.1951407035464e-06,0.007756998503662074,0.0001777211895211932,0.003858693823332482,2.9585500778965322e-05,0.04061579588313957,8.654059841765663e-06,0.029310060145926957,0.05023474233381372,3.683863628240386e-05,2.495419295471838e-06,6.260100901450952e-05,0.00021558145753650197,4.6491055500394976e-05,2.175173163419165e-05,1.026752887881777e-05,4.104407420736885e-05,9.008827714736575e-06,2.5149501014512703e-05,5.417484131793901e-06
1,18000,False,9,51f45_00000,2025-08-17_18-23-29,1755455009,2.996992349624634,25.88310694694519,596500,intrinsic-attention2,10.156.0.3,25.88310694694519,9,2.489507384348571,1.7611459017426666e-05,2.489249939168039,2.265921851078599,0.2201142138357167,0.0012022126361151163,0.0051459743804298345,5,18000,8.0,2.243277660389108,400,-11.0,5,5.0,3600,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.00013597988500203804,8.65,6.71779262289361e-05,878.010830646686,1,0,0,0,0,0,73.64,69.3,0.0005090457105632856,2000,0.0001682445982296305,2000,8.65,18000,8.65,18000,88065,0.0027541439213,0.0613657,0.372123,0.34253475,9785,0.002032778,515.0,1.0,9.0,0.0018408992081,0.0026164537,84.66516,-0.0018233061,13492,-0.25520647,0.018562037497758865,116983.35083777012,410400,2400.0,13492,45600,2000.0,88065,9785,0,543209.1742801171,116858.32442033374,116759.26313400743,5,18250,-11.0,250,12.0,0.0001112982252666789,0.004474293499370106,450,5.641191265312675e-05,9.0,0.3243504170277502,5,5.0,0.0017150333696031924,2.5293116538183,2.5293116538183,8.86,50,0.13240944853387673,0.0004256003284207433,2250,8.86,2250,0.00013829195731917293,250,8.86,250,2.284550647404572e-05,3.806308853887071e-05,0.00022769974281976324,2.5459424288188397e-06,6.670981924647043e-05,4.9970086850909884e-05,4.177203083235277e-05,1.0677490089062697e-05,9.053747193925974e-06,2.5062136897397022e-05,5.83625768061821e-06,0.007747391278702079,0.00017764409767271605,0.003859675475099429,2.956241589240362e-05,0.040596162464243815,8.659739241243889e-06,0.029356599904356705,0.050250278530525855,3.2802048757180214e-05,2.102965329433151e-06,5.453817749273371e-05,0.00018951523364785577,4.045948140115526e-05,1.8993855618387e-05,9.307719309729697e-06,3.5924312628055595e-05,7.674409777902287e-06,2.139136597785196e-05,4.523296823469764e-06
1,20000,False,10,51f45_00000,2025-08-17_18-23-32,1755455012,3.061333656311035,28.944440603256226,596500,intrinsic-attention2,10.156.0.3,28.944440603256226,10,2.491900370025009,1.7569804560519967e-05,2.4916420808064865,2.2681367606077685,0.22028282400740132,0.0012029856797954649,0.005028329279302852,5,20000,9.0,2.245486322165275,400,-11.0,5,5.0,4000,0.0003281480021541938,2.529311653822441,2000,12.0,2.529311653822441,0.00013133211785885737,9.19,6.3996923780453e-05,874.8251999327731,1,0,0,0,0,0,75.625,68.5,0.000491965003527162,2000,0.000167098325761943,2000,9.19,20000,9.19,20000,97850,0.0027541439213,0.124538936,0.372123,0.30118686,9785,-0.029280143,515.0,1.0,10.0,0.0018408992081,0.0034955677,85.490395,-0.006682873,13492,-0.28656322,0.009281018748879433,116028.54220643942,456000,2400.0,13492,45600,2000.0,97850,9785,0,538860.8104609769,115911.40265192592,115816.79291113412,5,20250,-11.0,250,12.0,0.00012305116293147086,0.004447757060115691,500,6.074612426141707e-05,10.0,0.32427938532735967,5,5.0,0.0016997276458492147,2.529311653822246,2.529311653822246,8.86,50,0.13243052536852815,0.00046380206142723046,2500,8.86,2500,0.00015141718464210647,250,8.86,250,2.22164617948616e-05,3.711688464767646e-05,0.00021397966530131335,2.5932810816775523e-06,6.50915279459409e-05,4.8629277440348464e-05,4.163360001790713e-05,1.1065398453841682e-05,9.025493963197437e-06,2.5444442604699496e-05,5.632204188078989e-06,0.007736408365949206,0.00017766799665601638,0.0038616468003515748,2.9532331735626322e-05,0.040566181659555216,8.66015182451812e-06,0.02939944294534137,0.050267026405220266,3.549316875282747e-05,2.3282377029159846e-06,5.984403856790837e-05,0.00020644619889379197,4.332445731332034e-05,2.0279985077945257e-05,9.882040109552679e-06,3.914924974415368e-05,8.192190517737942e-06,2.370486026812676e-05,4.979435563543479e-06
