num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/rlmodule_inference_timer,env_runners/sample,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/mean_kl_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_kl_coeff,learners/default_policy/curr_entropy_coeff,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_episodes,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/sample,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/weights_seq_no,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,5000,False,1,1bf80_00000,2025-08-17_15-11-48,1755443508,5.274595499038696,5.274595499038696,463637,intrinsic-attention2,10.156.0.3,5.274595499038696,1,3.6194816079951124,1.531100133433938e-05,3.619291427996359,3.3530267929891124,0.26452725600393023,0.0009772160119609907,50,27.168093332126602,0.0,4.362184418769739e-05,0.03222969601149089,-1.21,18.5,100,5000,7.21526909361917e-05,3.3467543570004636,-18.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1490.996536303365,1,0,0,0,0,0,46.975,35.8875,0.0001043525484301039,5000,5000,0.00030359767751519565,-1.21,-1.21,5000,5000,20748,214200,214200,22337,5000,0,5100,20748,1456081.904367434,141188.03966613548,141141.71898646178,0.09166242,0.69287074,20748,0.0009019318,1.0,20748,494.0,0.16281382739543915,0.0034828119666,0.000631317558363,22337,-0.005785346,0.4565321,1.0,0.36343783,43.191425,0.04844969,141262.49054826878,50,50.0,27.168093331925355,0.03147035656002117,1.38,7.6025454394308e-05,0.0016509599954588339,50,4.5172127496340194e-05,17.5,7500,1.638449589998345,-13.5,50,27.168093331925355,50,2500,1.0,0.11407722200965509,0.00030697572596203416,2500,0.00010284176778030064,1.38,2500,2500,1.38,2500,7.1113074299383005e-06,5.0109374386274e-06,1.6703771819089237e-05,2.776159726143448e-05,3.356900605381899e-06,1.4008550802471626e-05,1.6397319306220332e-06,0.0001319597523933865,2.5529193438157855e-05,2.9791804683669405e-05,3.8419742479742964e-05,0.011211792996618897,6.8590015871450305e-06,0.0007528940041083843,0.006926093003130518,0.053496471999096684,2.174900146201253e-05,0.041194854988134466,0.0001498810015618801,2.573069311648066e-05,1.3824886608713193e-05,1.4896752022258204e-06,2.8924762141885385e-05,0.0001365861753629125,3.893523491135445e-05,7.2501778342097765e-06,5.009930629691442e-06,1.649528654597673e-05,2.735166319922606e-05,3.2655271407910933e-06
1,10000,False,2,1bf80_00000,2025-08-17_15-11-54,1755443514,6.011167287826538,11.285762786865234,463637,intrinsic-attention2,10.156.0.3,11.285762786865234,2,3.622022769835166,1.5308801375795157e-05,3.62183120995629,3.3531682915792045,0.26692126910376823,0.0009804695517232175,50,27.168093332126602,1.0,4.309705881852664e-05,0.032381557510234416,-0.27,16.5,200,10000,7.094169011496245e-05,3.3469047531504477,-19.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1489.622691621686,1,0,0,0,0,0,53.111111111111114,35.9,0.0001026764443770233,5000,10000,0.0003013651576744862,-0.27,-0.27,10000,5000,41496,214200,428400,22337,5000.0,0,5100.0,20748,1435378.3669080427,139176.65196888213,139132.13447177273,0.09901969,0.69166595,20748,0.0010519029,1.0,41496,494.0,0.08140691369771957,0.0034828119666,0.000631317558363,22337,0.010270834,0.44888207,2.0,0.30618054,50.24165,-0.0033757326,139247.40838638775,50,50.0,27.168093332126602,0.03615781011976651,0.38,7.31918142963551e-05,0.0016364521854848133,50,4.2929705579522037e-05,17.5,12500,1.6432734868783154,-22.5,50,27.168093332126602,100,2500,2.0,0.11587675651957398,0.0002966648929353749,5000,0.00010199776084015396,0.38,2500,2500,0.38,5000,7.076669408187646e-06,5.048549209203652e-06,1.65219338131095e-05,2.7144853754091725e-05,3.4023924986749518e-06,1.3497439637847167e-05,1.6106506572214343e-06,0.00013030561700761692,2.532445085837402e-05,2.9872386480636974e-05,3.8584809604637313e-05,0.011199668636691057,6.863891612738371e-06,0.0007521986641222611,0.006921862833114574,0.053490363529126624,2.174531138734892e-05,0.04301814293823554,0.00014985944144427777,2.5142203608214203e-05,1.3514911337340035e-05,1.4529934830874723e-06,2.8375722224084765e-05,0.0001287163138839844,3.781470386053042e-05,7.194462036830369e-06,5.122878130166814e-06,1.6331879264078325e-05,2.6692729884037593e-05,3.388882831908307e-06
1,15000,False,3,1bf80_00000,2025-08-17_15-12-00,1755443520,5.493833780288696,16.77959656715393,463637,intrinsic-attention2,10.156.0.3,16.77959656715393,3,3.6238195779068407,1.5311863415990956e-05,3.623626369976801,3.355000001833386,0.2668841473328182,0.0009809558961496804,50,27.168093332126602,2.0,4.43555829815668e-05,0.034012843440286815,-1.74,17.5,300,15000,7.38517890872513e-05,3.348746912368991,-19.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1486.6741323840652,1,0,0,0,0,0,51.3,34.5625,0.00010412115732540047,5000,15000,0.00030777780661641674,-1.74,-1.74,15000,5000,62244,214200,642600,22337,5000.0,0,5100.0,20748,1433352.0094614103,138973.7799588138,138931.18036397596,0.110104375,0.68681693,20748,0.0018274706,1.0,62244,494.0,0.04070345684885979,0.0034828119666,0.000631317558363,22337,0.010230243,0.43777633,3.0,0.31832492,46.53273,0.016488358,139040.45420447318,50,50.0,27.168093332126602,0.0365455960194231,-0.62,8.328999582437262e-05,0.0016216690636225392,50,4.824459897329991e-05,17.5,17500,1.6436005742195383,-22.5,50,27.168093332126602,150,2500,3.0,0.11583928660447564,0.00033590597863369817,7500,0.00011272834866663514,-0.62,2500,2500,-0.62,7500,7.045434725807068e-06,5.301603648680408e-06,1.664747972615858e-05,2.7826083020381023e-05,3.502251903918798e-06,1.3612527484100388e-05,1.5864007629693635e-06,0.00013538365667054372,2.5792212186707183e-05,2.9822125657652107e-05,3.9310321235014366e-05,0.011197626290329207,6.862462608842179e-06,0.0007505756275204476,0.006920796724745014,0.053487576013847134,2.1776528240297918e-05,0.04298876511880807,0.00014987527707125992,2.754370413550742e-05,1.5205609756824774e-05,1.6374796797887254e-06,3.167661567594838e-05,0.00014820045458321918,4.336825464507508e-05,8.000796357121573e-06,5.535639468243309e-06,1.792973732014686e-05,2.9255667723461677e-05,3.647243536224364e-06
1,20000,False,4,1bf80_00000,2025-08-17_15-12-05,1755443525,5.708134412765503,22.487730979919434,463637,intrinsic-attention2,10.156.0.3,22.487730979919434,4,3.6261910296377926,1.5328654835786435e-05,3.6259964538470544,3.3573801770050578,0.2668719913194414,0.0009811769071625166,50,27.168093332126602,3.0,4.39066122740737e-05,0.03451181057957001,-0.38,19.5,400,20000,7.350164880799512e-05,3.351137843895264,-18.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1482.5399596244422,1,0,0,0,0,0,53.625,33.5625,0.00010408546350009448,5000,20000,0.0003070522074750508,-0.38,-0.38,20000,5000,82992,214200,856800,22337,5000.0,0,5100.0,20748,1433089.7523719678,138941.71187276804,138901.14799229498,0.50714475,0.67854583,20748,0.00417612,1.0,82992,494.0,0.020351728424429893,0.0034828119666,0.000631317558363,22337,0.038702786,0.43252406,4.0,0.25889197,66.35053,-0.039346427,139004.28929373177,50,50.0,27.168093332126602,0.03377479001981556,-0.02,7.75917948456877e-05,0.0016074713730804648,50,4.604008323942261e-05,17.5,22500,1.6454870287473349,-22.5,50,27.168093332126602,200,2500,4.0,0.11581579563850812,0.00031169978813596835,10000,0.00010480577390095414,-0.02,2500,2500,-0.02,10000,7.057742078025593e-06,5.16832838518543e-06,1.67824578210667e-05,2.756553291049639e-05,3.4174556413234004e-06,1.3641687911216625e-05,1.578471054636399e-06,0.00013491519242773926,2.561519978635591e-05,2.969514979467113e-05,3.9482301797728565e-05,0.011203464207401453,6.881767930521164e-06,0.0007505098512084806,0.00691796137755581,0.05348256767368168,2.1796842913929135e-05,0.04296773758769831,0.00014982538428506815,2.58771853136792e-05,1.3985856000583628e-05,1.5156596020778488e-06,2.9890911983796732e-05,0.00013827570332345084,3.955258834928613e-05,7.377006571482954e-06,5.0950184713262814e-06,1.6831113729102374e-05,2.7607348754319008e-05,3.5257167858270237e-06
1,25000,False,5,1bf80_00000,2025-08-17_15-12-11,1755443531,5.8255274295806885,28.313258409500122,463637,intrinsic-attention2,10.156.0.3,28.313258409500122,5,3.6278360196213373,1.5285128290825812e-05,3.627640328738657,3.3570210188049616,0.2688731717262517,0.0009822542381763698,50,27.168093332126602,4.0,4.510543133768033e-05,0.03191013371048029,1.35,14.5,500,25000,7.501490803329104e-05,3.3507888957563106,-17.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1477.3916199250189,1,0,0,0,0,0,53.212500000000006,32.375,0.00010530389785767633,5000,25000,0.00030927544812755337,1.35,1.35,25000,5000,103740,214200,1071000,22337,5000.0,0,5100.0,20748,1432947.715623738,138921.36154630402,138882.85739745566,0.08307231,0.6889108,20748,0.0024959615,1.0,103740,494.0,0.010175864212214947,0.0034828119666,0.000631317558363,22337,0.047575712,0.44518188,5.0,0.27034804,69.82348,-0.036527175,138979.9439535229,50,50.0,27.168093332126602,0.037087993849709164,-1.22,7.470830879827635e-05,0.0015933736793511647,50,4.372391321142731e-05,15.5,27500,1.649231585169885,-22.5,50,27.168093332126602,250,2500,5.0,0.11781425448209296,0.00030306328113994017,12500,0.00010307569140066239,-1.22,2500,2500,-1.22,12500,7.179546656711831e-06,5.184706899460259e-06,1.6717748880330062e-05,2.7950350013418427e-05,3.47320160672485e-06,1.3830660792126115e-05,1.581408719958351e-06,0.00013557717938826773,2.5693946060169033e-05,3.053109629568627e-05,3.919944339897689e-05,0.011204350765379808,6.870630259683239e-06,0.0007503361526710418,0.0069161437737935635,0.05350761884696524,2.1772224472756783e-05,0.04494258983178331,0.0001498465704170172,2.4787414240523944e-05,1.3664040202126296e-05,1.4903459259237608e-06,2.8370193332306196e-05,0.00013384609732295595,3.81964385292986e-05,7.13754647229784e-06,5.064328800248412e-06,1.6446032544005534e-05,2.6885983946336078e-05,3.2673504968480323e-06
1,30000,False,6,1bf80_00000,2025-08-17_15-12-17,1755443537,5.864939212799072,34.178197622299194,463637,intrinsic-attention2,10.156.0.3,34.178197622299194,6,3.6313607972352098,1.526705699228184e-05,3.6311636787712374,3.360577122576946,0.26883985578901654,0.0009824146858082743,50,27.168093332126602,5.0,4.5447725458718204e-05,0.03567408939023153,-0.47,17.5,600,30000,7.715389703286659e-05,3.354354234808724,-18.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1471.053958172066,1,0,0,0,0,0,53.8125,31.3125,0.00010593461360485854,5000,30000,0.0003132367457289244,-0.47,-0.47,30000,5000,124488,214200,1285200,22337,5000.0,0,5100.0,20748,1433316.0813365036,138952.83977027645,138916.35135011325,0.11475307,0.69050866,20748,0.001995009,1.0,124488,494.0,0.005087932106107473,0.0034828119666,0.000631317558363,22337,0.11307627,0.42163572,6.0,0.314624,78.411995,0.024140047,139007.88877849228,50,50.0,27.168093332126602,0.03745099015912274,-1.62,7.813891508327717e-05,0.0015789214026157832,50,4.565198708388782e-05,17.5,32500,1.651455100548115,-22.5,50,27.168093332126602,300,2500,6.0,0.11777269499726908,0.0003145988174859623,15000,0.00010542835339639668,-1.62,2500,2500,-1.62,15000,7.224343921764012e-06,5.324402501831338e-06,1.6970936416260507e-05,2.8332389743923918e-05,3.471005397875829e-06,1.3916758981673481e-05,1.5987752325887305e-06,0.00013789070868492858,2.6287190816420964e-05,3.0502583290254994e-05,4.00718111308657e-05,0.01120508047775171,6.865044053542667e-06,0.0007484567511678445,0.006914787126070261,0.053507532438485286,2.1783742186600485e-05,0.04490408251348439,0.0001498924646969562,2.590732759385176e-05,1.399542994450413e-05,1.5056820192630507e-06,2.9675180915447533e-05,0.00014057768356877086,3.971199298152216e-05,7.4307158775412114e-06,5.071720615443106e-06,1.693101596983588e-05,2.8206838578428564e-05,3.291774165356373e-06
1,35000,False,7,1bf80_00000,2025-08-17_15-12-22,1755443542,5.165754556655884,39.34395217895508,463637,intrinsic-attention2,10.156.0.3,39.34395217895508,7,3.6302876625929077,1.521463645811622e-05,3.630089490533558,3.3595073839512137,0.26883518075114826,0.000982879368894521,50,27.168093332126602,6.0,4.3213318095266755e-05,0.03126423329973477,0.39,16.5,700,35000,7.105322445676471e-05,3.3532952379206655,-17.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1463.9613236005493,1,0,0,0,0,0,52.675,32.6375,0.00010280966962769914,5000,35000,0.0002987476224862159,0.39,0.39,35000,5000,145236,214200,1499400,22337,5000.0,0,5100.0,20748,1434002.4900082941,139013.83213608502,138979.05913765501,0.107113466,0.6907869,20748,0.00012278589,1.0,145236,494.0,0.0025439660530537367,0.0034828119666,0.000631317558363,22337,0.016499102,0.418863,7.0,0.30509034,94.8026,0.01655294,139065.5690150424,50,50.0,27.168093332126602,0.03367212719967938,1.38,7.419843136135585e-05,0.0015646357186644675,50,4.3859782175195796e-05,17.5,37500,1.6512185494226008,-15.5,50,27.168093332126602,350,2500,7.0,0.11777363977730926,0.00030227787621686447,17500,0.00010253215960499814,1.38,2500,2500,1.38,17500,6.886051271404118e-06,4.953682944526475e-06,1.6361784301433858e-05,2.7040888297862522e-05,3.486981577507249e-06,1.3556945393588467e-05,1.5434674110979735e-06,0.00012954536307930345,2.4898997046553095e-05,2.9530123770520996e-05,3.849152099009521e-05,0.011203430662916911,6.858593591863609e-06,0.0007481992836515277,0.00691310066488126,0.053499719084083075,2.1744344860358437e-05,0.04491747295833843,0.00014956994001459302,2.5205834612539636e-05,1.3594360263291193e-05,1.4800737429229951e-06,2.854369507419277e-05,0.00013295426060948884,3.8281209784148306e-05,7.291309605518787e-06,4.929969947726466e-06,1.6637650656106576e-05,2.6911697466393268e-05,3.25290149591862e-06
1,40000,False,8,1bf80_00000,2025-08-17_15-12-28,1755443548,5.861272811889648,45.20522499084473,463637,intrinsic-attention2,10.156.0.3,45.20522499084473,8,3.6339408901568926,1.519976005611407e-05,3.6337414909683243,3.3632354858617632,0.26875964219365295,0.000983028255079858,50,27.168093332126602,7.0,5.783702497489641e-05,0.03598625549042481,-0.31,16.5,800,40000,0.00010857839620894741,3.3570328744215145,-16.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1456.1065780091321,1,0,0,0,0,0,52.699999999999996,32.912499999999994,0.0001419607687015257,5000,40000,0.0004236285028837112,-0.31,-0.31,40000,5000,165984,214200,1713600,22337,5000.0,0,5100.0,20748,1435196.5980388816,139124.07305287433,139090.90720126824,0.41712922,0.6883643,20748,0.003352622,1.0,165984,494.0,0.0012719830265268683,0.0034828119666,0.000631317558363,22337,0.0001232028,0.39618823,8.0,0.35051364,63.516018,0.077709794,139172.75051099795,50,50.0,27.168093332126602,0.03348999863999779,0.98,7.752706355196074e-05,0.0015509264514604983,50,4.543052653506623e-05,17.5,42500,1.653216943318506,-22.5,50,27.168093332126602,400,2500,8.0,0.11772083078951893,0.00031304945412383427,20000,0.00010556757429085962,0.98,2500,2500,0.98,20000,9.008769234599318e-06,7.178685940697842e-06,2.1910949128297287e-05,3.685985529702876e-05,4.895148432518453e-06,1.8905831562019292e-05,2.1379948406873563e-06,0.00018745263875310134,3.338420785037937e-05,4.1034418358309394e-05,5.518357806097093e-05,0.0111908134763605,6.846997612592131e-06,0.0007465929407643153,0.006911082138115227,0.05351041001327933,2.1730351447524346e-05,0.04487126242864822,0.00014918223071589255,2.5884507103359377e-05,1.3986365701141608e-05,1.5022232688126018e-06,2.964213747309053e-05,0.00013937460729292547,3.962935807972144e-05,7.41802074598469e-06,5.144089297997906e-06,1.6847305494713978e-05,2.816804264592969e-05,3.3224981513860362e-06
1,45000,False,9,1bf80_00000,2025-08-17_15-12-34,1755443554,5.440502643585205,50.64572763442993,463637,intrinsic-attention2,10.156.0.3,50.64572763442993,9,3.634467760995239,1.5168172569148356e-05,3.634267085508667,3.3637797940231895,0.2687394580616003,0.0009833858225135638,50,27.168093332126602,8.0,4.4941727314772694e-05,0.03286168328049825,0.46,16.5,900,45000,7.631796707229188e-05,3.3575858080273395,-16.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1447.62250952809,1,0,0,0,0,0,52.85,32.9625,0.00010694398933952389,5000,45000,0.00031452536782898343,0.46,0.46,45000,5000,186732,214200,1927800,22337,5000.0,0,5100.0,20748,1434742.8950597786,139075.31579154124,139043.41521823476,0.16972436,0.6902889,20748,0.0030805431,1.0,186732,494.0,0.0006359915132634342,0.0034828119666,0.000631317558363,22337,0.0023038387,0.41057107,9.0,0.24303374,93.32825,-0.039749134,139121.43908342128,50,50.0,27.168093332126602,0.03457866349999676,-1.02,7.556046520192721e-05,0.0015368596570389183,50,4.491397171539017e-05,17.5,47500,1.6540750703653282,-22.5,50,27.168093332126602,450,2500,9.0,0.11767258653162731,0.00030924173229917185,22500,0.00010523799719755846,-1.02,2500,2500,-1.02,22500,7.127042285747795e-06,5.23610094420296e-06,1.7070429473752478e-05,2.831233035791578e-05,3.570796675239288e-06,1.4036216220445613e-05,1.577800583271715e-06,0.00013943938102340496,2.5804638251505916e-05,3.0484425065391642e-05,4.004215767793781e-05,0.011176364461603428,6.834447590786625e-06,0.0007461155513283162,0.006912317476798294,0.05350489800317092,2.1774338048353394e-05,0.04484245229431891,0.0001491328883970609,2.5305999808239504e-05,1.38284780323178e-05,1.4937595278583214e-06,2.8969272590289306e-05,0.00013697526640115166,3.910434978822217e-05,7.297294942746969e-06,5.0064527502072e-06,1.6762720608924674e-05,2.7896866699909458e-05,3.4649299461738582e-06
1,50000,False,10,1bf80_00000,2025-08-17_15-12-39,1755443559,5.534091949462891,56.17981958389282,463637,intrinsic-attention2,10.156.0.3,56.17981958389282,10,3.6355172544853094,1.5151420858067162e-05,3.6353155740334935,3.364861135762904,0.26870594712099843,0.000983911724342117,50,27.168093332126602,9.0,4.720554686369591e-05,0.03336843872166355,1.0,20.5,1000,50000,7.915523873053783e-05,3.3586765579570774,-16.5,50.0,50,0.0002517179964343086,27.168093332126602,5000,100,1438.612466787735,1,0,0,0,0,0,52.724999999999994,32.8625,0.00010947634761825073,5000,50000,0.00032864543476050903,1.0,1.0,50000,5000,207480,214200,2142000,22337,5000.0,0,5100.0,20748,1434467.4160185328,139043.68580203032,139013.25582861534,0.36739382,0.6834709,20748,0.0030464514,1.0,207480,494.0,0.0003179957566317171,0.0034828119666,0.000631317558363,22337,0.026103139,0.39801806,10.0,0.31593975,95.60724,0.041854486,139086.91741451094,50,50.0,27.168093332126602,0.033905613410606744,0.58,7.787796071613063e-05,0.0015236221405779222,50,4.675625743443335e-05,17.5,52500,1.655349602811796,-22.5,50,27.168093332126602,500,2500,10.0,0.11762611554628323,0.00031620759576304793,25000,0.00010616454522135192,0.58,2500,2500,0.58,25000,7.390569990325711e-06,5.515661171166932e-06,1.746659628605391e-05,2.8637917216525303e-05,3.58804371276796e-06,1.453475544418804e-05,1.8263016389955818e-06,0.00014454684024577122,2.728121413750573e-05,3.184897262005628e-05,4.194334298573283e-05,0.011174132317044012,6.830493156976998e-06,0.0007458063958497267,0.006910529131976359,0.05350146634307817,2.176699469835242e-05,0.04480416876136429,0.00014928801951793964,2.6070655872674526e-05,1.4087484928167661e-05,1.5163226886701277e-06,2.951593862466789e-05,0.00014077592763017858,3.9779818878957115e-05,7.497871731750602e-06,5.188837935001936e-06,1.7071344248255806e-05,2.8192086049317398e-05,3.3404900530803756e-06
