num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/env_step_timer,env_runners/episode_return_min,env_runners/time_between_sampling,env_runners/rlmodule_inference_timer,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/sample,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_trainable_parameters,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/weights_seq_no,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/env_step_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_to_module_sum_episodes_length_out,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,252500.0,False,1,c30bf_00000,2025-08-16_21-34-43,1755380083,9.28259801864624,9.28259801864624,39538,intrinsic-attention2,10.156.0.3,9.28259801864624,1,6.4158485640000436,1.694999991741497e-05,6.415565360000983,5.70531793400005,0.7052580950003176,0.0015924090002954472,5050.0,50,0.00035568999919632915,252500.0,100.0,0.05241198421013906,7.408493973944126e-05,-18.5,0.0016239558196881171,0.00013245490664598637,0.0,0.7199999999999999,0.05676085686306107,26.762340024562445,50,5000.0,50.0,15.5,26.762340024562445,873.9833885760348,1,0,0,0,0,0,92.80714285714286,64.88571428571429,0.00017908601193379145,0.0005412481468466265,5000.0,5000.0,0.7199999999999999,252500.0,0.7199999999999999,252500.0,36684,4471,183600,5100,36684,5000,183600,0,980969.4530269332,196259.91809371035,196167.27048413764,1.0,36684,0.0021300046,0.18342897,0.04914001,0.0076715264194,0.23888974,1019.0,8.78900434e-05,0.00039631504,27.291967,4471,0.6815013,0.056254561990499496,36684,1.0,-0.000528574,196402.604645803,1.0,50,50,50.0,50,7500,0.054381533159721586,50,6.906177221213677e-05,0.0001283329903913904,2.8251524199986306,27.168093331925355,15.5,0.00033050899946829304,-15.5,0.1,2500,27.168093331925355,0.5102562140000373,0.1,0.0001641183687941699,0.1,2500,0.0005077191645622484,2500,2500,2500,4.2670728138896233e-05,2.4892411229027988e-05,1.0259195037092145e-05,6.757891653963575e-06,1.0877673073295056e-05,5.7823253120505674e-05,2.292543762185396e-05,6.89346529065222e-05,5.2433295079548724e-05,0.00022977010783371295,2.3525866676980015e-06,1.569300002302043e-05,0.0013025039988860954,0.014394485999218887,0.013790732000416028,0.000198448999071843,3.267799911554903e-05,0.10389592299907235,0.37601396599893633,2.629732142803582e-05,4.937249107771106e-06,1.0162182932055428e-05,4.483825444671214e-05,8.053654486631046e-06,0.0002292752635472941,2.311953878805684e-06,3.675161983289865e-05,6.672895717737932e-05,2.2389938747799095e-05,4.716029295009287e-05
1,10000.0,False,2,c30bf_00000,2025-08-16_21-34-53,1755380093,10.251874685287476,19.534472703933716,39538,intrinsic-attention2,10.156.0.3,19.534472703933716,2,6.426018417570049,1.6949129931163044e-05,6.4257337069009735,5.718137827930059,0.7026067095703001,0.0015920536102930782,200.0,50,0.00035568999919632915,10000.0,100.0,0.06412566996998068,8.477007709651314e-05,-18.5,0.024981653513083218,0.00016565660772904572,1.0,-0.5099999999999998,0.0598518043612739,27.16809333212661,50,5000.0,50.0,16.5,27.16809333212661,794.299391263894,1,0,0,0,0,0,99.95714285714288,66.45714285714286,0.00020794100110439574,0.0006352657727466482,5000.0,5000.0,-0.5099999999999998,10000.0,-0.5099999999999998,10000.0,36684,4471,367200,5100.0,73368,5000.0,183600,0,976424.1619509964,195341.81991159212,195252.15149615196,1.0,36684,0.035211943,0.21605274,0.09346515,0.0076715264194,0.23818117,1019.0,8.78900434e-05,0.0036087877,25.41918,4471,0.6897714,0.028127280995249748,73368,2.0,-0.0054044724,195477.8271399103,2.0,50,100,50.0,50,12500,0.054054192739822614,50,7.2371393149801e-05,0.00013119714064386529,2.824821233208641,27.168093332126602,15.5,0.00032925351948506434,-16.5,-0.7,2500,27.168093332126602,0.5073740783100402,-0.7,0.000171482181495826,-0.7,2500,0.0005165442066271203,5000,2500,5000,5.4301622163022396e-05,2.7761389519699624e-05,1.2529737547747107e-05,8.51391719581936e-06,1.241967482778293e-05,4.847190778766812e-05,2.874276232601748e-05,8.853214054789515e-05,6.026564896191184e-05,0.00028035552644008633,2.5177927749351457e-06,1.563991003422416e-05,0.0012995290788967394,0.014372413019209489,0.013893554900405435,0.00019834850909319356,3.26779391252785e-05,0.10387703435908406,0.3730741550389575,2.718620545852583e-05,5.2773238831816595e-06,1.078067632735864e-05,4.47366910620457e-05,8.426918367160637e-06,0.00022874673837641266,2.4423355764050797e-06,4.017210403482184e-05,6.827781912160664e-05,2.313433785764674e-05,5.015131973669645e-05
1,-232500.0,False,3,c30bf_00000,2025-08-16_21-35-02,1755380102,9.04891848564148,28.583391189575195,39538,intrinsic-attention2,10.156.0.3,28.583391189575195,3,6.425736336694345,1.6945348621084123e-05,6.425450003341977,5.720832576050772,0.6996215337145988,0.0015910645841853692,-4650.0,50,0.00035568999919632915,-232500.0,100.0,0.05514918531003785,7.22533370532621e-05,-19.5,0.03166844024394946,0.0001375594100972252,2.0,0.24,0.060521660897664586,27.16809333212661,50,5000.0,50.0,20.5,27.16809333212661,836.8072681852667,1,0,0,0,0,0,99.91538461538462,67.09230769230768,0.00017548132959596793,0.000549415397244598,5000.0,5000.0,0.24,-232500.0,0.24,-232500.0,36684,4471,550800,5100.0,110052,5000.0,183600,0,974565.7049079955,194956.8570744495,194871.21440857433,1.0,36684,0.016769744,0.19781801,0.019063676,0.0076715264194,0.23867552,1019.0,8.78900434e-05,0.0015980444,29.876747,4471,0.6924282,0.014063640497624874,110052,3.0,0.0021948218,195085.5815871246,3.0,50,150,50.0,50,17500,0.05211335535999751,50,6.849038854368665e-05,0.0001259921404520686,2.822845483776551,27.168093332126602,15.5,0.00032801456430061086,-16.5,0.3,2500,27.168093332126602,0.5043562705869407,0.3,0.00015834855405922504,0.3,2500,0.0004967336224165959,7500,2500,7500,4.734304045370521e-05,2.7218617555398487e-05,8.8069921288178e-06,6.1303161169042195e-06,1.0946739639624104e-05,4.189217686521648e-05,2.286135805576881e-05,7.327965438302627e-05,5.307992573214994e-05,0.00024472010451193874,2.487822103465474e-06,1.5582060942142562e-05,0.0012969873381109209,0.014339089169026738,0.013884499651411353,0.00019824230401263774,3.2667219729410134e-05,0.10383895199548805,0.37014093603856923,2.5460872919012346e-05,5.1608112569328585e-06,1.0345783974123697e-05,4.218254039248562e-05,8.339479544228904e-06,0.0002225405430628378,2.313860967132343e-06,3.712317831935939e-05,6.555785856338531e-05,2.3055174071099933e-05,4.8475119259085686e-05
1,-475000.0,False,4,c30bf_00000,2025-08-16_21-35-12,1755380112,9.230459928512573,37.81385111808777,39538,intrinsic-attention2,10.156.0.3,37.81385111808777,4,6.426832170107399,1.6958365128761216e-05,6.426544058728544,5.725385385190253,0.69615878152745,0.0015910301783386383,-9500.0,50,0.00035568999919632915,-475000.0,100.0,0.0569984396400105,7.135241938816356e-05,-17.5,0.03261870245775128,0.0001948712760866833,3.0,-0.17000000000000004,0.06011705854645896,27.16809333212661,50,5000.0,50.0,16.5,27.16809333212661,851.4432663118273,1,0,0,0,0,0,99.95384615384616,67.58461538461539,0.00017414811925629147,0.0005351835729791441,5000.0,5000.0,-0.17000000000000004,-475000.0,-0.17000000000000004,-475000.0,36684,4471,734400,5100.0,146736,5000.0,183600,0,977731.4604960897,195579.29294398564,195496.3203183751,1.0,36684,0.020495774,0.20352253,0.020546544,0.0076715264194,0.24126025,1019.0,8.78900434e-05,0.00043723252,25.625656,4471,0.69248414,0.007031820248812437,146736,4.0,0.005145371,195701.27388788562,4.0,50,200,50.0,50,22500,0.05089958715001558,50,7.089032802243318e-05,0.00011851724253658277,2.8213055383287724,27.168093332126602,15.5,0.0003267921886555233,-16.5,0.5,2500,27.168093332126602,0.5011041368710712,0.5,0.00015698108078132935,0.5,2500,0.0004849925168919412,10000,2500,10000,4.4745533268791734e-05,2.8946786167396154e-05,9.015419602467432e-06,5.509915501962931e-06,1.062758606856959e-05,3.8974416751267444e-05,2.3236635114244456e-05,7.288496449664793e-05,5.469025595058597e-05,0.00023485136128144525,2.458233366742403e-06,1.554500033188924e-05,0.0012953493247349686,0.014303196217325587,0.01384917983489942,0.0001982193709729563,3.270695753617838e-05,0.10365813738553867,0.3671436744981807,2.485890039117193e-05,4.935988288950954e-06,1.0143141549134202e-05,4.192047601995252e-05,7.830827711294859e-06,0.00021796050523843822,2.286047424147181e-06,3.647038312299419e-05,6.336468877303296e-05,2.3299419552408553e-05,4.589944834333447e-05
1,-717500.0,False,5,c30bf_00000,2025-08-16_21-35-20,1755380120,8.660423517227173,46.47427463531494,39538,intrinsic-attention2,10.156.0.3,46.47427463531494,5,6.422884742846318,1.6916231480238422e-05,6.422595063241255,5.724343134678349,0.6932433197521689,0.001591457426560371,-14350.0,50,0.00035568999919632915,-717500.0,100.0,0.05165270307992616,6.786427950403195e-05,-16.5,0.03291213379433218,0.00012911915714985945,4.0,0.15,0.05691474351613703,27.16809333212661,50,5000.0,50.0,17.5,27.16809333212661,894.2456821189539,1,0,0,0,0,0,99.96666666666668,67.60000000000001,0.0001721141314023986,0.0005110488212790682,5000.0,5000.0,0.15,-717500.0,0.15,-717500.0,36684,4471,918000,5100.0,183420,5000.0,183600,0,976283.5027918668,195280.17716438798,195200.77187881677,1.0,36684,0.024361163,0.20829308,0.053170074,0.0076715264194,0.24241899,1019.0,8.78900434e-05,0.0004533354,27.113306,4471,0.692015,0.0035159101244062185,183420,5.0,0.0027353764,195395.6975156282,5.0,50,250,50.0,50,27500,0.05067393703991911,50,6.731704545413715e-05,0.00012384363767560278,2.8191022895554845,27.168093332126602,16.5,0.0003255164967778773,-16.5,-0.7,2500,27.168093332126602,0.49814985305235954,-0.7,0.0001680757839367469,-0.7,2500,0.0005084922711066603,12500,2500,12500,4.2615896215311264e-05,2.9096369388969378e-05,9.606084556853828e-06,5.5634866651732136e-06,1.0508147726025513e-05,3.8459202500250684e-05,2.231418930946994e-05,6.723176850625707e-05,4.9305611000799024e-05,0.00022526992301531116,2.4647188095779435e-06,1.547690032794622e-05,0.0012922571814961965,0.014276812145160939,0.013840075366548707,0.00019813638726451051,3.2676137961063394e-05,0.10362068203168005,0.3642665106932008,2.5378355966937513e-05,5.034766534101418e-06,1.0526284459489317e-05,4.5630649311963824e-05,7.884056992619585e-06,0.0002334526891784071,2.2704495219776457e-06,3.897519932928289e-05,6.537178886558677e-05,2.164610609145082e-05,4.745864650902665e-05
1,-960000.0,False,6,c30bf_00000,2025-08-16_21-35-30,1755380130,9.224663019180298,55.69893765449524,39538,intrinsic-attention2,10.156.0.3,55.69893765449524,6,6.422143109307857,1.689064916587616e-05,6.421850242118843,5.726615609431551,0.6902121048346542,0.0016008516522901678,-19200.0,50,0.00035568999919632915,-960000.0,100.0,0.052089024490087475,7.035108189113235e-05,-19.5,0.03290322152943712,0.00013234849487854614,5.0,2.460000000000001,0.055804539104814116,27.16809333212661,50,5000.0,50.0,20.5,27.16809333212661,879.4445892867482,1,0,0,0,0,0,99.96153846153847,67.60000000000001,0.00016823806917101787,0.0005173632090115333,5000.0,5000.0,2.460000000000001,-960000.0,2.460000000000001,-960000.0,36684,4471,1101600,5100.0,220104,5000.0,183600,0,976347.6842242313,195279.71410876664,195206.68100833983,1.0,36684,-0.012414882,0.16827373,0.051143907,0.0076715264194,0.2382724,1019.0,8.78900434e-05,0.00018580422,26.67006,4471,0.69251424,0.0017579550622031093,220104,6.0,0.006446302,195387.991687792,6.0,50,300,50.0,50,32500,0.05241603841988763,50,7.226732108428804e-05,0.00013846191906820903,2.819381057919943,27.168093332126602,16.5,0.0003242240718171006,-16.5,1.3,2500,27.168093332126602,0.49517069224184096,1.3,0.00017947578625520264,1.3,2500,0.0005410638035769808,15000,2500,15000,4.423930527860175e-05,2.5659496218868695e-05,8.737645563650013e-06,5.644676530739723e-06,1.0475897652486121e-05,3.952239406937e-05,2.230472539606832e-05,6.84988822528283e-05,4.966475571587781e-05,0.00023009473218016976,2.8194380143926935e-06,1.543032132193001e-05,0.0012896962096972746,0.014254691253705723,0.013819694182883107,0.0001982568733965575,3.3890186571272296e-05,0.1035399713013728,0.3614117726262696,2.8213884536358752e-05,5.7482302736079624e-06,1.0795275402278594e-05,4.673089925010467e-05,9.726397983788469e-06,0.00024043252146915625,2.4850475622308104e-06,3.908941493240192e-05,7.258756395374629e-05,2.326025909099776e-05,5.5745080113233744e-05
1,-1202500.0,False,7,c30bf_00000,2025-08-16_21-35-39,1755380139,9.102810144424438,64.80174779891968,39538,intrinsic-attention2,10.156.0.3,64.80174779891968,7,6.420911754664784,1.686057267486847e-05,6.420617468787651,5.727916608507221,0.6875392964663073,0.0016225523157637207,-24050.0,50,0.00035568999919632915,-1202500.0,100.0,0.05389053102004253,7.077163162340527e-05,-16.5,0.034336193791896855,0.00013872400081768935,6.0,0.6,0.057302749093886565,27.16809333212661,50,5000.0,50.0,19.5,27.16809333212661,853.5663934993786,1,0,0,0,0,0,99.95384615384616,67.63076923076925,0.00017379207796672767,0.000533165722347218,5000.0,5000.0,0.6,-1202500.0,0.6,-1202500.0,36684,4471,1285200,5100.0,256788,5000.0,183600,0,973057.0685051904,194612.8492073933,194543.1591116677,1.0,36684,-0.023670485,0.15490836,0.09817479,0.0076715264194,0.23556644,1019.0,8.78900434e-05,0.0008403704,25.637499,4471,0.69229084,0.0008789775311015546,256788,7.0,0.00463295,194714.782974002,7.0,50,350,50.0,50,37500,0.05398179102992799,50,6.859284303431705e-05,0.00012737985568150758,2.818797869920739,27.168093332126602,16.5,0.0003227723910987199,-15.5,2.5,2500,27.168093332126602,0.492304877849417,2.5,0.00016684623129668532,2.5,2500,0.0005125779466067839,17500,2500,17500,4.465731603029834e-05,2.7834451593610497e-05,9.213588955491752e-06,5.837895405946163e-06,1.0812056207360275e-05,4.027858756853786e-05,2.299634665347434e-05,7.031247478063957e-05,5.244546914250096e-05,0.00023340325777691621,2.556632808069642e-06,1.5364518109567297e-05,0.001287260607598164,0.014246971611181132,0.01381427933104027,0.00019821489465372813,3.382562470559226e-05,0.10350483388836274,0.35859806078000667,2.6814279006076815e-05,5.305780303832896e-06,1.1047754385147105e-05,4.3640785418416654e-05,8.436594566962953e-06,0.0002252276297841559,2.402444997472809e-06,3.9626236023063076e-05,6.670809986978754e-05,2.4124562279330973e-05,5.079619601844176e-05
1,-1445000.0,False,8,c30bf_00000,2025-08-16_21-35-48,1755380148,9.590571165084839,74.39231896400452,39538,intrinsic-attention2,10.156.0.3,74.39231896400452,8,6.420262667838137,1.683179693819545e-05,6.419967006019774,5.726902082672141,0.6878764501416472,0.001621909282619996,-28900.0,50,0.00035568999919632915,-1445000.0,100.0,0.05170982714986165,6.905038093414864e-05,-19.5,0.034673262157403316,0.00012895495142662978,7.0,-0.4200000000000001,0.055535064443134344,27.16809333212661,50,5000.0,50.0,16.5,27.16809333212661,895.4537892108251,1,0,0,0,0,0,99.6076923076923,64.37692307692308,0.00017298801044094626,0.0005118833868445642,5000.0,5000.0,-0.4200000000000001,-1445000.0,-0.4200000000000001,-1445000.0,36684,4471,1468800,5100.0,293472,5000.0,183600,0,969226.8724330998,193838.75815949694,193772.45027110828,1.0,36684,0.024948636,0.20512731,0.027993359,0.0076715264194,0.2376163,1019.0,8.78900434e-05,0.00051881006,24.78732,4471,0.69219863,0.0004394887655507773,293472,8.0,-0.0014485121,193934.53543550047,8.0,50,400,50.0,50,42500,0.05759119815002123,50,6.541939048491619e-05,0.00011793231833388041,2.8226881780115334,27.168093332126602,16.5,0.0003213664971797008,-16.5,0.9,2500,27.168093332126602,0.49251512076092197,0.9,0.0001636504549750551,0.9,2500,0.0004844435004316189,20000,2500,20000,4.3423208022891434e-05,2.8468044506703406e-05,9.984100861741432e-06,7.013975404448862e-06,1.0860836051126432e-05,3.9714659255265145e-05,2.2039074174981356e-05,6.560606966324979e-05,5.1543383767439266e-05,0.0002281983962696686,2.40176129640708e-06,1.528770292996135e-05,0.0012843873615309878,0.014216020565070125,0.013798052867720068,0.00019821217570594607,3.376943845412822e-05,0.10343445129949524,0.35892979162220096,2.5441004715047376e-05,5.605189098253074e-06,1.0423762643976262e-05,4.095210288583695e-05,8.27594217868266e-06,0.00021099937458373498,2.400852705955232e-06,3.7112941093829106e-05,6.331239893528366e-05,2.2363261491615358e-05,4.823868015026976e-05
1,-1687500.0,False,9,c30bf_00000,2025-08-16_21-35-57,1755380157,8.725010871887207,83.11732983589172,39538,intrinsic-attention2,10.156.0.3,83.11732983589172,9,6.417219221809749,1.6800208964388065e-05,6.416922380419568,5.726738082655433,0.6849844842602387,0.0016271443397855648,-33750.0,50,0.00035568999919632915,-1687500.0,100.0,0.052381645580098855,6.779911893014337e-05,-16.5,0.03941266926391092,0.00013433624864254008,8.0,1.1500000000000004,0.05488631418984984,27.16809333212661,50,5000.0,50.0,17.5,27.16809333212661,881.3882154649724,1,0,0,0,0,0,99.71538461538461,62.01538461538461,0.00016981671523747695,0.0005193695551182499,5000.0,5000.0,1.1500000000000004,-1687500.0,1.1500000000000004,-1687500.0,36684,4471,1652400,5100.0,330156,5000.0,183600,0,967525.6784288781,193483.32431954858,193420.95784453812,1.0,36684,-0.0017692414,0.1774271,0.08359996,0.0076715264194,0.23634848,1019.0,8.78900434e-05,0.0013605144,26.45969,4471,0.691262,0.00021974438277538866,330156,9.0,-0.0027723312,193573.12732398816,9.0,50,450,50.0,50,47500,0.05584682767004779,50,6.387430119780348e-05,0.00011913547534979725,2.820290931351426,27.168093332126602,16.5,0.00032004586221087895,-16.5,-0.7,2500,27.168093332126602,0.48960181719331847,-0.7,0.0001541641999644068,-0.7,2500,0.0004725272718193242,22500,2500,22500,4.3600682257461385e-05,2.61714355332107e-05,8.735948882113378e-06,5.912133012980269e-06,1.0817667710324377e-05,3.977791581951322e-05,2.2436161405462116e-05,6.846599747216844e-05,5.066117684256256e-05,0.00022806840148300415,2.4502908499282785e-06,1.5226145898980532e-05,0.0012816780779086362,0.014185127619418718,0.013783959969040492,0.0001980902439535499,3.389094407006466e-05,0.10337390485649044,0.35612587877597285,2.421489286254744e-05,4.791249505160844e-06,9.84813183182854e-06,4.050254776045896e-05,7.888046123780727e-06,0.00021160936035750577,2.121844039661842e-06,3.56143576422397e-05,6.627556926090638e-05,2.0844128169577096e-05,4.447891639235063e-05
1,-1930000.0,False,10,c30bf_00000,2025-08-16_21-36-06,1755380166,9.246321678161621,92.36365151405334,39538,intrinsic-attention2,10.156.0.3,92.36365151405334,10,6.418353639691648,1.6766156872433526e-05,6.4180554542553825,5.728152275288877,0.6847005212076475,0.0016243031763838096,-38600.0,50,0.00035568999919632915,-1930000.0,100.0,0.05405892411994502,7.387297532809078e-05,-18.5,0.03514229581458027,0.00013696545590130438,9.0,-0.3,0.05580156443171683,27.16809333212661,50,5000.0,50.0,15.5,27.16809333212661,855.7034530423829,1,0,0,0,0,0,99.92307692307692,64.45384615384616,0.0001752506689383377,0.0005370562699378974,5000.0,5000.0,-0.3,-1930000.0,-0.3,-1930000.0,36684,4471,1836000,5100.0,366840,5000.0,183600,0,969813.3959870184,193930.11322167335,193871.42025866546,1.0,36684,-0.021719044,0.15852335,0.0229288,0.0076715264194,0.23768091,1019.0,8.78900434e-05,4.7181722e-05,25.192888,4471,0.6904142,0.00010987219138769433,366840,10.0,0.006435454,194015.1204677074,10.0,50,500,50.0,50,52500,0.05076525707992914,50,6.508275983689114e-05,0.0001227188985485913,2.818996408357904,27.168093332126602,16.5,0.00031868591360146854,-16.5,-0.3,2500,27.168093332126602,0.48945106861136994,-0.3,0.00015856901620199437,-0.3,2500,0.0004919771840242692,25000,2500,25000,4.931614940953518e-05,2.653275682011683e-05,9.335684621556875e-06,5.611134610269173e-06,1.0795054391102391e-05,3.9612458444205896e-05,2.3128785092768455e-05,7.21923865080107e-05,5.1775309596698855e-05,0.00024109770917693334,2.4735201326345262e-06,1.5166394439367216e-05,0.00127884939712101,0.014156316173218325,0.013752055239357418,0.000198244831508558,3.385141463743707e-05,0.10327164185791657,0.3561422382482188,2.4993388506239765e-05,5.207987717456394e-06,1.0346590372223482e-05,4.274513546202523e-05,8.073466919289588e-06,0.00021704332861310433,2.2282334556232193e-06,3.644922300038997e-05,6.706304967748033e-05,2.5960685026074015e-05,4.6281399526082166e-05
