num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/env_step_timer,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/episode_len_min,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_episodes,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_explained_var,learners/default_policy/entropy,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_loss,learners/default_policy/policy_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/weights_seq_no,learners/default_policy/total_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/sample,evaluation/env_runners/num_episodes,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_mean,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_step_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env
1,5000,False,1,80806_00000,2025-08-17_17-12-20,1755450740,6.881805658340454,6.881805658340454,549194,intrinsic-attention2,10.156.0.3,6.881805658340454,1,5.750269494004897,1.920100476127118e-05,5.750008336995961,5.286978357995395,0.4591954910138156,0.0017732690030243248,20.0,14.5,20,7.397950854666479e-05,250,1.65,0.019683736430160935,0.00033132900716736913,5000,0.0,10.368238394574323,5000,0.00015003874044158594,20,10.368238394574323,5.266658680004184,250,-13.5,947.9483728748651,1,0,0,0,0,0,82.21000000000001,58.120000000000005,0.00018676803014480806,1.65,0.000557072204192315,5000,5000,5000,5000,1.65,13492,21115,5250,21115,215250,0,5000,215250,1004303.9330147011,98619.28841880735,98586.16339278834,-0.00014197826,0.69085157,0.29699259996414185,49.057446,0.37140244,0.01917558,0.17359726,515.0,13492,21115,21115,0.0011529557,0.0018408992081,0.0027541439213,1.0,0.2758622,1.0,98667.65346400414,1.1086662470042938,50,0.00012712248003456447,20,-13.5,20.0,20,16.5,0.020519508841098287,6000,10.36796758793872,50,-0.96,1.0,0.0017835200123954564,1000,6.897908418828154e-05,10.36796758793872,0.23866477400588337,0.00016540083648787274,-0.96,0.0005036853660265596,1000,1000,1000,-0.96,1000,5.0575940613267406e-05,5.678684229665979e-06,2.7291570961848174e-05,1.0787009164981083e-05,9.388813381642832e-06,0.0002465309898733279,5.379987122209078e-05,2.4875758490114766e-05,7.209925095544665e-05,4.28290483626394e-05,2.6423645656696875e-06,0.11045037700387184,0.0001905410026665777,1.103599788621068e-05,0.08177638200868387,0.002785985008813441,0.015962305988068692,3.137200837954879e-05,0.026887583007919602,8.28710539205943e-06,2.6942519933664628e-05,4.293830564160014e-05,5.257713738180177e-06,1.0524833750808302e-05,2.7170394813731777e-06,6.664893543620307e-05,3.907224006428068e-05,2.2132495564707903e-05,0.0002207546691692419,4.682826858036328e-05
1,10000,False,2,80806_00000,2025-08-17_17-12-26,1755450746,6.804129123687744,13.685934782028198,549194,intrinsic-attention2,10.156.0.3,13.685934782028198,2,5.749827704894851,1.9193574844393878e-05,5.749565292876068,5.284402468225453,0.46132878001357314,0.0017719410729478112,20.0,14.5,20,5.973701183923117e-05,500,0.9,0.019006397281773387,0.00033132900716736913,10000,1.0,10.368238394574323,5000,0.00010530123510586949,20,10.368238394574323,5.264177991154138,250,-14.5,947.4567003094897,1,0,0,0,0,0,91.57000000000001,58.20000000000001,0.0001338723002042881,0.9,0.0004182994662383606,5000,5000,10000,10000,0.9,13492,21115,5250.0,42230,430500,0,5000.0,215250,1004721.5517605706,98655.73179432587,98623.99390239094,0.005948186,0.6786687,0.29699259996414185,47.170418,0.37212297,-0.033148967,0.053030625,515.0,13492,21115,42230,0.007537837,0.0018408992081,0.0027541439213,2.0,0.22561303,1.0,98701.86615826655,1.108329715244181,50,0.0001166432965897475,20,-14.5,20.0,20,16.5,0.02019089761102805,11000,10.368238387501162,100,-0.16,2.0,0.0017677589223603718,1000,6.81305569599672e-05,10.368238387501162,0.24082728507579304,0.0001564232673020458,-0.16,0.0004859437104129762,1000,1000,2000,-0.16,2000,3.6845537370305294e-05,4.026527839590649e-06,2.164767161222969e-05,8.7071443611065e-06,7.110356759178595e-06,0.00018984828220886113,3.939027750676651e-05,1.7862689999255458e-05,5.324816823234971e-05,3.276294186886076e-05,1.870443681344947e-06,0.11009524503373541,0.00019057025274378249,1.1013647890649736e-05,0.0844216225486889,0.0027763417187088636,0.015956430478254333,3.138860818580724e-05,0.026776415017811816,7.614920628540164e-06,2.5803920159737017e-05,4.01419076360539e-05,5.0223395437277565e-06,1.0087745114603549e-05,2.267771213307354e-06,5.9868447881943796e-05,4.038092568641258e-05,2.7492508104743627e-05,0.00020536317169293577,5.4694624175677224e-05
1,15000,False,3,80806_00000,2025-08-17_17-12-32,1755450752,6.053853273391724,19.739788055419922,549194,intrinsic-attention2,10.156.0.3,19.739788055419922,3,5.743405567105869,1.916488902934361e-05,5.743140457777348,5.279636439383193,0.4596747227534375,0.001768676632150891,20.0,16.5,20,5.3701080480918364e-05,750,1.28,0.017821258600015426,0.00033132900716736913,15000,2.0,10.368238394574323,5000,9.849105266772187e-05,20,10.368238394574323,5.259509250332591,250,-15.5,946.536471827542,1,0,0,0,0,0,91.21111111111112,57.933333333333344,0.00012249234634665267,1.28,0.0003782350018121947,5000,5000,15000,15000,1.28,13492,21115,5250.0,63345,645750,0,5000.0,215250,1020946.4081718684,100241.93272021535,100211.89467646822,-0.0039741993,0.665616,0.14849629998207092,48.773823,0.37212294,-0.08580477,0.10621735,515.0,13492,21115,63345,0.002136508,0.0018408992081,0.0027541439213,3.0,0.17137711,1.0,100284.26266726363,1.1065074871517515,50,0.00012438406718612275,20,-14.5,20.0,20,16.5,0.01851928481075447,16000,10.368238394574137,150,1.84,3.0,0.0017516646432137349,1000,6.596849498029493e-05,10.368238394574137,0.23980524949494283,0.00015735289673470958,1.84,0.00047698370338519313,1000,1000,3000,1.84,3000,3.285830735874742e-05,3.866042222349568e-06,1.9659423523759855e-05,8.13370487304028e-06,6.22871578816604e-06,0.00016990659084422624,3.559660529020705e-05,1.7675397795243552e-05,4.92510172017892e-05,2.999415188814817e-05,1.8247933017375188e-06,0.10963919769349159,0.00019031016024382555,1.0993141459766775e-05,0.08404930883323687,0.0027679922616298427,0.01588384916350478,3.1374972061894365e-05,0.026665710907561882,7.792740328657715e-06,2.4521763341337596e-05,4.070382889511061e-05,5.063043697494431e-06,1.0373703983478619e-05,2.300692260225954e-06,6.060811239142031e-05,3.575963156768398e-05,2.0934375036582197e-05,0.00021332673740274744,4.55049088084175e-05
1,20000,False,4,80806_00000,2025-08-17_17-12-40,1755450760,7.086985349655151,26.826773405075073,549194,intrinsic-attention2,10.156.0.3,26.826773405075073,4,5.745592349974806,1.9142040172911947e-05,5.745325839969632,5.282131951869289,0.45936802278590444,0.0017651030656973886,20.0,15.5,20,6.573947877436313e-05,1000,0.82,0.01933155063990853,0.00033132900716736913,20000,3.0,10.368238394574323,5000,0.0001211354261346333,20,10.368238394574323,5.262043947299203,250,-14.5,945.1793259711355,1,0,0,0,0,0,91.54,56.54,0.00016082335609599155,0.82,0.00048194449850485425,5000,5000,20000,20000,0.82,13492,21115,5250.0,84460,861000,0,5000.0,215250,1026442.0671297043,100775.6189465879,100747.38466024694,-0.021797895,0.6329864,0.07424814999103546,77.93926,0.34807158,-0.008103098,0.12340639,515.0,13492,21115,84460,0.006428949,0.0018408992081,0.0027541439213,4.0,0.23279838,1.0,100814.92803305642,1.1064807134301993,50,0.00013176721148062387,20,-14.5,20.0,20,16.5,0.018833047130028716,21000,10.368238394574323,200,3.84,4.0,0.0017361606068387336,1000,6.931505818398626e-05,10.368238394574323,0.2396982966900398,0.00017504980134851802,3.84,0.000527291903483303,1000,1000,4000,3.84,4000,4.065272030399819e-05,5.341246348444059e-06,2.5589301013575257e-05,1.0168396036208393e-05,7.88776886959874e-06,0.00021069003726152772,4.604465988913077e-05,2.1461881686989284e-05,6.250112610765615e-05,3.716356964099574e-05,2.4434891703865395e-06,0.1096341888066539,0.00019035058857414699,1.1008559951907955e-05,0.0840088897748803,0.0027667845989375927,0.01586560581183445,3.13870423425833e-05,0.026624055188403713,8.335779105449657e-06,2.6018311538115225e-05,4.380133177187936e-05,5.6182588691284575e-06,1.1182351001481343e-05,2.399115256005563e-06,6.469406675966945e-05,4.034504594639195e-05,2.5457483921652743e-05,0.00023567592142118918,4.833059755014033e-05
1,25000,False,5,80806_00000,2025-08-17_17-12-47,1755450767,7.0230934619903564,33.84986686706543,549194,intrinsic-attention2,10.156.0.3,33.84986686706543,5,5.747810383044953,1.908110985093779e-05,5.747542639219864,5.281756586670587,0.4619639644780152,0.0017624024749855107,20.0,13.5,20,5.3898812469577576e-05,1250,2.98,0.01874884842065512,0.00033132900716736913,25000,4.0,10.368238394574323,5000,9.817234534573781e-05,20,10.368238394574323,5.261763709836156,250,-14.5,943.4206180052887,1,0,0,0,0,0,91.91999999999999,55.86,0.00012816282201942017,2.98,0.00038981155846200396,5000,5000,25000,25000,2.98,13492,21115,5250.0,105575,1076250,0,5000.0,215250,1027795.5458120509,100904.51951609293,100877.48620551768,-0.043492675,0.60836476,0.03712407499551773,60.861954,0.29315215,-0.033430398,0.14066929,515.0,13492,21115,105575,0.006839032,0.0018408992081,0.0027541439213,5.0,0.16902637,1.0,100941.52190536933,1.105772182055884,50,9.391694681053419e-05,20,-14.5,20.0,20,16.5,0.019829593360482248,26000,10.368238394574323,250,5.64,5.0,0.001722182660848162,1000,5.519830864319207e-05,10.368238394574323,0.24239162626311758,0.00012600226068588459,5.64,0.00038424609250987257,1000,1000,5000,5.64,5000,3.3280504063243815e-05,4.043911734086651e-06,2.050259737738239e-05,8.486999351390845e-06,6.298832817289049e-06,0.00017330891396665467,3.70027481861659e-05,1.724593382899898e-05,5.046286471952348e-05,3.121595289617454e-05,1.9947800542233556e-06,0.10961399432864555,0.00019044319261990244,1.0990374353668884e-05,0.08677015659715186,0.0027687905829430794,0.01585192529374057,3.135843194922592e-05,0.02658813900657863,6.231412877106195e-06,2.0134272878953568e-05,3.345285050151511e-05,4.005914456191032e-06,8.596987399880723e-06,1.8163418669352848e-06,4.950293721032736e-05,3.1491617730317135e-05,1.717142782648043e-05,0.0001717787685967482,3.594225581763244e-05
1,30000,False,6,80806_00000,2025-08-17_17-12-53,1755450773,6.601856231689453,40.45172309875488,549194,intrinsic-attention2,10.156.0.3,40.45172309875488,6,5.747033759994533,1.902415876471196e-05,5.746764413557642,5.281267765023876,0.46168422951332644,0.0017568419502705112,20.0,15.5,20,6.635295752293822e-05,1500,5.49,0.02019068530004006,0.00033132900716736913,30000,5.0,10.368238394574323,5000,0.00012369996607298366,20,10.368238394574323,5.261324215907817,250,-14.5,941.2540084742134,1,0,0,0,0,0,92.53333333333335,55.422222222222224,0.00016216856691708622,5.49,0.0004817071870602281,5000,5000,30000,30000,5.49,13492,21115,5250.0,126690,1291500,0,5000.0,215250,1029702.5764325827,101088.05983980953,101062.74516573535,-0.023812652,0.5630384,0.03712407499551773,58.041245,0.28211945,-0.02439161,0.17758422,515.0,13492,21115,126690,0.013614487,0.0018408992081,0.0027541439213,6.0,0.17050381,1.0,101122.4637917788,1.1038444573552146,50,0.00011367633013152029,20,-13.5,20.0,20,16.5,0.018071151100739372,31000,10.368238394574323,300,6.44,6.0,0.0017064655142068638,1000,6.325232496697447e-05,10.368238394574323,0.24226275540043746,0.00014664322143212628,6.44,0.00045838049001528094,1000,1000,6000,6.44,6000,4.222522503750885e-05,5.286660314225466e-06,2.630866795766105e-05,1.0026287914693042e-05,8.060886110959715e-06,0.00021228113952008912,4.534728729832098e-05,2.2363020401156336e-05,6.265768959624395e-05,3.7525400573669155e-05,2.5436654071950063e-06,0.10959156547535269,0.00019043784063724485,1.0976240547748038e-05,0.08670117883114266,0.00276951459717964,0.01584205830076207,3.1382757507732416e-05,0.026560452706572733,7.040110679459518e-06,2.302802188866522e-05,3.9287195309893345e-05,4.535185872936705e-06,9.841467123521463e-06,2.120662194221017e-06,5.953267724030215e-05,3.542813351875082e-05,2.1334278318208625e-05,0.00020608289660955246,4.284256782306165e-05
1,35000,False,7,80806_00000,2025-08-17_17-13-01,1755450781,7.215410947799683,47.667134046554565,549194,intrinsic-attention2,10.156.0.3,47.667134046554565,7,5.750925737724486,1.8971087167986234e-05,5.750655391132017,5.282496471063693,0.4643521880382458,0.0017519002607898268,20.0,14.5,20,6.961948954028931e-05,1750,4.77,0.02093312942975899,0.00033132900716736913,35000,6.0,10.368238394574323,5000,0.0001382749677147615,20,10.368238394574323,5.26257502768879,250,-16.5,938.7857402791304,1,0,0,0,0,0,91.61,55.959999999999994,0.00017653780544906256,4.77,0.0005241593581363253,5000,5000,35000,35000,4.77,13492,21115,5250.0,147805,1506750,0,5000.0,215250,1030075.8403814663,101120.98338219295,101096.8606899632,-0.027377248,0.5179905,0.018562037497758865,35.627304,0.2872413,-0.13265063,0.32995385,515.0,13492,21115,147805,0.0026956557,0.0018408992081,0.0027541439213,7.0,0.0654703,1.0,101153.22686646311,1.103366525911557,50,0.00010444028256461133,20,-13.5,20.0,20,16.5,0.018278114830172852,36000,10.368238394574323,350,6.64,7.0,0.0016913174190599472,1000,5.893617057410697e-05,10.368238394574323,0.24500237855641496,0.00014156199242278575,6.64,0.00042638346597196063,1000,1000,7000,6.64,7000,4.3888625513728e-05,5.930797325918835e-06,2.7210459913263633e-05,1.0471783076547583e-05,9.028415734976896e-06,0.00022800424138584867,5.0822074884307694e-05,2.3357278641005407e-05,6.911766519193275e-05,3.9311751021032734e-05,2.630849930585009e-06,0.10960522296058285,0.0001904469022953995,1.0956838114361949e-05,0.08944381718281916,0.002773638801177581,0.015829508107724235,3.1351979963357815e-05,0.026552874739547896,7.430182022444828e-06,2.260677106545758e-05,3.5905519084232076e-05,4.677462717331288e-06,9.564448846543536e-06,2.2002378571956025e-06,5.5202201551205824e-05,3.3202829847454356e-05,1.918691647964789e-05,0.000187633197458423,4.100986717649887e-05
1,40000,False,8,80806_00000,2025-08-17_17-13-07,1755450787,6.065104007720947,53.73223805427551,549194,intrinsic-attention2,10.156.0.3,53.73223805427551,8,5.744103127247234,1.89151363369323e-05,5.743831537380656,5.275930617973076,0.46409779526792233,0.001750112808120138,20.0,16.5,20,6.910515195206525e-05,2000,7.57,0.017400053810124518,0.00033132900716736913,40000,7.0,10.368238394574323,5000,0.0001290075395794546,20,10.368238394574323,5.256044228621864,250,-15.5,936.1440513688759,1,0,0,0,0,0,91.5,56.388888888888886,0.0001686788044427554,7.57,0.0004980036146572417,5000,5000,40000,40000,7.57,13492,21115,5250.0,168920,1722000,0,5000.0,215250,1030869.3865755853,101195.24382451562,101172.21509885117,-0.031584144,0.51798236,0.009281018748879433,39.91452,0.28319004,-0.074758,0.22600122,515.0,13492,21115,168920,0.00473767,0.0018408992081,0.0027541439213,8.0,0.12054449,1.0,101225.36891617753,1.1020388716225538,50,9.887332542144099e-05,20,-13.5,20.0,20,16.5,0.018806125470000552,41000,10.368238394574323,400,7.44,8.0,0.0016763483648822698,1000,5.24405852781064e-05,10.368238394574323,0.2448667485409169,0.00012289817128572112,7.44,0.0003787461494124125,1000,1000,8000,7.44,8000,4.3284764433195035e-05,5.405654241838874e-06,2.6730726775458778e-05,1.0428772347083452e-05,8.28201188558845e-06,0.0002187710157732278,4.796102168889165e-05,2.1928449139669098e-05,6.542852734215266e-05,3.842272090306152e-05,2.534934688588062e-06,0.10962162399097036,0.00019042215320244795,1.0939419736401963e-05,0.08933133127099487,0.0027784756431483227,0.01578787838661182,3.1333290260842623e-05,0.026551297502139654,7.786965699799713e-06,1.9720591520737636e-05,3.213069172179092e-05,3.845113635646167e-06,8.021433519980698e-06,2.0312765725682503e-06,4.733538274096441e-05,3.1291249797068625e-05,1.717926071734341e-05,0.00017258769705658287,3.556906910496069e-05
1,45000,False,9,80806_00000,2025-08-17_17-13-14,1755450794,7.108364582061768,60.84060263633728,549194,intrinsic-attention2,10.156.0.3,60.84060263633728,9,5.747084522344822,1.887010495919744e-05,5.74681178672687,5.279402633643264,0.4636084304751632,0.00174868553002245,20.0,14.5,20,6.643564179825642e-05,2250,6.28,0.020511954599933234,0.00033132900716736913,45000,8.0,10.368238394574323,5000,0.00012203249553242393,20,10.368238394574323,5.259554252335591,250,-15.5,933.1830629567693,1,0,0,0,0,0,91.4,55.06,0.00016103473153151522,6.28,0.0004840096378610226,5000,5000,45000,45000,6.28,13492,21115,5250.0,190035,1937250,0,5000.0,215250,1037104.958402784,101805.01501118005,101782.47305807316,-0.028023243,0.46853334,0.004640509374439716,27.841618,0.27205145,-0.13511747,0.3311395,515.0,13492,21115,190035,0.0064004115,0.0018408992081,0.0027541439213,9.0,0.052531715,1.0,101833.65233996652,1.1014688962362917,50,0.00011674846669266492,20,-13.5,20.0,20,16.5,0.018687754039710854,46000,10.368238394574323,450,7.04,9.0,0.001661555241259909,1000,6.418141744785936e-05,10.368238394574323,0.24465072372549512,0.00016052486841113903,7.04,0.00047384117094204277,1000,1000,9000,7.04,9000,4.117434127821169e-05,5.162260140154982e-06,2.565301318339317e-05,1.0276970467121292e-05,7.872542764626944e-06,0.00021254618866519418,4.694845296400976e-05,2.1801680502116913e-05,6.264028733590524e-05,3.910755399063204e-05,2.4455881841696343e-06,0.10960216925106837,0.00019047024164675538,1.0917775625133128e-05,0.08919666065837825,0.0027775463067179233,0.015750741112636354,3.132256734579113e-05,0.026528059647081128,7.9763618960808e-06,2.456263683930424e-05,3.9055634970709955e-05,5.486624209005949e-06,1.034688331440843e-05,2.4148914946254557e-06,6.0265075487198374e-05,3.726441306201492e-05,2.1346082441405006e-05,0.00020548006584478678,4.601525011727127e-05
1,50000,False,10,80806_00000,2025-08-17_17-13-21,1755450801,7.316063404083252,68.15666604042053,549194,intrinsic-attention2,10.156.0.3,68.15666604042053,10,5.752306158011337,1.8807183825439315e-05,5.752029228889678,5.281897309426846,0.4663293775304182,0.0017483001648065403,20.0,15.5,20,7.111657797612517e-05,2500,7.24,0.020357605340686858,0.00033132900716736913,50000,9.0,10.368238394574323,5000,0.00013477649098015933,20,10.368238394574323,5.262077622692224,250,-15.5,929.9531881718026,1,0,0,0,0,0,92.49,54.05,0.00016937027819804233,7.24,0.0005185818707894699,5000,5000,50000,50000,7.24,13492,21115,5250.0,211150,2152500,0,5000.0,215250,1035003.1007386156,101595.67426236767,101574.02436650143,-0.021301746,0.4422565,0.002320254687219858,26.36367,0.26753503,-0.08506717,0.15852779,515.0,13492,21115,211150,0.0028463395,0.0018408992081,0.0027541439213,10.0,0.099455625,1.0,101622.31155872291,1.1006877267639221,50,0.00013471355757607397,20,-13.5,20.0,20,16.5,0.019169343659596053,51000,10.368238394574323,500,7.24,10.0,0.0016467548688504873,1000,6.801974917034905e-05,10.368238394574323,0.24730464895815715,0.0001705638209506022,7.24,0.0005152804399095883,1000,1000,10000,7.24,10000,4.449001051489259e-05,5.5658899736365015e-06,2.761007987173855e-05,1.0573795980885402e-05,8.480382943046295e-06,0.00022731461739801504,5.078738909579144e-05,2.7112163039313923e-05,6.684247821349741e-05,4.089124888890887e-05,2.447668306504884e-06,0.10959996245849889,0.0001904470691275064,1.0892457791478982e-05,0.09188690241167043,0.0027781462736251473,0.015740190421491964,3.128308167871114e-05,0.026505078780626704,9.413903107142942e-06,2.597313195711536e-05,4.3373055173848014e-05,5.9933270050718744e-06,1.044470127921471e-05,2.520888535265123e-06,6.777720425840153e-05,3.833105731565342e-05,2.3032295396871642e-05,0.00022806276495741245,4.975490497460023e-05
