num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/sample,env_runners/num_episodes_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_mean,env_runners/episode_return_max,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_min,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/total_loss,learners/default_policy/entropy,learners/default_policy/weights_seq_no,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/sample,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_mean,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor
1,5000,False,1,1502f_00000,2025-08-17_15-09-12,1755443352,6.696842908859253,6.696842908859253,460689,intrinsic-attention2,10.156.0.3,6.696842908859253,1,3.4834353320038645,1.520701334811747e-05,3.4832374270044966,3.2193034090014407,0.26221125599113293,0.0011139340058434755,-21.5,3.214580294006737,50,58.39957283728932,-1.66,19.5,0.06266180520091438,0.00025152300077024847,5000,100,0.0,100,7.650620368211252e-05,100.0,5000,58.39957283728932,4.551266790888229e-05,50,1552.6928513323749,1,0,0,0,0,0,48.79,41.540000000000006,0.00010565633592938483,0.0003129892081495058,5000,5000,-1.66,5000,-1.66,5000,207050,20254,5050,5000,207050,20254,0,22337,1414130.1499099357,138457.5343518959,138416.1521505126,494.0,0.0034828119666,-0.044527173,20254,0.22031671,0.000631317558363,0.3394337,0.68363315,1.0,0.00063704234,20254,27.627674,0.044419624,22337,0.42785376,0.16281382739543915,1.0,138556.5752221447,7.239912963773589e-05,3.1958365969912848,21.5,58.39957283728932,5000,1.0,58.39957283728932,50,-19.5,50,0.06222019372042269,100,10000,-1.0,0.0016528340056538582,100,4.384775619449498e-05,100.0,0.11289128600037657,0.0003013284423319078,5000,0.00010300579845342926,-1.0,5000,5000,-1.0,5000,7.524467792845069e-06,1.7202363046808893e-05,3.2672288668764853e-06,5.585638216522496e-06,2.790810844106218e-05,1.3819800631888697e-05,3.0689825159681425e-05,0.00013876548769260045,1.5433686751494637e-06,4.0822075187452025e-05,2.5861732183260858e-05,8.425995474681258e-06,0.011633909001830034,2.3307991796173155e-05,0.0001539350050734356,0.004665097992983647,0.0004241720016580075,0.04344908100028988,0.052248086998588406,0.0001331831000210648,2.8431281315490362e-05,1.4983018042682908e-06,2.485129753205289e-05,1.319071752225844e-05,3.8394181037450024e-05,7.135307927969634e-06,3.442003751797922e-06,5.028443814628711e-06,1.6629786695578228e-05,2.6313869019983646e-05
1,10000,False,2,1502f_00000,2025-08-17_15-09-20,1755443360,7.4327545166015625,14.129597425460815,460689,intrinsic-attention2,10.156.0.3,14.129597425460815,2,3.4870045406237478,1.5233253216138109e-05,3.4868046252345084,3.220962858141429,0.26412020053117885,0.0011129792257270309,-26.5,3.2162476097766195,100,58.39957283728932,-0.89,19.5,0.06429300732066622,0.00025152300077024847,5000,100,1.0,100,8.0840757570426e-05,100.0,10000,58.39957283728932,4.7298987741464236e-05,50,1550.6251403682434,1,0,0,0,0,0,52.67272727272727,41.827272727272735,0.00010883478077737051,0.000329374848062403,5000,5000,-0.89,10000,-0.89,10000,414100,40508,5050.0,5000.0,207050,20254,0,22337,1414610.045764108,138498.90560496424,138459.2550341923,494.0,0.0034828119666,0.035885632,40508,0.11187614,0.000631317558363,0.2822572,0.68724805,2.0,0.0042163855,20254,24.102957,-0.014656358,22337,0.4299168,0.08140691369771957,1.0,138592.90832882182,7.586047396833784e-05,3.1996636538414167,21.5,58.39957283728932,5000,2.0,58.39957283728932,50,-19.5,100,0.06599973761069122,100,15000,-1.2,0.0016385546956735198,100,4.545453252900461e-05,100.0,0.11480957487045088,0.00031447222420422804,5000,0.00010584906281382857,-1.2,10000,5000,-1.2,10000,7.756643304508354e-06,1.7519994434194115e-05,3.4588089458060903e-06,5.830350442448663e-06,2.9246908812521225e-05,1.498660051959399e-05,3.251932778595106e-05,0.00014699120391165014,1.6198140335056828e-06,4.280575998523649e-05,2.6798013941299727e-05,8.406985434703527e-06,0.011610412491863826,2.3292921832762657e-05,0.00015391453503980302,0.004663454312976683,0.00042436066156369633,0.045393779480364174,0.05224680327868554,0.00014047553197600726,2.9836827805295354e-05,1.5615088100077325e-06,2.5698116119730087e-05,1.3886039072804403e-05,3.995933932172626e-05,7.354828104433635e-06,3.5833520805007253e-06,5.165157737312122e-06,1.7063193489904867e-05,2.7697471886473245e-05
1,15000,False,3,1502f_00000,2025-08-17_15-09-27,1755443367,7.240914821624756,21.37051224708557,460689,intrinsic-attention2,10.156.0.3,21.37051224708557,3,3.4916658444075845,1.5245990625408012e-05,3.4914635435321864,3.224031206490098,0.2657069977058694,0.001115560353353794,-26.5,3.219300070128919,150,58.39957283728932,-1.34,17.5,0.0673072933399817,0.00025152300077024847,5000,100,2.0,100,0.00012988886634648472,100.0,15000,58.39957283728932,6.655776107791879e-05,50,1546.5284791907209,1,0,0,0,0,0,54.53000000000001,40.58,0.00016391544758421933,0.0004910923838285949,5000,5000,-1.34,15000,-1.34,15000,621150,60762,5050.0,5000.0,207050,20254,0,22337,1393329.431011262,136411.28090676235,136373.52030253597,494.0,0.0034828119666,0.009392679,60762,0.07231697,0.000631317558363,0.24256247,0.68828607,3.0,0.0032192946,20254,22.308575,-0.04983525,22337,0.42403165,0.04070345684885979,1.0,136500.14037524513,7.506174830580608e-05,3.2003752297229684,22.5,58.39957283728932,5000,3.0,58.39957283728932,50,-19.5,150,0.06676925770050729,100,20000,-0.8,0.0016241751086941804,100,4.524147484224842e-05,100.0,0.11562899162186949,0.000310312280207617,5000,0.00010437126486397572,-0.8,15000,5000,-0.8,15000,1.0613854506690253e-05,2.5164262237736404e-05,5.615401830864165e-06,9.310862056826128e-06,4.107639062905204e-05,2.2881944852564332e-05,4.939689117248182e-05,0.0002121949054975438,2.6102071699207533e-06,6.47566505176897e-05,3.7403980686370525e-05,8.407415641704573e-06,0.0116623943869301,2.3370502691250295e-05,0.00015424794964055764,0.004699557939868828,0.00042533641497575445,0.045693669615435646,0.05267566027579014,0.00013829372674507186,2.9545032473936327e-05,1.5742732705119964e-06,2.542706855994168e-05,1.3651009139522362e-05,3.954019033699105e-05,7.3575590726847315e-06,3.563490480216394e-06,5.11487404472112e-06,1.6980493225553742e-05,2.7089100520831223e-05
1,20000,False,4,1502f_00000,2025-08-17_15-09-35,1755443375,8.15581727027893,29.526329517364502,460689,intrinsic-attention2,10.156.0.3,29.526329517364502,4,3.493657375493586,1.5248790777972316e-05,3.493453748126757,3.226039071015242,0.2656914615888161,0.001113884819822866,-17.5,3.221317839077574,200,58.39957283728932,-0.21,23.5,0.06771749636958703,0.00025152300077024847,5000,100,3.0,100,7.391904682192135e-05,100.0,20000,58.39957283728932,4.372481502305092e-05,50,1540.7106238318272,1,0,0,0,0,0,53.64166666666667,41.58333333333333,0.00010301074301447478,0.0003021550025369737,5000,5000,-0.21,20000,-0.21,20000,828200,81016,5050.0,5000.0,207050,20254,0,22337,1391962.3727247724,136271.86334966228,136235.94431250333,494.0,0.0034828119666,-0.013306856,81016,0.121202275,0.000631317558363,0.26565924,0.6880816,4.0,0.0030019411,20254,28.432789,-0.03534374,22337,0.43662083,0.020351728424429893,1.0,136355.6090816199,7.156366603997037e-05,3.2128863209357075,22.5,58.39957283728932,5000,4.0,58.39957283728932,50,-19.5,200,0.07531242208948243,100,25000,0.8,0.0016100063076174267,100,4.3828854651201726e-05,100.0,0.1156177610656383,0.00029937192038172926,5000,0.00010281203716408072,0.8,20000,5000,0.8,20000,7.267916631014878e-06,1.673241407589179e-05,3.355026345161595e-06,5.677916915268346e-06,2.6801519855015944e-05,1.3495164853155065e-05,3.0033849073120212e-05,0.0001327202471778678,1.556046614784159e-06,3.868732915872641e-05,2.524270925272006e-05,8.40336144849425e-06,0.01165620480301896,2.339354758209083e-05,0.0001543347501578828,0.004696517260499488,0.00042538626083348934,0.04569786428923829,0.052669439773116666,0.00013139192463056397,2.8781580720667145e-05,1.4889596029025554e-06,2.4636898132448725e-05,1.353243824128344e-05,3.818640116536903e-05,7.168833107523937e-06,3.4649340143265676e-06,5.021613791047076e-06,1.6782805002790843e-05,2.6347928615926827e-05
1,25000,False,5,1502f_00000,2025-08-17_15-09-43,1755443383,7.511966705322266,37.03829622268677,460689,intrinsic-attention2,10.156.0.3,37.03829622268677,5,3.4988510817986156,1.522459284588418e-05,3.4986454587955347,3.2292237655650875,0.26769955463300604,0.0011129098115310915,-22.5,3.224511809036857,250,58.39957283728932,-0.18,23.5,0.06790458429008141,0.00025152300077024847,5000,100,4.0,100,9.274416288532623e-05,100.0,25000,58.39957283728932,5.219624052771375e-05,50,1533.114775835249,1,0,0,0,0,0,53.5,41.699999999999996,0.00012125774362398412,0.00036926437550107084,5000,5000,-0.18,25000,-0.18,25000,1035250,101270,5050.0,5000.0,207050,20254,0,22337,1391968.8019444903,136266.96529106618,136232.84855675348,494.0,0.0034828119666,0.0037729144,101270,0.05761007,0.000631317558363,0.27850038,0.69174224,5.0,0.001868558,20254,26.705784,-0.021988649,22337,0.43602043,0.010175864212214947,1.0,136345.81179458398,7.478045383078262e-05,3.2155952699762484,19.5,58.39957283728932,5000,5.0,58.39957283728932,50,-19.5,250,0.07741532523956267,100,30000,1.8,0.0015960755245922735,100,4.467838267754432e-05,100.0,0.11762136552497908,0.00031041527089221234,5000,0.0001055990526653112,1.8,25000,5000,1.8,25000,8.603095268084637e-06,1.9120300661365477e-05,4.070724409668702e-06,6.789454942158688e-06,3.1672909850874964e-05,1.6281442843940347e-05,3.5563380529341095e-05,0.00016531807105706018,1.7874642186164262e-06,4.8381210816070394e-05,2.9583458113667065e-05,8.370187941885668e-06,0.01164972657502515,2.335934223594959e-05,0.00015438234273898257,0.004694999487937979,0.000425714388149345,0.04770938018628082,0.05266940058550936,0.00013630993043866412,3.001376820485786e-05,1.5544477627765962e-06,2.5513730935614086e-05,1.3833370927780634e-05,3.937950957304221e-05,7.279946027598914e-06,3.584297156502886e-06,5.218147747219876e-06,1.7065162453866226e-05,2.728063473419618e-05
1,30000,False,6,1502f_00000,2025-08-17_15-09-50,1755443390,7.041706323623657,44.080002546310425,460689,intrinsic-attention2,10.156.0.3,44.080002546310425,6,3.500168816110592,1.5194416967990863e-05,3.4999620270675176,3.2306478980194875,0.2675932301266878,0.0011120049834971609,-22.5,3.225945906046471,300,58.39957283728932,-1.07,19.5,0.06736416026062216,0.00025152300077024847,5000,100,5.0,100,7.645439480769051e-05,100.0,30000,58.39957283728932,4.6427599790959115e-05,50,1524.12566541741,1,0,0,0,0,0,53.60999999999999,41.7,0.00010707144468170309,0.0003171659668739583,5000,5000,-1.07,30000,-1.07,30000,1242300,121524,5050.0,5000.0,207050,20254,0,22337,1393246.580536919,136386.68385001528,136354.3028110747,494.0,0.0034828119666,-0.044474483,121524,0.09455436,0.000631317558363,0.3406761,0.6926541,6.0,0.0016121438,20254,28.197233,0.0428783,22337,0.43218157,0.005087932106107473,1.0,136460.83358664205,7.448288078492526e-05,3.21740203487642,22.5,58.39957283728932,5000,6.0,58.39957283728932,50,-20.5,300,0.06710154150030576,100,35000,1.2,0.0015820538494489525,100,4.424296370208675e-05,100.0,0.11753818374973851,0.000308682467370165,5000,0.00010427684606827187,1.2,30000,5000,1.2,30000,7.568174141790777e-06,1.7176318125401716e-05,3.5320294520124763e-06,5.630137019438256e-06,2.8399407474972648e-05,1.4082292591992662e-05,3.1049795905451294e-05,0.00014127833761874218,1.573306487807223e-06,4.0988804484983954e-05,2.6411167337219373e-05,8.346025951219436e-06,0.011639182039211587,2.335536886818713e-05,0.00015428418922525718,0.004692225593113356,0.00042444311435513803,0.04764278438440092,0.052667741249644684,0.00013608278887676569,2.9704035834141314e-05,1.528905021387268e-06,2.5299009991866776e-05,1.3663638836589495e-05,3.969269976616837e-05,7.331547406641666e-06,3.5103468647254425e-06,5.138723256071155e-06,1.6797623093785195e-05,2.7071835399213184e-05
1,35000,False,7,1502f_00000,2025-08-17_15-09-58,1755443398,7.5709216594696045,51.65092420578003,460689,intrinsic-attention2,10.156.0.3,51.65092420578003,7,3.503869978599492,1.5173922867913535e-05,3.5036617564369252,3.2325524971391992,0.269387814075424,0.0011123207636091934,-18.5,3.2278600234260866,350,58.39957283728932,1.38,20.5,0.0661611757001083,0.00025152300077024847,5000,100,6.0,100,7.974483887110293e-05,100.0,35000,58.39957283728932,4.645533208530347e-05,50,1513.9596700344532,1,0,0,0,0,0,53.56,41.7,0.00010903262826940709,0.0003190250001916791,5000,5000,1.38,35000,1.38,35000,1449350,141778,5050.0,5000.0,207050,20254,0,22337,1386431.8979050198,135716.03855604908,135684.94706858933,494.0,0.0034828119666,0.01320672,141778,0.10454023,0.000631317558363,0.22629884,0.69160825,7.0,0.002216351,20254,23.128422,-0.060478278,22337,0.41631755,0.0025439660530537367,1.0,135786.15125810064,8.184734542449533e-05,3.2220687417876426,22.5,58.39957283728932,5000,7.0,58.39957283728932,50,-20.5,350,0.06903832222073106,100,40000,0.8,0.0015682073609100695,100,4.812787059804243e-05,100.0,0.119203115302284,0.00033693580066412816,5000,0.00011159811165159621,0.8,35000,5000,0.8,35000,7.779268919393746e-06,1.7518991668009276e-05,3.515291984316758e-06,5.733072838827016e-06,2.8682519954570763e-05,1.4372479686012549e-05,3.1142541714956686e-05,0.00014254473135882787,1.5927566089561445e-06,4.0785504371942984e-05,2.6303768323348417e-05,8.31841579683456e-06,0.011632521028746458,2.3304515202793167e-05,0.00015423901735158441,0.004692814477183229,0.0004250147632476941,0.04932924409048693,0.052652079387148824,0.00015129926477780588,3.160906882670025e-05,1.6602097697001244e-06,2.6864439499823303e-05,1.476896261930631e-05,4.3484630827912014e-05,7.614055547662204e-06,3.872438788808195e-06,5.523648443005712e-06,1.7888601269119792e-05,2.9380437720591987e-05
1,40000,False,8,1502f_00000,2025-08-17_15-10-05,1755443405,6.967156887054443,58.61808109283447,460689,intrinsic-attention2,10.156.0.3,58.61808109283447,8,3.506099168463599,1.5150703680705746e-05,3.505889728072469,3.234899175297838,0.269270663374552,0.0011113994660180994,-18.5,3.2302146305118287,400,58.39957283728932,2.29,20.5,0.06712440778952442,0.00025152300077024847,5000,100,7.0,100,7.555628982228559e-05,100.0,40000,58.39957283728932,4.563259349678013e-05,50,1502.6355170317806,1,0,0,0,0,0,53.64,41.21000000000001,0.00010470894283150066,0.0003114250407142872,5000,5000,2.29,40000,2.29,40000,1656400,162032,5050.0,5000.0,207050,20254,0,22337,1386589.151977191,135726.9871947513,135697.36383172392,494.0,0.0034828119666,-0.056087613,162032,0.093249716,0.000631317558363,0.32911673,0.6910477,8.0,0.00031960293,20254,25.559586,0.037906934,22337,0.42271146,0.0012719830265268683,1.0,135793.22357265753,7.391104006837875e-05,3.222107337159803,22.5,58.39957283728932,5000,8.0,58.39957283728932,50,-20.5,400,0.06737118694072705,100,45000,-0.6,0.0015543588874094806,100,4.418380025703643e-05,100.0,0.11909316278914471,0.00030470716085614696,5000,0.00010339497126746552,-0.6,40000,5000,-0.6,40000,7.617198615099429e-06,1.673139991391494e-05,3.3134948473730356e-06,5.54211826869542e-06,2.7714864590087457e-05,1.391921738004913e-05,3.0626740712750055e-05,0.0001386829870855476,1.5418758012142892e-06,3.9944121603555285e-05,2.5972943904871133e-05,8.291031539885997e-06,0.011622528088538286,2.3261570013985072e-05,0.0001541051371754867,0.004689605892464829,0.00042371580572365047,0.04925088993948703,0.05263564916330108,0.00013509195656774827,2.9014677837305213e-05,1.5254984445708438e-06,2.4884307833863124e-05,1.3360501005838462e-05,3.8585116919348366e-05,7.25990586341859e-06,3.5102776302689893e-06,5.07633800431228e-06,1.6768458121787274e-05,2.6616139965466565e-05
1,45000,False,9,1502f_00000,2025-08-17_15-10-11,1755443411,6.911036968231201,65.52911806106567,460689,intrinsic-attention2,10.156.0.3,65.52911806106567,9,3.5070812212889697,1.5121856629107573e-05,3.506870683661761,3.23599902147476,0.26915212483087475,0.0011107057913896173,-18.5,3.2313238982166075,450,58.39957283728932,1.46,21.5,0.06636333443937474,0.00025152300077024847,5000,100,8.0,100,7.258992564563068e-05,100.0,45000,58.39957283728932,4.3296472325921525e-05,50,1490.4789397500592,1,0,0,0,0,0,54.04999999999999,39.510000000000005,0.00010233905479132919,0.00029788737166614593,5000,5000,1.46,45000,1.46,45000,1863450,182286,5050.0,5000.0,207050,20254,0,22337,1387956.2002021857,135855.98339587645,135827.9870209237,494.0,0.0034828119666,0.05610025,182286,0.054990463,0.000631317558363,0.2831075,0.6923836,9.0,0.0024452882,20254,29.285591,-0.016333982,22337,0.43456575,0.0006359915132634342,1.0,135918.2686786642,7.506129713685353e-05,3.2228077395781223,22.5,58.39957283728932,5000,9.0,58.39957283728932,50,-20.5,450,0.06354389709027601,100,50000,-1.2,0.0015403736785622216,100,4.4952402207447224e-05,100.0,0.11897835728127738,0.0003105739763491921,5000,0.00010377801302202996,-1.2,45000,5000,-1.2,45000,7.356992030480009e-06,1.6423739165947232e-05,3.333418341623746e-06,5.406795164076942e-06,2.6478357788685506e-05,1.3229464516594362e-05,2.9597972208722688e-05,0.00013066131257478898,1.5260434773786046e-06,3.854717438334608e-05,2.4965889385844776e-05,8.268171157868516e-06,0.011620340537598169,2.323858440249305e-05,0.0001541381658919077,0.004686925003595576,0.00042379923760834027,0.049176122340135575,0.0526004754815965,0.0001379509413035911,2.9441916249316125e-05,1.5300302149663088e-06,2.539729824706235e-05,1.3607957257940092e-05,3.96286707066155e-05,7.317224986121856e-06,3.5127503615926278e-06,5.131965215119422e-06,1.6809514466008e-05,2.7298885322935546e-05
1,50000,False,10,1502f_00000,2025-08-17_15-10-19,1755443419,7.6563942432403564,73.18551230430603,460689,intrinsic-attention2,10.156.0.3,73.18551230430603,10,3.511213541606027,1.5110058070870501e-05,3.5110020099751167,3.23826987119994,0.2710147178025023,0.0011092071334717895,-20.5,3.233593311644468,500,58.39957283728932,0.54,21.5,0.06629502366908127,0.00025152300077024847,5000,100,9.0,100,7.826383727441281e-05,100.0,50000,58.39957283728932,4.5919190457211734e-05,50,1477.5535648093448,1,0,0,0,0,0,53.71818181818182,40.02727272727273,0.00010613563647819389,0.0003179123244137572,5000,5000,0.54,50000,0.54,50000,2070500,202540,5050.0,5000.0,207050,20254,0,22337,1390312.205539443,136082.27664313908,136055.5817802274,494.0,0.0034828119666,0.0073678493,202540,0.23510452,0.000631317558363,0.28503016,0.6915732,10.0,0.0020862378,20254,28.405981,-0.0112160705,22337,0.42996413,0.0003179957566317171,1.0,136140.9080162479,0.0001345752191996381,3.2277787939223943,22.5,58.39957283728932,5000,10.0,58.39957283728932,50,-20.5,500,0.06838475309908972,100,55000,0.8,0.0015268134517393817,100,6.671562371326642e-05,100.0,0.12087755071851214,0.0005054679662222886,5000,0.00016792936104767256,0.8,50000,5000,0.8,50000,7.977946817658855e-06,1.721071230464419e-05,3.3691089633939487e-06,5.811749897400166e-06,2.814863183047101e-05,1.4488386151602284e-05,3.1117628284375894e-05,0.000141061253433805,1.616889431050458e-06,4.11635710317471e-05,2.639251261806049e-05,8.23888944545015e-06,0.011614107852299587,2.319507848911521e-05,0.00015419560417776336,0.004684231843573554,0.00042398211533240486,0.05111267126672378,0.05257207679676515,0.00021859137606372651,5.000808132029691e-05,2.683567294258498e-06,3.790696618018252e-05,2.312326572447457e-05,6.758515130666038e-05,1.0364759817149824e-05,6.115363667654756e-06,8.791456190807878e-06,2.536292555829934e-05,4.123749561656476e-05
