num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/sample,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_return_min,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/env_reset_timer,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_kl_coeff,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_step_timer,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor
1,5000,False,1,ccc64_00000,2025-08-17_14-29-50,1755440990,6.349893808364868,6.349893808364868,407092,intrinsic-attention2,10.156.0.3,6.349893808364868,1,5.736914057997637,1.897600304801017e-05,5.7366487690014765,5.2081258990074275,0.5238763689994812,0.0014135400124359876,-0.45,0.00013220880455553784,500,500,5.176978313000291,5.100482722610239,-12.5,0.0,5.100482722610239,10,10,6.528323782282008e-05,5000,5000,0.010097262670024065,0.00034629000583663583,10.0,13.5,964.5587654794522,1,0,0,0,0,0,60.80000000000001,53.86,5000,0.0001658532787717891,0.0004953297239021977,-0.45,-0.45,5000,5000,5000,247500,247500,0,22230,5000,22337,5500,22230,1013895.0015432853,91162.870455446,91127.71654103437,0.46102107,0.2983568,22337,0.00042682886,-0.020461679,0.6873013,0.061288897,0.16281382739543915,1.0,22230,82.206795,1.0,494.0,0.0034828119666,0.0030296084,22230,0.000631317558363,91211.97189457214,0.010332945458940231,0.0019079330086242408,10,0.7,0.00013675998470003554,1.0,5.080207374966069,500,10.0,50,5500,13.5,50,0.5916169859992806,5.080207374966069,-12.5,10,6.650833522271606e-05,0.2729526850016555,0.0005086089863101799,500,0.00016906656083259407,500,500,0.7,500,0.7,1.0921608218137493e-05,4.154469533248792e-05,8.643460878905401e-06,2.5595436569500458e-05,5.665744458482104e-06,0.0002173898038876551,3.726939326355634e-05,2.238887824487757e-05,2.5828763925170046e-06,6.430527525918424e-05,4.7903056961658174e-05,1.083400275092572e-05,0.1146518199966522,0.045771559001877904,0.005054010995081626,0.019890352996299043,0.00018696200277190655,3.159200423397124e-05,0.08677751099457964,2.714551638294196e-06,4.862728605931361e-05,0.00022410520161076042,3.861394054065463e-05,6.594890756540546e-05,2.2657146007809203e-05,8.509521052282768e-06,2.5976124117882957e-05,1.0747489144623803e-05,5.471760807819887e-06,4.302615968440236e-05
1,10000,False,2,ccc64_00000,2025-08-17_14-29-56,1755440996,6.027270793914795,12.377164602279663,407092,intrinsic-attention2,10.156.0.3,12.377164602279663,2,5.733629047287541,1.8963502952829003e-05,5.733362438941404,5.204849999537255,0.5238661473995307,0.0014132579122087918,0.36,0.000134877233469002,1000,500,5.173729494620347,5.100482722610239,-13.5,1.0,5.100482722610239,10,10,6.782932585527552e-05,10000,5000,0.009375538510648767,0.00034629000583663583,10.0,12.5,964.2138405512309,1,0,0,0,0,0,66.8625,54.0375,5000,0.00016121584484731055,0.000498734679398553,0.36,0.36,10000,10000,5000,247500,495000,0,22230,5000.0,22337,5500.0,44460,1014560.5999904172,91218.25299430796,91184.49934542853,0.4610211,0.2976521,22337,0.0005979538,-0.020935625,0.6771098,0.1320446,0.08140691369771957,2.0,44460,83.93393,1.0,494.0,0.0034828119666,0.0044236863,22230,0.000631317558363,91265.60886203864,0.010440745259984396,0.0018908868085418362,10,0.3,0.00014065467827457866,2.0,5.100402124411121,500,10.0,50,10500,13.5,100,0.5916927984391805,5.100402124411121,-12.5,10,6.820889425083558e-05,0.27298574775166345,0.0005141762769072375,1000,0.00017062714933709186,500,1000,0.3,500,0.3,1.0907925254365674e-05,4.182043036506042e-05,8.833948319472748e-06,2.5874641677217888e-05,5.356340778246429e-06,0.00022155833851954847,3.818046207925493e-05,2.2668588742353877e-05,2.5297645859495e-06,6.690866179596797e-05,4.81432482009264e-05,1.0815112618729472e-05,0.11469495300654671,0.045752918341895564,0.005055176595196826,0.019889119806321104,0.00018713395285885781,3.161051412462257e-05,0.08678501577465794,2.5508302824234124e-06,5.0885366398415987e-05,0.00022586274687270223,3.8064401577909455e-05,6.719157792351106e-05,2.319134769677205e-05,8.950785853666523e-06,2.5969153904951132e-05,1.069085702137115e-05,5.75184645367889e-06,4.2849429604961694e-05
1,15000,False,3,ccc64_00000,2025-08-17_14-30-01,1755441001,5.001878261566162,17.379042863845825,407092,intrinsic-attention2,10.156.0.3,17.379042863845825,3,5.721643668454646,1.926538796396926e-05,5.721375328312004,5.192867890401893,0.5238651097455295,0.0014136755930347134,2.84,0.00012042462353929115,1500,500,5.161754745724186,5.100482722610239,-13.5,2.0,5.100482722610239,10,10,6.669502488037685e-05,15000,5000,0.007889522590849083,0.00034629000583663583,10.0,13.5,963.9086809039295,1,0,0,0,0,0,66.4857142857143,54.11428571428571,5000,0.0001581443070459543,0.0004790045340461513,2.84,2.84,15000,15000,5000,247500,742500,0,22230,5000.0,22337,5500.0,66690,1016071.5613447281,91349.91544948092,91317.64074186236,0.46102113,0.36265025,22337,0.0028336048,0.044212196,0.6529296,0.20693234,0.04070345684885979,3.0,66690,81.23629,1.0,494.0,0.0034828119666,0.005974567,22230,0.000631317558363,91394.86605527932,0.009219637220958248,0.0018738945304285152,10,0.9,8.408406591590926e-05,3.0,5.100482402217726,500,10.0,50,15500,13.5,150,0.5902898743247789,5.100482402217726,-12.5,10,4.7491262093044726e-05,0.27309961611406763,0.000335785060016533,1500,0.00011165467843340798,500,1500,0.9,500,0.9,1.039708778496976e-05,4.0045234424240355e-05,8.061507392287858e-06,2.47175890047533e-05,5.243140594759296e-06,0.0002057625332094512,3.775071513720779e-05,2.1475334435841227e-05,2.733676005862401e-06,6.340985799127765e-05,4.729001922181638e-05,1.080133153591305e-05,0.1147887516564704,0.04573588379839202,0.005056257329207437,0.019884839688190548,0.00018723449330427684,3.1618739014083985e-05,0.08682497509688836,1.6451612965507859e-06,3.180305299041003e-05,0.0001502518181563224,2.7030050583056756e-05,4.2827646147862024e-05,1.519917115161026e-05,5.4053422544162454e-06,1.7928446300843882e-05,7.778821177037546e-06,3.469625185486607e-06,2.9979741601358172e-05
1,20000,False,4,ccc64_00000,2025-08-17_14-30-07,1755441007,5.858846426010132,23.237889289855957,407092,intrinsic-attention2,10.156.0.3,23.237889289855957,4,5.717283905240186,1.9234653972671368e-05,5.71701453602891,5.185710486327856,0.5266636365180661,0.001413033237149968,3.48,0.00013620909189137275,2000,500,5.1546211104069295,5.100482722610239,-12.5,3.0,5.100482722610239,10,10,6.836853557466547e-05,20000,5000,0.010352660759526771,0.00034629000583663583,10.0,12.5,963.4998509205062,1,0,0,0,0,0,67.51111111111112,53.266666666666666,5000,0.00016581882835131672,0.0005065683265070987,3.48,3.48,20000,20000,5000,247500,990000,0,22230,5000.0,22337,5500.0,88920,1015842.7535345707,91324.81507448308,91294.2068648359,0.4610211,0.23312816,22337,0.0038440228,-0.085176006,0.6217749,0.25544795,0.020351728424429893,4.0,88920,83.87628,1.0,494.0,0.0034828119666,0.0059943944,22230,0.000631317558363,91367.13961960802,0.008817515091068344,0.0018572054851917347,10,2.1,0.00011816585244047601,4.0,5.100482721336625,500,10.0,50,20500,13.5,200,0.5899434430014869,5.100482721336625,-12.5,10,6.26828285377167e-05,0.27590990967291273,0.00046124128366672833,2000,0.00015360649570698575,500,2000,2.1,500,2.1,1.0731966587742571e-05,4.2870081457511514e-05,8.75794982875969e-06,2.5735337160517838e-05,5.545201673685887e-06,0.000227006828397893,3.819318117332925e-05,2.2478542995881634e-05,2.530834292730734e-06,6.75109421058081e-05,4.811478084861625e-05,1.080285819899291e-05,0.11479786304991556,0.045740240680419944,0.005056933435940925,0.019873353741250797,0.00018722786834015278,3.1587661623765595e-05,0.08963227869595947,2.3791734577642264e-06,4.368484055585939e-05,0.00020445002054354515,3.52953318054798e-05,5.9413439437158186e-05,2.07529767658409e-05,7.518693513607523e-06,2.4035895341734868e-05,9.996730768591966e-06,4.880452106776606e-06,4.0514518394433864e-05
1,25000,False,5,ccc64_00000,2025-08-17_14-30-11,1755441011,4.543169975280762,27.78105926513672,407092,intrinsic-attention2,10.156.0.3,27.78105926513672,5,5.701448922367819,1.917262754632975e-05,5.701178628898522,5.171828745604579,0.5247102246828785,0.0014107600147086018,4.0,8.09380234278493e-05,2500,500,5.140885432702757,5.100482722610239,-13.5,4.0,5.100482722610239,10,10,4.68753764644974e-05,25000,5000,0.006500855879712617,0.00034629000583663583,10.0,12.5,963.1220026564438,1,0,0,0,0,0,66.66666666666667,53.699999999999996,5000,0.00010716202558459307,0.0003267471177508401,4.0,4.0,25000,25000,5000,247500,1237500,0,22230,5000.0,22337,5500.0,111150,1036348.6228762991,93162.4017659897,93133.2762427539,0.46102104,0.23490746,22337,0.004599333,-0.0834752,0.5721866,0.1659538,0.020351728424429893,5.0,111150,82.48989,1.0,494.0,0.0034828119666,0.0073593827,22230,0.000631317558363,93202.15773739405,0.008316419180919183,0.0018402148303323913,10,2.3,8.461766081873741e-05,5.0,5.10048272260518,500,10.0,50,25500,13.5,250,0.5879884749615661,5.10048272260518,-12.5,10,4.819405085528111e-05,0.27474828682621,0.0003393122428978234,2500,0.00011198356065062582,500,2500,2.3,500,2.3,7.602889149749028e-06,2.8941512151782917e-05,5.369037402982194e-06,1.739717132091384e-05,3.3781435810162485e-06,0.00014777756062709144,2.685958881348314e-05,1.4423996457184006e-05,1.5644811572493927e-06,4.226918796668126e-05,3.032269502613411e-05,1.075096959628165e-05,0.11434720510935839,0.04554335718368802,0.005040945281661356,0.01979558662376513,0.0001869115696362086,3.151362488741884e-05,0.08921316402899157,1.6394715482871472e-06,3.185533715193028e-05,0.0001523335483906683,2.7095196786122595e-05,4.34430867270987e-05,1.545813921309135e-05,5.619553930054099e-06,1.7941916102289138e-05,7.857059528418098e-06,3.480565578778978e-06,3.0208127840413998e-05
1,30000,False,6,ccc64_00000,2025-08-17_14-30-16,1755441016,5.323591947555542,33.10465121269226,407092,intrinsic-attention2,10.156.0.3,33.10465121269226,6,5.693608294424137,1.9124221337720808e-05,5.693336499159612,5.163761581968406,0.5249429469460162,0.001409180034544818,6.01,8.492409921710686e-05,3000,500,5.1329579988057645,5.100482722610239,-12.5,5.0,5.100482722610239,10,10,4.892843893256449e-05,30000,5000,0.006998948528635082,0.00034629000583663583,10.0,12.5,962.8097669520469,1,0,0,0,0,0,67.125,53.9,5000,0.00011228852417837786,0.0003442895781476376,6.01,6.01,30000,30000,5000,247500,1485000,0,22230,5000.0,22337,5500.0,133380,1056988.251936913,95015.4924901054,94986.75472395188,0.46102113,0.258719,22337,0.0033740997,-0.05999969,0.50010854,0.21464069,0.020351728424429893,6.0,133380,83.89167,1.0,494.0,0.0034828119666,0.011537693,22230,0.000631317558363,95053.85603458743,0.006866460660385201,0.0018233513721504463,10,3.9,8.439019311261605e-05,6.0,5.100482722610224,500,10.0,50,30500,13.5,300,0.586021275581965,5.100482722610224,-12.5,10,4.8844256757182025e-05,0.27574895885804285,0.000337975289250973,3000,0.00011108353959363855,500,3000,3.9,500,3.9,7.9256142857178e-06,2.983348724671134e-05,5.798040731468964e-06,1.7978756407841886e-05,3.609504267259268e-06,0.0001561830761256339,2.7765282402527255e-05,1.5565166346572145e-05,1.6609999430322014e-06,4.4909248143454914e-05,3.2057745032024316e-05,1.0715899916402253e-05,0.11391109275829196,0.045353779451821896,0.005021445188911032,0.01972221549749706,0.00018662224390851963,3.146758862123286e-05,0.09093375329866664,1.617614189415101e-06,3.1740185613241456e-05,0.00015303465875197915,2.6740110119915287e-05,4.2931638304068455e-05,1.5026256132413469e-05,5.462011699254389e-06,1.7793203250627284e-05,7.70402812540077e-06,3.4401766185173294e-06,3.0018209155616525e-05
1,35000,False,7,ccc64_00000,2025-08-17_14-30-23,1755441023,6.821197032928467,39.92584824562073,407092,intrinsic-attention2,10.156.0.3,39.92584824562073,7,5.6987178938499765,1.9067039079942386e-05,5.698445157717891,5.168866566578728,0.5249486600764823,0.0014083064642142695,6.38,0.00013781423513480566,3500,500,5.138082803557626,5.100482722610239,-12.5,6.0,5.100482722610239,10,10,6.84008756214248e-05,35000,5000,0.010443684349156683,0.00034629000583663583,10.0,13.5,962.003027559807,1,0,0,0,0,0,67.0,52.48,5000,0.0001683726841942838,0.0005112000789936306,6.38,6.38,35000,35000,5000,247500,1732500,0,22230,5000.0,22337,5500.0,155610,1056199.379793359,94940.85147991726,94913.42080676579,0.46102113,0.29043025,22337,0.0016283393,-0.028341612,0.4491245,0.27946886,0.010175864212214947,7.0,155610,83.55681,1.0,494.0,0.0034828119666,0.0054234196,22230,0.000631317558363,94977.10205612783,0.008673450090136613,0.0018071260984004157,10,5.9,0.00013733920319051828,7.0,5.100482722610239,500,10.0,50,35500,13.5,350,0.5861306605561453,5.100482722610239,-12.5,10,6.79337523746198e-05,0.27572122895943585,0.0005075861707246734,3500,0.00016859892011789496,500,3500,5.9,500,5.9,1.0664097430135421e-05,4.182503072118619e-05,8.858649390849346e-06,2.5605281590780603e-05,5.72886580863465e-06,0.00022584353068216888,3.857368912122714e-05,2.2780529552892746e-05,2.554293681004958e-06,6.851994069942649e-05,4.936037660054686e-05,1.0685840893135229e-05,0.1139551257207935,0.045368713927162144,0.005022924836987893,0.019709319242567313,0.00018665970156441788,3.142558273907171e-05,0.09085785869569571,2.5048317454707576e-06,4.8255230487929156e-05,0.0002272385458476789,3.786738712117966e-05,6.50376935464611e-05,2.230977098986596e-05,8.43032631438975e-06,2.6146448098194624e-05,1.059637653102156e-05,5.548675543153054e-06,4.356340137952901e-05
1,40000,False,8,ccc64_00000,2025-08-17_14-30-29,1755441029,5.760584115982056,45.68643236160278,407092,intrinsic-attention2,10.156.0.3,45.68643236160278,8,5.693616971561509,1.899965862676208e-05,5.69334296324079,5.161503460212992,0.5272149995157523,0.0014066033096123078,5.53,8.04918186990563e-05,4000,500,5.130859517492103,5.100482722610239,-14.5,7.0,5.100482722610239,10,10,4.651810343618235e-05,40000,5000,0.006561038329964504,0.00034629000583663583,10.0,12.5,961.095427741302,1,0,0,0,0,0,66.96249999999999,51.55,5000,0.00010576704768675794,0.0003234468337339538,5.53,5.53,40000,40000,5000,247500,1980000,0,22230,5000.0,22337,5500.0,177840,1055036.735296075,94832.59505484893,94806.5484854498,0.46102113,0.22738238,22337,-0.000114798546,-0.09184723,0.3337671,0.1427645,0.010175864212214947,8.0,177840,84.27136,1.0,494.0,0.0034828119666,0.016349774,22230,0.000631317558363,94866.74609763762,0.010098594070004765,0.0017911215973328996,10,6.3,0.00012542334558985973,8.0,5.100482722610239,500,10.0,50,40500,13.5,400,0.585809591160518,5.100482722610239,-12.5,10,6.51578053036726e-05,0.2780232215497859,0.0004830559973949192,4000,0.00015944686700406754,500,4000,6.3,500,6.3,7.449747916919447e-06,2.7763781913711626e-05,5.283253500835771e-06,1.726023631990518e-05,3.337322704445437e-06,0.00014425578632686225,2.6579694544178644e-05,1.439377610965093e-05,1.6430993791936762e-06,4.201288745965641e-05,2.992868579865597e-05,1.0664982556973697e-05,0.11361373054356727,0.0451694791679221,0.005004825808678949,0.019695605820165385,0.0001868164545014249,3.139586691298395e-05,0.09373207103872003,2.354666918785783e-06,4.546604653651535e-05,0.00021452034578585454,3.6710445997353e-05,6.209979937805651e-05,2.2044852540145377e-05,7.790509543685886e-06,2.528061770670041e-05,1.0476293680442323e-05,5.092929497475185e-06,4.144341617580818e-05
1,45000,False,9,ccc64_00000,2025-08-17_14-30-34,1755441034,4.68923544883728,50.37566781044006,407092,intrinsic-attention2,10.156.0.3,50.37566781044006,9,5.679494364515947,1.8921232011107802e-05,5.679219884368355,5.149487255580771,0.5251194976804554,0.0014025064465759607,6.95,8.59750836447748e-05,4500,500,5.118986834267167,5.100482722610239,-13.5,8.0,5.100482722610239,10,10,4.878391554507667e-05,45000,5000,0.008086727450427133,0.00034629000583663583,10.0,12.5,960.229287792105,1,0,0,0,0,0,66.63333333333334,52.53333333333333,5000,0.00011138887554961157,0.0003442627943926942,6.95,6.95,45000,45000,5000,247500,2227500,0,22230,5000.0,22337,5500.0,200070,1076002.8248873113,96712.1739853032,96687.62234943513,0.46102113,0.2766774,22337,0.0023579597,-0.04279468,0.25272518,0.12862079,0.010175864212214947,9.0,200070,82.84657,1.0,494.0,0.0034828119666,0.012441459,22230,0.000631317558363,96744.06955400432,0.008304475449986057,0.001774931191319377,10,7.3,8.477577750000934e-05,9.0,5.100482722610239,500,10.0,50,45500,13.5,450,0.5839026116589388,5.100482722610239,-12.5,10,4.839235207539506e-05,0.27677204330429533,0.0003396873240386939,4500,0.00011263690304010648,500,4500,7.3,500,7.3,7.840735309122484e-06,2.9183194780268725e-05,5.6656961402659105e-06,1.794184732230056e-05,3.6009481612305215e-06,0.00015413380616566228,2.7813159755402754e-05,1.5258718498377961e-05,1.7186793620342157e-06,4.5207339932971775e-05,3.1980656475772914e-05,1.0617842643211213e-05,0.11313283978814515,0.044972798366196894,0.004984812950569511,0.01961696428189576,0.00018659341002090577,3.131844817069969e-05,0.09325836701829097,1.618656483528001e-06,3.166079350821181e-05,0.00015387709139482773,2.684296338381991e-05,4.345616309891261e-05,1.5155520942309524e-05,5.579688085163656e-06,1.7950747330996067e-05,7.741553109085847e-06,3.510208348451661e-06,3.018957677065736e-05
1,50000,False,10,ccc64_00000,2025-08-17_14-30-39,1755441039,5.554534673690796,55.93020248413086,407092,intrinsic-attention2,10.156.0.3,55.93020248413086,10,5.672118027780828,1.8870469668381603e-05,5.6718427890147,5.142098753594897,0.5251324603535954,0.0014016268020538131,7.84,0.0001384789257022057,5000,500,5.111606741104475,5.100482722610239,-12.5,9.0,5.100482722610239,10,10,6.936874716141284e-05,50000,5000,0.009888312189723365,0.00034629000583663583,10.0,13.5,959.4764655619307,1,0,0,0,0,0,66.625,52.8,5000,0.00017036543028839951,0.0005129298306317456,7.84,7.84,50000,50000,5000,247500,2475000,0,22230,5000.0,22337,5500.0,222300,1073916.8966164808,96521.62866275947,96498.22379037544,0.4610211,0.21448942,22337,-0.0021278858,-0.105142094,0.18442799,0.24274075,0.005087932106107473,10.0,222300,82.42217,1.0,494.0,0.0034828119666,0.0047348347,22230,0.000631317558363,96551.7223080829,0.008661733950139023,0.0017590789094214265,10,6.9,0.00013824951677369988,10.0,5.100482722610239,500,10.0,50,50500,13.5,500,0.5839968268924891,5.100482722610239,-12.5,10,6.580413071405436e-05,0.27672145436131484,0.0005091379774978978,5000,0.0001685379274536383,500,5000,6.9,500,6.9,1.0980630049065417e-05,4.3527618540697304e-05,9.58092160086108e-06,2.6231184147885498e-05,5.701264261937384e-06,0.0002304296885063295,3.877425664367145e-05,2.2533799136975045e-05,2.5512233492532613e-06,6.888746747382143e-05,4.8478407309929266e-05,1.0601364259514886e-05,0.11316118581031427,0.044981017512588,0.004989596990985931,0.019606220339114543,0.00018666400580015497,3.1271973665123787e-05,0.09317658977806115,2.7264186492721475e-06,4.832388961151669e-05,0.00022391619977369867,3.739334149098457e-05,6.715682751336665e-05,2.2612199496581553e-05,8.86640351443439e-06,2.595662114239102e-05,1.0559557266033962e-05,5.48892838518307e-06,4.3512284607005565e-05
