num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/weights_seq_no,env_runners/episode_len_max,env_runners/sample,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss_unclipped,learners/default_policy/total_loss,learners/default_policy/mean_kl_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/sample,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/weights_seq_no,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,5000,False,1,7fc57_00000,2025-08-17_17-04-52,1755450292,5.600093603134155,5.600093603134155,539508,intrinsic-attention2,10.156.0.3,5.600093603134155,1,3.8195933000097284,1.7201993614435196e-05,3.8193680139956996,3.5618367529968964,0.25566590900416486,0.0010426299995742738,0.0,50,3.555250239005545,7.66227240731622e-05,27.168093332126602,5000,100,0.03420359699972323,50,5000,16.5,-16.5,50.0,0.0003203509986633435,0.84,27.168093332126602,100,4.664526414447269e-05,1404.0972287845045,1,0,0,0,0,0,52.3625,64.7,0.0003252688354159918,5000,0.00010912022612595177,0.84,5000,0.84,5000,5000,0,20600,5000,5100,20600,204000,204000,13492,1515639.4122571768,153197.06970503126,153143.6076003289,0.0027541439213,1.0,0.6827138,20600,23.338272,0.23223242,0.005298334,1.0,0.0018408992081,13492,-0.0055976915,0.29699259996414185,0.0072283745,0.23927292,20600,515.0,0.34060478,153284.6480696347,50,4.762328492261179e-05,1.7656237869960023,7.826647286795197e-05,27.168093331925355,0.001347558994893916,50.0,27.168093331925355,1.0,2500,0.94,50,50,14.5,50,0.03396080177975819,7500,-15.5,0.11685317999217659,2500,2500,0.00032870185853763414,0.00010870432316965732,0.94,0.94,2500,2500,2.5981654553753203e-05,0.0001449203779754658,4.046602097307433e-05,1.5230489802236132e-06,1.4167318932401505e-05,3.074301295885495e-05,3.5295743606190377e-06,1.702721861094608e-05,7.382769841183766e-06,2.8138195951195486e-05,5.602748775792279e-06,0.04453395199379884,0.010254319000523537,0.006921884996700101,0.0008290160039905459,0.00016234700160566717,2.3077998775988817e-05,0.05374142900109291,7.166003342717886e-06,4.168348687241995e-05,3.077615105170538e-05,2.6368882117111553e-05,1.5692690585503727e-06,1.469139313848372e-05,0.00014878145209728667,1.7501999192841552e-05,7.390484927762188e-06,2.8883547535018167e-05,5.987679751558466e-06,3.434270715293784e-06
1,10000,False,2,7fc57_00000,2025-08-17_17-04-58,1755450298,5.897930383682251,11.498023986816406,539508,intrinsic-attention2,10.156.0.3,11.498023986816406,2,3.822726294419699,1.7177863774122668e-05,3.822499600975716,3.5627680456469535,0.2578670410141058,0.0010421805895748548,1.0,50,3.5561918865954794,7.826266682577689e-05,27.168093332126602,5000,100,0.03513120550982421,50,10000,17.5,-15.5,50.0,0.0003203509986633435,0.51,27.168093332126602,200,4.804045554894981e-05,1402.7743945779819,1,0,0,0,0,0,59.87777777777777,64.7,0.00032803127102486494,10000,0.00010766161366242507,0.51,5000,0.51,5000,10000,0,20600,5000.0,5100.0,41200,408000,204000,13492,1513844.495811236,153009.7857325641,152958.82050812765,0.0027541439213,2.0,0.6794931,41200,26.045494,0.30943432,0.0038708674,1.0,0.0018408992081,13492,0.07079926,0.14849629998207092,0.14163119,0.073760085,20600,515.0,0.34464195,153092.47836070124,100,4.824467828264348e-05,1.7654809705259686,8.057011916235546e-05,27.168093332126602,0.0013356771548569668,50.0,27.168093332126602,2.0,2500,0.34,50,50,17.5,50,0.033849438569304766,12500,-17.5,0.11901895355229498,2500,5000,0.00033370278034693416,0.0001086442178849529,0.34,0.34,5000,2500,2.68051568666128e-05,0.00014617842858679443,4.13550353068621e-05,1.6072450387777215e-06,1.4358432196363783e-05,3.1767151075180885e-05,3.5879732102985285e-06,1.7354384562653704e-05,7.4932581959314635e-06,2.880280517995824e-05,5.797836177232545e-06,0.0466657940238656,0.01024889813052141,0.00692119677682058,0.0008279967539419886,0.0001622699415020179,2.3095188807928935e-05,0.053783182760962514,7.163713307818398e-06,4.203282375083225e-05,3.1172524068111565e-05,2.6738649955790445e-05,1.6781544560091321e-06,1.4620897386203867e-05,0.00015242310128909435,1.7407111279048772e-05,7.48863259557947e-06,2.909264964795127e-05,6.012401051475875e-06,3.400880124506632e-06
1,15000,False,3,7fc57_00000,2025-08-17_17-05-04,1755450304,6.447169303894043,17.94519329071045,539508,intrinsic-attention2,10.156.0.3,17.94519329071045,3,3.824610565235566,1.713935506850248e-05,3.8243825973160535,3.5631642986003715,0.25934816051391685,0.0010455690135451731,2.0,50,3.55656681842947,0.00013128504012883957,27.168093332126602,5000,100,0.034593809060170316,50,15000,19.5,-18.5,50.0,0.0003203509986633435,-2.22,27.168093332126602,300,6.77253662341173e-05,1400.2070580941254,1,0,0,0,0,0,59.92222222222222,64.7,0.0005004663195076593,15000,0.00016536976883743375,-2.22,5000,-2.22,5000,15000,0,20600,5000.0,5100.0,61800,612000,204000,13492,1491470.260675915,150743.6722062135,150695.11202058344,0.0027541439213,3.0,0.68400836,61800,31.0225,0.20121786,0.004401186,1.0,0.0018408992081,13492,-0.03593052,0.07424814999103546,0.07038665,0.14335738,20600,515.0,0.3432238,150821.81488647105,150,6.76423830081797e-05,1.771998875920703,0.0001332831506122715,27.168093332126602,0.0013238609731823089,50.0,27.168093332126602,3.0,2500,-0.86,50,50,17.5,50,0.04015476984917768,17500,-17.5,0.11982643016675429,2500,7500,0.0005126745171983632,0.0001698136667073359,-0.86,-0.86,7500,2500,3.74073780701793e-05,0.00022331773188646065,6.542532407529347e-05,2.483875570677346e-06,2.182059554896921e-05,4.879407524128373e-05,6.009411237340487e-06,2.5346351920850155e-05,1.0192349021231492e-05,4.21220989376097e-05,9.284106150685789e-06,0.0469435181736786,0.010289780149229046,0.0069763439790564005,0.000829330026365642,0.00016250219218345591,2.3147556888579857e-05,0.0542151832434276,7.184706245607231e-06,6.752121831940874e-05,5.1013715345497675e-05,3.8336018208786835e-05,2.7534075019662276e-06,2.3798813892287514e-05,0.00021963669406039176,2.597298666392165e-05,1.0272295121797659e-05,4.115759934965278e-05,9.483801983279708e-06,5.8999243828114785e-06
1,20000,False,4,7fc57_00000,2025-08-17_17-05-10,1755450310,6.102198123931885,24.047391414642334,539508,intrinsic-attention2,10.156.0.3,24.047391414642334,4,3.830165930633166,1.710825158488296e-05,3.829936848712904,3.568777213444436,0.25928968546869724,0.0010452837233195604,3.0,50,3.562190936265289,7.921833428008106e-05,27.168093332126602,5000,100,0.03962792177844676,50,20000,16.5,-16.5,50.0,0.0003203509986633435,-0.03,27.168093332126602,400,4.7363716973956646e-05,1396.177158858274,1,0,0,0,0,0,60.21111111111111,64.07777777777778,0.00032750236789048015,20000,0.00010770289104563577,-0.03,5000,-0.03,5000,20000,0,20600,5000.0,5100.0,82400,816000,204000,13492,1489239.8909446795,150511.8215067502,150465.502230635,0.0027541439213,4.0,0.6735975,82400,44.915195,0.25539908,0.008080471,1.0,0.0018408992081,13492,0.02585952,0.07424814999103546,0.0379048,0.18231577,20600,515.0,0.33228934,150585.39784552366,200,4.434266404332636e-05,1.7713551770015386,7.258639422712773e-05,27.168093332126602,0.0013122840034312249,50.0,27.168093332126602,4.0,2500,-1.06,50,50,17.5,50,0.03970424874976743,22500,-16.5,0.11977916155505486,2500,10000,0.00030886824565862995,0.00010344459205910318,-1.06,-1.06,10000,2500,2.6174048706472917e-05,0.00014829107099383786,4.1290720573052126e-05,1.5346402073230056e-06,1.4154202569084074e-05,3.1555838794418856e-05,3.752103426787906e-06,1.7048383940778645e-05,7.4615478361618866e-06,2.8498724025525356e-05,5.75606762962209e-06,0.04691269975187139,0.01028292951767311,0.006974404139377133,0.0008284213961271889,0.0001625229703371151,2.3236161318040105e-05,0.054208332290994476,7.196499226309242e-06,3.9239856103037096e-05,2.997913838823828e-05,2.5540447260252895e-05,1.643594331523035e-06,1.4207746543736185e-05,0.00013549054625660803,1.6680983229833515e-05,7.165213469168976e-06,2.6903227617510557e-05,5.660234382216685e-06,3.31694574066601e-06
1,25000,False,5,7fc57_00000,2025-08-17_17-05-16,1755450316,5.742276668548584,29.789668083190918,539508,intrinsic-attention2,10.156.0.3,29.789668083190918,5,3.8299285790967983,1.7040169125731187e-05,3.829698911425815,3.566402219739964,0.26142661225409225,0.0010457273559893105,4.0,50,3.559828351242669,7.75258689385642e-05,27.168093332126602,5000,100,0.032003549629880584,50,25000,15.5,-16.5,50.0,0.0003203509986633435,-0.07,27.168093332126602,500,4.5750539898888564e-05,1391.3956998628962,1,0,0,0,0,0,58.3625,60.6125,0.0003180233126865559,25000,0.00010463311990528983,-0.07,5000,-0.07,5000,25000,0,20600,5000.0,5100.0,103000,1020000,204000,13492,1488761.4414745294,150458.14952983102,150413.70412785056,0.0027541439213,5.0,0.6675484,103000,36.683727,0.18759641,0.001774968,1.0,0.0018408992081,13492,-0.037831098,0.03712407499551773,0.20743716,0.18378511,20600,515.0,0.32701302,150527.41369309972,250,6.323895879830474e-05,1.7728402881414351,0.00011917404093013006,27.168093332126602,0.0013007811734040853,50.0,27.168093332126602,5.0,2500,1.34,50,50,17.5,50,0.03489488089020597,27500,-16.5,0.12191632814953884,2500,12500,0.00046642041105218323,0.0001564863752429156,1.34,1.34,12500,2500,2.565119532677635e-05,0.00014093429797424297,4.051378103059322e-05,1.5263389685895502e-06,1.3955560399186023e-05,3.155450198735174e-05,3.4923549121980348e-06,1.6771078247689675e-05,7.114488778010098e-06,2.7488203882465752e-05,5.515105661041089e-06,0.0491007689843458,0.010265610432543157,0.00697091160798089,0.0008273837922050636,0.00016256440058867925,2.3260189753749146e-05,0.05417989695809474,7.18282425879981e-06,6.018839841052928e-05,4.460176008004382e-05,3.501332019755836e-05,2.318047843588556e-06,2.0731645589526488e-05,0.000206760080353584,2.4384124022567223e-05,9.71838897467694e-06,3.983330282303815e-05,8.735722890856635e-06,5.377141459911198e-06
1,30000,False,6,7fc57_00000,2025-08-17_17-05-23,1755450323,6.8655595779418945,36.65522766113281,539508,intrinsic-attention2,10.156.0.3,36.65522766113281,6,3.841169670345787,1.698255743765997e-05,3.840938746471579,3.5762047097424925,0.2628598204714468,0.0010482999624944229,5.0,50,3.569609017170298,0.00013499092440419748,27.168093332126602,5000,100,0.043689582571241774,50,30000,19.5,-16.5,50.0,0.0003203509986633435,1.42,27.168093332126602,600,6.789249372472866e-05,1385.3933952043058,1,0,0,0,0,0,60.39,59.45,0.0005107357845636826,30000,0.00016792451407149638,1.42,5000,1.42,5000,30000,0,20600,5000.0,5100.0,123600,1224000,204000,13492,1467766.416118461,148332.04483973756,148289.6955147649,0.0027541439213,6.0,0.6374014,123600,33.59156,0.23533818,0.0069513335,1.0,0.0018408992081,13492,0.015428228,0.03712407499551773,0.35222292,0.1140274,20600,515.0,0.3187854,148397.33553341962,300,4.627537439031206e-05,1.7740707693300368,7.595198857081956e-05,27.168093332126602,0.0012896532816888814,50.0,27.168093332126602,6.0,2500,2.54,50,50,17.5,50,0.03671134285046719,32500,-17.5,0.12269136068805046,2500,15000,0.00032023618439599755,0.00010594861275572926,2.54,2.54,15000,2500,3.841698214612395e-05,0.00022224533383152515,6.810323607975046e-05,2.6538283112318022e-06,2.2966358881816653e-05,5.0664611998614805e-05,5.896112313906973e-06,2.5589551448458906e-05,1.0853521215523228e-05,4.1412140689492726e-05,9.40267939628545e-06,0.049362289574493,0.010296871598213162,0.0070267255219022854,0.0008287497242792965,0.00016292952654347717,2.3309407813520126e-05,0.05460374625843487,7.201996127054099e-06,4.051311825898576e-05,3.0472827547526066e-05,2.596007463279722e-05,1.528845529491956e-06,1.4448267958972188e-05,0.0001426025682946685,1.698053957586225e-05,7.229130827741971e-06,2.7728704775744102e-05,5.689115653628212e-06,3.3858235853868253e-06
1,35000,False,7,7fc57_00000,2025-08-17_17-05-29,1755450329,6.019904136657715,42.67513179779053,539508,intrinsic-attention2,10.156.0.3,42.67513179779053,7,3.844892118922326,1.6912761874082316e-05,3.8446602762168784,3.580101158605097,0.2626856131268077,0.0010475236627991444,6.0,50,3.5735190715885197,7.830667433359664e-05,27.168093332126602,5000,100,0.038106228039978304,50,35000,20.5,-18.5,50.0,0.0003203509986633435,3.48,27.168093332126602,700,4.659644672485734e-05,1378.4936903896787,1,0,0,0,0,0,59.96666666666666,61.544444444444444,0.00032268340976728574,35000,0.00010924594599323401,3.48,5000,3.48,5000,35000,0,20600,5000.0,5100.0,144200,1428000,204000,13492,1467525.2357178722,148301.3056916377,148261.17414390435,0.0027541439213,7.0,0.58882123,144200,28.255894,0.11424824,0.009805525,1.0,0.0018408992081,13492,-0.095122315,0.03712407499551773,0.2835185,0.12505984,20600,515.0,0.30328858,148361.83196893494,350,4.615455474800294e-05,1.7742477222467008,7.645718831969231e-05,27.168093332126602,0.0012786325188301256,50.0,27.168093332126602,7.0,2500,1.94,50,50,17.5,50,0.035482192749914244,37500,-17.5,0.12254803927114062,2500,17500,0.00032155457986388574,0.00010594235647378077,1.94,1.94,17500,2500,2.651429068272484e-05,0.00014101892106051082,4.087470944312053e-05,1.573308897016045e-06,1.4256096556978015e-05,3.184735274103115e-05,3.6716890171281843e-06,1.756554260884987e-05,7.297910345922891e-06,2.8196088030307083e-05,5.670235778163914e-06,0.04927861687872161,0.010284498922185139,0.007022478766772771,0.0008279229169944557,0.00016273475136873973,2.328122376480928e-05,0.054563026775837534,7.182506105932374e-06,4.112010311603235e-05,3.0441008378143996e-05,2.5868160753730762e-05,1.5850817820279712e-06,1.4252909175051148e-05,0.00014426722698640708,1.7025841337295863e-05,7.310114350234736e-06,2.7466553487417385e-05,5.831968994240012e-06,3.5201921538066837e-06
1,40000,False,8,7fc57_00000,2025-08-17_17-05-35,1755450335,5.775397539138794,48.45052933692932,539508,intrinsic-attention2,10.156.0.3,48.45052933692932,8,3.8470217741232102,1.6863304258528404e-05,3.8467888492847275,3.5823409055190383,0.26257574543557805,0.0010470223662032215,7.0,50,3.575773236472637,7.8344785948537e-05,27.168093332126602,5000,100,0.036636541050684174,50,40000,19.5,-20.5,50.0,0.0003203509986633435,1.79,27.168093332126602,800,4.704906746252131e-05,1370.9464005183872,1,0,0,0,0,0,59.3625,61.75,0.00032094843619487394,40000,0.00010696989557243063,1.79,5000,1.79,5000,40000,0,20600,5000.0,5100.0,164800,1632000,204000,13492,1468749.199528298,148419.1528514704,148381.06545521857,0.0027541439213,8.0,0.6193835,164800,26.81816,0.13518247,0.017114617,1.0,0.0018408992081,13492,-0.08831369,0.03712407499551773,0.2822255,1.3434988,20600,515.0,0.3233699,148475.55889861306,400,4.7355920333679895e-05,1.773547333494277,7.886045277384648e-05,27.168093332126602,0.001267692253536712,50.0,27.168093332126602,8.0,2500,2.54,50,50,17.5,50,0.03363936492998618,42500,-16.5,0.12244766493834623,2500,20000,0.0003285346689845281,0.00010847827110466698,2.54,2.54,20000,2500,2.6210932647242518e-05,0.0001445895744354134,4.0716607194460226e-05,1.5529828527486184e-06,1.3981421035745558e-05,3.058256020166192e-05,3.703137352373771e-06,1.6946161694653543e-05,7.346191095502166e-06,2.834031999955164e-05,5.69623981048313e-06,0.04920566236000407,0.010277128312886248,0.007020076449114602,0.0008254899877249516,0.00016280891390072977,2.3253501563776916e-05,0.05454873740813103,7.170431063281572e-06,4.138950950857144e-05,3.162244302245484e-05,2.664748314254275e-05,1.5907603409317015e-06,1.4599255965623978e-05,0.00014727823205625175,1.7573808609673163e-05,7.399828191856228e-06,2.8507007866518475e-05,6.037469904897265e-06,3.4853430171911647e-06
1,45000,False,9,7fc57_00000,2025-08-17_17-05-41,1755450341,5.618636131286621,54.06916546821594,539508,intrinsic-attention2,10.156.0.3,54.06916546821594,9,3.8478032444719856,1.6822371111472196e-05,3.847568930131802,3.581635888433875,0.26405780209125196,0.0010488184724091873,8.0,50,3.5750444620979085,0.0001307471107097165,27.168093332126602,5000,100,0.03370782774902182,50,45000,17.5,-16.5,50.0,0.0003203509986633435,2.05,27.168093332126602,900,6.585498824001621e-05,1362.9809716986126,1,0,0,0,0,0,59.849999999999994,61.8,0.0004968842785463813,45000,0.0001655514516086688,2.05,5000,2.05,5000,45000,0,20600,5000.0,5100.0,185400,1836000,204000,13492,1448797.3660955713,146399.53592304245,146363.13991738888,0.0027541439213,9.0,0.57962096,185400,30.902157,0.19730064,0.010013659,1.0,0.0018408992081,13492,-0.016352393,0.03712407499551773,0.33740884,0.24163564,20600,515.0,0.3094352,146452.612016911,450,4.556684932723522e-05,1.7725857546994266,7.53907202283162e-05,27.168093332126602,0.0012564689010042675,50.0,27.168093332126602,9.0,2500,3.34,50,50,17.5,50,0.032532669690699546,47500,-16.5,0.12326328749895218,2500,22500,0.00031906880941359305,0.00010673282289794426,3.34,3.34,22500,2500,3.7261208561526645e-05,0.0002155121345122223,6.523228720777522e-05,2.5811691561700926e-06,2.247831743513743e-05,4.9760321047854356e-05,5.877543584187807e-06,2.546455086938893e-05,1.0216020001455362e-05,4.073068818238302e-05,9.199570198684048e-06,0.04948214587638348,0.01032610779977652,0.007080055524530671,0.0008294360577884521,0.00016298212485711672,2.327298665688551e-05,0.05497417993397206,7.188986753082529e-06,4.038120241288239e-05,3.0578117644322036e-05,2.6172448576217678e-05,1.5518714266681792e-06,1.435636006898209e-05,0.0001416842810679553,1.7167841810635874e-05,7.399554718785129e-06,2.775973794273425e-05,5.798718498877691e-06,3.4900354115472615e-06
1,50000,False,10,7fc57_00000,2025-08-17_17-05-46,1755450346,5.77892279624939,59.84808826446533,539508,intrinsic-attention2,10.156.0.3,59.84808826446533,10,3.84671119448723,1.6773957392968882e-05,3.846476151840402,3.5806838144796176,0.26391923561024877,0.0010475807577147512,9.0,50,3.5741068068268915,7.580172299273269e-05,27.168093332126602,5000,100,0.03351377901941305,50,50000,19.5,-16.5,50.0,0.0003203509986633435,2.1,27.168093332126602,1000,4.622173397521596e-05,1354.6111633088194,1,0,0,0,0,0,59.5125,61.8,0.0003162188969245046,50000,0.00010549738680839117,2.1,5000,2.1,5000,50000,0,20600,5000.0,5100.0,206000,2040000,204000,13492,1448819.6899344816,146396.82449130574,146362.26804663794,0.0027541439213,10.0,0.5673108,206000,33.81382,0.16453715,0.015489483,1.0,0.0018408992081,13492,-0.045820042,0.03712407499551773,0.15156764,1.0466787,20600,515.0,0.30435106,146446.6122515377,500,4.5491394194947506e-05,1.7751303651223995,7.435430449945942e-05,27.168093332126602,0.001246152081991743,50.0,27.168093332126602,10.0,2500,2.94,50,50,17.5,50,0.03565549265069421,52500,-16.5,0.12316372592395423,2500,25000,0.0003143285460912062,0.00010511771681673648,2.94,2.94,25000,2500,2.5848078199681377e-05,0.00014053691605022564,4.009552998890538e-05,1.5109411198284742e-06,1.370260887164499e-05,3.042051827509038e-05,3.5158443273495894e-06,1.682190384511284e-05,7.32238876604804e-06,2.7677795602272526e-05,5.595271242046366e-06,0.0494049341676218,0.010318215001796038,0.007074037229300272,0.0008283436871486068,0.00016287343364277993,2.325765687410067e-05,0.054967675624687955,7.177266872233716e-06,3.997223984604828e-05,3.006108907922664e-05,2.6062424035445424e-05,1.5120151045742932e-06,1.4132575758583996e-05,0.0001396592621214759,1.680474562992091e-05,7.278701153025896e-06,2.765711124960866e-05,5.798077804792426e-06,3.353106432516938e-06
