num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_return_max,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_episodes_lifetime,env_runners/weights_seq_no,env_runners/sample,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/curr_entropy_coeff,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/policy_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/sample,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_step_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_episodes,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions
1,5000,False,1,1bb54_00000,2025-08-17_15-12-58,1755443578,9.105495691299438,9.105495691299438,465116,intrinsic-attention2,10.156.0.3,9.105495691299438,1,3.716845900999033,1.5609010006301105e-05,3.716637092002202,3.4573918120004237,0.25770151600590907,0.0010613900085445493,150.0,150,150,5000,16.5,0.0002517359971534461,66.83846593574395,4.508552233141137e-05,-1.803030303030303,33,-19.5,66.83846593574395,7.685883812444948e-05,33,0.0,3.453306318988325,0.10155297306174003,5000,1445.0819715153855,1,0,0,0,0,0,48.29230769230769,31.361538461538466,0.00010614322564530218,-1.803030303030303,0.00031073721321026536,5000,-1.803030303030303,5000,5000,5000,0.005056739,1.0,22337,0.41072497,20254,20254,0.16281382739543915,0.30683395,18.25008,0.0034828119666,0.000631317558363,0.0011531269,1.0,0.69096446,494.0,0.023575058,0.094597235,137949.56970079258,5034,206394,22337,206394,20254,20254,5000,0,1403478.7176002644,137880.5444128989,137826.93349509832,5.37071987199306,150,150,0.0018108350050169975,-1.6,-17.5,7.653558354547225e-05,0.10517286583897657,93.40062489595951,7500,4.540689710417922e-05,1.0,12500,150.0,17.5,93.40062489595951,50,50,0.10776339800213464,0.00010687051297170256,0.00031960070004382734,-1.6,7500,7500,-1.6,7500,7500,5.62249640720148e-06,7.451157881715544e-06,3.5280972886379556e-06,2.8030313206161413e-05,1.7037557390560153e-05,1.4961919600748614e-06,1.4012166705632618e-05,2.995252282685675e-05,4.012662724959413e-05,2.5704250890874014e-05,0.00013639922517015037,0.05038958300428931,0.010935468002571724,6.542002665810287e-06,0.00015277799684554338,0.04179878799186554,0.003999762004241347,2.034899080172181e-05,0.0002147370105376467,1.6886891760214365e-05,2.8850948534061212e-05,7.009361671470172e-06,3.56472201428166e-06,5.181073253497367e-06,4.1038433833746e-05,0.0001432941025141011,3.0015713126828127e-05,1.5829016533988433e-06,1.3978425866163257e-05,2.5848501650550758e-05
1,10000,False,2,1bb54_00000,2025-08-17_15-13-07,1755443587,9.10969591140747,18.21519160270691,465116,intrinsic-attention2,10.156.0.3,18.21519160270691,2,3.7199650165589992,1.5621859929524363e-05,3.719755018262222,3.4584400611605086,0.2597721714057843,0.0010611987583979499,150.0151515151515,150,151,5000,21.5,0.0002517359971534461,71.08297469902989,4.468714878612611e-05,-0.7878787878787878,33,-20.5,71.08297469902989,7.513634987187844e-05,66,1.0,3.4543621688384154,0.10317007969768549,10000,1442.8227657359519,1,0,0,0,0,0,52.557142857142864,29.914285714285715,0.00010253622733071314,-0.7878787878787878,0.00030764834025984986,5000,-0.7878787878787878,10000,10000,5000,0.04782486,1.0,22337,0.4170214,40508,20254,0.08140691369771957,0.2948111,21.256493,0.0034828119666,0.000631317558363,0.0030117966,2.0,0.69233394,494.0,0.0070685362,0.06334854,137838.11635937975,5034.0,412788,22337,206394,40508,20254,5000.0,0,1402449.2739398254,137772.58604241692,137721.20999084684,5.3676822985732,150,150,0.0017950177150487434,-1.8,-20.5,7.579214966901504e-05,0.10222979811951519,93.40062489595951,7500,4.598412853716835e-05,2.0,17500,150.0,21.5,93.40062489595951,50,100,0.1098068870321731,0.00010704854173834587,0.00031661493900868467,-1.8,15000,15000,-1.8,7500,7500,5.504226737316998e-06,7.263634388440572e-06,3.3713838016399796e-06,2.6980736291477758e-05,1.657053282322562e-05,1.5141109235918627e-06,1.369659367553727e-05,2.9819100761610024e-05,3.9943781566399964e-05,2.5270331023075707e-05,0.00013581193656865252,0.05040434223425109,0.010933512382616755,6.551782716996968e-06,0.0001528361868986394,0.043832112131931354,0.003996856614248827,2.0372330909594892e-05,0.00021474836044944821,1.7192757328542056e-05,2.854602871809596e-05,7.144695212964197e-06,3.658592611578189e-06,5.2992032012244765e-06,4.059830413402467e-05,0.00014105008317674087,3.0304166831361917e-05,1.5652811593141982e-06,1.3826998073497599e-05,2.5535898020145247e-05
1,15000,False,3,1bb54_00000,2025-08-17_15-13-16,1755443596,8.60446834564209,26.819659948349,465116,intrinsic-attention2,10.156.0.3,26.819659948349,3,3.7187589350534602,1.5632371354149656e-05,3.718547214839624,3.457229329719009,0.25977544612170017,0.0010608386906984378,150.02,150,151,5000,26.5,0.0002517359971534461,93.40062489595951,4.6219766252832526e-05,-0.99,34,-20.5,93.40062489595951,7.646344068729794e-05,100,2.0,3.453159730820013,0.10136223842040636,15000,1438.5799678405945,1,0,0,0,0,0,52.56666666666667,30.300000000000008,0.00010486987074463621,-0.99,0.0003146842631391906,5000,-0.99,15000,15000,5000,0.007540047,1.0,22337,0.41160533,60762,20254,0.04070345684885979,0.25078171,22.386852,0.0034828119666,0.000631317558363,0.004156368,3.0,0.6910661,494.0,-0.03305126,0.2489456,137640.53333230113,5034.0,619182,22337,206394,60762,20254,5000.0,0,1400547.3913755326,137578.8576786942,137529.88684864523,5.363919156737388,150,150,0.0017790922878906713,-1.6,-20.5,7.584191752720513e-05,0.09855695596968872,93.40062489595951,7500,4.55225110577148e-05,3.0,22500,150.0,21.5,93.40062489595951,50,150,0.10977410118184924,0.00010582039067936004,0.0003159723948148719,-1.6,22500,22500,-1.6,7500,7500,5.833025513095318e-06,7.560023999618765e-06,3.4902050674882763e-06,2.7803500057171304e-05,1.695413059900451e-05,1.5797010322978672e-06,1.3878175702203288e-05,3.0203491645769152e-05,4.072065458770267e-05,2.5740182757739437e-05,0.0001411189373006819,0.05040226727192057,0.010929974298804882,6.5661848813761026e-06,0.0001527960249528405,0.04380649485058675,0.003993731377978111,2.0448667649179697e-05,0.00021611939694266764,1.6906811068464324e-05,2.8181311538251055e-05,7.052597767189051e-06,3.669849497166339e-06,5.233916860662831e-06,4.0357008911343695e-05,0.00014092784915511499,3.0308916424755504e-05,1.56917081595602e-06,1.3962640204211599e-05,2.5559429389429155e-05
1,20000,False,4,1bb54_00000,2025-08-17_15-13-25,1755443605,8.585660219192505,35.405320167541504,465116,intrinsic-attention2,10.156.0.3,35.405320167541504,4,3.716708462832851,1.560594764020061e-05,3.716495695041234,3.455101186261831,0.2598527105804642,0.0010603389236907095,150.02,150,151,5000,26.5,0.0002517359971534461,66.83846593574395,4.4525606870042105e-05,-0.95,33,-20.5,66.83846593574395,7.43950440766275e-05,133,3.0,3.451039235121863,0.09928114232039661,20000,1432.6189352802385,1,0,0,0,0,0,52.599999999999994,30.649999999999995,0.00010325381224113585,-0.95,0.0003072449291003212,5000,-0.95,20000,20000,5000,0.069411814,1.0,22337,0.41212693,81016,20254,0.020351728424429893,0.20669505,20.550148,0.0034828119666,0.000631317558363,0.0019548424,4.0,0.68933886,494.0,-0.07724745,0.20681673,137431.1055167293,5034.0,825576,22337,206394,81016,20254,5000.0,0,1398502.2815427547,137371.19156895237,137324.5184200536,5.360840089649975,150,150,0.0017633096049832384,-0.2,-20.5,0.00010411921065802643,0.09846959316986613,93.40062489595951,7500,5.632912603545856e-05,4.0,27500,150.0,21.5,93.40062489595951,50,200,0.10973277411012657,0.00013780707048433196,0.00041143111629098403,-0.2,30000,30000,-0.2,7500,7500,5.481573957349532e-06,7.321858803048719e-06,3.37133634630993e-06,2.746195560777899e-05,1.6830403792023343e-05,1.509603170420105e-06,1.3603515068881992e-05,3.005464546603079e-05,3.9307458097032436e-05,2.555559112518225e-05,0.00013577758306473718,0.0503972054491468,0.010923654785820427,6.579193160112481e-06,0.00015258051474344392,0.043773863862194326,0.003996943224099407,2.0428260954096912e-05,0.00021599402304412795,2.141127287367018e-05,3.575682648299661e-05,8.813396090190937e-06,4.945897906434682e-06,7.018723937608695e-06,5.390949457866588e-05,0.0001821680880929763,3.885549340640554e-05,2.2650262130062575e-06,1.8489617296667157e-05,3.2561169106424267e-05
1,25000,False,5,1bb54_00000,2025-08-17_15-13-34,1755443614,8.99659276008606,44.40191292762756,465116,intrinsic-attention2,10.156.0.3,44.40191292762756,5,3.7191410016745072,1.5579588074556666e-05,3.7189270657407456,3.4553789744092125,0.26200753954465533,0.0010594180044259788,150.02,150,151,5000,26.5,0.0002517359971534461,71.08297469902989,5.019516906368383e-05,-1.21,33,-26.5,71.08297469902989,8.992804075018927e-05,166,4.0,3.45130293800074,0.09833927093015518,25000,1425.0715490447528,1,0,0,0,0,0,52.66153846153846,30.699999999999996,0.00011876518233277515,-1.21,0.00035987358627912256,5000,-1.21,25000,25000,5000,0.07016039,1.0,22337,0.42362124,101270,20254,0.010175864212214947,0.28761604,23.145895,0.0034828119666,0.000631317558363,0.0021917112,5.0,0.6830977,494.0,-0.0042971796,0.15240537,137498.5119715163,5034.0,1031970,22337,206394,101270,20254,5000.0,0,1399290.5606194597,137441.97128113167,137397.58446970963,5.357464063503379,150,150,0.0017476273190438355,0.0,-20.5,7.690499991723692e-05,0.09879310913063818,93.40062489595951,7500,4.5161576344068834e-05,5.0,32500,150.0,21.5,93.40062489595951,50,250,0.11190823501909049,0.00010759611792342466,0.0003187712901689226,0.0,37500,37500,0.0,7500,7500,6.333280491341494e-06,8.224117654269522e-06,3.8741342169171075e-06,3.154912176492658e-05,1.912236855515753e-05,1.8213515743483105e-06,1.580638701206541e-05,3.4371208789178865e-05,4.645166356937213e-05,2.839346485924937e-05,0.0001606242794458171,0.05058320702472462,0.01092225054798501,6.575711219846852e-06,0.00015254010958518787,0.045731451453607075,0.00402846920179692,2.0469088476356118e-05,0.00021717400289022828,1.7196873943697893e-05,2.870354043298991e-05,7.167155083634962e-06,3.6135355932265496e-06,5.274207194960961e-06,4.09302433829401e-05,0.00014174863902326383,3.053242957749901e-05,1.565075913998898e-06,1.4082006741861115e-05,2.583683712760496e-05
1,30000,False,6,1bb54_00000,2025-08-17_15-13-43,1755443623,8.842559814453125,53.24447274208069,465116,intrinsic-attention2,10.156.0.3,53.24447274208069,6,3.717753611507801,1.5530632209898618e-05,3.7175388274633065,3.4540683765952074,0.261930521929194,0.001059053984350788,150.02,150,151,5000,22.5,0.0002517359971534461,93.40062489595951,4.4871591287869203e-05,-0.44,34,-26.5,93.40062489595951,7.560025846754933e-05,200,5.0,3.4499982428706715,0.09833832682052161,30000,1416.107598888272,1,0,0,0,0,0,52.48461538461538,29.72307692307692,0.00010407705392346907,-0.44,0.0003105560548664873,5000,-0.44,30000,30000,5000,0.055085123,1.0,22337,0.41771144,121524,20254,0.005087932106107473,0.30907458,20.078129,0.0034828119666,0.000631317558363,0.00030295568,6.0,0.6863657,494.0,0.021319283,0.2131316,137611.62610814802,5034.0,1238364,22337,206394,121524,20254,5000.0,0,1400542.5229916233,137558.55616537755,137516.3719059869,5.3563592714184445,150,150,0.0017320977459208892,-1.6,-20.5,7.368124373441453e-05,0.1006573106603173,93.40062489595951,7500,4.433990623236002e-05,6.0,37500,150.0,17.5,93.40062489595951,50,300,0.11185710729887938,0.000104710667781521,0.0003104667594847353,-1.6,45000,45000,-1.6,7500,7500,5.419026216552866e-06,7.436914737740191e-06,3.4543318444565694e-06,2.7306465863053828e-05,1.696438686011478e-05,1.4980802319646412e-06,1.3598433588878523e-05,3.0008022280566225e-05,3.9941523366496655e-05,2.5428297505868148e-05,0.00013799583964288484,0.050584804424494464,0.010917466752473395,6.569154063661273e-06,0.00015241150841505073,0.04568310896905267,0.004027634219799513,2.047227766691502e-05,0.0002185908028461017,1.6826916233774748e-05,2.753688938006356e-05,6.965363301050225e-06,3.5769979630801896e-06,5.150019947113479e-06,3.9469223892349055e-05,0.00013765696580528847,2.9687945360027963e-05,1.543386026613821e-06,1.3576498940814618e-05,2.506394502825532e-05
1,35000,False,7,1bb54_00000,2025-08-17_15-13-51,1755443631,8.572529554367065,61.817002296447754,465116,intrinsic-attention2,10.156.0.3,61.817002296447754,7,3.7161937499227995,1.549809588548764e-05,3.7159774745887404,3.452542137909299,0.2618952338298546,0.0010592216645216753,150.02,150,151,5000,33.5,0.0002517359971534461,66.83846593574395,4.62063556330996e-05,0.0,33,-26.5,66.83846593574395,7.748722582040435e-05,233,6.0,3.4484788196418967,0.09887575214044773,35000,1405.8911569682575,1,0,0,0,0,0,52.291666666666664,28.808333333333326,0.00010728603575920994,0.0,0.00031926020506882057,5000,0.0,35000,35000,5000,-0.017077446,1.0,22337,0.42336515,141778,20254,0.0025439660530537367,0.2682605,24.55627,0.0034828119666,0.000631317558363,0.0009198489,7.0,0.6873218,494.0,-0.023420168,0.27038944,137517.30190779237,5034.0,1444758,22337,206394,141778,20254,5000.0,0,1399675.927960019,137467.4445009243,137427.33496326307,5.352756438464256,150,150,0.0017165617983516959,-0.2,-20.5,7.599704729461463e-05,0.10035778796998784,93.40062489595951,7500,4.5772465872411505e-05,7.0,42500,150.0,17.5,93.40062489595951,50,350,0.11178317254589319,0.00010944745787943373,0.00032009439554917137,-0.2,52500,52500,-0.2,7500,7500,5.688516465717225e-06,7.459655054081426e-06,3.5141912906169925e-06,2.843871380940839e-05,1.7062924201074615e-05,1.5446866529267604e-06,1.3924135996940544e-05,3.066478201419071e-05,4.116649960775928e-05,2.610853090799668e-05,0.00014213419409058725,0.05056571387024765,0.01091506675493325,6.55399244794449e-06,0.00015239846333509893,0.04563055026936779,0.004026013357622198,2.0474004948858842e-05,0.00022022266472016615,1.7470008373917096e-05,2.852009500645699e-05,7.319334851120595e-06,3.7898144998947115e-06,5.357621523924327e-06,4.065751833803348e-05,0.00014066661382858698,3.079514074493186e-05,1.6334478320694527e-06,1.4332295768109214e-05,2.598993821991532e-05
1,40000,False,8,1bb54_00000,2025-08-17_15-14-00,1755443640,8.940210819244385,70.75721311569214,465116,intrinsic-attention2,10.156.0.3,70.75721311569214,8,3.717936009103658,1.547549500913759e-05,3.717718483282893,3.4542648313902697,0.2619142446015841,0.0010584919579273383,150.02,150,151,5000,33.5,0.0002517359971534461,71.08297469902989,4.54806359667957e-05,-0.64,33,-24.5,71.08297469902989,7.704329492542847e-05,266,7.0,3.450207709475513,0.1004372076006257,40000,1394.5580070123592,1,0,0,0,0,0,52.55384615384615,28.207692307692316,0.00010591605522580266,-0.64,0.0003118019997378997,5000,-0.64,40000,40000,5000,0.1283654,1.0,22337,0.41443068,162032,20254,0.0012719830265268683,0.2510523,19.24162,0.0034828119666,0.000631317558363,0.0018269933,8.0,0.67906857,494.0,-0.034451265,0.43418697,137409.37864517473,5034.0,1651152,22337,206394,162032,20254,5000.0,0,1398662.761378237,137362.6239752446,137324.38910763635,5.349574001409688,150,150,0.0017013290003823687,1.0,-17.5,9.379732934849135e-05,0.09826541730013559,93.40062489595951,7500,5.1664752043124943e-05,8.0,47500,150.0,21.5,93.40062489595951,50,400,0.1117786311404975,0.00012497554568641962,0.0003739544680749466,1.0,60000,60000,1.0,7500,7500,5.506805777284249e-06,7.480393042926092e-06,3.4505329362607954e-06,2.7899410693391166e-05,1.705391017112454e-05,1.510780868816696e-06,1.3901191637160243e-05,3.01786255499834e-05,3.983688241712665e-05,2.5607651082962864e-05,0.00013856916928107186,0.050584592291506976,0.010917469937385575,6.545522515645958e-06,0.00015255135875778643,0.04560325284662877,0.004026887874137383,2.049541490426193e-05,0.00022019752813688846,1.9536144450382852e-05,3.2192864946650354e-05,8.051157950799704e-06,4.402374315207277e-06,6.412165685447476e-06,4.880060774827029e-05,0.00016388807855939881,3.629102622655443e-05,1.8875376064533695e-06,1.678866129914103e-05,2.9159368522908526e-05
1,45000,False,9,1bb54_00000,2025-08-17_15-14-09,1755443649,8.611474514007568,79.3686876296997,465116,intrinsic-attention2,10.156.0.3,79.3686876296997,9,3.717145513832659,1.542951009565047e-05,3.7169275021801353,3.4535507523364437,0.26183798607552766,0.0010581610382832953,150.02,150,151,5000,33.5,0.0002517359971534461,93.40062489595951,4.4159526825075963e-05,-1.36,34,-27.5,93.40062489595951,7.547466046967921e-05,300,8.0,3.44950078437081,0.10091939929057844,45000,1382.2764327210712,1,0,0,0,0,0,51.824999999999996,28.691666666666663,0.00010443105124878477,-1.36,0.00030890854963906364,5000,-1.36,45000,45000,5000,0.04205817,1.0,22337,0.41205812,182286,20254,0.0006359915132634342,0.34476635,20.10087,0.0034828119666,0.000631317558363,0.004745754,9.0,0.66848624,494.0,0.06087255,0.12507845,137438.567414532,5034.0,1857546,22337,206394,182286,20254,5000.0,0,1399040.6673681976,137394.6684740257,137358.04841409877,5.3456573788355985,150,150,0.0016857877704815145,-1.8,-20.5,7.422602383956241e-05,0.09792603493944625,93.40062489595951,7500,4.394142020848078e-05,9.0,52500,150.0,21.5,93.40062489595951,50,450,0.1117171502990667,0.00010480469906920254,0.0003098243599944112,-1.8,67500,67500,-1.8,7500,7500,5.550055309728138e-06,7.47095672925573e-06,3.37989742857763e-06,2.7144358800335498e-05,1.6925988747574763e-05,1.6572618034485173e-06,1.380331386520907e-05,3.0270306887583786e-05,3.9746853516483166e-05,2.574746228733027e-05,0.0001355770437495355,0.05057055517848488,0.010917114657995493,6.536677296630044e-06,0.0001525649452190393,0.045556404858202344,0.004026359425325234,2.0507650709347427e-05,0.0002204280329607185,1.6681366803215648e-05,2.780474847026272e-05,6.907581719392826e-06,3.695874373582392e-06,5.283088855022933e-06,3.942993447776424e-05,0.00013714053561657012,2.941774241600853e-05,1.553694717924219e-06,1.3649980617482062e-05,2.5079120559481525e-05
1,50000,False,10,1bb54_00000,2025-08-17_15-14-18,1755443658,8.947821378707886,88.31650900840759,465116,intrinsic-attention2,10.156.0.3,88.31650900840759,10,3.7207073057342304,1.5404104945850418e-05,3.7204882854283166,3.4545929794330985,0.2643572915147689,0.001057746827932977,150.02,150,151,5000,25.5,0.0002517359971534461,66.83846593574395,4.5914962991302634e-05,-1.93,33,-27.5,66.83846593574395,7.65154859781323e-05,333,9.0,3.4505507214472133,0.10344295305025299,50000,1369.156095016673,1,0,0,0,0,0,49.99230769230769,27.146153846153844,0.00010659214202784494,-1.93,0.000315028091483246,5000,-1.93,50000,50000,5000,0.12668186,1.0,22337,0.4102495,202540,20254,0.0003179957566317171,0.24004635,21.25194,0.0034828119666,0.000631317558363,0.0023414844,10.0,0.64823157,494.0,-0.042657133,0.13643692,137404.21557051648,5034.0,2063940,22337,206394,202540,20254,5000.0,0,1398773.2283163797,137363.2527650148,137328.42979619643,5.340810098787252,150,150,0.0016708412127726968,-1.0,-20.5,7.202825072610045e-05,0.09622377602019697,93.40062489595951,7500,4.330736103231268e-05,10.0,57500,150.0,21.5,93.40062489595951,50,500,0.11423480613606866,0.00010557868692328449,0.00030623799612381153,-1.0,75000,75000,-1.0,7500,7500,5.706557273906633e-06,7.5283991044359856e-06,3.5044939705223182e-06,2.795143700631779e-05,1.7361523895113095e-05,1.5698944296027438e-06,1.4118261924392454e-05,3.0877164286141795e-05,4.039574629161485e-05,2.6145177851793613e-05,0.00013916174583663722,0.05059564133659807,0.010915907871483393,6.556570486025049e-06,0.0001525736558203323,0.04805148455955704,0.004023221481050389,2.0522994099486154e-05,0.00022182623262308,1.6996693421324996e-05,2.7448889734251212e-05,6.9028431219761735e-06,3.7625098037941485e-06,5.1528102721092385e-06,3.8988220666150696e-05,0.0001339115296941276,2.93676681841088e-05,1.6104456258468554e-06,1.3575293129132725e-05,2.5066060878521327e-05
