num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/rlmodule_inference_timer,env_runners/weights_seq_no,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/env_step_timer,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/env_reset_timer,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_explained_var,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_reset_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/sample,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_len_min,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions
1,5000,False,1,854ec_00000,2025-08-17_17-01-55,1755450115,9.831841945648193,9.831841945648193,535979,intrinsic-attention2,10.156.0.3,9.831841945648193,1,3.994625723993522,1.665600575506687e-05,3.994385717989644,3.6668942499964032,0.3258818440081086,0.0011204640031792223,0.000100173863379598,0.0,150.0,150,20.5,5.5716146514486605e-05,5000,-29.5,5000,66.83846593574395,150,33,66.83846593574395,3.6611308150022523,33,-3.0757575757575757,0.00030459700792562217,0.10725785224261045,1363.4656154733354,1,0,0,0,0,0,56.18,69.69333333333333,0.00040447158903166,5000,-3.0757575757575757,0.00013651325221810512,5000,5000,-3.0757575757575757,5000,5034,0,201360,20600,20600,5000,13492,201360,1489291.1671231096,152564.88648174756,152502.9236694646,0.6904913,0.0018408992081,1.0,13492,0.29699259996414185,-0.013584625,20600,515.0,0.2017593,9.311635,1.0,0.008456826,0.0027541439213,0.0009251809,0.12124637,20600,0.3119141,152661.7987329523,0.0013475470041157678,20.5,7500,50,93.40062489595951,5.816894925999804,150.0,150,6.670894989493861e-05,-24.5,93.40062489595951,50,0.48,0.00013285553189596063,1.0,0.11393245214072521,12500,150,0.18562488300085533,0.00016857780504841847,7500,0.000506189394212784,0.48,7500,0.48,7500,7500,3.24092635309972e-05,0.00017761797077709503,3.897374799898454e-05,2.073823105791308e-06,5.340811674085405e-05,1.8587801785584052e-05,2.1492297898511943e-05,9.067038160701876e-06,3.449296137335307e-05,4.674311666546174e-06,6.969178935246162e-06,9.295996278524399e-06,3.8241007132455707e-05,0.09517315599077847,0.0726680650113849,0.0003433390083955601,0.00016301299910992384,0.010093443997902796,0.006792708009015769,5.718374633223493e-06,8.928134895284645e-06,2.5901694250075758e-05,4.116233103136576e-05,1.0375657323027882e-05,3.760185427912095e-05,5.086623241219248e-05,2.2954726544590143e-05,2.5305915178820404e-06,6.717897894504625e-05,0.00021900019652681274
1,10000,False,2,854ec_00000,2025-08-17_17-02-04,1755450124,8.85885763168335,18.690699577331543,535979,intrinsic-attention2,10.156.0.3,18.690699577331543,2,3.993528612983646,1.6641685651848095e-05,3.9932874842797172,3.6646006780464084,0.327077471918019,0.0011201930831884965,8.067375097075625e-05,1.0,150.0151515151515,151,20.5,4.764333474057813e-05,5000,-29.5,10000,71.08297469902989,150,66,71.08297469902989,3.6588586844922975,33,-2.878787878787879,0.00030459700792562217,0.10421354601434855,1361.3553262171185,1,0,0,0,0,0,60.1,70.61666666666666,0.00033110522535625904,10000,-2.878787878787879,0.00010870280813944602,10000,5000,-2.878787878787879,5000,5034.0,0,201360,41200,20600,5000.0,13492,402720,1489361.1623541792,152563.91279680602,152504.5908333155,0.69028544,0.0018408992081,2.0,13492,0.14849629998207092,0.047198635,20600,515.0,0.26095274,9.445595,1.0,0.011376381,0.0027541439213,0.0012142524,0.10546731,41200,0.3098912,152655.74537455707,0.0013359919541107957,20.5,7500,100,93.40062489595951,5.808309407339839,150.0,150,4.4829318206634e-05,-24.5,93.40062489595951,50,-0.12,7.493540569996929e-05,2.0,0.10555912309049745,17500,150,0.1868445409508422,0.00010599165090698696,7500,0.00031277800813059894,-0.12,15000,-0.12,15000,7500,2.6660070221077453e-05,0.0001497163303181328,3.1007276298230344e-05,1.6142204839815465e-06,4.2957604818228685e-05,1.470931232190074e-05,1.741271708519873e-05,7.576300799000069e-06,2.964808529383863e-05,3.575049219702206e-06,5.385512698949483e-06,9.27150627830997e-06,3.8070396985858676e-05,0.09477756734078867,0.07431559133125121,0.0003420889582775999,0.0001628745191555936,0.010092437687999336,0.006763383398938459,3.332626185762664e-06,5.223593430905907e-06,1.705076335339365e-05,2.7068116252838935e-05,7.584313700393863e-06,2.5224376912398896e-05,3.0434328744879443e-05,1.3780077760861274e-05,1.5334978580036538e-06,3.93455078670131e-05,0.00013845863257492272
1,15000,False,3,854ec_00000,2025-08-17_17-02-14,1755450134,9.487122774124146,28.17782235145569,535979,intrinsic-attention2,10.156.0.3,28.17782235145569,3,3.9911133250337327,1.6624968712858392e-05,3.990871238606906,3.6629236169459563,0.32633939100875575,0.001118874612363288,8.888192540350286e-05,2.0,150.02,151,21.5,5.12308267531909e-05,5000,-29.5,15000,93.40062489595951,150,100,93.40062489595951,3.6572048949074407,34,-1.85,0.00030459700792562217,0.10367968152932008,1357.4460441792846,1,0,0,0,0,0,59.20714285714286,68.58571428571427,0.0003598539533056563,15000,-1.85,0.00011509789130909036,15000,5000,-1.85,5000,5034.0,0,201360,61800,20600,5000.0,13492,604080,1486274.9126697946,152238.75816080137,152182.19227056488,0.6891788,0.0018408992081,3.0,13492,0.07424814999103546,0.0035058947,20600,515.0,0.22418368,9.557203,1.0,-0.013466477,0.0027541439213,0.0048533548,0.06703872,61800,0.31936353,152325.21032048954,0.0013241366944552284,20.5,7500,150,93.40062489595951,5.807424659436483,150.0,150,4.733056992598122e-05,-24.5,93.40062489595951,50,-1.72,8.077120462501052e-05,3.0,0.10463774864052539,22500,150,0.18607006227130185,0.00011199737081962236,7500,0.00033294377988284937,-1.72,22500,-1.72,22500,7500,2.8573985602119737e-05,0.00016223267181082084,3.3859583090834936e-05,1.7712232481585044e-06,4.6688767978621646e-05,1.6276360626989566e-05,1.8340505062639908e-05,8.099998981858061e-06,3.13357060084894e-05,3.6551422336420257e-06,5.9755249872678165e-06,9.244731182116083e-06,3.7935233011376106e-05,0.09435167756746961,0.07399528536791186,0.0003429969686534605,0.00016287553404545178,0.010090513591143827,0.006736687234931742,3.495774372597935e-06,5.534607008549965e-06,1.7871234802364857e-05,2.8873436777438944e-05,7.794892334044311e-06,2.644381872221526e-05,3.2022566190978765e-05,1.469055734785278e-05,1.6287505956833385e-06,4.264276878138001e-05,0.00014785496449974664
1,20000,False,4,854ec_00000,2025-08-17_17-02-24,1755450144,10.859263896942139,39.03708624839783,535979,intrinsic-attention2,10.156.0.3,39.03708624839783,4,3.993078782833345,1.661512897688954e-05,3.992835325840869,3.665682235936372,0.32554559264858735,0.0011181830963447573,8.668109761588177e-05,3.0,150.02,151,21.5,4.9926591160033465e-05,5000,-25.5,20000,66.83846593574395,150,133,66.83846593574395,3.659986434808429,33,-0.65,0.00030459700792562217,0.10649563020924688,1351.780182332413,1,0,0,0,0,0,60.086666666666666,69.40666666666668,0.0003530514464773464,20000,-0.65,0.00011713954371310856,20000,5000,-0.65,5000,5034.0,0,201360,82400,20600,5000.0,13492,805440,1486134.0142982467,152216.35651187017,152162.2112396346,0.6670805,0.0018408992081,4.0,13492,0.07424814999103546,0.030047279,20600,515.0,0.2559963,10.133758,1.0,-0.009186983,0.0027541439213,0.009672828,0.13935225,82400,0.326918,152298.06594655022,0.0013130900875287046,20.5,7500,200,93.40062489595951,5.815883983282052,150.0,150,6.806366372399684e-05,-24.5,93.40062489595951,50,-1.72,0.00013458459214248683,4.0,0.12124230050001643,27500,150,0.18530263667858687,0.0001706579369923547,7500,0.0005119960255568844,-1.72,30000,-1.72,30000,7500,2.8374364254984322e-05,0.0001572367371062022,3.3325145314104164e-05,1.719630727336212e-06,4.6312374141874254e-05,1.6021110663349898e-05,1.8963700023722468e-05,7.91109252827446e-06,3.104821392985182e-05,3.9408294770599815e-06,5.9409937684577576e-06,9.232013813831144e-06,3.7813550571096125e-05,0.0939437987817553,0.0736709845242114,0.0003432763189749821,0.00016283053872718302,0.010084152045180832,0.006708361332587286,5.8404205732365865e-06,8.956260200900204e-06,2.5875634347616968e-05,4.131925401169192e-05,1.0583209367602794e-05,3.79336877825303e-05,5.100448855745232e-05,2.353538879089687e-05,2.627770542090906e-06,6.785991141226077e-05,0.0002205540674086788
1,25000,False,5,854ec_00000,2025-08-17_17-02-37,1755450157,12.726815700531006,51.76390194892883,535979,intrinsic-attention2,10.156.0.3,51.76390194892883,5,4.001407558074889,1.6580457733668593e-05,4.001163193722496,3.672804114366998,0.32675263690204465,0.0011172448053998736,7.378727456132985e-05,4.0,150.02,151,24.5,4.332979787818217e-05,5000,-25.5,25000,71.08297469902989,150,166,71.08297469902989,3.667131758280367,33,0.64,0.00030459700792562217,0.11567853038999601,1344.3914777437813,1,0,0,0,0,0,59.61666666666666,68.5611111111111,0.00030664357824301185,25000,0.64,0.00010259719108985648,25000,5000,0.64,5000,5034.0,0,201360,103000,20600,5000.0,13492,1006800,1487158.8074008715,152312.7229088544,152261.12776298088,0.6492434,0.0018408992081,5.0,13492,0.03712407499551773,-0.0049837306,20600,515.0,0.21791223,11.143883,1.0,0.030693412,0.0027541439213,0.0035102114,0.2581614,103000,0.32312378,152389.44784310166,0.0013020481866985066,20.5,7500,250,93.40062489595951,5.836563509229333,150.0,150,6.66752173508109e-05,-18.5,93.40062489595951,50,-1.52,0.00013241209654458417,5.0,0.14241407394889394,32500,150,0.18656389592186426,0.0001691805637242002,7500,0.0005064008841296733,-1.52,37500,-1.52,37500,7500,2.4732500375609355e-05,0.0001354481045464584,2.903975781688262e-05,1.5429116592228723e-06,3.9911575422204675e-05,1.378935572688202e-05,1.6721650868767738e-05,6.9525531232768345e-06,2.6983586903707053e-05,3.5202609392839672e-06,5.11484609609774e-06,9.201503663221083e-06,3.7670225060548394e-05,0.09352282003391237,0.07540194775892399,0.0003420573757563076,0.00016280085334137068,0.010066319354698936,0.0066794749492852116,5.959411606125322e-06,8.908034557339929e-06,2.6329127652296456e-05,4.0617909261360636e-05,1.0510494944794841e-05,3.7658785399798526e-05,5.0205039845447665e-05,2.3250116661111665e-05,2.5978677987753676e-06,6.695913321617814e-05,0.0002182832633080494
1,30000,False,6,854ec_00000,2025-08-17_17-02-49,1755450169,11.602836847305298,63.36673879623413,535979,intrinsic-attention2,10.156.0.3,63.36673879623413,6,4.013586741824228,1.664642311088478e-05,4.0133408312952525,3.6842337409432617,0.3274989331329786,0.0011181137172237873,0.00013661085651659705,5.0,150.02,151,24.5,6.864446089602258e-05,5000,-22.5,30000,93.40062489595951,150,200,93.40062489595951,3.6785622380075003,34,0.64,0.00030459700792562217,0.12851782323006775,1335.3103355667406,1,0,0,0,0,0,60.34117647058823,69.10588235294118,0.0005142193675787259,30000,0.64,0.0001707275502219209,30000,5000,0.64,5000,5034.0,0,201360,123600,20600,5000.0,13492,1208160,1465008.3592266226,150038.07496921218,149988.997244375,0.6248313,0.0018408992081,6.0,13492,0.018562037497758865,0.002486795,20600,515.0,0.21969593,10.5129385,1.0,0.15141732,0.0027541439213,0.0047374004,0.12744202,123600,0.3149717,150110.4262923859,0.001290754794815864,20.5,7500,300,93.40062489595951,5.841865274007068,150.0,150,4.591828345719237e-05,-24.5,93.40062489595951,50,-2.72,7.722718553261378e-05,6.0,0.1396037019099458,37500,150,0.18662652946258132,0.00010765003888902736,7500,0.00032369047504515524,-2.72,45000,-2.72,45000,7500,3.87881907302851e-05,0.00022141055461969922,5.12290101234802e-05,2.602318136887372e-06,6.922679268093947e-05,2.355573080550493e-05,2.5966653820000505e-05,1.047518039188998e-05,4.211479421587143e-05,6.0495413413573355e-06,8.900176377710512e-06,9.202948738700516e-06,3.755847287744629e-05,0.09355132835363474,0.07540073826137493,0.00034462670194488834,0.0001630099749200648,0.01009443591123645,0.006683316259764816,3.358963720546188e-06,5.315158243728473e-06,1.733578966945061e-05,2.7930985064980847e-05,7.631808994684723e-06,2.5567259093530438e-05,3.0764695563643675e-05,1.4182072526919643e-05,1.5684697900463494e-06,4.0774430712717045e-05,0.00014594426657485324
1,35000,False,7,854ec_00000,2025-08-17_17-03-00,1755450180,11.633685827255249,75.00042462348938,535979,intrinsic-attention2,10.156.0.3,75.00042462348938,7,4.014041048835948,1.6610648757326982e-05,4.013794072522355,3.6854924089339236,0.32669556390176263,0.0011163904899610922,7.715938102993067e-05,6.0,150.02,151,24.5,4.5557959039286e-05,5000,-22.5,35000,66.83846593574395,150,233,66.83846593574395,3.679840984717414,33,-0.24,0.00030459700792562217,0.12728610813966953,1324.9531732621724,1,0,0,0,0,0,59.88235294117648,69.24117647058823,0.0003172218866109258,35000,-0.24,0.00010518451310355212,35000,5000,-0.24,5000,5034.0,0,201360,144200,20600,5000.0,13492,1409520,1464145.7777931641,149942.02094914194,149895.23733482783,0.633335,0.0018408992081,7.0,13492,0.009281018748879433,0.0015393517,20600,515.0,0.21916328,9.306938,1.0,0.27018988,0.0027541439213,0.0046156477,0.12736334,144200,0.3157233,150009.78806854883,0.0012794669169421385,20.5,7500,350,93.40062489595951,5.859044251387026,150.0,150,4.62836304738915e-05,-24.5,93.40062489595951,50,-2.92,7.787673333218827e-05,7.0,0.13647052006082958,42500,150,0.1858731053579982,0.00011050650052148215,7500,0.00032246061102513766,-2.92,52500,-2.92,52500,7500,2.5892375751674735e-05,0.0001420832008143899,3.030773281306903e-05,1.5260186146209908e-06,4.085473688816803e-05,1.3993048317018893e-05,1.6903160990221358e-05,7.205750586411535e-06,2.830638442621116e-05,3.4467039541440736e-06,5.1520161122865605e-06,9.163779228899705e-06,3.7393128253606024e-05,0.09316113230008784,0.07506427679882446,0.0003433124348613943,0.00016285412519155627,0.01009221012205822,0.00666121131711285,3.496293794004678e-06,5.444906757522322e-06,1.807576343414401e-05,2.7955297032330744e-05,7.60381233164459e-06,2.5794015813651367e-05,3.143722342844926e-05,1.4329885662183374e-05,1.6051532595267226e-06,4.156547575619748e-05,0.00014082387759813006
1,40000,False,8,854ec_00000,2025-08-17_17-03-13,1755450193,12.397879838943481,87.39830446243286,535979,intrinsic-attention2,10.156.0.3,87.39830446243286,8,4.025580875927592,1.6582412353316743e-05,4.0253327657670415,3.697724262314659,0.3260030341427564,0.001115592285061447,8.61333264968047e-05,7.0,150.02,151,22.5,4.945206963593635e-05,5000,-22.5,40000,71.08297469902989,150,266,71.08297469902989,3.692095295540246,33,-2.86,0.00030459700792562217,0.1324043119198177,1313.2735545861015,1,0,0,0,0,0,60.547058823529426,68.31764705882352,0.0003437311151031093,40000,-2.86,0.00011277513236305996,40000,5000,-2.86,5000,5034.0,0,201360,164800,20600,5000.0,13492,1610880,1462408.7858875163,149757.44378319834,149712.9965038136,0.65119433,0.0018408992081,8.0,13492,0.004640509374439716,0.016723808,20600,515.0,0.2373517,9.46734,1.0,0.24071264,0.0027541439213,0.0043059858,0.07230501,164800,0.3201733,149820.79320051236,0.0012681876977578804,18.5,7500,400,93.40062489595951,5.872590085803115,150.0,150,6.900464679996473e-05,-24.5,93.40062489595951,50,-3.72,0.0001365806984933065,8.0,0.1447780260296713,47500,150,0.18513953985445644,0.00017210495554953,7500,0.0005154054328678946,-3.72,60000,-3.72,60000,7500,2.7797035159926618e-05,0.0001564473007976852,3.18587050734592e-05,1.6586525157729992e-06,4.460509502303343e-05,1.5322355528897877e-05,1.8494160032095492e-05,7.680463650055479e-06,3.052038607028619e-05,3.6181258557906256e-06,5.5633142510502094e-06,9.137881459884683e-06,3.721094697595755e-05,0.09276568732715317,0.0747581913908604,0.0003422723304804928,0.00016292649386433412,0.010087816710738516,0.006635360183842091,5.951261360409866e-06,9.447014801891447e-06,2.621798691657894e-05,4.1835013465706396e-05,1.062602557956936e-05,3.824619960764602e-05,5.11580271874918e-05,2.3709627296885127e-05,2.6518548533162952e-06,6.782249657534107e-05,0.0002229305510570282
1,45000,False,9,854ec_00000,2025-08-17_17-03-23,1755450203,9.757591009140015,97.15589547157288,535979,intrinsic-attention2,10.156.0.3,97.15589547157288,9,4.023309750598284,1.655432821922446e-05,4.023060630609381,3.6962406197315754,0.3252158318514146,0.0011141886922900416,7.809779827496038e-05,8.0,150.02,151,22.5,4.592478964435759e-05,5000,-35.5,45000,93.40062489595951,150,300,93.40062489595951,3.690634245324811,34,-4.21,0.00030459700792562217,0.12009722015951411,1300.5799780482962,1,0,0,0,0,0,60.44285714285714,67.74285714285715,0.00032044490354497996,45000,-4.21,0.00010757840105219237,45000,5000,-4.21,5000,5034.0,0,201360,185400,20600,5000.0,13492,1812240,1463575.025767465,149870.77368862496,149827.81695069766,0.60565966,0.0018408992081,9.0,13492,0.002320254687219858,0.013545652,20600,515.0,0.22974019,9.366659,1.0,0.2328574,0.0027541439213,0.0038849495,0.10809452,185400,0.31368393,149930.56919239048,0.0012573320308441839,17.5,7500,450,93.40062489595951,5.873307937355091,150.0,150,4.7912880796434254e-05,-24.5,93.40062489595951,50,-5.52,8.033470733735653e-05,9.0,0.1289195983191894,52500,150,0.18438562230589223,0.00010998884269514913,7500,0.00033259204974733444,-5.52,67500,-5.52,67500,7500,2.6264797695565572e-05,0.00014270120916961968,3.00647141053441e-05,1.5579048642027105e-06,4.136208088919411e-05,1.4558022161207402e-05,1.7429173292848792e-05,7.2727166679924315e-06,2.858670527590734e-05,3.449232004456858e-06,5.217036388800387e-06,9.109682695632836e-06,3.704285754048696e-05,0.09236077320391746,0.07445012980691638,0.00034096780723939335,0.00016287007894047234,0.010077233843664306,0.006607392291925964,3.4384854154217236e-06,5.504497571159474e-06,1.7615460911423194e-05,2.8568929460271692e-05,7.909261941038555e-06,2.6425053229854273e-05,3.1467915911283695e-05,1.4772650199235964e-05,1.6012709448938928e-06,4.160539291976128e-05,0.00015084803032218888
1,50000,False,10,854ec_00000,2025-08-17_17-03-33,1755450213,10.054613828659058,107.21050930023193,535979,intrinsic-attention2,10.156.0.3,107.21050930023193,10,4.027775735942285,1.6516315011710577e-05,4.027525689933275,3.6994650719042577,0.3264584354129511,0.0011122861654460775,7.852150569269814e-05,9.0,150.02,151,22.5,4.646264130545986e-05,5000,-35.5,50000,66.83846593574395,150,333,66.83846593574395,3.69387999569148,33,-3.67,0.00030459700792562217,0.12211269106002874,1287.092198394854,1,0,0,0,0,0,60.18666666666666,68.02666666666667,0.0003218781347426664,50000,-3.67,0.00010661589720347058,50000,5000,-3.67,5000,5034.0,0,201360,206000,20600,5000.0,13492,2013600,1464141.016135059,149921.52487353375,149880.54967361028,0.5958454,0.0018408992081,10.0,13492,0.001160127343609929,-0.0232635,20600,515.0,0.19802365,11.099217,1.0,0.22403246,0.0027541439213,0.0039444384,0.1562037,206000,0.32102236,149977.36588319842,0.0012463270005623676,20.5,7500,500,93.40062489595951,5.87026235498143,150.0,150,6.800008828506077e-05,-24.5,93.40062489595951,50,-4.32,0.00013498995548239767,10.0,0.11275460295975791,57500,150,0.18565755976287787,0.00017112652912827889,7500,0.0005153232258719878,-4.32,75000,-4.32,75000,7500,2.626877420712852e-05,0.00014562586432331556,2.981489900861647e-05,1.569457806559338e-06,4.150990597928066e-05,1.4178472919341582e-05,1.722538222350431e-05,7.322146910790587e-06,2.851178391764935e-05,3.4067150322202318e-06,5.2914655762839014e-06,9.082185887296999e-06,3.687358896595209e-05,0.09195235358188107,0.07616395419879679,0.00034124076911159936,0.00016280743824220365,0.010071525195178283,0.006580053039094865,5.867455757129868e-06,9.008613685896912e-06,2.588751382295058e-05,4.166897094644706e-05,1.0548218073780704e-05,3.790221281339781e-05,5.11795948101792e-05,2.3064303506310824e-05,2.7509855492049345e-06,6.775901065649565e-05,0.0002233263340185624
