num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/time_between_sampling,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/sample,env_runners/num_episodes,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_return_mean/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/module_train_batch_size_mean,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_entropy_coeff,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/mean_kl_loss,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_min,evaluation/env_runners/sample,evaluation/env_runners/num_episodes,evaluation/env_runners/env_to_module_sum_episodes_length_in,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items
1,252500.0,False,1,c357b_00000,2025-08-16_21-34-44,1755380084,9.983473062515259,9.983473062515259,39544,intrinsic-attention2,10.156.0.3,9.983473062515259,1,6.973296481999569,1.7915999706019647e-05,6.97300370999983,6.18858226500015,0.7793717129989091,0.0014182079994498054,5050.0,5000.0,0.05712047975999666,0.00015326870385278253,7.95981247115703e-05,0.0,50.0,252500.0,-0.88,0.005790009058533251,50,17.5,-18.5,0.1031345411286038,100.0,50,26.762340024562445,0.0015707340007793391,26.762340024562445,746.6216497425504,1,0,0,0,0,0,92.82142857142857,65.05714285714286,-0.88,0.0005878284369644091,5000.0,252500.0,0.00018119736294207024,252500.0,-0.88,5000.0,1.0,0.24040008,0.00018522006,0.4068186283111572,10395,693.0,28.248549,10395,16919,-0.0046902895,0.14140435,0.0126971663454,0.68533933,0.014387314,0.24356255,0.0022736862,1.0,110414.24919474615,76500,0,10395,10395,16919,76500,5000,5100,808185.1229024681,110219.84928984927,110078.56752755569,50,0.00014555073012926376,27.168093331925355,7.647389151398416e-05,50.0,7500,1.3,-15.5,50,0.00035735100027523004,2500,15.5,0.05748103133999393,1.0,50,2.9835250319993065,50,27.168093331925355,0.6825111070011189,0.0005878838329878296,1.3,2500,0.00018299557780413823,2500,1.3,2500,2500,7.492361283421881e-05,5.600761708206502e-05,3.4483194054695257e-06,2.5798069013079007e-05,0.0002526625039583711,6.0893680873219345e-05,4.714175678747256e-05,5.598735586370932e-06,1.0997037060168214e-05,2.7041522354537802e-05,8.801412239616283e-06,0.10179575700021815,0.019277946001238888,0.5477857129990298,0.011630700999376131,1.2442000297596678e-05,3.658900095615536e-05,0.00019608200091170147,0.001117530000556144,2.450531981810492e-06,3.899758732302458e-05,7.085275559548351e-05,0.0002586296421401502,5.033537037939955e-05,2.4601793723423952e-05,9.179789497432763e-06,5.909880443787901e-06,4.749918041836824e-05,1.0786863424139189e-05,2.8217599301243357e-05
1,10000.0,False,2,c357b_00000,2025-08-16_21-34-54,1755380094,9.380358219146729,19.363831281661987,39544,intrinsic-attention2,10.156.0.3,19.363831281661987,2,6.968292641999579,1.7913439696712884e-05,6.967997713249843,6.18803030351015,0.7749105650489219,0.0014195419694624436,200.0,5000.0,0.056403335290033295,0.000146338263878519,7.706665467579532e-05,1.0,50.0,10000.0,0.8900000000000001,0.027896236870674086,50,18.5,-17.5,0.07504725346890426,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,833.1900201866141,1,0,0,0,0,0,99.95384615384614,66.5,0.8900000000000001,0.0005564566615538897,5000.0,10000.0,0.00018089562470015498,10000.0,0.8900000000000001,5000.0,1.0,0.2353664,0.00018522006,0.2034093141555786,20790,693.0,26.429943,10395,16919,-0.00048577785,0.14047636,0.0126971663454,0.67758536,0.01905806,0.24232467,0.0019295546,2.0,110391.12364903928,76500,0,20790,10395,16919,153000,5000.0,5100.0,808150.6195611787,110203.90524482126,110066.82407060351,100,0.00014363934466359688,27.168093332126602,6.98406345132548e-05,50.0,12500,0.3,-16.5,50,0.00035581494026700963,2500,15.5,0.05647922080999706,2.0,50,2.982482627529316,50,27.168093332126602,0.6780572124711034,0.0005440849471864124,0.3,5000,0.00018240534939398232,2500,0.3,5000,2500,7.184577959020365e-05,5.2508857177701993e-05,5.040445242431121e-06,2.5929531527057098e-05,0.0002494653097013036,4.2611001091042874e-05,4.715380695880531e-05,6.514045908613984e-06,1.083632372762292e-05,2.9347369639133045e-05,9.021148553904938e-06,0.10198321603022123,0.019268243091228213,0.5431129654290271,0.011673489519380383,1.2426760295056737e-05,3.655296093711513e-05,0.0001959434109085123,0.0011170670205501666,2.571262880600559e-06,4.027457793840807e-05,7.389348544825509e-05,0.00024168214255312074,4.954961982066412e-05,2.3643276134538308e-05,8.86320108236127e-06,5.964584948586466e-06,4.4586678162814347e-05,1.5895342520606627e-05,2.5981046915373395e-05
1,-232500.0,False,3,c357b_00000,2025-08-16_21-35-03,1755380103,8.913384199142456,28.277215480804443,39544,intrinsic-attention2,10.156.0.3,28.277215480804443,3,6.960406824009583,1.7891055292784584e-05,6.960110472147346,6.181993960985059,0.7730483106484302,0.0014203808497628419,-4650.0,5000.0,0.05124711996000768,0.00013454989148027467,7.180262353487388e-05,2.0,50.0,-232500.0,-0.5600000000000003,0.03233807282126253,50,17.5,-18.5,0.06281652196739379,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,893.8078788526242,1,0,0,0,0,0,99.91538461538462,67.11538461538461,-0.5600000000000003,0.0005047330955192938,5000.0,-232500.0,0.00016202484221446135,-232500.0,-0.5600000000000003,5000.0,1.0,0.23934442,0.00018522006,0.1017046570777893,31185,693.0,26.564655,10395,16919,0.00053066015,0.06035353,0.0126971663454,0.68645066,0.038188852,0.26503202,0.0027945118,3.0,110573.8952649469,76500,0,31185,10395,16919,229500,5000.0,5100.0,809680.6483057118,110396.3989687611,110264.64398373131,150,0.00013922965128605194,27.168093332126602,6.839783158325904e-05,50.0,17500,0.3,-16.5,50,0.0003542051408643601,2500,15.5,0.05377028859991697,3.0,50,2.9796894705340273,50,27.168093332126602,0.6762621021563849,0.0005197215148031208,0.3,7500,0.0001710112751691098,2500,0.3,7500,2500,6.68546101959717e-05,4.6884316217220113e-05,2.4513404755582867e-06,2.1738690825952793e-05,0.00022377648134258717,4.157631206444451e-05,4.292081291907387e-05,5.376927617724573e-06,1.0555667913152867e-05,2.5068965947254744e-05,8.145224786959485e-06,0.10198002331992738,0.01923953550031347,0.5413500356247357,0.011675590444180851,1.2399652683234307e-05,3.659344133138802e-05,0.0001958921168017696,0.0011161291003545558,2.4647570270600425e-06,3.884352600108158e-05,6.875793079492755e-05,0.00023017088727801148,4.967043294618511e-05,2.2730182161828455e-05,8.991265655421449e-06,5.720452753286866e-06,4.4294577582516164e-05,1.0903888200596636e-05,2.592226827901347e-05
1,-475000.0,False,4,c357b_00000,2025-08-16_21-35-12,1755380112,8.894335985183716,37.17155146598816,39544,intrinsic-attention2,10.156.0.3,37.17155146598816,4,6.952973837859495,1.788273475024107e-05,6.952675806545865,6.179238415315216,0.7683642246519566,0.0014236422912679285,-9500.0,5000.0,0.054261090259933524,0.00014972611447162316,7.048272743490602e-05,3.0,50.0,-475000.0,-0.36999999999999994,0.03471433815939946,50,16.5,-19.5,0.058629222767583956,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,861.9995900730694,1,0,0,0,0,0,99.96666666666665,67.58333333333333,-0.36999999999999994,0.000534902495132005,5000.0,-475000.0,0.00017441831267676599,-475000.0,-0.36999999999999994,5000.0,1.0,0.24045038,0.00018522006,0.05085232853889465,41580,693.0,28.103062,10395,16919,0.0007906556,0.07652982,0.0126971663454,0.6860603,0.0427636,0.2701447,0.00015305291,4.0,110630.95652616609,76500,0,41580,10395,16919,306000,5000.0,5100.0,810301.3355968706,110464.0448097605,110337.98711700807,200,0.00013780441245238347,27.168093332126602,6.888604835476979e-05,50.0,22500,1.5,-16.5,50,0.0003525482394510763,2500,16.5,0.05157806167992021,4.0,50,2.976445015348688,50,27.168093332126602,0.6715983815748172,0.0005195713740858028,1.5,10000,0.00017058992317922213,2500,1.5,10000,2500,7.20436928675865e-05,5.099173636082362e-05,2.572090245233525e-06,2.34009219194732e-05,0.00023479462796080106,4.083656852298963e-05,4.493553731640525e-05,5.765088328425655e-06,1.0788956284373068e-05,2.7166419733526422e-05,8.80421622311841e-06,0.1019450189367276,0.01921152572532061,0.5367232835384905,0.011703849389743415,1.2390646154512068e-05,3.656596691303821e-05,0.00019617935563571155,0.0011151959893501136,2.601435115684184e-06,3.9135090154814214e-05,6.769732823169389e-05,0.0002282447117556421,4.990465433332017e-05,2.3011685234329707e-05,9.426321633858879e-06,6.494670358392229e-06,4.396632308739519e-05,1.0420162495265472e-05,2.6093051213464363e-05
1,-717500.0,False,5,c357b_00000,2025-08-16_21-35-21,1755380121,9.038961172103882,46.21051263809204,39544,intrinsic-attention2,10.156.0.3,46.21051263809204,5,6.946260765060894,1.7832047402753924e-05,6.945957542530411,6.176705075592063,0.7641623713454444,0.0014254950283542048,-14350.0,5000.0,0.05453848313005436,0.00014307347513966518,7.077176986847267e-05,4.0,50.0,-717500.0,1.550000000000001,0.033195577489156795,50,18.5,-16.5,0.056814902875072446,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,868.3614643449597,1,0,0,0,0,0,99.96153846153847,67.60000000000001,1.550000000000001,0.0005369190318479178,5000.0,-717500.0,0.000174338320785212,-717500.0,1.550000000000001,5000.0,1.0,0.2401055,0.00018522006,0.025426164269447327,51975,693.0,28.593643,10395,16919,-0.0024834871,0.38730976,0.0126971663454,0.69036114,0.0058972132,0.23322079,0.006907773,5.0,110560.13068163849,76500,0,51975,10395,16919,382500,5000.0,5100.0,809974.4009220805,110403.73532214883,110282.9533968336,250,0.000140825450553567,27.168093332126602,7.09355575233247e-05,50.0,27500,0.1,-16.5,50,0.0003510488770572299,2500,16.5,0.051756531900045956,5.0,50,2.973892262745211,50,27.168093332126602,0.6673811788190722,0.0005512398618466786,0.1,12500,0.00017666189598235525,2500,0.1,12500,2500,6.951755584457036e-05,5.277486156540106e-05,2.480144916145529e-06,2.3533437108536496e-05,0.00023623127905549333,4.0050539387108855e-05,4.4494315885737846e-05,5.9218097377716325e-06,1.0798541135436903e-05,2.7220320801290795e-05,8.758599475963676e-06,0.10205798150735858,0.019194188578062207,0.532362181543102,0.011753600085852946,1.23600896834601e-05,3.64929172462693e-05,0.00019613027207429453,0.0011155557994645406,2.44376445096863e-06,3.795021583784052e-05,7.093490721422315e-05,0.00024666616950095064,5.353417784511119e-05,2.5937149479718377e-05,9.22978821892231e-06,5.836421821863426e-06,4.577349161719292e-05,1.110610582307988e-05,2.827741255575578e-05
1,-960000.0,False,6,c357b_00000,2025-08-16_21-35-29,1755380129,8.490141868591309,54.70065450668335,39544,intrinsic-attention2,10.156.0.3,54.70065450668335,6,6.935958791330286,1.778773693487615e-05,6.935654104415108,6.171056685396148,0.7595048703919799,0.0014257023580668863,-19200.0,5000.0,0.051782546239992344,0.00018508261689095522,6.59998209281881e-05,5.0,50.0,-960000.0,1.8600000000000003,0.03351916673316802,50,18.5,-15.5,0.05559128502935909,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,920.8244660654339,1,0,0,0,0,0,99.96666666666665,67.60833333333333,1.8600000000000003,0.0004810888990217224,5000.0,-960000.0,0.00016159997184148504,-960000.0,1.8600000000000003,5000.0,1.0,0.23549649,0.00018522006,0.012713082134723663,62370,693.0,25.867613,10395,16919,0.0006194711,0.101694055,0.0126971663454,0.6866586,0.027148506,0.24970183,0.002326162,6.0,110649.02111979925,76500,0,62370,10395,16919,459000,5000.0,5100.0,810817.3343601422,110502.40686979154,110386.90764182227,300,0.00012898277368807962,27.168093332126602,6.705526140239013e-05,50.0,32500,0.3,-16.5,50,0.000349359538285817,2500,16.5,0.05076677802995619,6.0,50,2.9696637032277655,50,27.168093332126602,0.6627736407508924,0.00047149481898775254,0.3,15000,0.00015393114158443423,2500,0.3,15000,2500,6.326053833552399e-05,4.5958624544265076e-05,2.335695861994966e-06,2.1395691098953666e-05,0.00021269769499316314,3.982334089006715e-05,4.520897401888581e-05,5.282608911299693e-06,1.0185864545994939e-05,2.5284701673894918e-05,7.936698362832854e-06,0.10203612054229039,0.01916422735227719,0.5278026663176663,0.011755640174995335,1.2327078788116862e-05,3.6398558072781285e-05,0.00019609397935483843,0.0011190379314710043,2.1282346657066166e-06,3.52869688816544e-05,6.117958445216501e-05,0.0002153652253214059,4.3796891326663544e-05,2.1063963675657005e-05,7.984913431156222e-06,4.894520122709645e-06,4.151740824337909e-05,1.0031549881378315e-05,2.4553489704280795e-05
1,-1202500.0,False,7,c357b_00000,2025-08-16_21-35-38,1755380138,9.115821123123169,63.81647562980652,39544,intrinsic-attention2,10.156.0.3,63.81647562980652,7,6.930403164416977,1.7751269566178766e-05,6.93009709676095,6.170139021272195,0.754853899448063,0.0014262517844852317,-24050.0,5000.0,0.05593886457001645,0.00015007355555781768,7.494688502208108e-05,6.0,50.0,-1202500.0,2.0,0.03214771957036486,50,19.5,-17.5,0.05724549698635592,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,843.7396367207983,1,0,0,0,0,0,99.95384615384616,67.63076923076925,2.0,0.0005488834579369853,5000.0,-1202500.0,0.00017995663191389659,-1202500.0,2.0,5000.0,1.0,0.24042626,0.00018522006,0.006356541067361832,72765,693.0,26.466341,10395,16919,0.00042384863,0.09095926,0.0126971663454,0.6803957,-0.014802124,0.21264264,0.0024371063,7.0,110900.04149153651,76500,0,72765,10395,16919,535500,5000.0,5100.0,812855.0293447339,110763.45542075933,110653.33088387811,350,0.00013833113432174234,27.168093332126602,6.836242378667651e-05,50.0,37500,0.9,-16.5,50,0.0003477463029171425,2500,16.5,0.050651708529931054,7.0,50,2.967091693025479,50,27.168093332126602,0.6582108520433841,0.0005258447763353479,0.9,17500,0.00017790703273648205,2500,0.9,17500,2500,7.30353687713862e-05,5.244751906924213e-05,2.6537455813970354e-06,2.3462767438513888e-05,0.00024198356008503394,4.1717509466722147e-05,4.6137051734958964e-05,6.553442773985361e-06,1.2248421991217833e-05,2.7569745464654507e-05,9.354715492837799e-06,0.10200397980687544,0.019133976718749106,0.523299062194488,0.011757145403239048,1.2286248001514575e-05,3.6318642484684446e-05,0.0001960064695714542,0.0011228297221523682,3.1376839366701083e-06,4.020154479478044e-05,6.993035721913862e-05,0.00022878328045693535,4.860798252131794e-05,2.3406664758401106e-05,9.325770637902679e-06,6.666218974074763e-06,4.9167469324312885e-05,1.0895103440317218e-05,2.6190464264263892e-05
1,-1445000.0,False,8,c357b_00000,2025-08-16_21-35-49,1755380149,10.482219219207764,74.29869484901428,39544,intrinsic-attention2,10.156.0.3,74.29869484901428,8,6.936073796032807,1.7901626872882647e-05,6.935766346343344,6.175628644369477,0.7550072167435872,0.0014307234866337275,-28900.0,5000.0,0.06202353224998657,0.00022103044465060913,8.21157248245933e-05,7.0,50.0,-1445000.0,-0.019999999999999997,0.03258045492372965,50,16.5,-19.5,0.05804371954338736,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,835.8078336018589,1,0,0,0,0,0,99.63571428571429,64.2,-0.019999999999999997,0.000574149470710799,5000.0,-1445000.0,0.0001879704754183283,-1445000.0,-0.019999999999999997,5000.0,1.0,0.23970248,0.00018522006,0.003178270533680916,83160,693.0,25.74531,10395,16919,-0.0010471344,0.07070586,0.0126971663454,0.6737776,0.034993023,0.2617878,0.0011929731,8.0,110976.57268063485,76500,0,83160,10395,16919,612000,5000.0,5100.0,813621.2924547468,110851.19744766387,110746.25684710953,400,0.00012614626995412852,27.168093332126602,6.653640804984207e-05,50.0,42500,0.3,-15.5,50,0.0003461949298960264,2500,16.5,0.05431133168996894,8.0,50,2.966814181245228,50,27.168093332126602,0.6583762411929354,0.00048491743579606717,0.3,20000,0.00015974355471952886,2500,0.3,20000,2500,7.412961561203292e-05,5.4978941726815664e-05,2.447996050226579e-06,2.5624397174035855e-05,0.0002611102611388087,4.458873367836936e-05,4.556784896066748e-05,5.857946627704381e-06,1.1156357774703802e-05,3.153317921078315e-05,9.993554221288995e-06,0.10493204696880364,0.019122030791569447,0.5204860400425464,0.01182060857921109,1.2247335520451877e-05,3.624883605860349e-05,0.00019604355486899772,0.0011216452549377518,2.226782237979466e-06,3.743943614717138e-05,6.273414808268662e-05,0.00021707871400395643,4.581065981796656e-05,2.203561489053594e-05,7.836845431528593e-06,5.210546622740982e-06,4.240719711014664e-05,1.0617179706098039e-05,2.487323580606801e-05
1,-1687500.0,False,9,c357b_00000,2025-08-16_21-35-58,1755380158,8.688555002212524,82.9872498512268,39544,intrinsic-attention2,10.156.0.3,82.9872498512268,9,6.9259926839124875,1.7849510617282582e-05,6.925684197629917,6.1702697305957805,0.7502769195761585,0.001428795941764423,-33750.0,5000.0,0.05181149175001336,0.0001364087915273036,6.971919227321712e-05,8.0,50.0,-1687500.0,3.149999999999998,0.03743052523514836,50,17.5,-16.5,0.060049899053075874,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,857.607861313061,1,0,0,0,0,0,99.70769230769231,62.2153846153846,3.149999999999998,0.0005114951132316456,5000.0,-1687500.0,0.00016697536970476057,-1687500.0,3.149999999999998,5000.0,1.0,0.23543952,0.00018522006,0.001589135266840458,93555,693.0,23.693878,10395,16919,0.0010129213,0.065521955,0.0126971663454,0.6721631,-0.041127093,0.18149626,0.00033569222,9.0,111373.65877814354,76500,0,93555,10395,16919,688500,5000.0,5100.0,816724.832165761,111258.44355871419,111158.13999736044,450,0.00014125726581345303,27.168093332126602,6.893687251428258e-05,50.0,47500,-0.5,-16.5,50,0.0003446255706046945,2500,16.5,0.05450092199991559,9.0,50,2.9644492515827756,50,27.168093332126602,0.6537655694610092,0.0005252654064322581,-0.5,22500,0.0001755383987397547,2500,-0.5,22500,2500,6.693655484266487e-05,5.007595331043244e-05,2.477406232065699e-06,2.2662302720585684e-05,0.00022754341003292672,3.8566331298896374e-05,4.2540421475691515e-05,5.757172713077644e-06,1.0404455177094954e-05,2.5632209235111467e-05,8.902198105012037e-06,0.10484659368911853,0.019099411993666857,0.5159892539321171,0.011817997513416252,1.2199992157430424e-05,3.616520768662911e-05,0.0001960871993175853,0.0011200713924003098,2.54934198974445e-06,3.883151906233062e-05,7.063772843084446e-05,0.00022548237597435017,5.0362482834073826e-05,2.4308734001780625e-05,9.22364783001682e-06,6.328569412977527e-06,4.3563756121818765e-05,1.0801515245746661e-05,2.6783157980318776e-05
1,-1930000.0,False,10,c357b_00000,2025-08-16_21-36-06,1755380166,8.9006187915802,91.887868642807,39544,intrinsic-attention2,10.156.0.3,91.887868642807,10,6.919287649853352,1.7802745504991646e-05,6.918977949383611,6.164939148879824,0.7488890374804084,0.0014277471723582967,-38600.0,5000.0,0.051759260720045885,0.00013688724185525602,6.923991790634915e-05,9.0,50.0,-1930000.0,0.7000000000000002,0.03456198035397791,50,17.5,-18.5,0.05656304018727749,100.0,50,27.16809333212661,0.0015707340007793391,27.16809333212661,891.3156738748429,1,0,0,0,0,0,99.92500000000001,64.49166666666667,0.7000000000000002,0.0005088542213387734,5000.0,-1930000.0,0.00016608069705150805,-1930000.0,0.7000000000000002,5000.0,1.0,0.23901051,0.00018522006,0.000794567633420229,103950,693.0,27.990894,10395,16919,0.0011597276,0.044485707,0.0126971663454,0.66042393,-0.06997975,0.15630141,0.002389273,10.0,111575.26739819498,76500,0,103950,10395,16919,765000,5000.0,5100.0,818373.2457312169,111468.77569934723,111372.9725526519,500,0.00012767381683961138,27.168093332126602,7.316268209362949e-05,50.0,52500,0.1,-16.5,50,0.000343025284899079,2500,16.5,0.05150265160991694,10.0,50,2.961021220646936,50,27.168093332126602,0.6524113260864015,0.0004996429565907078,0.1,25000,0.00016396704498617524,2500,0.1,25000,2500,6.755876384915574e-05,4.936418749582649e-05,2.3924040338845572e-06,2.2009228338907043e-05,0.00022752823318964807,3.852109247007551e-05,4.24189650606123e-05,6.168918140249011e-06,1.1471745718854752e-05,2.605063885347257e-05,8.710640127745588e-06,0.10482875523224054,0.019075446683740567,0.5146705902527972,0.011826550398271806,1.2171262227195303e-05,3.608354560916164e-05,0.00019598468733478334,0.0011195743584763126,2.250088360429086e-06,3.729821740764189e-05,6.52050010687216e-05,0.0002206350149314705,5.2035495858282785e-05,2.2278809427373793e-05,8.376271889883458e-06,5.383395541819422e-06,4.4247742213752737e-05,1.0358319570090439e-05,2.5299309515170515e-05
