num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_mean,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/weights_seq_no,env_runners/env_reset_timer,env_runners/num_episodes,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/sample,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/mean_kl_loss,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/policy_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_loss,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_reset_timer,evaluation/env_runners/sample,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/weights_seq_no,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/agent_episode_return_mean/default_agent,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor
1,2000,False,1,bed7a_00000,2025-08-17_16-25-28,1755447928,3.0708141326904297,3.0708141326904297,502325,intrinsic-attention2,10.156.0.3,3.0708141326904297,1,2.0096300750010414,1.530199369881302e-05,2.0093864380032755,1.7042456560011487,0.3026859980018344,0.0014875619963277131,15.5,10.368238387501162,-0.73,0.00013444179935522956,2000,0.0,0.00030744599644094706,100,20,2000,6.791509917145661e-05,0.01569499156001257,20,1.6936130029935157,-16.5,20.0,10.368238387501162,100,1176.8921717844669,1,0,0,0,0,0,62.8,46.6,0.00017017663630920554,-0.73,0.0005138129618869676,2000,-0.73,2000,2000,2000,2000,73500,73500,19215,19215,23297,2100,0,368820.12127364404,96696.23901054027,96624.72310090349,0.15826742,0.5023102,19215,19215,0.035346441442,0.14390425,0.0047598225778,0.42179495096206665,549.0,23297,-0.0005375147,0.4406673,67.16919,0.31186026,1.0,1.0,4.4070716,96765.893073934,20,20,0.019210677899536677,-12.5,20.0,14.5,10.36796758793872,-2.08,50,10.36796758793872,0.0017286759975831956,1.0375761409959523,50,1000,3000,6.523782538481162e-05,0.00012025565425278101,1.0,0.09596843700273894,0.0004688659536030514,1000,1000,-2.08,0.00015587127541812662,1000,1000,-2.08,5.991217838721346e-06,4.170467630457198e-05,9.011821469109114e-06,2.593269915291823e-05,1.0258401471851176e-05,6.766358413159106e-05,3.817963503957642e-05,2.370289740781063e-05,5.0500692137606954e-05,2.5816541624639697e-06,0.00022353057645170267,2.4389999452978373e-05,0.001063507006620057,0.03320258499297779,0.041660941002191976,0.009265714004868641,0.010200573000474833,1.0201998520642519e-05,0.0001792190014384687,0.00020793335472405275,4.474049984367741e-05,2.259601658660678e-06,3.601151306994646e-05,2.11653813054879e-05,6.004185902419573e-05,9.860628365303855e-06,5.085839522458797e-06,2.4748859304196498e-05,7.694638622879052e-06,3.991373373503713e-05
1,4000,False,2,bed7a_00000,2025-08-17_16-25-31,1755447931,3.4663538932800293,6.537168025970459,502325,intrinsic-attention2,10.156.0.3,6.537168025970459,2,2.013443495320971,1.531979374703951e-05,2.01319844163314,1.7080563028910545,0.30268803085185936,0.0014873800364148336,13.5,10.368238394574323,1.58,8.660537490878757e-05,4000,1.0,0.00030744599644094706,100,20,2000,5.12621099271986e-05,0.019289947879733517,20,1.697477712603577,-14.5,20.0,10.368238394574323,200,1175.3858281142072,1,0,0,0,0,0,79.4,46.620000000000005,0.00011687849376123538,1.58,0.0003587570178843208,2000,1.58,2000,4000,4000,2000.0,73500,147000,38430,19215,23297,2100.0,0,368264.0113230019,96539.72572094384,96471.01808115306,0.017845444,0.60403484,19215,38430,0.035346441442,0.0075460756,0.0047598225778,0.42179495096206665,549.0,23297,0.0068287253,0.26684782,72.56685,0.3118602,1.0,2.0,2.061199,96606.12257630064,20,20,0.019385733180097304,-12.5,20.0,14.5,10.368238387501162,-1.28,50,10.368238387501162,0.001713319507543929,1.03775690295588,100,1000,5000,6.575079963355892e-05,0.00012216846898512184,2.0,0.09594678468274652,0.0004775129639896761,2000,1000,-1.28,0.00015676604428365923,1000,2000,-1.28,3.8010539566727925e-06,3.1645651992429195e-05,5.965055446597117e-06,1.8590028088851503e-05,8.054815534289708e-06,4.830415092854204e-05,2.8920450055087562e-05,1.5808580269100516e-05,3.351009774858e-05,1.75505424371633e-06,0.00016146140253506412,2.4449919437756764e-05,0.0010634009866043925,0.0331968303330359,0.04167210694213282,0.009250323364831276,0.010189029340544949,1.0205758444499224e-05,0.00017929619149072097,0.00021063204525821535,4.634041762540092e-05,2.293380323149474e-06,3.747973549594554e-05,2.203303574315349e-05,6.15947161627006e-05,1.0052292796980818e-05,5.1518747816188334e-06,2.4696635133911968e-05,7.8382175808815e-06,4.050487169347282e-05
1,6000,False,3,bed7a_00000,2025-08-17_16-25-34,1755447934,3.3750767707824707,9.91224479675293,502325,intrinsic-attention2,10.156.0.3,9.91224479675293,3,2.0162572892777155,1.5324155798589346e-05,2.0160038795968633,1.710860968672161,0.30269147430322624,0.00148582292607025,14.5,10.368238394574323,-1.71,0.00013620605745100534,6000,2.0,0.00030744599644094706,100,20,2000,6.751998162324623e-05,0.018385777708899695,20,1.7002975181175657,-15.5,20.0,10.368238394574323,300,1172.5623562070589,1,0,0,0,0,0,78.72,46.7,0.00016737569485940004,-1.71,0.0005096728284216792,2000,-1.71,2000,6000,6000,2000.0,73500,220500,57645,19215,23297,2100.0,0,367546.2884638005,96339.23591793107,96273.67316964855,0.012205772,0.6304278,19215,57645,0.035346441442,0.03393299,0.0047598225778,0.21089747548103333,549.0,23297,0.0020435452,0.2907303,67.44927,0.31186023,1.0,3.0,2.8735433,96401.93340124635,20,20,0.0196374537506199,-12.5,20.0,14.5,10.368238394574137,-1.08,50,10.368238394574137,0.0016982722123735586,1.0379999779462667,150,1000,7000,6.542711220781835e-05,0.00012119739196595107,3.0,0.09592253452590377,0.00047458241303353324,3000,1000,-1.08,0.0001565656493968353,1000,3000,-1.08,5.939525592584253e-06,4.2736287257486954e-05,8.843137173373051e-06,2.590660047744177e-05,1.0300981548980845e-05,6.669550548256964e-05,3.828918920968126e-05,2.2807491603011503e-05,5.005535152477804e-05,2.5981383821683858e-06,0.00022475454737369875,2.4509710249549243e-05,0.0010629401767277159,0.03319180830967088,0.04168166719267174,0.009223882801122091,0.01018742923716054,1.0199230836587958e-05,0.00017925032960774845,0.00020953943518475424,4.571896687282258e-05,2.480349818761766e-06,3.6665932475663655e-05,2.1934632573485835e-05,6.085692289608331e-05,9.867924582394286e-06,5.029465277668178e-06,2.4711812707528185e-05,7.863490012570507e-06,4.038704716129052e-05
1,8000,False,4,bed7a_00000,2025-08-17_16-25-38,1755447938,3.2850446701049805,13.19728946685791,502325,intrinsic-attention2,10.156.0.3,13.19728946685791,4,2.0191417784649426,1.534513413529203e-05,2.0188873419509905,1.7139176269855674,0.30252050068011793,0.001484869136793437,12.5,10.368238394574323,-1.71,0.0001180865917435537,8000,3.0,0.00030744599644094706,100,20,2000,6.31315869837034e-05,0.018638903479877626,20,1.7033817792263726,-15.5,20.0,10.368238394574323,400,1168.541988891581,1,0,0,0,0,0,78.925,46.7,0.00015170647946547266,-1.71,0.00046375581042731667,2000,-1.71,2000,8000,8000,2000.0,73500,294000,76860,19215,23297,2100.0,0,368391.5228774212,96548.34349467892,96485.66923310926,0.19949892,0.0032061709,19215,76860,0.035346441442,0.04023349,0.0047598225778,0.3163462281227112,549.0,23297,-0.09984386,0.33694175,7842.558,0.3118602,1.0,4.0,0.19714883,96607.46687380133,20,20,0.018790254210325655,-12.5,20.0,14.5,10.368238394574323,-1.88,50,10.368238394574323,0.0016830795003873065,1.037233310476768,200,1000,9000,6.612291588495441e-05,0.00013566693385726823,4.0,0.09588236993066517,0.0005091989328434404,4000,1000,-1.88,0.00016723400561495166,1000,4000,-1.88,5.063704832473549e-06,3.9989404300993576e-05,7.716468717225743e-06,2.369444404846129e-05,9.79661872907335e-06,5.9913203027522854e-05,3.650924739272718e-05,2.0761162619348312e-05,4.454796920725254e-05,2.3243733524737396e-06,0.00020643213551627438,2.4531693178389105e-05,0.0010638921250783605,0.03317481542664722,0.04169463120073277,0.009198515603080552,0.010176340934821535,1.0210558512160788e-05,0.00017920085631843542,0.00022177381237088753,5.041388318550382e-05,2.5146774295577653e-06,3.850195239138671e-05,2.312203099801859e-05,6.728345170119558e-05,1.0163889523490276e-05,5.709295744633972e-06,2.5936360950450153e-05,8.728154268616065e-06,4.116196076526856e-05
1,10000,False,5,bed7a_00000,2025-08-17_16-25-41,1755447941,2.9842448234558105,16.18153429031372,502325,intrinsic-attention2,10.156.0.3,16.18153429031372,5,2.0181844987802937,1.533352278549559e-05,2.017928768591488,1.7130116696056863,0.3024685672233162,0.0014839338555009773,15.5,10.368238394574323,-0.6,0.00012859339381034632,10000,4.0,0.00030744599644094706,100,20,2000,6.472843252600666e-05,0.014934466239501488,20,1.7024961035640773,-15.5,20.0,10.368238394574323,500,1163.7058742786166,1,0,0,0,0,0,79.46000000000001,46.7,0.00015925606820123262,-0.6,0.00048778994212500375,2000,-0.6,2000,10000,10000,2000.0,73500,367500,96075,19215,23297,2100.0,0,368359.57738538604,96528.53573328674,96468.75030211643,0.0068593426,2.3428676e-05,19215,96075,0.035346441442,0.040096015,0.0047598225778,0.1581731140613556,549.0,23297,0.14721268,0.29691556,6455.7134,0.3118602,1.0,5.0,0.0074384655,96584.37039563018,20,20,0.01859026186008123,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.0016683105153204375,1.037275141172015,250,1000,11000,6.500743771176105e-05,0.00011947704914437932,5.0,0.095853362391273,0.00047411564421347396,5000,1000,-2.08,0.00015573556673904146,1000,5000,-2.08,5.5564057508690225e-06,4.042105427438929e-05,8.409921613807861e-06,2.4324222959390184e-05,1.0095902571840657e-05,6.416940125896892e-05,3.671458474310533e-05,2.200815228333711e-05,4.7516888523986914e-05,2.4911820134710353e-06,0.00021493202038072552,2.453257631685599e-05,0.0010633093738222179,0.03316765592234517,0.0417019696786404,0.00917249007705993,0.01017409732546064,1.0203803041900684e-05,0.00017922331777048443,0.00020912130830821174,4.548166347865008e-05,2.5997234960761016e-06,3.6495896885023615e-05,2.1725745134378244e-05,6.038280412495144e-05,9.898824077080281e-06,5.067273735845771e-06,2.48692392837008e-05,7.560000846060196e-06,3.9597385051953796e-05
1,12000,False,6,bed7a_00000,2025-08-17_16-25-44,1755447944,3.4130284786224365,19.594562768936157,502325,intrinsic-attention2,10.156.0.3,19.594562768936157,6,2.0218347753224855,1.532754752720069e-05,2.0215780627555304,1.7172609607596654,0.3018750987610429,0.0014796029368918037,16.5,10.368238394574323,-0.41,0.00013543394988342803,12000,5.0,0.00030744599644094706,100,20,2000,6.767492831106502e-05,0.019760118829726708,20,1.706762728268546,-14.5,20.0,10.368238394574323,600,1157.8516641949006,1,0,0,0,0,0,78.3,46.7,0.00016992350903244339,-0.41,0.0005120968415998167,2000,-0.41,2000,12000,12000,2000.0,73500,441000,115290,19215,23297,2100.0,0,375144.5560681358,98290.42797219871,98233.73222251907,1.0538443e-05,0.00020606414,19215,115290,0.035346441442,0.0019668315,0.0047598225778,0.0790865570306778,549.0,23297,0.03632742,0.25661725,6328.4707,0.3118602,1.0,6.0,2.775429e-05,98342.61409868955,20,20,0.019043469259195263,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.001653844470122234,1.0370231987603675,300,1000,13000,6.714870073728199e-05,0.0001294024861570497,6.0,0.09587290114745436,0.0004985695107463616,6000,1000,-2.08,0.00016460411284675597,1000,6000,-2.08,5.955739900542246e-06,4.247243284121734e-05,8.928972179486589e-06,2.625679827153748e-05,1.0318457499682405e-05,6.891582895433345e-05,3.930453635561082e-05,2.30739739927014e-05,5.045486084672614e-05,2.6480453013304904e-06,0.00022099152076825483,2.4508770430191747e-05,0.0010631194400742411,0.03317702061304326,0.041729082671880885,0.009148910056349902,0.010181370402164238,1.018732488881584e-05,0.0001792027745965863,0.00021958120532190832,4.885362674625789e-05,2.4316260519459684e-06,3.838379955783267e-05,2.2750736370339648e-05,6.427264709296782e-05,1.0109249907761954e-05,5.7866399926272635e-06,2.5705427037907984e-05,8.63129608860723e-06,4.2264182523845966e-05
1,14000,False,7,bed7a_00000,2025-08-17_16-25-48,1755447948,3.3104639053344727,22.90502667427063,502325,intrinsic-attention2,10.156.0.3,22.90502667427063,7,2.0256086992791276,1.531045193053794e-05,2.0253507365379666,1.7191081274420021,0.3038032270735467,0.0014782730375627732,16.5,10.368238394574323,0.93,7.818650797353747e-05,14000,6.0,0.00030744599644094706,100,20,2000,4.649533659388276e-05,0.017583282020059415,20,1.7086612775857941,-14.5,20.0,10.368238394574323,700,1151.2359517409948,1,0,0,0,0,0,79.17499999999998,46.7,0.00010692174309721476,0.93,0.0003236506772656865,2000,0.93,2000,14000,14000,2000.0,73500,514500,134505,19215,23297,2100.0,0,375718.0330291813,98429.54173949649,98375.63149437157,2.3828866e-07,0.00023656718,19215,134505,0.035346441442,0.033615585,0.0047598225778,0.0395432785153389,549.0,23297,0.027941108,0.2882642,6386.3237,0.31186026,1.0,7.0,6.202972e-05,98478.63890939893,20,20,0.01768291256914381,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.0016393549353762038,1.035593368042847,350,1000,15000,4.865058087632763e-05,8.294349591770172e-05,7.0,0.09781245608588746,0.00034082390470336097,7000,1000,-2.08,0.00011037501280758781,1000,7000,-2.08,3.3917144207897747e-06,2.8567339412565798e-05,5.323306443123007e-06,1.711404436986594e-05,7.574285734628339e-06,4.1156309892602495e-05,2.6658695853834502e-05,1.4126974995360479e-05,3.150700419242489e-05,1.6264136595521083e-06,0.0001449865138149084,2.446089260937109e-05,0.001058822905666216,0.03536845062693378,0.041553090445174745,0.009123896165828375,0.010135308578133162,1.0153511675046514e-05,0.0001793289768235641,0.00015333925617448395,3.35179325247744e-05,1.555612857754726e-06,2.847305777004153e-05,1.5345859276791237e-05,4.263298437333347e-05,7.530316098777396e-06,3.614881481756905e-06,1.784072749291848e-05,5.519654543036572e-06,2.9188879217949516e-05
1,16000,False,8,bed7a_00000,2025-08-17_16-25-51,1755447951,3.342758893966675,26.247785568237305,502325,intrinsic-attention2,10.156.0.3,26.247785568237305,8,2.0272127421664146,1.5292157372542215e-05,2.0269536421725007,1.7207517452876344,0.3037651942328418,0.0014766162771863826,14.5,10.368238394574323,-0.04,0.0001368691391374268,16000,7.0,0.00030744599644094706,100,20,2000,6.870931811901003e-05,0.017419375861500157,20,1.7103240534999844,-14.5,20.0,10.368238394574323,800,1143.8980981335962,1,0,0,0,0,0,78.85999999999999,46.7,0.00017278801149844084,-0.04,0.0005164590290121261,2000,-0.04,2000,16000,16000,2000.0,73500,588000,153720,19215,23297,2100.0,0,375087.12087542913,98254.55757186309,98203.15151702959,3.087801e-07,0.00028079087,19215,153720,0.035346441442,0.13207589,0.0047598225778,0.01977163925766945,549.0,23297,0.0056347847,0.38672423,6073.949,0.3118602,1.0,8.0,0.00013948427,98300.74264986809,20,20,0.01887769617998856,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.001625221626021019,1.0366212708823812,400,1000,17000,6.870416131159295e-05,0.00013474670067781144,8.0,0.09776946600497924,0.0005143195529115494,8000,1000,-2.08,0.00016835889230299234,1000,8000,-2.08,6.119767160487744e-06,4.285448721015858e-05,9.21090403981819e-06,2.6418804479107743e-05,1.0757405712459504e-05,6.857199261704686e-05,3.876341607518004e-05,2.3544360532120143e-05,5.156614601668456e-05,2.6760102343383206e-06,0.00022431430395958567,2.4423633632328074e-05,0.0010606876964904762,0.03534194860062389,0.04155954192078976,0.009097667944242556,0.010137565942375382,1.0134916508812495e-05,0.00017919459709677058,0.00022690999527854653,5.0839701158103e-05,2.538619842222365e-06,3.9195429736509154e-05,2.3059106539758485e-05,6.584251276954793e-05,1.0371778157350613e-05,5.4909019762493375e-06,2.636061985932197e-05,8.665685613183235e-06,4.308910755472278e-05
1,18000,False,9,bed7a_00000,2025-08-17_16-25-54,1755447954,3.123868703842163,29.371654272079468,502325,intrinsic-attention2,10.156.0.3,29.371654272079468,9,2.0298696752246967,1.525422576054711e-05,2.0296095391406763,1.7234502182148244,0.3037252372403948,0.0014751624344939405,15.5,10.368238394574323,-0.72,0.00013577688664060536,18000,8.0,0.00030744599644094706,100,20,2000,6.841090739067664e-05,0.018401899989694357,20,1.7130397377648954,-15.5,20.0,10.368238394574323,900,1135.856550277018,1,0,0,0,0,0,78.875,46.7,0.0001671670832705318,-0.72,0.0005143092082575343,2000,-0.72,2000,18000,18000,2000.0,73500,661500,172935,19215,23297,2100.0,0,374554.7519733657,98105.90052810858,98056.921928046,6.2146427e-07,0.00034258913,19215,172935,0.035346441442,0.025260838,0.0047598225778,0.009885819628834724,549.0,23297,0.008470297,0.2799089,6205.1104,0.3118602,1.0,9.0,0.00011133701,98149.38661825673,20,20,0.018162046260840725,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.001610535929837985,1.0344114934635598,450,1000,19000,5.722035319534026e-05,0.00010332728537700154,9.0,0.09774542155492397,0.0004046732843755754,9000,1000,-2.08,0.00013147492345864044,1000,9000,-2.08,6.1449954246822045e-06,4.2048546109390085e-05,8.936397985726247e-06,2.559885269174841e-05,1.0315117771005002e-05,6.782706192250308e-05,3.888983287866554e-05,2.2976812135415075e-05,5.1180807608085084e-05,2.6121732481207874e-06,0.00022552698989335393,2.4421657435207493e-05,0.0010600171996092442,0.03532791833464328,0.04157683969159092,0.009071685644736382,0.010137187862963236,1.0122787318776772e-05,0.00017925005110656396,0.00018194021038153837,3.9135617678441134e-05,1.8532123037793357e-06,3.320432214871653e-05,1.8525098345151616e-05,5.183925455810151e-05,8.606664160536347e-06,4.081123615543252e-06,2.1051767190118507e-05,6.530604137253865e-06,3.588870545370675e-05
1,20000,False,10,bed7a_00000,2025-08-17_16-25-58,1755447958,3.4397895336151123,32.81144380569458,502325,intrinsic-attention2,10.156.0.3,32.81144380569458,10,2.033280479652578,1.5247833480750456e-05,2.0330191353592086,1.727024251132608,0.3035641847680471,0.0014732399801583552,14.5,10.368238394574323,-0.48,0.00011940477214447252,20000,9.0,0.00030744599644094706,100,20,2000,6.496083121383636e-05,0.01923321724971174,20,1.7166356910972753,-14.5,20.0,10.368238394574323,1000,1127.3044221618727,1,0,0,0,0,0,79.0,46.7,0.0001559596574012425,-0.48,0.00047261254968963406,2000,-0.48,2000,20000,20000,2000.0,73500,735000,192150,19215,23297,2100.0,0,374932.6689408531,98195.34016039359,98148.79867925806,1.3040113e-06,0.00045357726,19215,192150,0.035346441442,0.06829414,0.0047598225778,0.004942909814417362,549.0,23297,0.008076251,0.32294163,6130.692,0.31186023,1.0,10.0,0.00020041219,98236.01969747685,20,20,0.01734628015125054,-12.5,20.0,14.5,10.368238394574323,-2.08,50,10.368238394574323,0.0015963198005827669,1.0345850932789458,500,1000,21000,6.561290797841408e-05,0.00012238892207315255,10.0,0.09771573351940853,0.0004836695077682146,10000,1000,-2.08,0.00015722681729502517,1000,10000,-2.08,5.188839416868035e-06,4.07808695483862e-05,7.986631211036086e-06,2.4178106194967558e-05,9.970071296391508e-06,6.099408389369991e-05,3.667226794864886e-05,2.1593402254951382e-05,4.537053864000863e-05,2.498542736627434e-06,0.00020977532672159454,2.4459780758094997e-05,0.0010598568576886355,0.035302274801325084,0.041601521754684755,0.009045669408275997,0.010134806004384737,1.0103049443272096e-05,0.0001792964106392885,0.00021212519889632968,4.680456921058025e-05,2.318164937034323e-06,3.765133522515728e-05,2.2003671181859513e-05,6.259418682954259e-05,1.0055726607760258e-05,5.083333516987883e-06,2.5191683519060514e-05,7.841950927464198e-06,4.029749680390795e-05
