num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/num_episodes,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/sample,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/default_policy/vf_loss,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/entropy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/policy_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_explained_var,learners/default_policy/curr_kl_coeff,learners/default_policy/weights_seq_no,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_len_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/sample,evaluation/env_runners/num_episodes,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_env_steps_sampled,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,2000,False,1,17cfb_00000,2025-08-17_16-27-56,1755448076,2.769437551498413,2.769437551498413,505536,intrinsic-attention2,10.156.0.3,2.769437551498413,1,1.7100816229940392,1.9270009943284094e-05,1.7098497299884912,1.4892053949879482,0.21851617500942666,0.0013245369918877259,20,100,8.837485246733585e-05,-16.5,4.948871986589266e-05,15.5,2000,0.013710313810734079,1.07,0.0,2000,0.0003218060010112822,10.368238387501162,100,20,20.0,1.4822302559914533,10.368238387501162,1344.0396142079167,1,0,0,0,0,0,55.400000000000006,45.525,0.00011330907243025344,2000,2000,0.0003413640389102815,1.07,1.07,2000,2000,0.47618347,0.0043381304,56.695393,1.0,6380,0.68710536,145.0,-0.097975165,0.28913927,0.36068392,6380,54957,0.002529758613,0.0031718016,0.1475958526134491,1.0,0.0001505898041,40155.744102146215,2000,6380,6380,92400,0,92400,54957,2100,581205.0537142027,40146.10561611933,40140.5225150174,20.0,-14.5,14.5,0.019320494619605597,1.0,0.0017731219995766878,10.36796758793872,10.36796758793872,20,5.072578354388649e-05,1.92,20,50,1.0431734209996648,50,9.085168333969919e-05,3000,1000,0.05769442199380137,0.00035003197553668935,1000,1000,1000,0.00011651271283341695,1.92,1.92,1000,8.153391969084956e-06,1.808300813399795e-05,6.268254979918335e-06,3.00491358394092e-05,3.724232449448502e-06,0.0001553332243076769,1.5021968827172302e-05,4.376958872074628e-05,3.2247821926940596e-05,1.8226046057314204e-06,2.780237408217481e-05,0.02353877099812962,0.01869908299704548,2.0125997252762318e-05,0.00012910300574731082,0.008604524991824292,8.242001058533788e-06,0.0006707569991704077,0.005740662003518082,3.317851485991146e-05,1.6515994828370032e-06,4.4816791972825556e-05,1.5380171886399996e-05,0.00015791700966458073,2.789437149512323e-05,7.771692444175977e-06,5.687620802818215e-06,3.131097907271449e-05,1.8684433210937913e-05,3.870167617273692e-06
1,4000,False,2,17cfb_00000,2025-08-17_16-27-59,1755448079,3.1613669395446777,5.930804491043091,505536,intrinsic-attention2,10.156.0.3,5.930804491043091,2,1.7139374413440236,1.9243529823143036e-05,1.7137033736186278,1.4919728655280777,0.21960007287925692,0.0013257295719813556,20,100,0.00014593939398667018,-14.5,6.834240887109482e-05,13.5,4000,0.016308999439788748,-0.42,1.0,2000,0.0003218060010112822,10.368238394574323,200,20,20.0,1.4849764755416253,10.368238394574323,1342.3098239613716,1,0,0,0,0,0,75.38,45.6,0.0001713115287299919,2000,4000,0.000520650127878867,-0.42,-0.42,2000,4000,0.47618344,0.014762551,58.038242,1.0,6380,0.66070855,145.0,-0.11204211,0.5740703,0.347582,12760,54957,0.002529758613,0.00501132,0.1475958526134491,2.0,0.0001505898041,39611.24398178589,2000.0,6380,12760,92400,0,184800,54957,2100.0,573333.2428136145,39602.1329000447,39596.50342487527,20.0,-14.5,14.5,0.0194004465090984,2.0,0.0017572278395527974,10.368238387501162,10.368238387501162,20,6.935272934950234e-05,2.72,20,100,1.0432082623896712,50,0.0001407699399213429,5000,1000,0.058072947763866976,0.0005110092458215161,1000,1000,2000,0.00016905387858144242,2.72,2.72,2000,1.0915026399596684e-05,2.6177195714970997e-05,9.902487704531583e-06,4.183018775313346e-05,6.045394900773464e-06,0.000224419529924277,2.3612715976252915e-05,7.01835586359082e-05,5.2024319641036027e-05,2.8545730830816574e-06,3.9315843619996504e-05,0.023723467708041426,0.018837474757019662,2.0211437222315e-05,0.0001295714457228314,0.008612681451922982,8.263001072918996e-06,0.000673957859253278,0.005783932753547561,4.894746486638374e-05,2.506392346692583e-06,6.666008587839138e-05,2.2629895774950716e-05,0.00022742834488463293,3.794543803998303e-05,1.0345187883610916e-05,8.801449562961288e-06,4.400025033469063e-05,2.6082859910919752e-05,5.852889360240209e-06
1,6000,False,3,17cfb_00000,2025-08-17_16-28-02,1755448082,3.0739688873291016,9.004773378372192,505536,intrinsic-attention2,10.156.0.3,9.004773378372192,3,1.7167060358505986,1.920872450864408e-05,1.716470752352501,1.4947767143828388,0.21956628351043767,0.001324149576178752,20,100,8.882041114850537e-05,-14.5,4.9903608847428216e-05,14.5,6000,0.016411292170523666,0.09,2.0,2000,0.0003218060010112822,10.368238394574323,300,20,20.0,1.4877957201262337,10.368238394574323,1338.958247232072,1,0,0,0,0,0,75.325,45.6,0.00011440642881547525,2000,6000,0.0003434062996158204,0.09,0.09,2000,6000,0.47618347,0.0075552044,57.88627,1.0,6380,0.6387848,145.0,0.0069043986,0.069044046,0.46552026,19140,54957,0.002529758613,-0.009767532,0.07379792630672455,3.0,0.0001505898041,39599.494570985866,2000.0,6380,19140,92400,0,277200,54957,2100.0,573180.6475046034,39590.95749440539,39585.49582504815,20.0,-14.5,14.5,0.019637734759162414,3.0,0.0017418194012658204,10.368238394574137,10.368238394574137,20,6.737137204346822e-05,3.32,20,150,1.0434392158056884,50,0.00012966811691315057,7000,1000,0.0580586275062742,0.0004840658118688116,1000,1000,3000,0.0001603784256915713,3.32,3.32,3000,7.940959878400482e-06,1.9622872607543683e-05,6.091558040105491e-06,3.070610303129222e-05,3.6265221256475165e-06,0.000157046378691416,1.4983579012309677e-05,4.419855517668617e-05,3.23822397522706e-05,1.8673648337244509e-06,2.8247170015350237e-05,0.02373010305101925,0.01882519440938922,2.0217492799565664e-05,0.00012952200123254442,0.008607040667314141,8.24595115991542e-06,0.000673110080762126,0.005782629396082484,4.6113776108854135e-05,2.316771617599138e-06,6.308070845404769e-05,2.1619209729212507e-05,0.00021439379211527924,3.693118679177441e-05,1.0197290055117085e-05,7.909334585556462e-06,4.1901562199470914e-05,2.5108190203338333e-05,5.442601434980307e-06
1,8000,False,4,17cfb_00000,2025-08-17_16-28-05,1755448085,3.0191030502319336,12.023876428604126,505536,intrinsic-attention2,10.156.0.3,12.023876428604126,4,1.7184428212320801,1.9196607202029553e-05,1.7182060294088874,1.4965809066890585,0.21949783808534915,0.001324606580532389,20,100,8.648980902027152e-05,-14.5,4.9260623019427036e-05,16.5,8000,0.01546323653892614,3.49,3.0,2000,0.0003218060010112822,10.368238394574323,400,20,20.0,1.4896143609750105,10.368238394574323,1334.2531519420086,1,0,0,0,0,0,74.74000000000001,45.7,0.00011090535902600662,2000,8000,0.00033816089704265235,3.49,3.49,2000,8000,0.47618344,0.025228472,57.31457,1.0,6380,0.53613496,145.0,-0.08223117,0.117915325,0.37739104,25520,54957,0.002529758613,-0.009534001,0.07379792630672455,4.0,0.0001505898041,39699.312459888286,2000.0,6380,25520,92400,0,369600,54957,2100.0,574642.7439344906,39691.32848971524,39686.070399217046,20.0,-14.5,14.5,0.02024668447935255,4.0,0.0017260062971816512,10.368238394574323,10.368238394574323,20,6.934963819541735e-05,3.12,20,200,1.0441302559076457,50,0.00014432034943546217,9000,1000,0.05805242310116714,0.0005212114381281949,1000,1000,4000,0.00017311194209438985,3.12,3.12,4000,7.80694996104913e-06,1.7715473743098416e-05,6.137896894874661e-06,2.979766818934933e-05,3.6471413033998303e-06,0.00015373589834181243,1.4898297805039493e-05,4.368972839044845e-05,3.174470825558103e-05,1.8576009358633065e-06,2.7754359822984148e-05,0.02373888804041527,0.018813954335259515,2.022761780010478e-05,0.00012957556113535245,0.008601242500652254,8.244791597986477e-06,0.0006724844199247745,0.005786009872163849,4.9397833121639684e-05,2.837190441279198e-06,6.862103172466942e-05,2.3417487114886445e-05,0.00022985113660739696,3.8095832276122146e-05,1.0502422782750358e-05,9.141827661710097e-06,4.377251365204396e-05,2.6066282251053785e-05,6.170701945234921e-06
1,10000,False,5,17cfb_00000,2025-08-17_16-28-09,1755448089,3.5639827251434326,15.587859153747559,505536,intrinsic-attention2,10.156.0.3,15.587859153747559,5,1.7255118053797356,1.9142741133832894e-05,1.7252731300847195,1.502734626542121,0.2204097381744848,0.0013257766047069968,20,100,0.00013078441365203057,-15.5,6.637311463644213e-05,15.5,10000,0.01948545656981878,4.6,4.0,2000,0.0003218060010112822,10.368238394574323,500,20,20.0,1.4957519715153818,10.368238394574323,1328.1114642205437,1,0,0,0,0,0,75.17999999999999,45.7,0.00015879492523182467,2000,10000,0.00047922502380843657,4.6,4.6,2000,10000,0.47618347,0.003702745,57.190163,1.0,6380,0.4954909,145.0,-0.15287071,0.39736053,0.30526578,31900,54957,0.002529758613,-0.003973484,0.036898963153362274,5.0,0.0001505898041,39281.30891976639,2000.0,6380,31900,92400,0,462000,54957,2100.0,568596.1041756676,39273.4699979989,39268.34945229719,20.0,-14.5,14.5,0.020750572989636566,5.0,0.0017113752041697493,10.368238394574323,10.368238394574323,20,6.7341968431614e-05,3.92,20,250,1.0448861560284743,50,0.0001277607586652809,11000,1000,0.05840361358017826,0.00048456394373957057,1000,1000,5000,0.00016108987380737843,3.92,3.92,5000,1.0523816296181893e-05,2.491151077684546e-05,8.637587625628741e-06,4.133218800420953e-05,5.309459638346397e-06,0.00021283272414288683,2.1295443247375027e-05,6.322507295920272e-05,4.5878214694588825e-05,2.563398824962519e-06,3.73649690436914e-05,0.023920290990026953,0.01892617242194672,2.028875166041849e-05,0.00013006299546985319,0.008622709845731505,8.25043370084153e-06,0.0006752760157664243,0.005818597743438814,4.5918358357010424e-05,2.537297186216674e-06,6.240365904782703e-05,2.234282490034759e-05,0.00021298814549368494,3.692619565945549e-05,1.0139146819782434e-05,7.882532623032101e-06,4.142850132623118e-05,2.496150062785821e-05,5.577554112143263e-06
1,12000,False,6,17cfb_00000,2025-08-17_16-28-12,1755448092,3.429421901702881,19.01728105545044,505536,intrinsic-attention2,10.156.0.3,19.01728105545044,6,1.7318840476859074,1.910097376777562e-05,1.7316441355737588,1.5080399090666108,0.22147500616280982,0.0013258230185434889,20,100,0.0001462446781946829,-14.5,6.863970947845727e-05,16.5,12000,0.018790790570201353,4.99,5.0,2000,0.0003218060010112822,10.368238394574323,600,20,20.0,1.501039387440158,10.368238394574323,1320.6741254973103,1,0,0,0,0,0,72.1,44.92,0.00017114281715989826,2000,12000,0.0005177398931591079,4.99,4.99,2000,12000,0.47618347,0.011730933,57.955376,1.0,6380,0.40729645,145.0,-0.084835306,0.24508727,0.3736839,38280,54957,0.002529758613,-0.011441827,0.018449481576681137,6.0,0.0001505898041,38733.02429718706,2000.0,6380,38280,92400,0,554400,54957,2100.0,560670.7374838305,38725.64566171513,38720.75886868225,20.0,-14.5,14.5,0.020143308459810213,6.0,0.0016962056320948646,10.368238394574323,10.368238394574323,20,6.428071023801039e-05,6.52,20,300,1.0449311574881364,50,0.00012293660477088374,13000,1000,0.05877775323437788,0.0004573146865259952,1000,1000,6000,0.00015195509563535172,6.52,6.52,6000,1.0853780919679558e-05,2.6323890918165632e-05,9.698279231289032e-06,4.3836387916541186e-05,6.118457861650907e-06,0.0002314608624591969,2.24338035851744e-05,6.821398811035144e-05,5.009602163723932e-05,2.881406886890064e-06,3.908617386378665e-05,0.024103051530189004,0.01904852018774512,2.0311044118036863e-05,0.0001304019055022363,0.00864606220724198,8.247639371245475e-06,0.0006783528455894146,0.005860872535904081,4.3538406610496747e-05,2.1734491007232595e-06,6.0172287553267336e-05,2.0905290577852464e-05,0.0002018740671911739,3.543622185186812e-05,9.704926674479055e-06,7.466766919284655e-06,3.991803526373078e-05,2.41868267153789e-05,5.145557122532907e-06
1,14000,False,7,17cfb_00000,2025-08-17_16-28-15,1755448095,2.8983044624328613,21.9155855178833,505536,intrinsic-attention2,10.156.0.3,21.9155855178833,7,1.7352353503291265,1.9008144055913826e-05,1.7349947042580727,1.5094208671059735,0.22344797262113655,0.0013234108683255043,20,100,0.00010326593493905267,-16.5,5.429328319419291e-05,16.5,14000,0.015191638380056247,5.93,6.0,2000,0.0003218060010112822,10.368238394574323,700,20,20.0,1.5024368223557176,10.368238394574323,1312.2912071698618,1,0,0,0,0,0,69.975,44.074999999999996,0.00012575974264721954,2000,14000,0.0003857353950615233,5.93,5.93,2000,14000,0.47618347,0.001044131,56.03882,1.0,6380,0.42002514,145.0,-0.12743689,0.1322822,0.33063653,44660,54957,0.002529758613,0.0035356283,0.009224740788340569,7.0,0.0001505898041,38759.133403668246,2000.0,6380,44660,92400,0,646800,54957,2100.0,561067.176589841,38752.303670460824,38747.710659198056,20.0,-14.5,14.5,0.0173185093489883,7.0,0.0016814280557369502,10.368238394574323,10.368238394574323,20,4.78500943730054e-05,6.92,20,350,1.0426463293032469,50,8.450292739438085e-05,15000,1000,0.06076935205207465,0.00032797364414849004,1000,1000,7000,0.0001071401259603159,6.92,6.92,7000,8.67965528002268e-06,1.997402043867437e-05,6.989216335960717e-06,3.3499977724318885e-05,4.0820109362426825e-06,0.0001750171198213935,1.682851905515964e-05,4.9962768746187435e-05,3.645666137144045e-05,2.044993538167295e-06,3.093253278372471e-05,0.024117912044842933,0.02102998707586095,2.0292053676032384e-05,0.0001306563964226529,0.008640914155133772,8.223103028725438e-06,0.0006786342971517058,0.0058612280805374695,3.069314650371169e-05,1.5403966885400095e-06,4.179793979257795e-05,1.4349133428664001e-05,0.0001489616779330368,2.660676609567844e-05,7.276510641274266e-06,5.244466108148739e-06,2.9407054381229796e-05,1.7110244286927554e-05,3.576978211779426e-06
1,16000,False,8,17cfb_00000,2025-08-17_16-28-18,1755448098,3.3793866634368896,25.29497218132019,505536,intrinsic-attention2,10.156.0.3,25.29497218132019,8,1.7410868611059114,1.8940912648576455e-05,1.740845253745536,1.515289548994954,0.22343247292493632,0.0013207486396172813,20,100,0.00012827522419495604,-13.5,6.527863666954846e-05,14.5,16000,0.019366042189794826,7.16,7.0,2000,0.0003218060010112822,10.368238394574323,800,20,20.0,1.508289398102085,10.368238394574323,1302.9305382527668,1,0,0,0,0,0,65.94,43.1,0.00015809594844566608,2000,16000,0.0004739251956496746,7.16,7.16,2000,16000,0.47618344,0.00087401795,55.485836,1.0,6380,0.4068137,145.0,0.04717463,0.17055827,0.50527024,51040,54957,0.002529758613,0.0038651228,0.004612370394170284,8.0,0.0001505898041,38946.3705630089,2000.0,6380,51040,92400,0,739200,54957,2100.0,563795.662358059,38940.050426188565,38935.67731706375,20.0,-14.5,14.5,0.017239907489711187,8.0,0.0016665376051660618,10.368238394574323,10.368238394574323,20,6.41768158360157e-05,6.32,20,400,1.0426401077102632,50,0.00012524769001754152,17000,1000,0.060879068231563645,0.0004661692337663662,1000,1000,8000,0.0001534618985356282,6.32,6.32,8000,1.0266220397631987e-05,2.468497447171321e-05,8.76789661982274e-06,3.9918414003879274e-05,5.360479501136875e-06,0.00020911171933466827,2.146547694952187e-05,6.242935377254265e-05,4.5519552191782726e-05,2.5635828772705423e-06,3.700990476861473e-05,0.02423085656438508,0.020991230555109028,2.0315733089382602e-05,0.0001305983924602672,0.008632155183569898,8.196801993580107e-06,0.0006839331541765521,0.005900830189750351,4.434806088553561e-05,2.196386666665416e-06,6.0842370172976925e-05,2.10403593094082e-05,0.0002074744958195772,3.546351389522327e-05,9.722241397668208e-06,7.706164931224694e-06,4.031342070812519e-05,2.407305558058476e-05,5.219652230126814e-06
1,18000,False,9,17cfb_00000,2025-08-17_16-28-22,1755448102,3.4210124015808105,28.715984582901,505536,intrinsic-attention2,10.156.0.3,28.715984582901,9,1.7478311811748675,1.8872643559753968e-05,1.7475886455381253,1.521167669594987,0.2242979476456791,0.0013200588632046213,20,100,0.0001257933832910818,-14.5,6.551020092623935e-05,15.5,18000,0.0194518890499603,7.88,8.0,2000,0.0003218060010112822,10.368238394574323,900,20,20.0,1.5141598000411085,10.368238394574323,1292.6903158227612,1,0,0,0,0,0,66.55999999999999,43.1,0.00015492604399619552,2000,18000,0.00046472927857286604,7.88,7.88,2000,18000,0.47618347,0.009216388,46.03643,1.0,6380,0.3379256,145.0,-0.010670931,0.27509272,0.4476334,57420,54957,0.002529758613,-0.028134942,0.002306185197085142,9.0,0.0001505898041,38575.96836293671,2000.0,6380,57420,92400,0,831600,54957,2100.0,558444.4346722431,38570.078859428795,38565.738634288355,20.0,-11.5,14.5,0.01886391963067581,9.0,0.001651765809161582,10.368238394574323,10.368238394574323,20,4.6864070951382225e-05,7.52,20,450,1.0421108539332316,50,8.221356616840889e-05,19000,1000,0.06121071909914916,0.00032466879135176484,1000,1000,9000,0.0001083603994095036,7.52,7.52,9000,1.0186809592040323e-05,2.4676210284268767e-05,8.847743492045142e-06,4.0101154803835984e-05,5.236892068388891e-06,0.00020540250107709232,2.0907966326946983e-05,6.187770207596951e-05,4.5327185457247556e-05,2.5192227923944044e-06,3.7091707267452424e-05,0.024411580418817424,0.02109073085963477,2.036127570225664e-05,0.0001311325686475612,0.008653287791613324,8.196703921834012e-06,0.000687656072588878,0.00592632351789739,3.022662744012331e-05,1.5386060909186858e-06,4.133849735188666e-05,1.4199789580574657e-05,0.0001464601790759288,2.5832444526074996e-05,7.1930560926011666e-06,5.341914889130828e-06,2.929114971506841e-05,1.7381762530058073e-05,3.6272926864410813e-06
1,20000,False,10,17cfb_00000,2025-08-17_16-28-25,1755448105,2.8105461597442627,31.526530742645264,505536,intrinsic-attention2,10.156.0.3,31.526530742645264,10,1.74791742157307,1.8807057177048697e-05,1.7476740935528274,1.521398751458985,0.22415602803926002,0.0013176254445969125,20,100,8.231883753875685e-05,-14.5,4.5895729355345e-05,15.5,20000,0.014281228011386702,7.52,9.0,2000,0.0003218060010112822,10.368238394574323,1000,20,20.0,1.5144100057407377,10.368238394574323,1281.9510438576342,1,0,0,0,0,0,66.8,43.125,0.00010706656052103542,2000,20000,0.0003194138856718084,7.52,7.52,2000,20000,0.47618347,0.00039165333,49.657833,1.0,6380,0.34992343,145.0,-0.016721407,0.11842313,0.44151095,63800,54957,0.002529758613,-0.005392313,0.001153092598542571,10.0,0.0001505898041,38698.49252783699,2000.0,6380,63800,92400,0,924000,54957,2100.0,560234.1744962804,38693.08618406015,38688.92617210105,20.0,-12.5,14.5,0.01882012680012849,10.0,0.0016371035810885887,10.368238394574323,10.368238394574323,20,6.51220796102625e-05,7.72,20,500,1.0420604873340318,50,0.00012479617060568452,21000,1000,0.06115966154810351,0.0004688940694984052,1000,1000,10000,0.0001552806370608189,7.72,7.72,10000,7.468945827630052e-06,1.7085214142888826e-05,5.888775073060505e-06,2.8117275712078933e-05,3.5846297452435895e-06,0.00014311852616358776,1.3941550751277867e-05,4.136099053465779e-05,3.0301582713884842e-05,1.7562395876471109e-06,2.6310468142648975e-05,0.024401785794661818,0.021062269760985068,2.0330643016745193e-05,0.00013115233298599088,0.008646441333619118,8.169416868239478e-06,0.0006868793918374886,0.0059220539427330045,4.4136361169903635e-05,2.232934805612481e-06,6.073972922147322e-05,2.1430860352262696e-05,0.00020852142955350185,3.530547831661816e-05,9.95818045122359e-06,7.715637984036714e-06,4.029841857184038e-05,2.432338001553618e-05,5.322640270346444e-06
