num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/sample,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/rlmodule_inference_timer,env_runners/weights_seq_no,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_return_mean/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/vf_explained_var,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_trainable_parameters,learners/default_policy/policy_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_len_max,evaluation/env_runners/sample,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_reset_timer,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions
1,2000,False,1,be8b7_00000,2025-08-17_16-25-26,1755447926,2.7116191387176514,2.7116191387176514,502317,intrinsic-attention2,10.156.0.3,2.7116191387176514,1,1.7471232730022166,1.7511003534309566e-05,1.746909114997834,1.6116741829901002,0.133378554994124,0.0010477169998921454,1.6021211549959844,100,2000,10.368238387501162,10.368238387501162,2000,8.935076590640124e-05,0.0,5.197888271484959e-05,-0.33,15.5,20,20,100,0.01482759317048476,20.0,-16.5,0.00024908100022003055,1243.1927659175924,1,0,0,0,0,0,59.425,46.5,-0.33,0.0003723024715241566,0.00012483896546975267,-0.33,2000,2000,2000,2000,31500,4471,2000,15285,31500,0,2100,15285,524946.2378580893,255188.8624821741,255029.2100036428,1.0,1.0,15285,1019.0,8.78900434e-05,0.04144654,0.24832726,0.16135967,-0.0028725863,0.6838635,3.9447612e-05,52.912113,0.0076715264194,4471,-0.02724819,15285,0.056254561990499496,255470.0178503906,10.36796758793872,20,0.9451791500032414,20,-14.5,3000,0.00012571711635256998,1.0,6.668218854463311e-05,14.5,50,0.017510332998936066,50,10.36796758793872,1000,0.32,20.0,0.0013677039969479665,0.0715071330050705,0.32,1000,0.0001633486137806178,0.0004964709914689681,1000,1000,0.32,1000,1.8642617262525566e-06,4.799815180776669e-05,3.0408881797432745e-05,3.589134792805926e-05,1.702516396152954e-05,0.00016429303167947077,8.70417963846624e-06,3.171367231325409e-05,1.9607279304917584e-05,4.281650100139496e-06,6.31622320402872e-06,2.206300268881023e-05,0.00874856099835597,0.004222727991873398,0.0010631930053932592,0.00015992599946912378,0.038853771999129094,7.718990673311055e-06,0.018107010997482575,2.5681026682428474e-05,1.0465508692232469e-05,8.968038331743222e-06,4.1877817804000544e-05,5.485120846465171e-06,2.6030497928021238e-06,6.411551221963248e-05,4.851377825154766e-05,0.00021949565195952835,2.221133959831497e-05,3.756842674076414e-05
1,4000,False,2,be8b7_00000,2025-08-17_16-25-30,1755447930,3.526684522628784,6.2383036613464355,502317,intrinsic-attention2,10.156.0.3,6.2383036613464355,2,1.7535139077322675,1.7484013515058905e-05,1.7532982259077834,1.6176107467801193,0.13382616125425556,0.001052310969971586,1.608065582866111,100,4000,10.368238394574323,10.368238394574323,2000,0.00013531092976883468,1.0,6.791092124015227e-05,0.78,13.5,20,20,200,0.020382146149640904,20.0,-15.5,0.00024908100022003055,1241.5861886046384,1,0,0,0,0,0,78.96,46.6,0.78,0.0005118473531416109,0.00016838243815669546,0.78,2000,2000,4000,4000,31500,4471,2000.0,30570,63000,0,2100.0,15285,520943.4837853938,253235.11258047,253079.148054512,1.0,2.0,15285,1019.0,8.78900434e-05,0.0515548,0.24832729,0.17802839,0.0019341111,0.68184686,0.00034531276,50.969524,0.0076715264194,4471,-0.010609919,30570,0.028127280995249748,253506.12660651674,10.368238387501162,20,0.9469318725331687,20,-14.5,5000,0.0001310849314170834,2.0,6.659046985547209e-05,14.5,100,0.01916534714939189,50,10.368238387501162,1000,0.12,20.0,0.0013559530570637435,0.07173487613501493,0.12,1000,0.00017059610308639922,0.0005066119989650666,2000,2000,0.12,1000,2.596776940567896e-06,6.729023860449336e-05,3.8282348740230376e-05,5.064453650753552e-05,2.3080390045993966e-05,0.0002216769287316496,1.0657050063816694e-05,4.237235479695553e-05,2.576920666581112e-05,5.801436945860603e-06,8.836543628439522e-06,2.2128372656879946e-05,0.008763005488435737,0.004232923531963024,0.0010624017154623288,0.0001601818994095083,0.03889860248920741,7.761140732327477e-06,0.018265553337550953,2.586186106783135e-05,1.0593548287594952e-05,9.578928390315222e-06,4.165298276970602e-05,5.9141644374124836e-06,2.580846843093179e-06,6.627331108428776e-05,4.987528971181764e-05,0.0002194603154443074,2.3269528870597653e-05,3.783039324525241e-05
1,6000,False,3,be8b7_00000,2025-08-17_16-25-33,1755447933,3.0194337368011475,9.257737398147583,502317,intrinsic-attention2,10.156.0.3,9.257737398147583,3,1.75564207514491,1.7462043432169594e-05,1.7554251943386712,1.6193012543723655,0.13425919780173282,0.001055567320258706,1.6097648404875173,100,6000,10.368238394574323,10.368238394574323,2000,0.00013567412829323017,2.0,6.843942600282065e-05,0.29,14.5,20,20,300,0.0165042591006204,20.0,-16.5,0.00024908100022003055,1238.6297162308042,1,0,0,0,0,0,78.86,46.67999999999999,0.29,0.0005200255592301324,0.00016969983944161384,0.29,2000,2000,6000,6000,31500,4471,2000.0,45855,94500,0,2100.0,15285,515313.3397670278,250488.090304206,250336.91612626548,1.0,3.0,15285,1019.0,8.78900434e-05,0.023194859,0.24832729,0.1765976,-0.0038570166,0.68278486,0.00020037881,52.68785,0.0076715264194,4471,-0.012019711,45855,0.014063640497624874,250744.9870291958,10.368238394574137,20,0.9478003350378829,20,-14.5,7000,0.00011627523780286089,3.0,6.49284821851653e-05,14.5,150,0.019991114910517353,50,10.368238394574137,1000,0.12,20.0,0.0013444483464176303,0.07195116782361292,0.12,1000,0.00015667591487685743,0.0004720597369060887,3000,3000,0.12,1000,2.6601457942032308e-06,6.888957618057189e-05,3.859886371942138e-05,5.163413512099447e-05,2.339472515691054e-05,0.0002273049289201249,1.0748467566554777e-05,4.2323807760108104e-05,2.6067098327285156e-05,5.788665444297909e-06,9.116677062291957e-06,2.2197358893754424e-05,0.008777544483484234,0.0042417246565775715,0.0010617650483662146,0.0001602951604130794,0.03894063410424569,7.789619335380848e-06,0.01841690023405681,2.454564272804912e-05,1.0089636246476844e-05,8.372473331902265e-06,3.982016608548671e-05,5.165242185988229e-06,2.44728703349178e-06,5.991131902102319e-05,4.5147474411350075e-05,0.00020854705291500247,2.1240390140839553e-05,3.6999946537558236e-05
1,8000,False,4,be8b7_00000,2025-08-17_16-25-36,1755447936,3.3554022312164307,12.613139629364014,502317,intrinsic-attention2,10.156.0.3,12.613139629364014,4,1.7611675755734435,1.7433163048204733e-05,1.7609482157152254,1.6243649845387438,0.1347146923036911,0.0010589310670725829,1.614832605722616,100,8000,10.368238394574323,10.368238394574323,2000,0.00013135575990978136,3.0,6.784122168770211e-05,-2.11,16.5,20,20,400,0.019630193819320994,20.0,-15.5,0.00024908100022003055,1234.3437469873068,1,0,0,0,0,0,79.11999999999999,46.7,-2.11,0.0005129096481635232,0.0001689103672461019,-2.11,2000,2000,8000,8000,31500,4471,2000.0,61140,126000,0,2100.0,15285,509267.2653850679,247536.4134130273,247390.6385319418,1.0,4.0,15285,1019.0,8.78900434e-05,0.058223423,0.2483273,0.14693384,-0.0031899214,0.68126184,0.00014260835,52.104633,0.0076715264194,4471,-0.04169153,61140,0.007031820248812437,247777.71622283565,10.368238394574323,20,0.9485793460476082,20,-12.5,9000,0.00011505911769567718,4.0,6.299429577692608e-05,14.5,200,0.01910662232112372,50,10.368238394574323,1000,-0.68,20.0,0.0013330796830378824,0.07220161665535084,-0.68,1000,0.00015365168405579536,0.0004608917144558128,4000,4000,-0.68,1000,2.6791144211966645e-06,6.774023387293644e-05,3.8785434775195605e-05,5.003105942877925e-05,2.3000306731362623e-05,0.00022378373368483703,1.0718508909047995e-05,4.1868708949726385e-05,2.5473686282343472e-05,6.000778173780817e-06,8.767252907784952e-06,2.22652053230413e-05,0.008797361228537628,0.004247330770007364,0.0010616468379870201,0.0001604491388051392,0.03901219106319596,7.822153115601394e-06,0.018570392461721565,2.4018187681765392e-05,1.0088021700585904e-05,8.121349753958665e-06,3.9135108720707706e-05,5.1863863226135315e-06,2.343536427781008e-06,5.9576072257781e-05,4.434510894036484e-05,0.000202996315289208,2.0788502263043715e-05,3.553272843891646e-05
1,10000,False,5,be8b7_00000,2025-08-17_16-25-39,1755447939,3.1654117107391357,15.77855134010315,502317,intrinsic-attention2,10.156.0.3,15.77855134010315,5,1.764874221957705,1.7851781363435148e-05,1.7646526325081027,1.6276882503434225,0.13509291627070763,0.0010619470763840188,1.6181707270154537,100,10000,10.368238394574323,10.368238394574323,2000,0.00011715597601837154,4.0,6.495718309101313e-05,0.4,14.5,20,20,500,0.018059945980639897,20.0,-15.5,0.00024908100022003055,1228.9462936041582,1,0,0,0,0,0,78.725,46.7,0.4,0.0004700570275839047,0.00015457517469652426,0.4,2000,2000,10000,10000,31500,4471,2000.0,76425,157500,0,2100.0,15285,503427.1766676068,244684.60580402243,244544.21150010632,1.0,5.0,15285,1019.0,8.78900434e-05,0.04636648,0.24811216,0.17171288,0.00010865927,0.67826706,0.00030363532,51.520912,0.0076715264194,4471,-0.01676767,76425,0.0035159101244062185,244909.20456470104,10.368238394574323,20,0.9492552214070604,20,-12.5,11000,0.00011549080146220047,5.0,6.4294882461471e-05,14.5,250,0.018959498590556904,50,10.368238394574323,1000,-0.48,20.0,0.0013218650162612677,0.07239337652875812,-0.48,1000,0.0001549824434073753,0.0004684987274703192,5000,5000,-0.48,1000,2.418709809694685e-06,6.212020746540595e-05,3.6559860811396434e-05,4.562845021618377e-05,2.074600859482251e-05,0.00020649627994626856,1.053501631063903e-05,4.0035593202635415e-05,2.4487285288205953e-05,5.031095967335364e-06,7.826600827540138e-06,2.233897316366798e-05,0.008803902056240667,0.004258247222303497,0.001060807869552053,0.00016073343741033298,0.03904883167249216,7.833771616605662e-06,0.018708441067052602,2.426913886361329e-05,9.979572054809166e-06,8.166034414199935e-06,3.9338315752715026e-05,5.1341343914011426e-06,2.41817479593989e-06,6.010917068081769e-05,4.4696921638823006e-05,0.000205849424261181,2.1204864000280824e-05,3.644666834648145e-05
1,12000,False,6,be8b7_00000,2025-08-17_16-25-42,1755447942,2.870309352874756,18.648860692977905,502317,intrinsic-attention2,10.156.0.3,18.648860692977905,6,1.7685891819582427,1.7795123616229576e-05,1.7683662432330907,1.6310142124400009,0.135482720078066,0.0010610655556422782,1.6215106482353372,100,12000,10.368238394574323,10.368238394574323,2000,0.00011774751783795846,5.0,6.360919374632361e-05,-0.21,15.5,20,20,600,0.018111813480209092,20.0,-14.5,0.00024908100022003055,1222.5686627830864,1,0,0,0,0,0,79.225,46.7,-0.21,0.00047220694484821635,0.0001605368693632373,-0.21,2000,2000,12000,12000,31500,4471,2000.0,91710,189000,0,2100.0,15285,497582.8546522147,241830.9987689407,241695.73162265457,1.0,6.0,15285,1019.0,8.78900434e-05,0.0360656,0.24832729,0.17513822,0.0027393103,0.6821532,0.0004967396,52.38636,0.0076715264194,4471,-0.013480044,91710,0.0017579550622031093,242039.8829627273,10.368238394574323,20,0.9469750645330194,20,-14.5,13000,7.659679008594809e-05,6.0,4.602729729112574e-05,14.5,300,0.016126378900080455,50,10.368238394574323,1000,0.72,20.0,0.0013100803661039021,0.07258394474347583,0.72,1000,0.00010819163305021354,0.0003221000735412329,6000,6000,0.72,1000,2.4886552418844347e-06,6.166321860367704e-05,3.67061057804742e-05,4.627888551584864e-05,2.1656929588339655e-05,0.00020315257502145567,1.0260337034753704e-05,3.896683358348214e-05,2.4375338838674576e-05,5.55979500988374e-06,8.257530737742504e-06,2.233670342190514e-05,0.00881087681561555,0.004267035810043011,0.001059891620911622,0.00016086199300026813,0.03907934386572665,7.845213978709147e-06,0.018853518306385476,1.7552078942217296e-05,7.371024619855084e-06,5.545126885619306e-06,2.8281764060235012e-05,3.447628890837988e-06,1.6352139737705956e-06,3.999991266173056e-05,3.0437489311801997e-05,0.0001440052724145392,1.426279948922416e-05,2.655025535057964e-05
1,14000,False,7,be8b7_00000,2025-08-17_16-25-46,1755447946,3.394113063812256,22.04297375679016,502317,intrinsic-attention2,10.156.0.3,22.04297375679016,7,1.7757367037887093,1.7730272339047735e-05,1.7755127258607282,1.635050812095541,0.138589641147254,0.001063539750156155,1.6255556938929465,100,14000,10.368238394574323,10.368238394574323,2000,0.00013062627097830585,6.0,6.668078692382893e-05,1.93,16.5,20,20,700,0.018801245759968877,20.0,-14.5,0.00024908100022003055,1215.445349477143,1,0,0,0,0,0,78.74000000000001,46.7,1.93,0.0005071838886269446,0.0001672875349639085,1.93,2000,2000,14000,14000,31500,4471,2000.0,106995,220500,0,2100.0,15285,491735.5592139534,238976.4939342538,238846.3748182952,1.0,7.0,15285,1019.0,8.78900434e-05,0.09026497,0.24766074,0.1948085,0.00017488003,0.68272346,0.00011503088,50.85533,0.0076715264194,4471,0.0067164344,106995,0.0008789775311015546,239170.519728654,10.368238394574323,20,0.9464165406476449,20,-14.5,15000,8.326409445272526e-05,7.0,4.84116820536185e-05,14.5,350,0.014963228259148309,50,10.368238394574323,1000,-0.08,20.0,0.0012987004124204364,0.07547764713605769,-0.08,1000,0.00010995151109088937,0.0003410827991605575,7000,7000,-0.08,1000,2.604560936211838e-06,6.775187977348198e-05,3.779923042246805e-05,4.9805218369091616e-05,2.2726626839564754e-05,0.0002215988815741164,1.0562218731495262e-05,4.132348782948719e-05,2.5234327993599893e-05,5.942836344945739e-06,8.66391098300529e-06,2.2308476261226116e-05,0.00882403901750382,0.004275979291984262,0.0010589542947135975,0.000161465843060165,0.03910521418718502,7.853481940457374e-06,0.02169942624329899,1.7916380662330605e-05,7.637361167764019e-06,5.759880006461509e-06,2.9527978750831345e-05,3.4505903156392305e-06,1.7163286047707341e-06,4.300362356929393e-05,3.2338691948080574e-05,0.00015468333062272345,1.5052119333755545e-05,2.7717015333636073e-05
1,16000,False,8,be8b7_00000,2025-08-17_16-25-49,1755447949,3.103628396987915,25.146602153778076,502317,intrinsic-attention2,10.156.0.3,25.146602153778076,8,1.7815250107507283,1.7672389616940544e-05,1.7812995173921178,1.6404537626445768,0.13897096027580289,0.0010655435025907422,1.6309666043840578,100,16000,10.368238394574323,10.368238394574323,2000,0.00013036889433013142,7.0,6.723781003057401e-05,2.16,14.5,20,20,800,0.02012111982970964,20.0,-13.5,0.00024908100022003055,1207.3856803369756,1,0,0,0,0,0,78.975,46.7,2.16,0.00050524964542035,0.00016559716953459832,2.16,2000,2000,16000,16000,31500,4471,2000.0,122280,252000,0,2100.0,15285,486018.99610904185,236186.51559503895,236061.26443585518,1.0,8.0,15285,1019.0,8.78900434e-05,0.04293919,0.24832729,0.24191456,0.00063306093,0.6834948,0.0001299856,53.386265,0.0076715264194,4471,0.053308193,122280,0.0004394887655507773,236366.1105735149,10.368238394574323,20,0.9442787381810983,20,-14.5,17000,8.288139335117151e-05,8.0,4.8670974132363193e-05,14.5,400,0.015074136568437098,50,10.368238394574323,1000,0.12,20.0,0.0012873287082850028,0.07564515402467499,0.12,1000,0.00011295446567782,0.00034320574530987536,8000,8000,0.12,1000,2.628396541024112e-06,6.643620385866043e-05,3.797152981803151e-05,4.941157380724787e-05,2.2378765128880062e-05,0.0002215879069522952,1.0617094170798213e-05,4.166055356657979e-05,2.5413327075563647e-05,5.8089642959604426e-06,8.662846925998361e-06,2.2320041568228727e-05,0.008836292467328909,0.004284419489185369,0.001058123241816906,0.00016159242460523555,0.03914178857531271,7.866927157866565e-06,0.021810569720864054,1.8371740601525955e-05,7.759249288595757e-06,5.861149352047055e-06,2.9854054918816706e-05,3.5760553925993354e-06,1.7445139706803807e-06,4.295201779179127e-05,3.257325718701566e-05,0.00015421978772159909,1.5460729290649817e-05,2.8155295592101754e-05
1,18000,False,9,be8b7_00000,2025-08-17_16-25-52,1755447952,3.5244312286376953,28.67103338241577,502317,intrinsic-attention2,10.156.0.3,28.67103338241577,9,1.7873453485133062,1.7619845799044777e-05,1.787118572528167,1.6458813726881967,0.13935867460307913,0.0010679539476129234,1.6364027012902302,100,18000,10.368238394574323,10.368238394574323,2000,0.0001303226120350441,8.0,6.680428652960849e-05,0.48,15.5,20,20,900,0.02016814594855532,20.0,-15.5,0.00024908100022003055,1198.6886993782834,1,0,0,0,0,0,79.12,46.7,0.48,0.0005085072240717366,0.00016671338601068452,0.48,2000,2000,18000,18000,31500,4471,2000.0,137565,283500,0,2100.0,15285,480708.6423382586,233594.4635382654,233473.90652138073,1.0,9.0,15285,1019.0,8.78900434e-05,0.040486168,0.2483273,0.19948466,-4.8160553e-05,0.6814093,0.0002579393,52.756058,0.0076715264194,4471,0.010862318,137565,0.00021974438277538866,233760.77880668166,10.368238394574323,20,0.9462486624592285,20,-14.5,19000,0.00013336515854894926,9.0,6.818314810630866e-05,14.5,450,0.017422402759693797,50,10.368238394574323,1000,0.12,20.0,0.0012763722512808516,0.07583526982442551,0.12,1000,0.00017070792892599315,0.0005161219819486991,9000,9000,0.12,1000,2.619245779632626e-06,6.66013799539472e-05,3.875347900956042e-05,4.963473268041828e-05,2.2355789155806032e-05,0.00022296631085993147,1.0624495865095855e-05,4.304020648996425e-05,2.564465344240213e-05,5.528859331218415e-06,8.530478413451072e-06,2.2350841194878776e-05,0.008849783292603242,0.0042975378943111795,0.00105791754940378,0.00016177257035072522,0.03917925105957789,7.876527912314192e-06,0.021936445243576675,2.603495910439717e-05,1.0453846773399808e-05,9.598620983100799e-06,4.2990095340185515e-05,5.89261594289811e-06,2.647280617391837e-06,6.689474304272072e-05,5.061442027877707e-05,0.0002254771687406395,2.368793631866728e-05,3.866252004507807e-05
1,20000,False,10,be8b7_00000,2025-08-17_16-25-55,1755447955,2.720248222351074,31.391281604766846,502317,intrinsic-attention2,10.156.0.3,31.391281604766846,10,1.785976484098128,1.75777573552415e-05,1.7857477942427746,1.6443942789513044,0.13946859045700155,0.0010705092881620598,1.6349571641972742,100,20000,10.368238394574323,10.368238394574323,2000,7.705595371077847e-05,9.0,4.7139510362777495e-05,-0.08,14.5,20,20,1000,0.01384223447064869,20.0,-14.5,0.00024908100022003055,1189.5873891180386,1,0,0,0,0,0,78.5,46.7,-0.08,0.0003256042627356223,0.00010768170498528238,-0.08,2000,2000,20000,20000,31500,4471,2000.0,152850,315000,0,2100.0,15285,475624.955028303,231113.32299324631,230997.33004205106,1.0,10.0,15285,1019.0,8.78900434e-05,0.033289354,0.24832727,0.16689159,0.0024049878,0.67521095,0.0005175662,52.62217,0.0076715264194,4471,-0.021778317,152850,0.00010987219138769433,231266.9952708155,10.368238394574323,20,0.9472866893045239,20,-14.5,21000,0.00013076378639299567,10.0,6.686157246527459e-05,14.5,500,0.020378549200104318,50,10.368238394574323,1000,0.52,20.0,0.0012656106487860485,0.07574953819629754,0.52,1000,0.00016506230055008447,0.0005023965838137662,10000,10000,0.52,1000,1.583407833398366e-06,4.12996663555483e-05,2.7090596273756712e-05,3.168968525228894e-05,1.4428539091310876e-05,0.00014550127915398197,7.657641183124462e-06,2.856262345123102e-05,1.730109101299289e-05,3.407079535595842e-06,5.2866120099018234e-06,2.23388927465754e-05,0.008817987179700039,0.004306498815373832,0.0010532516738837963,0.00016178948471340393,0.03902266958910827,7.882492614799738e-06,0.022035063691155522,2.576201682352828e-05,1.0282014416144852e-05,8.982946394042311e-06,4.235160580742642e-05,5.557787134822573e-06,2.63680231831171e-06,6.399952411499706e-05,4.881623057053417e-05,0.00022129710548299527,2.2573398528523237e-05,3.798371012124609e-05
