num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/rlmodule_inference_timer,env_runners/time_between_sampling,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/sample,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/weights_seq_no,learners/default_policy/vf_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/module_train_batch_size_mean,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/total_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_mean,evaluation/env_runners/sample,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/env_reset_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/rlmodule_inference_timer,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,252500.0,False,1,4075f_00000,2025-08-16_21-46-17,1755380777,9.346248149871826,9.346248149871826,53001,intrinsic-attention2,10.156.0.3,9.346248149871826,1,6.605136255000616,1.8467000700184144e-05,6.6048275329994794,5.783122355998785,0.8166828020002868,0.0016269539992208593,-18.5,50,50,252500.0,5000.0,0.053282236049872166,0.00014072595158063386,0.0015885879909803404,5050.0,100.0,0.05262763908183666,50.0,0.9200000000000002,15.5,26.762340024562445,0.0003071079991059378,0.0,26.762340024562445,7.227007782311077e-05,843.7914432096263,1,0,0,0,0,0,92.81428571428572,64.74999999999999,0.0005520900827257958,5000.0,0.0001763047720395142,5000.0,0.9200000000000002,0.9200000000000002,252500.0,252500.0,20440,372300,20440,5100,372300,0,5000,8240,1187281.3581410141,65202.596080187046,65197.62015532422,0.0002332363648,0.20118916,0.00170964,1.0,0.0010553338,20440,1.0,0.30220255,0.2889004051685333,20440,280.0,0.69174486,8240,13.8945465,-0.09348187,0.08908038,0.0150611056195,65220.878374231215,50,0.1,2.7107155739995505,1.0,16.5,27.168093331925355,0.00033760500082280487,27.168093331925355,2500,50,50.0,-15.5,6.775712295511081e-05,50,50,7500,0.052162937660214084,0.00013394023072164907,0.5001147229995695,2500,0.0005214484949566454,0.1,0.00017279293121330816,2500,2500,2500,0.1,5.927254669165021e-05,2.558643904380773e-06,2.3806118193662762e-05,5.223158289497295e-05,0.0002375956831314395,7.01150558521781e-05,1.106161454359131e-05,2.7360452513147103e-05,4.60457109954955e-05,9.022298796704341e-06,5.8693671657277846e-06,0.3653561589999299,0.017324508000456262,0.0012921300003654324,0.10181061299954308,0.013489222999851336,0.00020902500000374857,3.051899875572417e-05,1.1345999155309983e-05,2.593063306338595e-06,2.4910603162645098e-05,6.834922295264862e-05,3.9183294641335744e-05,0.0002255786622698152,5.2282087864447026e-05,4.4652652001782844e-05,9.11634688038749e-06,6.468964919392115e-06,2.6500209901582346e-05,1.0495681299885528e-05
1,10000.0,False,2,4075f_00000,2025-08-16_21-46-26,1755380786,8.947672128677368,18.293920278549194,53001,intrinsic-attention2,10.156.0.3,18.293920278549194,2,6.600833774750608,1.844922069722088e-05,6.600523888769494,5.781687321748795,0.8137925497102696,0.00163487383922984,-18.5,50,50,10000.0,5000.0,0.051788762220057835,0.0001317216029198466,0.024730478351361548,200.0,100.0,0.054561814678201384,50.0,0.08999999999999998,18.5,27.16809333212661,0.0003071079991059378,1.0,27.16809333212661,6.871583809947355e-05,877.5292622886732,1,0,0,0,0,0,99.55833333333334,64.15000000000002,0.0005137477887994514,5000.0,0.0001684008073568116,5000.0,0.08999999999999998,0.08999999999999998,10000.0,10000.0,20440,744600,40880,5100.0,372300,0,5000.0,8240,1184229.249329514,65034.08593646529,65029.47630561484,0.0002332363648,0.10938096,0.009072721,1.0,0.004909564,20440,2.0,0.30552337,0.14445020258426666,40880,280.0,0.6891654,8240,11.2548,0.00087035046,0.18639399,0.0150611056195,65051.32430840107,50,-1.3,2.711078168709555,2.0,16.5,27.168093332126602,0.0003363938508118736,27.168093332126602,2500,100,50.0,-15.5,6.959366754150723e-05,50,50,12500,0.05252613168011521,0.0001318495720253644,0.49703367809957855,2500,0.0005104583778781124,-1.3,0.0001638078179571583,5000,5000,2500,-1.3,3.9483042816918205e-05,2.521746499284635e-06,2.2425035479448274e-05,4.9272132893443454e-05,0.00022851504448560922,6.805257916200541e-05,1.0618251503856423e-05,2.6220581779776995e-05,4.389324595489735e-05,8.900634024163004e-06,5.5763589214867645e-06,0.3624262924099457,0.0172768933104453,0.0012891263903657092,0.10172745753954586,0.013473739469864085,0.00020881857000858872,3.0478978769679087e-05,1.1305639163765591e-05,2.642778141070464e-06,2.4182088118039192e-05,6.672247798335717e-05,3.908693189389536e-05,0.00022570344058798938,4.7051763590603454e-05,4.369233884041567e-05,8.589612086928929e-06,5.468796676640527e-06,2.5665960120060942e-05,1.0123448377322329e-05
1,-232500.0,False,3,4075f_00000,2025-08-16_21-46-34,1755380794,8.603762865066528,26.897683143615723,53001,intrinsic-attention2,10.156.0.3,26.897683143615723,3,6.594165057003112,1.842857849005668e-05,6.5938536522918065,5.778051386881307,0.810751156673178,0.001632722280845155,-19.5,50,50,-232500.0,5000.0,0.049779460099962314,0.00012449845278281928,0.03152366485488201,-4650.0,100.0,0.05330171468437421,50.0,0.6399999999999999,17.5,27.16809333212661,0.0003071079991059378,2.0,27.16809333212661,6.817489422308718e-05,924.037827201752,1,0,0,0,0,0,99.9,63.54615384615386,0.0004940870095897429,5000.0,0.0001603407714567862,5000.0,0.6399999999999999,0.6399999999999999,-232500.0,-232500.0,20440,1116900,61320,5100.0,372300,0,5000.0,8240,1185675.4300544614,65112.7924940312,65108.365925635364,0.0002332363648,0.10499072,0.0037152767,1.0,0.0016761194,20440,3.0,0.30014777,0.07222510129213333,61320,280.0,0.68641704,8240,10.3130455,-0.007847992,0.17311887,0.0150611056195,65129.03392030907,50,-1.5,2.7103914551824544,3.0,16.5,27.168093332126602,0.00033536274231228165,27.168093332126602,2500,150,50.0,-15.5,6.634954165329943e-05,50,50,17500,0.05187546963999921,0.00012490240943722298,0.49404511239857346,2500,0.0005073108839289748,-1.5,0.00019344766787382392,7500,7500,2500,-1.5,3.878339459510491e-05,2.36874694961713e-06,2.1897876893710667e-05,4.77907035165629e-05,0.00022006058311887372,6.55332903488775e-05,1.035115243580605e-05,2.5047600375430932e-05,4.313828789989225e-05,8.101807547359394e-06,5.41512339004743e-06,0.35955394230584276,0.017247916887348037,0.0012856301064686705,0.1016730381141604,0.013445055545173636,0.0002086789243019666,3.0497838983501422e-05,1.130716277002648e-05,2.353835062486695e-06,2.1697197882372925e-05,6.388544579363295e-05,3.7193809173004224e-05,0.00023479352660312806,4.649953484251399e-05,4.3065922669401746e-05,8.400051772791186e-06,5.201943880945415e-06,5.6000439049927015e-05,1.029972579936728e-05
1,-475000.0,False,4,4075f_00000,2025-08-16_21-46-44,1755380804,9.556275129318237,36.45395827293396,53001,intrinsic-attention2,10.156.0.3,36.45395827293396,4,6.596488204963079,1.8439602708775057e-05,6.5961746032888975,5.783512771752491,0.8076091825264581,0.0016308251480322885,-19.5,50,50,-475000.0,5000.0,0.05850207696008513,0.0001933033560117918,0.033290173159208215,-9500.0,100.0,0.056738735238458175,50.0,0.03,16.5,27.16809333212661,0.0003071079991059378,3.0,27.16809333212661,7.101199556797973e-05,843.0049383005966,1,0,0,0,0,0,99.91538461538462,64.14615384615387,0.0005508536517025952,5000.0,0.00017820372544054532,5000.0,0.03,0.03,-475000.0,-475000.0,20440,1489200,81760,5100.0,372300,0,5000.0,8240,1187145.5488772723,65192.85457332259,65188.58215159879,0.0002332363648,0.10078986,0.0146071315,1.0,0.000777094,20440,4.0,0.29322597,0.036112550646066666,81760,280.0,0.6870211,8240,14.055686,0.088927224,0.26529282,0.0150611056195,65208.245393397214,50,-0.9,2.7102997353006355,4.0,16.5,27.168093332126602,0.0003342441249044423,27.168093332126602,2500,200,50.0,-15.5,7.068636482797716e-05,50,50,22500,0.05142185897000672,0.00013549006462602683,0.4910483727745769,2500,0.0005155821112791456,-0.9,0.00017423370414868192,10000,10000,2500,-0.9,4.164205485802416e-05,2.57822567433759e-06,2.3034247692432256e-05,5.121691971158831e-05,0.0002526583102045004,7.254936614691623e-05,1.0761742270805958e-05,2.863050340366305e-05,4.873911649472481e-05,9.311968263259074e-06,5.593616423575442e-06,0.35665861143277233,0.017205894998485443,0.0012847170054104827,0.10162718077302403,0.013432879899730755,0.00020864451506384465,3.052426058143828e-05,1.1304671146146574e-05,2.5122182883910117e-06,2.2548259279109313e-05,6.814617575974954e-05,3.796823047430688e-05,0.000225951298049688,5.027651449706359e-05,4.2929661428515455e-05,9.02532599219264e-06,5.753078450333746e-06,2.7504882783026654e-05,1.0365437030982295e-05
1,-717500.0,False,5,4075f_00000,2025-08-16_21-46-53,1755380813,8.57263708114624,45.0265953540802,53001,intrinsic-attention2,10.156.0.3,45.0265953540802,5,6.590525288173447,1.839601668868392e-05,6.590209880336004,5.780392199154956,0.804758563881192,0.0016286754865538636,-15.5,50,50,-717500.0,5000.0,0.05027269914005956,0.00012627069847302052,0.034193787643557495,-14350.0,100.0,0.055218590050899935,50.0,0.95,17.5,27.16809333212661,0.0003071079991059378,4.0,27.16809333212661,6.816544422075722e-05,910.5011074933922,1,0,0,0,0,0,99.95,64.20000000000002,0.0004995052050399377,5000.0,0.00016336038760257288,5000.0,0.95,0.95,-717500.0,-717500.0,20440,1861500,102200,5100.0,372300,0,5000.0,8240,1188452.3511123122,65263.666280492274,65259.574816431996,0.0002332363648,0.08751917,-0.010048747,1.0,0.005529837,20440,5.0,0.29838312,0.018056275323033333,102200,280.0,0.6787079,8240,11.482057,0.00044585046,0.18036309,0.0150611056195,65278.21013412286,50,-0.5,2.7086987724976197,5.0,16.5,27.168093332126602,0.00033289722364294495,27.168093332126602,2500,250,50.0,-15.5,6.366274931564301e-05,50,50,27500,0.05053769855008795,0.00011597386493081098,0.4881846764168311,2500,0.0004841157739996386,-0.5,0.0001561278969698825,12500,12500,2500,-0.5,3.9037950181718746e-05,2.412175917058141e-06,2.2294309189006748e-05,4.930180727708026e-05,0.00022142692111450768,6.603806232638031e-05,1.266695229531352e-05,2.5253243013566352e-05,4.37167608901748e-05,8.177641303178953e-06,5.5151443496271624e-06,0.3538687982384432,0.017183205058496596,0.0012824519753593306,0.10159738230529286,0.013415141100731262,0.00020847095991533766,3.0478387983903697e-05,1.1269794431098744e-05,2.2887377289268415e-06,2.1270435318943163e-05,6.010093537274156e-05,3.591354796719396e-05,0.00021001682113364203,5.0398281039356264e-05,3.9722706243233034e-05,8.355439011960833e-06,4.977013265245161e-06,2.4421617989625818e-05,1.0044828773468257e-05
1,-960000.0,False,6,4075f_00000,2025-08-16_21-47-02,1755380822,9.266976833343506,54.293572187423706,53001,intrinsic-attention2,10.156.0.3,54.293572187423706,6,6.590100068711721,1.8335526521177257e-05,6.589781267062644,5.782733663383398,0.801986318152384,0.0016257476216981653,-19.5,50,50,-960000.0,5000.0,0.05253528137996908,0.0001326391733135592,0.03368825226332577,-19200.0,100.0,0.05422675235738358,50.0,0.86,16.5,27.16809333212661,0.0003071079991059378,5.0,27.16809333212661,7.027145609575623e-05,886.4166933070911,1,0,0,0,0,0,99.95384615384616,64.20000000000002,0.0005213650839629351,5000.0,0.00016838974239989437,5000.0,0.86,0.86,-960000.0,-960000.0,20440,2233800,122640,5100.0,372300,0,5000.0,8240,1187806.13706409,65227.35943621117,65223.43294786757,0.0002332363648,0.19708651,0.014256477,1.0,0.0035422372,20440,6.0,0.29508796,0.009028137661516666,122640,280.0,0.6723237,8240,13.414313,-0.023717806,0.15406227,0.0150611056195,65241.49180694019,50,0.5,2.708577053702642,6.0,16.5,27.168093332126602,0.00033156093141521324,27.168093332126602,2500,300,50.0,-16.5,6.4593563656151e-05,50,50,32500,0.050529266060075316,0.00012089856864860416,0.4853695193526674,2500,0.000491311673576129,0.5,0.00017238873924397324,15000,15000,2500,0.5,3.994199039264809e-05,2.6703424389472086e-06,2.2928731818898766e-05,5.0961810417765084e-05,0.00023058277496387504,7.001714386712194e-05,1.0647197500331315e-05,2.6528729162801682e-05,4.4656191177192784e-05,8.615420876037761e-06,5.612364613552993e-06,0.35111974393605555,0.01716022667792788,0.001279752175616673,0.10157465178223937,0.013398178569718451,0.00020856193031771253,3.0461124101137765e-05,1.1246576486375394e-05,2.248391228987902e-06,2.18746647765674e-05,6.18976114087444e-05,3.604665035816817e-05,0.00021647362577420474,4.464596397971568e-05,4.1827750302701463e-05,8.040419904365659e-06,4.918954671004965e-06,3.188421975328816e-05,1.0205646142212724e-05
1,-1202500.0,False,7,4075f_00000,2025-08-16_21-47-11,1755380831,9.033150911331177,63.32672309875488,53001,intrinsic-attention2,10.156.0.3,63.32672309875488,7,6.5859002173446015,1.829036126338481e-05,6.5855765994720254,5.781100679339556,0.7994051551508625,0.0016245621654774798,-17.5,50,50,-1202500.0,5000.0,0.051658307259967826,0.00013070471167281252,0.03449333594118197,-24050.0,100.0,0.05606451383860679,50.0,3.0,19.5,27.16809333212661,0.0003071079991059378,6.0,27.16809333212661,6.880322080680632e-05,885.5987202901689,1,0,0,0,0,0,99.95384615384616,64.20000000000002,0.0005129472401056091,5000.0,0.00016789968258822672,5000.0,3.0,3.0,-1202500.0,-1202500.0,20440,2606100,143080,5100.0,372300,0,5000.0,8240,1184251.5549423317,65031.59039000367,65027.8925940241,0.0002332363648,0.139906,0.035804093,1.0,0.0052706986,20440,7.0,0.3062888,0.004514068830758333,143080,280.0,0.6727525,8240,11.455257,0.02106066,0.20594795,0.0150611056195,65044.88006723632,50,0.1,2.709819576965602,7.0,16.5,27.168093332126602,0.0003301806921019262,27.168093332126602,2500,350,50.0,-16.5,6.697858230198397e-05,50,50,37500,0.05317362180003329,0.00013807504007607436,0.4825684444291465,2500,0.0005191888230268865,0.1,0.0001767355795728335,17500,17500,2500,0.1,3.969998784366414e-05,2.5581571908761347e-06,2.2583129060838335e-05,4.957571409794665e-05,0.0002269050648967634,6.829428947643345e-05,1.0665127978175124e-05,2.6155705651423707e-05,4.468012944018535e-05,8.417396317830896e-06,5.433348298597337e-06,0.34838428095667995,0.017137433691147716,0.0012770048738680489,0.10154478497440476,0.013389047684031909,0.0002083758610213185,3.0433012855506097e-05,1.1222580727232961e-05,2.4800837789750345e-06,2.2524739374979214e-05,6.773706238091878e-05,3.751089928118739e-05,0.000226570051945047,4.949550888991368e-05,4.2590887288145156e-05,8.886023314858403e-06,6.28057920666582e-06,2.9677068458478914e-05,1.0661239752568684e-05
1,-1445000.0,False,8,4075f_00000,2025-08-16_21-47-20,1755380840,9.336132049560547,72.66285514831543,53001,intrinsic-attention2,10.156.0.3,72.66285514831543,8,6.586490023981156,1.823409765753438e-05,6.586161172747317,5.781471871596149,0.7996156052693606,0.0016234663538103385,-16.5,50,50,-1445000.0,5000.0,0.05352537582990406,0.00013860801421416297,0.03583547517513227,-28900.0,100.0,0.0559280408130749,50.0,-0.22,17.5,27.16809333212661,0.0003071079991059378,7.0,27.16809333212661,6.962127798682262e-05,858.601447737311,1,0,0,0,0,0,99.73846153846155,64.03076923076925,0.0005292799540199327,5000.0,0.00017332011594555115,5000.0,-0.22,-0.22,-1445000.0,-1445000.0,20440,2978400,163520,5100.0,372300,0,5000.0,8240,1184986.2644403477,65070.91357606144,65067.49117633837,0.0002332363648,0.18214433,0.0119924545,1.0,0.005280593,20440,8.0,0.29395443,0.0022570344153791666,163520,280.0,0.67227423,8240,10.013782,0.009684748,0.18670389,0.0150611056195,65083.65460230666,50,1.3,2.709419627045948,8.0,16.5,27.168093332126602,0.0003287929551796544,27.168093332126602,2500,400,50.0,-16.5,6.66829500215633e-05,50,50,42500,0.05289327967997451,0.00012902891374258862,0.4828123169748567,2500,0.0005044655558155972,1.3,0.0001804237770611164,20000,20000,2500,1.3,4.062197096537939e-05,2.693328152088379e-06,2.347560775403005e-05,5.120645316044786e-05,0.0002340591742720002,7.020373830707408e-05,1.1338466392851225e-05,2.706058725978345e-05,4.4774700957452505e-05,9.201800654898611e-06,5.7439172435472444e-06,0.3486515529471107,0.017104169234244654,0.0012738766551311515,0.10156703588465278,0.013380977587190502,0.00020827914240668878,3.038371271746345e-05,1.1189254913201698e-05,2.566029000702813e-06,2.3294525556264026e-05,6.485863969819075e-05,3.9192873843426574e-05,0.00022039103719501097,4.7754635779148224e-05,4.367936658754395e-05,2.1908487045280826e-05,5.303753249626083e-06,2.5765568317612326e-05,1.0405631555875562e-05
1,-1687500.0,False,9,4075f_00000,2025-08-16_21-47-29,1755380849,8.720241785049438,81.38309693336487,53001,intrinsic-attention2,10.156.0.3,81.38309693336487,9,6.580966676381347,1.8164836685625738e-05,6.580636866009833,5.778537198600188,0.7970210407766699,0.001621403020257637,-16.5,50,50,-1687500.0,5000.0,0.050324387429973284,0.00013017302470009714,0.036965137137587,-33750.0,100.0,0.055165626776734686,50.0,-0.04999999999999999,15.5,27.16809333212661,0.0003071079991059378,8.0,27.16809333212661,6.570320492996908e-05,907.1330814454373,1,0,0,0,0,0,99.90833333333335,62.975,0.0004925347493638023,5000.0,0.0001681786048745007,5000.0,-0.04999999999999999,-0.04999999999999999,-1687500.0,-1687500.0,20440,3350700,183960,5100.0,372300,0,5000.0,8240,1183881.272995013,65009.86036642015,65006.522199133964,0.0002332363648,0.11079222,0.010406971,1.0,0.00015436136,20440,9.0,0.3016287,0.0011285172076895833,183960,280.0,0.6676471,8240,14.106358,-0.069978505,0.11197198,0.0150611056195,65022.007788875184,50,3.7,2.70887262892549,9.0,16.5,27.168093332126602,0.0003274166556342194,27.168093332126602,2500,450,50.0,-16.5,6.363342609207749e-05,50,50,47500,0.05123818703996221,0.0001193892374906851,0.4800257275751151,2500,0.000491253494201815,3.7,0.000156687090203587,22500,22500,2500,3.7,4.028037522106488e-05,2.3766674750542566e-06,2.1716828905545162e-05,4.7196356915709444e-05,0.00021684152079788234,6.499643989448514e-05,1.0753512788475334e-05,2.7421754954263493e-05,4.4286687772660725e-05,8.126356177993278e-06,5.355290066066554e-06,0.34593976187762826,0.01707878002190729,0.001271234358593945,0.10153705316581071,0.013365619441305845,0.00020802814099658826,3.0398435586519578e-05,1.1162092363868264e-05,2.1616520359063385e-06,2.7355125462992915e-05,6.029735303068433e-05,3.584982155165734e-05,0.000211795190648398,4.369983643391757e-05,4.2112982240578525e-05,8.370965994014611e-06,5.4402755341062186e-06,2.3957531244667273e-05,9.934396190996304e-06
1,-1930000.0,False,10,4075f_00000,2025-08-16_21-47-38,1755380858,8.987852334976196,90.37094926834106,53001,intrinsic-attention2,10.156.0.3,90.37094926834106,10,6.577499409607526,1.812537832026699e-05,6.577168287889739,5.77480144900418,0.7972739875589079,0.0016192515200451026,-18.5,50,50,-1930000.0,5000.0,0.04945273838995491,0.0001248883223506139,0.03547985915809994,-38600.0,100.0,0.052964656145106634,50.0,-0.3,17.5,27.16809333212661,0.0003071079991059378,9.0,27.16809333212661,6.541645697501028e-05,933.1794463893523,1,0,0,0,0,0,99.91538461538462,63.43076923076924,0.0004903084542710993,5000.0,0.0001614055867039224,5000.0,-0.3,-0.3,-1930000.0,-1930000.0,20440,3723000,204400,5100.0,372300,0,5000.0,8240,1186162.6749675728,65134.35750054131,65131.213218796765,0.0002332363648,0.10964958,0.024715304,1.0,0.0034086348,20440,10.0,0.29409274,0.0005642586038447917,204400,280.0,0.6619124,8240,10.327114,0.017271673,0.19451493,0.0150611056195,65145.84162364096,50,4.1,2.7090388739262203,10.0,16.5,27.168093332126602,0.00032600321908592475,27.168093332126602,2500,500,50.0,-13.5,7.03948180276115e-05,50,50,52500,0.05178907720004645,0.00013356427279235543,0.48029882372938004,2500,0.0005186473934574185,4.1,0.0001708029084633112,25000,25000,2500,4.1,3.7459938504932766e-05,2.3561569607333384e-06,2.6608615781381754e-05,4.76991336492359e-05,0.00021500154619003963,6.342330721202126e-05,1.0068404558846534e-05,2.873704108568802e-05,4.2018625044876835e-05,8.034933159271261e-06,5.102374036936787e-06,0.3462598073388542,0.01708609421167453,0.0012683297350062127,0.10150449016415188,0.013348103946903661,0.0002079077795961623,3.0382511231111716e-05,1.1139641447643068e-05,2.5612630816162963e-06,2.2286825576118658e-05,6.662199936602443e-05,3.9751384493447524e-05,0.0002251971611942222,4.963199536922754e-05,4.242819482651909e-05,8.879643457536872e-06,5.584613630815865e-06,2.6775069457361297e-05,1.0599329405767506e-05
