num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/sample,env_runners/episode_return_min,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/env_reset_timer,env_runners/episode_len_max,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_explained_var,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/total_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/weights_seq_no,learners/default_policy/policy_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_kl_coeff,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_return_min,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/weights_seq_no,evaluation/env_runners/episode_len_mean,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_len_max,evaluation/env_runners/sample,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/env_reset_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_mean,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch
1,2000,False,1,5b76c_00000,2025-08-17_18-17-13,1755454633,2.959027051925659,2.959027051925659,588893,intrinsic-attention2,10.156.0.3,2.959027051925659,1,2.360285352988285,1.6434991266578436e-05,2.3600446579948766,2.1605634820007253,0.19668091599305626,0.0013847180089214817,10.0,2.145780973005458,-12.5,5.100482721336625,6.438515942234429e-05,0.00012278233072624152,12.5,2000,0.009623292140313424,0.0,5.100482721336625,10,200,0.3,2000,0.00031153699092101306,10,200,929.0058961644542,1,0,0,0,0,0,65.46000000000001,80.5,0.0004781220901525535,2000,0.00015617114831011192,2000,0.3,2000,0.3,2000,0,39600,39600,2200,9270,9270,13492,2000,448523.7073985532,105463.58521829607,105312.78932543939,9270,9270,0.37212297,13492,-0.0022252798,0.68966186,0.0101152845,0.0018408992081,0.2118785,69.332214,1.0,1.0,-0.050632905,0.0027541439213,0.6202551,515.0,0.5939851999282837,105669.93652028232,-11.5,6.448752845018641e-05,500,1.0,10.0,50,10,0.5780431699968176,5.080207374966069,0.001773925992893055,0.00013078981745299668,5.080207374966069,2500,12.5,0.010105061680660584,10,50,-0.22,0.10286482800438534,0.0005001198338622778,500,500,500,0.0001638093121057453,500,-0.22,-0.22,2.2681137409303727e-06,0.00021207338889059078,4.537936415527967e-05,6.331001721006947e-05,2.1219115504469e-05,3.7409357952170936e-05,4.023130609107497e-05,5.092395043389129e-06,2.4502849349033122e-05,1.0314266149539289e-05,7.80699713112573e-06,0.01718365198757965,0.04515327799890656,0.0001875040034065023,0.007629728002939373,0.03021712899499107,1.0139003279618919e-05,0.002023886001552455,2.8960988856852055e-05,2.486316925035335e-06,2.1785053366289366e-05,0.00022047907763291468,6.481875065067682e-05,3.8261111454118936e-05,4.7408307312943875e-05,4.1676479528565665e-05,2.5142611764016182e-05,8.232245137811673e-06,5.3024326724991914e-06,1.0218814098403834e-05
1,4000,False,2,5b76c_00000,2025-08-17_18-17-15,1755454635,2.9280004501342773,5.8870275020599365,588893,intrinsic-attention2,10.156.0.3,5.8870275020599365,2,2.3608776274883714,1.6443761414848267e-05,2.360635302994924,2.161187408750702,0.1966447324732144,0.0013865350888227113,10.0,2.146424694455491,-12.5,5.100482722610239,6.372701547238122e-05,0.00011909954029637858,13.5,2000,0.009319024649448693,1.0,5.100482722610239,10,400,0.61,4000,0.00031153699092101306,10,200,928.3230271317016,1,0,0,0,0,0,82.85,81.025,0.00046926650939762817,4000,0.00015334459437596845,2000,0.61,4000,0.61,2000,0,39600,79200,2200.0,9270,18540,13492,2000.0,450908.0246712212,106008.24328176904,105861.69610882385,18540,9270,0.37212294,13492,-0.003127098,0.6770819,0.0066796606,0.0018408992081,0.2371007,69.45084,1.0,2.0,-0.023393122,0.0027541439213,0.113998525,515.0,0.29699259996414185,106207.25821623731,-14.5,5.651837767390958e-05,500,2.0,10.0,50,10,0.5771570289367809,5.100402124411121,0.0017581017830525525,0.00010067463015589158,5.100402124411121,4500,12.5,0.009339357331336942,10,100,0.98,0.10296713813440873,0.0004013498565485566,500,500,1000,0.00012892288598106554,1000,0.98,0.98,2.263422511443932e-06,0.00020711548556767736,4.513133181316063e-05,6.195092741540019e-05,2.051961677071173e-05,3.6774424231604196e-05,3.937846966069149e-05,5.116311717741378e-06,2.4098797855336993e-05,1.0036293359107331e-05,7.630858395623096e-06,0.017198907567653805,0.045202075198903915,0.00018754210337647238,0.0076241561528877354,0.030259847795095992,1.0135423217434436e-05,0.0020250870115705766,2.8989479033043606e-05,1.8047310909392456e-06,1.7482812061368985e-05,0.00018449461436579882,5.024449548685083e-05,3.1317466536908205e-05,3.732461446180563e-05,3.6094732055035904e-05,2.0603946739151e-05,6.492073938496729e-06,3.8405621065623686e-06,8.790081691874796e-06
1,6000,False,3,5b76c_00000,2025-08-17_18-17-18,1755454638,3.0137171745300293,8.900744676589966,588893,intrinsic-attention2,10.156.0.3,8.900744676589966,3,2.3627177714533567,1.645120374741964e-05,2.3624743098650156,2.162963146463185,0.19671504834834924,0.0013828262879134853,10.0,2.148210523831046,-13.5,5.100482722610239,6.572444707523627e-05,0.00013280284194718716,12.5,2000,0.010139703910099343,2.0,5.100482722610239,10,600,1.32,6000,0.00031153699092101306,10,200,927.0170355157363,1,0,0,0,0,0,82.525,81.1,0.0005024978094954418,6000,0.0001638697556451404,2000,1.32,6000,1.32,2000,0,39600,118800,2200.0,9270,27810,13492,2000.0,451321.04566900746,106084.43494198224,105944.19390767698,27810,9270,0.37212303,13492,-0.000834465,0.6529539,0.006222821,0.0018408992081,0.20223957,67.979614,1.0,3.0,-0.05617923,0.0027541439213,0.11583713,515.0,0.14849629998207092,106273.57458256774,-14.5,5.808073886943601e-05,500,3.0,10.0,50,10,0.5758931196774879,5.100482402217726,0.0017422890652116622,9.95094231916278e-05,5.100482402217726,6500,13.5,0.00823401168032433,10,150,3.98,0.10303655518297454,0.00041059195416855393,500,500,1500,0.00013146178690571467,1500,3.98,3.98,2.589386662972554e-06,0.00022100503904805212,4.833507104986945e-05,6.664634531645951e-05,2.2403324912704508e-05,3.7756498446244154e-05,4.151402190168357e-05,5.754399927235097e-06,2.5131810182926238e-05,1.047443383339902e-05,8.599604650581552e-06,0.01721266168191796,0.045229252546989306,0.00018753581226192185,0.007611837591338553,0.030301917737147594,1.0120419031591155e-05,0.0020247455014352454,2.8993444309162438e-05,2.1568916229712333e-06,1.7570639348567645e-05,0.00018752798720232027,5.2639493565878796e-05,3.1914354324305884e-05,3.784314323670695e-05,3.544501537133784e-05,2.0987627895720712e-05,6.347389378280664e-06,4.168672429552065e-06,8.665052328327963e-06
1,8000,False,4,5b76c_00000,2025-08-17_18-17-22,1755454642,3.2017900943756104,12.102534770965576,588893,intrinsic-attention2,10.156.0.3,12.102534770965576,4,2.364932761208787,1.6445321701292415e-05,2.364688008056327,2.1651949944785183,0.19669986971493264,0.0013818012549451377,10.0,2.150461456562677,-13.5,5.100482722610239,6.455590249012726e-05,0.0001224134033175039,13.5,2000,0.010233410629152786,3.0,5.100482722610239,10,800,1.65,8000,0.00031153699092101306,10,200,925.1385010950443,1,0,0,0,0,0,82.82000000000001,81.1,0.00047435173862482257,8000,0.00015626899092147355,2000,1.65,8000,1.65,2000,0,39600,158400,2200.0,9270,37080,13492,2000.0,451159.8738303554,106026.37894214186,105892.30147293574,37080,9270,0.37212297,13492,-0.0012315512,0.6243295,0.0057955286,0.0018408992081,0.26273876,70.54078,1.0,4.0,0.005254802,0.0027541439213,0.040532265,515.0,0.07424814999103546,106204.70237070901,-14.5,6.62748598994531e-05,500,4.0,10.0,50,10,0.5761073410206679,5.100482721336625,0.0017269088545487903,0.0001352439846861837,5.100482721336625,8500,13.5,0.009203826648881658,10,200,3.38,0.10305253908118843,0.0005176830022585074,500,500,2000,0.00017096524186797213,2000,3.38,3.38,2.317632425644149e-06,0.0002089550586248298,4.59906792256994e-05,6.196942851372571e-05,2.0841041475016634e-05,3.680216694852234e-05,4.022895923960347e-05,5.1803470735630696e-06,2.415741485989936e-05,1.0138190856507009e-05,7.727505939596508e-06,0.017203768605032352,0.045225424531492246,0.00018774527414674235,0.00759588198552138,0.030345316119698092,1.014225477699074e-05,0.0020260421064213444,2.904353981259919e-05,2.659210535678474e-06,2.292974584091632e-05,0.00022470191617390215,6.863819048502425e-05,3.7977767578703315e-05,5.047747061366335e-05,4.215059166578676e-05,2.6005614893180826e-05,8.72059804945243e-06,5.7091187359586405e-06,1.0454172730771494e-05
1,10000,False,5,5b76c_00000,2025-08-17_18-17-25,1755454645,2.8665685653686523,14.969103336334229,588893,intrinsic-attention2,10.156.0.3,14.969103336334229,5,2.3651947477366857,1.6414468453837908e-05,2.364948892605748,2.163188681563631,0.1989717338077178,0.0013798178023869435,10.0,2.148512109456996,-11.5,5.100482722610239,5.4831375611552865e-05,9.862650529978273e-05,14.5,2000,0.008008821219409584,4.0,5.100482722610239,10,1000,4.79,10000,0.00031153699092101306,10,200,922.9083959094382,1,0,0,0,0,0,82.07499999999999,81.125,0.0003842420231505771,10000,0.00011967142022630228,2000,4.79,10000,4.79,2000,0,39600,198000,2200.0,9270,46350,13492,2000.0,455039.88515571447,106915.2831166393,106787.27042685197,46350,9270,0.37212294,13492,-0.0015075207,0.56648433,0.009051687,0.0018408992081,0.13639416,72.19141,1.0,5.0,-0.12100776,0.0027541439213,0.038786367,515.0,0.07424814999103546,107081.57725466446,-14.5,5.4709372655560253e-05,500,5.0,10.0,50,10,0.5749375930604803,5.10048272260518,0.0017120220360346782,9.795181708971946e-05,5.10048272260518,10500,13.5,0.00927678835912957,10,250,2.58,0.10553718380041689,0.0003862873010317074,500,500,2500,0.00012216883303969034,2500,2.58,2.58,1.7351862276468429e-06,0.00017865024425526308,3.535689487951406e-05,5.075068897766386e-05,1.639084473432413e-05,3.0059773338707817e-05,3.366339019689338e-05,3.733147305234008e-06,1.9298176175081926e-05,8.228404555378799e-06,6.039358275270473e-06,0.01715580587887667,0.045190164606144084,0.00018772667126949516,0.007581907945706968,0.032933387518464835,1.0125362267514283e-05,0.002020401065447284,2.9042624517724756e-05,1.7735507031299178e-06,1.658046782753223e-05,0.00017613391434511357,5.0219857668782994e-05,2.9679471433404428e-05,3.495001279305187e-05,3.3965033692592496e-05,1.8898705170762855e-05,6.0755189995947794e-06,3.899787599511429e-06,8.371537257804925e-06
1,12000,False,6,5b76c_00000,2025-08-17_18-17-28,1755454648,2.875919818878174,17.845023155212402,588893,intrinsic-attention2,10.156.0.3,17.845023155212402,6,2.364190353849387,1.6363763806538873e-05,2.3639439603696104,2.1627854743579165,0.19837597692961334,0.001375987524331689,10.0,2.1481554458224257,-12.5,5.100482722610239,5.757803576504965e-05,0.00010571554666245997,14.5,2000,0.008467168249480891,5.0,5.100482722610239,10,1200,5.99,12000,0.00031153699092101306,10,200,920.228484916737,1,0,0,0,0,0,83.025,81.2,0.00040849368051821996,12000,0.00013027733449999247,2000,5.99,12000,5.99,2000,0,39600,237600,2200.0,9270,55620,13492,2000.0,459108.78728432115,107849.18774959192,107726.85480330104,55620,9270,0.37212294,13492,-0.0013786554,0.53038895,0.0031654201,0.0018408992081,0.14552009,71.29051,1.0,6.0,-0.111511216,0.0027541439213,0.11163161,515.0,0.03712407499551773,108004.06169695675,-14.5,6.669260930788078e-05,500,6.0,10.0,50,10,0.5751223126097728,5.100482722610224,0.001696770675655518,0.00013507024055082033,5.100482722610224,12500,13.5,0.00922985222976422,10,300,5.38,0.10513230783233518,0.0005077039596130277,500,500,3000,0.0001676236930035193,3000,5.38,5.38,1.9127942908663694e-06,0.00018832938094554778,3.897476808942307e-05,5.305466889244548e-05,1.7331066872373243e-05,3.167931261618938e-05,3.632864126486782e-05,4.066322270811319e-06,2.0823355431463128e-05,9.04408947172208e-06,6.54406586258259e-06,0.017100935200010853,0.04501126652007879,0.00018744742458279482,0.007549787546196727,0.032802438593334066,1.008416876456118e-05,0.002014256694736109,2.8958648185641327e-05,2.5051984030251497e-06,2.2505737214121315e-05,0.00022370401664762604,6.610254807623625e-05,3.764616002149104e-05,4.846933022016959e-05,4.346363191632618e-05,2.604878096137609e-05,8.445017685114676e-06,5.490933440743054e-06,1.0331322492091496e-05
1,14000,False,7,5b76c_00000,2025-08-17_18-17-30,1755454650,2.7486510276794434,20.593674182891846,588893,intrinsic-attention2,10.156.0.3,20.593674182891846,7,2.3620736985708977,1.633744618964088e-05,2.3618259703558415,2.160629618364424,0.19841257304025753,0.0013773739790582382,10.0,2.146007459384139,-13.5,5.100482722610239,6.702386614824584e-05,0.00013372464192248427,13.5,2000,0.008913270080083748,6.0,5.100482722610239,10,1400,5.29,14000,0.00031153699092101306,10,200,917.3479568890921,1,0,0,0,0,0,82.075,81.2,0.0005128462698853049,14000,0.0001678333020869049,2000,5.29,14000,5.29,2000,0,39600,277200,2200.0,9270,64890,13492,2000.0,459394.8377422816,107898.24958920029,107781.30267820388,64890,9270,0.37212303,13492,-0.003598094,0.44085848,0.02254955,0.0018408992081,0.14381556,72.150406,1.0,7.0,-0.11398268,0.0027541439213,0.16436177,515.0,0.03712407499551773,108043.16109659559,-14.5,6.444776887173092e-05,500,7.0,10.0,50,10,0.5751199752136654,5.100482722610239,0.0016816839488793048,0.00012113315348392513,5.100482722610239,14500,13.5,0.010250030790193704,10,350,6.38,0.10514628558395324,0.00047502979477632854,500,500,3500,0.00015505152749239914,3500,6.38,6.38,2.501852128837981e-06,0.00022874728999457242,4.9090449447419846e-05,6.820325379740719e-05,2.2290727688626572e-05,3.889981470709089e-05,4.302543406006321e-05,5.5027240167099455e-06,2.6510710640048443e-05,1.0442290559532808e-05,8.605049095506177e-06,0.017110709188048776,0.045020909954904424,0.00018741919038456513,0.0075364975706351455,0.03281072441736908,1.0068297019606372e-05,0.002014685697846403,2.8917961736387164e-05,2.211795350170059e-06,2.1693557637275315e-05,0.00021059751172697343,6.21074540760764e-05,3.689883149196805e-05,4.411311475489404e-05,4.0559177804856114e-05,2.4780950142594566e-05,7.575494790307651e-06,4.942040397861086e-06,9.821141592486247e-06
1,16000,False,8,5b76c_00000,2025-08-17_18-17-33,1755454653,2.9037575721740723,23.497431755065918,588893,intrinsic-attention2,10.156.0.3,23.497431755065918,8,2.3619584529751396,1.6310991716762243e-05,2.3617096001223454,2.1605815782707,0.1983458560499738,0.0013759722693002217,10.0,2.145979569170253,-13.5,5.100482722610239,6.212477644291387e-05,0.00011539362560941433,13.5,2000,0.009315249001228949,7.0,5.100482722610239,10,1600,6.18,16000,0.00031153699092101306,10,200,914.1313938998613,1,0,0,0,0,0,82.725,81.2,0.00045765831139572887,16000,0.0001524521626440973,2000,6.18,16000,6.18,2000,0,39600,316800,2200.0,9270,74160,13492,2000.0,459252.4321289805,107847.90200873524,107736.09202799866,74160,9270,0.37212294,13492,-0.003450513,0.39900678,0.00628852,0.0018408992081,0.2472547,70.6699,1.0,8.0,-0.010016935,0.0027541439213,0.08774068,515.0,0.018562037497758865,107982.62933793355,-14.5,5.621813258008208e-05,500,8.0,10.0,50,10,0.5747355644614921,5.100482722610239,0.001666803399454407,0.0001044628496101902,5.100482722610239,16500,13.5,0.009738228299829644,10,400,6.78,0.1051258067081312,0.00041507751778649063,500,500,4000,0.00013382844399332922,4000,6.78,6.78,2.2063080108218917e-06,0.0002017572301932168,4.4767003332453596e-05,5.9314377304833855e-05,2.0100960585365235e-05,3.583040526632319e-05,3.9009310808529506e-05,4.956816398323627e-06,2.4278808252600913e-05,9.76648795668343e-06,7.462961386234868e-06,0.017111899006191138,0.045011563265387806,0.00018734442850948775,0.00751927243489511,0.03281731514315172,1.0050564040748263e-05,0.002013848830743122,2.8922912123500046e-05,1.9448354314550035e-06,1.8555291817699617e-05,0.00018548610236939208,5.3414658321865656e-05,3.201888870661178e-05,3.9616009386783114e-05,3.563312109868327e-05,2.103687109633133e-05,6.556965341395534e-06,4.299002910189352e-06,8.734188640911004e-06
1,18000,False,9,5b76c_00000,2025-08-17_18-17-36,1755454656,2.6987462043762207,26.19617795944214,588893,intrinsic-attention2,10.156.0.3,26.19617795944214,9,2.359893553145338,1.6288561857988246e-05,2.3596436855711715,2.158772765917987,0.1980943179695619,0.0013727356265890141,10.0,2.144173369638465,-11.5,5.100482722610239,6.456078000849073e-05,0.00012800173560327893,13.5,2000,0.00845723163933144,8.0,5.100482722610239,10,1800,5.32,18000,0.00031153699092101306,10,200,910.7628367587388,1,0,0,0,0,0,81.85,81.2,0.0004877609052957762,18000,0.00016058402749328832,2000,5.32,18000,5.32,2000,0,39600,356400,2200.0,9270,83430,13492,2000.0,462977.24463059835,108702.96547656019,108596.16202313648,83430,9270,0.37212294,13492,0.0014389753,0.30057824,0.01657186,0.0018408992081,0.23537353,70.17993,1.0,9.0,-0.022153439,0.0027541439213,0.06720776,515.0,0.018562037497758865,108828.01178194731,-10.5,5.1898518563544187e-05,500,9.0,10.0,50,10,0.5742777183669343,5.100482722610239,0.0016520242654655872,9.400998118997912e-05,5.100482722610239,18500,13.5,0.009338528949883766,10,450,7.98,0.10511318163114379,0.00037557739248368025,500,500,4500,0.00012179529482210967,4500,7.98,7.98,2.3998099001900113e-06,0.00021887606326041344,4.649861770822978e-05,6.396631116829562e-05,2.083971323669262e-05,3.6659149068666816e-05,4.060295934351087e-05,5.378013553209526e-06,2.5084897639391256e-05,1.0023759046059144e-05,8.26211679501264e-06,0.017121062266059542,0.04502005699265488,0.0001869789142163236,0.007483395790474698,0.03282454750169734,1.0028648492357164e-05,0.002013925432479766,2.887757295597332e-05,1.748672188092012e-06,1.6258334408144577e-05,0.0001705164490461938,4.747430272925654e-05,2.9474447149782305e-05,3.51343758531766e-05,3.2618418710115975e-05,1.9207722072274824e-05,5.910887134472149e-06,3.707427198011923e-06,8.170590301263572e-06
1,20000,False,10,5b76c_00000,2025-08-17_18-17-39,1755454659,3.119995355606079,29.316173315048218,588893,intrinsic-attention2,10.156.0.3,29.316173315048218,10,2.3612514357837697,1.6249806259093617e-05,2.361000862315397,2.1600676650187727,0.1981553815398462,0.0013745082902678627,10.0,2.145479764682139,-10.5,5.100482722610239,6.575238668308794e-05,0.0001297732985202626,13.5,2000,0.01007505960034905,9.0,5.100482722610239,10,2000,8.24,20000,0.00031153699092101306,10,200,907.0970424946955,1,0,0,0,0,0,82.6,81.22,0.0004981199496412276,20000,0.00016678001235852382,2000,8.24,20000,8.24,2000,0,39600,396000,2200.0,9270,92700,13492,2000.0,463110.8264646835,108719.01912245364,108616.7998425251,92700,9270,0.37212294,13492,0.0005623102,0.26095653,0.0014202393,0.0018408992081,0.20612338,69.753555,1.0,10.0,-0.051195268,0.0027541439213,0.074493684,515.0,0.009281018748879433,108835.78505155096,-11.5,6.806091117546632e-05,500,10.0,10.0,50,10,0.5745513809032347,5.100482722610239,0.0016374280728223705,0.0001376594814511501,5.100482722610239,20500,13.5,0.009936552939616377,10,500,7.78,0.10515294693484387,0.0005152995828994111,500,500,5000,0.00016936392507887373,5000,7.78,7.78,2.554511767652877e-06,0.00021715849411500443,4.842643594180221e-05,6.628813578309858e-05,2.192201667047168e-05,3.7779817756822034e-05,4.196219401966447e-05,5.620541294213237e-06,2.64835474292374e-05,1.0290433890961027e-05,8.562336041505166e-06,0.017138669193332394,0.04504603635270235,0.0001869580650841101,0.007469825722517392,0.032835070156703165,1.0018161876307844e-05,0.0020138408381357837,2.886688723681072e-05,2.4668481611193206e-06,2.2173123184126524e-05,0.0002322284603936282,6.646543476383516e-05,3.7656153737398713e-05,4.880336514904424e-05,4.4064215643331774e-05,2.579368590356811e-05,8.674296846510848e-06,5.676660915486982e-06,1.0389098688050138e-05
