num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/rlmodule_inference_timer,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/sample,env_runners/episode_len_min,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/entropy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/weights_seq_no,learners/default_policy/num_trainable_parameters,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/vf_loss_unclipped,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_return_max,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/episode_return_mean,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/sample,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_len_max,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/num_episodes,evaluation/env_runners/env_step_timer,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/module_episode_return_mean/default_policy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions
1,5000,False,1,84092_00000,2025-08-17_16-59-37,1755449977,4.751946687698364,4.751946687698364,532642,intrinsic-attention2,10.156.0.3,4.751946687698364,1,4.0170442259986885,1.8393999198451638e-05,4.016825432001497,3.7423070529912366,0.27199605100031476,0.0010997229983331636,5000,5000,10.368238394574323,250,250,7.706329620463962e-05,0.013423267590842442,16.5,3.7315210569940973,20,0.0,10.368238394574323,4.6145685324911755e-05,0.67,20.0,-15.5,0.00030234199948608875,20,1337.7923361034461,1,0,0,0,0,0,55.41428571428571,75.24285714285715,0.0003233477389932133,5000,0.00010653950576641287,0.67,0.67,5000,5000,5000,21115,5000,21115,215250,215250,13492,5250,0,1563256.687382337,153548.10308310366,153480.17881618737,0.041575197,0.0018408992081,0.29699259996414185,0.37137753,21115,0.690615,515.0,1.0,21115,0.003462712,-0.0029821396,1.0,13492,0.0027541439213,0.00046621115,50.275433,0.25972462,153635.89346126397,20.0,0.001246496001840569,50,13.5,1.0,10.36796758793872,-0.42,1000,0.013314112699008547,7.962849660182419e-05,10.36796758793872,0.7204052529996261,20,-14.5,20,6000,50,4.7480580563170956e-05,0.13102654299291316,1000,0.00010812550009450643,-0.42,0.0003279686287284197,1000,1000,1000,-0.42,1.6079708620539605e-06,2.6514641783256375e-05,4.075721045716627e-05,1.4082017975636814e-05,0.00014567023706338653,3.142365139586826e-05,2.830670521208059e-05,5.981557424396575e-06,7.229472456120248e-06,1.703714100615495e-05,3.5153652032170348e-06,0.010433741001179442,0.05967740299820434,2.656299329828471e-05,0.013886239001294598,0.0015816510131116956,0.04484934199717827,8.30800854600966e-06,0.00015493699174840003,5.222142733701e-06,7.388678995299196e-06,1.7495709356840836e-05,3.368926158320163e-06,2.92372875773277e-05,3.063369559987591e-05,1.6517723924537604e-06,4.0778640139725104e-05,0.00015007062842660695,1.4716311828114634e-05,2.6555696293031315e-05
1,10000,False,2,84092_00000,2025-08-17_16-59-42,1755449982,5.036911725997925,9.788858413696289,532642,intrinsic-attention2,10.156.0.3,9.788858413696289,2,4.019694041478651,1.833830916439183e-05,4.019474167471344,3.742888361261284,0.2740654483102844,0.0010983701984514482,5000,10000,10.368238394574323,250,500,0.00011474779562626507,0.014676991770393215,15.5,3.732115222304128,20,1.0,10.368238394574323,6.0223812381797435e-05,0.27,20.0,-15.5,0.00030234199948608875,20,1337.0351785276355,1,0,0,0,0,0,65.4,75.77499999999999,0.00044286641649409685,5000,0.0001468751457439217,0.27,0.27,5000,10000,10000,42230,5000.0,21115,215250,430500,13492,5250.0,0,1562732.1702388169,153487.83820537094,153422.6162167259,0.044470392,0.0018408992081,0.14849629998207092,0.37212294,42230,0.6820996,515.0,1.0,21115,0.00367069,0.0014069676,2.0,13492,0.0027541439213,0.0038851392,50.122383,0.26134154,153571.15627783065,20.0,0.0012355586918420159,100,13.5,2.0,10.368238387501162,0.78,1000,0.013517022719461237,8.168113958578169e-05,10.368238387501162,0.7206044087096234,20,-14.5,20,11000,50,4.765708768511408e-05,0.1330969285729225,1000,0.00010788514494599474,0.78,0.000328031747484261,2000,1000,2000,0.78,2.2451074566202478e-06,3.423467273285124e-05,5.7344265545429624e-05,1.9365828092091645e-05,0.00019696107657918185,4.252683114219388e-05,3.7773453966792454e-05,8.175115221020105e-06,9.385963262814061e-06,2.26597172831638e-05,4.951220644011001e-06,0.010427171451156026,0.059723528828180855,2.6564343279460445e-05,0.013884484321315541,0.0015823852630273904,0.046882209257164506,8.302258502226323e-06,0.00015496529173105955,5.26651039469323e-06,7.585147833998456e-06,1.750305131295397e-05,3.4092665278753195e-06,2.9212307850306456e-05,3.137709328122179e-05,1.6509663368620009e-06,4.0963965780298434e-05,0.00014812511147265674,1.4887082106856702e-05,2.6757771214629628e-05
1,15000,False,3,84092_00000,2025-08-17_16-59-47,1755449987,5.327124118804932,15.11598253250122,532642,intrinsic-attention2,10.156.0.3,15.11598253250122,3,4.025212142123895,1.8311925958551e-05,4.0249911596165475,3.7484075860587263,0.2740641975772014,0.0010975200864340876,5000,15000,10.368238394574323,250,750,7.947033336539692e-05,0.013235880789579824,13.5,3.7376413024510544,20,2.0,10.368238394574323,4.6520236574431264e-05,1.61,20.0,-15.5,0.00030234199948608875,20,1335.2605848724688,1,0,0,0,0,0,65.25714285714285,75.89999999999999,0.0003226100976915042,5000,0.00010592920725988758,1.61,1.61,5000,15000,15000,63345,5000.0,21115,215250,645750,13492,5250.0,0,1563411.0228187442,153544.92305326593,153482.85326386546,0.105312616,0.0018408992081,0.07424814999103546,0.37187684,63345,0.66208047,515.0,1.0,21115,-0.0069187563,-0.013733625,3.0,13492,0.0027541439213,0.0057820557,49.850838,0.2503232,153623.2104466995,20.0,0.001224902484859922,150,13.5,3.0,10.368238394574137,3.38,1000,0.01374110316959559,8.29641934154395e-05,10.368238394574137,0.7208153714924731,20,-12.5,20,16000,50,4.8433518867340385e-05,0.13311950547726883,1000,0.0001101935167288541,3.38,0.00033583430622510866,3000,1000,3000,3.38,1.6416406766169064e-06,2.6416948098003713e-05,4.109144017417474e-05,1.4064009327689206e-05,0.00014610511568327706,3.049770134551174e-05,2.8476265630169607e-05,5.795081416718802e-06,7.342897624727307e-06,1.6951281588952714e-05,3.574759048636657e-06,0.010409528666647383,0.059725566929861085,2.6503449805022683e-05,0.013902139618103684,0.0015830321303990785,0.046903179514574005,8.277705803629943e-06,0.00015488285880419425,5.448717675224401e-06,7.724889748444009e-06,1.7852174182644658e-05,3.5107217759955644e-06,2.9745562290328072e-05,3.208206892652534e-05,1.6945896636059768e-06,4.231263301988482e-05,0.00015235774405033064,1.51244232520291e-05,2.7087409504212675e-05
1,20000,False,4,84092_00000,2025-08-17_16-59-52,1755449992,5.174638748168945,20.290621280670166,532642,intrinsic-attention2,10.156.0.3,20.290621280670166,4,4.025202679222657,1.8262006781893432e-05,4.024980559210471,3.748421076908074,0.2740403340113878,0.0010974128255697724,5000,20000,10.368238394574323,250,1000,8.114328886291343e-05,0.014001046489429427,13.5,3.7376613162864665,20,3.0,10.368238394574323,4.692894274445173e-05,0.62,20.0,-18.5,0.00030234199948608875,20,1332.9231352986458,1,0,0,0,0,0,65.5125,75.9375,0.00032928656706245616,5000,0.0001066829049567818,0.62,0.62,5000,20000,20000,84460,5000.0,21115,215250,861000,13492,5250.0,0,1562349.0444454523,153431.6222463776,153372.65558419895,0.10662884,0.0018408992081,0.03712407499551773,0.36785352,84460,0.6626797,515.0,1.0,21115,-0.09850888,-0.08156443,4.0,13492,0.0027541439213,0.0055214614,52.78554,0.15549637,153505.24766847273,20.0,0.001214664420026791,200,13.5,4.0,10.368238394574323,3.98,1000,0.01742815692021395,0.00013699903065277845,10.368238394574323,0.7249381105576456,20,-12.5,20,21000,50,6.850469609586898e-05,0.13309198223236993,1000,0.0001684110900209522,3.98,0.0005141354464217374,4000,1000,4000,3.98,1.6737588803398657e-06,2.7257594872332383e-05,4.21819240474804e-05,1.4386154643475853e-05,0.00014934441317265932,3.1393545340177586e-05,2.8538861049191003e-05,5.836284946822643e-06,7.362600391418977e-06,1.6999439851887427e-05,3.5011215822523976e-06,0.010392777809902267,0.05973932265055467,2.6548995378499965e-05,0.01390189953201088,0.0015829994290940085,0.04687921469945632,8.278328827669611e-06,0.00015495656017848523,8.694723276324827e-06,1.0560355967095226e-05,2.5889114424158956e-05,5.682131880099319e-06,4.293970325791453e-05,5.010906091941265e-05,2.6477087346477377e-06,6.609440955147205e-05,0.0002309801824667832,2.348010288657693e-05,3.797524855482598e-05
1,25000,False,5,84092_00000,2025-08-17_16-59-59,1755449999,7.238906145095825,27.52952742576599,532642,intrinsic-attention2,10.156.0.3,27.52952742576599,5,4.045962609410359,1.8400956683020777e-05,4.045739367688236,3.765539503248922,0.2776815250813236,0.0010961474173406124,5000,25000,10.368238394574323,250,1250,0.00011598511831773652,0.019728747889748776,14.5,3.7547549708136505,20,4.0,10.368238394574323,6.109009409026047e-05,1.06,20.0,-15.5,0.00030234199948608875,20,1329.2916961680799,1,0,0,0,0,0,65.02,76.0,0.0004433112610730977,5000,0.00015035919402229303,1.06,1.06,5000,25000,25000,105575,5000.0,21115,215250,1076250,13492,5250.0,0,1561387.2597088497,153328.6189894386,153272.72851637355,0.49973524,0.0018408992081,0.018562037497758865,0.3467328,105575,0.6649342,515.0,1.0,21115,-0.0040410804,0.011615753,5.0,13492,0.0027541439213,0.0012765521,80.608665,0.23496695,153398.56891504364,20.0,0.0012045482957988454,250,13.5,5.0,10.368238394574323,2.38,1000,0.02097983351035509,0.00013531685071326303,10.368238394574323,0.7289064596621153,20,-12.5,20,26000,50,6.693342247741143e-05,0.136657935340013,1000,0.00016866495603763514,2.38,0.0005100107873828508,5000,1000,5000,2.38,2.2679586430982352e-06,3.50240544421134e-05,5.933320709163872e-05,2.0486713786357843e-05,0.00019310001057548434,4.358822385364521e-05,3.924771302056281e-05,8.529928065160484e-06,9.530630286368699e-06,2.296851306871183e-05,5.197981457452258e-06,0.010426825991754535,0.060352124153987066,2.661134537737569e-05,0.01396326488657314,0.0015912713849148673,0.04972705710245392,8.28133562802599e-06,0.00015536110447942687,8.654543950313071e-06,1.053696395970878e-05,2.584504702651035e-05,5.755423489672624e-06,4.251478076928719e-05,4.9501847003751234e-05,2.6827545112557563e-06,6.656215956521363e-05,0.00022440919895002563,2.3207079337201773e-05,3.805152512619912e-05
1,30000,False,6,84092_00000,2025-08-17_17-00-05,1755450005,5.968836307525635,33.498363733291626,532642,intrinsic-attention2,10.156.0.3,33.498363733291626,6,4.054603147866292,1.8342577147297562e-05,4.054378531931337,3.774132737586526,0.2777291190103946,0.0010949202432779283,5000,30000,10.368238394574323,250,1500,8.556763780301261e-05,0.013348269720881944,14.5,3.763352945735488,20,5.0,10.368238394574323,4.974838777021574e-05,3.6,20.0,-13.5,0.00030234199948608875,20,1324.635543053729,1,0,0,0,0,0,65.025,76.0,0.0003428583235498172,5000,0.00011220513130792058,3.6,3.6,5000,30000,30000,126690,5000.0,21115,215250,1291500,13492,5250.0,0,1559874.0304098746,153171.6167532304,153118.56238604322,0.7542556,0.0018408992081,0.018562037497758865,0.30341277,126690,0.60526204,515.0,1.0,21115,-0.026787456,-0.019414544,6.0,13492,0.0027541439213,0.01850532,67.64769,0.18261838,153237.2148797274,20.0,0.0011943374829516953,300,13.5,6.0,10.368238394574323,2.58,1000,0.020095809909980743,0.00012072712678122804,10.368238394574323,0.732038054565581,20,-12.5,20,31000,50,6.460972347932538e-05,0.13667592819669427,1000,0.00015718651480852976,2.58,0.0004727526785552676,6000,1000,6000,2.58,1.6894695655941287e-06,2.8017325381730467e-05,4.4004023379881074e-05,1.468154128998e-05,0.00015627478115028283,3.262290069101653e-05,3.0244360408455356e-05,6.134733394361239e-06,7.775304441191765e-06,1.7796764215877308e-05,3.635603219387492e-06,0.010411123521756802,0.060393271862564386,2.6605511990470223e-05,0.013990106477666325,0.0015928696310898017,0.049691844361293,8.262352356145981e-06,0.00015539956347352865,7.66029211776481e-06,1.0593765561509199e-05,2.494042993413251e-05,5.122128588064133e-06,4.0196051990487205e-05,4.516400148941071e-05,2.4631283963878545e-06,6.09895994864996e-05,0.00020902021679272852,2.1837892303600875e-05,3.6102510626996437e-05
1,35000,False,7,84092_00000,2025-08-17_17-00-12,1755450012,6.960379123687744,40.45874285697937,532642,intrinsic-attention2,10.156.0.3,40.45874285697937,7,4.075826539167536,1.8279471413064752e-05,4.075600894631984,3.7918892457407742,0.28119578675028084,0.001094199580895015,5000,35000,10.368238394574323,250,1750,0.00011623871720644066,0.02048035769999842,15.5,3.781052388218212,20,6.0,10.368238394574323,6.256303409137912e-05,4.74,20.0,-12.5,0.00030234199948608875,20,1318.9296049002887,1,0,0,0,0,0,65.38000000000001,76.0,0.00046065635345190776,5000,0.00016066828453219806,4.74,4.74,5000,35000,35000,147805,5000.0,21115,215250,1506750,13492,5250.0,0,1562225.6940572737,153394.7608073634,153344.0771359422,0.29815963,0.0018408992081,0.009281018748879433,0.31071594,147805,0.5880154,515.0,1.0,21115,-0.08926528,-0.021924734,7.0,13492,0.0027541439213,0.0037147312,51.43675,0.12495669,153456.29140850867,20.0,0.0011839740081033307,350,13.5,7.0,10.368238394574323,4.38,1000,0.016780382330907742,9.618083620312945e-05,10.368238394574323,0.7323902512599347,20,-14.5,20,36000,50,5.351692381815472e-05,0.14020073747470596,1000,0.0001277121769091865,4.38,0.00038503819535025174,7000,1000,7000,4.38,2.5070564575487973e-06,3.626976928239279e-05,5.9497948063185645e-05,2.0431301659016923e-05,0.00019652806182356624,4.481702150633897e-05,3.8222181751961986e-05,8.489029587713155e-06,9.8222828928295e-06,2.4408258052297803e-05,5.666176357373926e-06,0.010388914576506054,0.06088735744404712,2.6630106784515415e-05,0.014090067332870857,0.0016051942546849746,0.052632302347618086,8.249978785426071e-06,0.00015543276778821996,6.34572086759027e-06,8.503077943729436e-06,2.072649242858334e-05,4.170612310969304e-06,3.329182702851136e-05,3.661989727833013e-05,1.9763749911513367e-06,4.905042825712203e-05,0.0001733950352045135,1.7609691667676137e-05,3.0488321824823633e-05
1,40000,False,8,84092_00000,2025-08-17_17-00-17,1755450017,4.966512680053711,45.42525553703308,532642,intrinsic-attention2,10.156.0.3,45.42525553703308,8,4.073620134045951,1.8231286716928525e-05,4.073393414925734,3.789840018543473,0.28103861229273996,0.0010931563650580555,5000,40000,10.368238394574323,250,2000,7.840043216142615e-05,0.013255283389589749,16.5,3.7790160640661066,20,7.0,10.368238394574323,4.570569404501214e-05,4.1,20.0,-15.5,0.00030234199948608875,20,1312.9683301938178,1,0,0,0,0,0,65.08571428571427,75.91428571428571,0.00031840001582850494,5000,0.00010558127567566828,4.1,4.1,5000,40000,40000,168920,5000.0,21115,215250,1722000,13492,5250.0,0,1563300.4560578389,153493.0783869367,153444.90752979566,0.2495485,0.0018408992081,0.004640509374439716,0.29152387,168920,0.589867,515.0,1.0,21115,-0.072832406,-0.021910906,8.0,13492,0.0027541439213,0.0013815124,62.582626,0.12803552,153550.4842400666,20.0,0.0011737414880601375,400,13.5,8.0,10.368238394574323,5.98,1000,0.017295614570612086,0.00013396935763511602,10.368238394574323,0.7360234143472767,20,-14.5,20,41000,50,6.517361839003342e-05,0.14007018423989168,1000,0.00016640849037608514,5.98,0.0005027282820213755,8000,1000,8000,5.98,1.6410215551645122e-06,2.632230269837816e-05,4.055219618650898e-05,1.387445014975706e-05,0.00014316270489734957,3.053247153381188e-05,2.7647651921331122e-05,5.804780654854398e-06,7.343801200664944e-06,1.6920200917653046e-05,3.5183704769373543e-06,0.01037075823081212,0.060866067729639844,2.659784562447961e-05,0.014090098549451702,0.0016054678620882495,0.052541914654166126,8.224879027190104e-06,0.00015536630010078555,8.57380498929745e-06,1.0338662947571956e-05,2.536433903100446e-05,5.8128502592131854e-06,4.09198035542238e-05,4.965273684954878e-05,2.703370919675249e-06,6.648989347827625e-05,0.00021772385819590083,2.3353741705053673e-05,3.7414073980498795e-05
1,45000,False,9,84092_00000,2025-08-17_17-00-23,1755450023,5.961941480636597,51.38719701766968,532642,intrinsic-attention2,10.156.0.3,51.38719701766968,9,4.081963868375507,1.815815381381548e-05,4.081736143036527,3.7982200870780125,0.28100161817979796,0.0010920942413714249,5000,45000,10.368238394574323,250,2250,8.514691906314315e-05,0.018491875939653256,15.5,3.7874074309755157,20,8.0,10.368238394574323,4.911430333925034e-05,5.42,20.0,-13.5,0.00030234199948608875,20,1306.3806641116148,1,0,0,0,0,0,60.67777777777777,74.8,0.0003415528599601699,5000,0.00011141585380663512,5.42,5.42,5000,45000,45000,190035,5000.0,21115,215250,1937250,13492,5250.0,0,1562423.0276283126,153400.36032614423,153354.20080542684,0.3472892,0.0018408992081,0.002320254687219858,0.29187173,190035,0.5709242,515.0,1.0,21115,-0.1501923,-0.018805623,9.0,13492,0.0027541439213,0.0054513332,49.04134,0.05096395,153454.29543485522,20.0,0.0011639812031935199,450,13.5,9.0,10.368238394574323,6.78,1000,0.01980008236030699,0.00011893084295175344,10.368238394574323,0.7390353861338383,20,-11.5,20,46000,50,6.352347487801545e-05,0.1400052682574848,1000,0.00015488918558131018,6.78,0.000467254045630176,9000,1000,9000,6.78,1.6833575584125417e-06,2.8016892537790564e-05,4.406316973077756e-05,1.469591781813305e-05,0.00015559206196900195,3.2612900642338044e-05,3.0188649801345462e-05,6.151601716204808e-06,7.647957761084881e-06,1.7759411835424874e-05,3.6404703267172686e-06,0.010359632308495991,0.06087931329231939,2.6612697158750297e-05,0.014090465453951382,0.001605907003470601,0.05247450881760521,8.20507032237584e-06,0.00015535527704750688,7.5578467032031215e-06,1.0005735905379028e-05,2.4684395958051425e-05,5.100437083670781e-06,3.955258175649831e-05,4.469305592066217e-05,2.4223900014653166e-06,5.978123373780304e-05,0.00020655937837524055,2.179802782323774e-05,3.5977164718472394e-05
1,50000,False,10,84092_00000,2025-08-17_17-00-29,1755450029,6.028772830963135,57.41596984863281,532642,intrinsic-attention2,10.156.0.3,57.41596984863281,10,4.089951023241781,1.811115217120722e-05,4.089722116506165,3.802055177197235,0.28514750860794635,0.0010936310789156235,5000,50000,10.368238394574323,250,2500,0.00013499817256370605,0.016697428549668984,14.5,3.7911883849657713,20,9.0,10.368238394574323,6.714194155063475e-05,6.5,20.0,-13.5,0.00030234199948608875,20,1299.4283342061815,1,0,0,0,0,0,61.44444444444444,74.8111111111111,0.0005080552726266219,5000,0.00016757918091779293,6.5,6.5,5000,50000,50000,211150,5000.0,21115,215250,2152500,13492,5250.0,0,1539662.7265553996,151161.45298092204,151117.26926606367,0.2759534,0.0018408992081,0.002320254687219858,0.28168654,211150,0.5160473,515.0,1.0,21115,-0.0021386407,-0.02049315,10.0,13492,0.0027541439213,0.008346158,49.29873,0.19205736,151212.42503854499,20.0,0.0011544914210660268,500,13.5,10.0,10.368238394574323,6.58,1000,0.020141523769707417,0.0001360643198885106,10.368238394574323,0.7429466326824335,20,-14.5,20,51000,50,6.88421559678838e-05,0.14348233006484645,1000,0.00016822801338315572,6.58,0.0005133472280930483,10000,1000,10000,6.58,2.6227981340337584e-06,3.835883837188093e-05,6.765370704919867e-05,2.278278876055754e-05,0.00022223255099867228,5.0287972175997983e-05,4.17712385975478e-05,9.512224750413894e-06,1.0454870950678614e-05,2.5526514938288637e-05,5.7600572566886785e-06,0.010389297305417598,0.06132451786936502,2.6629100132415257e-05,0.014196473889352659,0.0016155742134364214,0.05536039178936631,8.20703961281678e-06,0.00015560097429860868,8.643213453400388e-06,1.0571194057132714e-05,2.602144963791143e-05,5.636540741147336e-06,4.299692380056394e-05,4.964809853776008e-05,2.687184569795311e-06,6.687773984495871e-05,0.00022834189977390373,2.3201318976637886e-05,3.8073966264864636e-05
