num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_len_min,env_runners/weights_seq_no,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/sample,env_runners/env_reset_timer,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/env_step_timer,env_runners/episode_return_mean,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_returns_mean/default_agent,env_runners/module_episode_returns_mean/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/total_loss,learners/default_policy/vf_explained_var,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_loss_unclipped,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/num_module_steps_trained,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_entropy_coeff,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/episode_len_max,evaluation/env_runners/env_reset_timer,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/env_step_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/episode_len_min,evaluation/env_runners/num_episodes,evaluation/env_runners/sample,evaluation/env_runners/num_episodes_lifetime,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_return_max,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/weights_seq_no,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_returns_mean/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/agent_episode_returns_mean/default_agent,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch
1,627500.0,False,1,465d7_00000,2025-08-11_19-23-39,1754933019,1.8113250732421875,1.8113250732421875,14455,Mac,127.0.0.1,1.8113250732421875,1,1.699480333016254,9.750016033649445e-06,1.6993505419231951,1.58964608295355,0.1064329999499023,0.0008131249342113733,10.191744832559449,20,0.0,5000.0,20,250.0,10.191744832559449,0.005918566857753784,9.045660966734507e-05,31375.0,0.0052822139807976775,0.0005677303427163497,627500.0,5.4613167006299185e-05,-9.5,1.5729520806723863e-05,0.17999999999999997,20.0,10.5,3238.952175098028,1,0,0,0,0,0,36.800000000000004,77.1,4.911830444407894e-05,0.00011943929667921163,627500.0,627500.0,5000.0,0.17999999999999997,0.17999999999999997,5000.0,5000,6000,31500,31500,6000,6003,0,5250,2355436.0675890613,451393.50931902125,450495.29182769376,0.102780834,0.12544988,-0.010670662,0.0002847858517,0.0010261085,0.12170832,28.942137,1.0,0.3732481598854065,0.6878411,6000,6000,0.06217312,6003,0.0090570820258,1.0,1000.0,452753.8855878071,20,0.0005279579199850559,3.1405815996858626e-05,1.5011013334304309e-05,400,10.216013141322508,0.004536210454534739,5400,-12.5,2.05,20,20,0.09997804195154458,20,20.0,14.5,10.216013141322508,1.0,0.08056066604331136,0.0001123730648315511,2.05,400,400,4.7005728356767e-05,400,400,2.05,3.3854872734365387e-06,9.858547965646058e-06,6.854100838690216e-06,2.6014159664667028e-06,1.8242590265049943e-06,1.183383302390888e-05,5.828325231962037e-06,1.295033765652591e-05,4.6380736633822035e-05,6.274758907425292e-07,1.4273191437081443e-05,3.875000402331352e-06,0.0008734159637242556,0.007460583001375198,0.00764258299022913,7.858301978558302e-05,0.029820583062246442,1.5874975360929966e-05,0.034504457958973944,6.263227031547189e-07,1.0975330391977466e-05,5.404735907883726e-06,1.1329081050403674e-05,4.3166144439692235e-05,1.5428843403391735e-05,3.4216102907099943e-06,8.415524644855124e-06,6.4351057187832465e-06,2.712803917965132e-06,1.6392668547733635e-06
1,10000.0,False,2,465d7_00000,2025-08-11_19-23-41,1754933021,1.6398930549621582,3.4512181282043457,14455,Mac,127.0.0.1,3.4512181282043457,2,1.6978567805164493,9.716675849631429e-06,1.6977264098438898,1.5872879812843166,0.10716884661000221,0.0008102336851879954,10.36823839457432,20,1.0,5000.0,20,250.0,10.36823839457432,0.0052476296281421,4.1194116884834465e-05,500.0,0.0044501701672561445,0.0015464129276845724,10000.0,2.7037371320750097e-05,-9.5,1.3576512778355286e-05,0.3400000000000001,20.0,10.5,3783.9788894283365,1,0,0,0,0,0,39.85,77.0,4.339038568470904e-05,0.00010145990777290802,10000.0,10000.0,5000.0,0.3400000000000001,0.3400000000000001,5000.0,5000.0,6000,63000,31500,12000,6003,0,5250.0,2355199.0360579332,451315.62757788436,450426.93164471386,0.102780834,0.060141224,-0.010760307,0.0002847858517,4.5247776e-05,0.019594254,28.860502,1.0,0.18662407994270325,0.6892082,6000,12000,-0.0023740577,6003,0.0090570820258,2.0,1000.0,452649.90901362925,20,0.0005234483408275991,2.636427263543357e-05,1.345658411690253e-05,400,10.366003441359926,0.0044625396258197725,10400,-12.5,2.05,20,20,0.0999342977826018,40,20.0,14.5,10.366003441359926,2.0,0.08142564396257512,9.810199287185192e-05,2.05,400,400,4.179649687165079e-05,800,800,2.05,2.9400786341368727e-06,8.367098200716467e-06,6.191314712507954e-06,2.3084459165012126e-06,1.72535641555128e-06,1.0881688202978037e-05,5.2515772310926975e-06,9.317008776732636e-06,3.6912251005452326e-05,5.803644880950435e-07,1.2783428619532268e-05,3.867500927299261e-06,0.0008728730538859963,0.007438218421302736,0.0076414200803264975,7.832885952666402e-05,0.030701592231635003,1.5821225242689253e-05,0.03451345254899934,5.643388679369382e-07,1.076778770049819e-05,5.281681519546919e-06,9.219795591163458e-06,3.437762199026335e-05,1.2630028081604358e-05,2.7658844099888357e-06,8.171078259931969e-06,5.96821404856417e-06,2.144150016004933e-06,1.5768002473805887e-06
1,-607500.0,False,3,465d7_00000,2025-08-11_19-23-43,1754933023,1.5626842975616455,5.013902425765991,14455,Mac,127.0.0.1,5.013902425765991,3,1.6954688710414103,9.677418728824704e-06,1.6953382078259367,1.5850577456319006,0.10701332022473216,0.0008077330184634774,10.36823839457432,20,2.0,5000.0,20,250.0,10.36823839457432,0.004829594984152589,3.3321402679780106e-05,-30375.0,0.004487537338398398,0.0018100623150652684,-607500.0,2.674247329144709e-05,-9.5,1.3623724753641141e-05,1.3000000000000003,20.0,10.5,3778.254447241115,1,0,0,0,0,0,39.06666666666666,77.16666666666667,4.369741066073131e-05,0.00010189498905464889,-607500.0,-607500.0,5000.0,1.3000000000000003,1.3000000000000003,5000.0,5000.0,6000,94500,31500,18000,6003,0,5250.0,2355673.6821878185,451352.22981405526,450478.8017029563,0.102780834,0.35324287,-0.01049304,0.0002847858517,0.0007080155,0.044358816,29.15908,1.0,0.09331203997135162,0.6848848,6000,18000,0.2905732,6003,0.0090570820258,3.0,1000.0,452641.53372353164,20,0.0005190242663840763,2.7377652853296867e-05,1.3952114037187968e-05,400,10.368205581254823,0.004451294483927389,15400,-12.5,1.3833333333333333,20,20,0.0999010360550019,60,20.0,14.5,10.368205581254823,3.0,0.0813999100230285,9.979597989015472e-05,1.3833333333333333,400,400,4.259136222691021e-05,1200,1200,1.3833333333333333,2.9748697011472234e-06,8.420353977010693e-06,6.256032768948821e-06,2.3174321449153984e-06,1.7329433262346275e-06,1.095114092042707e-05,5.365895897204449e-06,9.376615656961671e-06,3.681793093441715e-05,5.883330052445899e-07,1.2816340161420614e-05,3.857155586592853e-06,0.000872660154197365,0.007417871237592771,0.007641480468818918,7.808641090523452e-05,0.030698812969331628,1.5762592328246685e-05,0.03451193802414927,5.808387189859654e-07,1.0942381390830297e-05,5.353178884581546e-06,9.347184216437656e-06,3.533723437884299e-05,1.2840467635827916e-05,2.835975223254388e-06,8.447558354266975e-06,6.175687657322422e-06,2.210648307366924e-06,1.6048635114647576e-06
1,-1225000.0,False,4,465d7_00000,2025-08-11_19-23-44,1754933024,1.6436998844146729,6.657602310180664,14455,Mac,127.0.0.1,6.657602310180664,4,1.6939218052404024,9.640643834252841e-06,1.693790727416969,1.5836774940062068,0.10684743743287027,0.0008056848575868643,10.36823839457432,20,3.0,5000.0,20,250.0,10.36823839457432,0.004800292572283032,3.423336464256284e-05,-61250.0,0.004487709465436638,0.0017665802957884638,-1225000.0,2.664992378377344e-05,-9.5,1.3663547474401498e-05,2.259999999999999,20.0,10.5,3764.019013957841,1,0,0,0,0,0,41.75,77.4,4.3719005662349264e-05,0.00010199924544729312,-1225000.0,-1225000.0,5000.0,2.259999999999999,2.259999999999999,5000.0,5000.0,6000,126000,31500,24000,6003,0,5250.0,2356017.9708101656,451348.09724294394,450494.28594910103,0.102780834,0.15174606,-0.0108418465,0.0002847858517,0.0009349098,0.053042114,28.754053,1.0,0.04665601998567581,0.6782488,6000,24000,0.08906118,6003,0.0090570820258,4.0,1000.0,452578.2698367053,20,0.0005147211038159439,2.6298120923401458e-05,1.3382770014501348e-05,400,10.368237912813044,0.0044399213657015935,20400,-12.5,0.55,20,20,0.09986223027478497,80,20.0,14.5,10.368237912813044,4.0,0.08135900634266145,9.725049601104875e-05,0.55,400,400,4.175941531482655e-05,1600,1600,0.55,3.028920066737964e-06,8.397698988731233e-06,6.239969505001197e-06,2.316144578918789e-06,1.7355123210267335e-06,1.0907283489862293e-05,5.320080174510626e-06,9.364337410165937e-06,3.701435598915456e-05,5.940089911963104e-07,1.2858613625690324e-05,3.855663474882022e-06,0.0008723398029273374,0.007397065865268465,0.007641918574118521,7.784095715940931e-05,0.030692571929424768,1.5700386223499663e-05,0.03449901197313959,5.740409884382156e-07,1.0694386528177478e-05,5.330794575964102e-06,9.325031987647294e-06,3.3596711730596444e-05,1.2495652053953671e-05,2.743859994364331e-06,8.151342399434715e-06,5.94747409512488e-06,2.1412357953341243e-06,1.5749019154266804e-06
1,-1842500.0,False,5,465d7_00000,2025-08-11_19-23-46,1754933026,1.6580040454864502,8.315606355667114,14455,Mac,127.0.0.1,8.315606355667114,5,1.6925415584384282,9.59756841899245e-06,1.6924100209722976,1.5824494015661104,0.10669613889796384,0.0008033255099029792,10.36823839457432,20,4.0,5000.0,20,250.0,10.36823839457432,0.004855644842016806,3.520394121105632e-05,-92125.0,0.00485498381452635,0.0015661647281860914,-1842500.0,4.511259111776234e-05,-9.5,1.3744720506554495e-05,1.1400000000000001,20.0,10.5,3745.0486658378236,1,0,0,0,0,0,41.5,77.05,4.360759290669582e-05,0.00010261850032851535,-1842500.0,-1842500.0,5000.0,1.1400000000000001,1.1400000000000001,5000.0,5000.0,6000,157500,31500,30000,6003,0,5250.0,2355478.557100842,451170.0400187382,450336.79723396833,0.102780834,0.26318654,-0.010644197,0.0002847858517,0.0014776266,0.051883306,29.06503,1.0,0.023328009992837906,0.66616386,6000,30000,0.20041052,6003,0.0090570820258,5.0,1000.0,452334.5763469846,20,0.0005104288923032569,2.635788062863686e-05,1.336059201558372e-05,400,10.368238387501162,0.0044264429213944825,25400,-12.5,0.65,20,20,0.09981629130185217,100,20.0,14.5,10.368238387501162,5.0,0.08133078127913634,9.741451886239188e-05,0.65,400,400,4.1555042417427045e-05,2000,2000,0.65,2.976477305589711e-06,8.422042247169604e-06,6.203649129360047e-06,2.3302798854966605e-06,1.7257944772726413e-06,1.0944393507363115e-05,5.31409425839652e-06,9.414791571223321e-06,3.751233873900556e-05,5.869370185583374e-07,1.2927593365328394e-05,3.850436546772253e-06,0.000871838075184794,0.007375342706895698,0.007642073978434471,7.773546772918431e-05,0.030686245790062686,1.5645882559673628e-05,0.034499883943297324,5.832634863357678e-07,1.0707205304987592e-05,5.2335390559371e-06,9.193763027305719e-06,3.39612823282042e-05,1.2579102412004095e-05,2.762540711741534e-06,8.07573950036484e-06,5.965797422583142e-06,2.1550978856829573e-06,1.5731128455737017e-06
1,-2460000.0,False,6,465d7_00000,2025-08-11_19-23-48,1754933028,1.6502516269683838,9.965857982635498,14455,Mac,127.0.0.1,9.965857982635498,6,1.6910739149334335,9.558253236088914e-06,1.690942042842206,1.58023723046952,0.10744230209953753,0.000801263084901744,10.36823839457432,20,5.0,5000.0,20,250.0,10.36823839457432,0.005066934023915339,3.386225187073913e-05,-123000.0,0.004479027803521604,0.001501137610217204,-2460000.0,2.7078074051092946e-05,-9.5,1.370987602830902e-05,2.58,20.0,10.5,3770.347768924837,1,0,0,0,0,0,41.53333333333333,76.96666666666667,4.3558454051197525e-05,0.00010207298725461966,-2460000.0,-2460000.0,5000.0,2.58,2.58,5000.0,5000.0,6000,189000,31500,36000,6003,0,5250.0,2355746.7348142415,451138.9656902071,450328.44059431227,0.102780834,0.024016967,-0.010707617,0.0002847858517,0.0018115785,0.051818483,28.573689,1.0,0.011664004996418953,0.64654946,6000,36000,-0.038910054,6003,0.0090570820258,6.0,1000.0,452233.6710346748,20,0.0005061241927049669,2.653302096490792e-05,1.3706559682921982e-05,400,10.368238394470474,0.004411660843761638,30400,-12.5,0.45,20,20,0.09979301130794214,120,20.0,14.5,10.368238394470474,6.0,0.08220275304617813,9.858978888358788e-05,0.45,400,400,4.19919891207436e-05,2400,2400,0.45,2.950298140049778e-06,8.371022683983242e-06,6.195807057664556e-06,2.3332740156767955e-06,1.7316208757024066e-06,1.0907382517048141e-05,5.27296356177012e-06,9.321229595024798e-06,3.731040566660149e-05,5.863073578747978e-07,1.2818266705898148e-05,3.838182672223286e-06,0.0008715288644011637,0.007353705950239684,0.007644007409196062,7.759936356911177e-05,0.031581059171418555,1.5593584014975108e-05,0.034497900524813434,5.812963741464515e-07,1.0870148477084004e-05,5.278396958258237e-06,9.269165190181294e-06,3.470617935420198e-05,1.26557619632104e-05,2.781492840010675e-06,8.194252350481611e-06,6.149629122495239e-06,2.168517177424762e-06,1.5748527200080165e-06
1,-3077500.0,False,7,465d7_00000,2025-08-11_19-23-49,1754933029,1.5793390274047852,11.545197010040283,14455,Mac,127.0.0.1,11.545197010040283,7,1.6888816712040466,9.519331205014413e-06,1.68874918574335,1.5781813914946563,0.10730608949838699,0.0008002108737578642,10.36823839457432,20,6.0,5000.0,20,250.0,10.36823839457432,0.0048488986613255125,3.41766078263831e-05,-153875.0,0.00452381818834692,0.0018237664111161464,-3077500.0,2.7089713016555223e-05,-9.5,1.3830240083891556e-05,3.7,20.0,10.5,3746.6336242791504,1,0,0,0,0,0,41.25,77.25,4.389193916172029e-05,0.0001028258301559717,-3077500.0,-3077500.0,5000.0,3.7,3.7,5000.0,5000.0,6000,220500,31500,42000,6003,0,5250.0,2356308.3685626634,451159.0769744965,450372.65132070147,0.102780834,0.24163073,-0.010732293,0.0002847858517,0.00035054117,0.12011439,28.703518,1.0,0.0058320024982094765,0.6365111,6000,42000,0.17865099,6003,0.0090570820258,7.0,1000.0,452179.03966543695,20,0.0005019312914992712,2.694533825176074e-05,1.378803795732613e-05,400,10.368238394572801,0.0044497670966666195,35400,-12.5,0.25,20,20,0.0997976582747884,140,20.0,14.5,10.368238394572801,7.0,0.08218810092535672,9.94480228279842e-05,0.25,400,400,4.234587569669604e-05,2800,2800,0.25,2.9859856878148183e-06,8.500951669295944e-06,6.320724933207235e-06,2.351491663440226e-06,1.7594599738485714e-06,1.1078142783322322e-05,5.388529938157774e-06,9.441243060908045e-06,3.74280855761357e-05,5.893564956267192e-07,1.2988449500722266e-05,3.828140991446602e-06,0.0008729873260999532,0.007331063471518746,0.007663703585171604,7.74400393554362e-05,0.031565575249525885,1.5542228715035366e-05,0.034500873609070566,5.763586490365413e-07,1.0820193478096178e-05,5.381060539966606e-06,9.339905045623206e-06,3.5118521794997135e-05,1.2766828889159295e-05,2.788982720886764e-06,8.217056048117317e-06,6.1234614086865826e-06,2.173713694893691e-06,1.5900395404623801e-06
1,-3695000.0,False,8,465d7_00000,2025-08-11_19-23-51,1754933031,1.6470389366149902,13.192235946655273,14455,Mac,127.0.0.1,13.192235946655273,8,1.6874066407428712,9.48705804610529e-06,1.6872738938860536,1.5768271109098726,0.10718638027358078,0.0007983616849795625,10.36823839457432,20,7.0,5000.0,20,250.0,10.36823839457432,0.005062298183703808,3.3397166305250765e-05,-184750.0,0.004819612985476851,0.0015300803463546271,-3695000.0,4.18743894352578e-05,-9.5,1.3653154814123765e-05,5.14,20.0,10.5,3763.211388282971,1,0,0,0,0,0,38.85,77.0,4.357109204495672e-05,0.00010220338049667899,-3695000.0,-3695000.0,5000.0,5.14,5.14,5000.0,5000.0,6000,252000,31500,48000,6003,0,5250.0,2354111.9162686556,450654.5163174492,449892.645548858,0.102780834,-0.16482775,-0.009645939,0.0002847858517,0.0007228473,0.016537001,28.108274,1.0,0.0029160012491047382,0.61748916,6000,48000,-0.22797994,6003,0.0090570820258,8.0,1000.0,451599.16303531744,20,0.000497782818742592,2.6852578168054163e-05,1.3673314509571121e-05,400,10.3682383945743,0.0044654796051327135,40400,-12.5,0.45,20,20,0.09978368711250926,160,20.0,14.5,10.3682383945743,8.0,0.08217789949588639,9.804556713031611e-05,0.45,400,400,4.204090208851449e-05,3200,3200,0.45,3.0512605737338816e-06,8.396696400026554e-06,6.206452193663482e-06,2.3267963712673308e-06,1.727957435514846e-06,1.0924276208656398e-05,5.300356722702411e-06,9.35911338568032e-06,3.731467581245378e-05,5.870851955389302e-07,1.2866156469352093e-05,3.8219506291469496e-06,0.0008761907835182661,0.007310880757058624,0.007666474458972106,7.738188888603494e-05,0.03155366908697861,1.5500976098153904e-05,0.03451728070295502,5.811836726329656e-07,1.0731408822207845e-05,5.3469948726134245e-06,9.308538060811963e-06,3.4186733743076905e-05,1.2563237137347234e-05,2.733042888878279e-06,8.341057136480502e-06,6.033298753041504e-06,2.148759638745619e-06,1.5906559236199398e-06
1,-4312500.0,False,9,465d7_00000,2025-08-11_19-23-53,1754933033,1.6654720306396484,14.857707977294922,14455,Mac,127.0.0.1,14.857707977294922,9,1.6861395055855193,9.444277501395699e-06,1.686006347447127,1.57473712147121,0.1080046873011469,0.0007979997373402603,10.36823839457432,20,8.0,5000.0,20,250.0,10.36823839457432,0.004888424420910166,3.432263123466291e-05,-215625.0,0.004504063676577062,0.0015111127007616787,-4312500.0,2.712102180923258e-05,-9.5,1.3722399284306327e-05,5.460000000000001,20.0,10.5,3758.9814619456674,1,0,0,0,0,0,46.833333333333336,77.23333333333333,4.369017488020229e-05,0.0001022870146318951,-4312500.0,-4312500.0,5000.0,5.460000000000001,5.460000000000001,5000.0,5000.0,6000,283500,31500,54000,6003,0,5250.0,2343677.4109989535,448579.48104829027,447842.85662151274,0.102780834,-0.118858404,-0.009606123,0.0002847858517,0.0002271424,0.05986688,28.079132,1.0,0.0014580006245523691,0.60616046,6000,54000,-0.18210962,6003,0.0090570820258,9.0,1000.0,449450.5684149496,20,0.0004936012399243254,2.6478497271067222e-05,1.3629800387178646e-05,400,10.368238394574323,0.004471625476144254,45400,-12.5,0.85,20,20,0.0997543802413388,180,20.0,14.5,10.368238394574323,9.0,0.08306842175100904,9.813705614894308e-05,0.85,400,400,4.203384534838534e-05,3600,3600,0.85,2.9678958260215277e-06,8.418198532529824e-06,6.2149480032106395e-06,2.341362878576541e-06,1.7422899322980562e-06,1.0959777198029086e-05,5.298404025711572e-06,9.402523594377817e-06,3.7288357173531216e-05,5.870789090515921e-07,1.2869005604323739e-05,3.820811731163795e-06,0.0008758792857790582,0.007295247368504593,0.00857533929430308,7.734265067790254e-05,0.0315558507257154,1.5444305851979234e-05,0.034513199976268984,5.767325589875898e-07,1.0684942853861427e-05,5.36001792632701e-06,9.271042790000633e-06,3.440081742056242e-05,1.257059303697627e-05,2.8009954196928077e-06,8.128256383145853e-06,6.080156945024137e-06,2.1889150591031373e-06,1.6081858271434576e-06
1,-4930000.0,False,10,465d7_00000,2025-08-11_19-23-54,1754933034,1.6420331001281738,16.499741077423096,14455,Mac,127.0.0.1,16.499741077423096,10,1.6846669909494418,9.408175100762091e-06,1.6845334573026012,1.5725285010961505,0.10874264333755736,0.0007957105807382796,10.36823839457432,20,9.0,5000.0,20,250.0,10.36823839457432,0.004785290667229871,3.287606823288008e-05,-246500.0,0.004451640326995403,0.0018493590203392562,-4930000.0,2.6397673645238802e-05,-9.5,1.3599281689654803e-05,6.179999999999998,20.0,10.5,3801.6837328798483,1,0,0,0,0,0,47.400000000000006,77.8,4.338241734436187e-05,0.0001013417119998144,-4930000.0,-4930000.0,5000.0,6.179999999999998,6.179999999999998,5000.0,5000.0,6000,315000,31500,60000,6003,0,5250.0,2336355.5418872004,447100.39440986444,446387.5083628026,0.102780834,-0.14074071,-0.009058833,0.0002847858517,0.000110144974,0.081272915,27.982224,1.0,0.0007290003122761846,0.597884,6000,60000,-0.2040664,6003,0.0090570820258,10.0,1000.0,447900.56453259254,20,0.0004894248177093982,2.64205230606445e-05,1.3583662882533558e-05,400,10.368238394574323,0.004479527571238578,50400,-12.5,0.25,20,20,0.09971691477964766,200,20.0,14.5,10.368238394574323,10.0,0.08392480587316903,9.814613161910216e-05,0.25,400,400,4.213520871909687e-05,4000,4000,0.25,3.0135890321736916e-06,8.350214095063292e-06,6.1574289156591116e-06,2.317885398127455e-06,1.7247393201593996e-06,1.083937921712888e-05,5.23497799308568e-06,9.308608152987507e-06,3.682114533071804e-05,5.812260993485072e-07,1.2781813027015917e-05,3.81802413967122e-06,0.0008758329934878842,0.007276161554110635,0.008568166740686653,7.738255516045451e-05,0.0324384276384398,1.5429032654090668e-05,0.03451368297720315,5.798294811415061e-07,1.076151394828788e-05,5.278820562286747e-06,9.296619148487214e-06,3.4249283041106595e-05,1.2542815812613701e-05,2.7793366275995407e-06,8.220370290975426e-06,6.0188356212454695e-06,2.200654464644774e-06,1.6161271225972774e-06
