num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_min,env_runners/env_to_module_sum_episodes_length_out,env_runners/env_step_timer,env_runners/sample,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/time_between_sampling,env_runners/rlmodule_inference_timer,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/num_env_steps_sampled_lifetime_throughput,evaluation/num_healthy_workers,evaluation/actor_manager_num_outstanding_async_reqs,evaluation/num_remote_worker_restarts,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/vf_loss,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/module_train_batch_size_mean,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/num_trainable_parameters,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss_unclipped,learners/default_policy/num_module_steps_trained_lifetime_throughput,evaluation/env_runners/sample,evaluation/env_runners/episode_len_mean,evaluation/env_runners/episode_len_max,evaluation/env_runners/episode_return_min,evaluation/env_runners/episode_duration_sec_mean,evaluation/env_runners/env_reset_timer,evaluation/env_runners/num_env_steps_sampled_lifetime,evaluation/env_runners/env_step_timer,evaluation/env_runners/episode_len_min,evaluation/env_runners/episode_return_mean,evaluation/env_runners/rlmodule_inference_timer,evaluation/env_runners/num_env_steps_sampled,evaluation/env_runners/env_to_module_sum_episodes_length_out,evaluation/env_runners/weights_seq_no,evaluation/env_runners/env_to_module_sum_episodes_length_in,evaluation/env_runners/num_episodes,evaluation/env_runners/episode_return_max,evaluation/env_runners/num_episodes_lifetime,learners/__all_modules__/learner_connector/connector_pipeline_timer,evaluation/env_runners/env_to_module_connector/connector_pipeline_timer,evaluation/env_runners/num_module_steps_sampled_lifetime/default_policy,evaluation/env_runners/module_to_env_connector/connector_pipeline_timer,evaluation/env_runners/module_episode_return_mean/default_policy,evaluation/env_runners/agent_episode_return_mean/default_agent,evaluation/env_runners/num_module_steps_sampled/default_policy,evaluation/env_runners/num_agent_steps_sampled/default_agent,evaluation/env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,evaluation/env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,evaluation/env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,evaluation/env_runners/env_to_module_connector/timers/connectors/batch_individual_items,evaluation/env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/get_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,evaluation/env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,evaluation/env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,evaluation/env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,evaluation/env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items
1,252500.0,False,1,02c3f_00000,2025-08-17_09-34-38,1755423278,7.967424392700195,7.967424392700195,230681,intrinsic-attention2,10.156.0.3,7.967424392700195,1,7.773130879999371,1.6061996575444937e-05,7.7728594500003965,6.569003418000648,1.1890441119976458,0.0013296089964569546,252500.0,2,0.9977517229180546,5.153451922004565e-05,0.0635953080594485,2500.0,10.5,2.0,0.0,-1.0,0.9977517229180546,0.0019433907146539624,0.0001024265439397424,-10.5,2,126250.0,0.0015239999196637651,5000.0,0.0002493049978511408,780.8972329804195,1,0,0,0,0,0,69.89999999999999,73.77499999999998,0.00039221712271538054,252500.0,0.00012414277338157584,-1.0,5000.0,5000.0,-1.0,252500.0,457500,5000,457500,0,22337,7500,30134,30134,1380053.77667625,90943.56511824677,90928.94764045121,0.5844948,0.0034828119666,30134,0.46102113,1.0,30134,0.94286704,0.0631317558363,494.0,0.48844146728515625,0.32366708,0.43344086,0.0014898181,4.53399,22337,1.0,98.83496,90960.75064583828,0.1707189090011525,2.0,2,-10.5,0.002105015659908531,0.0003575290029402822,5100,8.489468967707297e-05,2,2.44,0.0002264687204043496,100,0.7837645722890833,1.0,0.7837645722890833,50,10.5,50,0.8505256019998342,0.00024488725986751846,100,0.0007578284834652702,2.44,2.44,100,100,100,1.8180310061107722e-06,3.775508131859452e-05,0.00017448646148358473,3.698447207259564e-05,1.7193213964219795e-05,4.978053390645189e-05,3.291878066671508e-05,1.9470193597195334e-05,8.669555798641051e-06,6.308299476983537e-06,4.042407718920975e-06,1.0285002645105124e-05,0.46325090900063515,0.00019889000395778567,0.13246130000334233,0.025538699999742676,0.027235434994508978,0.200531428999966,3.157700120937079e-05,1.0761565475252023e-05,6.1280682516666505e-06,4.771175010105798e-05,3.1738222416210856e-05,1.3633436905178675e-05,0.00035336961887373175,0.00010935487939263943,5.4121139779627955e-05,8.945360916214339e-05,2.78749883698067e-06,2.72235567009328e-05
1,10000.0,False,2,02c3f_00000,2025-08-17_09-34-47,1755423287,9.050815343856812,17.018239736557007,230681,intrinsic-attention2,10.156.0.3,17.018239736557007,2,7.783965710539341,1.603509663254954e-05,7.783693067460335,6.58040414114068,1.1884740127176336,0.001331059626536444,10000.0,2,1.006700111107366,5.785884593346066e-05,0.06772933721892446,2500.0,10.5,2.0,1.0,2.9700000000000006,1.006700111107366,0.011448708685075214,0.0001193925981270538,-10.5,2,5000.0,0.0017934324297675633,5000.0,0.0002493049978511408,672.0268832313592,1,0,0,0,0,0,76.35384615384613,73.79999999999998,0.00044841973272081293,10000.0,0.00014462389405015214,2.9700000000000006,5000.0,5000.0,2.9700000000000006,10000.0,915000,5000.0,457500,0,22337,7500.0,60268,30134,1384597.9728777788,91240.91951347062,91226.90077544512,0.02450444,0.0034828119666,60268,0.46102116,2.0,30134,0.32969117,0.0631317558363,494.0,0.48844146728515625,0.13385607,-0.0020373059,0.00055783987,0.05869787,22337,1.0,100.595955,91257.1930961386,0.17074644452113716,2.0,2,-10.5,0.002115450330093154,0.00035599699287558906,10100,6.947818929912588e-05,2,2.24,0.0001614214651157913,100,0.9573306375970015,2.0,0.9573306375970015,50,10.5,100,0.8501553657198383,0.00018923548351834917,200,0.0005715350402791321,2.24,2.24,100,100,200,2.174606634208339e-06,3.4185287350362816e-05,0.000200945147774217,4.289513931818609e-05,2.0075751100734695e-05,5.818811906839234e-05,3.7736964067118284e-05,2.2742440351201893e-05,9.665184417509963e-06,7.359396196796645e-06,4.816174591889582e-06,1.0288322664564474e-05,0.46315036478059485,0.00019906112393073273,0.13238756399332488,0.025543132229795446,0.027194661484609244,0.20037259229990012,3.162403125315905e-05,9.303653440998683e-06,6.095974488050623e-06,4.616929031938048e-05,2.7482863151612385e-05,1.1311460767834083e-05,0.0002565377745022112,7.793428647985927e-05,5.0654180264172004e-05,5.003706722993747e-05,2.5947236258573095e-06,2.388505381915143e-05
1,-232500.0,False,3,02c3f_00000,2025-08-17_09-34-56,1755423296,8.730789422988892,25.7490291595459,230681,intrinsic-attention2,10.156.0.3,25.7490291595459,3,7.791529569123998,1.6007675665605345e-05,7.791255686445727,6.589160723679293,1.1872545009704785,0.0013311295502295253,-232500.0,2,1.006700111107366,5.6485428576393706e-05,0.07232482491430832,2500.0,10.5,2.0,2.0,2.41,1.006700111107366,0.01473650272618553,0.00011554894033907013,-10.5,2,-116250.0,0.001744750799916801,5000.0,0.0002493049978511408,654.1077993361731,1,0,0,0,0,0,76.12500000000001,73.79999999999998,0.00043531785597244007,-232500.0,0.00014023986300138502,2.41,5000.0,5000.0,2.41,-232500.0,1372500,5000.0,457500,0,22337,7500.0,90402,30134,1383660.746147205,91176.93229767343,91163.62906369228,0.018655611,0.0034828119666,90402,0.46102113,3.0,30134,0.3194989,0.0631317558363,494.0,0.48844146728515625,0.10146433,-0.009485629,0.00029605627,0.26376805,22337,1.0,100.12961,91192.34945758227,0.17075099967594362,2.0,2,-10.5,0.002115241280407645,0.00035475225295958807,15100,6.53772286519436e-05,2,1.84,0.0001448109874266148,100,0.9957671529634575,3.0,0.9957671529634575,50,10.5,150,0.8488780924626815,0.00017518344387211463,300,0.0005281379436123315,1.84,1.84,100,100,300,2.084949910875057e-06,3.3309326639701366e-05,0.00019619286536519262,4.151703744196547e-05,1.9556506446807506e-05,5.6418346244175456e-05,3.6851054234110045e-05,2.2116248273745417e-05,9.45770115835264e-06,7.066717607131622e-06,4.631085648169445e-06,1.028496944491053e-05,0.4628439650027853,0.00019900425267769606,0.1323769722933539,0.025450239197521294,0.027170934419739206,0.1995310939269133,3.16319709410891e-05,8.914029391749078e-06,6.612741124081618e-06,4.2846603133973716e-05,2.6114747454565955e-05,1.0878282414812251e-05,0.0002313287328230764,6.979887273387758e-05,5.069668485965933e-05,4.127403210522762e-05,2.6346027630574633e-06,2.3909839033152984e-05
1,-475000.0,False,4,02c3f_00000,2025-08-17_09-35-06,1755423306,9.996509075164795,35.74553823471069,230681,intrinsic-attention2,10.156.0.3,35.74553823471069,4,7.811668926932761,1.6020868927371336e-05,7.811393269061235,6.609250376012462,1.187292326430769,0.0013306916346919608,-475000.0,2,1.006700111107366,6.25523516613634e-05,0.0752229153830995,2500.0,10.5,2.0,3.0,-0.6700000000000002,1.006700111107366,0.015419797642531206,0.00013669271287438235,-10.5,2,-237500.0,0.0020105905801756307,5000.0,0.0002493049978511408,617.6702105044669,1,0,0,0,0,0,76.66428571428571,73.79999999999998,0.0004981945386839908,-475000.0,0.0001617054419607252,-0.6700000000000002,5000.0,5000.0,-0.6700000000000002,-475000.0,1830000,5000.0,457500,0,22337,7500.0,120536,30134,1382752.4825400347,91114.98910532425,91102.39270552174,0.01580234,0.0034828119666,120536,0.4610211,4.0,30134,0.2354612,0.0631317558363,494.0,0.48844146728515625,0.061869875,-0.09226759,-0.00023198128,0.18249862,22337,1.0,100.27713,91129.5300741095,0.1707348289191716,2.0,2,-10.5,0.002088907620127429,0.0003531858203839074,20100,6.349379478309097e-05,2,1.64,0.00013917288704152616,100,1.0042789879865917,4.0,1.0042789879865917,50,10.5,200,0.848916365148069,0.000169606786272694,400,0.000514616485835635,1.64,1.64,100,100,400,2.510513967064751e-06,3.714145115657301e-05,0.0002195241585871941,4.926497984990539e-05,2.238305514703327e-05,6.57825099832399e-05,4.049024365845956e-05,2.4805755700950815e-05,1.0308318000490163e-05,8.60956313790907e-06,5.748549039893754e-06,1.0306259738208608e-05,0.46292997939268876,0.0001989049701096883,0.13234798772044157,0.025450219235500886,0.027148969725532858,0.19953523400766363,3.162313123594505e-05,8.632179296814449e-06,5.926395568865504e-06,4.333325560041546e-05,2.6006945678420593e-05,1.0602304845759561e-05,0.0002248620990305757,6.702433480559213e-05,5.047530346042546e-05,3.9255307189157876e-05,2.672689857279679e-06,2.3439965614819187e-05
1,-717500.0,False,5,02c3f_00000,2025-08-17_09-35-16,1755423316,9.831250667572021,45.576788902282715,230681,intrinsic-attention2,10.156.0.3,45.576788902282715,5,7.829998307343457,1.600918021358011e-05,7.829721160150592,6.627693822542348,1.1871473121865077,0.001329944248350133,-717500.0,2,1.006700111107366,6.218600465778633e-05,0.08057497622730303,2500.0,10.5,2.0,4.0,1.05,1.006700111107366,0.016790419539157463,0.00013492426556458738,-10.5,2,-358750.0,0.0019777788896317362,5000.0,0.0002493049978511408,578.7314995449334,1,0,0,0,0,0,77.20000000000002,73.3,0.0004931438506862577,-717500.0,0.00015967281844865067,1.05,5000.0,5000.0,1.05,-717500.0,2287500,5000.0,457500,0,22337,7500.0,150670,30134,1382538.44322786,91098.98738592629,91086.96376645325,0.043840382,0.0034828119666,150670,0.46102118,5.0,30134,0.3510571,0.0631317558363,494.0,0.7326622009277344,0.0034102038,0.009429825,0.00012713671,0.15939541,22337,1.0,100.42853,91112.6654730904,0.17069862001003047,2.0,2,-10.5,0.0020563177899748553,0.00035156588215153067,25100,6.461786014567262e-05,2,1.44,0.00013280909890394036,100,1.006163949065147,5.0,1.006163949065147,50,10.5,250,0.848795082346571,0.00016433562540790772,500,0.0005045786405232728,1.44,1.44,100,100,500,2.4749402538559946e-06,3.686062844981363e-05,0.0002168303089830433,4.860664777794404e-05,2.2249973552070727e-05,6.53110789755081e-05,4.001722777489927e-05,2.4599180469484625e-05,1.0273007192146287e-05,8.480941318877409e-06,5.632058440665862e-06,1.0288777172563275e-05,0.46304189867878603,0.00019893675040608252,0.1323536275732358,0.025453939613119318,0.027130183678317148,0.19931321709755775,3.1591029924677e-05,8.11913816140697e-06,5.781022601003056e-06,4.315174360597686e-05,2.5885467489717944e-05,1.0648191551362117e-05,0.00022631850592178467,6.589916334297238e-05,4.812230286630126e-05,3.770331506267079e-05,2.4566139705921078e-06,2.2517691515198596e-05
1,-960000.0,False,6,02c3f_00000,2025-08-17_09-35-23,1755423323,7.010199308395386,52.5869882106781,230681,intrinsic-attention2,10.156.0.3,52.5869882106781,6,7.820029158279998,1.5987018376138506e-05,7.819750893429113,6.621715872876949,1.183178034704624,0.0013270446458238765,-960000.0,2,1.006700111107366,4.746676859999176e-05,0.07150556337035939,2500.0,10.5,2.0,5.0,1.4099999999999997,1.006700111107366,0.016558593582440422,9.14978104324659e-05,-10.5,2,-480000.0,0.001389276320114732,5000.0,0.0002493049978511408,796.8894458376686,1,0,0,0,0,0,76.35555555555555,72.58888888888889,0.00035298977267686325,-960000.0,0.00011193063994722178,1.4099999999999997,5000.0,5000.0,1.4099999999999997,-960000.0,2745000,5000.0,457500,0,22337,7500.0,180804,30134,1414577.0825253844,93207.1975299619,93195.84602781043,1.8382718e-05,0.0034828119666,180804,0.46102113,6.0,30134,0.33149955,0.0631317558363,494.0,0.3663311004638672,0.0064641526,0.01128288,-0.00029468536,0.025781205,22337,1.0,98.30374,93219.99397907335,0.17058879068994612,2.0,2,-10.5,0.0019904569199570687,0.0003501004733710811,30100,6.141025604200591e-05,2,1.24,0.0001281993372054224,100,1.0065813770648688,6.0,1.0065813770648688,50,10.5,300,0.8459316486831364,0.00015837740946551119,600,0.0004842090987825606,1.24,1.24,100,100,600,1.6298212141493238e-06,2.7897814462829313e-05,0.0001612783319793418,3.356995151266481e-05,1.5639572921954792e-05,4.556884484357975e-05,3.079322925829503e-05,1.7939067611423566e-05,7.94496228854278e-06,5.634808882752491e-06,3.576981707875307e-06,1.0247259411208962e-05,0.4617126695020067,0.00019857044284510723,0.1318101936775164,0.025359822376958167,0.027020537311535253,0.19853027599656792,3.1503959697371024e-05,7.833802160747267e-06,5.454236196914108e-06,4.221137618305574e-05,2.4924125897900985e-05,1.0402708207086579e-05,0.00021721515304985023,6.283246692342695e-05,4.5469678259081055e-05,3.659914083148184e-05,2.4217741196244446e-06,2.2036952802500947e-05
1,-1202500.0,False,7,02c3f_00000,2025-08-17_09-35-31,1755423331,8.309619426727295,60.896607637405396,230681,intrinsic-attention2,10.156.0.3,60.896607637405396,7,7.823114129097176,1.59438881674328e-05,7.822834372354758,6.6281282060981725,1.1798243151376124,0.0013255349794004574,-1202500.0,2,1.006700111107366,5.487716742087291e-05,0.06911056522802514,2500.0,10.5,2.0,6.0,-1.1899999999999995,1.006700111107366,0.014009412909526474,0.00011242332677635872,-10.5,2,-601250.0,0.0016911838598025497,5000.0,0.0002493049978511408,710.1881808392204,1,0,0,0,0,0,76.63333333333334,72.11666666666666,0.0004224952867205805,-1202500.0,0.0001370156758484483,-1.1899999999999995,5000.0,5000.0,-1.1899999999999995,-1202500.0,3202500,5000.0,457500,0,22337,7500.0,210938,30134,1439503.3817496377,94846.82448188865,94836.22367043016,0.038025904,0.0034828119666,210938,0.4610211,7.0,30134,0.24952285,0.0631317558363,494.0,0.5494966506958008,0.07795872,-0.0843614,-0.00020515919,0.22669202,22337,1.0,99.13101,94859.00578012371,0.170502257603042,2.0,2,-10.5,0.0019541833797848086,0.00034845160861347873,35100,6.287132403445998e-05,2,1.64,0.00012871482475068212,100,1.0066738172414504,7.0,1.0066738172414504,50,10.5,350,0.8435152742862941,0.0001596253862378259,700,0.0004882796038255975,1.64,1.64,100,100,700,2.0643873150668825e-06,3.253278486306291e-05,0.00018840076194442582,4.098281160043715e-05,1.9019353196613228e-05,5.5035340916299033e-05,3.568327442193551e-05,2.1494475952389698e-05,9.140676845988735e-06,6.999921223463703e-06,4.6292994964569156e-06,1.0234206808224087e-05,0.4606548560270168,0.00019845141844818207,0.13142556955077225,0.0252684463632445,0.026918504088426186,0.1977522807166014,3.147024005389854e-05,7.781220417361662e-06,5.478517190784034e-06,4.213001934309397e-05,2.4687459146328907e-05,1.0317026567159015e-05,0.00021885885181867495,6.303648977880468e-05,4.654426932329935e-05,3.709189389430002e-05,2.4555045168066954e-06,2.2766095020209276e-05
1,-1445000.0,False,8,02c3f_00000,2025-08-17_09-35-40,1755423340,9.18601107597351,70.0826187133789,230681,intrinsic-attention2,10.156.0.3,70.0826187133789,8,7.835314561046189,1.590504922908805e-05,7.835032705191229,6.641864799637215,1.1782582858562036,0.0013253919895631747,-1445000.0,2,1.006700111107366,5.893664221441146e-05,0.07228878679664402,2500.0,10.5,2.0,7.0,0.97,1.006700111107366,0.01367174984368518,0.00012550945839920748,-10.5,2,-722500.0,0.0018655972997657952,5000.0,0.0002493049978511408,643.6332563243396,1,0,0,0,0,0,76.1923076923077,72.24615384615385,0.0004654303568122611,-1445000.0,0.00015184366630106055,0.97,5000.0,5000.0,0.97,-1445000.0,3660000,5000.0,457500,0,22337,7500.0,241072,30134,1437820.1317316005,94734.41500855697,94724.29929231288,0.00457718,0.0034828119666,241072,0.46102113,8.0,30134,0.33645836,0.0631317558363,494.0,0.2747483253479004,0.04519995,0.013874907,0.00052279234,0.5676779,22337,1.0,99.99836,94745.99168986111,0.17005678137698627,2.0,2,-10.5,0.0017451282898400678,0.0003466427625188716,40100,5.2906935233717656e-05,2,3.44,0.00010608273405842332,100,1.0066942882837675,8.0,1.0066942882837675,50,10.5,400,0.84195254308346,0.0001300424426862688,800,0.0004005745691362543,3.44,3.44,100,100,800,2.348231186495083e-06,3.503014818999767e-05,0.00020509901568041184,4.529839188993626e-05,2.08588286966658e-05,6.087007384801805e-05,3.8359913381647385e-05,2.3509686669720547e-05,9.789426417675816e-06,7.815900908242308e-06,5.278415672215975e-06,1.0227944706311628e-05,0.4599901612967845,0.00019840043426583417,0.1314330727853266,0.025183085669613588,0.026912357217556547,0.19693966783944744,3.142886765952592e-05,6.47922567463802e-06,4.478200451906417e-06,3.536468055797984e-05,2.0341984780629554e-05,9.07355388463398e-06,0.00018341529897720666,5.2097585317679286e-05,3.795584431108158e-05,3.118145686090241e-05,1.8637816339796142e-06,1.792086569654149e-05
1,-1687500.0,False,9,02c3f_00000,2025-08-17_09-35-49,1755423349,9.092672348022461,79.17529106140137,230681,intrinsic-attention2,10.156.0.3,79.17529106140137,9,7.845927197735729,1.5849508765363406e-05,7.845644162509356,6.652665357150888,1.178073588387643,0.0013247853196362654,-1687500.0,2,1.006700111107366,5.7871308296325266e-05,0.07173878176977651,2500.0,10.5,2.0,8.0,5.740000000000001,1.006700111107366,0.014316933269712527,0.00011916015518242671,-10.5,2,-843750.0,0.0017949103301361893,5000.0,0.0002493049978511408,687.2663879168059,1,0,0,0,0,0,76.42307692307692,72.25384615384615,0.0004462257298945226,-1687500.0,0.00014457704812781557,5.740000000000001,5000.0,5000.0,5.740000000000001,-1687500.0,4117500,5000.0,457500,0,22337,7500.0,271206,30134,1438897.8587307306,94803.91517327489,94794.31428507925,0.015938243,0.0034828119666,271206,0.46102113,9.0,30134,0.16528617,0.0631317558363,494.0,0.2747483253479004,0.016254278,-0.15926188,-0.0011063814,0.021029161,22337,1.0,102.69643,94814.59108300744,0.17010594229320844,2.0,2,-10.5,0.0018305609600793105,0.00034512051486049585,45100,6.213258484024018e-05,2,5.04,0.0001360506447186435,100,1.0066988216326744,9.0,1.0066988216326744,50,10.5,450,0.8419310727626358,0.00016355334854733028,900,0.0004942254482344505,5.04,5.04,100,100,900,2.1801259998208347e-06,3.416880929451495e-05,0.00019913348214455984,4.2961879901697705e-05,1.9971627005059962e-05,5.826450531956245e-05,3.783519845108247e-05,2.2756787575640582e-05,9.638403004303883e-06,7.341706483338412e-06,4.831171408869337e-06,1.0208525246990778e-05,0.46006496821381787,0.00019858946997081302,0.1314015219174489,0.025200638422910836,0.026893815185330034,0.19687542212106335,3.139598901278715e-05,8.421215205914347e-06,5.560315618792432e-06,4.2164610769828564e-05,2.530742758026418e-05,1.0189368430369899e-05,0.0002167167456710505,6.631114854144124e-05,4.80126589128247e-05,3.694192409316391e-05,2.5107896832409835e-06,2.2567615167515417e-05
1,-1930000.0,False,10,02c3f_00000,2025-08-17_09-35-58,1755423358,8.845826148986816,88.02111721038818,230681,intrinsic-attention2,10.156.0.3,88.02111721038818,10,7.854099764308391,1.5821603656362777e-05,7.853815191804256,6.662137182249388,1.1768072167738235,0.001322031736394409,-1930000.0,2,1.006700111107366,5.73636349039742e-05,0.07296966401658715,2500.0,10.5,2.0,9.0,5.899999999999999,1.006700111107366,0.01596852250131047,0.00011675290097610073,-10.5,2,-965000.0,0.001752588659437606,5000.0,0.0002493049978511408,669.4232212455106,1,0,0,0,0,0,75.48461538461538,71.0923076923077,0.00043992541746023015,-1930000.0,0.00014274881014974167,5.899999999999999,5000.0,5000.0,5.899999999999999,-1930000.0,4575000,5000.0,457500,0,22337,7500.0,301340,30134,1467100.3961282016,96660.44359850156,96651.08674221396,0.002795709,0.0034828119666,301340,0.46102113,10.0,30134,0.12301926,0.0631317558363,494.0,0.1373741626739502,0.006795457,-0.19795083,-0.0017808676,0.00388867,22337,1.0,106.398056,96670.55719884648,0.1700434779502795,2.0,2,-10.5,0.0020596447700518185,0.00034364563966157534,50100,6.278180995666196e-05,2,5.24,0.00012837982016175502,100,1.0066998255508928,10.0,1.0066998255508928,50,10.5,500,0.8417691076849907,0.00016626192587400026,1000,0.00048747581823628804,5.24,5.24,100,100,1000,2.124375437532424e-06,3.38709300622086e-05,0.00019621448025018562,4.222231135505382e-05,1.982021559381655e-05,5.7462845981582435e-05,3.742065594941824e-05,2.2533201068669922e-05,9.54219270173727e-06,7.146336024522877e-06,4.754484503079752e-06,1.0197549972323133e-05,0.4572167972516888,0.0001982304452693951,0.13414302020830382,0.025206490858723018,0.026786805923487773,0.19692330433987382,3.1358999144900855e-05,8.501192107912408e-06,5.792771379731106e-06,4.10950036256316e-05,2.5052680064023328e-05,1.033832555635914e-05,0.00021187347029980744,6.253387252029131e-05,4.763820169753692e-05,3.6945719933993266e-05,2.540696812576047e-06,2.1993142158219798e-05
